id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2469680219,377,1,1,35,45,1c8m2ko0wxq1asfkuykurdr0y,1,30.6,84.8,2022-10-09T13:36:57.529Z,2022-10-09T21:41:39Z,3831735877,140,44.1,3831735875,56,Back,3831735879,141,93.2,3831735881,212,15.3,3833846027,178,,3831735883,213,0.4,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680247,378,1,1,35,48,1c8m2ko0wxq1asfkuykurdr0y,1,44.1,93.2,2022-10-09T13:37:00.119Z,2022-10-09T21:41:43Z,3833846383,178,,3831736035,141,84.9,3831736031,140,59.4,3831736037,212,17.0,3831736027,56,Left,3831736039,213,5.9,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680269,379,1,1,35,49,1c8m2ko0wxq1asfkuykurdr0y,0,59.4,84.9,2022-10-09T13:37:00.807Z,2022-10-09T21:41:48Z,3831736145,213,3.4,3831736141,141,82.4,3831736139,140,53.7,3831736143,212,6.2,3831736137,56,Left,3831736135,155,,3833846735,178,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470081137,922,67,1,35,49,48gk2hpqtsl6p9sx9kjhaydq4,1,48.1,15.7,2022-10-09T13:37:00.830Z,2022-10-09T22:27:52Z,3833938003,233,1068,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470081131,1068,67,1,35,49,1c8m2ko0wxq1asfkuykurdr0y,0,51.9,84.3,2022-10-09T13:37:00.831Z,2022-10-09T22:08:59Z,3833938017,233,922,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680259,323,8,1,35,49,48gk2hpqtsl6p9sx9kjhaydq4,1,48,15.5,2022-10-09T13:37:01.290Z,2022-10-09T22:27:53Z,3831736093,56,Back,3833847625,178,,3831736169,15,,3833450609,384,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681267,327,49,1,35,50,48gk2hpqtsl6p9sx9kjhaydq4,1,60.8,20.9,2022-10-09T13:37:02.336Z,2022-10-09T21:42:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680965,326,50,1,35,51,48gk2hpqtsl6p9sx9kjhaydq4,1,57.8,23.1,2022-10-09T13:37:02.954Z,2022-10-09T21:42:05Z,3833450635,286,,3831739903,56,Center,3831741811,233,386,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681313,386,7,1,35,51,1c8m2ko0wxq1asfkuykurdr0y,1,42.2,76.9,2022-10-09T13:37:03.065Z,2022-10-09T21:42:09Z,3833450627,285,,3833450629,384,,3831741733,56,Back,3831741787,233,326,3833848277,178,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682855,396,49,1,35,52,1c8m2ko0wxq1asfkuykurdr0y,1,38.7,73.6,2022-10-09T13:37:03.975Z,2022-10-09T21:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680423,380,1,1,35,55,1c8m2ko0wxq1asfkuykurdr0y,1,41.3,74.8,2022-10-09T13:37:06.801Z,2022-10-09T21:42:21Z,3831736997,213,5.1,3831736991,141,42.7,3831736987,140,48.6,3831736993,212,23.1,3831736983,56,Back,3833849053,178,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680543,381,1,1,35,57,1c8m2ko0wxq1asfkuykurdr0y,1,49.6,39.6,2022-10-09T13:37:09.025Z,2022-10-09T21:42:25Z,3831737701,213,5.5,3831737695,140,71.9,3831737697,141,7.9,3833849323,178,,3831737693,56,Right,3831737699,212,31.8,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469995749,911,3,1,36,2,1c8m2ko0wxq1asfkuykurdr0y,0,82.1,13,2022-10-09T13:37:14.273Z,2022-10-09T21:42:33Z,3833450747,286,,3833450745,56,Right,3833450749,465,,3833849873,178,,3833450751,467,b275i2lg3anqae5lv9gmrzmqx,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680569,382,1,1,36,4,1c8m2ko0wxq1asfkuykurdr0y,1,82.3,9.1,2022-10-09T13:37:15.913Z,2022-10-09T21:42:36Z,3831737861,213,3.3,3831737857,141,7.9,3831737855,140,75.8,3831737851,56,Right,3833850017,178,,3831737859,212,6.9,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680667,383,1,1,36,4,1c8m2ko0wxq1asfkuykurdr0y,1,75.8,7.9,2022-10-09T13:37:16.610Z,2022-10-09T21:42:39Z,3831738405,140,87.3,3831738401,56,Right,3833850217,178,,3831738413,213,0.6,3831738411,212,14.2,3831738409,141,18.8,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680677,384,1,1,36,8,1c8m2ko0wxq1asfkuykurdr0y,0,95.5,16.6,2022-10-09T13:37:20.229Z,2022-10-09T21:42:43Z,3831738467,213,1.6,3833850491,178,,3831738459,56,Right,3831738457,155,,3833450777,20,,3831738623,233,324,3831738461,140,95.4,3831738465,212,2.0,9c927a1i8iqblent14xat7aad,J. Ayew,3831738463,141,19.6,3831738455,2,3833450775,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680697,324,61,1,36,8,48gk2hpqtsl6p9sx9kjhaydq4,1,2.6,76.7,2022-10-09T13:37:20.334Z,2022-10-09T21:42:52Z,3833851031,178,,3831738507,56,Back,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680751,325,6,1,36,9,48gk2hpqtsl6p9sx9kjhaydq4,0,4.6,80.9,2022-10-09T13:37:21.078Z,2022-10-09T21:42:55Z,3831738751,56,Back,3831738753,73,,3831738829,233,385,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469680745,385,6,1,36,9,1c8m2ko0wxq1asfkuykurdr0y,1,95.4,19.1,2022-10-09T13:37:21.078Z,2022-10-09T21:42:55Z,3831738795,233,325,3831738743,56,Right,3831738745,75,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681471,387,1,1,36,51,1c8m2ko0wxq1asfkuykurdr0y,0,99.6,0.7,2022-10-09T13:38:03.539Z,2022-10-09T21:43:00Z,3831743455,6,,3831743453,2,,3833851517,178,,3831743461,56,Center,3831743465,141,57.7,3831743463,140,92.5,3833450809,72,,3831743457,155,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3831749227,1,,3831743469,213,3831743467,212,3833450807,223,,1.8,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,
2469681631,328,44,1,36,53,48gk2hpqtsl6p9sx9kjhaydq4,1,6.4,39,2022-10-09T13:38:05.407Z,2022-10-09T22:27:53Z,3831743487,233,388,3831743383,56,Back,3831743387,285,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681643,388,44,1,36,53,1c8m2ko0wxq1asfkuykurdr0y,0,93.6,61,2022-10-09T13:38:05.408Z,2022-10-09T21:43:04Z,3831743425,286,,3831743503,233,328,3831743423,56,Center,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681667,329,12,1,36,53,48gk2hpqtsl6p9sx9kjhaydq4,1,6.5,40.6,2022-10-09T13:38:05.494Z,2022-10-09T22:27:53Z,3831743597,213,4.5,3831743595,212,24.2,3831743591,140,2.5,3833851967,388,,3831743593,141,5.6,3831743611,15,,3831743589,56,Back,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681691,330,49,1,36,59,48gk2hpqtsl6p9sx9kjhaydq4,1,2.5,5.5,2022-10-09T13:38:10.693Z,2022-10-09T21:43:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681753,331,1,1,36,59,48gk2hpqtsl6p9sx9kjhaydq4,0,2.4,4.7,2022-10-09T13:38:10.895Z,2022-10-09T21:43:15Z,3831744069,157,,3833852659,178,,3831744079,213,0.2,3831744081,1,,3831744077,212,35.6,3831744071,56,Back,3831744075,141,13.1,3831744073,140,35.9,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681773,389,8,1,37,1,1c8m2ko0wxq1asfkuykurdr0y,1,68.7,86.6,2022-10-09T13:38:12.885Z,2022-10-09T21:43:18Z,3831744189,56,Left,3833852835,178,,3833450905,383,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681789,390,49,1,37,2,1c8m2ko0wxq1asfkuykurdr0y,1,68.7,86.6,2022-10-09T13:38:14.249Z,2022-10-09T21:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469681975,391,1,1,37,2,1c8m2ko0wxq1asfkuykurdr0y,1,68.7,86.6,2022-10-09T13:38:14.302Z,2022-10-09T21:43:24Z,3831745175,213,4.9,3831745171,141,64.1,3831745167,56,Center,3831745173,212,15.5,3831745169,140,71.1,3833853221,178,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682017,392,3,1,37,9,1c8m2ko0wxq1asfkuykurdr0y,0,83.1,49.6,2022-10-09T13:38:21.599Z,2022-10-09T21:43:33Z,3831745359,286,,3833853641,178,,3831749469,233,335,3831745357,56,Center,3833450911,465,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682687,335,7,1,37,10,48gk2hpqtsl6p9sx9kjhaydq4,1,16.9,50.4,2022-10-09T13:38:21.714Z,2022-10-09T21:43:38Z,3833853951,178,,3831748983,56,Back,3831748985,285,,3831749429,233,392,3833450923,383,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682003,332,49,1,37,10,48gk2hpqtsl6p9sx9kjhaydq4,1,15.2,54.9,2022-10-09T13:38:22.571Z,2022-10-09T21:43:43Z,,,,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682035,333,1,1,37,10,48gk2hpqtsl6p9sx9kjhaydq4,0,15.2,54.9,2022-10-09T13:38:22.674Z,2022-10-09T21:43:47Z,3831745459,157,,3831745471,213,5.7,3833854637,178,,3831745461,56,Back,3831745465,140,39.3,3831745473,1,,3831745467,141,27.7,3831745469,212,31.3,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682059,393,8,1,37,13,1c8m2ko0wxq1asfkuykurdr0y,1,64.7,76.7,2022-10-09T13:38:25.193Z,2022-10-09T21:43:50Z,3833450949,384,,3833854867,178,,3831745615,56,Center,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682205,334,4,1,37,19,48gk2hpqtsl6p9sx9kjhaydq4,1,68.4,19.4,2022-10-09T13:38:31.618Z,2022-10-09T21:43:56Z,3831746443,295,,3831746441,13,,3831746445,56,Right,3831746479,233,394,3831746455,286,,3831746451,152,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682201,394,4,1,37,19,1c8m2ko0wxq1asfkuykurdr0y,0,31.6,80.6,2022-10-09T13:38:31.619Z,2022-10-09T21:43:55Z,3831746419,295,,3831746421,56,Back,3831746525,233,334,3833855067,178,,3831746435,152,,3831746437,285,,3831746417,13,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469682279,395,17,1,37,23,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-09T13:38:35.223Z,2022-10-09T21:43:58Z,3831746867,31,,3831746869,393,,3831746871,13,243,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683325,336,1,1,38,19,48gk2hpqtsl6p9sx9kjhaydq4,1,76,22.5,2022-10-09T13:39:30.910Z,2022-10-09T21:44:04Z,3831752505,155,,3831752501,5,,3831752511,152,,3831752515,56,Center,3831752497,2,,3833855771,178,,3831752521,141,61.1,3831752525,213,1.0,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,3831752523,212,32.2,3833450963,224,3833450965,20,3831752519,140,93.7,,,3831752527,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683331,337,44,1,38,21,48gk2hpqtsl6p9sx9kjhaydq4,1,92.9,62.6,2022-10-09T13:39:33.024Z,2022-10-09T22:27:54Z,3831752809,233,397,3831752541,286,,3831752539,56,Center,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683359,397,44,1,38,21,1c8m2ko0wxq1asfkuykurdr0y,0,7.1,37.4,2022-10-09T13:39:33.025Z,2022-10-09T21:44:09Z,3831752691,56,Back,3831752835,233,337,3831752693,285,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683347,338,1,1,38,21,48gk2hpqtsl6p9sx9kjhaydq4,0,93.6,61.1,2022-10-09T13:39:33.073Z,2022-10-09T23:12:32Z,3831752623,56,Center,3833856137,388,,3831752619,3,,3831752627,140,91.8,3831752631,141,47.2,3831752635,213,4.5,3831752633,212,9.6,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683481,398,4,1,38,23,1c8m2ko0wxq1asfkuykurdr0y,1,7.3,50.5,2022-10-09T13:39:34.905Z,2022-10-09T21:44:15Z,3831753299,285,,3831753353,233,339,3831753293,294,,3831753291,13,,3831753295,56,Back,3831753297,152,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683421,339,4,1,38,23,48gk2hpqtsl6p9sx9kjhaydq4,0,92.7,49.5,2022-10-09T13:39:34.906Z,2022-10-09T21:44:15Z,3831753791,233,398,3831752975,13,,3831752983,152,,3831752979,56,Center,3831765883,294,,3831752991,286,,3833856379,178,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683611,340,27,1,38,38,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-09T13:39:50.449Z,2022-10-09T21:44:22Z,3831754075,41,Injury,3831754079,53,1zumt9vkrqd8d3p3eqtwezi6t,3831754155,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683583,399,27,1,38,38,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-09T13:39:50.449Z,2022-10-09T21:44:23Z,3831753919,53,9c927a1i8iqblent14xat7aad,3831754101,233,340,3831753917,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469683629,341,28,1,43,47,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-09T13:44:59.402Z,2022-10-09T21:44:31Z,3831786233,233,400,3831754177,55,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469689365,400,28,1,43,47,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-09T13:44:59.402Z,2022-10-09T21:44:30Z,3831785115,55,399,3831786119,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690231,401,1,1,44,9,1c8m2ko0wxq1asfkuykurdr0y,1,10.9,51.5,2022-10-09T13:45:20.996Z,2022-10-09T21:44:35Z,3831789829,141,79.8,3831789835,1,,3831789831,212,46.5,3831789833,213,0.4,3831789827,140,51.2,3831789819,5,,3833857723,178,,3831789823,152,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,3831789821,155,,3831789825,56,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690239,402,1,1,44,12,1c8m2ko0wxq1asfkuykurdr0y,0,51.2,79.8,2022-10-09T13:45:24.450Z,2022-10-09T21:44:39Z,3833858103,388,,3831789883,141,82.2,3831789881,140,60.9,3831789885,212,10.3,3831789879,56,Left,3831789887,213,0.2,3831789877,3,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690259,345,1,1,44,13,48gk2hpqtsl6p9sx9kjhaydq4,0,36.9,10.4,2022-10-09T13:45:25.437Z,2022-10-09T21:44:43Z,3831789995,140,45.0,3831789991,157,,3831789997,141,10.0,3833858375,178,,3831789993,56,Back,3831790001,213,6.3,3831790003,1,,3831789999,212,8.5,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690289,403,1,1,44,15,1c8m2ko0wxq1asfkuykurdr0y,0,55,84.9,2022-10-09T13:45:26.922Z,2022-10-09T21:44:47Z,3831790193,213,0.8,3831790179,56,Left,3831790181,140,66.4,3831790185,141,100.0,3831790189,212,16.5,3833858577,388,,3831790177,3,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690547,346,5,1,44,16,48gk2hpqtsl6p9sx9kjhaydq4,1,37,-1.8,2022-10-09T13:45:28.239Z,2022-10-09T21:44:49Z,3831791509,56,Back,3831791511,347,,3831791543,233,404,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690297,404,5,1,44,16,1c8m2ko0wxq1asfkuykurdr0y,0,63,101.8,2022-10-09T13:45:28.239Z,2022-10-09T21:44:49Z,3831790235,347,,3831791551,233,346,3831790233,56,Left,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690587,347,1,1,44,29,48gk2hpqtsl6p9sx9kjhaydq4,1,41.8,0,2022-10-09T13:45:41.500Z,2022-10-09T21:44:59Z,3831791731,140,61.1,3831791735,212,20.7,3831791729,56,Right,3831791737,213,0.2,3831791733,141,4.3,3831791727,107,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690613,348,1,1,44,31,48gk2hpqtsl6p9sx9kjhaydq4,0,61.1,4.3,2022-10-09T13:45:42.840Z,2022-10-09T21:45:06Z,3831791897,141,12.6,3831791895,140,60.3,3831791893,56,Right,3831791901,213,1.7,3833859709,178,,3831791899,212,5.7,3833859711,21,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690645,405,1,1,44,32,1c8m2ko0wxq1asfkuykurdr0y,1,44,88.4,2022-10-09T13:45:43.858Z,2022-10-09T21:45:12Z,3831792083,212,3.5,3831792085,213,2.3,3831792081,141,92.1,3833860213,178,,3831792079,140,41.7,3831792077,56,Back,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690647,406,49,1,44,33,1c8m2ko0wxq1asfkuykurdr0y,1,41.7,92.1,2022-10-09T13:45:44.890Z,2022-10-09T21:45:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690615,349,43,1,44,33,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-09T13:45:44.945Z,2022-10-09T13:46:01Z,3831791911,56,Right,3831793621,144,61,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690667,407,1,1,44,33,1c8m2ko0wxq1asfkuykurdr0y,0,41.7,92.1,2022-10-09T13:45:44.998Z,2022-10-09T21:45:21Z,3831792193,140,73.3,3831792191,56,Left,3831792195,141,82.4,3831792197,212,33.8,3831792189,157,,3831792201,1,,3833860849,178,,3831792199,213,6.1,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469995799,799,49,1,44,36,48gk2hpqtsl6p9sx9kjhaydq4,1,24.9,11.5,2022-10-09T13:45:48.617Z,2022-10-09T21:45:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690713,350,1,1,44,37,48gk2hpqtsl6p9sx9kjhaydq4,0,24.8,20.1,2022-10-09T13:45:48.757Z,2022-10-09T21:45:28Z,3831792441,1,,3833861323,178,,3831792439,213,6.0,3831792437,212,21.8,3831792429,157,,3831792435,141,10.9,3831792431,56,Back,3831792433,140,44.7,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690715,408,8,1,44,38,1c8m2ko0wxq1asfkuykurdr0y,1,60.8,84,2022-10-09T13:45:50.306Z,2022-10-09T21:45:34Z,3833450985,384,,3831792443,56,Left,3833861705,178,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690771,409,1,1,44,39,1c8m2ko0wxq1asfkuykurdr0y,1,62.9,73.7,2022-10-09T13:45:51.523Z,2022-10-09T21:45:50Z,3833862819,178,,3831792727,212,5.1,3831792725,141,80.4,3831792721,56,Left,3831792723,140,65.0,3831792729,213,1.1,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469995805,912,49,1,44,40,1c8m2ko0wxq1asfkuykurdr0y,1,66.7,83.9,2022-10-09T13:45:52.191Z,2022-10-09T21:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690813,410,1,1,44,40,1c8m2ko0wxq1asfkuykurdr0y,1,65,80.4,2022-10-09T13:45:52.228Z,2022-10-09T21:46:07Z,3831792941,213,1.5,3831792939,212,7.1,3833863901,178,,3831792937,141,90.8,3831792935,140,65.7,3831792933,56,Left,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469690821,411,1,1,44,41,1c8m2ko0wxq1asfkuykurdr0y,0,65.7,90.8,2022-10-09T13:45:53.446Z,2022-10-09T21:46:11Z,3831792985,213,5.5,3831792981,141,85.4,3833864043,178,,3831792983,212,5.0,3831792973,56,Left,3831792977,140,69.0,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
