id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2484742137,375,50,2,47,15,1pse9ta7a45pi2w2grjim70ge,1,62.4,76.4,2022-11-12T16:10:49.609Z,2022-11-12T22:26:46Z,3911200419,286,,3911200415,56,Center,3911203285,233,464,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741937,464,7,2,47,16,ehd2iemqmschhj2ec0vayztzz,0,37.6,23.6,2022-11-12T16:10:50.552Z,2022-11-12T22:26:41Z,3912724897,178,,3911203195,233,375,3911199239,285,,3911199237,56,Back,3912585815,383,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739003,359,61,2,47,16,1pse9ta7a45pi2w2grjim70ge,1,65.2,86.6,2022-11-12T16:10:50.681Z,2022-11-12T22:26:54Z,3912725085,178,,3911183517,56,Left,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739021,452,61,2,47,17,ehd2iemqmschhj2ec0vayztzz,1,34,18.5,2022-11-12T16:10:51.435Z,2022-11-12T22:28:54Z,3911183581,56,Back,3912725221,178,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739067,360,49,2,47,17,1pse9ta7a45pi2w2grjim70ge,1,65.8,74.1,2022-11-12T16:10:52.105Z,2022-11-12T22:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739103,361,1,2,47,18,1pse9ta7a45pi2w2grjim70ge,1,65.8,74.1,2022-11-12T16:10:52.431Z,2022-11-12T22:29:06Z,3912725407,178,,3911184037,213,4.9,3911184035,212,3.1,3911184031,140,66.4,3911184027,56,Center,3911184033,141,69.7,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739139,362,1,2,47,19,1pse9ta7a45pi2w2grjim70ge,1,66.6,69.6,2022-11-12T16:10:54.315Z,2022-11-12T22:29:19Z,3912726827,178,,3911184251,213,3.5,3911184249,212,9.2,3911184243,56,Center,3911184245,140,58.3,3911184247,141,65.5,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739321,363,1,2,47,20,1pse9ta7a45pi2w2grjim70ge,1,58.3,65.5,2022-11-12T16:10:55.332Z,2022-11-12T22:29:45Z,3912727141,178,,3911185271,212,16.3,3911185261,56,Center,3911190091,210,15,3911185267,141,47.0,3911185275,213,5.4,3911185265,140,68.1,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739331,364,15,2,47,24,1pse9ta7a45pi2w2grjim70ge,1,76.1,48,2022-11-12T16:10:59.228Z,2022-11-12T22:29:46Z,3911189111,82,,3911185381,56,Center,3911190175,102,49.9,3911190199,231,51.1,3911190153,78,,3911190157,29,,3911185379,18,,3911190193,147,48.4,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,3911190191,146,80.8,,3912727863,178,3911190179,103,19,3911190195,230,97.6,3911189107,72,3911190399,233,453,3911190183,215,3911190163,55,363,3911185375,22,,,,,,,,,,,,,,
2484739465,453,10,2,47,25,ehd2iemqmschhj2ec0vayztzz,1,18.8,48.7,2022-11-12T16:10:59.510Z,2022-11-12T22:29:50Z,3911189261,233,364,3912727871,178,,3911186079,94,,3911186081,56,Back,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485024793,720,43,2,47,25,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-11-12T16:10:59.763Z,2022-11-12T22:54:21Z,3912747149,144,67,3912747101,233,976,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485024791,976,43,2,47,25,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-11-12T16:10:59.764Z,2022-11-12T22:54:20Z,3912747105,233,720,3912747143,144,67,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739577,365,1,2,47,26,1pse9ta7a45pi2w2grjim70ge,1,88.2,36.9,2022-11-12T16:11:01.185Z,2022-11-12T22:29:54Z,3911186723,212,16.2,3911186717,140,91.8,3911186719,141,13.7,3911186715,56,Right,3911186727,213,4.9,3912728017,178,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739637,366,1,2,47,32,1pse9ta7a45pi2w2grjim70ge,1,92.8,7,2022-11-12T16:11:06.741Z,2022-11-12T22:30:01Z,3911187033,56,Right,3912728031,178,,3911187041,141,7.7,3911187045,212,18.9,3911187051,213,3.1,3911187037,140,74.8,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739759,367,1,2,47,33,1pse9ta7a45pi2w2grjim70ge,1,74.9,8,2022-11-12T16:11:08.067Z,2022-11-12T23:33:03Z,3911187647,56,Center,3911187663,213,1.1,3911189305,210,13,3912728193,178,,3911187653,141,44.8,3912589245,20,,3911187649,140,88.4,3911187645,155,,80bmtj7l07ohb2h475w955n9,A. Smith,3911187659,212,28.8,1,3912589243,224,3911187643,2,,3911189307,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739819,368,44,2,47,34,1pse9ta7a45pi2w2grjim70ge,1,88.6,45.1,2022-11-12T16:11:09.403Z,2022-11-12T23:33:02Z,3911187951,56,Center,3911187957,286,,3911188223,233,454,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739799,454,44,2,47,34,ehd2iemqmschhj2ec0vayztzz,0,11.4,54.9,2022-11-12T16:11:09.404Z,2022-11-12T22:30:08Z,3911187817,56,Back,3911187821,285,,3911188247,233,368,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739887,370,13,2,47,35,1pse9ta7a45pi2w2grjim70ge,1,90.6,44.5,2022-11-12T16:11:09.461Z,2022-11-12T23:33:03Z,3911189321,29,,3911189323,154,,3911189337,231,48.2,3911189329,102,64.0,3912728357,178,,3911189325,55,367,3911188297,56,Center,3911189319,73,,33cny48k38nlo8pcx3i24ldqt,P. Billing,3911188293,22,,,3911188459,328,3911188451,15,,3911188295,17,,3911189333,230,3911189331,103,8.3,,,,,,,,,,,,,99.4,,,,,,,,
2484739861,369,5,2,47,36,1pse9ta7a45pi2w2grjim70ge,0,100.8,55.4,2022-11-12T16:11:10.596Z,2022-11-12T22:30:17Z,3911188331,233,455,3911188183,56,Center,3911188185,346,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484739845,455,5,2,47,36,ehd2iemqmschhj2ec0vayztzz,1,-0.8,44.6,2022-11-12T16:11:10.596Z,2022-11-12T22:30:17Z,3911188099,346,,3911188079,56,Back,3911188269,233,369,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740805,456,1,2,47,56,ehd2iemqmschhj2ec0vayztzz,1,3.5,46.7,2022-11-12T16:11:31.183Z,2022-11-12T22:30:21Z,3911193081,141,24.6,3911193083,212,17.5,3911193073,124,,3911193089,237,,3911193085,213,5.3,3911193075,56,Back,3911193079,140,12.1,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484740949,457,1,2,47,59,ehd2iemqmschhj2ec0vayztzz,1,12.1,25.6,2022-11-12T16:11:33.984Z,2022-11-12T22:30:26Z,3911193785,213,5.3,3911193777,56,Back,3911193779,140,20.3,3912728441,178,,3911193783,212,15.6,3911193781,141,6.5,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741135,458,1,2,48,2,ehd2iemqmschhj2ec0vayztzz,1,20,4.7,2022-11-12T16:11:36.849Z,2022-11-12T22:30:29Z,3911194815,141,7.0,3911194819,213,0.1,3911194817,212,27.7,3911194809,155,,3911194813,140,46.3,3911194811,56,Back,3912728487,178,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741301,459,1,2,48,8,ehd2iemqmschhj2ec0vayztzz,1,39.1,26.8,2022-11-12T16:11:42.860Z,2022-11-12T22:30:35Z,3911195717,212,6.8,3911195715,141,28.8,3911195719,213,2.9,3912728547,178,,3911195707,56,Back,3911195709,140,32.8,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741325,460,1,2,48,9,ehd2iemqmschhj2ec0vayztzz,0,32.5,30.4,2022-11-12T16:11:43.933Z,2022-11-12T22:30:39Z,3911195873,56,Back,3911195871,155,,3912728615,178,,3911195881,212,30.3,3911195875,140,47.5,3911195877,141,68.5,3911195887,213,1.0,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741391,371,1,2,48,12,1pse9ta7a45pi2w2grjim70ge,0,50.9,35.1,2022-11-12T16:11:46.934Z,2022-11-12T22:30:45Z,3911196195,212,15.3,3912728629,388,,3911196197,213,6.0,3911196187,3,,3911196193,141,27.9,3911196189,56,Center,3911196191,140,64.7,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741453,461,1,2,48,13,ehd2iemqmschhj2ec0vayztzz,1,33.9,72.3,2022-11-12T16:11:48.323Z,2022-11-12T22:30:49Z,3911196517,213,1.4,3911196515,212,13.6,3911196507,56,Back,3912728737,178,,3911196505,3,,3911196509,140,35.9,3911196511,141,92.0,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741535,462,1,2,48,16,ehd2iemqmschhj2ec0vayztzz,1,30.3,92.7,2022-11-12T16:11:50.881Z,2022-11-12T22:30:54Z,3911197035,141,61.7,3911197043,213,3.9,3911197031,140,8.0,3911197041,212,31.5,3911197025,56,Back,3912728777,178,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741745,463,1,2,48,19,ehd2iemqmschhj2ec0vayztzz,0,12.3,63.4,2022-11-12T16:11:53.425Z,2022-11-12T22:30:58Z,3912728865,178,,3911198123,157,,3911198135,1,,3911198131,212,63.2,3911198125,56,Left,3911198129,141,79.3,3911198133,213,0.2,3911198127,140,71.6,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741771,372,49,2,48,23,1pse9ta7a45pi2w2grjim70ge,1,32.5,30.3,2022-11-12T16:11:57.589Z,2022-11-12T22:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484741893,373,1,2,48,25,1pse9ta7a45pi2w2grjim70ge,1,27.7,32.4,2022-11-12T16:11:59.628Z,2022-11-12T22:31:03Z,3911199023,212,22.4,3911199009,56,Back,3911199027,213,2.7,3911199019,141,45.8,3911199015,140,8.2,3912728905,178,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742061,374,1,2,48,26,1pse9ta7a45pi2w2grjim70ge,0,8.2,45.8,2022-11-12T16:12:01.367Z,2022-11-12T22:31:06Z,3911199861,157,,3911199969,212,58.2,3911199907,56,Center,3911199909,140,62.2,3911199981,1,,3911199911,141,65.2,3912728927,178,,3911199973,213,0.2,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742151,465,49,2,48,30,ehd2iemqmschhj2ec0vayztzz,1,27.9,27.9,2022-11-12T16:12:05.246Z,2022-11-12T22:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742255,466,1,2,48,32,ehd2iemqmschhj2ec0vayztzz,1,27.9,27.9,2022-11-12T16:12:07.325Z,2022-11-12T22:31:16Z,3911201073,56,Back,3911201083,213,2.3,3912728997,178,,3911201077,141,47.6,3911201075,140,15.4,3911201079,212,18.8,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742409,467,1,2,48,37,ehd2iemqmschhj2ec0vayztzz,1,15.5,48.4,2022-11-12T16:12:11.569Z,2022-11-12T22:31:20Z,3911202013,141,51.9,3911202011,140,55.8,3912729039,178,,3911202019,1,,3911202015,212,42.4,3911202017,213,0.1,3911202009,56,Center,3911202007,155,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742445,468,1,2,48,39,ehd2iemqmschhj2ec0vayztzz,0,58.9,50.4,2022-11-12T16:12:14.141Z,2022-11-12T22:31:25Z,3911202183,56,Center,3911202181,3,,3911202199,213,1.6,3911202195,212,13.9,3912729097,388,,3911202187,140,58.5,3911202193,141,70.8,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742455,376,49,2,48,41,1pse9ta7a45pi2w2grjim70ge,1,36.9,36.4,2022-11-12T16:12:15.458Z,2022-11-12T22:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742665,377,1,2,48,43,1pse9ta7a45pi2w2grjim70ge,1,33.4,39.4,2022-11-12T16:12:17.478Z,2022-11-12T22:31:42Z,3911203493,213,2.8,3911203487,140,7.4,3912729231,178,,3911203491,212,29.4,3911203485,56,Back,3911203489,141,55.4,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484742897,378,1,2,48,47,1pse9ta7a45pi2w2grjim70ge,0,7.9,51.2,2022-11-12T16:12:22.333Z,2022-11-12T22:31:44Z,3912729265,178,,3911204783,56,Center,3911204781,157,,3911204791,213,6.3,3911204789,212,75.4,3911204785,140,79.7,3911204793,1,,3911204787,141,49.6,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743045,469,49,2,48,53,ehd2iemqmschhj2ec0vayztzz,1,16.9,47.9,2022-11-12T16:12:28.314Z,2022-11-12T22:31:48Z,,,,,,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743179,470,1,2,48,54,ehd2iemqmschhj2ec0vayztzz,1,16.9,47.8,2022-11-12T16:12:29.069Z,2022-11-12T22:31:54Z,3912729453,178,,3911206335,213,5.5,3911206333,212,12.8,3911206327,56,Back,3911206331,141,35.1,3911206329,140,25.9,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743227,471,1,2,48,57,ehd2iemqmschhj2ec0vayztzz,1,26.9,36.4,2022-11-12T16:12:31.677Z,2022-11-12T22:31:59Z,3911206541,141,56.9,3911206533,56,Back,3911206543,212,13.9,3911206537,140,27.1,3912729505,178,,3911206545,213,1.6,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743275,472,1,2,48,59,ehd2iemqmschhj2ec0vayztzz,1,27.1,56.9,2022-11-12T16:12:34.134Z,2022-11-12T22:32:03Z,3911206787,140,31.7,3911206793,213,5.0,3911206785,56,Back,3911206789,141,31.6,3911206791,212,17.9,3912729559,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743547,473,1,2,49,3,ehd2iemqmschhj2ec0vayztzz,1,31.1,30.4,2022-11-12T16:12:37.481Z,2022-11-12T22:32:07Z,3911208211,140,38.3,3911208221,212,15.4,3911208223,213,5.2,3911208217,141,10.7,3911208207,56,Back,3912729639,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743581,474,1,2,49,4,ehd2iemqmschhj2ec0vayztzz,1,37,8.6,2022-11-12T16:12:38.968Z,2022-11-12T22:32:12Z,3911208367,140,36.2,3911208369,141,16.4,3911208365,56,Back,3911208371,212,5.4,3911208373,213,1.7,3912729711,178,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743595,475,61,2,49,5,ehd2iemqmschhj2ec0vayztzz,0,36.2,16.4,2022-11-12T16:12:39.691Z,2022-11-12T22:32:19Z,3911208441,56,Back,3912729827,388,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743495,379,49,2,49,7,1pse9ta7a45pi2w2grjim70ge,1,68.1,80.6,2022-11-12T16:12:41.729Z,2022-11-12T22:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025009,1029,43,2,49,8,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-11-12T16:12:43.045Z,2022-11-12T22:57:39Z,3912748783,399,447932,3912748875,144,83,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025023,1036,83,2,49,8,ehd2iemqmschhj2ec0vayztzz,1,27.2,15.4,2022-11-12T16:12:43.045Z,2022-11-12T22:57:43Z,3912748923,399,447932,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743691,380,1,2,49,10,1pse9ta7a45pi2w2grjim70ge,1,74.5,82.7,2022-11-12T16:12:45.006Z,2022-11-12T22:32:32Z,3911208919,56,Left,3912730107,178,,3911208927,141,96.3,3911208929,212,9.7,3911208923,140,77.3,3911208931,213,1.3,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743713,381,50,2,49,12,1pse9ta7a45pi2w2grjim70ge,1,72.7,96,2022-11-12T16:12:46.614Z,2022-11-12T22:32:37Z,3911209011,56,Left,3911209013,286,,3911209401,233,476,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743771,476,7,2,49,12,ehd2iemqmschhj2ec0vayztzz,0,27.3,4,2022-11-12T16:12:47.231Z,2022-11-12T22:32:40Z,3912730201,178,,3911209301,56,Back,3911209363,233,381,3912592397,383,,3911209305,285,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743901,382,1,2,49,14,1pse9ta7a45pi2w2grjim70ge,1,73.7,96.8,2022-11-12T16:12:48.942Z,2022-11-12T22:32:45Z,3912730265,178,,3911209941,56,Left,3911209949,141,93.2,3911209945,140,62.6,3911209951,212,11.9,3911209953,213,3.3,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484743943,383,1,2,49,18,1pse9ta7a45pi2w2grjim70ge,1,67.4,90.2,2022-11-12T16:12:52.868Z,2022-11-12T22:32:50Z,3911210137,141,79.6,3911210145,213,5.5,3911210135,140,74.8,3911210139,212,10.6,3911210133,56,Left,3912730305,178,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025067,778,67,2,49,19,1pse9ta7a45pi2w2grjim70ge,1,75.1,81.4,2022-11-12T16:12:53.699Z,2022-11-12T23:33:04Z,3912749441,233,1050,,,,,,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485025063,1050,67,2,49,19,ehd2iemqmschhj2ec0vayztzz,0,24.9,18.6,2022-11-12T16:12:53.700Z,2022-11-12T22:58:39Z,3912749449,233,778,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484744007,384,1,2,49,19,1pse9ta7a45pi2w2grjim70ge,1,74.9,79.6,2022-11-12T16:12:53.827Z,2022-11-12T23:33:04Z,3911210467,212,9.3,3912730411,178,,3911210469,213,1.2,3911210465,141,92.4,3911210461,56,Left,3911210463,140,78.1,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484744073,385,1,2,49,21,1pse9ta7a45pi2w2grjim70ge,1,80.5,93.2,2022-11-12T16:12:55.984Z,2022-11-12T22:33:02Z,3911212865,154,,3911210773,140,86.2,3912593143,224,,3912730479,178,,3911212863,210,15,3911210775,141,55.4,3911210779,213,4.9,3911210763,2,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,3911210777,212,26.4,1,3912593147,72,3911210769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484744137,386,15,2,49,23,1pse9ta7a45pi2w2grjim70ge,1,85.8,54.4,2022-11-12T16:12:58.316Z,2022-11-12T22:33:02Z,3911212935,80,,3911212947,103,1.3,3911211149,56,Center,3911211703,20,,3911212945,102,47.7,3911213133,233,477,3911212937,29,,3911212941,55,385,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,3911212939,154,,,3911211145,22,3911212949,146,98.8,3911212951,147,50.7,3911211147,17,3912730571,178,,,,,,,,,,,,,,,,,,,,,,
2484744197,477,10,2,49,24,ehd2iemqmschhj2ec0vayztzz,1,2.2,50.4,2022-11-12T16:12:58.815Z,2022-11-12T22:33:06Z,3912594165,381,,3912594167,376,,3911212467,179,,3911211481,182,,3911212745,233,386,3911211483,56,Back,3912594163,174,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484744243,478,52,2,49,26,ehd2iemqmschhj2ec0vayztzz,1,3.7,52.7,2022-11-12T16:13:00.817Z,2022-11-12T22:33:09Z,3912730665,178,,3912594289,376,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484745025,479,1,2,49,44,ehd2iemqmschhj2ec0vayztzz,0,9.7,54.5,2022-11-12T16:13:19.258Z,2022-11-12T22:33:09Z,3911215815,141,58.7,3911215819,213,0.0,3911215817,212,57.7,3912594755,189,,3911215809,199,,3911215813,140,64.6,3911215811,56,Center,3911215821,1,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484745045,387,1,2,49,45,1pse9ta7a45pi2w2grjim70ge,0,43.1,49.3,2022-11-12T16:13:19.500Z,2022-11-12T22:33:21Z,3911215943,212,2.1,3911215941,141,47.5,3912730897,178,,3911215945,213,5.7,3911215935,3,,3911215939,140,44.7,3911215937,56,Back,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484745097,480,61,2,49,46,ehd2iemqmschhj2ec0vayztzz,0,55.4,59.7,2022-11-12T16:13:20.656Z,2022-11-12T22:33:31Z,3912731011,178,,3911216165,56,Center,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484745113,388,44,2,49,47,1pse9ta7a45pi2w2grjim70ge,1,47,42.3,2022-11-12T16:13:21.845Z,2022-11-12T23:33:05Z,3911216229,56,Back,3911216231,285,,3911216551,233,481,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
