id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/18/value
2453922817,182,1,1,25,59,7vn2i2kd35zuetw6b38gw9jsz,0,92.7,84.7,2022-08-31T19:26:18.052Z,2022-09-01T08:08:13Z,3749126703,178,,3747910115,141,82.9,3747910119,213,3.4,3747910111,56,Left,3747910113,140,87.8,3747910117,212,5.3,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922819,231,61,1,26,0,c8h9bw1l82s06h77xxrelzhur,1,10.1,14.6,2022-08-31T19:26:18.376Z,2022-09-01T08:08:16Z,3747910121,56,Back,3749126735,178,,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155251,1865,43,1,26,1,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-08-31T19:26:19.803Z,2022-09-01T08:28:27Z,3749138315,178,0,3749138663,144,82,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155269,1868,43,1,26,1,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-08-31T19:26:20.084Z,2022-09-01T08:34:14Z,3749138595,233,974,3749141929,144,67,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155267,974,43,1,26,1,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-31T19:26:20.085Z,2022-09-01T08:34:13Z,3749141927,144,67,3749138599,233,1868,,,,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922841,232,49,1,26,1,c8h9bw1l82s06h77xxrelzhur,1,13.4,19,2022-08-31T19:26:20.093Z,2022-09-01T08:08:32Z,,,,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155543,1926,67,1,26,1,c8h9bw1l82s06h77xxrelzhur,1,14,16,2022-08-31T19:26:20.114Z,2022-09-01T08:37:39Z,3749141957,233,995,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155541,995,67,1,26,1,7vn2i2kd35zuetw6b38gw9jsz,0,86,84,2022-08-31T19:26:20.115Z,2022-09-01T08:34:17Z,3749141963,233,1926,,,,,,,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923383,237,1,1,26,1,c8h9bw1l82s06h77xxrelzhur,1,13.6,16.1,2022-08-31T19:26:20.123Z,2022-09-01T08:37:39Z,3749126971,178,,3747913151,141,10.1,3747913155,212,5.4,3747913149,140,10.3,3747913159,213,4.0,3747913147,56,Back,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922867,233,61,1,26,2,c8h9bw1l82s06h77xxrelzhur,0,12.9,14,2022-08-31T19:26:20.557Z,2022-09-01T08:08:41Z,3749127027,178,,3747910331,56,Back,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922869,183,43,1,26,2,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-31T19:26:21.217Z,2022-08-31T19:26:48Z,3747912535,144,7,3747910341,286,0,3747910339,56,Left,3747910369,233,232,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922873,184,49,1,26,2,7vn2i2kd35zuetw6b38gw9jsz,1,87.1,88.7,2022-08-31T19:26:21.284Z,2022-09-01T08:08:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922883,185,1,1,26,3,7vn2i2kd35zuetw6b38gw9jsz,1,87.1,88.7,2022-08-31T19:26:21.411Z,2022-09-01T08:08:50Z,3747910397,56,Left,3747910403,212,4.9,3747910405,213,4.8,3749127113,178,,3747910401,141,81.5,3747910399,140,87.7,,,,,,,7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155555,1927,83,1,26,3,c8h9bw1l82s06h77xxrelzhur,1,11.5,17.5,2022-08-31T19:26:22.273Z,2022-09-01T08:34:38Z,3749142105,399,180974,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922913,186,1,1,26,4,7vn2i2kd35zuetw6b38gw9jsz,1,87.7,81.5,2022-08-31T19:26:23.111Z,2022-09-01T08:08:53Z,3747910559,213,1.8,3747910545,56,Left,3747910557,212,9.6,3749127145,178,,3747910551,140,86.0,3747910555,141,95.4,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922921,187,1,1,26,6,7vn2i2kd35zuetw6b38gw9jsz,0,86.5,95.1,2022-08-31T19:26:24.514Z,2022-09-01T08:08:57Z,3747910617,140,87.1,3748351443,72,,3749127167,178,,3747910611,2,,3747910615,56,Left,3747910623,213,4.8,3747910621,212,8.3,3748351441,224,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,3747910619,141,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,
2453922967,234,12,1,26,6,c8h9bw1l82s06h77xxrelzhur,1,12.5,19.9,2022-08-31T19:26:24.906Z,2022-09-01T08:09:09Z,3749127279,178,,3747910873,141,48.1,3747910877,213,0.9,3747910875,212,24.7,3747910869,56,Back,3747910871,140,27.4,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155305,976,67,1,26,9,7vn2i2kd35zuetw6b38gw9jsz,1,72.2,53.7,2022-08-31T19:26:27.328Z,2022-09-01T08:37:39Z,3749139031,233,1876,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155303,1876,67,1,26,9,c8h9bw1l82s06h77xxrelzhur,0,27.8,46.3,2022-08-31T19:26:27.329Z,2022-09-01T08:29:03Z,3749139035,233,976,,,,,,,,,,,,,,,,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923453,190,1,1,26,9,7vn2i2kd35zuetw6b38gw9jsz,0,70,55.7,2022-08-31T19:26:27.336Z,2022-09-01T08:37:40Z,3747913555,212,1.4,3747913549,56,Center,3747913557,213,4.8,3747913571,233,238,3747913551,140,70.1,3747913577,286,,3747913569,236,,3749127353,178,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,3747913553,141,,,,,,,,,,,,,,,,,,,,,53.6,,,,,,,,,,,,,,
2453923445,238,74,1,26,9,c8h9bw1l82s06h77xxrelzhur,1,28.8,51.8,2022-08-31T19:26:27.374Z,2022-09-01T08:09:20Z,3747913509,285,,3747913507,56,Back,3749127393,178,,3747913615,233,190,,,,,,,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923091,189,4,1,26,10,7vn2i2kd35zuetw6b38gw9jsz,1,79,56.8,2022-08-31T19:26:29.025Z,2022-09-01T08:09:27Z,3747911543,13,,3747911877,233,235,3747911549,152,,3747911547,56,Center,3747911553,286,,3747911545,294,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922997,235,4,1,26,10,c8h9bw1l82s06h77xxrelzhur,0,21,43.2,2022-08-31T19:26:29.026Z,2022-09-01T08:09:27Z,3747911049,56,Back,3747911051,285,,3747911823,13,,3747911825,294,,3747911899,233,189,3749127453,178,,3747911827,152,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923003,188,43,1,26,11,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-31T19:26:29.970Z,2022-08-31T19:26:36Z,3747911631,144,44,3747911077,286,0,3747911075,56,Center,3747911189,233,235,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923007,236,43,1,26,12,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-08-31T19:26:30.496Z,2022-08-31T19:26:34Z,3747911513,144,61,3747911087,56,Back,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924427,191,15,1,28,1,7vn2i2kd35zuetw6b38gw9jsz,1,79.1,58.4,2022-08-31T19:28:20.250Z,2022-09-01T08:08:43Z,3747919429,147,50.2,3747918913,18,,3747919423,103,20.9,3747919421,102,49.6,3747918911,26,,3747919453,233,240,3747919037,20,,3749127039,178,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,3747919415,79,3747919425,458,,3747918915,56,Center,3747919427,146,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924467,240,10,1,28,2,c8h9bw1l82s06h77xxrelzhur,1,1,50.4,2022-08-31T19:28:21.045Z,2022-09-01T08:08:45Z,3747919069,178,,3747919099,233,191,3748352905,377,,3747919071,182,,3747919073,56,Back,3747919067,177,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924455,239,52,1,28,3,c8h9bw1l82s06h77xxrelzhur,1,1,50.4,2022-08-31T19:28:21.822Z,2022-09-01T08:08:48Z,3748353023,377,,3749127097,178,,,,,,,,,,,,,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924587,241,1,1,28,13,c8h9bw1l82s06h77xxrelzhur,1,11.4,49.9,2022-08-31T19:28:31.793Z,2022-09-01T08:08:53Z,3747919777,213,0.3,3747919769,56,Back,3747919775,212,15.4,3749127141,178,,3747919771,140,25.4,3747919767,123,,3747919773,141,56.6,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924613,242,1,1,28,13,c8h9bw1l82s06h77xxrelzhur,1,25.4,56.6,2022-08-31T19:28:32.051Z,2022-09-01T08:08:57Z,3747919927,140,9.2,3747919931,212,17.4,3749127159,178,,3747919933,213,3.3,3747919929,141,51.5,3747919925,56,Back,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924653,243,1,1,28,14,c8h9bw1l82s06h77xxrelzhur,1,9.2,51.5,2022-08-31T19:28:33.291Z,2022-09-01T08:09:01Z,3747920103,212,43.5,3747920099,140,37.4,3749127209,178,,3747920107,1,,3747920095,155,,3747920101,141,98.4,3747920097,56,Back,3747920105,213,0.8,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924695,244,1,1,28,19,c8h9bw1l82s06h77xxrelzhur,1,35.9,98,2022-08-31T19:28:38.010Z,2022-09-01T08:09:05Z,3747920319,213,3.6,3747920313,140,19.5,3749127241,178,,3747920311,56,Back,3747920315,141,85.5,3747920317,212,19.2,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924755,245,1,1,28,22,c8h9bw1l82s06h77xxrelzhur,1,19.5,85.5,2022-08-31T19:28:41.244Z,2022-09-01T08:09:10Z,3747920639,141,68.1,3749127285,178,,3747920643,213,5.1,3747920641,212,12.8,3747920635,56,Back,3747920637,140,24.1,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924809,246,1,1,28,27,c8h9bw1l82s06h77xxrelzhur,1,31.6,50.3,2022-08-31T19:28:45.785Z,2022-09-01T08:09:13Z,3749127311,178,,3747920921,212,13.5,3747920919,141,30.5,3747920917,140,33.0,3747920915,56,Back,3747920923,213,4.8,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924855,247,1,1,28,31,c8h9bw1l82s06h77xxrelzhur,1,36,29,2022-08-31T19:28:49.858Z,2022-09-01T08:09:15Z,3747921125,56,Back,3747921133,213,1.7,3747921127,140,33.6,3747921129,141,71.9,3749127333,178,,3747921131,212,29.3,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924897,248,1,1,28,35,c8h9bw1l82s06h77xxrelzhur,1,35.8,64.8,2022-08-31T19:28:53.354Z,2022-09-01T08:09:20Z,3749127389,178,,3747921383,140,82.6,3747921389,213,5.8,3747921391,1,,3747921387,212,54.7,3747921379,155,,3747921385,141,29.6,3747921381,56,Center,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924911,249,1,1,28,37,c8h9bw1l82s06h77xxrelzhur,0,82.9,28.6,2022-08-31T19:28:55.978Z,2022-09-01T08:09:24Z,3747921457,56,Center,3747921463,212,5.8,3747921455,3,,3747921461,141,37.0,3749127435,178,,3747921465,213,1.4,3747921459,140,83.6,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925741,204,61,1,28,37,7vn2i2kd35zuetw6b38gw9jsz,1,17.9,65.1,2022-08-31T19:28:56.195Z,2022-09-01T08:09:30Z,3749127477,21,,3749127479,178,,3747925851,56,Back,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924971,193,45,1,28,38,7vn2i2kd35zuetw6b38gw9jsz,0,15.2,58.8,2022-08-31T19:28:56.667Z,2022-09-01T08:09:36Z,3747921801,285,,3747921799,56,Back,3747921919,233,250,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924939,250,3,1,28,38,c8h9bw1l82s06h77xxrelzhur,1,84.8,41.2,2022-08-31T19:28:56.667Z,2022-09-01T08:09:36Z,3747921615,286,,3747921611,56,Center,3748356387,464,,3749127525,178,,3747921861,233,193,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924941,251,3,1,28,39,c8h9bw1l82s06h77xxrelzhur,0,84.6,45.1,2022-08-31T19:28:57.568Z,2022-09-01T08:09:41Z,3747921623,286,,3749127563,178,,3748356747,464,,3747921971,233,194,3747921621,56,Center,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924989,194,7,1,28,39,7vn2i2kd35zuetw6b38gw9jsz,0,15.4,54.9,2022-08-31T19:28:57.825Z,2022-09-01T08:09:44Z,3748356829,385,,3749127579,178,,3747921917,285,,3747921965,233,251,3747921915,56,Back,,,,,,,,,,7z5ugeh3ejhwa3c8tg7idkpud,J. Lascelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924947,252,61,1,28,40,c8h9bw1l82s06h77xxrelzhur,1,84,46.4,2022-08-31T19:28:58.819Z,2022-09-01T08:10:05Z,3747921657,56,Center,3749127643,178,,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924933,192,43,1,28,41,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-31T19:28:59.331Z,2022-08-31T19:29:25Z,3747921603,56,Back,3747923883,144,61,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453926181,205,1,1,28,41,7vn2i2kd35zuetw6b38gw9jsz,1,17.5,66.6,2022-08-31T19:29:00.228Z,2022-09-01T08:10:15Z,3747928231,213,2.4,3747928223,56,Back,3749127813,178,,3747928229,212,4.8,3747928227,141,71.5,3747928225,140,14.2,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925009,195,49,1,28,42,7vn2i2kd35zuetw6b38gw9jsz,1,19.4,64.3,2022-08-31T19:29:01.005Z,2022-09-01T08:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925019,196,1,1,28,43,7vn2i2kd35zuetw6b38gw9jsz,0,12.8,68.5,2022-08-31T19:29:01.533Z,2022-09-01T08:10:19Z,3747922041,56,Back,3747922045,141,67.9,3749127861,178,,3747922047,212,13.1,3747922049,213,6.3,3747922043,140,25.3,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925023,254,49,1,28,43,c8h9bw1l82s06h77xxrelzhur,1,73.8,30.8,2022-08-31T19:29:02.169Z,2022-09-01T08:10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925005,253,61,1,28,44,c8h9bw1l82s06h77xxrelzhur,0,73.8,30.8,2022-08-31T19:29:02.716Z,2022-09-01T08:10:29Z,3749127941,178,,3747922001,56,Center,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925059,197,49,1,28,45,7vn2i2kd35zuetw6b38gw9jsz,1,30.4,69.1,2022-08-31T19:29:03.840Z,2022-09-01T08:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925123,198,1,1,28,47,7vn2i2kd35zuetw6b38gw9jsz,0,30.4,69.1,2022-08-31T19:29:05.956Z,2022-09-01T08:10:46Z,3747922501,140,66.1,3747922519,213,0.1,3747922507,141,74.7,3749128011,178,,3747922499,56,Center,3747922523,1,,3747922511,212,37.7,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453928243,312,50,1,28,50,c8h9bw1l82s06h77xxrelzhur,1,36.2,29.2,2022-08-31T19:29:08.725Z,2022-09-01T08:10:53Z,3747941161,286,,3747941237,233,199,3747941159,56,Back,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925133,199,7,1,28,50,7vn2i2kd35zuetw6b38gw9jsz,0,63.8,70.8,2022-08-31T19:29:08.771Z,2022-09-01T08:10:57Z,3748357653,385,,3749128209,178,,3747937391,285,,3747922569,56,Center,3747941201,233,312,,,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925143,255,49,1,28,52,c8h9bw1l82s06h77xxrelzhur,1,30.2,22.6,2022-08-31T19:29:11.229Z,2022-09-01T08:11:02Z,,,,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925193,256,1,1,28,52,c8h9bw1l82s06h77xxrelzhur,1,15.6,15.2,2022-08-31T19:29:11.235Z,2022-09-01T08:11:10Z,3747922913,141,43.4,3747922905,56,Back,3749128319,178,,3747922915,212,21.1,3747922917,213,2.0,3747922909,140,7.2,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925233,257,1,1,28,55,c8h9bw1l82s06h77xxrelzhur,1,7.4,42.7,2022-08-31T19:29:14.211Z,2022-09-01T08:11:14Z,3747923109,141,17.3,3747923111,212,18.5,3747923105,56,Back,3747923113,213,5.1,3747923107,140,13.8,3749128355,178,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925309,258,1,1,28,58,c8h9bw1l82s06h77xxrelzhur,1,16.8,18.8,2022-08-31T19:29:16.990Z,2022-09-01T08:11:16Z,3747923575,140,28.8,3747923577,141,31.1,3747923579,212,15.1,3747923581,213,0.6,3749128373,178,,3747923573,56,Back,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925369,259,1,1,29,3,c8h9bw1l82s06h77xxrelzhur,1,35.2,36.4,2022-08-31T19:29:21.699Z,2022-09-01T08:11:20Z,3747923891,56,Center,3749128427,178,,3747923899,141,56.6,3747923909,213,0.6,3747923895,140,54.4,3747923903,212,24.4,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925383,260,1,1,29,6,c8h9bw1l82s06h77xxrelzhur,1,62.2,67.2,2022-08-31T19:29:24.969Z,2022-09-01T08:11:24Z,3747923989,213,6.2,3747923975,56,Center,3747923985,212,10.0,3747923981,141,65.6,3749128455,178,,3747923979,140,71.7,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925405,261,1,1,29,7,c8h9bw1l82s06h77xxrelzhur,0,71.7,65.6,2022-08-31T19:29:25.704Z,2022-09-01T08:11:27Z,3747924073,140,65.9,3747924079,213,2.7,3749128487,178,,3747924077,212,6.8,3747924075,141,70.2,3747924069,56,Center,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925469,200,49,1,29,7,7vn2i2kd35zuetw6b38gw9jsz,1,25.4,28.3,2022-08-31T19:29:26.154Z,2022-09-01T08:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925487,201,1,1,29,7,7vn2i2kd35zuetw6b38gw9jsz,1,25.4,28.3,2022-08-31T19:29:26.208Z,2022-09-01T08:12:03Z,3747924463,56,Back,3747924469,212,10.4,3749128787,178,,3747924471,213,3.0,3747924467,141,30.7,3747924465,140,15.6,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925515,202,1,1,29,9,7vn2i2kd35zuetw6b38gw9jsz,1,15.6,30.7,2022-08-31T19:29:28.311Z,2022-09-01T08:09:51Z,3747924675,140,8.5,3747924677,141,47.2,3747924679,212,13.5,3749127623,178,,3747924673,56,Back,3747924681,213,2.2,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925527,203,1,1,29,10,7vn2i2kd35zuetw6b38gw9jsz,0,8.6,47.2,2022-08-31T19:29:29.184Z,2022-09-01T08:12:11Z,3747924745,212,57.1,3747924741,140,62.7,3747924737,157,,3747924747,213,0.1,3749128857,178,,3747924751,1,,3747924739,56,Center,3747924743,141,56.4,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925545,262,49,1,29,15,c8h9bw1l82s06h77xxrelzhur,1,41.5,39.2,2022-08-31T19:29:33.735Z,2022-09-01T08:12:16Z,,,,,,,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453925567,263,1,1,29,15,c8h9bw1l82s06h77xxrelzhur,1,41.5,39.2,2022-08-31T19:29:33.787Z,2022-09-01T08:12:20Z,3747924911,56,Back,3747924915,141,57.2,3747924919,213,1.8,3747924913,140,38.6,3747924917,212,12.6,3749128965,178,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
