id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value,qualifier/20/value
2493201391,176,43,1,20,4,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-12-26T12:51:08.768Z,2022-12-26T12:51:10Z,3955905961,213,3.1,3955905953,56,Right,3955905959,212,0,3955905955,140,65.3,3955905957,141,7.0,3955906001,144,12,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201449,183,1,1,20,18,22doj4sgsocqpxw45h607udje,0,43.9,100,2022-12-26T12:51:23.324Z,2022-12-26T19:46:53Z,3955906363,213,5.9,3955906361,212,22.7,3955906353,107,,3955906355,56,Left,3955906359,141,89.3,3955906357,140,63.9,3955906365,1,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201459,179,1,1,20,20,7yx5dqhhphyvfisohikodajhv,0,29.9,14.9,2022-12-26T12:51:24.791Z,2022-12-26T19:47:13Z,3955906409,213,0.0,3955906405,141,14.9,3955906399,3,,3955906407,212,7.1,3956989687,388,,3955906401,56,Back,3955906403,140,36.7,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201467,184,1,1,20,23,22doj4sgsocqpxw45h607udje,1,57.7,89.6,2022-12-26T12:51:27.899Z,2022-12-26T19:47:24Z,3955906451,3,,3956989879,388,,3955906461,213,2.4,3955906453,56,Left,3955906459,212,3.7,3955906455,140,55.0,3955906457,141,93.2,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201469,185,1,1,20,24,22doj4sgsocqpxw45h607udje,0,55,93.2,2022-12-26T12:51:28.983Z,2022-12-26T19:47:34Z,3955906487,141,82.3,3955906485,140,63.9,3955906469,3,,3955906489,212,11.9,3955906491,213,5.6,3955906483,56,Left,3956990079,178,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201477,180,1,1,20,25,7yx5dqhhphyvfisohikodajhv,1,33.5,17.8,2022-12-26T12:51:29.790Z,2022-12-26T19:47:44Z,3955906521,140,39.2,3955906523,141,14.0,3955906519,56,Back,3956990207,388,,3955906525,212,6.5,3955906517,3,,3955906527,213,5.9,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201481,181,44,1,20,26,7yx5dqhhphyvfisohikodajhv,1,39,15.8,2022-12-26T12:51:31.574Z,2022-12-26T20:50:43Z,3955906537,285,,3955906535,56,Back,3955906551,233,186,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201479,186,44,1,20,26,22doj4sgsocqpxw45h607udje,0,61,84.2,2022-12-26T12:51:31.575Z,2022-12-26T19:47:56Z,3955906531,56,Left,3955906559,233,181,3955906533,286,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201483,182,1,1,20,26,7yx5dqhhphyvfisohikodajhv,0,39.2,14,2022-12-26T12:51:31.660Z,2022-12-26T20:50:43Z,3955906547,212,6.0,3955906549,213,0.8,3955906539,3,,3955906545,141,20.2,3956990729,388,,3955906543,140,43.3,3955906541,56,Back,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201497,187,1,1,20,28,22doj4sgsocqpxw45h607udje,1,55,77,2022-12-26T12:51:33.332Z,2022-12-26T19:48:18Z,3955906623,140,58.5,3955906621,56,Left,3956990883,178,,3955906627,212,8.9,3955906629,213,1.1,3955906625,141,89.0,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201501,188,1,1,20,30,22doj4sgsocqpxw45h607udje,1,58.7,86.6,2022-12-26T12:51:35.047Z,2022-12-26T19:48:34Z,3955906649,141,81.1,3955906645,56,Left,3955906647,140,58.7,3955906651,212,3.7,3956991055,178,,3955906653,213,4.7,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201511,189,1,1,20,30,22doj4sgsocqpxw45h607udje,1,58.7,81.1,2022-12-26T12:51:35.537Z,2022-12-26T19:48:44Z,3955906721,213,2.9,3956991211,178,,3955906713,56,Back,3955906719,212,20.4,3955906715,140,39.7,3955906717,141,87.4,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201539,190,1,1,20,32,22doj4sgsocqpxw45h607udje,1,39.7,87.4,2022-12-26T12:51:37.313Z,2022-12-26T19:49:10Z,3955906823,213,4.0,3956991641,178,,3955906821,212,13.1,3955906817,140,31.8,3955906819,141,72.4,3955906815,56,Back,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201555,191,1,1,20,36,22doj4sgsocqpxw45h607udje,1,30.3,62.3,2022-12-26T12:51:41.633Z,2022-12-26T19:49:19Z,3955906891,213,4.6,3955906883,56,Back,3956991767,178,,3955906887,141,36.6,3955906889,212,17.6,3955906885,140,28.0,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201573,192,1,1,20,38,22doj4sgsocqpxw45h607udje,1,26.2,30,2022-12-26T12:51:43.666Z,2022-12-26T19:49:26Z,3955906963,56,Back,3956991859,178,,3955906967,141,6.5,3955906971,213,5.1,3955906965,140,32.0,3955906969,212,17.1,,,,,,,5gb7v3m0qisn24c7h49xn250p,J. Tanganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201575,193,1,1,20,41,22doj4sgsocqpxw45h607udje,1,31.7,8.8,2022-12-26T12:51:46.515Z,2022-12-26T19:49:33Z,3955906991,141,15.8,3955906987,56,Back,3955906995,213,1.4,3955906989,140,32.4,3955906993,212,4.8,3956992055,178,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201585,194,1,1,20,42,22doj4sgsocqpxw45h607udje,1,32.4,15.8,2022-12-26T12:51:47.139Z,2022-12-26T19:49:40Z,3955907055,213,5.9,3955907049,140,41.7,3955907047,56,Back,3956992161,178,,3955907051,141,10.3,3955907053,212,10.5,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493424741,1002,83,1,20,44,7yx5dqhhphyvfisohikodajhv,1,57.2,90.5,2022-12-26T12:51:48.950Z,2022-12-26T20:56:42Z,3957118717,399,445044,,,,,,,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201593,195,1,1,20,44,22doj4sgsocqpxw45h607udje,1,43.1,11.1,2022-12-26T12:51:48.961Z,2022-12-26T19:49:54Z,3955907105,141,26.4,3955907109,213,2.0,3956992399,178,,3955907107,212,11.3,3955907101,56,Back,3955907103,140,38.8,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201597,196,61,1,20,45,22doj4sgsocqpxw45h607udje,0,38.8,26.7,2022-12-26T12:51:50.454Z,2022-12-26T19:52:33Z,3955907119,56,Back,3956995011,178,,,,,,,,,,,,,,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493425031,1007,67,1,20,45,7yx5dqhhphyvfisohikodajhv,1,61.5,72.8,2022-12-26T12:51:50.503Z,2022-12-26T21:17:22Z,3957120379,233,1499,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493425029,1499,67,1,20,45,22doj4sgsocqpxw45h607udje,0,38.5,27.2,2022-12-26T12:51:50.504Z,2022-12-26T20:58:45Z,3957120395,233,1007,,,,,,,,,,,,,,,,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201749,186,61,1,20,45,7yx5dqhhphyvfisohikodajhv,1,58.4,69.8,2022-12-26T12:51:50.506Z,2022-12-26T21:17:22Z,3956995195,178,,3955907991,56,Center,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201601,183,49,1,20,47,7yx5dqhhphyvfisohikodajhv,1,56.7,78.2,2022-12-26T12:51:52.332Z,2022-12-26T19:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201613,184,1,1,20,47,7yx5dqhhphyvfisohikodajhv,1,56.7,78.2,2022-12-26T12:51:52.511Z,2022-12-26T19:52:58Z,3955907185,140,59.9,3955907189,212,6.0,3955907187,141,85.5,3956995451,178,,3955907191,213,1.0,3955907183,56,Left,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493298199,767,3,1,20,49,7yx5dqhhphyvfisohikodajhv,0,57.4,89.3,2022-12-26T12:51:54.031Z,2022-12-26T19:53:09Z,3956431063,467,dlf31m2lrfl0biop1demgvh7t,3956995613,178,,3956431057,286,,3956431059,465,,3956431055,56,Left,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201615,185,4,1,20,49,7yx5dqhhphyvfisohikodajhv,1,60,89.8,2022-12-26T12:51:54.606Z,2022-12-26T19:53:18Z,3955907203,56,Left,3955907223,233,197,3955907201,295,,3955907207,286,,3955907199,13,,3955907205,152,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201617,197,4,1,20,49,22doj4sgsocqpxw45h607udje,0,40,10.2,2022-12-26T12:51:54.607Z,2022-12-26T19:53:18Z,3955907219,152,,3955907215,295,,3955907241,233,185,3955907217,56,Back,3955907221,285,,3955907213,13,,3956995739,178,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201827,187,1,1,21,48,7yx5dqhhphyvfisohikodajhv,1,60.9,86.3,2022-12-26T12:52:52.902Z,2022-12-26T20:37:55Z,3955908419,212,7.9,3955908415,140,60.2,3955908409,5,,3955908417,141,74.7,3956995849,178,,3955908411,152,,3955908421,213,4.6,3955908413,56,Center,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201837,188,1,1,21,50,7yx5dqhhphyvfisohikodajhv,1,60.2,74.6,2022-12-26T12:52:55.239Z,2022-12-26T20:38:12Z,3956995871,178,,3955908483,141,73.8,3955908479,56,Center,3955908477,155,,3955908481,140,91.1,3955908487,213,6.3,3955908485,212,32.4,3955908489,1,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201839,189,1,1,21,52,7yx5dqhhphyvfisohikodajhv,0,89,73.8,2022-12-26T12:52:57.601Z,2022-12-26T19:53:38Z,3955908497,140,89.9,3955908501,212,5.4,3955908495,56,Center,3956995979,178,,3955908503,213,4.9,3955908499,141,66.0,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201859,198,12,1,21,53,22doj4sgsocqpxw45h607udje,1,9.6,38.8,2022-12-26T12:52:57.850Z,2022-12-26T19:53:49Z,3956996247,178,,3955908601,140,11.1,3955908605,212,22.1,3955908603,141,6.4,3955908599,56,Back,3955908607,213,4.8,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201851,190,1,1,21,56,7yx5dqhhphyvfisohikodajhv,0,86.7,92.6,2022-12-26T12:53:01.441Z,2022-12-26T19:54:00Z,3955908551,3,,3956996461,178,,3955908561,213,3.8,3955908553,56,Left,3955908559,212,5.2,3955908555,140,82.8,3955908557,141,87.8,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201861,199,49,1,21,58,22doj4sgsocqpxw45h607udje,1,15.1,9.2,2022-12-26T12:53:03.312Z,2022-12-26T19:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201875,200,1,1,21,59,22doj4sgsocqpxw45h607udje,1,19.2,13.5,2022-12-26T12:53:04.005Z,2022-12-26T19:54:29Z,3955908685,212,13.9,3955908687,213,0.7,3955908681,140,29.3,3955908683,141,26.7,3955908679,56,Back,3956996999,178,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201887,201,1,1,22,0,22doj4sgsocqpxw45h607udje,1,29.3,26.7,2022-12-26T12:53:05.394Z,2022-12-26T19:54:38Z,3955908757,141,37.7,3955908759,212,11.3,3956997149,178,,3955908755,140,37.4,3955908761,213,0.7,3955908753,56,Back,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201895,202,3,1,22,5,22doj4sgsocqpxw45h607udje,0,39.4,16.6,2022-12-26T12:53:10.676Z,2022-12-26T19:54:58Z,3955908783,56,Back,3956440157,465,,3956997403,178,,3955908811,233,191,3955908785,286,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201897,191,7,1,22,6,7yx5dqhhphyvfisohikodajhv,0,60.6,83.4,2022-12-26T12:53:10.751Z,2022-12-26T19:55:15Z,3955908801,56,Left,3955908803,285,,3956440433,384,,3955908805,233,202,3956997651,389,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201913,203,1,1,22,7,22doj4sgsocqpxw45h607udje,1,35.8,28,2022-12-26T12:53:12.035Z,2022-12-26T19:55:23Z,3955908893,56,Back,3956997723,178,,3955908897,141,23.9,3955908899,212,7.1,3955908901,213,5.9,3955908895,140,42.0,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201917,204,50,1,22,8,22doj4sgsocqpxw45h607udje,1,42.1,19.6,2022-12-26T12:53:12.746Z,2022-12-26T19:55:48Z,3955915979,286,,3955908907,56,Back,3955948645,233,192,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201901,192,7,1,22,8,7yx5dqhhphyvfisohikodajhv,0,57.9,80.4,2022-12-26T12:53:12.777Z,2022-12-26T19:55:53Z,3955910885,285,,3956443453,383,,3956998297,178,,3955908827,56,Left,3955915983,233,204,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201909,193,43,1,22,11,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-12-26T12:53:15.915Z,2022-12-26T15:47:26Z,3956449117,144,61,3955908873,56,Left,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493425629,1515,67,1,22,11,22doj4sgsocqpxw45h607udje,1,43.1,17.7,2022-12-26T12:53:15.924Z,2022-12-26T21:17:22Z,3957123667,233,1011,,,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493425627,1011,67,1,22,11,7yx5dqhhphyvfisohikodajhv,0,56.9,82.3,2022-12-26T12:53:15.925Z,2022-12-26T21:02:25Z,3957123671,233,1515,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493301709,955,61,1,22,11,22doj4sgsocqpxw45h607udje,0,46.8,10.4,2022-12-26T12:53:15.932Z,2022-12-26T21:17:23Z,3956449827,56,Back,3956998721,389,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201915,194,49,1,22,12,7yx5dqhhphyvfisohikodajhv,1,46.2,83,2022-12-26T12:53:16.961Z,2022-12-26T19:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201921,195,1,1,22,12,7yx5dqhhphyvfisohikodajhv,0,46.2,83,2022-12-26T12:53:17.024Z,2022-12-26T19:56:44Z,3955908945,141,85.2,3955908939,155,,3955908949,213,0.0,3955908947,212,33.5,3955908941,56,Left,3955908951,1,,3956999105,178,,3955908943,140,78.1,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201923,205,49,1,22,16,22doj4sgsocqpxw45h607udje,1,21.9,11.3,2022-12-26T12:53:20.830Z,2022-12-26T19:56:53Z,,,,,,,,,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201927,206,1,1,22,16,22doj4sgsocqpxw45h607udje,1,22.4,11.1,2022-12-26T12:53:20.879Z,2022-12-26T19:56:58Z,3955908979,212,24.0,3955908983,1,,3955908975,140,41.9,3955908981,213,0.5,3955908977,141,29.4,3956999249,178,,3955908971,157,,3955908973,56,Back,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201931,207,1,1,22,19,22doj4sgsocqpxw45h607udje,0,43.3,28.5,2022-12-26T12:53:24.672Z,2022-12-26T22:07:27Z,3955908999,3,,3955909003,140,53.9,3955909001,56,Right,3957239667,178,,3955909007,212,14.7,3955909005,141,14.3,3955909009,213,5.6,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201935,196,1,1,22,21,7yx5dqhhphyvfisohikodajhv,0,47.2,84.9,2022-12-26T12:53:26.184Z,2022-12-26T19:57:21Z,3955909031,212,34.0,3955909027,140,70.6,3955909033,213,5.5,3955909029,141,50.4,3956999675,178,,3955909025,56,Center,3955909023,157,,3955909035,1,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201945,208,1,1,22,23,22doj4sgsocqpxw45h607udje,1,28.6,46.1,2022-12-26T12:53:28.489Z,2022-12-26T19:57:49Z,3957000171,21,,3957000169,178,,3955909093,141,59.6,3955909101,213,2.0,3955909097,212,9.9,3955909085,56,Back,3955909089,140,25.0,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201971,209,1,1,22,25,22doj4sgsocqpxw45h607udje,0,25.9,59.3,2022-12-26T12:53:30.253Z,2022-12-26T19:57:59Z,3955909237,1,,3955909235,213,0.2,3957000275,178,,3955909225,157,,3955909233,212,52.8,3955909229,140,75.0,3955909227,56,Center,3955909231,141,75.9,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493201969,198,49,1,22,31,7yx5dqhhphyvfisohikodajhv,1,22.2,17.6,2022-12-26T12:53:36.358Z,2022-12-26T19:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493202001,199,1,1,22,33,7yx5dqhhphyvfisohikodajhv,1,25,23.3,2022-12-26T12:53:38.638Z,2022-12-26T19:58:22Z,3955909393,213,2.5,3955909391,212,21.5,3957000605,178,,3955909385,56,Back,3955909389,141,43.0,3955909387,140,9.0,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493202039,200,1,1,22,38,7yx5dqhhphyvfisohikodajhv,1,11.4,34,2022-12-26T12:53:43.023Z,2022-12-26T20:39:03Z,3955909617,140,63.4,3955909627,213,0.4,3955909615,56,Center,3955909629,1,,3955909625,212,60.6,3957000917,178,,3955909613,155,,3955909621,141,72.5,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493426101,1014,67,1,22,43,7yx5dqhhphyvfisohikodajhv,1,63.7,72.3,2022-12-26T12:53:48.167Z,2022-12-26T21:17:23Z,3957126129,233,1516,,,,,,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493426099,1516,67,1,22,43,22doj4sgsocqpxw45h607udje,0,36.3,27.7,2022-12-26T12:53:48.168Z,2022-12-26T21:03:45Z,3957126137,233,1014,,,,,,,,,,,,,,,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493203407,232,1,1,22,43,7yx5dqhhphyvfisohikodajhv,0,55.9,70.7,2022-12-26T12:53:48.183Z,2022-12-26T21:17:24Z,3955917443,286,,3955917235,141,72.2,3955918705,233,210,3955917239,213,0.6,3955917237,212,1.7,3955917441,236,,3955917231,56,Center,3957001405,178,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,3955917233,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493202049,210,74,1,22,43,22doj4sgsocqpxw45h607udje,1,37,31.9,2022-12-26T12:53:48.187Z,2022-12-26T19:59:34Z,3957001629,388,,3955918713,233,232,3955909669,56,Back,3955918699,285,,,,,,,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493209059,477,61,1,22,44,22doj4sgsocqpxw45h607udje,0,55.6,25.6,2022-12-26T12:53:49.538Z,2022-12-26T20:00:02Z,3955948505,56,Center,3957002009,178,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493202075,201,1,1,22,46,7yx5dqhhphyvfisohikodajhv,1,39.2,90.2,2022-12-26T12:53:50.797Z,2022-12-26T20:00:16Z,3955909783,56,Left,3955909791,213,0.1,3957002273,178,,3955909789,212,24.0,3955909785,140,61.9,3955909787,141,94.2,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493202077,202,1,1,22,47,7yx5dqhhphyvfisohikodajhv,0,62.5,94.1,2022-12-26T12:53:52.345Z,2022-12-26T20:00:24Z,3955909807,141,84.0,3955909805,140,89.9,3955909809,212,29.6,3955909811,213,6.0,3955909803,56,Left,3957002543,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303979,768,27,1,22,53,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-12-26T12:53:58.547Z,2022-12-26T20:00:38Z,3956462845,233,956,3956461807,41,Injury,3956461815,53,b36foqukxn8obd969q6sea7yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493304153,956,27,1,22,53,22doj4sgsocqpxw45h607udje,1,0,0,2022-12-26T12:53:58.547Z,2022-12-26T20:00:38Z,3956466505,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493305095,769,28,1,23,11,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-12-26T12:54:16.695Z,2022-12-26T20:02:18Z,3956468467,233,957,3956467789,55,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
