id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2498724129,519,44,2,50,46,a3nyxabgsqlnqfkeg41m6tnpp,1,96,46,2023-01-19T21:09:11.670Z,2023-01-20T04:12:48Z,3985040109,56,Center,3985040127,233,394,3985040111,286,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724119,394,44,2,50,46,22doj4sgsocqpxw45h607udje,0,4,54,2023-01-19T21:09:11.671Z,2023-01-20T03:09:56Z,3985040067,285,,3985040131,233,519,3985040065,56,Back,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724131,520,15,2,50,46,a3nyxabgsqlnqfkeg41m6tnpp,1,95.2,46.2,2023-01-19T21:09:11.719Z,2023-01-20T04:12:49Z,3985040613,102,52.2,3985040625,231,46.6,3985040621,147,46.8,3985040577,16,,3985040623,230,99.8,3985040607,154,,3985040615,103,19,3985040619,146,95.6,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,3985046731,76,3985202159,388,3985040581,328,,3985040119,56,3985040583,82,,Center,,3985040115,22,3985040609,55,518,,,,3985040605,29,3985040617,100,3985040575,15,,,3985040585,233,395,,,,,,,,,,
2498724125,395,10,2,50,46,22doj4sgsocqpxw45h607udje,1,4.3,53.4,2023-01-19T21:09:11.738Z,2023-01-20T03:10:12Z,3985040095,56,Back,3985202181,15,,3985040093,94,,3985040593,233,520,3985202179,388,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498758595,893,67,2,50,47,22doj4sgsocqpxw45h607udje,1,3,47.9,2023-01-19T21:09:13.046Z,2023-01-20T04:12:49Z,3985216165,233,1207,,,,,,,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498758591,1207,67,2,50,47,a3nyxabgsqlnqfkeg41m6tnpp,0,97,52.1,2023-01-19T21:09:13.047Z,2023-01-20T03:59:09Z,3985216173,233,893,,,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724167,396,12,2,50,47,22doj4sgsocqpxw45h607udje,1,4.1,51.5,2023-01-19T21:09:13.057Z,2023-01-20T04:12:50Z,3985040335,56,Back,3985202241,178,,3985040339,141,51.5,3985040341,212,4.1,3985040343,213,0,3985040337,140,8.0,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724139,521,16,2,50,49,a3nyxabgsqlnqfkeg41m6tnpp,1,91.7,49,2023-01-19T21:09:14.431Z,2023-01-20T03:10:37Z,3985040831,102,51.6,3985040761,375,50:48.890,3985040833,103,25.9,3985135945,395,4.1,3985040175,17,,3985202261,178,,3985040173,22,,3985040753,20,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,3985136119,79,3985040839,328,3985040835,214,,3985040177,56,3985135947,396,,Center,,3985040845,231,3985040757,374,2023-01-19 21:09:13.975,,51.4,48.4,3985040843,230,3985040837,108,3985041843,133,96.2,,3985040841,458,,,,,,,,,,,
2498724203,397,1,2,51,26,22doj4sgsocqpxw45h607udje,1,50.1,50.3,2023-01-19T21:09:51.583Z,2023-01-20T03:10:47Z,3985040649,140,38.3,3985040651,141,56.3,3985040657,279,G,3985202265,178,,3985040653,212,13.0,3985040797,189,,3985040647,56,Back,3985040655,213,2.8,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724207,398,1,2,51,28,22doj4sgsocqpxw45h607udje,1,38.5,53.4,2023-01-19T21:09:53.299Z,2023-01-20T03:10:58Z,3985040689,141,49.5,3985040795,189,,3985040685,56,Back,3985202317,178,,3985040687,140,28.1,3985040691,212,11.2,3985040693,213,3.4,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498742839,769,1,2,51,30,22doj4sgsocqpxw45h607udje,1,27.3,50.1,2023-01-19T21:09:55.527Z,2023-01-20T03:11:01Z,3985136643,189,,3985202329,178,,3985136647,140,26.5,3985136653,213,4.7,3985136645,56,Back,3985136651,212,19.0,3985136649,141,22.2,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498742863,770,1,2,51,32,22doj4sgsocqpxw45h607udje,1,26.5,22.2,2023-01-19T21:09:57.338Z,2023-01-20T03:11:04Z,3985136753,212,15.0,3985136745,189,,3985202341,178,,3985136751,141,8.7,3985136749,140,37.8,3985136755,213,5.6,3985136747,56,Back,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724209,399,1,2,51,35,22doj4sgsocqpxw45h607udje,0,40.8,8.6,2023-01-19T21:10:00.841Z,2023-01-20T03:11:19Z,3985040705,213,0.2,3985040699,140,44.5,3985040701,141,10.0,3985202393,178,,3985040703,212,4.0,3985040697,56,Back,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724339,530,8,2,51,35,a3nyxabgsqlnqfkeg41m6tnpp,1,53.4,87,2023-01-19T21:10:01.059Z,2023-01-20T03:11:25Z,3985045277,56,Left,3985202447,178,,3985136863,385,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724215,400,5,2,51,38,22doj4sgsocqpxw45h607udje,1,40.6,-1.4,2023-01-19T21:10:03.278Z,2023-01-20T03:11:29Z,3985040751,347,,3985041431,233,522,3985040749,56,Back,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724235,522,5,2,51,38,a3nyxabgsqlnqfkeg41m6tnpp,0,59.4,101.4,2023-01-19T21:10:03.278Z,2023-01-20T03:11:28Z,3985040887,56,Left,3985040889,347,,3985041435,233,400,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724237,401,1,2,51,49,22doj4sgsocqpxw45h607udje,1,38.7,0,2023-01-19T21:10:14.662Z,2023-01-20T03:11:38Z,3985040893,56,Back,3985040897,141,10.1,3985040891,107,,3985040895,140,21.5,3985040899,212,19.6,3985040901,213,2.7,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724241,402,1,2,51,53,22doj4sgsocqpxw45h607udje,1,18.5,10.9,2023-01-19T21:10:18.746Z,2023-01-20T03:11:48Z,3985040929,213,2.3,3985040927,212,21.6,3985202527,178,,3985040921,56,Back,3985040923,140,5.4,3985040925,141,35.4,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724243,403,1,2,51,55,22doj4sgsocqpxw45h607udje,0,5.3,35.5,2023-01-19T21:10:20.489Z,2023-01-20T03:11:52Z,3985040943,213,5.7,3985040937,140,39.2,3985040941,212,43.6,3985040933,157,,3985040939,141,0.0,3985040945,1,,3985040935,56,Back,3985202547,178,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724245,404,5,2,51,58,22doj4sgsocqpxw45h607udje,0,39.1,-1.4,2023-01-19T21:10:23.138Z,2023-01-20T03:11:55Z,3985041003,233,523,3985040947,56,Back,3985040949,347,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724251,523,5,2,51,58,a3nyxabgsqlnqfkeg41m6tnpp,1,60.9,101.4,2023-01-19T21:10:23.138Z,2023-01-20T03:11:54Z,3985040983,56,Left,3985040985,347,,3985040999,233,404,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724263,524,1,2,52,0,a3nyxabgsqlnqfkeg41m6tnpp,1,61,100,2023-01-19T21:10:26.003Z,2023-01-20T03:12:24Z,3985041061,140,41.1,3985041059,56,Back,3985041075,1,,3985041069,212,24.2,3985041057,107,,3985041065,141,83.3,3985041073,213,3.7,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724273,525,1,2,52,6,a3nyxabgsqlnqfkeg41m6tnpp,1,38.8,70.8,2023-01-19T21:10:31.865Z,2023-01-20T03:12:26Z,3985041117,141,45.1,3985041113,56,Back,3985041121,213,4.7,3985041119,212,17.5,3985041115,140,38.5,3985202651,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724285,526,1,2,52,8,a3nyxabgsqlnqfkeg41m6tnpp,1,38.5,45.1,2023-01-19T21:10:33.737Z,2023-01-20T03:12:29Z,3985041207,140,47.0,3985041209,141,47.9,3985202661,178,,3985041213,213,0.2,3985041211,212,9.1,3985041205,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724295,527,1,2,52,13,a3nyxabgsqlnqfkeg41m6tnpp,1,56.8,49.3,2023-01-19T21:10:38.825Z,2023-01-20T03:12:32Z,3985041267,140,61.4,3985041265,56,Left,3985202677,178,,3985041273,213,1.4,3985041271,212,28.1,3985041269,141,90.0,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724311,528,1,2,52,16,a3nyxabgsqlnqfkeg41m6tnpp,1,66.3,92.1,2023-01-19T21:10:41.468Z,2023-01-20T03:12:35Z,3985041357,213,0.3,3985041351,141,96.3,3985041343,56,Left,3985041355,212,9.7,3985202689,178,,3985041347,140,75.1,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724313,529,1,2,52,21,a3nyxabgsqlnqfkeg41m6tnpp,0,88.8,75.4,2023-01-19T21:10:46.419Z,2023-01-20T03:12:40Z,3985202715,178,,3985041369,213,5.4,3985041365,141,59.4,3985041361,56,Center,3985041367,212,14.2,3985041363,140,97.5,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724315,405,52,2,52,22,22doj4sgsocqpxw45h607udje,1,2.8,38.5,2023-01-19T21:10:47.867Z,2023-01-20T03:12:44Z,3985202733,389,,3985137313,376,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724365,406,1,2,52,34,22doj4sgsocqpxw45h607udje,1,14,53.8,2023-01-19T21:10:59.702Z,2023-01-20T03:13:02Z,3985041635,212,12.0,3985202841,178,,3985041629,56,Back,3985041627,123,,3985042291,189,,3985041633,141,71.5,3985041631,140,14.2,3985041637,213,1.6,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724379,407,1,2,52,37,22doj4sgsocqpxw45h607udje,1,14,73.8,2023-01-19T21:11:02.946Z,2023-01-20T03:13:11Z,3985041687,140,21.4,3985041691,212,17.5,3985041693,213,1.1,3985041689,141,96.8,3985202893,178,,3985041685,56,Back,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724393,408,1,2,52,39,22doj4sgsocqpxw45h607udje,1,21.2,95.9,2023-01-19T21:11:04.517Z,2023-01-20T03:13:15Z,3985041753,212,8.5,3985041749,140,29.2,3985041751,141,97.4,3985041755,213,0.1,3985202909,178,,3985041747,56,Back,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724395,409,1,2,52,40,22doj4sgsocqpxw45h607udje,0,29.1,96,2023-01-19T21:11:05.359Z,2023-01-20T03:13:19Z,3985042275,213,5.0,3985041759,56,Back,3985042269,140,32.8,3985042271,141,78.1,3985202941,178,,3985042273,212,12.8,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724383,531,49,2,52,42,a3nyxabgsqlnqfkeg41m6tnpp,1,64.9,26.2,2023-01-19T21:11:07.334Z,2023-01-20T04:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724387,532,1,2,52,43,a3nyxabgsqlnqfkeg41m6tnpp,1,64.9,26.2,2023-01-19T21:11:08.462Z,2023-01-20T03:13:26Z,3985202981,178,,3985041715,212,6.4,3985041717,213,3.2,3985041711,140,58.8,3985041713,141,25.3,3985041709,56,Center,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724411,533,1,2,52,44,a3nyxabgsqlnqfkeg41m6tnpp,1,58.8,25.3,2023-01-19T21:11:09.677Z,2023-01-20T03:13:28Z,3985041817,56,Center,3985041823,212,9.9,3985041821,141,33.7,3985041825,213,0.6,3985041819,140,66.5,3985203001,178,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724423,534,1,2,52,50,a3nyxabgsqlnqfkeg41m6tnpp,1,73,31.2,2023-01-19T21:11:15.715Z,2023-01-20T03:13:35Z,3985041887,140,79.1,3985041897,212,17.0,3985041881,56,Right,3985041893,141,8.0,3985041899,213,5.1,3985203041,178,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724433,535,1,2,52,54,a3nyxabgsqlnqfkeg41m6tnpp,1,78.5,14.3,2023-01-19T21:11:19.700Z,2023-01-20T03:13:39Z,3985041923,140,74.5,3985041927,212,18.2,3985203067,178,,3985041919,56,Center,3985041925,141,40.3,3985041929,213,1.8,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724441,536,1,2,52,56,a3nyxabgsqlnqfkeg41m6tnpp,1,73.1,42.2,2023-01-19T21:11:21.768Z,2023-01-20T03:14:02Z,3985041949,213,6.3,3985041945,141,41.6,3985041939,155,,3985042359,218,,3985041941,56,Center,3985203087,178,,3985041947,212,19.2,3985041943,140,91.4,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724443,537,1,2,52,58,a3nyxabgsqlnqfkeg41m6tnpp,1,91,41.6,2023-01-19T21:11:23.458Z,2023-01-20T03:14:01Z,3985042357,22,,3985041957,140,96.8,3985041955,56,Center,3985042355,154,,3985041961,212,9.1,3985041959,141,51.6,3985041963,213,0.8,3985042353,210,16,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,3985041953,3,3985203119,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2498724447,538,16,2,52,59,a3nyxabgsqlnqfkeg41m6tnpp,1,96.8,51.6,2023-01-19T21:11:24.919Z,2023-01-20T03:14:02Z,3985042245,15,,3985137943,395,0.3,3985042397,231,50.7,3985042249,328,,3985137945,396,48.2,3985042387,214,,3985042377,154,,3985042395,230,99.5,atzboo800gv7gic2rgvgo0kq1,E. Haaland,3985042373,79,3985041981,22,3985041983,16,,3985203167,388,3985042383,102,,,,3985042251,374,3985042389,217,,,48.3,2023-01-19 21:11:24.345,3985042255,375,3985042375,29,3985042379,55,52:59.260,537,3985041985,56,Center,,3985042385,103,33.5,3985042391,216,536,,,
2498724529,410,1,2,53,39,22doj4sgsocqpxw45h607udje,1,49.9,50.5,2023-01-19T21:12:04.971Z,2023-01-20T03:14:08Z,3985042401,189,,3985042415,141,57.5,3985203235,178,,3985042419,212,12.7,3985042425,279,G,3985042409,140,38.7,3985042405,56,Back,3985042423,213,2.8,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498743207,771,1,2,53,41,22doj4sgsocqpxw45h607udje,1,39.2,53.3,2023-01-19T21:12:06.701Z,2023-01-20T03:14:12Z,3985138393,212,17.6,3985203251,178,,3985138391,141,28.8,3985138387,56,Back,3985138385,189,,3985138395,213,4.4,3985138389,140,33.9,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498743231,772,1,2,53,44,22doj4sgsocqpxw45h607udje,1,33.9,28.8,2023-01-19T21:12:09.211Z,2023-01-20T03:14:16Z,3985138525,56,Back,3985138837,189,,3985138529,141,34.0,3985138531,212,8.6,3985138533,213,0.4,3985203279,178,,3985138527,140,41.4,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498743249,773,1,2,53,45,22doj4sgsocqpxw45h607udje,0,41.4,34,2023-01-19T21:12:10.098Z,2023-01-20T03:14:18Z,3985203303,178,,3985138617,213,5.6,3985138823,189,,3985138609,56,Back,3985173801,233,946,3985138615,212,4.9,3985138611,140,45.0,3985138661,236,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,3985138613,141,3985138663,286,,,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498743261,946,74,2,53,45,a3nyxabgsqlnqfkeg41m6tnpp,1,55,70.6,2023-01-19T21:12:10.330Z,2023-01-20T03:14:27Z,3985138815,189,,3985138683,285,,3985138681,56,Center,3985173807,233,773,3985203359,178,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498743331,947,49,2,53,46,a3nyxabgsqlnqfkeg41m6tnpp,1,64.9,62.2,2023-01-19T21:12:11.480Z,2023-01-20T03:14:30Z,3985139071,189,,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724545,539,50,2,53,48,a3nyxabgsqlnqfkeg41m6tnpp,1,67.1,54.4,2023-01-19T21:12:13.431Z,2023-01-20T03:15:05Z,3985042491,286,,3985042483,56,Center,3985173875,233,411,3985139151,189,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724541,411,7,2,53,48,22doj4sgsocqpxw45h607udje,0,32.9,45.6,2023-01-19T21:12:13.437Z,2023-01-20T03:15:03Z,3985139149,383,,3985042467,285,,3985203465,178,,3985139133,189,,3985173867,233,539,3985042465,56,Back,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724547,540,43,2,53,51,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-01-19T21:12:16.258Z,2023-01-20T00:44:35Z,3985139245,144,49,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724557,541,1,2,53,52,a3nyxabgsqlnqfkeg41m6tnpp,1,66,46,2023-01-19T21:12:17.676Z,2023-01-20T03:14:49Z,3985042529,140,58.5,3985042535,213,4.0,3985203503,178,,3985042531,141,31.5,3985042533,212,12.6,3985042527,56,Center,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724567,542,1,2,53,56,a3nyxabgsqlnqfkeg41m6tnpp,1,56.9,34.6,2023-01-19T21:12:21.116Z,2023-01-20T03:15:11Z,3985203633,178,,3985042581,141,77.0,3985042579,140,57.8,3985042583,212,28.8,3985042577,56,Center,3985042585,213,1.5,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724575,543,1,2,53,59,a3nyxabgsqlnqfkeg41m6tnpp,1,58.9,82.7,2023-01-19T21:12:24.645Z,2023-01-20T03:15:14Z,3985042601,56,Left,3985042609,141,89.9,3985042613,212,13.7,3985203651,178,,3985042605,140,71.1,3985042617,213,0.4,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724583,544,1,2,54,1,a3nyxabgsqlnqfkeg41m6tnpp,1,71.1,89.9,2023-01-19T21:12:26.140Z,2023-01-20T03:15:19Z,3985042659,140,57.2,3985203691,178,,3985042663,212,14.6,3985042661,141,89.1,3985042665,213,3.2,3985042657,56,Left,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724593,545,1,2,54,2,a3nyxabgsqlnqfkeg41m6tnpp,1,54.6,87.2,2023-01-19T21:12:27.949Z,2023-01-20T03:15:24Z,3985042699,140,32.7,3985042705,213,3.6,3985203719,178,,3985042701,141,72.1,3985042697,56,Back,3985042703,212,25.2,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724607,546,1,2,54,6,a3nyxabgsqlnqfkeg41m6tnpp,1,26.8,64,2023-01-19T21:12:31.107Z,2023-01-20T03:15:26Z,3985042767,213,4.3,3985042761,140,18.0,3985203735,178,,3985042759,56,Back,3985042763,141,35.8,3985042765,212,21.3,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724615,547,1,2,54,12,a3nyxabgsqlnqfkeg41m6tnpp,1,22.3,36.3,2023-01-19T21:12:37.228Z,2023-01-20T03:15:29Z,3985042795,212,26.4,3985042789,56,Back,3985042793,141,32.8,3985203763,178,,3985042791,140,47.3,3985042797,213,6.2,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724623,548,1,2,54,14,a3nyxabgsqlnqfkeg41m6tnpp,1,47.3,32.8,2023-01-19T21:12:39.700Z,2023-01-20T03:15:33Z,3985042825,141,21.3,3985203779,178,,3985042829,213,4.7,3985042823,140,47.5,3985042821,56,Back,3985042827,212,7.8,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724641,549,1,2,54,16,a3nyxabgsqlnqfkeg41m6tnpp,1,47.4,19.6,2023-01-19T21:12:41.486Z,2023-01-20T03:15:40Z,3985042889,141,6.2,3985042885,56,Right,3985042887,140,57.7,3985042891,212,14.1,3985203823,178,,3985042893,213,5.6,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724651,550,1,2,54,22,a3nyxabgsqlnqfkeg41m6tnpp,1,70.7,20.4,2023-01-19T21:12:47.888Z,2023-01-20T03:15:43Z,3985042965,140,80.1,3985042969,212,14.7,3985042971,213,0.8,3985042963,56,Center,3985042967,141,36.4,3985203831,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724653,551,1,2,54,28,a3nyxabgsqlnqfkeg41m6tnpp,0,98.3,28.3,2023-01-19T21:12:53.235Z,2023-01-20T03:15:54Z,3985042983,212,10.0,3985042977,56,Center,3985042981,141,42.8,3985042985,213,1.7,3985042979,140,96.6,3985203899,178,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498724655,412,52,2,54,29,22doj4sgsocqpxw45h607udje,1,2.9,54.9,2023-01-19T21:12:54.221Z,2023-01-20T03:15:59Z,3985139615,376,,3985203929,389,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
