id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/18/value
2494350851,79,1,1,7,40,48gk2hpqtsl6p9sx9kjhaydq4,0,16.7,11.7,2022-12-31T15:10:39.987Z,2022-12-31T22:50:40Z,3961997367,213,0.0,3961997357,152,,3961997365,212,54.5,3961997353,5,,3961997363,141,14.3,3961997361,140,68.6,3961997355,155,,3961997369,1,,8szyip8c62bier901hmpqc7vt,I. Meslier,3962272091,178,,,3961997359,56,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2494350859,73,1,1,7,44,7vn2i2kd35zuetw6b38gw9jsz,0,31.1,84.5,2022-12-31T15:10:43.549Z,2022-12-31T22:50:48Z,3962272129,178,,3961997425,213,6.1,3961997423,212,17.9,3961997419,140,47.7,3961997417,56,Back,3961997421,141,78.7,3961997415,3,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350865,80,1,1,7,45,48gk2hpqtsl6p9sx9kjhaydq4,0,59,17.3,2022-12-31T15:10:44.913Z,2022-12-31T22:50:54Z,3961997451,213,0.9,3961997449,212,18.9,3961997447,141,38.6,3961997441,155,,3961997443,56,Center,3961997445,140,70.6,3962272163,388,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350885,74,1,1,7,48,7vn2i2kd35zuetw6b38gw9jsz,0,28.9,59.9,2022-12-31T15:10:47.278Z,2022-12-31T22:51:01Z,3961997551,213,5.9,3961997549,212,19.9,3962272175,388,,3961997547,141,50.1,3961997543,56,Back,3961997541,3,,3961997545,140,46.8,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350891,81,44,1,7,49,48gk2hpqtsl6p9sx9kjhaydq4,1,54.8,49.8,2022-12-31T15:10:49.013Z,2023-01-01T02:16:08Z,3961997563,286,,3961997561,56,Center,3961997565,233,75,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350887,75,44,1,7,49,7vn2i2kd35zuetw6b38gw9jsz,0,45.2,50.2,2022-12-31T15:10:49.014Z,2022-12-31T22:51:08Z,3961997555,56,Back,3961997557,285,,3961997605,233,81,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350893,82,1,1,7,49,48gk2hpqtsl6p9sx9kjhaydq4,0,56,49.7,2022-12-31T15:10:49.079Z,2023-01-01T02:16:09Z,3961997571,56,Center,3961997573,140,61.5,3961997575,141,53.0,3962304233,388,,3961997569,3,,3961997579,213,0.4,3961997577,212,6.2,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350905,76,1,1,7,51,7vn2i2kd35zuetw6b38gw9jsz,1,38.7,50,2022-12-31T15:10:51.127Z,2022-12-31T22:51:18Z,3961997631,140,47.3,3961997633,141,43.0,3961997635,212,10.2,3961997629,56,Back,3961997637,213,5.8,3961997627,3,,3962272253,388,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350911,77,1,1,7,53,7vn2i2kd35zuetw6b38gw9jsz,1,47.3,42.8,2022-12-31T15:10:52.560Z,2022-12-31T22:51:23Z,3961997679,212,20.0,3961997677,141,14.1,3961997681,213,4.5,3961997675,140,43.0,3962272281,178,,3961997673,56,Back,3961997671,3,,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350913,78,49,1,7,55,7vn2i2kd35zuetw6b38gw9jsz,1,43.7,12.2,2022-12-31T15:10:54.887Z,2022-12-31T22:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350927,79,1,1,7,55,7vn2i2kd35zuetw6b38gw9jsz,1,44.7,8.6,2022-12-31T15:10:55.012Z,2022-12-31T22:51:30Z,3961997715,141,7.4,3961997723,213,6.3,3961997719,212,25.0,3961997711,140,68.5,3961997707,56,Right,3962272331,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350929,80,3,1,7,58,7vn2i2kd35zuetw6b38gw9jsz,0,72,7,2022-12-31T15:10:57.824Z,2022-12-31T22:51:34Z,3962272355,178,,3962236403,465,,3961997729,56,Right,3961997769,233,83,3961997731,286,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350937,83,7,1,7,58,48gk2hpqtsl6p9sx9kjhaydq4,1,28,93,2022-12-31T15:10:58.015Z,2022-12-31T22:51:38Z,3962236407,384,,3961997763,233,80,3961997759,285,,3961997757,56,Back,3962272365,178,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350939,84,49,1,8,0,48gk2hpqtsl6p9sx9kjhaydq4,1,26.1,91.8,2022-12-31T15:10:59.452Z,2022-12-31T22:51:46Z,,,,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350943,85,1,1,8,0,48gk2hpqtsl6p9sx9kjhaydq4,1,27,91.7,2022-12-31T15:10:59.529Z,2022-12-31T22:51:51Z,3961997795,140,9.5,3961997793,56,Back,3961997799,212,23.7,3961997797,141,69.6,3961997801,213,3.8,3962272449,178,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350969,86,1,1,8,2,48gk2hpqtsl6p9sx9kjhaydq4,0,10.4,68.1,2022-12-31T15:11:02.018Z,2022-12-31T22:51:58Z,3962272481,178,,3961997957,213,0.0,3961997959,1,,3961997951,140,69.1,3961997953,141,72.0,3961997947,155,,3961997949,56,Center,3961997955,212,61.7,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350973,81,49,1,8,7,7vn2i2kd35zuetw6b38gw9jsz,1,31.7,21.2,2022-12-31T15:11:07.128Z,2022-12-31T22:52:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350989,82,1,1,8,10,7vn2i2kd35zuetw6b38gw9jsz,1,30,14.6,2022-12-31T15:11:10.195Z,2023-01-01T00:10:56Z,3961998089,212,8.7,3961998085,140,37.3,3961998087,141,20.7,3961998083,56,Back,3961998091,213,0.5,3962272575,178,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494350991,83,50,1,8,12,7vn2i2kd35zuetw6b38gw9jsz,1,35.1,23.6,2022-12-31T15:11:11.872Z,2022-12-31T22:52:23Z,3961998139,233,87,3961998095,56,Back,3961998097,286,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351001,87,7,1,8,12,48gk2hpqtsl6p9sx9kjhaydq4,0,64.9,76.4,2022-12-31T15:11:11.966Z,2022-12-31T22:52:30Z,3961998133,233,83,3962236409,383,,3962272649,178,,3961998129,285,,3961998127,56,Center,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351003,84,61,1,8,13,7vn2i2kd35zuetw6b38gw9jsz,1,35.8,20.7,2022-12-31T15:11:13Z,2022-12-31T22:52:46Z,3962272725,21,,3962272727,178,,3961998137,56,Back,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351005,88,49,1,8,14,48gk2hpqtsl6p9sx9kjhaydq4,1,65.7,76.7,2022-12-31T15:11:13.365Z,2022-12-31T22:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351017,89,1,1,8,19,48gk2hpqtsl6p9sx9kjhaydq4,1,72.2,89.3,2022-12-31T15:11:18.255Z,2022-12-31T22:53:02Z,3962272811,178,,3961998217,56,Left,3961998219,140,68.6,3961998223,212,5.4,3961998221,141,83.6,3961998225,213,3.9,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351021,90,1,1,8,20,48gk2hpqtsl6p9sx9kjhaydq4,1,65.9,85.3,2022-12-31T15:11:19.801Z,2022-12-31T23:59:58Z,3962272833,178,,3961998245,213,4.2,3961998237,56,Center,3961998243,212,6.8,3961998239,140,62.8,3961998241,141,76.6,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351025,91,1,1,8,21,48gk2hpqtsl6p9sx9kjhaydq4,0,62.9,74.5,2022-12-31T15:11:20.477Z,2022-12-31T22:53:13Z,3962272873,178,,3961998261,56,Center,3961998263,140,69.8,3961998269,213,6.1,3961998267,212,7.3,3961998265,141,72.9,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351031,85,8,1,8,21,7vn2i2kd35zuetw6b38gw9jsz,1,31.8,31.3,2022-12-31T15:11:21.132Z,2023-01-01T00:06:22Z,3961998303,56,Back,3962272891,178,,3962236411,383,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351041,86,49,1,8,22,7vn2i2kd35zuetw6b38gw9jsz,1,32,33.4,2022-12-31T15:11:22.096Z,2023-01-01T00:06:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351065,87,1,1,8,24,7vn2i2kd35zuetw6b38gw9jsz,1,31.1,34.5,2022-12-31T15:11:23.401Z,2023-01-01T00:06:30Z,3961998443,56,Back,3961998445,140,35.1,3962272959,178,,3961998451,213,1.2,3961998447,141,49.7,3961998449,212,11.2,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351077,88,1,1,8,28,7vn2i2kd35zuetw6b38gw9jsz,1,38.4,62.7,2022-12-31T15:11:28.151Z,2022-12-31T22:53:40Z,3961998531,141,80.0,3961998533,212,11.9,3961998535,213,1.4,3962272983,178,,3961998529,140,39.9,3961998527,56,Back,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351095,89,1,1,8,32,7vn2i2kd35zuetw6b38gw9jsz,1,40.6,83.2,2022-12-31T15:11:31.426Z,2022-12-31T22:53:46Z,3962273019,178,,3961998689,213,4.8,3961998687,212,9.5,3961998681,56,Back,3961998683,140,41.0,3961998685,141,69.3,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351119,90,1,1,8,36,7vn2i2kd35zuetw6b38gw9jsz,1,39.8,62.4,2022-12-31T15:11:35.428Z,2022-12-31T22:53:50Z,3961998813,141,34.0,3961998811,140,34.7,3961998815,212,20.0,3962273049,178,,3961998809,56,Back,3961998817,213,4.4,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351127,91,1,1,8,40,7vn2i2kd35zuetw6b38gw9jsz,1,45.8,32.1,2022-12-31T15:11:39.742Z,2022-12-31T22:53:55Z,3961998879,1,,3961998869,56,Center,3961998875,212,34.2,3961998873,141,43.9,3962273081,178,,3961998871,140,77.5,3962064643,4,,3961998877,213,0.2,dxxc4dioaioidmvamkzqr4b85,F. Schär,3961998867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351133,92,1,1,8,43,7vn2i2kd35zuetw6b38gw9jsz,1,81.2,44.8,2022-12-31T15:11:43.154Z,2022-12-31T22:54:04Z,3961998907,56,Center,3961998909,140,77.6,3962273153,388,,3961998913,212,10.8,3961998911,141,59.6,3961998915,213,1.9,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494404533,1029,67,1,8,45,7vn2i2kd35zuetw6b38gw9jsz,1,79.1,59.4,2022-12-31T15:11:45Z,2023-01-01T02:16:09Z,3962283081,233,858,,,,,,,,,,,,,,,,,,,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494404529,858,67,1,8,45,48gk2hpqtsl6p9sx9kjhaydq4,0,20.9,40.6,2022-12-31T15:11:45.001Z,2022-12-31T23:40:11Z,3962283085,233,1029,,,,,,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351155,93,1,1,8,45,7vn2i2kd35zuetw6b38gw9jsz,1,78.2,59.3,2022-12-31T15:11:45.004Z,2023-01-01T02:16:10Z,3962273165,178,,3961999249,154,,3961999047,213,0.6,3961999039,56,Center,3961999043,141,67.3,3961999041,140,85.3,3961999045,212,9.2,3961999247,210,15,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351159,94,15,1,8,46,7vn2i2kd35zuetw6b38gw9jsz,1,85.9,68.7,2022-12-31T15:11:46.109Z,2022-12-31T22:54:13Z,3961999067,56,Center,3961999251,78,,3961999265,328,,3961999253,29,,3961999063,22,,3961999257,55,93,3961999109,233,92,3962018199,120,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,3961999269,147,53.8,,3961999263,103,3961999255,154,3961999261,102,3961999065,64,,1.9,48.6,3962273195,178,3961999103,20,,3961999267,146,96.8,,,,,,,,,,,,,,,,
2494351157,92,10,1,8,47,48gk2hpqtsl6p9sx9kjhaydq4,1,5,46,2022-12-31T15:11:46.720Z,2023-01-01T01:19:48Z,3961999057,182,,3961999059,56,Back,3961999055,179,,3962236415,376,,3961999119,233,94,3962236413,173,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494394481,748,52,1,8,48,48gk2hpqtsl6p9sx9kjhaydq4,1,4.8,47.8,2022-12-31T15:11:48.040Z,2023-01-01T01:19:57Z,3962305203,389,,3962236417,376,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351257,93,1,1,9,11,48gk2hpqtsl6p9sx9kjhaydq4,0,14.7,71.5,2022-12-31T15:12:10.753Z,2022-12-31T22:54:31Z,3961999597,56,Center,3961999599,140,65.2,3961999607,1,,3961999595,199,,3961999601,141,51.8,3961999603,212,54.7,3961999605,213,6.0,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351251,95,44,1,9,14,7vn2i2kd35zuetw6b38gw9jsz,1,39.5,45.6,2022-12-31T15:12:13.347Z,2023-01-01T02:16:10Z,3961999565,56,Back,3961999675,233,94,3961999567,285,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351265,94,44,1,9,14,48gk2hpqtsl6p9sx9kjhaydq4,0,60.5,54.4,2022-12-31T15:12:13.348Z,2022-12-31T22:54:36Z,3961999639,56,Center,3961999641,286,,3961999699,233,95,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351261,96,1,1,9,14,7vn2i2kd35zuetw6b38gw9jsz,0,39.2,39.2,2022-12-31T15:12:13.355Z,2023-01-01T02:16:11Z,3961999625,212,18.2,3961999623,141,50.1,3961999619,140,55.0,3961999617,56,Center,3961999629,213,0.4,3961999615,3,,3962305425,388,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351297,95,4,1,9,20,48gk2hpqtsl6p9sx9kjhaydq4,1,50.9,20.6,2022-12-31T15:12:20.119Z,2022-12-31T22:55:14Z,3961999815,286,,3961999845,233,97,3961999811,56,Right,3961999813,152,,3961999807,13,,3961999809,295,,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351299,97,4,1,9,20,7vn2i2kd35zuetw6b38gw9jsz,0,49.1,79.4,2022-12-31T15:12:20.120Z,2022-12-31T22:55:13Z,3961999831,285,,3961999823,13,,3961999849,233,95,3961999825,295,,3962273447,178,,3961999829,152,,3961999827,56,Back,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351389,96,1,1,9,39,48gk2hpqtsl6p9sx9kjhaydq4,1,42.3,19.7,2022-12-31T15:12:39.106Z,2022-12-31T22:55:17Z,3962000327,212,12.4,3962000329,213,0.4,3962000319,152,,3962000323,140,53.3,3962000317,5,,3962000321,56,Center,3962000325,141,26.4,3962273455,178,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351411,97,1,1,9,43,48gk2hpqtsl6p9sx9kjhaydq4,1,46.5,21.5,2022-12-31T15:12:42.585Z,2022-12-31T22:55:21Z,3962000467,212,14.7,3962000469,213,3.4,3962273469,178,,3962000465,141,15.6,3962000461,56,Back,3962000463,140,33.0,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351419,98,1,1,9,47,48gk2hpqtsl6p9sx9kjhaydq4,1,35.6,27.4,2022-12-31T15:12:46.361Z,2022-12-31T22:55:25Z,3962273501,178,,3962000517,213,1.0,3962000509,56,Back,3962000515,212,21.0,3962000513,141,53.9,3962000511,140,45.9,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351429,99,1,1,9,48,48gk2hpqtsl6p9sx9kjhaydq4,1,46.9,58.1,2022-12-31T15:12:48.128Z,2022-12-31T22:55:41Z,3962000537,212,9.9,3962000539,213,1.7,3962000533,140,45.9,3962000531,56,Back,3962000535,141,72.6,3962273555,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351445,100,1,1,9,51,48gk2hpqtsl6p9sx9kjhaydq4,1,45.6,72.7,2022-12-31T15:12:50.712Z,2023-01-01T01:28:13Z,3962000629,141,90.6,3962000627,140,58.6,3962273565,178,,3962000631,212,18.3,3962000633,213,0.7,3962000625,56,Left,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351451,101,1,1,9,52,48gk2hpqtsl6p9sx9kjhaydq4,1,58.6,90.6,2022-12-31T15:12:51.981Z,2022-12-31T22:55:54Z,3962000667,212,8.4,3962000669,213,5.6,3962000665,141,82.6,3962273591,178,,3962000661,56,Left,3962000663,140,64.7,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351457,102,1,1,9,54,48gk2hpqtsl6p9sx9kjhaydq4,0,64.8,82.1,2022-12-31T15:12:54.014Z,2022-12-31T22:56:01Z,3962000707,213,5.5,3962000699,56,Center,3962000701,140,70.6,3962000703,141,73.0,3962273633,178,,3962000705,212,8.7,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351461,98,8,1,9,55,7vn2i2kd35zuetw6b38gw9jsz,1,28.9,27.7,2022-12-31T15:12:54.562Z,2022-12-31T22:56:16Z,3962000713,56,Back,3962273653,178,,3962236419,383,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351467,99,49,1,9,55,7vn2i2kd35zuetw6b38gw9jsz,1,31.4,27.9,2022-12-31T15:12:54.934Z,2022-12-31T22:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351479,100,1,1,9,57,7vn2i2kd35zuetw6b38gw9jsz,0,32.3,26.8,2022-12-31T15:12:56.812Z,2022-12-31T22:56:28Z,3962248057,233,105,3962000809,56,Back,3962273739,178,,3962000817,213,5.5,3962236425,236,,3962000815,212,2.4,3962000811,140,33.9,3962000813,141,24.2,dxxc4dioaioidmvamkzqr4b85,F. Schär,3962236427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351569,105,74,1,9,57,48gk2hpqtsl6p9sx9kjhaydq4,1,65.8,75.6,2022-12-31T15:12:57.013Z,2022-12-31T22:56:33Z,3962248061,233,100,3962236421,285,,3962001291,56,Center,3962273759,178,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351485,103,43,1,9,59,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-12-31T15:12:58.382Z,2022-12-31T15:13:05Z,3962000843,56,Center,3962001133,144,61,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351513,101,5,1,10,0,7vn2i2kd35zuetw6b38gw9jsz,1,29.6,-1.8,2022-12-31T15:12:59.224Z,2022-12-31T22:56:36Z,3962001075,233,104,3962000995,56,Back,3962000997,347,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351489,104,5,1,10,0,48gk2hpqtsl6p9sx9kjhaydq4,0,70.4,101.8,2022-12-31T15:12:59.224Z,2022-12-31T22:56:37Z,3962000867,347,,3962000865,56,Left,3962001035,233,101,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351623,102,1,1,10,24,7vn2i2kd35zuetw6b38gw9jsz,1,30,0,2022-12-31T15:13:23.227Z,2022-12-31T22:56:40Z,3962001553,1,,3962001551,213,2.5,3962001549,212,31.3,3962001547,141,24.0,3962001541,107,,3962001543,56,Back,3962001545,140,5.3,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351631,103,1,1,10,27,7vn2i2kd35zuetw6b38gw9jsz,1,8.7,27.6,2022-12-31T15:13:26.672Z,2022-12-31T22:56:51Z,3962001589,140,23.1,3962001587,56,Back,3962001595,213,1.2,3962001591,141,85.3,3962001593,212,42.0,3962001597,1,,3962273819,178,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351643,104,1,1,10,31,7vn2i2kd35zuetw6b38gw9jsz,1,26.9,86.9,2022-12-31T15:13:30.678Z,2022-12-31T22:56:58Z,3962001691,141,95.1,3962001693,212,11.2,3962001687,56,Back,3962001689,140,36.1,3962001695,213,0.5,3962273835,178,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351647,105,1,1,10,35,7vn2i2kd35zuetw6b38gw9jsz,0,34.5,95.1,2022-12-31T15:13:34.820Z,2022-12-31T22:57:05Z,3962001751,56,Back,3962001765,236,,3962001753,140,31.4,3962001771,286,,3962001755,141,95.3,3962273853,178,,3962001767,233,106,3962001757,212,3.3,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,3962001759,213,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494351649,106,74,1,10,35,48gk2hpqtsl6p9sx9kjhaydq4,1,64.8,7.9,2022-12-31T15:13:34.963Z,2022-12-31T22:57:10Z,3962001761,56,Right,3962001763,285,,3962001775,233,105,3962273857,178,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
