id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2454984411,301,1,1,39,28,hzqh7z0mdl3v7gwete66syxp,1,5.1,53.4,2022-09-03T14:39:57.571Z,2022-09-03T22:44:25Z,3755907487,178,,3753565227,213,1.6,3753565221,140,4.9,3753565225,212,16.7,3753565219,56,Back,3753565223,141,77.9,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984711,302,1,1,39,30,hzqh7z0mdl3v7gwete66syxp,1,4.9,77.9,2022-09-03T14:39:59.205Z,2022-09-03T22:44:29Z,3755907717,178,,3753566895,56,Back,3753566899,141,97.2,3753566901,212,18.5,3753566897,140,17.3,3753566903,213,0.8,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984725,303,1,1,39,38,hzqh7z0mdl3v7gwete66syxp,0,13.6,96.8,2022-09-03T14:40:08.011Z,2022-09-03T22:44:32Z,3753567473,236,,3755907785,178,,3753566947,56,Back,3753566949,140,9.3,3753566953,212,4.5,3753567481,286,,3753567477,233,366,3753566951,141,96.8,fwu0bja02waqct7l682s5mfp,K. Mbabu,3753566955,213,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,
2454984789,366,74,1,39,39,22doj4sgsocqpxw45h607udje,1,91.2,4.9,2022-09-03T14:40:08.131Z,2022-09-03T22:44:36Z,3753567629,233,303,3753567297,56,Right,3755907933,178,,3753567305,285,,,,,,,,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984739,304,61,1,39,39,hzqh7z0mdl3v7gwete66syxp,1,12.3,95.4,2022-09-03T14:40:08.324Z,2022-09-03T22:44:42Z,3755908059,178,,3753567041,56,Back,,,,,,,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455456421,1450,67,1,39,40,22doj4sgsocqpxw45h607udje,1,88.3,7.4,2022-09-03T14:40:09.773Z,2022-09-04T00:33:06Z,3756130969,233,1376,,,,,,,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455456415,1376,67,1,39,40,hzqh7z0mdl3v7gwete66syxp,0,11.7,92.6,2022-09-03T14:40:09.774Z,2022-09-03T23:58:33Z,3756130997,233,1450,,,,,,,,,,,,,,,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984885,367,1,1,39,40,22doj4sgsocqpxw45h607udje,1,87.3,10.4,2022-09-03T14:40:09.790Z,2022-09-04T00:33:06Z,3753567803,212,10.5,3753567797,56,Center,3753567799,140,81.3,3755908247,178,,3753567805,213,2.2,3753567801,141,22.8,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984903,368,49,1,39,42,22doj4sgsocqpxw45h607udje,1,81,23.6,2022-09-03T14:40:11.204Z,2022-09-03T22:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984941,369,1,1,39,42,22doj4sgsocqpxw45h607udje,1,78.4,24.4,2022-09-03T14:40:11.243Z,2022-09-03T22:44:54Z,3753568121,213,0.8,3755908521,178,,3753568115,140,81.9,3753568119,212,5.4,3753568111,56,Center,3753568117,141,30.3,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985019,370,1,1,39,43,22doj4sgsocqpxw45h607udje,1,81.3,34.9,2022-09-03T14:40:12.465Z,2022-09-03T22:45:08Z,3753568519,140,77.4,3753568517,56,Center,3753568523,212,4.3,3753568525,213,2.8,3753568521,141,36.9,3755909237,178,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985071,371,1,1,39,46,22doj4sgsocqpxw45h607udje,1,80.9,28.5,2022-09-03T14:40:15.338Z,2022-09-03T22:45:14Z,3753568861,140,86.6,3753568873,213,6.1,3753568867,141,27.2,3753568857,56,Center,3753568871,212,6.0,3755909517,178,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985165,372,1,1,39,47,22doj4sgsocqpxw45h607udje,1,89,33.4,2022-09-03T14:40:16.969Z,2022-09-03T22:45:30Z,3753569417,212,4.0,3753569419,213,1.7,3753582511,210,16,3753582515,22,,3753569411,56,Center,3753569415,141,39.2,3755909773,178,,3753582513,154,,c5zmr0m17riujelm4up44etih,Richarlison,3753569413,140,,,,,,,,,,,,88.6,,,,,,,,,,,,,,,,,1,,,,,,,
2454985181,373,16,1,39,49,22doj4sgsocqpxw45h607udje,1,90.3,39.8,2022-09-03T14:40:18.795Z,2022-09-03T22:45:31Z,3753569493,17,,3753573433,375,39:48.982,3753573425,374,2022-09-03 15:40:18.066,3753582693,154,,3753582705,230,97.1,3753582695,55,372,3753582709,231,45.7,3753569497,56,Center,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,3753582699,102,3753573415,20,,3755104237,395,3.2,3755104239,396,54.0,3753582701,103,52.3,,2.5,3753569491,22,,3755910143,178,,3753582691,29,3753582689,76,,,,,,,,,,,,
2454987881,305,1,1,40,59,hzqh7z0mdl3v7gwete66syxp,1,50.1,50.3,2022-09-03T14:41:28.685Z,2022-09-03T22:45:56Z,3753583873,56,Back,3753583883,279,G,3753583879,212,19.2,3753583881,213,3.1,3753583875,140,31.9,3753583877,141,52.8,3755911265,178,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988013,306,1,1,41,1,hzqh7z0mdl3v7gwete66syxp,0,32.1,54.3,2022-09-03T14:41:30.673Z,2022-09-03T22:45:40Z,3753584599,213,5.7,3753584593,140,83.5,3753584595,141,0.0,3753584597,212,65.7,3753584591,56,Right,3753584589,155,,3753584885,1,,3755910539,178,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988079,307,5,1,41,6,hzqh7z0mdl3v7gwete66syxp,0,83.8,-0.8,2022-09-03T14:41:35.668Z,2022-09-03T22:46:04Z,3753586619,233,374,3753584951,56,Right,3753584955,347,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988367,374,5,1,41,6,22doj4sgsocqpxw45h607udje,1,16.2,100.8,2022-09-03T14:41:35.668Z,2022-09-03T22:46:04Z,3753586395,56,Back,3753586397,347,,3753586597,233,307,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988481,375,1,1,41,11,22doj4sgsocqpxw45h607udje,1,12.5,100,2022-09-03T14:41:40.903Z,2022-09-03T22:46:09Z,3753587001,213,3.7,3753586999,212,10.8,3753586995,140,3.7,3753586993,56,Back,3753586991,107,,3753586997,141,93.0,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988551,376,1,1,41,14,22doj4sgsocqpxw45h607udje,0,5.3,93,2022-09-03T14:41:43.480Z,2022-09-03T22:46:13Z,3755911889,178,,3753587439,56,Back,3753587443,141,78.2,3753587437,155,,3753587451,1,,3753587449,213,6.1,3753587441,140,46.5,3753587447,212,44.4,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988543,308,44,1,41,17,hzqh7z0mdl3v7gwete66syxp,1,54.7,22.8,2022-09-03T14:41:46.324Z,2022-09-04T00:33:07Z,3753587391,286,,3753587387,56,Center,3753587587,233,377,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988557,377,44,1,41,17,22doj4sgsocqpxw45h607udje,0,45.3,77.2,2022-09-03T14:41:46.325Z,2022-09-03T22:46:17Z,3753587489,285,,3753587487,56,Back,3753587735,233,308,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988595,309,1,1,41,17,hzqh7z0mdl3v7gwete66syxp,0,56,24.1,2022-09-03T14:41:46.436Z,2022-09-04T00:33:07Z,3753587655,3,,3753587659,140,59.5,3753587657,56,Center,3753587695,213,1.4,3753587691,212,19.2,3753587661,141,51.8,3755912273,388,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988655,378,1,1,41,19,22doj4sgsocqpxw45h607udje,1,43.3,48.2,2022-09-03T14:41:48.778Z,2022-09-03T22:46:24Z,3753588021,213,0.1,3755912531,388,,3753588013,56,Center,3753588017,141,49.3,3753588011,3,,3753588019,212,9.2,3753588015,140,52.0,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988721,379,1,1,41,21,22doj4sgsocqpxw45h607udje,1,55.5,43.4,2022-09-03T14:41:50.525Z,2022-09-03T22:46:31Z,3753588377,141,9.1,3753588379,212,24.2,3755912933,178,,3753588381,213,5.0,3753588375,140,61.7,3753588373,56,Right,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988787,380,1,1,41,23,22doj4sgsocqpxw45h607udje,1,65.3,9.5,2022-09-03T14:41:52.977Z,2022-09-03T22:46:37Z,3753588729,141,27.3,3753588733,213,0.5,3753588725,56,Center,3753588727,140,87.1,3755913259,178,,3753588731,212,25.9,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455427787,1212,67,1,41,26,22doj4sgsocqpxw45h607udje,1,87.1,35,2022-09-03T14:41:55.268Z,2022-09-04T00:33:07Z,3755963493,233,1178,,,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455427783,1178,67,1,41,26,hzqh7z0mdl3v7gwete66syxp,0,12.9,65,2022-09-03T14:41:55.269Z,2022-09-03T23:13:04Z,3755963519,233,1212,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988817,381,1,1,41,26,22doj4sgsocqpxw45h607udje,0,87.2,27,2022-09-03T14:41:55.319Z,2022-09-04T00:33:08Z,3753588847,213,1.3,3753588841,140,89.6,3755913497,389,,3753588845,212,10.0,3753588839,56,Center,3753588843,141,41.2,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454988943,310,12,1,41,26,hzqh7z0mdl3v7gwete66syxp,1,12.8,51,2022-09-03T14:41:56.067Z,2022-09-03T22:46:49Z,3753589481,213,2.1,3755913791,178,,3753589471,141,74.1,3753589477,212,18.3,3753589467,140,3.9,3753589465,56,Back,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989025,311,12,1,41,29,hzqh7z0mdl3v7gwete66syxp,1,3.9,74.1,2022-09-03T14:41:58.372Z,2022-09-03T22:46:52Z,3755913889,178,,3753589953,140,30.9,3753589959,213,6.0,3753589955,141,61.4,3753589951,56,Back,3753589957,212,29.6,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989059,382,1,1,41,31,22doj4sgsocqpxw45h607udje,1,73,31.8,2022-09-03T14:42:00.808Z,2022-09-03T22:46:56Z,3753590113,140,79.7,3753590121,213,1.2,3753590107,56,Center,3753590117,212,17.8,3753590115,141,55.8,3755914111,178,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989119,383,1,1,41,34,22doj4sgsocqpxw45h607udje,1,80.8,60.2,2022-09-03T14:42:03.202Z,2022-09-03T22:47:04Z,3753590421,140,89.7,3753590427,213,0.8,3755914357,178,,3753590425,212,13.4,3753590423,141,74.4,3753590419,56,Center,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989129,384,1,1,41,35,22doj4sgsocqpxw45h607udje,0,90.7,73.2,2022-09-03T14:42:04.499Z,2022-09-03T22:47:07Z,3753590463,140,91.6,3753590467,212,5.5,3753590461,56,Center,3753590465,141,65.3,3755914467,178,,3753590469,213,4.9,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989183,312,8,1,41,35,hzqh7z0mdl3v7gwete66syxp,1,7.5,33.4,2022-09-03T14:42:04.746Z,2022-09-03T22:47:11Z,3755110715,383,,3755914557,178,,3753590721,56,Back,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989249,313,12,1,41,37,hzqh7z0mdl3v7gwete66syxp,1,7.5,27.8,2022-09-03T14:42:06.162Z,2022-09-03T22:47:15Z,3753591027,141,38.6,3753591029,212,27.4,3753591025,140,32.6,3755914655,178,,3753591031,213,0.3,3753591023,56,Back,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989411,385,1,1,41,39,22doj4sgsocqpxw45h607udje,1,68,59.7,2022-09-03T14:42:09.002Z,2022-09-03T22:47:19Z,3753591921,155,,3753591927,141,56.4,3753591925,140,43.7,3755914839,178,,3753591929,212,25.6,3753591931,213,3.2,3753591923,56,Back,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989633,386,1,1,41,44,22doj4sgsocqpxw45h607udje,1,43.5,53.6,2022-09-03T14:42:13.755Z,2022-09-03T22:47:24Z,3753593253,140,46.7,3753593251,56,Back,3753593257,212,20.4,3753593259,213,1.4,3753593255,141,83.2,3755915069,178,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989697,387,1,1,41,50,22doj4sgsocqpxw45h607udje,1,43.2,68.8,2022-09-03T14:42:19.417Z,2022-09-03T22:47:29Z,3753593593,141,56.3,3753593583,56,Back,3753593599,213,4.9,3755915259,178,,3753593589,140,44.7,3753593597,212,8.6,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989763,388,1,1,41,52,22doj4sgsocqpxw45h607udje,1,41.4,61.7,2022-09-03T14:42:21.697Z,2022-09-03T22:47:33Z,3753593891,141,75.6,3755915387,178,,3753593889,140,37.4,3753593895,213,2.0,3753593887,56,Back,3753593893,212,10.3,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455428283,1228,43,1,41,54,22doj4sgsocqpxw45h607udje,1,0,0,2022-09-03T14:42:23.449Z,2022-09-03T23:14:02Z,3755966187,178,0,3755966293,144,82,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989857,389,1,1,41,54,22doj4sgsocqpxw45h607udje,1,38.2,79.3,2022-09-03T14:42:23.554Z,2022-09-03T22:47:35Z,3753594359,56,Back,3755915501,178,,3753594363,141,86.6,3753594361,140,44.6,3753594367,213,0.6,3753594365,212,8.4,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989939,390,1,1,41,56,22doj4sgsocqpxw45h607udje,1,41.4,91.8,2022-09-03T14:42:25.516Z,2022-09-03T22:47:40Z,3753594781,141,86.2,3753594779,140,34.0,3753594777,56,Back,3753594785,213,3.6,3755915761,178,,3753594783,212,8.7,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990045,391,1,1,41,58,22doj4sgsocqpxw45h607udje,1,33.6,83.3,2022-09-03T14:42:27.626Z,2022-09-03T22:47:43Z,3753595351,56,Back,3753595357,212,11.3,3753595353,140,38.9,3753595355,141,68.8,3753595359,213,5.2,3755915959,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990083,392,1,1,42,2,22doj4sgsocqpxw45h607udje,1,43.2,60,2022-09-03T14:42:31.593Z,2022-09-03T22:47:47Z,3753595569,141,56.9,3753595565,140,59.5,3753595575,213,6.2,3753595571,212,17.2,3755916081,178,,3753595563,56,Center,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990159,393,1,1,42,3,22doj4sgsocqpxw45h607udje,1,62.6,55.7,2022-09-03T14:42:32.287Z,2022-09-03T22:47:51Z,3753595947,213,4.9,3753595941,140,64.3,3753595945,212,8.2,3755916233,178,,3753595943,141,44.0,3753595939,56,Center,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990203,394,1,1,42,5,22doj4sgsocqpxw45h607udje,0,68.5,46.3,2022-09-03T14:42:34.693Z,2022-09-03T22:47:55Z,3755916439,178,,3753596173,212,17.6,3753596175,213,0.1,3753596167,140,85.2,3753596163,56,Center,3753596171,141,47.6,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990221,314,52,1,42,7,hzqh7z0mdl3v7gwete66syxp,1,14.3,52.2,2022-09-03T14:42:36.533Z,2022-09-03T22:48:01Z,3755113545,376,,3755916667,179,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990527,315,1,1,42,13,hzqh7z0mdl3v7gwete66syxp,1,14.6,48.5,2022-09-03T14:42:42.291Z,2022-09-03T22:48:05Z,3753597921,141,34.3,3753597927,213,5.6,3755916873,178,,3753597923,212,15.5,3753597917,56,Back,3753597919,140,26.2,3753597915,123,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990703,316,1,1,42,16,hzqh7z0mdl3v7gwete66syxp,1,29.9,31.4,2022-09-03T14:42:45.114Z,2022-09-03T22:48:09Z,3755916995,178,,3753598885,213,5.2,3753598879,141,17.6,3753598875,140,34.9,3753598883,212,10.8,3753598873,56,Back,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990801,317,1,1,42,20,hzqh7z0mdl3v7gwete66syxp,1,38.7,18.5,2022-09-03T14:42:49.401Z,2022-09-03T22:48:11Z,3753599429,56,Back,3753599433,141,33.8,3753599437,212,16.3,3753599431,140,26.8,3753599439,213,2.4,3755917095,178,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990839,318,1,1,42,23,hzqh7z0mdl3v7gwete66syxp,1,26.6,34.6,2022-09-03T14:42:52.554Z,2022-09-03T22:48:14Z,3753599713,213,0.1,3753599705,56,Back,3755917237,178,,3753599709,141,35.9,3753599707,140,36.6,3753599711,212,10.5,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990991,319,1,1,42,26,hzqh7z0mdl3v7gwete66syxp,1,39.1,38.5,2022-09-03T14:42:55.512Z,2022-09-03T22:48:17Z,3753600523,212,40.3,3753600519,141,96.3,3753600517,140,47.5,3753600525,213,1.4,3753600509,56,Back,3755917307,178,,3753600527,1,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991287,320,1,1,42,36,hzqh7z0mdl3v7gwete66syxp,1,69.6,82.5,2022-09-03T14:43:05.824Z,2022-09-03T22:48:21Z,3753602201,140,58.5,3753602207,213,3.2,3753602205,212,11.7,3753602203,141,81.6,3753602199,56,Left,3755917455,178,,,,,,,,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991369,321,1,1,42,38,hzqh7z0mdl3v7gwete66syxp,1,58.5,80.7,2022-09-03T14:43:07.625Z,2022-09-03T22:48:26Z,3753602669,212,12.4,3753602665,140,57.4,3753602667,141,62.6,3755917683,178,,3753602671,213,4.6,3753602663,56,Center,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991499,322,1,1,42,43,hzqh7z0mdl3v7gwete66syxp,1,60.3,55.4,2022-09-03T14:43:12.204Z,2022-09-03T22:48:30Z,3753603373,56,Center,3755917835,178,,3753603375,140,61.5,3753603379,212,17.0,3753603381,213,4.8,3753603377,141,30.4,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991549,323,1,1,42,45,hzqh7z0mdl3v7gwete66syxp,1,59.8,30.8,2022-09-03T14:43:14.789Z,2022-09-03T22:48:33Z,3753603583,213,5.4,3753603579,141,3.7,3753603581,212,24.8,3753603575,56,Right,3753603577,140,75.6,3755917977,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991623,324,1,1,42,47,hzqh7z0mdl3v7gwete66syxp,1,74.8,4.4,2022-09-03T14:43:16.529Z,2022-09-03T22:48:37Z,3753603995,141,20.8,3753603993,140,73.8,3753603999,213,1.7,3753603991,56,Right,3753603997,212,11.2,3755918147,178,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991641,325,61,1,42,48,hzqh7z0mdl3v7gwete66syxp,0,73.8,20.8,2022-09-03T14:43:17.507Z,2022-09-03T22:48:41Z,3753604093,56,Right,3755918309,178,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991687,395,49,1,42,49,22doj4sgsocqpxw45h607udje,1,26.5,70.6,2022-09-03T14:43:18.562Z,2022-09-03T22:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991727,396,1,1,42,50,22doj4sgsocqpxw45h607udje,1,26.5,70.8,2022-09-03T14:43:19.768Z,2022-09-03T22:48:58Z,3753604503,140,24.3,3753604507,212,5.2,3755918819,178,,3753604501,56,Back,3753604505,141,63.9,3753604509,213,4.3,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991779,397,1,1,42,52,22doj4sgsocqpxw45h607udje,1,25.2,65.2,2022-09-03T14:43:21.176Z,2022-09-03T22:49:01Z,3753604725,213,2.0,3753604721,141,72.6,3755918957,178,,3753604717,140,22.9,3753604711,56,Back,3753604723,212,5.6,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991975,398,1,1,42,52,22doj4sgsocqpxw45h607udje,1,22.9,72.4,2022-09-03T14:43:21.978Z,2022-09-03T22:49:04Z,3753605717,140,24.4,3753605719,141,63.3,3753605723,213,5.0,3755919069,178,,3753605713,56,Back,3753605721,212,6.4,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992099,399,1,1,42,58,22doj4sgsocqpxw45h607udje,1,34.3,30.6,2022-09-03T14:43:27.458Z,2022-09-03T22:49:08Z,3755919233,178,,3753606393,140,38.1,3753606389,56,Back,3753606395,141,8.5,3753606399,212,15.5,3753606401,213,5.0,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
