id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2476989477,142,1,1,13,22,1pse9ta7a45pi2w2grjim70ge,1,61.8,92.3,2022-10-24T19:14:14.823Z,2022-10-25T05:01:28Z,3870499491,213,0.3,3870499487,141,96.0,3870499485,140,71.0,3870499483,56,Left,3870914537,178,,3870499489,212,10.0,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989505,143,1,1,13,23,1pse9ta7a45pi2w2grjim70ge,1,71,96,2022-10-24T19:14:15.845Z,2022-10-25T05:01:31Z,3870499623,141,81.8,3870914571,178,,3870499625,212,10.6,3870499621,140,75.2,3870499619,56,Left,3870499627,213,5.1,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989511,144,1,1,13,26,1pse9ta7a45pi2w2grjim70ge,0,73.2,76.3,2022-10-24T19:14:18.058Z,2022-10-25T05:01:41Z,3870499677,212,3.9,3870499675,141,77.5,3870499671,56,Center,3870499673,140,76.8,3870499679,213,0.2,3870914723,178,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989515,141,8,1,13,26,4txjdaqveermfryvbfrr4taf7,1,26.6,23.3,2022-10-24T19:14:18.323Z,2022-10-25T05:01:54Z,3870499685,56,Back,3870779697,385,,3870914873,178,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989529,142,49,1,13,28,4txjdaqveermfryvbfrr4taf7,1,28.6,40.4,2022-10-24T19:14:20.152Z,2022-10-25T05:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989581,143,1,1,13,31,4txjdaqveermfryvbfrr4taf7,1,33,60.5,2022-10-24T19:14:22.956Z,2022-10-25T05:02:07Z,3870500035,212,15.9,3870500031,141,83.4,3870915005,178,,3870500041,213,1.8,3870500023,56,Back,3870500027,140,30.0,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989623,144,1,1,13,34,4txjdaqveermfryvbfrr4taf7,1,31,90.8,2022-10-24T19:14:25.917Z,2022-10-25T05:02:10Z,3870500299,213,4.0,3870915051,178,,3870500293,140,21.0,3870500291,56,Back,3870500295,141,74.1,3870500297,212,15.5,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989643,145,1,1,13,38,4txjdaqveermfryvbfrr4taf7,1,23.1,70.7,2022-10-24T19:14:30.589Z,2022-10-25T05:02:18Z,3870500413,140,32.0,3870915161,178,,3870500415,141,61.7,3870500411,56,Back,3870500417,212,11.2,3870500419,213,5.7,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989671,146,1,1,13,39,4txjdaqveermfryvbfrr4taf7,1,32,61.7,2022-10-24T19:14:31.685Z,2022-10-25T05:02:27Z,3870500559,212,9.5,3870915401,178,,3870500561,213,2.9,3870500553,56,Back,3870500555,140,23.2,3870500557,141,64.8,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989697,147,1,1,13,42,4txjdaqveermfryvbfrr4taf7,1,23.9,66.2,2022-10-24T19:14:34.417Z,2022-10-25T05:02:32Z,3870500693,212,14.0,3870500691,141,83.3,3870500695,213,1.0,3870500687,56,Back,3870500689,140,31.3,3870915541,178,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989739,148,1,1,13,45,4txjdaqveermfryvbfrr4taf7,1,31.3,83.1,2022-10-24T19:14:36.887Z,2022-10-25T05:02:33Z,3870915557,178,,3870500969,212,14.9,3870500971,213,6.0,3870500963,56,Back,3870500965,140,44.8,3870500967,141,76.2,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989759,149,1,1,13,49,4txjdaqveermfryvbfrr4taf7,1,43.4,64.8,2022-10-24T19:14:41.030Z,2022-10-25T05:02:35Z,3870501093,141,40.3,3870501091,140,62.6,3870501095,212,26.2,3870501097,213,5.6,3870501089,56,Center,3870915627,178,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989763,150,50,1,13,50,4txjdaqveermfryvbfrr4taf7,1,64.4,39,2022-10-24T19:14:42.542Z,2022-10-25T05:03:08Z,3870501119,286,,3870501275,233,145,3870501117,56,Center,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989779,145,7,1,13,51,1pse9ta7a45pi2w2grjim70ge,0,35.6,61,2022-10-24T19:14:42.936Z,2022-10-25T05:03:12Z,3870501241,233,150,3870501177,285,,3870779745,383,,3870501175,56,Back,3870916753,178,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989769,151,1,1,13,52,4txjdaqveermfryvbfrr4taf7,1,61.4,36.3,2022-10-24T19:14:43.908Z,2022-10-25T05:03:18Z,3870524027,213,3.7,3870524025,212,5.0,3870524021,140,57.3,3870524023,141,32.6,3870916983,178,,3870501135,56,Center,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989827,152,1,1,13,53,4txjdaqveermfryvbfrr4taf7,1,56.4,27.7,2022-10-24T19:14:45.633Z,2022-10-25T05:06:17Z,3870501455,213,5.1,3870501449,141,6.2,3870920019,178,,3870501453,212,16.0,3870501445,56,Right,3870501447,140,62.7,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989851,153,1,1,13,57,4txjdaqveermfryvbfrr4taf7,1,63,4.4,2022-10-24T19:14:49.291Z,2022-10-25T05:06:20Z,3870501559,212,27.6,3870920081,178,,3870501561,213,2.6,3870501553,56,Back,3870501555,140,40.9,3870501557,141,26.3,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989915,154,1,1,14,0,4txjdaqveermfryvbfrr4taf7,1,40.9,26.3,2022-10-24T19:14:52.091Z,2022-10-25T05:06:24Z,3870501961,213,1.5,3870501959,212,25.7,3870501955,140,43.3,3870501957,141,63.9,3870920141,178,,3870501953,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989925,155,1,1,14,6,4txjdaqveermfryvbfrr4taf7,1,62.6,69.9,2022-10-24T19:14:58.791Z,2022-10-25T05:06:27Z,3870502033,212,14.4,3870502031,141,60.5,3870502035,213,5.8,3870502029,140,74.9,3870920185,178,,3870502027,56,Center,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989941,156,1,1,14,7,4txjdaqveermfryvbfrr4taf7,0,74.9,60.5,2022-10-24T19:14:59.581Z,2022-10-25T05:06:37Z,3870920273,178,,3870502109,212,16.6,3870502101,56,Center,3870502105,140,90.3,3870502107,141,66.3,3870502111,213,0.2,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989947,146,12,1,14,10,1pse9ta7a45pi2w2grjim70ge,1,8,36.7,2022-10-24T19:15:01.979Z,2022-10-25T05:06:42Z,3870502173,140,8.6,3870502211,167,,3870502177,212,25.9,3870502175,141,0.0,3870502171,56,Back,3870502179,213,4.7,3870920333,178,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476989951,147,5,1,14,12,1pse9ta7a45pi2w2grjim70ge,0,8.8,-1.4,2022-10-24T19:15:04.143Z,2022-10-25T05:06:49Z,3870502207,56,Back,3870502943,233,157,3870502209,347,,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990061,157,5,1,14,12,4txjdaqveermfryvbfrr4taf7,1,91.2,101.4,2022-10-24T19:15:04.143Z,2022-10-25T05:06:48Z,3870502893,347,,3870502909,233,147,3870502891,56,Left,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990371,160,1,1,14,25,4txjdaqveermfryvbfrr4taf7,1,82,100,2022-10-24T19:15:17.306Z,2022-10-25T05:07:16Z,3870504373,140,62.4,3870504375,141,90.2,3870504371,56,Left,3870504377,212,22.1,3870504379,213,3.5,3870504381,1,,3870504369,107,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990073,158,43,1,14,25,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T19:15:17.321Z,2022-10-24T19:15:39Z,3870502947,107,0,3870504079,144,1,3870502953,141,89.0,3870502951,140,80.2,3870502955,212,14.0,3870503365,189,0,3870502949,56,Left,3870502957,213,3.8,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990129,159,43,1,14,26,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T19:15:18.105Z,2022-10-24T19:15:37Z,3870503237,141,98.4,3870503241,213,0.9,3870503235,140,85.0,3870503479,189,0,3870503239,212,8.1,3870503233,56,Left,3870503997,144,1,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477071857,1479,43,1,14,27,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T19:15:19.287Z,2022-10-25T05:48:18Z,3870951565,178,0,3870951835,144,82,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477071885,1482,43,1,14,29,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T19:15:20.939Z,2022-10-25T05:48:20Z,3870951735,178,0,3870951841,144,82,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477071891,1483,43,1,14,30,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-24T19:15:22.104Z,2022-10-25T05:48:21Z,3870951773,178,0,3870951849,144,82,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990403,161,1,1,14,51,4txjdaqveermfryvbfrr4taf7,1,61.8,86.4,2022-10-24T19:15:43.310Z,2022-10-25T05:07:34Z,3870504545,56,Center,3870504547,140,53.5,3870504551,212,17.5,3870920965,178,,3870504549,141,64.1,3870504553,213,4.2,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990443,162,1,1,14,54,4txjdaqveermfryvbfrr4taf7,1,49.2,58.2,2022-10-24T19:15:45.984Z,2022-10-25T05:07:25Z,3870920841,178,,3870504785,212,28.7,3870504781,140,52.8,3870504779,56,Right,3870504787,213,4.8,3870504783,141,16.3,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990511,163,1,1,14,58,4txjdaqveermfryvbfrr4taf7,1,43,5,2022-10-24T19:15:50.212Z,2022-10-25T05:07:48Z,3870921137,178,,3870505159,213,2.7,3870505153,140,19.4,3870505157,212,27.8,3870505151,56,Back,3870505155,141,23.5,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990573,164,1,1,15,2,4txjdaqveermfryvbfrr4taf7,1,20.9,19,2022-10-24T19:15:54.812Z,2022-10-25T04:36:01Z,3870505499,141,20.5,3870505497,140,67.6,3870505503,213,0.0,3870505495,56,Right,3870505505,1,,3870895241,178,,3870505501,212,49.0,3870505493,155,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990581,165,44,1,15,6,4txjdaqveermfryvbfrr4taf7,1,69.2,22,2022-10-24T19:15:58.124Z,2022-10-25T05:44:18Z,3870505535,56,Center,3870505717,233,148,3870505539,286,,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990605,148,44,1,15,6,1pse9ta7a45pi2w2grjim70ge,0,30.8,78,2022-10-24T19:15:58.125Z,2022-10-25T04:36:05Z,3870505647,285,,3870505737,233,165,3870505645,56,Back,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990591,166,61,1,15,6,4txjdaqveermfryvbfrr4taf7,1,67.7,20.5,2022-10-24T19:15:58.291Z,2022-10-25T05:44:19Z,3870895329,15,,3870895331,388,,3870505589,56,Right,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990655,149,49,1,15,9,1pse9ta7a45pi2w2grjim70ge,1,20.9,91.1,2022-10-24T19:16:01.092Z,2022-10-25T04:36:23Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990673,150,50,1,15,10,1pse9ta7a45pi2w2grjim70ge,1,23.1,92.2,2022-10-24T19:16:02.406Z,2022-10-25T04:36:27Z,3870505993,285,,3870505989,56,Back,3870506215,233,167,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990699,167,7,1,15,10,4txjdaqveermfryvbfrr4taf7,0,76.9,7.8,2022-10-24T19:16:02.562Z,2022-10-25T04:36:33Z,3870779973,383,,3870895573,389,,3870506199,233,150,3870506155,56,Right,3870506157,286,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477076069,1393,67,1,15,10,1pse9ta7a45pi2w2grjim70ge,1,22.9,89.3,2022-10-24T19:16:02.693Z,2022-10-25T06:35:40Z,3870972129,233,1596,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477076067,1596,67,1,15,10,4txjdaqveermfryvbfrr4taf7,0,77.1,10.7,2022-10-24T19:16:02.694Z,2022-10-25T06:11:12Z,3870972145,233,1393,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990755,151,61,1,15,10,1pse9ta7a45pi2w2grjim70ge,1,24,93.2,2022-10-24T19:16:02.783Z,2022-10-25T06:35:41Z,3870506429,56,Back,3870895603,178,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990757,152,5,1,15,12,1pse9ta7a45pi2w2grjim70ge,0,27.4,101.7,2022-10-24T19:16:04.495Z,2022-10-25T04:36:43Z,3870506439,347,,3870506437,56,Back,3870506997,233,168,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990703,168,5,1,15,12,4txjdaqveermfryvbfrr4taf7,1,72.6,-1.7,2022-10-24T19:16:04.495Z,2022-10-25T04:36:43Z,3870506179,347,,3870506969,233,152,3870506177,56,Right,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990879,169,1,1,15,26,4txjdaqveermfryvbfrr4taf7,1,71.9,0,2022-10-24T19:16:18.155Z,2022-10-25T04:36:46Z,3870507193,141,4.1,3870507191,140,58.0,3870507195,212,15.0,3870507197,213,2.9,3870507189,56,Right,3870507853,107,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990903,170,1,1,15,29,4txjdaqveermfryvbfrr4taf7,1,56.6,5.6,2022-10-24T19:16:21.149Z,2022-10-25T04:36:50Z,3870507361,212,18.8,3870507363,213,1.8,3870507359,141,32.2,3870507355,56,Center,3870507357,140,51.7,3870895753,178,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476990977,171,1,1,15,31,4txjdaqveermfryvbfrr4taf7,1,48.2,32,2022-10-24T19:16:22.879Z,2022-10-25T04:36:56Z,3870507793,140,41.0,3870507791,56,Back,3870507795,141,63.8,3870507797,212,22.9,3870895819,178,,3870507799,213,1.9,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991011,172,1,1,15,36,4txjdaqveermfryvbfrr4taf7,1,56.8,74,2022-10-24T19:16:28.695Z,2022-10-25T04:36:59Z,3870508025,213,1.4,3870508021,141,94.4,3870508019,140,58.5,3870508023,212,14.0,3870895849,178,,3870508017,56,Left,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991045,173,1,1,15,39,4txjdaqveermfryvbfrr4taf7,1,57.8,86.6,2022-10-24T19:16:31.430Z,2022-10-25T04:37:05Z,3870508247,141,74.3,3870508245,140,46.4,3870508243,56,Back,3870895909,178,,3870508249,212,14.6,3870508251,213,3.8,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991063,174,1,1,15,42,4txjdaqveermfryvbfrr4taf7,1,54.7,75.6,2022-10-24T19:16:34.134Z,2022-10-25T04:37:11Z,3870508343,56,Left,3870895971,178,,3870508345,140,65.7,3870508347,141,97.1,3870508351,213,0.9,3870508349,212,18.6,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991089,175,1,1,15,45,4txjdaqveermfryvbfrr4taf7,1,67.4,95.6,2022-10-24T19:16:36.905Z,2022-10-25T04:37:17Z,3870508551,141,88.5,3870508555,213,3.9,3870508549,140,62.4,3870508553,212,7.1,3870896029,178,,3870508547,56,Left,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991103,176,1,1,15,47,4txjdaqveermfryvbfrr4taf7,1,59,87.8,2022-10-24T19:16:38.911Z,2022-10-25T04:37:22Z,3870508629,141,80.7,3870508631,212,13.8,3870508633,213,3.5,3870508625,56,Back,3870508627,140,46.7,3870896065,178,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991155,177,1,1,15,48,4txjdaqveermfryvbfrr4taf7,1,46.4,78.6,2022-10-24T19:16:40.677Z,2022-10-25T04:37:27Z,3870896103,178,,3870508927,56,Back,3870508929,140,46.3,3870508931,141,55.7,3870508935,213,4.7,3870508933,212,15.6,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991179,178,1,1,15,55,4txjdaqveermfryvbfrr4taf7,1,47.4,52.7,2022-10-24T19:16:46.931Z,2022-10-25T04:37:30Z,3870509097,213,0.1,3870509091,140,69.2,3870509095,212,23.1,3870509093,141,57.2,3870896135,178,,3870509089,56,Center,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991201,179,1,1,15,57,4txjdaqveermfryvbfrr4taf7,1,68.4,47.9,2022-10-24T19:16:49.700Z,2022-10-25T04:37:36Z,3870509239,213,5.8,3870509233,140,75.8,3870896173,178,,3870509237,212,8.7,3870509231,56,Center,3870509235,141,42.1,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991207,180,1,1,15,58,4txjdaqveermfryvbfrr4taf7,0,75.8,42.1,2022-10-24T19:16:50.548Z,2022-10-25T04:37:41Z,3870896211,178,,3870780281,4,,3870509267,213,0.4,3870509265,212,3.8,3870509261,140,79.1,3870509263,141,44.3,3870509259,56,Center,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991243,153,12,1,15,58,1pse9ta7a45pi2w2grjim70ge,1,22.5,50.3,2022-10-24T19:16:50.774Z,2022-10-25T04:37:47Z,3870509493,56,Back,3870780445,140,30.6,3870780447,141,45.2,3870896277,178,,3870780451,213,5.9,3870780449,212,9.2,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477076077,1395,83,1,16,0,1pse9ta7a45pi2w2grjim70ge,1,29.2,39.4,2022-10-24T19:16:52.821Z,2022-10-25T06:11:13Z,3870972157,399,172841,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991237,181,1,1,16,0,4txjdaqveermfryvbfrr4taf7,0,73.5,58.8,2022-10-24T19:16:52.835Z,2022-10-25T04:37:50Z,3870509451,213,5.9,3870509437,56,Center,3870896301,178,,3870509447,212,13.2,3870509441,140,85.0,3870509445,141,50.9,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477065449,844,67,1,16,1,1pse9ta7a45pi2w2grjim70ge,1,14.3,48.2,2022-10-24T19:16:53.672Z,2022-10-25T05:44:19Z,3870920563,233,963,,,,,,,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477065447,963,67,1,16,1,4txjdaqveermfryvbfrr4taf7,0,85.7,51.8,2022-10-24T19:16:53.673Z,2022-10-25T05:07:00Z,3870920571,233,844,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991307,157,8,1,16,1,1pse9ta7a45pi2w2grjim70ge,1,15.1,47.2,2022-10-24T19:16:53.700Z,2022-10-25T05:44:19Z,3870780627,385,,3870618009,56,Back,3870896383,178,,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991259,154,49,1,16,2,1pse9ta7a45pi2w2grjim70ge,1,19.1,47.2,2022-10-24T19:16:54.794Z,2022-10-25T04:38:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991281,155,1,1,16,2,1pse9ta7a45pi2w2grjim70ge,1,18.8,48,2022-10-24T19:16:54.845Z,2022-10-25T04:38:10Z,3870509705,140,24.5,3870509707,141,38.6,3870509711,213,5.5,3870896477,178,,3870509703,56,Back,3870509709,212,8.8,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476991295,156,1,1,16,5,1pse9ta7a45pi2w2grjim70ge,0,29.7,45.2,2022-10-24T19:16:57.165Z,2022-10-25T04:38:16Z,3870509783,212,19.1,3870509779,141,49.6,3870509787,213,0.2,3870509775,140,47.7,3870509771,56,Back,3870896537,178,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
