id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2451553259,348,49,1,39,11,e5p0ehyguld7egzhiedpdnc3w,1,23.4,79.1,2022-08-27T14:39:37.881Z,2022-08-27T23:07:11Z,,,,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553639,349,1,1,39,16,e5p0ehyguld7egzhiedpdnc3w,1,31.7,93.3,2022-08-27T14:39:42.992Z,2022-08-27T23:07:15Z,3735218875,140,45.2,3735218871,155,,3735218879,141,57.2,3735218883,213,5.2,3735218873,56,Back,3735218881,212,28.3,3737769283,178,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553647,350,61,1,39,18,e5p0ehyguld7egzhiedpdnc3w,0,45.2,57.2,2022-08-27T14:39:44.857Z,2022-08-27T23:08:29Z,3735218925,56,Back,3737770517,178,,,,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553661,321,61,1,39,19,48gk2hpqtsl6p9sx9kjhaydq4,1,55,43,2022-08-27T14:39:45.208Z,2022-08-27T23:08:35Z,3735219003,56,Center,3737771187,178,,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553705,351,50,1,39,21,e5p0ehyguld7egzhiedpdnc3w,1,52.3,54.7,2022-08-27T14:39:47.502Z,2022-08-27T23:08:44Z,3735219207,286,,3735219205,56,Center,3735219347,233,322,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553711,322,7,1,39,21,48gk2hpqtsl6p9sx9kjhaydq4,1,47.7,45.3,2022-08-27T14:39:47.611Z,2022-08-27T23:08:54Z,3735219225,56,Back,3735219275,233,351,3736557733,383,,3735219227,285,,3737774909,178,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553715,323,49,1,39,21,48gk2hpqtsl6p9sx9kjhaydq4,1,46,55.1,2022-08-27T14:39:47.674Z,2022-08-27T23:46:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452046793,1209,43,1,39,21,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-08-27T14:39:47.931Z,2022-08-27T23:46:02Z,3737904021,178,0,3737904239,144,82,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553853,324,1,1,39,23,48gk2hpqtsl6p9sx9kjhaydq4,1,45.9,57.5,2022-08-27T14:39:49.749Z,2022-08-27T23:09:03Z,3735219933,141,63.0,3735219929,56,Center,3735219937,213,0.3,3735219931,140,56.6,3737775583,178,,3735219935,212,11.8,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553959,325,1,1,39,26,48gk2hpqtsl6p9sx9kjhaydq4,1,46.2,62.4,2022-08-27T14:39:52.416Z,2022-08-27T23:09:09Z,3735220467,212,10.4,3735220463,140,37.5,3735220465,141,69.8,3735220469,213,2.6,3735220461,56,Back,3737775941,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554215,326,1,1,39,29,48gk2hpqtsl6p9sx9kjhaydq4,1,37.5,69.6,2022-08-27T14:39:55.584Z,2022-08-27T23:09:14Z,3735221723,140,46.1,3735221727,212,9.7,3737776155,178,,3735221729,213,5.9,3735221721,56,Back,3735221725,141,64.5,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554229,327,4,1,39,31,48gk2hpqtsl6p9sx9kjhaydq4,1,45.6,66.8,2022-08-27T14:39:57.775Z,2022-08-27T23:09:28Z,3735221785,152,,3735221789,286,,3735221781,13,,3735221787,265,,3735221801,233,352,3735221783,56,Back,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554187,352,4,1,39,31,e5p0ehyguld7egzhiedpdnc3w,0,54.4,33.2,2022-08-27T14:39:57.776Z,2022-08-27T23:09:27Z,3737776857,178,,3735221593,152,,3735221863,233,327,3735221597,265,,3735221587,56,Center,3735221599,285,,3735221583,13,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554687,328,1,1,39,42,48gk2hpqtsl6p9sx9kjhaydq4,1,50.9,66.8,2022-08-27T14:40:08.800Z,2022-08-27T23:09:30Z,3737777041,178,,3735224121,152,,3735224123,56,Center,3735224131,213,4.8,3735224119,5,,3735224127,141,54.4,3735226637,189,,3735224129,212,8.5,4r6jcuotjs6rz8iwu20996z85,Marc Roca,3735224125,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451955053,895,1,1,39,45,48gk2hpqtsl6p9sx9kjhaydq4,1,48,55.3,2022-08-27T14:40:11.749Z,2022-08-27T23:09:33Z,3737393427,213,4.3,3737393419,56,Back,3737777249,178,,3737393423,141,36.6,3737393425,212,14.0,3737393421,140,42.4,3737393417,189,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554731,329,1,1,39,47,48gk2hpqtsl6p9sx9kjhaydq4,1,40.6,27.2,2022-08-27T14:40:13.673Z,2022-08-27T23:09:38Z,3735224405,56,Right,3735247379,189,,3735224413,213,5.5,3735224409,141,2.9,3737777573,178,,3735224407,140,55.3,3735224411,212,22.6,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554827,330,1,1,39,49,48gk2hpqtsl6p9sx9kjhaydq4,1,57.7,6.2,2022-08-27T14:40:15.790Z,2022-08-27T23:09:44Z,3735224867,212,12.1,3735224863,140,48.7,3737777969,178,,3735224865,141,17.4,3735224869,213,2.5,3735224861,56,Back,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554883,331,1,1,39,54,48gk2hpqtsl6p9sx9kjhaydq4,1,61.2,32.8,2022-08-27T14:40:20.706Z,2022-08-27T23:09:49Z,3735225233,140,58.1,3737778339,178,,3735225243,213,1.7,3735225231,56,Center,3735225239,212,18.7,3735225235,141,59.9,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451554951,332,1,1,39,56,48gk2hpqtsl6p9sx9kjhaydq4,1,59.8,62.3,2022-08-27T14:40:22.998Z,2022-08-27T23:09:53Z,3735225605,56,Center,3735225613,213,0.2,3735225609,141,66.5,3737778633,178,,3735225607,140,73.7,3735225611,212,14.9,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555011,333,1,1,39,57,48gk2hpqtsl6p9sx9kjhaydq4,1,73.7,66.5,2022-08-27T14:40:23.931Z,2022-08-27T23:09:59Z,3735225903,56,Center,3737778903,178,,3735225907,141,47.0,3735225911,213,4.8,3735225909,212,13.3,3735225905,140,75.1,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555055,334,1,1,40,0,48gk2hpqtsl6p9sx9kjhaydq4,0,75.1,47,2022-08-27T14:40:26.313Z,2022-08-27T23:10:05Z,3735226145,155,,3735226155,141,54.9,3735226159,213,0.3,3735226151,56,Center,3737779263,178,,3735226157,212,15.7,3735226153,140,89.2,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555157,353,1,1,40,1,e5p0ehyguld7egzhiedpdnc3w,1,11.7,40.1,2022-08-27T14:40:27.410Z,2022-08-27T23:10:13Z,3735226695,3,,3735226701,141,47.8,3737779843,178,,3735226699,140,7.3,3735226705,213,2.3,3735226703,212,7.0,3735226697,56,Back,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555165,354,52,1,40,2,e5p0ehyguld7egzhiedpdnc3w,1,7.3,47.8,2022-08-27T14:40:28.480Z,2022-08-27T23:10:19Z,3737780157,178,,3736578495,376,,,,,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555691,355,1,1,40,10,e5p0ehyguld7egzhiedpdnc3w,1,13.8,46.4,2022-08-27T14:40:36.399Z,2022-08-27T23:11:42Z,3735231657,189,,3735229557,212,14.1,3735229553,141,25.6,3735229543,123,,3737785901,178,,3735229561,213,4.7,3735229545,56,Back,3735229549,140,14.1,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555921,356,1,1,40,19,e5p0ehyguld7egzhiedpdnc3w,1,21.2,27.1,2022-08-27T14:40:45.112Z,2022-08-27T23:11:50Z,3735230607,141,9.2,3735230611,213,5.1,3735230605,140,25.5,3737786387,178,,3735230603,56,Back,3735230609,212,13.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557233,350,45,1,40,21,48gk2hpqtsl6p9sx9kjhaydq4,0,66.5,97,2022-08-27T14:40:47.420Z,2022-08-27T23:12:00Z,3735238483,233,358,3735237641,56,Left,3735237643,285,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556893,358,3,1,40,21,e5p0ehyguld7egzhiedpdnc3w,1,33.5,3,2022-08-27T14:40:47.420Z,2022-08-27T23:12:00Z,3735235735,56,Back,3737787203,178,,3736581093,465,,3735238441,286,,3735238435,233,350,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555943,357,1,1,40,25,e5p0ehyguld7egzhiedpdnc3w,0,56.1,3.1,2022-08-27T14:40:51.638Z,2022-08-27T23:12:07Z,3735231109,236,,3735230731,56,Right,3735231115,286,,3737787743,178,,3735230733,140,56.4,3735230737,212,1.3,3735230739,213,1.3,3735231111,233,335,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,3735230735,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555989,335,74,1,40,25,48gk2hpqtsl6p9sx9kjhaydq4,1,42.9,93.2,2022-08-27T14:40:51.749Z,2022-08-27T23:12:12Z,3735230991,56,Back,3735231193,233,357,3735230993,285,,3737788135,178,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556065,336,49,1,40,27,48gk2hpqtsl6p9sx9kjhaydq4,1,37.3,83.1,2022-08-27T14:40:53.257Z,2022-08-27T23:12:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556275,337,1,1,40,29,48gk2hpqtsl6p9sx9kjhaydq4,1,35,82.2,2022-08-27T14:40:55.473Z,2022-08-27T23:12:21Z,3735232463,213,5.4,3735232457,140,41.6,3735232455,56,Back,3735232461,212,11.5,3735232459,141,68.7,3737788851,178,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556303,338,1,1,40,33,48gk2hpqtsl6p9sx9kjhaydq4,1,41.6,68.7,2022-08-27T14:40:59.728Z,2022-08-27T23:12:26Z,3735232601,213,1.8,3737789043,178,,3735232597,141,84.6,3735232595,140,39.4,3735232591,56,Back,3735232599,212,11.1,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556347,339,1,1,40,34,48gk2hpqtsl6p9sx9kjhaydq4,1,39.5,84.5,2022-08-27T14:41:00.381Z,2022-08-27T23:12:31Z,3737789401,178,,3735232797,140,42.1,3735232803,212,11.9,3735232807,213,4.9,3735232795,56,Back,3735232799,141,67.4,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556433,340,1,1,40,34,48gk2hpqtsl6p9sx9kjhaydq4,1,42.1,67.4,2022-08-27T14:41:01.024Z,2022-08-27T23:12:35Z,3735233281,212,9.4,3735233277,140,34.1,3737789641,178,,3735233283,213,2.7,3735233279,141,73.7,3735233275,56,Back,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556591,341,1,1,40,38,48gk2hpqtsl6p9sx9kjhaydq4,1,33.5,70.8,2022-08-27T14:41:04.546Z,2022-08-27T23:12:40Z,3735234109,213,6.0,3735234101,56,Back,3737789843,178,,3735234105,141,66.8,3735234103,140,42.8,3735234107,212,10.1,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556681,342,1,1,40,42,48gk2hpqtsl6p9sx9kjhaydq4,1,56.3,81.5,2022-08-27T14:41:08.608Z,2022-08-27T23:12:45Z,3735234583,56,Left,3735234595,212,14.4,3735234589,140,69.7,3735234597,213,0.2,3735234593,141,86.3,3737790147,178,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556731,343,1,1,40,45,48gk2hpqtsl6p9sx9kjhaydq4,1,70.3,90.8,2022-08-27T14:41:11.125Z,2022-08-27T23:12:48Z,3737790387,178,,3735234861,212,4.8,3735234855,141,94.2,3735234851,140,74.3,3735234865,213,0.5,3735234849,56,Left,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556755,344,1,1,40,45,48gk2hpqtsl6p9sx9kjhaydq4,1,74.7,94.8,2022-08-27T14:41:11.930Z,2022-08-27T23:12:53Z,3735234963,213,4.8,3737790711,178,,3735234957,140,75.3,3735234959,141,87.3,3735234955,56,Left,3735234961,212,5.1,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556835,345,1,1,40,47,48gk2hpqtsl6p9sx9kjhaydq4,1,75.3,87.3,2022-08-27T14:41:13.257Z,2022-08-27T23:12:56Z,3735235445,141,94.4,3735235441,56,Left,3737790975,178,,3735235449,213,2.6,3735235447,212,8.9,3735235443,140,68.2,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556863,346,1,1,40,49,48gk2hpqtsl6p9sx9kjhaydq4,1,68.2,94.1,2022-08-27T14:41:16.065Z,2022-08-27T23:13:02Z,3735235581,56,Left,3735235589,213,1.7,3735235585,141,98.6,3737791275,178,,3735235583,140,67.9,3735235587,212,3.1,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556945,347,1,1,40,50,48gk2hpqtsl6p9sx9kjhaydq4,1,67.9,98.3,2022-08-27T14:41:16.607Z,2022-08-27T23:13:11Z,3735236039,213,6.1,3735236031,56,Left,3735236035,141,95.9,3737791689,178,,3735236033,140,75.6,3735236037,212,8.2,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556993,348,1,1,40,52,48gk2hpqtsl6p9sx9kjhaydq4,0,75.6,95.9,2022-08-27T14:41:18.607Z,2022-08-27T23:13:16Z,3735236321,212,14.0,3735236323,213,4.4,3735236315,56,Center,3735236317,140,71.9,3737791939,178,,3735236319,141,76.1,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452050111,1042,67,1,40,53,e5p0ehyguld7egzhiedpdnc3w,1,28.3,26.9,2022-08-27T14:41:19.702Z,2022-08-28T00:25:22Z,3737922305,233,1292,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452050105,1292,67,1,40,53,48gk2hpqtsl6p9sx9kjhaydq4,0,71.7,73.1,2022-08-27T14:41:19.703Z,2022-08-27T23:50:04Z,3737922317,233,1042,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557093,359,1,1,40,53,e5p0ehyguld7egzhiedpdnc3w,0,28.6,32.3,2022-08-27T14:41:19.822Z,2022-08-28T00:25:22Z,3735236863,140,26.8,3737792245,178,,3735236867,212,23.1,3735236869,213,4.6,3735236861,56,Back,3735236865,141,0.0,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557087,349,5,1,40,55,48gk2hpqtsl6p9sx9kjhaydq4,1,75.6,101.8,2022-08-27T14:41:21.791Z,2022-08-27T23:13:25Z,3735236829,56,Left,3735237081,233,360,3735236831,347,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557109,360,5,1,40,55,e5p0ehyguld7egzhiedpdnc3w,0,24.4,-1.8,2022-08-27T14:41:21.791Z,2022-08-27T23:13:25Z,3735236935,347,,3735237145,233,349,3735236933,56,Back,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557497,351,27,1,40,57,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-08-27T14:41:23.681Z,2022-08-27T23:13:34Z,3735239513,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557545,361,27,1,40,57,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-27T14:41:23.681Z,2022-08-27T23:13:34Z,3735239363,41,Injury,3735239365,53,3uc9z96xvain84leorf4ls962,3735239423,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560563,352,28,1,42,22,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-08-27T14:42:48.387Z,2022-08-27T23:13:42Z,3735254525,55,351,3735332917,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560313,362,28,1,42,22,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-27T14:42:48.387Z,2022-08-27T23:13:42Z,3735253209,55,361,3735332909,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560677,353,1,1,42,24,48gk2hpqtsl6p9sx9kjhaydq4,1,73.9,100,2022-08-27T14:42:50.475Z,2022-08-27T23:13:48Z,3735255069,107,,3735255073,140,57.4,3735255077,212,20.2,3735255079,213,3.7,3735255071,56,Left,3735257831,189,,3735255075,141,85.7,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560707,354,1,1,42,26,48gk2hpqtsl6p9sx9kjhaydq4,1,57.1,74.9,2022-08-27T14:42:52.995Z,2022-08-27T23:13:51Z,3735255243,140,52.7,3735255247,212,21.3,3735255241,56,Center,3737794187,178,,3735255249,213,4.5,3735255245,141,44.3,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560767,355,1,1,42,29,48gk2hpqtsl6p9sx9kjhaydq4,1,52.7,44.3,2022-08-27T14:42:55.143Z,2022-08-27T23:13:57Z,3735255505,140,58.4,3735255501,56,Right,3737794639,178,,3735255507,141,19.4,3735255511,212,18.0,3735255515,213,5.1,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560843,356,1,1,42,31,48gk2hpqtsl6p9sx9kjhaydq4,1,58.8,17.5,2022-08-27T14:42:57.313Z,2022-08-27T23:13:59Z,3735255911,56,Right,3737794765,178,,3735255919,140,68.7,3735255927,141,5.2,3735255929,212,13.3,3735255931,213,5.6,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451560927,357,1,1,42,34,48gk2hpqtsl6p9sx9kjhaydq4,1,69.5,5,2022-08-27T14:43:00.771Z,2022-08-27T23:14:04Z,3735256427,213,2.2,3735256411,56,Right,3735256421,212,8.3,3735256417,141,14.9,3737795267,178,,3735256413,140,64.9,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561083,358,1,1,42,37,48gk2hpqtsl6p9sx9kjhaydq4,1,64.9,14.5,2022-08-27T14:43:03.227Z,2022-08-27T23:14:08Z,3735257285,213,2.0,3735257277,56,Center,3735257281,141,41.8,3735257283,212,20.2,3737795459,178,,3735257279,140,57.3,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561191,359,1,1,42,41,48gk2hpqtsl6p9sx9kjhaydq4,1,56.1,53.1,2022-08-27T14:43:08.029Z,2022-08-27T23:14:12Z,3737795787,178,,3735257779,213,1.8,3735257771,141,79.4,3735257767,56,Left,3735257769,140,52.0,3735257773,212,18.4,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561235,360,1,1,42,44,48gk2hpqtsl6p9sx9kjhaydq4,1,54.1,79.4,2022-08-27T14:43:10.928Z,2022-08-27T23:14:16Z,3735258077,213,5.6,3735258059,56,Center,3737796051,178,,3735258063,140,62.7,3735258071,212,11.3,3735258069,141,69.3,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561311,361,1,1,42,45,48gk2hpqtsl6p9sx9kjhaydq4,1,62.7,69.3,2022-08-27T14:43:11.705Z,2022-08-27T23:14:19Z,3735258505,213,2.6,3735258501,141,84.5,3735258497,56,Back,3735258499,140,46.9,3737796187,178,,3735258503,212,19.5,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561415,362,1,1,42,47,48gk2hpqtsl6p9sx9kjhaydq4,1,46.9,84.3,2022-08-27T14:43:13.745Z,2022-08-27T23:14:22Z,3735259065,212,28.5,3735259059,56,Back,3735259061,140,24.5,3737796417,178,,3735259067,213,3.7,3735259063,141,60.6,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561541,363,1,1,42,51,48gk2hpqtsl6p9sx9kjhaydq4,1,24.3,59.6,2022-08-27T14:43:17.735Z,2022-08-27T23:14:25Z,3735259677,213,5.0,3737796617,178,,3735259669,56,Back,3735259673,141,25.3,3735259675,212,24.3,3735259671,140,30.8,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561645,364,1,1,42,54,48gk2hpqtsl6p9sx9kjhaydq4,1,30.8,26.3,2022-08-27T14:43:20.797Z,2022-08-27T23:14:29Z,3735260225,212,29.9,3735260229,213,1.6,3735260217,140,29.0,3735260221,141,70.2,3735260215,56,Back,3737796827,178,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561865,365,1,1,42,58,48gk2hpqtsl6p9sx9kjhaydq4,1,29,72.2,2022-08-27T14:43:24.909Z,2022-08-27T23:14:33Z,3737797045,178,,3735261495,213,4.9,3735261483,56,Back,3735261491,141,59.0,3735261489,140,30.5,3735261493,212,9.1,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451561993,366,1,1,43,2,48gk2hpqtsl6p9sx9kjhaydq4,1,32.5,55.5,2022-08-27T14:43:28.284Z,2022-08-27T23:14:36Z,3735262133,155,,3735262147,141,3.5,3735262137,56,Right,3735262161,1,,3735262155,213,5.3,3735262149,212,42.8,3737797269,178,,3735262141,140,55.5,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451562139,367,1,1,43,5,48gk2hpqtsl6p9sx9kjhaydq4,1,55.9,4,2022-08-27T14:43:31.593Z,2022-08-27T23:14:40Z,3735262991,212,12.5,3735262987,140,62.8,3735262985,56,Right,3735262993,213,1.0,3735262989,141,19.0,3737797543,178,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
