id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,keyPass,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2515184995,580,1,1,1,14,4dsgumo7d4zupm2ugsvm4zm4d,0,33.6,55,2023-03-04T15:01:38.797Z,2023-03-04T23:09:42Z,4073369893,140,73.5,4073369897,212,44.6,4071615523,56,Center,4073369899,213,5.9,4073369891,157,,4073369895,141,32.6,4071615685,189,,4073623683,178,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,4073369901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515184933,285,1,1,1,17,1pse9ta7a45pi2w2grjim70ge,0,23.8,69,2023-03-04T15:01:41.462Z,2023-03-04T23:09:46Z,4073370775,212,13.3,4073370771,141,63.9,4073370763,3,,4071615119,56,Back,4073370777,213,6.0,4073370769,140,36.0,4071615331,189,,4073623775,388,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515511477,1147,1,1,1,19,4dsgumo7d4zupm2ugsvm4zm4d,0,70.5,36.6,2023-03-04T15:01:43.811Z,2023-03-04T23:09:54Z,4073371461,212,1.5,4073371863,286,,4073371457,140,71.9,4073371459,141,37.2,4073371947,189,,4073371861,236,,4073371463,213,0.3,4073624015,178,,dydwiixiims98cx2iihfuf8wl,T. Partey,4073410285,233,619,4073371455,56,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2515511501,619,74,1,1,19,1pse9ta7a45pi2w2grjim70ge,1,28.1,62.8,2023-03-04T15:01:43.936Z,2023-03-04T23:09:59Z,4073410305,233,1147,4073371591,56,Back,4073371751,189,,4073624149,178,,4073371593,285,,,,,,,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515511647,1148,61,1,1,19,4dsgumo7d4zupm2ugsvm4zm4d,1,71.9,37.2,2023-03-04T15:01:43.971Z,2023-03-04T23:10:08Z,4073624349,178,,4073372269,56,Center,4073372591,189,,4073624347,21,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515511887,620,49,1,1,21,1pse9ta7a45pi2w2grjim70ge,1,26.7,32.3,2023-03-04T15:01:45.511Z,2023-03-04T23:10:14Z,4073374489,189,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515511987,621,1,1,1,21,1pse9ta7a45pi2w2grjim70ge,0,26.7,32.3,2023-03-04T15:01:45.641Z,2023-03-04T23:10:18Z,4073374013,213,0.8,4073374015,1,,4073374011,212,57.1,4073374003,157,,4073374007,140,66.3,4073374009,141,89.9,4073624575,178,,4073374573,189,,80bmtj7l07ohb2h475w955n9,A. Smith,4073374005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515512047,1149,49,1,1,25,4dsgumo7d4zupm2ugsvm4zm4d,1,34.5,8.7,2023-03-04T15:01:49.994Z,2023-03-04T23:08:46Z,4073374723,189,,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072141,5,43,1,1,28,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-03-04T15:01:52.485Z,2023-03-04T15:51:15Z,4071612727,144,49,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072455,6,1,1,1,31,4dsgumo7d4zupm2ugsvm4zm4d,1,37.5,34,2023-03-04T15:01:56.179Z,2023-03-04T23:08:52Z,4071023333,140,37.2,4071023337,212,12.4,4071023331,56,Back,4071023339,213,1.6,4071023335,141,52.3,4073622413,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072543,7,1,1,1,36,4dsgumo7d4zupm2ugsvm4zm4d,1,45.1,58.8,2023-03-04T15:02:00.719Z,2023-03-04T23:10:31Z,4071023713,56,Back,4071023717,141,43.9,4073624803,178,,4071023721,213,4.7,4071023719,212,10.1,4071023715,140,45.2,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072607,8,1,1,1,39,4dsgumo7d4zupm2ugsvm4zm4d,1,45.7,35.5,2023-03-04T15:02:03.316Z,2023-03-04T23:10:34Z,4073624889,178,,4071024065,141,11.9,4071024061,56,Right,4071024069,213,5.4,4071024067,212,20.9,4071024063,140,58.4,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072765,9,1,1,1,41,4dsgumo7d4zupm2ugsvm4zm4d,1,58,11.5,2023-03-04T15:02:05.946Z,2023-03-04T23:10:38Z,4073624975,178,,4071024743,141,3.9,4071024747,213,5.7,4071024741,140,66.0,4071024739,56,Right,4071024745,212,9.9,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072857,10,1,1,1,45,4dsgumo7d4zupm2ugsvm4zm4d,1,66.2,5.8,2023-03-04T15:02:09.888Z,2023-03-04T23:10:42Z,4071025173,213,2.7,4071025169,141,11.7,4071025165,56,Right,4071025171,212,9.1,4071025167,140,58.4,4073625109,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073031,11,1,1,1,48,4dsgumo7d4zupm2ugsvm4zm4d,1,56.3,15.1,2023-03-04T15:02:12.338Z,2023-03-04T23:10:46Z,4073625181,178,,4071025989,212,31.3,4071025991,213,1.9,4071025985,140,46.9,4071025983,56,Back,4071025987,141,58.8,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073177,12,1,1,1,51,4dsgumo7d4zupm2ugsvm4zm4d,1,54.7,68.9,2023-03-04T15:02:15.693Z,2023-03-04T23:10:48Z,4071026633,213,1.0,4073625247,178,,4071026627,140,63.7,4071026625,56,Left,4071026629,141,88.7,4071026631,212,16.4,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073331,13,1,1,1,56,4dsgumo7d4zupm2ugsvm4zm4d,1,69.3,91.1,2023-03-04T15:02:20.665Z,2023-03-04T23:10:52Z,4071027443,141,79.1,4071027447,212,12.0,4073625313,178,,4071027435,56,Left,4071027449,213,3.9,4071027439,140,60.9,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073393,14,1,1,2,0,4dsgumo7d4zupm2ugsvm4zm4d,1,62.9,80.9,2023-03-04T15:02:25.209Z,2023-03-04T23:11:22Z,4071027789,212,5.8,4071027785,140,61.0,4071027791,213,4.4,4071027783,56,Center,4073626025,178,,4071027787,141,72.9,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073475,15,1,1,2,2,4dsgumo7d4zupm2ugsvm4zm4d,0,61.4,71,2023-03-04T15:02:26.700Z,2023-03-04T23:11:25Z,4071028199,140,71.7,4071028197,56,Center,4071028203,212,12.4,4071028205,213,5.8,4073626069,178,,4071028201,141,62.0,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515584469,786,67,1,2,3,1pse9ta7a45pi2w2grjim70ge,1,25.9,38.3,2023-03-04T15:02:27.342Z,2023-03-05T00:35:56Z,4073761609,233,2220,,,,,,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515584467,2220,67,1,2,3,4dsgumo7d4zupm2ugsvm4zm4d,0,74.1,61.7,2023-03-04T15:02:27.343Z,2023-03-05T00:34:00Z,4073761631,233,786,,,,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073485,7,8,1,2,3,1pse9ta7a45pi2w2grjim70ge,1,24.9,39.8,2023-03-04T15:02:27.371Z,2023-03-05T00:35:56Z,4072490057,384,,4071028253,56,Back,4073627621,178,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073607,16,1,1,2,5,4dsgumo7d4zupm2ugsvm4zm4d,1,65.2,66.4,2023-03-04T15:02:29.518Z,2023-03-04T23:12:45Z,4071028855,213,2.5,4071028845,140,58.2,4071028851,141,75.0,4071028853,212,9.4,4071028843,56,Center,4073627799,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073639,17,1,1,2,8,4dsgumo7d4zupm2ugsvm4zm4d,1,61.2,74.4,2023-03-04T15:02:32.507Z,2023-03-04T23:12:48Z,4073627875,178,,4071028997,56,Center,4071029009,213,5.0,4071029001,140,62.6,4071029005,141,67.0,4071029007,212,5.2,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073737,18,1,1,2,9,4dsgumo7d4zupm2ugsvm4zm4d,1,62.6,67,2023-03-04T15:02:33.442Z,2023-03-04T23:12:54Z,4071029509,56,Center,4073628011,178,,4071029513,141,77.2,4071029517,213,1.8,4071029511,140,61.3,4071029515,212,7.1,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073815,19,1,1,2,12,4dsgumo7d4zupm2ugsvm4zm4d,1,61.2,80.5,2023-03-04T15:02:36.300Z,2023-03-04T23:12:57Z,4071029931,212,8.0,4071029929,141,91.3,4071029925,56,Left,4071029927,140,64.1,4071029933,213,1.2,4073628091,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073873,20,1,1,2,14,4dsgumo7d4zupm2ugsvm4zm4d,1,63.2,89.4,2023-03-04T15:02:38.329Z,2023-03-04T23:13:00Z,4073628133,178,,4071030239,140,62.4,4071030245,212,8.5,4071030243,141,77.0,4071030237,56,Center,4071030247,213,4.6,,,,,,,4qrvwap878sl5dz5n3o8mr71m,Fábio Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073947,21,1,1,2,16,4dsgumo7d4zupm2ugsvm4zm4d,1,63.4,79.3,2023-03-04T15:02:40.334Z,2023-03-04T23:13:06Z,4071030625,213,1.3,4071030613,140,65.8,4071030617,141,94.2,4071030619,212,10.4,4071030611,56,Left,4073628219,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074013,22,1,1,2,17,4dsgumo7d4zupm2ugsvm4zm4d,1,65.8,94.2,2023-03-04T15:02:41.383Z,2023-03-04T23:13:11Z,4071030915,213,3.8,4071030913,212,13.0,4071030905,140,55.9,4071030901,56,Left,4071030909,141,82.6,4073628429,178,,,,,,,,4qrvwap878sl5dz5n3o8mr71m,Fábio Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074193,23,1,1,2,19,4dsgumo7d4zupm2ugsvm4zm4d,1,55.3,76.1,2023-03-04T15:02:43.788Z,2023-03-04T23:13:15Z,4071031781,140,47.9,4071031785,212,21.5,4071031783,141,46.6,4073628525,178,,4071031779,56,Back,4071031787,213,4.3,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074275,24,1,1,2,24,4dsgumo7d4zupm2ugsvm4zm4d,1,52.5,42.2,2023-03-04T15:02:49.148Z,2023-03-04T23:13:18Z,4071032209,140,58.0,4071032207,56,Right,4071032211,141,18.4,4071032215,213,5.1,4073628557,178,,4071032213,212,17.2,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074569,25,1,1,2,26,4dsgumo7d4zupm2ugsvm4zm4d,1,58.4,16.5,2023-03-04T15:02:51.275Z,2023-03-04T23:13:24Z,4073628687,178,,4071033683,56,Right,4071033693,212,12.5,4071033695,213,5.6,4071033689,141,5.6,4071033685,140,68.0,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515186379,581,3,1,2,32,4dsgumo7d4zupm2ugsvm4zm4d,0,89.8,9.2,2023-03-04T15:02:57.105Z,2023-03-05T01:38:18Z,4073629081,178,,4071622097,286,,4071622095,56,Right,4071622165,233,286,4072495589,464,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515186343,286,7,1,2,32,1pse9ta7a45pi2w2grjim70ge,0,10.2,90.8,2023-03-04T15:02:57.256Z,2023-03-04T23:14:36Z,4072495687,383,,4071621889,56,Back,4071621891,285,,4073630233,178,,4071622147,233,581,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515351975,1137,43,1,2,34,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-03-04T15:02:58.660Z,2023-03-05T02:16:30Z,4072497397,56,Right,4073628911,178,0,4072497401,465,0,4072497399,286,0,4072497403,467,447932,4074087767,144,3,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074599,8,45,1,2,34,1pse9ta7a45pi2w2grjim70ge,0,14.6,89.2,2023-03-04T15:02:58.683Z,2023-03-04T23:14:57Z,4071033817,285,,4071033815,56,Back,4071034089,233,26,,,,,,,,,,,,,,,,7tnuxlg9l4rjhc7j3ko36hduy,A. Semenyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074629,26,3,1,2,34,4dsgumo7d4zupm2ugsvm4zm4d,1,85.4,10.8,2023-03-04T15:02:58.683Z,2023-03-04T23:14:57Z,4072496095,464,,4071033955,286,,4071034039,233,8,4071033953,56,Right,4073630703,178,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515186431,582,42,1,2,34,4dsgumo7d4zupm2ugsvm4zm4d,1,86.4,13.2,2023-03-04T15:02:58.857Z,2023-03-04T23:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074701,27,1,1,2,35,4dsgumo7d4zupm2ugsvm4zm4d,1,79,10.8,2023-03-04T15:03:00.065Z,2023-03-04T23:15:31Z,4071034333,213,2.2,4071034327,140,73.3,4073631487,178,,4071034329,141,22.8,4071034325,56,Center,4071034331,212,10.1,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074741,28,1,1,2,37,4dsgumo7d4zupm2ugsvm4zm4d,1,74.3,23.3,2023-03-04T15:03:01.661Z,2023-03-04T23:15:45Z,4073631809,178,,4071034559,56,Right,4071034561,140,71.9,4071034569,213,4.5,4071034567,212,10.8,4071034563,141,7.9,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515571121,1198,67,1,2,38,4dsgumo7d4zupm2ugsvm4zm4d,1,72,7.9,2023-03-04T15:03:02.973Z,2023-03-05T00:11:55Z,4073691789,233,627,,,,,,,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515571119,627,67,1,2,38,1pse9ta7a45pi2w2grjim70ge,0,28,92.1,2023-03-04T15:03:02.974Z,2023-03-04T23:52:45Z,4073691801,233,1198,,,,,,,,,,,,,,,,,,,,,,7tnuxlg9l4rjhc7j3ko36hduy,A. Semenyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515074835,29,1,1,2,38,4dsgumo7d4zupm2ugsvm4zm4d,1,72.3,8.1,2023-03-04T15:03:02.992Z,2023-03-05T00:11:56Z,4073631931,178,,4071035005,140,61.3,4071035009,212,13.3,4071035007,141,17.8,4071035003,56,Right,4071035011,213,2.6,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
