id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2446131373,166,41,1,20,46,1qtaiy11gswx327s0vkibf70n,1,6.2,43.7,2022-08-14T13:20:58.430Z,2022-08-14T23:34:48Z,3706458723,213,4.8,3706458721,212,30.7,3706458717,140,8.5,3707436961,378,,3706458833,233,166,3708577049,388,,3706458719,141,0.0,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131379,167,56,1,20,52,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-08-14T13:21:04.096Z,2022-08-14T23:34:53Z,3706458743,56,Left,,,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131385,167,5,1,20,52,1qtaiy11gswx327s0vkibf70n,0,7.1,-1.5,2022-08-14T13:21:04.562Z,2022-08-14T23:34:58Z,3706459717,233,168,3706458777,56,Back,3706458779,347,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131571,168,5,1,20,52,4txjdaqveermfryvbfrr4taf7,1,92.9,101.5,2022-08-14T13:21:04.562Z,2022-08-14T23:34:58Z,3706459643,347,,3706459683,233,167,3706459641,56,Left,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131657,169,1,1,21,7,4txjdaqveermfryvbfrr4taf7,1,93.9,100,2022-08-14T13:21:19.288Z,2022-08-14T23:35:03Z,3706460089,140,87.1,3706460085,107,,3706460097,212,9.0,3706460101,213,3.8,3706460093,141,92.9,3706460087,56,Left,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131695,170,1,1,21,8,4txjdaqveermfryvbfrr4taf7,1,87.1,92.9,2022-08-14T13:21:20.227Z,2022-08-14T23:35:08Z,3706460247,141,95.7,3708577871,178,,3706460243,56,Left,3706460251,213,0.3,3706460245,140,92.3,3706460249,212,5.8,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131731,171,1,1,21,10,4txjdaqveermfryvbfrr4taf7,0,94.2,93.5,2022-08-14T13:21:22.273Z,2022-08-14T23:35:11Z,3706460419,140,95.8,3706460425,213,4.8,3706460421,141,52.4,3707437007,72,,3706460411,2,,3708577965,178,,3707437005,224,,3706460557,233,168,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,3706460423,212,28.0,3706460417,56,3706460413,155,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131759,168,11,1,21,11,1qtaiy11gswx327s0vkibf70n,1,4.1,50.1,2022-08-14T13:21:23.870Z,2022-08-14T23:35:14Z,3708578121,388,,3707437035,378,,3706460531,56,Back,3706460533,88,,3706460581,233,171,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131863,169,1,1,21,13,1qtaiy11gswx327s0vkibf70n,1,9.9,51.9,2022-08-14T13:21:25.135Z,2022-08-14T23:35:18Z,3708578375,178,,3706460925,123,,3706460935,213,0.3,3706460929,140,25.6,3706460931,141,60.2,3706460933,212,17.4,3706460927,56,Back,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131885,170,1,1,21,18,1qtaiy11gswx327s0vkibf70n,1,44.1,74.7,2022-08-14T13:21:30.785Z,2022-08-14T23:35:22Z,3706461057,140,57.1,3706461059,141,89.4,3708578571,178,,3706461061,212,16.9,3706461063,213,0.6,3706461055,56,Left,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446131927,171,1,1,21,20,1qtaiy11gswx327s0vkibf70n,1,54.9,87.6,2022-08-14T13:21:32.934Z,2022-08-14T23:35:25Z,3706461355,213,3.5,3706461349,141,82.5,3706461351,212,9.7,3706461343,56,Back,3706461347,140,46.3,3708578689,178,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132005,172,1,1,21,22,1qtaiy11gswx327s0vkibf70n,1,47.1,81.5,2022-08-14T13:21:34.822Z,2022-08-14T23:35:29Z,3706461795,213,0.1,3706461799,1,,3706461789,141,87.0,3708578787,178,,3706461785,140,90.3,3706461783,56,Left,3706461793,212,45.5,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132027,173,1,1,21,28,1qtaiy11gswx327s0vkibf70n,0,95.2,75.6,2022-08-14T13:21:40.944Z,2022-08-14T23:35:33Z,3706461867,141,53.1,3706461863,56,Center,3706461861,155,,3706461865,140,95.3,3706461871,213,4.7,3706461869,212,15.3,3708578959,178,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132017,172,52,1,21,29,4txjdaqveermfryvbfrr4taf7,1,4.8,45.7,2022-08-14T13:21:41.718Z,2022-08-14T23:35:37Z,3708579177,178,,3707437045,378,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132141,173,1,1,21,32,4txjdaqveermfryvbfrr4taf7,1,14.4,45.4,2022-08-14T13:21:44.906Z,2022-08-14T23:35:41Z,3706462409,212,17.9,3706462401,56,Back,3706462403,140,31.4,3706462407,141,43.4,3706462411,213,6.2,3706462399,123,,3708579417,178,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132163,174,1,1,21,37,4txjdaqveermfryvbfrr4taf7,0,45.5,42.7,2022-08-14T13:21:49.745Z,2022-08-14T23:35:44Z,3708579529,178,,3706462529,213,5.1,3706462525,141,38.6,3706462587,286,,3706462523,140,46.5,3706462521,56,Back,3706462581,236,,3706462583,233,174,6jgocc12bori2wygyu07c082x,D. Rice,3706462527,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132159,174,74,1,21,37,1qtaiy11gswx327s0vkibf70n,1,53.3,58.8,2022-08-14T13:21:49.961Z,2022-08-14T23:35:47Z,3706462501,56,Center,3706462503,285,,3706462627,233,174,3708579729,178,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132247,175,1,1,21,40,4txjdaqveermfryvbfrr4taf7,1,36.9,29.8,2022-08-14T13:21:52.928Z,2022-08-14T23:35:52Z,3706463009,213,5.1,3706463005,141,4.1,3706463003,140,43.0,3706463001,56,Back,3708579975,178,,3706463007,212,18.6,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132301,176,1,1,21,45,4txjdaqveermfryvbfrr4taf7,1,41,7,2022-08-14T13:21:57.288Z,2022-08-14T23:35:56Z,3708580127,178,,3706463255,213,1.3,3706463249,140,44.6,3706463251,141,26.7,3706463253,212,13.9,3706463247,56,Back,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132351,177,1,1,21,47,4txjdaqveermfryvbfrr4taf7,1,40.6,30.4,2022-08-14T13:22:00.037Z,2022-08-14T23:35:58Z,3706463521,213,1.2,3706463517,141,51.5,3706463513,56,Back,3706463519,212,15.6,3706463515,140,46.5,3708580197,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132429,178,1,1,21,50,4txjdaqveermfryvbfrr4taf7,1,46.3,44,2022-08-14T13:22:02.503Z,2022-08-14T23:36:00Z,3706463899,140,56.0,3706463905,213,5.1,3706463901,141,5.9,3706463903,212,27.8,3706463897,56,Right,3708580251,178,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132563,179,1,1,21,55,4txjdaqveermfryvbfrr4taf7,1,70.5,13.1,2022-08-14T13:22:07.880Z,2022-08-14T23:36:03Z,3706464493,213,5.6,3706464487,140,77.9,3706464491,212,9.8,3706464485,56,Right,3706464489,141,4.4,3708580317,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132585,180,1,1,22,3,4txjdaqveermfryvbfrr4taf7,1,91.6,3.7,2022-08-14T13:22:15.607Z,2022-08-14T23:36:06Z,3706464579,141,4.3,3706464575,56,Right,3706464583,213,3.1,3706464581,212,11.3,3706464577,140,80.8,3708580449,178,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132603,181,1,1,22,4,4txjdaqveermfryvbfrr4taf7,1,80.8,4.3,2022-08-14T13:22:17.029Z,2022-08-14T23:36:08Z,3706464679,213,1.9,3706464675,141,15.5,3706464673,140,78.5,3708580511,178,,3706464671,56,Right,3706464677,212,8.0,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132637,182,1,1,22,6,4txjdaqveermfryvbfrr4taf7,1,77.8,11,2022-08-14T13:22:18.981Z,2022-08-14T23:36:17Z,3706464825,56,Right,3706464835,213,5.4,3706464829,141,3.5,3706464827,140,81.8,3708580767,178,,3706464833,212,6.6,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132649,183,61,1,22,8,4txjdaqveermfryvbfrr4taf7,0,76.8,5.5,2022-08-14T13:22:20.719Z,2022-08-14T23:36:21Z,3708581003,178,,3706464873,56,Right,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132663,175,49,1,22,10,1qtaiy11gswx327s0vkibf70n,1,25.4,94.8,2022-08-14T13:22:22.172Z,2022-08-14T23:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132797,176,1,1,22,10,1qtaiy11gswx327s0vkibf70n,1,26,96.5,2022-08-14T13:22:22.837Z,2022-08-14T23:36:29Z,3706465567,140,46.3,3706465571,212,21.6,3706465569,141,91.8,3706465573,213,6.1,3706465565,56,Back,3708581331,178,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132809,177,1,1,22,18,1qtaiy11gswx327s0vkibf70n,0,71.4,77.6,2022-08-14T13:22:30.458Z,2022-08-14T23:36:34Z,3706465633,140,91.5,3706465631,56,Center,3706465637,212,27.0,3708581601,178,,3706465635,141,52.8,3706465639,213,5.6,3706465629,155,,3707437095,4,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132825,184,52,1,22,20,4txjdaqveermfryvbfrr4taf7,1,9.7,50,2022-08-14T13:22:32.347Z,2022-08-14T23:36:38Z,3707437103,377,,3708581813,178,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446132983,185,1,1,22,22,4txjdaqveermfryvbfrr4taf7,1,15,52.4,2022-08-14T13:22:35.023Z,2022-08-14T23:36:41Z,3706466499,123,,3706466503,140,23.1,3706466501,56,Back,3706466507,212,10.8,3706466505,141,42.7,3708581979,178,,3706466509,213,5.6,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446438805,821,1,1,22,25,4txjdaqveermfryvbfrr4taf7,1,24.3,42.9,2022-08-14T13:22:37.557Z,2022-08-14T23:36:47Z,3708144255,213,0.1,3708144249,140,43.4,3708582223,178,,3708144247,56,Back,3708144251,141,46.4,3708144253,212,20.2,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133009,186,1,1,22,29,4txjdaqveermfryvbfrr4taf7,1,58.3,64.2,2022-08-14T13:22:41.969Z,2022-08-14T23:36:54Z,3706466611,140,54.3,3706466613,141,69.4,3706466617,213,2.4,3708582435,178,,3706466609,56,Center,3706466615,212,5.5,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133035,187,1,1,22,32,4txjdaqveermfryvbfrr4taf7,1,53.8,65.8,2022-08-14T13:22:44.929Z,2022-08-14T23:36:56Z,3708582593,178,,3706466759,141,26.2,3706466763,213,4.9,3706466755,56,Center,3706466761,212,27.5,3706466757,140,59.2,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133079,188,1,1,22,35,4txjdaqveermfryvbfrr4taf7,1,59.2,26.2,2022-08-14T13:22:48.031Z,2022-08-14T23:36:59Z,3708582687,178,,3706466941,56,Right,3706466943,140,63.0,3706466947,212,14.8,3706466945,141,5.3,3706466949,213,5.0,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133097,189,1,1,22,38,4txjdaqveermfryvbfrr4taf7,1,63.4,6.7,2022-08-14T13:22:50.282Z,2022-08-14T23:37:03Z,3706467063,141,17.3,3706467061,140,65.1,3706467059,56,Right,3708582869,178,,3706467067,213,1.3,3706467065,212,7.4,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133167,190,1,1,22,39,4txjdaqveermfryvbfrr4taf7,1,63.8,15.8,2022-08-14T13:22:51.710Z,2022-08-14T23:37:08Z,3706467393,140,62.6,3706467391,56,Right,3706467397,212,8.1,3708583015,178,,3706467399,213,4.6,3706467395,141,4.0,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133187,191,1,1,22,43,4txjdaqveermfryvbfrr4taf7,1,59.9,6.7,2022-08-14T13:22:55.230Z,2022-08-14T23:37:11Z,3706467547,56,Right,3708583083,178,,3706467551,141,19.5,3706467553,212,10.1,3706467549,140,64.8,3706467555,213,1.0,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133269,192,1,1,22,45,4txjdaqveermfryvbfrr4taf7,1,64.7,20.6,2022-08-14T13:22:57.198Z,2022-08-14T23:37:13Z,3706467883,141,5.6,3706467881,140,59.2,3708583173,178,,3706467885,212,11.7,3706467879,56,Right,3706467887,213,4.2,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133307,193,1,1,22,49,4txjdaqveermfryvbfrr4taf7,1,64.2,13.8,2022-08-14T13:23:01.631Z,2022-08-14T23:37:20Z,3708583435,178,,3706468047,212,7.6,3706468041,56,Right,3706468043,140,70.8,3706468045,141,18.5,3706468049,213,0.4,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133325,194,1,1,22,50,4txjdaqveermfryvbfrr4taf7,1,70.8,18.5,2022-08-14T13:23:02.264Z,2022-08-14T23:37:24Z,3706468139,56,Right,3708583639,178,,3706468145,212,9.5,3706468143,141,4.6,3706468141,140,71.3,3706468147,213,4.8,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133351,195,1,1,22,52,4txjdaqveermfryvbfrr4taf7,1,71.3,4.6,2022-08-14T13:23:04.384Z,2022-08-14T23:37:28Z,3706468283,212,11.5,3706468281,141,9.7,3708583777,178,,3706468277,56,Right,3706468285,213,2.8,3706468279,140,60.9,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133413,196,1,1,22,54,4txjdaqveermfryvbfrr4taf7,1,60.7,9.5,2022-08-14T13:23:06.883Z,2022-08-14T23:37:30Z,3706468617,213,5.7,3706468615,212,7.2,3708583835,178,,3706468609,56,Right,3706468611,140,66.4,3706468613,141,3.5,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133427,197,1,1,22,58,4txjdaqveermfryvbfrr4taf7,1,66,10.7,2022-08-14T13:23:10.207Z,2022-08-14T23:37:33Z,3706468667,56,Right,3708583921,178,,3706468675,213,2.3,3706468671,141,13.4,3706468669,140,64.3,3706468673,212,2.6,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133439,198,1,1,22,58,4txjdaqveermfryvbfrr4taf7,0,64.3,13.4,2022-08-14T13:23:11.006Z,2022-08-14T23:37:37Z,3706468721,140,72.6,3706468723,141,3.8,3706468727,213,5.6,3706468719,56,Right,3708584107,178,,3706468725,212,10.9,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523705,1083,67,1,23,0,1qtaiy11gswx327s0vkibf70n,1,28.5,95.8,2022-08-14T13:23:12.152Z,2022-08-15T00:31:12Z,3708629247,233,1386,,,,,,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523701,1386,67,1,23,0,4txjdaqveermfryvbfrr4taf7,0,71.5,4.2,2022-08-14T13:23:12.153Z,2022-08-15T00:01:21Z,3708629255,233,1083,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133445,178,8,1,23,0,1qtaiy11gswx327s0vkibf70n,1,28,93,2022-08-14T13:23:12.201Z,2022-08-15T00:31:12Z,3706468741,56,Back,3708584259,178,,3707437119,385,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133453,179,5,1,23,1,1qtaiy11gswx327s0vkibf70n,0,35,101.4,2022-08-14T13:23:13.505Z,2022-08-14T23:37:44Z,3706470493,233,199,3706468777,347,,3706468775,56,Back,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133813,199,5,1,23,1,4txjdaqveermfryvbfrr4taf7,1,65,-1.4,2022-08-14T13:23:13.505Z,2022-08-14T23:37:43Z,3706470455,347,,3706470465,233,179,3706470453,56,Right,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133829,200,1,1,23,22,4txjdaqveermfryvbfrr4taf7,1,65.7,0,2022-08-14T13:23:34.799Z,2022-08-14T23:37:49Z,3706470535,140,78.9,3706470539,212,23.1,3706470541,213,0.9,3706470537,141,25.2,3706470543,1,,3706470531,107,,3706470533,56,Center,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313879,811,44,1,23,24,4txjdaqveermfryvbfrr4taf7,1,78.3,27.1,2022-08-14T13:23:36.257Z,2022-08-15T00:31:13Z,3708093913,233,710,3707437151,56,Center,3707437153,286,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446313877,710,44,1,23,24,1qtaiy11gswx327s0vkibf70n,0,21.7,72.9,2022-08-14T13:23:36.258Z,2022-08-14T23:38:01Z,3707437149,285,,3707437147,56,Back,3708093959,233,811,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133861,202,1,1,23,24,4txjdaqveermfryvbfrr4taf7,0,78.9,25.2,2022-08-14T13:23:36.280Z,2022-08-15T00:31:13Z,3708585197,388,,3706470683,141,52.7,3706470687,213,0.9,3706470677,168,,3706470681,140,92.5,3706470679,56,Center,3706470685,212,23.5,3706470675,3,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133833,201,43,1,23,24,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-08-14T13:23:36.753Z,2022-08-14T13:23:39Z,3706470559,56,Center,3706470561,286,0,3706470759,144,44,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133899,180,1,1,23,24,1qtaiy11gswx327s0vkibf70n,1,14,54.6,2022-08-14T13:23:37.011Z,2022-08-14T23:38:08Z,3706470827,141,43.6,3708585329,178,,3706470823,56,Back,3706470831,213,4.0,3706470821,3,,3706470825,140,8.0,3706470829,212,9.8,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133907,181,52,1,23,26,1qtaiy11gswx327s0vkibf70n,1,8,43.6,2022-08-14T13:23:38.980Z,2022-08-14T23:38:11Z,3707437199,376,,3708585453,178,,,,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446133997,182,1,1,23,33,1qtaiy11gswx327s0vkibf70n,1,12.5,47.3,2022-08-14T13:23:45.614Z,2022-08-14T23:38:18Z,3706471343,140,16.5,3706471341,56,Back,3706471347,212,8.5,3708585667,178,,3706471339,123,,3706471349,213,5.2,3706471345,141,36.4,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134013,183,1,1,23,36,1qtaiy11gswx327s0vkibf70n,0,20.4,31.7,2022-08-14T13:23:48.151Z,2022-08-14T23:38:22Z,3706471435,213,6.2,3706471427,56,Back,3708585879,178,,3706471429,140,39.5,3706471433,212,20.1,3706471431,141,29.9,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523905,1387,67,1,23,37,4txjdaqveermfryvbfrr4taf7,1,61.6,71.4,2022-08-14T13:23:49.424Z,2022-08-15T00:31:14Z,3708630531,233,1085,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446523901,1085,67,1,23,37,1qtaiy11gswx327s0vkibf70n,0,38.4,28.6,2022-08-14T13:23:49.425Z,2022-08-15T00:01:59Z,3708630535,233,1387,,,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134039,203,1,1,23,37,4txjdaqveermfryvbfrr4taf7,0,56.7,84.3,2022-08-14T13:23:49.493Z,2022-08-15T00:31:14Z,3706474675,286,,3706471535,56,Left,3706474597,213,0.1,3706474671,233,184,3706474593,141,84.7,3706474595,212,1.9,3708586043,178,,3706474669,236,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,3706474591,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134023,184,74,1,23,37,1qtaiy11gswx327s0vkibf70n,1,39.5,29.9,2022-08-14T13:23:49.515Z,2022-08-14T23:38:29Z,3706474699,233,203,3708586099,178,,3706474661,285,,3706471493,56,Back,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134709,214,61,1,23,37,4txjdaqveermfryvbfrr4taf7,1,56.6,83.5,2022-08-14T13:23:49.607Z,2022-08-14T23:38:31Z,3708586239,178,,3706474841,56,Left,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134099,204,49,1,23,38,4txjdaqveermfryvbfrr4taf7,1,63.2,68.2,2022-08-14T13:23:50.423Z,2022-08-14T23:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446134109,205,1,1,23,38,4txjdaqveermfryvbfrr4taf7,1,60.5,71.5,2022-08-14T13:23:50.455Z,2022-08-14T23:38:42Z,3706471889,56,Back,3706471899,213,2.8,3708586567,178,,3706471891,140,44.6,3706471893,141,80.8,3706471897,212,17.9,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
