id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495089937,371,7,1,46,29,b9si1jn1lfxfund69e9ogcu2n,0,25.3,43,2023-01-04T20:46:37.137Z,2023-01-05T06:20:00Z,3965913919,285,,3966170191,178,,3965913943,233,335,3965913917,56,Back,3966048061,385,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495089951,336,1,1,46,32,b496gs285it6bheuikox6z9mj,1,75.7,77.4,2023-01-04T20:46:40.128Z,2023-01-05T06:20:20Z,3965913993,56,Center,3966170399,388,,3965913997,141,73.5,3965914001,212,7.1,3965914005,213,3.5,3965913995,140,69.4,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495089963,337,1,1,46,33,b496gs285it6bheuikox6z9mj,1,69.4,73.5,2023-01-04T20:46:41.066Z,2023-01-05T06:20:27Z,3965914065,141,80.4,3965914061,56,Left,3965914063,140,65.1,3965914069,213,2.3,3965914067,212,6.5,3966170475,178,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495089985,338,1,1,46,35,b496gs285it6bheuikox6z9mj,1,66.1,80.6,2023-01-04T20:46:43.538Z,2023-01-05T06:20:33Z,3965914181,141,98.1,3965914185,213,0.7,3965914177,56,Left,3965914179,140,78.5,3966170543,178,,3965914183,212,17.6,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090013,339,1,1,46,40,b496gs285it6bheuikox6z9mj,1,78.3,95.7,2023-01-04T20:46:47.868Z,2023-01-05T06:20:40Z,3965914327,212,11.6,3966170593,178,,3965914323,140,69.8,3965914329,213,3.8,3965914325,141,84.9,3965914321,56,Left,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090027,340,1,1,46,44,b496gs285it6bheuikox6z9mj,1,72.6,89,2023-01-04T20:46:52.094Z,2023-01-05T06:20:46Z,3966170649,178,,3965914365,140,56.1,3965914369,212,28.0,3965914363,56,Center,3965914371,213,4.0,3965914367,141,56.7,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090061,341,1,1,46,47,b496gs285it6bheuikox6z9mj,1,56.1,56.7,2023-01-04T20:46:55.618Z,2023-01-05T06:20:53Z,3965914543,213,1.3,3965914537,140,59.5,3966170693,178,,3965914539,141,73.4,3965914541,212,11.9,3965914533,56,Center,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090063,342,61,1,46,52,b496gs285it6bheuikox6z9mj,0,68,51.6,2023-01-04T20:47:00.437Z,2023-01-05T06:21:22Z,3965914551,56,Center,3966170935,389,,,,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090065,372,49,1,46,53,b9si1jn1lfxfund69e9ogcu2n,1,30.3,55.8,2023-01-04T20:47:01.726Z,2023-01-05T06:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090067,373,1,1,46,54,b9si1jn1lfxfund69e9ogcu2n,0,28.5,52.2,2023-01-04T20:47:01.826Z,2023-01-05T06:21:40Z,3965914563,140,37.5,3965914569,213,0.8,3965914567,212,13.4,3965914565,141,66.2,3965914561,56,Back,3966171147,178,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090071,343,49,1,46,55,b496gs285it6bheuikox6z9mj,1,64.2,33.6,2023-01-04T20:47:02.983Z,2023-01-05T06:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090081,344,1,1,46,56,b496gs285it6bheuikox6z9mj,1,66.7,29.2,2023-01-04T20:47:03.828Z,2023-01-05T06:21:53Z,3965914635,212,15.1,3965914631,140,81.1,3965914637,213,6.3,3966171337,178,,3965914633,141,28.6,3965914629,56,Center,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090083,345,3,1,47,0,b496gs285it6bheuikox6z9mj,0,96.4,28.6,2023-01-04T20:47:07.745Z,2023-01-05T06:22:11Z,3966048313,464,,3965914641,56,Center,3965914687,233,374,3965914643,286,,3966171515,178,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090091,374,7,1,47,0,b9si1jn1lfxfund69e9ogcu2n,1,3.6,71.4,2023-01-04T20:47:07.927Z,2023-01-05T06:22:18Z,3965914667,233,345,3965914663,285,,3966048319,383,,3965914661,56,Back,3966171587,178,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090291,380,1,1,47,1,b9si1jn1lfxfund69e9ogcu2n,1,4.8,73,2023-01-04T20:47:08.855Z,2023-01-05T06:22:24Z,3965915849,140,7.0,3965915847,56,Back,3965915853,212,2.5,3965915851,141,71.7,3965915855,213,5.9,3966171659,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090097,375,49,1,47,1,b9si1jn1lfxfund69e9ogcu2n,1,7.2,75.6,2023-01-04T20:47:09.136Z,2023-01-05T06:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090101,376,1,1,47,4,b9si1jn1lfxfund69e9ogcu2n,0,7.2,87.4,2023-01-04T20:47:12.201Z,2023-01-05T06:22:50Z,3965914735,286,,3966171945,178,,3965914711,141,88.3,3965914729,236,,3965914713,212,1.1,3965914731,233,346,3965914715,213,0.6,3965914709,140,8.1,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,3965914707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090103,346,74,1,47,4,b496gs285it6bheuikox6z9mj,1,88.5,10.6,2023-01-04T20:47:12.205Z,2023-01-05T06:22:57Z,3966172009,178,,3965914725,285,,3965914723,56,Right,3965914737,233,376,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495155315,1428,67,1,47,5,b9si1jn1lfxfund69e9ogcu2n,1,9.8,89,2023-01-04T20:47:13.133Z,2023-01-05T09:08:55Z,3966232221,233,1768,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495155313,1768,67,1,47,5,b496gs285it6bheuikox6z9mj,0,90.2,11,2023-01-04T20:47:13.134Z,2023-01-05T09:08:47Z,3966232225,233,1428,,,,,,,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090107,377,1,1,47,5,b9si1jn1lfxfund69e9ogcu2n,0,5.7,88.4,2023-01-04T20:47:13.145Z,2023-01-05T09:08:56Z,3965914751,140,7.0,3965914753,141,88.4,3965914789,286,,3965914749,56,Back,3965914757,213,0.0,3965914783,236,,3965914755,212,1.4,3965914785,233,347,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,3966172071,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090105,347,74,1,47,5,b496gs285it6bheuikox6z9mj,1,90.5,12.4,2023-01-04T20:47:13.186Z,2023-01-05T06:23:08Z,3965914743,285,,3965914741,56,Right,3965914803,233,377,3966172125,178,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090111,378,1,1,47,7,b9si1jn1lfxfund69e9ogcu2n,0,6.5,69,2023-01-04T20:47:14.896Z,2023-01-05T06:23:15Z,3965914815,141,86.1,3965914809,157,,3965914811,56,Left,3965914817,212,51.8,3966172191,178,,3965914821,1,,3965914813,140,54.6,3965914819,213,0.2,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090139,348,30,1,47,9,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-04T20:47:17.093Z,2023-01-05T06:23:17Z,3965914895,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495090135,379,30,1,47,9,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-04T20:47:17.093Z,2023-01-05T06:23:17Z,3965914891,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093239,368,18,2,45,0,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-04T21:03:35.775Z,2023-01-04T21:04:53Z,3965934891,44,Defender,3965934889,42,,3965934911,55,369,3965934893,59,18,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093215,392,18,2,45,0,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-04T21:03:35.775Z,2023-01-04T21:04:45Z,3965934751,44,Midfielder,3965934753,59,10,3965934785,55,393,3965934749,42,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093241,369,19,2,45,0,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-04T21:03:35.776Z,2023-01-04T21:08:10Z,3965934907,55,368,3965934903,59,23,3965940215,293,1,3965934897,42,,3965934905,44,Midfielder,3965934901,145,2,3965940213,292,7,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093219,393,19,2,45,0,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-04T21:03:35.776Z,2023-01-04T21:05:07Z,3965934775,145,11,3965934771,42,,3965935211,293,2,3965935209,292,6,3965934779,44,Midfielder,3965934777,59,37,3965934781,55,392,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495092961,350,32,2,45,0,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-04T21:03:45.775Z,2023-01-05T04:34:27Z,3965933133,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495092963,382,32,2,45,0,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-04T21:03:45.775Z,2023-01-04T21:03:47Z,3965933135,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495092975,351,1,2,45,0,b496gs285it6bheuikox6z9mj,1,49.9,50,2023-01-04T21:03:45.838Z,2023-01-05T04:57:53Z,3965933193,141,44.9,3965933199,279,S,3965933197,213,3.5,3965933195,212,10.1,3965933189,56,Back,3965933191,140,40.9,3966129103,178,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495092983,352,1,2,45,2,b496gs285it6bheuikox6z9mj,1,44.1,47,2023-01-04T21:03:48.147Z,2023-01-05T04:58:00Z,3965933233,212,4.8,3965933229,140,48.6,3965933227,56,Back,3966129641,178,,3965933235,213,0.2,3965933231,141,48.2,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495094039,414,40,2,45,2,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-04T21:03:48.347Z,2023-01-05T09:03:26Z,3965940001,30,"3zl1q2gk6tdmzirsyfgm38no5, 1e9txzr9hqz94xtun6byo0vs9, e8gz0tmmdh1ql8qrn1ncrvnpx, 7j84ozqdpgupzxevbxemi5tyh, 8qys6qtdwgsycxducl062zld5, 2smmv9hdoiet7necaf00ol51x, 4jyrztlaueae7eg18kuvxa489, blth4klpu88kgh73abpjlgusp, 5m0j33eoa5c8pqlr0tdf7undh, l0qqn9tlgov91p5d1zzdupcl, 3vxh219sef8mooilemi8xbs9h, d394go61g90f1u6bddu1narit, ashza2qkgnak7wb3vuz5bnzyt, 172klpuv2h1enskc8fz79xg45, eb48g14m2erkf7yzqz8gj4u6t, 1tbc8iokapjgu8zjrc1knq28l, 4myy5br8yj5678xlji3up1ryt, 1emj0rlthc8syfleox4c39kut, 151vo7ms9f3deyldabwvbo844",3965940005,59,"1, 2, 27, 6, 4, 5, 31, 44, 11, 10, 23, 8, 9, 16, 17, 20, 25, 32, 72",3965940009,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3965940011,194,3zl1q2gk6tdmzirsyfgm38no5,3965940003,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3965940287,319,,3965940007,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495092995,353,1,2,45,3,b496gs285it6bheuikox6z9mj,1,48.6,48.2,2023-01-04T21:03:48.962Z,2023-01-05T04:58:03Z,3965933303,212,21.6,3965933297,56,Back,3966129657,178,,3965933299,140,40.5,3965933301,141,19.0,3965933305,213,4.3,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093003,354,1,2,45,4,b496gs285it6bheuikox6z9mj,1,40.5,19,2023-01-04T21:03:50.568Z,2023-01-05T04:58:06Z,3965933341,212,18.8,3965933339,141,26.9,3965933337,140,23.3,3965933343,213,2.9,3966129693,178,,3965933335,56,Back,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093035,355,1,2,45,8,b496gs285it6bheuikox6z9mj,1,23.3,27.1,2023-01-04T21:03:54.752Z,2023-01-05T04:58:08Z,3965933521,212,27.2,3966129709,178,,3965933523,213,1.6,3965933517,140,23.4,3965933515,56,Back,3965933519,141,67.1,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093047,356,1,2,45,14,b496gs285it6bheuikox6z9mj,1,29.5,68.3,2023-01-04T21:04:00.744Z,2023-01-05T04:58:14Z,3965933581,140,30.9,3966129753,178,,3965933585,212,9.8,3965933579,56,Back,3965933583,141,54.0,3965933587,213,4.9,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093059,357,1,2,45,15,b496gs285it6bheuikox6z9mj,1,30.9,54,2023-01-04T21:04:01.694Z,2023-01-05T04:58:17Z,3965933663,213,1.8,3965933657,140,28.6,3966129775,178,,3965933659,141,69.6,3965933661,212,10.9,3965933655,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093087,358,1,2,45,18,b496gs285it6bheuikox6z9mj,1,29.4,70.2,2023-01-04T21:04:04.216Z,2023-01-05T04:58:20Z,3966129801,178,,3965933815,56,Back,3965933823,213,5.9,3965933819,141,59.3,3965933817,140,45.6,3965933821,212,18.6,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093089,359,3,2,45,23,b496gs285it6bheuikox6z9mj,0,52.7,57.7,2023-01-04T21:04:09.328Z,2023-01-05T04:58:32Z,3966129849,178,,3965933829,286,,3965933827,56,Center,3965933909,233,383,3966051703,464,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093095,383,7,2,45,23,b9si1jn1lfxfund69e9ogcu2n,1,47.3,42.3,2023-01-04T21:04:09.654Z,2023-01-05T04:58:37Z,3965933865,285,,3966129889,178,,3965933873,233,359,3965933863,56,Back,3966051755,384,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093097,384,49,2,45,25,b9si1jn1lfxfund69e9ogcu2n,1,51.9,40.7,2023-01-04T21:04:11.315Z,2023-01-05T04:58:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093111,385,1,2,45,25,b9si1jn1lfxfund69e9ogcu2n,1,51.9,40.7,2023-01-04T21:04:11.338Z,2023-01-05T04:58:49Z,3965933995,141,62.7,3966130011,178,,3965933991,56,Center,3965933993,140,60.2,3965933999,213,1.0,3965933997,212,17.3,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495152405,1755,83,2,45,30,b496gs285it6bheuikox6z9mj,1,41.1,25.8,2023-01-04T21:04:16.385Z,2023-01-05T07:54:41Z,3966214507,399,184754,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093127,386,1,2,45,30,b9si1jn1lfxfund69e9ogcu2n,1,56,79.6,2023-01-04T21:04:16.667Z,2023-01-05T04:58:57Z,3965934105,56,Back,3965934113,213,3.1,3966130073,178,,3965934111,212,17.1,3965934109,141,80.3,3965934107,140,39.7,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093143,387,1,2,45,32,b9si1jn1lfxfund69e9ogcu2n,1,39.1,73.8,2023-01-04T21:04:18.561Z,2023-01-05T04:58:59Z,3965934215,140,34.6,3965934211,56,Back,3965934227,213,4.4,3966130099,178,,3965934223,212,14.3,3965934219,141,53.9,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093155,388,1,2,45,35,b9si1jn1lfxfund69e9ogcu2n,1,34,59.1,2023-01-04T21:04:21.202Z,2023-01-05T04:59:02Z,3965934297,213,1.5,3965934293,141,85.3,3965934289,56,Back,3966130127,178,,3965934291,140,35.6,3965934295,212,17.9,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093175,389,1,2,45,38,b9si1jn1lfxfund69e9ogcu2n,1,37.6,89.7,2023-01-04T21:04:24.727Z,2023-01-05T04:59:07Z,3965934407,56,Left,3965934411,141,87.7,3965934409,140,57.6,3965934415,213,6.2,3965934413,212,21.0,3966130179,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093193,390,1,2,45,41,b9si1jn1lfxfund69e9ogcu2n,1,62,91.4,2023-01-04T21:04:27.183Z,2023-01-05T04:59:13Z,3965934563,213,0.5,3965934557,140,69.9,3965934559,141,97.4,3966130227,178,,3965934561,212,9.2,3965934555,56,Left,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093195,391,3,2,45,47,b9si1jn1lfxfund69e9ogcu2n,0,89.9,98.6,2023-01-04T21:04:32.918Z,2023-01-05T04:59:21Z,3966130307,178,,3966052277,465,,3965934567,56,Left,3965934569,286,,3965934611,233,360,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093197,360,7,2,45,47,b496gs285it6bheuikox6z9mj,1,10.1,1.4,2023-01-04T21:04:32.999Z,2023-01-05T04:59:23Z,3965934573,56,Back,3966130339,178,,3965934575,285,,3966052317,383,,3965934599,233,391,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093199,361,61,2,45,48,b496gs285it6bheuikox6z9mj,1,9.4,4,2023-01-04T21:04:34.197Z,2023-01-05T04:59:29Z,3965934585,56,Back,3966130407,178,,,,,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093203,362,49,2,45,49,b496gs285it6bheuikox6z9mj,1,11.3,1.9,2023-01-04T21:04:34.860Z,2023-01-05T04:59:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093205,363,1,2,45,51,b496gs285it6bheuikox6z9mj,1,11.1,2,2023-01-04T21:04:37.083Z,2023-01-05T04:59:40Z,3965934631,56,Back,3965934635,141,3.1,3966130515,178,,3965934639,213,3.0,3965934633,140,6.2,3965934637,212,5.2,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093207,364,1,2,45,52,b496gs285it6bheuikox6z9mj,1,6.2,3.1,2023-01-04T21:04:38.242Z,2023-01-05T04:59:44Z,3965934667,140,12.0,3965934671,212,6.1,3965934669,141,2.6,3966130545,178,,3965934673,213,6.2,3965934665,56,Back,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093211,365,1,2,45,53,b496gs285it6bheuikox6z9mj,1,12,2.6,2023-01-04T21:04:39.213Z,2023-01-05T04:59:50Z,3965934699,140,12.8,3965934701,141,7.7,3965934697,56,Back,3965934705,213,1.3,3966130619,178,,3965934703,212,3.6,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093213,366,1,2,45,54,b496gs285it6bheuikox6z9mj,1,12.8,7.7,2023-01-04T21:04:40.335Z,2023-01-05T04:59:53Z,3965934741,213,6.1,3965934739,212,13.4,3965934733,56,Back,3965934737,141,4.3,3966130651,178,,3965934735,140,25.4,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093217,367,1,2,45,58,b496gs285it6bheuikox6z9mj,0,34.9,7,2023-01-04T21:04:44.383Z,2023-01-05T04:59:59Z,3965934765,213,1.0,3965934761,141,9.8,3965934759,140,36.0,3965934763,212,2.2,3965934757,56,Back,3966130729,178,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093227,394,49,2,45,58,b9si1jn1lfxfund69e9ogcu2n,1,61,89.2,2023-01-04T21:04:44.700Z,2023-01-05T05:00:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093245,395,1,2,46,2,b9si1jn1lfxfund69e9ogcu2n,1,53.2,69.3,2023-01-04T21:04:48.538Z,2023-01-05T05:00:09Z,3965934919,56,Back,3965934921,140,43.1,3965934925,212,36.3,3966130829,178,,3965934927,213,4.4,3965934929,1,,3965934923,141,18.3,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093261,396,1,2,46,7,b9si1jn1lfxfund69e9ogcu2n,1,43,23.3,2023-01-04T21:04:52.932Z,2023-01-05T05:00:12Z,3965935013,141,48.1,3965935015,212,21.4,3965935011,140,30.4,3965935009,56,Back,3965935017,213,2.2,3966130853,178,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495093267,397,1,2,46,9,b9si1jn1lfxfund69e9ogcu2n,1,28.9,50,2023-01-04T21:04:55.739Z,2023-01-05T05:00:16Z,3965935041,212,24.0,3965935039,141,84.5,3965935037,140,33.7,3966130895,178,,3965935043,213,1.4,3965935035,56,Back,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
