id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2474384987,488,1,2,53,22,4txjdaqveermfryvbfrr4taf7,1,68,2.6,2022-10-19T19:41:56.296Z,2022-10-20T05:32:30Z,3856715075,212,7.0,3857295585,178,,3856715077,213,2.5,3856715069,56,Right,3856715071,140,62.7,3856715073,141,8.9,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474384983,614,43,2,53,24,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T19:41:58.325Z,2022-10-19T19:42:40Z,3856717791,144,61,3856715061,56,Back,,,,,,,,,,,,,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385013,489,1,2,53,24,4txjdaqveermfryvbfrr4taf7,1,62.7,8.9,2022-10-19T19:41:58.432Z,2022-10-20T02:47:56Z,3856715235,141,35.3,3856715237,212,25.0,3857295613,178,,3856715239,213,2.3,3856715233,140,46.1,3856715229,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385039,490,1,2,53,28,4txjdaqveermfryvbfrr4taf7,1,47.5,41.6,2022-10-19T19:42:02.072Z,2022-10-20T02:48:02Z,3856715375,140,64.8,3856715377,141,90.9,3856715383,1,,3856715379,212,38.1,3856715373,56,Left,3857295689,178,,3856715381,213,1.1,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385051,491,1,2,53,30,4txjdaqveermfryvbfrr4taf7,1,65.9,94.1,2022-10-19T19:42:04.825Z,2022-10-20T02:48:06Z,3856715467,141,95.3,3856715471,213,0.1,3856715465,140,76.9,3856715463,56,Left,3857295727,178,,3856715469,212,11.6,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385061,492,1,2,53,31,4txjdaqveermfryvbfrr4taf7,1,76.9,95.3,2022-10-19T19:42:05.881Z,2022-10-20T02:48:11Z,3856715519,212,10.8,3856715511,56,Left,3856715523,213,3.3,3856715513,140,66.7,3856715515,141,92.9,3857295809,178,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385091,493,1,2,53,34,4txjdaqveermfryvbfrr4taf7,1,66.6,91.5,2022-10-19T19:42:08.434Z,2022-10-20T02:48:15Z,3857295825,178,,3856715707,141,94.5,3856715703,56,Left,3856715711,213,0.2,3856715705,140,74.6,3856715709,212,8.6,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385149,494,1,2,53,36,4txjdaqveermfryvbfrr4taf7,1,74.8,94.8,2022-10-19T19:42:10.818Z,2022-10-20T02:48:20Z,3857295871,178,,3856716007,140,59.3,3856716011,212,18.5,3856716005,56,Left,3856716009,141,81.9,3856716013,213,3.6,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385179,495,1,2,53,39,4txjdaqveermfryvbfrr4taf7,1,56.8,72.3,2022-10-19T19:42:13.784Z,2022-10-20T02:48:29Z,3856716249,213,4.6,3856716235,140,53.3,3856716241,141,34.7,3857295907,178,,3856716231,56,Center,3856716247,212,25.8,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385217,496,1,2,53,42,4txjdaqveermfryvbfrr4taf7,1,54,30.7,2022-10-19T19:42:16.618Z,2022-10-20T02:48:33Z,3856716469,56,Right,3856716477,213,5.4,3856716475,212,24.0,3856716473,141,3.2,3857295939,178,,3856716471,140,68.3,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385281,497,3,2,53,45,4txjdaqveermfryvbfrr4taf7,1,69.4,4,2022-10-19T19:42:19.006Z,2022-10-20T02:48:38Z,3857166189,465,,3856716789,56,Right,3856716791,286,,3857295983,178,,3856716837,233,615,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385227,615,45,2,53,45,c8h9bw1l82s06h77xxrelzhur,0,30.6,96,2022-10-19T19:42:19.006Z,2022-10-20T02:48:38Z,3856716525,56,Back,3856716527,285,,3856716857,233,497,,,,,,,,,,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474466151,877,3,2,53,48,4txjdaqveermfryvbfrr4taf7,0,91.6,8.1,2022-10-19T19:42:22.849Z,2022-10-20T02:48:44Z,3857166389,286,,3857166393,467,3kwkd3b95n8qzqtq4idxav45x,3857166387,56,Right,3857166391,465,,3857296103,178,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385283,498,61,2,53,49,4txjdaqveermfryvbfrr4taf7,0,93.7,8.8,2022-10-19T19:42:23.277Z,2022-10-20T02:48:54Z,3857296249,178,,3856716793,56,Right,,,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385303,499,5,2,53,49,4txjdaqveermfryvbfrr4taf7,0,101,13.4,2022-10-19T19:42:23.823Z,2022-10-20T02:48:59Z,3856716923,346,,3856717039,233,616,3856716921,56,Right,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385305,616,5,2,53,49,c8h9bw1l82s06h77xxrelzhur,1,-1,86.6,2022-10-19T19:42:23.823Z,2022-10-20T02:48:58Z,3856717007,233,499,3856716925,56,Back,3856716929,346,,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385551,617,1,2,54,7,c8h9bw1l82s06h77xxrelzhur,1,3,49.9,2022-10-19T19:42:41.001Z,2022-10-20T02:49:06Z,3856718187,140,22.7,3856718191,212,21.0,3856718193,213,6.1,3856718185,56,Back,3856718183,124,,3856718197,237,,3856718189,141,44.2,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385557,618,1,2,54,8,c8h9bw1l82s06h77xxrelzhur,0,22.7,44.2,2022-10-19T19:42:42.073Z,2022-10-20T02:49:11Z,3856718223,157,,3856718231,212,42.8,3856718233,213,0.3,3856718229,141,63.6,3856718227,140,61.5,3857296497,178,,3856718235,1,,3856718225,56,Center,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385535,500,1,2,54,9,4txjdaqveermfryvbfrr4taf7,1,42.3,39.7,2022-10-19T19:42:43.708Z,2022-10-20T02:49:16Z,3856718113,212,24.1,3857296545,178,,3856718107,56,Back,3856718111,141,73.7,3856718109,140,35.8,3856718115,213,1.9,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385539,501,49,2,54,13,4txjdaqveermfryvbfrr4taf7,1,35.7,72.6,2022-10-19T19:42:47.375Z,2022-10-20T02:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385571,502,1,2,54,13,4txjdaqveermfryvbfrr4taf7,1,35.7,72.6,2022-10-19T19:42:47.401Z,2022-10-20T02:49:32Z,3857296695,178,,3856718301,141,73.8,3856718309,1,,3856718299,140,69.3,3856718303,212,35.3,3856718305,213,0.0,3856718297,56,Center,3856718295,157,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385583,503,44,2,54,16,4txjdaqveermfryvbfrr4taf7,1,64.5,75,2022-10-19T19:42:50.225Z,2022-10-20T05:32:30Z,3856718369,286,,3856718377,233,619,3856718367,56,Center,,,,,,,,,,,,,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385579,619,44,2,54,16,c8h9bw1l82s06h77xxrelzhur,0,35.5,25,2022-10-19T19:42:50.226Z,2022-10-20T02:49:37Z,3856718417,233,503,3856718351,285,,3856718349,56,Back,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385591,504,1,2,54,16,4txjdaqveermfryvbfrr4taf7,1,67.5,74.6,2022-10-19T19:42:50.279Z,2022-10-20T05:32:30Z,3856718427,56,Left,3856718425,3,,3857296855,388,,3856718431,141,87.2,3856718439,156,,3856718433,212,13.7,3856718435,213,2.5,3856718429,140,57.3,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385619,505,1,2,54,20,4txjdaqveermfryvbfrr4taf7,0,64.2,87.2,2022-10-19T19:42:54.113Z,2022-10-20T02:49:47Z,3856718569,141,75.0,3856718565,56,Center,3856718573,213,6.0,3856718575,1,,3857296913,178,,3856718567,140,95.8,3856718571,212,34.2,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385613,620,52,2,54,23,c8h9bw1l82s06h77xxrelzhur,1,7.7,25.9,2022-10-19T19:42:57.146Z,2022-10-20T02:49:52Z,3857296979,178,,3857167073,376,,,,,,,,,,,,,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385685,621,1,2,54,25,c8h9bw1l82s06h77xxrelzhur,1,10,25.2,2022-10-19T19:42:59.377Z,2022-10-20T02:49:56Z,3857296987,178,,3856718955,213,5.4,3856718949,140,17.7,3856718951,141,11.0,3856718947,56,Back,3856718953,212,12.6,3856718945,123,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385713,622,1,2,54,31,c8h9bw1l82s06h77xxrelzhur,1,23.8,16.7,2022-10-19T19:43:04.969Z,2022-10-20T02:49:59Z,3856719107,213,2.0,3856719099,56,Back,3856719105,212,13.2,3857297013,178,,3856719103,141,34.5,3856719101,140,18.7,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385719,623,1,2,54,34,c8h9bw1l82s06h77xxrelzhur,1,21.3,36.3,2022-10-19T19:43:08.099Z,2022-10-20T02:50:03Z,3856719141,213,0.4,3856719135,140,29.1,3856719137,141,41.6,3856719139,212,8.9,3856719133,56,Back,3857297067,178,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385729,624,1,2,54,35,c8h9bw1l82s06h77xxrelzhur,1,28.8,41.6,2022-10-19T19:43:09.176Z,2022-10-20T02:50:09Z,3856719197,140,21.7,3856719203,213,3.6,3856719195,56,Back,3856719201,212,8.4,3857297089,178,,3856719199,141,36.0,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385773,625,1,2,54,37,c8h9bw1l82s06h77xxrelzhur,1,21.4,34.2,2022-10-19T19:43:10.954Z,2022-10-20T02:50:17Z,3856719433,141,19.4,3856719429,56,Back,3856719431,140,36.1,3857297161,178,,3856719437,213,5.7,3856719435,212,18.4,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385813,626,1,2,54,40,c8h9bw1l82s06h77xxrelzhur,1,34.6,35.4,2022-10-19T19:43:14.125Z,2022-10-20T02:50:22Z,3856719597,56,Back,3856719607,213,1.7,3856719605,212,10.8,3857297211,178,,3856719603,141,51.2,3856719601,140,33.4,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385827,627,1,2,54,45,c8h9bw1l82s06h77xxrelzhur,1,43.5,54.6,2022-10-19T19:43:19.024Z,2022-10-20T02:50:26Z,3856719707,141,49.1,3856719711,213,5.9,3856719705,140,51.5,3856719703,56,Center,3857297225,178,,3856719709,212,9.2,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385845,628,1,2,54,47,c8h9bw1l82s06h77xxrelzhur,1,51.4,48.8,2022-10-19T19:43:21.104Z,2022-10-20T02:50:31Z,3856719827,56,Back,3856719835,213,4.2,3856719833,212,10.2,3857297271,178,,3856719829,140,46.9,3856719831,141,35.5,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385865,629,1,2,54,49,c8h9bw1l82s06h77xxrelzhur,1,51.4,41,2022-10-19T19:43:23.426Z,2022-10-20T02:50:34Z,3856719967,212,12.5,3856719965,141,57.9,3856719963,140,46.8,3857297293,178,,3856719961,56,Back,3856719969,213,2.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385883,630,1,2,54,51,c8h9bw1l82s06h77xxrelzhur,1,47,59.1,2022-10-19T19:43:25.136Z,2022-10-20T02:50:38Z,3856720077,212,19.0,3856720075,141,85.9,3856720073,140,52.1,3857297361,178,,3856720071,56,Left,3856720079,213,1.3,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385933,631,1,2,54,52,c8h9bw1l82s06h77xxrelzhur,1,52.3,86.2,2022-10-19T19:43:26.848Z,2022-10-20T02:50:41Z,3856720343,56,Left,3857297401,178,,3856720349,212,21.1,3856720347,141,96.0,3856720345,140,71.4,3856720353,213,0.3,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385957,632,1,2,54,56,c8h9bw1l82s06h77xxrelzhur,0,76.2,95.9,2022-10-19T19:43:30.146Z,2022-10-20T02:50:45Z,3856720469,140,86.4,3857168139,224,,3856720475,213,5.1,3857297439,178,,3856720463,2,,3856720465,155,,3856720473,212,25.4,3857168141,72,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,3856720471,141,62.1,,3856720467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385979,506,12,2,54,57,4txjdaqveermfryvbfrr4taf7,1,14.1,46.7,2022-10-19T19:43:31.454Z,2022-10-20T02:50:50Z,3856720585,141,63.0,3856720587,212,18.1,3856720589,213,0.7,3857297501,178,,3856720581,56,Back,3856720583,140,27.7,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474385985,507,49,2,54,59,4txjdaqveermfryvbfrr4taf7,1,28,63,2022-10-19T19:43:33.645Z,2022-10-20T02:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386015,508,1,2,55,0,4txjdaqveermfryvbfrr4taf7,0,29.3,63.5,2022-10-19T19:43:34.572Z,2022-10-20T02:51:08Z,3856720759,140,66.3,3857297601,178,,3856720761,141,71.9,3856720763,212,39.3,3856720765,213,0.1,3856720755,56,Center,3856720767,1,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386023,633,49,2,55,4,c8h9bw1l82s06h77xxrelzhur,1,37.8,26.4,2022-10-19T19:43:38.175Z,2022-10-20T02:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386055,634,1,2,55,5,c8h9bw1l82s06h77xxrelzhur,1,38.2,27,2022-10-19T19:43:39.698Z,2022-10-20T02:51:22Z,3857297765,178,,3856720953,213,1.0,3856720945,56,Back,3856720949,141,41.5,3856720947,140,44.7,3856720951,212,12.0,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386087,635,1,2,55,8,c8h9bw1l82s06h77xxrelzhur,1,44.8,42.4,2022-10-19T19:43:42.256Z,2022-10-20T02:51:27Z,3856721143,141,51.9,3856721141,140,51.7,3857297855,178,,3856721147,213,0.7,3856721145,212,9.7,3856721139,56,Center,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386111,636,1,2,55,12,c8h9bw1l82s06h77xxrelzhur,1,53.1,61.2,2022-10-19T19:43:46.787Z,2022-10-20T02:51:35Z,3856721283,213,0.1,3856721279,141,67.6,3856722429,210,13,3856722431,154,,3856721281,212,37.8,3856721275,56,Center,3857297895,178,,3857168371,4,,25yu90pekqr1lhs098f3uxy39,J. Henderson,3856721277,140,88.9,1,3856721285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386115,637,13,2,55,16,c8h9bw1l82s06h77xxrelzhur,1,89.8,67.6,2022-10-19T19:43:49.896Z,2022-10-20T02:51:35Z,3856722481,231,54.3,3856721293,22,,3856722461,77,,3856722477,328,,3856722475,103,58.3,3856722463,29,,3856722465,154,,3856722473,102,59.7,5e300bc3sbmy6iqpvmic34qju,D. Núñez,3856722479,230,98.2,,3856722467,55,636,3856722151,72,3857297945,178,3856721295,64,,,3856721297,56,,,,,,,,,,,,,,,,,Center
2474386103,509,5,2,55,16,4txjdaqveermfryvbfrr4taf7,1,-0.6,43.1,2022-10-19T19:43:50.878Z,2022-10-20T02:51:39Z,3856721243,346,,3856721369,233,638,3856721241,56,Back,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386123,638,5,2,55,16,c8h9bw1l82s06h77xxrelzhur,0,100.6,56.9,2022-10-19T19:43:50.878Z,2022-10-20T02:51:38Z,3856721343,56,Center,3856721345,346,,3856721395,233,509,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386303,510,1,2,55,32,4txjdaqveermfryvbfrr4taf7,1,5.4,50.4,2022-10-19T19:44:05.912Z,2022-10-20T02:51:53Z,3856722341,237,,3856722335,212,9.4,3856722327,124,,3856722337,213,0.9,3856722331,140,10.8,3856722329,56,Back,3856722333,141,61.4,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386341,511,1,2,55,33,4txjdaqveermfryvbfrr4taf7,1,10.8,61.4,2022-10-19T19:44:07.870Z,2022-10-20T02:51:48Z,3856722435,140,13.4,3856722441,213,4.9,3856722439,212,18.8,3857298055,178,,3856722437,141,34.0,3856722433,56,Back,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386369,512,1,2,55,36,4txjdaqveermfryvbfrr4taf7,1,13.3,31.6,2022-10-19T19:44:10.776Z,2022-10-20T02:52:06Z,3856722617,212,21.9,3856722615,141,4.4,3857298179,178,,3856722613,140,24.5,3856722619,213,5.3,3856722611,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386381,513,1,2,55,39,4txjdaqveermfryvbfrr4taf7,0,25.1,2.6,2022-10-19T19:44:12.938Z,2022-10-20T02:52:10Z,3856722685,141,10.0,3857298187,178,,3856722687,212,14.1,3856722689,213,0.4,3856722681,56,Back,3856722683,140,37.6,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386387,639,8,2,55,39,c8h9bw1l82s06h77xxrelzhur,1,64.3,90.6,2022-10-19T19:44:13.761Z,2022-10-20T02:52:18Z,3857298341,178,,3856722717,56,Left,3857168677,383,,,,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386397,640,49,2,55,41,c8h9bw1l82s06h77xxrelzhur,1,64.2,91.7,2022-10-19T19:44:15.417Z,2022-10-20T02:52:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386403,641,1,2,55,41,c8h9bw1l82s06h77xxrelzhur,1,64.2,91.7,2022-10-19T19:44:15.466Z,2022-10-20T02:52:26Z,3856722785,213,6.2,3856722777,56,Left,3857298413,178,,3856722781,141,90.5,3856722779,140,71.1,3856722783,212,7.3,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386413,642,1,2,55,42,c8h9bw1l82s06h77xxrelzhur,1,71.1,90.5,2022-10-19T19:44:16.245Z,2022-10-20T02:52:32Z,3856722839,141,88.1,3856722843,213,3.6,3856722837,140,67.7,3857298447,178,,3857168969,156,,3856722841,212,3.9,3856722835,56,Left,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386445,643,1,2,55,43,c8h9bw1l82s06h77xxrelzhur,1,67.7,88.1,2022-10-19T19:44:17.616Z,2022-10-20T02:52:36Z,3856723033,213,4.5,3856723029,141,73.5,3856723031,212,10.1,3857298529,178,,3856723025,56,Center,3856723027,140,65.8,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386465,644,1,2,55,47,c8h9bw1l82s06h77xxrelzhur,1,66.2,61.2,2022-10-19T19:44:21.330Z,2022-10-20T02:52:41Z,3856723141,141,41.2,3856723143,212,13.7,3857298575,178,,3856723137,56,Center,3856723139,140,64.6,3856723145,213,4.6,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386477,645,1,2,55,49,c8h9bw1l82s06h77xxrelzhur,1,64.1,41.5,2022-10-19T19:44:23.048Z,2022-10-20T02:52:44Z,3856723237,213,1.9,3857298641,178,,3856723235,212,16.9,3856723229,56,Center,3856723233,141,64.8,3856723231,140,58.5,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386501,646,1,2,55,50,c8h9bw1l82s06h77xxrelzhur,1,58.5,66,2022-10-19T19:44:24.848Z,2022-10-20T02:52:48Z,3856723335,141,79.1,3856723337,212,12.3,3857298665,178,,3856723331,56,Left,3856723339,213,2.3,3856723333,140,50.4,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386511,647,1,2,55,52,c8h9bw1l82s06h77xxrelzhur,1,50.1,79.4,2022-10-19T19:44:26.776Z,2022-10-20T02:52:53Z,3856723385,140,61.4,3856723387,141,80.5,3856723391,213,0.1,3856723389,212,11.9,3856723383,56,Left,3857298701,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386523,648,1,2,55,53,c8h9bw1l82s06h77xxrelzhur,1,61.4,80.5,2022-10-19T19:44:27.852Z,2022-10-20T02:53:01Z,3856723435,140,58.7,3856723443,212,4.9,3856723439,141,74.7,3856723447,213,4.1,3857298791,178,,3856723433,56,Center,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386551,649,1,2,55,54,c8h9bw1l82s06h77xxrelzhur,1,58.7,74.7,2022-10-19T19:44:28.874Z,2022-10-20T02:53:04Z,3856723633,140,69.8,3856723629,155,,3856723631,56,Left,3857298819,178,,3856723639,213,0.9,3856723637,212,18.2,3856723635,141,95.3,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386617,650,1,2,55,59,c8h9bw1l82s06h77xxrelzhur,1,69.8,95.3,2022-10-19T19:44:33.256Z,2022-10-20T02:53:09Z,3856723969,141,85.3,3856723965,56,Left,3857298931,178,,3856723973,213,3.9,3856723967,140,62.7,3856723971,212,10.1,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474386629,651,1,2,56,2,c8h9bw1l82s06h77xxrelzhur,0,66,94.5,2022-10-19T19:44:36.131Z,2022-10-20T02:53:19Z,3856724041,56,Left,3856724143,236,,3856724049,213,3.5,3856724149,286,,3856724043,140,64.9,3856724045,141,93.8,3856724047,212,1.2,3856724145,233,514,dbvpo938uwe0s420lospkethx,Thiago Alcântara,3857298993,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
