id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/13/value,keyPass,qualifier/16/value
2494166857,120,1,1,13,26,avxknfz4f6ob0rv9dbnxdzde0,1,58.7,76.7,2022-12-30T20:15:22.484Z,2022-12-31T05:41:05Z,3961048963,56,Left,3961514489,178,,3961048965,140,52.0,3961048969,212,9.5,3961048971,213,2.4,3961048967,141,86.1,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166869,121,1,1,13,27,avxknfz4f6ob0rv9dbnxdzde0,1,51.6,83.5,2022-12-30T20:15:23.986Z,2022-12-31T05:41:48Z,3961049067,141,75.8,3961049071,213,3.5,3961049069,212,16.3,3961049065,140,36.9,3961049063,56,Back,3961514899,178,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166895,122,1,1,13,30,avxknfz4f6ob0rv9dbnxdzde0,1,26.2,68.8,2022-12-30T20:15:26.922Z,2022-12-31T05:41:52Z,3961515187,178,,3961049241,141,55.5,3961049245,213,3.7,3961049237,56,Back,3961049239,140,12.7,3961049243,212,16.8,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166921,123,1,1,13,33,avxknfz4f6ob0rv9dbnxdzde0,0,13.8,46.7,2022-12-30T20:15:29.898Z,2022-12-31T05:41:43Z,3961049365,56,Center,3961049363,155,,3961049373,213,6.0,3961049367,140,54.1,3961049375,1,,3961049371,212,43.5,3961515373,178,,3961049369,141,31.6,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166955,128,1,1,13,36,c8h9bw1l82s06h77xxrelzhur,1,33.6,65.7,2022-12-30T20:15:32.398Z,2022-12-31T05:41:59Z,3961049563,141,63.6,3961049561,140,44.9,3961049565,212,12.0,3961049559,56,Back,3961515591,178,,3961049557,3,,3961049567,213,6.2,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166957,129,49,1,13,37,c8h9bw1l82s06h77xxrelzhur,1,44.9,63.6,2022-12-30T20:15:33.441Z,2022-12-31T05:42:05Z,,,,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166969,130,1,1,13,37,c8h9bw1l82s06h77xxrelzhur,1,44.9,63.6,2022-12-30T20:15:33.464Z,2022-12-31T05:42:10Z,3961049659,213,3.2,3961049657,212,14.7,3961515735,178,,3961049653,140,30.9,3961049651,56,Back,3961049655,141,63.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494166991,131,1,1,13,39,c8h9bw1l82s06h77xxrelzhur,1,30.9,63.3,2022-12-30T20:15:35.210Z,2022-12-31T05:42:16Z,3961049761,213,6.0,3961049755,140,40.7,3961049753,56,Back,3961515837,178,,3961049757,141,58.2,3961049759,212,10.9,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167049,132,1,1,13,42,c8h9bw1l82s06h77xxrelzhur,1,43.9,56.3,2022-12-30T20:15:38.527Z,2022-12-31T05:42:19Z,3961050083,1,,3961050077,141,95.7,3961050079,212,36.8,3961050081,213,0.8,3961050071,155,,3961050075,140,67.9,3961515859,178,,3961050073,56,Left,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167067,133,1,1,13,47,c8h9bw1l82s06h77xxrelzhur,1,68.9,95.3,2022-12-30T20:15:43.705Z,2022-12-31T05:42:23Z,3961050187,141,92.9,3961050189,212,14.7,3961050191,213,3.3,3961515939,178,,3961050185,140,55.0,3961050183,56,Left,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167119,134,1,1,13,49,c8h9bw1l82s06h77xxrelzhur,1,55,92.9,2022-12-30T20:15:45.503Z,2022-12-31T05:42:25Z,3961050507,140,55.2,3961050519,213,4.7,3961515945,178,,3961050515,212,15.4,3961050503,56,Center,3961050511,141,70.2,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167155,135,1,1,13,53,c8h9bw1l82s06h77xxrelzhur,1,63.9,58.5,2022-12-30T20:15:49.448Z,2022-12-31T05:42:28Z,3961050699,56,Center,3961515967,178,,3961050707,213,4.5,3961050703,141,35.5,3961050701,140,60.8,3961050705,212,16.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167201,136,1,1,13,56,c8h9bw1l82s06h77xxrelzhur,1,65.2,31,2022-12-30T20:15:52.683Z,2022-12-31T05:42:31Z,3961050919,56,Right,3961050923,140,72.1,3961050933,213,5.1,3961515997,178,,3961050929,212,20.1,3961050927,141,3.5,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167235,137,1,1,14,0,c8h9bw1l82s06h77xxrelzhur,1,76.2,8.5,2022-12-30T20:15:56.654Z,2022-12-31T05:42:34Z,3961051113,213,1.7,3961051105,56,Center,3961051107,140,74.6,3961516043,178,,3961051111,212,15.2,3961051109,141,30.7,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167249,138,1,1,14,1,c8h9bw1l82s06h77xxrelzhur,1,74.6,30.7,2022-12-30T20:15:57.455Z,2022-12-31T05:42:38Z,3961051211,212,6.1,3961051205,56,Center,3961051213,213,2.4,3961051209,141,36.6,3961051207,140,70.2,3961516101,178,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167265,139,1,1,14,4,c8h9bw1l82s06h77xxrelzhur,1,70.2,37.3,2022-12-30T20:16:00.487Z,2022-12-31T05:42:41Z,3961516149,178,,3961051295,140,70.5,3961051301,213,1.5,3961051293,56,Center,3961051297,141,55.1,3961051299,212,12.1,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167293,140,1,1,14,6,c8h9bw1l82s06h77xxrelzhur,0,70.8,52.7,2022-12-30T20:16:02.336Z,2022-12-31T05:42:43Z,3961051437,212,15.4,3961051473,4,,3961516223,178,,3961051429,155,,3961051439,213,6.2,3961051435,141,50.7,3961051431,56,Center,3961051433,140,85.4,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167305,124,12,1,14,7,avxknfz4f6ob0rv9dbnxdzde0,1,18.4,54.6,2022-12-30T20:16:03.547Z,2022-12-31T05:42:50Z,3961051523,140,26.8,3961051529,213,5.8,3961516289,178,,3961051527,212,10.2,3961051525,141,47.0,3961051521,56,Back,3961051567,15,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494260397,1391,67,1,14,8,c8h9bw1l82s06h77xxrelzhur,1,70.4,45,2022-12-30T20:16:05.053Z,2022-12-31T06:21:50Z,3961535005,233,1102,,,,,,,,,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494260393,1102,67,1,14,8,avxknfz4f6ob0rv9dbnxdzde0,0,29.6,55,2022-12-30T20:16:05.054Z,2022-12-31T06:21:35Z,3961535009,233,1391,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168115,144,1,1,14,8,c8h9bw1l82s06h77xxrelzhur,0,71.8,42.3,2022-12-30T20:16:05.070Z,2022-12-31T06:21:51Z,3961056607,236,,3961056599,140,72.1,3961056601,141,39.8,3961056605,213,4.9,3961056613,286,,3961056603,212,1.7,3961056597,56,Center,3961516507,388,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,3961056609,233,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168077,128,74,1,14,8,avxknfz4f6ob0rv9dbnxdzde0,1,28.9,57.7,2022-12-30T20:16:05.125Z,2022-12-31T05:43:00Z,3961516465,178,,3961056625,233,144,3961055777,56,Back,3961055779,285,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167341,141,1,1,14,9,c8h9bw1l82s06h77xxrelzhur,1,72.7,40.6,2022-12-30T20:16:06.099Z,2022-12-31T05:43:17Z,3961051691,213,5.0,3961051689,212,6.8,3961051687,141,31.2,3961516681,178,,3961051683,56,Center,3961051685,140,74.8,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167367,142,1,1,14,10,c8h9bw1l82s06h77xxrelzhur,1,72.1,33,2022-12-30T20:16:06.811Z,2022-12-31T05:43:23Z,3961051825,212,6.6,3961051821,140,78.4,3961051819,56,Center,3961051823,141,32.8,3961516773,178,,3961051827,213,6.3,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167375,143,4,1,14,11,c8h9bw1l82s06h77xxrelzhur,1,79.6,37.5,2022-12-30T20:16:07.705Z,2022-12-31T05:43:28Z,3961051863,152,,3961051883,233,125,3961051859,13,,3961051867,286,,3961051865,265,,3961051861,56,Center,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167371,125,4,1,14,11,avxknfz4f6ob0rv9dbnxdzde0,0,20.4,62.5,2022-12-30T20:16:07.706Z,2022-12-31T05:43:28Z,3961051835,56,Back,3961516855,178,,3961051907,233,143,3961051833,13,,3961051841,285,,3961051837,152,,3961051839,265,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167565,126,18,1,14,37,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-12-30T20:16:33.752Z,2022-12-31T05:44:15Z,3961052973,55,127,3961052933,44,Forward,3961052931,41,,3961052935,59,20,3961403069,189,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494167567,127,19,1,14,37,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-12-30T20:16:33.753Z,2022-12-31T05:44:16Z,3961052957,292,10,3961403049,189,,3961052961,293,3,3961052955,59,9,3961052965,55,126,3961052949,41,,3961052963,44,Forward,3961052953,145,9,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168831,133,40,1,14,39,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-12-30T20:16:35.379Z,2022-12-31T05:44:20Z,3961060051,30,"5h2biadv4hd2ntcd7zo2c8639, p87gxg8kc9ta6iipqt5fxmtx, 70jmsf551d1sspqnm8t5lrch5, egi71rvlclvis07nzbvjhl9m1, enyatxtjef9lacem6c8cc1mmt, 72d5uxwcmvhd6mzthxuvev1sl, drwacyyicuhy3heg4j0ipqj85, 6tma6gvgf6xphc5gm2el35vbp, 6v1o4s2acog9guff3folo1jh1, 2bkp1lcaxmvwoanxwo0775cdl, 18paf5a7rfe4kutxjl4cwd695, ayyswiouwrh2yn1j75owovob9, eo4uva2gnx08xdazfaqzyz2dx, xm50j2dki5ml1gzx3y0i0zbp, 51xwrb0qit04oz9x01p2gghjp, 4316y525qbk02gs9l3fm8z8b9, 7wu5l9m2kt30c4nifxdi3btg5, bm9qgspytvdwy514kk6ytztg5, dhx0lu8rw0jupzzmbvqe8txwp",3961060061,194,6v1o4s2acog9guff3folo1jh1,3961060055,59,"1, 27, 33, 42, 18, 3, 17, 25, 9, 22, 7, 4, 8, 11, 14, 23, 24, 31, 34",3961060063,319,,3961060053,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3961060057,130,8,3961060059,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168497,145,15,1,16,11,c8h9bw1l82s06h77xxrelzhur,1,77.8,35.5,2022-12-30T20:18:07.586Z,2022-12-31T05:16:14Z,3961059245,20,,3961059747,231,48.0,3961058145,18,,3961059737,103,19,3961058143,26,,3961059249,82,,3961478735,178,,3961058147,56,Center,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,3961059797,233,3961059733,78,129,3961059735,102,50.6,,,3961059743,147,42.2,3961059739,458,3961059745,230,3961059741,146,,,,,,,,,,,,,,,,,,,86.9,98.2,,
2494168541,129,10,1,16,11,avxknfz4f6ob0rv9dbnxdzde0,1,14.7,63.9,2022-12-30T20:18:07.929Z,2022-12-31T05:16:20Z,3961058349,94,,3961058351,56,Back,3961059319,233,145,3961479033,388,,3961058371,239,,3961479035,21,,,,,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168539,146,15,1,16,13,c8h9bw1l82s06h77xxrelzhur,1,77.8,33,2022-12-30T20:18:09.210Z,2022-12-31T05:16:28Z,3961060595,20,,3961479127,178,,3961060593,24,,3961061347,147,39.0,3961058335,18,,3961403323,113,,3961061337,103,19,3961060599,82,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,3961061349,230,3961058337,56,97.8,3961061333,78,,,Center,3961061351,231,47.7,3961061335,102,3961061339,215,3961061479,233,3961061343,458,,3961061341,328,3961061345,146,85.4,3961063181,108,,,,,,,,50.5,130,,,
2494168567,130,10,1,16,13,avxknfz4f6ob0rv9dbnxdzde0,1,14.7,63.9,2022-12-30T20:18:09.388Z,2022-12-31T05:16:35Z,3961060707,233,146,3961058475,94,,3961058479,56,Back,3961479167,178,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168617,147,1,1,16,18,c8h9bw1l82s06h77xxrelzhur,1,55.4,12.3,2022-12-30T20:18:14.339Z,2022-12-31T04:48:48Z,3961058767,141,37.0,3961479229,178,,3961058771,213,2.4,3961058769,212,24.4,3961058765,140,38.6,3961058763,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168657,148,1,1,16,20,c8h9bw1l82s06h77xxrelzhur,1,40,34.5,2022-12-30T20:18:17.167Z,2022-12-31T05:16:45Z,3961058973,140,44.3,3961479275,178,,3961058971,56,Back,3961058975,141,5.3,3961058979,213,4.9,3961058977,212,20.4,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168723,149,1,1,16,22,c8h9bw1l82s06h77xxrelzhur,1,44.3,5.3,2022-12-30T20:18:18.964Z,2022-12-31T04:48:54Z,3961059367,1,,3961059359,140,64.2,3961479305,178,,3961059355,196,,3961059353,155,,3961059357,56,Left,3961059361,141,93.0,3961059365,213,1.2,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,3961059363,212,,,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168727,150,3,1,16,27,c8h9bw1l82s06h77xxrelzhur,0,63.5,88,2022-12-30T20:18:23.720Z,2022-12-31T04:49:01Z,3961403391,465,,3961059387,56,Left,3961059389,286,,3961059427,233,131,3961479373,178,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168731,131,7,1,16,27,avxknfz4f6ob0rv9dbnxdzde0,1,36.5,12,2022-12-30T20:18:23.789Z,2022-12-31T04:49:05Z,3961059417,233,150,3961403405,385,,3961059409,285,,3961479419,178,,3961059405,167,,3961059407,56,Back,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168733,132,5,1,16,28,avxknfz4f6ob0rv9dbnxdzde0,0,33.6,-1.8,2022-12-30T20:18:24.937Z,2022-12-31T04:49:09Z,3961059415,347,,3961059413,56,Back,3961059869,233,151,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168795,151,5,1,16,28,c8h9bw1l82s06h77xxrelzhur,1,66.4,101.8,2022-12-30T20:18:24.937Z,2022-12-31T04:49:09Z,3961059827,56,Left,3961059835,233,132,3961059829,347,,,,,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168807,152,1,1,16,35,c8h9bw1l82s06h77xxrelzhur,1,65.4,100,2022-12-30T20:18:31.222Z,2022-12-31T05:52:27Z,3961059905,56,Back,3961059913,213,3.5,3961059915,1,,3961059903,107,,3961059911,212,22.7,3961059907,140,44.8,3961059909,141,91.4,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168839,153,1,1,16,38,c8h9bw1l82s06h77xxrelzhur,1,45.6,91.4,2022-12-30T20:18:34.201Z,2022-12-31T04:49:16Z,3961060101,212,17.0,3961060097,140,41.7,3961060099,141,67.2,3961060103,213,4.5,3961060095,56,Back,3961479551,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168861,154,1,1,16,40,c8h9bw1l82s06h77xxrelzhur,1,38.8,63.1,2022-12-30T20:18:36.588Z,2022-12-31T04:49:20Z,3961479589,178,,3961060233,56,Back,3961060235,140,33.9,3961060239,212,21.1,3961060243,213,4.5,3961060237,141,33.0,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168891,155,1,1,16,43,c8h9bw1l82s06h77xxrelzhur,1,34.6,34.6,2022-12-30T20:18:39.695Z,2022-12-31T04:49:30Z,3961060433,140,44.0,3961060435,141,6.4,3961479679,178,,3961060431,56,Back,3961060439,213,5.2,3961060437,212,21.6,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168907,156,1,1,16,45,c8h9bw1l82s06h77xxrelzhur,0,44.1,6.4,2022-12-30T20:18:42.054Z,2022-12-31T04:49:34Z,3961060549,212,29.5,3961060551,213,0.4,3961060547,141,21.6,3961479703,178,,3961060543,56,Center,3961060541,155,,3961060545,140,70.4,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168929,134,1,1,16,47,avxknfz4f6ob0rv9dbnxdzde0,1,30.4,83.6,2022-12-30T20:18:43.273Z,2022-12-31T04:49:56Z,3961060691,213,6.2,3961060669,3,,3961060687,212,15.9,3961060673,56,Back,3961060677,140,45.5,3961060681,141,82.6,3961479909,388,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168939,135,49,1,16,48,avxknfz4f6ob0rv9dbnxdzde0,1,45.4,82.1,2022-12-30T20:18:44.621Z,2022-12-31T04:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494168975,136,1,1,16,49,avxknfz4f6ob0rv9dbnxdzde0,1,45.4,82.1,2022-12-30T20:18:45.567Z,2022-12-31T04:50:04Z,3961060879,213,3.8,3961060877,212,11.0,3961479985,178,,3961060873,140,36.9,3961060875,141,72.6,3961060871,56,Back,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169011,137,1,1,16,52,avxknfz4f6ob0rv9dbnxdzde0,1,35.3,66.6,2022-12-30T20:18:48.748Z,2022-12-31T04:50:08Z,3961061057,56,Back,3961480015,178,,3961061069,212,24.9,3961061059,140,30.6,3961061075,213,4.5,3961061065,141,30.7,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169069,138,1,1,16,55,avxknfz4f6ob0rv9dbnxdzde0,1,34,20,2022-12-30T20:18:51.748Z,2022-12-31T04:50:12Z,3961061387,141,24.6,3961061393,1,,3961061391,213,0.1,3961061389,212,48.5,3961061385,140,80.1,3961061381,155,,3961061383,56,Center,3961480053,178,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169077,139,61,1,16,58,avxknfz4f6ob0rv9dbnxdzde0,0,80.1,24.6,2022-12-30T20:18:54.259Z,2023-01-01T20:55:42Z,3961480127,178,,3961061435,56,Center,,,,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169089,157,49,1,16,59,c8h9bw1l82s06h77xxrelzhur,1,4.2,84.5,2022-12-30T20:18:55.924Z,2022-12-31T04:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169127,158,1,1,17,1,c8h9bw1l82s06h77xxrelzhur,0,1.7,93.3,2022-12-30T20:18:57.941Z,2022-12-31T04:50:26Z,3961061709,141,89.7,3961061707,140,29.3,3961061711,212,29.1,3961480223,178,,3961061705,56,Back,3961061713,213,6.2,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169131,140,49,1,17,4,avxknfz4f6ob0rv9dbnxdzde0,1,66,6.2,2022-12-30T20:19:00.600Z,2022-12-31T04:50:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169165,141,1,1,17,4,avxknfz4f6ob0rv9dbnxdzde0,0,66,6.2,2022-12-30T20:19:00.628Z,2022-12-31T04:50:35Z,3961061947,141,32.4,3961061951,213,0.5,3961061953,1,,3961061949,212,34.8,3961061945,140,94.5,3961480307,178,,3961061943,56,Center,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169177,159,52,1,17,8,c8h9bw1l82s06h77xxrelzhur,1,7.8,73,2022-12-30T20:19:04.304Z,2022-12-31T04:50:38Z,3961403703,376,,3961480341,178,,,,,,,,,,,,,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169251,160,1,1,17,11,c8h9bw1l82s06h77xxrelzhur,1,10.5,59.7,2022-12-30T20:19:07.325Z,2022-12-31T05:52:42Z,3961062509,212,44.7,3961062507,141,11.6,3961062553,287,,3961062503,56,Back,3961062511,213,5.5,3961062505,140,39.5,3961062513,1,,3961062501,123,,53d0pvr7ylvfhp6p749iniqc5,Alisson,3961523733,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169311,161,1,1,17,18,c8h9bw1l82s06h77xxrelzhur,1,65,7.1,2022-12-30T20:19:14.953Z,2022-12-31T04:50:52Z,3961062955,141,3.2,3961062951,56,Right,3961062953,140,76.2,3961062957,212,12.1,3961480439,178,,3961062959,213,6.1,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494169335,162,1,1,17,20,c8h9bw1l82s06h77xxrelzhur,1,74.9,3.8,2022-12-30T20:19:17.069Z,2022-12-31T04:50:57Z,3961063113,141,5.5,3961480469,178,,3961063117,213,3.0,3961063115,212,8.1,3961063111,140,67.3,3961063109,56,Right,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
