id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2518577837,224,1,1,18,42,a3nyxabgsqlnqfkeg41m6tnpp,1,76.3,83.1,2023-03-11T17:49:27.537Z,2023-03-12T01:18:34Z,4089598237,212,11.6,4089598231,56,Left,4089598233,140,65.3,4089598235,141,82.1,4090997493,178,,4089598239,213,3.2,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518577851,225,1,1,18,44,a3nyxabgsqlnqfkeg41m6tnpp,1,65.3,80.4,2023-03-11T17:49:29.629Z,2023-03-12T01:18:38Z,4089598301,212,9.2,4089598303,213,4.9,4089598297,140,67.0,4089598299,141,67.1,4089598295,56,Center,4090997803,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518577871,226,1,1,18,45,a3nyxabgsqlnqfkeg41m6tnpp,1,67,67.5,2023-03-11T17:49:30.492Z,2023-03-12T01:18:40Z,4089598387,56,Center,4090997977,178,,4089598393,212,16.2,4089598395,213,3.2,4089598389,140,51.6,4089598391,141,66.3,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518577931,227,1,1,18,48,a3nyxabgsqlnqfkeg41m6tnpp,1,51.6,65.9,2023-03-11T17:49:32.724Z,2023-03-12T01:18:44Z,4089598745,141,43.7,4089598743,140,55.3,4089598741,56,Center,4089598749,213,5.0,4090998249,178,,4089598747,212,15.6,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518577963,228,1,1,18,53,a3nyxabgsqlnqfkeg41m6tnpp,1,58.4,36.1,2023-03-11T17:49:38.133Z,2023-03-12T01:18:47Z,4090998369,178,,4089598937,213,4.9,4089598929,56,Right,4089598935,212,18.0,4089598933,141,10.3,4089598931,140,62.2,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518577973,229,1,1,18,55,a3nyxabgsqlnqfkeg41m6tnpp,1,57.4,16.9,2023-03-11T17:49:40.667Z,2023-03-12T01:18:50Z,4089599029,213,2.1,4089599021,56,Back,4089599025,141,38.8,4089599023,140,48.3,4090998571,178,,4089599027,212,17.7,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578033,230,1,1,18,59,a3nyxabgsqlnqfkeg41m6tnpp,1,47.4,42.4,2023-03-11T17:49:43.892Z,2023-03-12T01:18:53Z,4089599389,1,,4089599383,141,79.5,4089599385,212,33.2,4089599381,140,68.0,4090998807,178,,4089599387,213,0.9,4089599379,56,Left,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578063,231,1,1,19,3,a3nyxabgsqlnqfkeg41m6tnpp,1,71.6,80.1,2023-03-11T17:49:47.814Z,2023-03-12T01:18:57Z,4089599557,141,87.5,4089599559,212,8.7,4089599553,56,Left,4090999107,178,,4089599555,140,78.4,4089599561,213,0.6,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578107,232,1,1,19,5,a3nyxabgsqlnqfkeg41m6tnpp,1,79,87,2023-03-11T17:49:50.332Z,2023-03-12T01:19:00Z,4089599845,56,Left,4089599849,141,95.7,4089599847,140,81.7,4089599853,213,1.1,4089599851,212,6.6,4090999369,178,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578135,233,1,1,19,9,a3nyxabgsqlnqfkeg41m6tnpp,1,77.2,86.1,2023-03-11T17:49:53.883Z,2023-03-12T01:19:04Z,4089600007,141,89.0,4090999553,178,,4089600011,213,0.1,4089600009,212,14.8,4089600003,56,Left,4089600005,140,91.2,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578155,234,1,1,19,11,a3nyxabgsqlnqfkeg41m6tnpp,0,91.5,89,2023-03-11T17:49:56.034Z,2023-03-12T01:19:07Z,4089600057,213,4.7,4089600047,155,,4089600049,56,Center,4090999701,178,,4090481643,72,,4089600045,2,,4090481641,224,,4089600055,212,24.3,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,4089600053,141,53.2,4089600051,140,,,,,,,,,,,,,,,,,,,,,,91.9,,,,,,,,,,,
2518578181,116,12,1,19,12,1c8m2ko0wxq1asfkuykurdr0y,1,8.9,49.8,2023-03-11T17:49:57.454Z,2023-03-12T01:19:11Z,4089600179,212,20.7,4090999941,388,,4089600175,140,21.8,4089600173,56,Back,4089600199,15,,4089600181,213,0.9,4089600177,141,72.8,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578191,117,49,1,19,15,1c8m2ko0wxq1asfkuykurdr0y,1,21.5,73,2023-03-11T17:49:59.788Z,2023-03-12T01:19:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578199,118,50,1,19,16,1c8m2ko0wxq1asfkuykurdr0y,1,22.2,70.2,2023-03-11T17:50:01.634Z,2023-03-12T01:19:54Z,4089600233,56,Back,4089600235,285,,4089600353,233,235,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578227,235,7,1,19,17,a3nyxabgsqlnqfkeg41m6tnpp,0,77.8,29.8,2023-03-11T17:50:01.726Z,2023-03-12T01:19:57Z,4089600343,233,118,4090482101,383,,4089600305,286,,4089600303,56,Center,4091002411,178,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578245,119,52,1,19,20,1c8m2ko0wxq1asfkuykurdr0y,1,2.4,69.3,2023-03-11T17:50:04.966Z,2023-03-12T01:20:01Z,4091002665,178,,4090482695,376,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578451,120,1,1,19,32,1c8m2ko0wxq1asfkuykurdr0y,1,10.7,66.6,2023-03-11T17:50:16.734Z,2023-03-12T01:20:07Z,4089601247,141,77.4,4089601251,213,1.2,4089601245,140,13.4,4089601243,56,Back,4091003027,178,,4089601241,123,,4089601249,212,7.9,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578495,121,1,1,19,33,1c8m2ko0wxq1asfkuykurdr0y,1,13.4,77.4,2023-03-11T17:50:18.477Z,2023-03-12T01:20:13Z,4089601391,140,20.9,4089601389,56,Back,4091003365,178,,4089601395,212,14.3,4089601393,141,95.0,4089601397,213,1.0,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578511,122,1,1,19,35,1c8m2ko0wxq1asfkuykurdr0y,1,19.2,95.3,2023-03-11T17:50:20.428Z,2023-03-12T01:20:18Z,4089601469,140,9.1,4091003515,178,,4089601471,141,88.2,4089601467,56,Back,4089601473,212,11.7,4089601475,213,3.6,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578549,123,1,1,19,38,1c8m2ko0wxq1asfkuykurdr0y,1,8.9,88,2023-03-11T17:50:23.126Z,2023-03-12T01:20:22Z,4089601629,155,,4089601639,213,6.2,4091003775,178,,4089601635,141,82.8,4089601633,140,56.8,4089601631,56,Left,4089601641,1,,4089601637,212,50.4,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578561,124,1,1,19,41,1c8m2ko0wxq1asfkuykurdr0y,0,56.8,82.8,2023-03-11T17:50:25.934Z,2023-03-12T01:20:30Z,4091004081,178,,4089601697,212,8.2,4089601701,156,,4089601699,213,3.2,4089601695,141,81.6,4089601693,140,49.0,4089601689,3,,4089601691,56,Back,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578553,236,61,1,19,41,a3nyxabgsqlnqfkeg41m6tnpp,1,53.3,14.9,2023-03-11T17:50:26.292Z,2023-03-12T01:20:37Z,4089601649,56,Right,4091004467,178,,4091004465,21,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578589,125,3,1,19,44,1c8m2ko0wxq1asfkuykurdr0y,0,63.2,92.9,2023-03-11T17:50:28.893Z,2023-03-12T01:20:44Z,4090483977,465,,4089601861,286,,4089601893,211,,4089601859,56,Left,4091004909,178,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578601,237,49,1,19,46,a3nyxabgsqlnqfkeg41m6tnpp,1,29.8,10.6,2023-03-11T17:50:30.896Z,2023-03-12T01:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578659,238,1,1,19,46,a3nyxabgsqlnqfkeg41m6tnpp,1,29.7,11.8,2023-03-11T17:50:30.954Z,2023-03-12T01:20:59Z,4089602187,213,2.2,4089602179,56,Back,4089602183,141,49.0,4089602185,212,30.4,4089602181,140,13.6,4091005939,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578719,239,1,1,19,50,a3nyxabgsqlnqfkeg41m6tnpp,1,18.7,53.4,2023-03-11T17:50:35.682Z,2023-03-12T01:47:56Z,4089602595,213,0.7,4089602593,212,14.5,4089602591,141,67.0,4089602589,140,29.3,4091006233,178,,4089602587,56,Back,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578799,240,1,1,20,0,a3nyxabgsqlnqfkeg41m6tnpp,1,43.3,70.1,2023-03-11T17:50:44.798Z,2023-03-12T01:21:07Z,4089603131,141,30.2,4089603135,213,4.6,4089603133,212,27.5,4089603129,140,39.3,4091006287,178,,4089603127,56,Back,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578817,241,1,1,20,8,a3nyxabgsqlnqfkeg41m6tnpp,1,48.6,32.8,2023-03-11T17:50:52.878Z,2023-03-12T01:21:10Z,4089603229,141,58.4,4089603233,213,1.8,4089603231,212,17.9,4089603225,56,Back,4091006369,178,,4089603227,140,44.8,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578843,242,1,1,20,10,a3nyxabgsqlnqfkeg41m6tnpp,1,48,59.9,2023-03-11T17:50:55.406Z,2023-03-12T01:21:14Z,4089603343,56,Left,4089603351,141,83.7,4091006625,178,,4089603353,212,24.6,4089603355,213,0.7,4089603347,140,65.6,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578929,243,1,1,20,14,a3nyxabgsqlnqfkeg41m6tnpp,1,71.4,83.4,2023-03-11T17:50:58.744Z,2023-03-12T01:21:17Z,4089603865,56,Left,4089603869,141,95.6,4089603867,140,80.1,4089603873,213,0.7,4089603871,212,12.3,4091006791,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578957,244,1,1,20,21,a3nyxabgsqlnqfkeg41m6tnpp,1,85.5,84.6,2023-03-11T17:51:06.693Z,2023-03-12T01:21:20Z,4089604027,141,75.2,4091006927,178,,4089604031,213,3.5,4089604025,140,71.3,4089604023,56,Center,4089604029,212,16.2,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518578995,245,1,1,20,24,a3nyxabgsqlnqfkeg41m6tnpp,1,70.7,73.5,2023-03-11T17:51:08.810Z,2023-03-12T01:21:21Z,4089604297,212,28.5,4089604295,141,31.6,4089604293,140,70.0,4089604291,56,Center,4091007067,178,,4089604299,213,4.7,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579015,246,1,1,20,27,a3nyxabgsqlnqfkeg41m6tnpp,1,70,31,2023-03-11T17:51:12.503Z,2023-03-12T01:21:23Z,4089604393,213,5.1,4089604389,141,12.2,4089604391,212,14.0,4089604385,140,75.5,4089604381,56,Right,4091007193,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579073,247,1,1,20,29,a3nyxabgsqlnqfkeg41m6tnpp,1,76.2,12.2,2023-03-11T17:51:14.292Z,2023-03-12T01:21:29Z,4089604717,213,6.2,4089604709,56,Right,4089604715,212,11.0,4089604713,141,11.2,4091007459,178,,4089604711,140,86.7,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579075,248,50,1,20,36,a3nyxabgsqlnqfkeg41m6tnpp,1,89.7,11.5,2023-03-11T17:51:21.425Z,2023-03-12T01:21:36Z,4089604721,56,Right,4089604723,286,,4089604801,233,126,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579089,126,7,1,20,37,1c8m2ko0wxq1asfkuykurdr0y,1,10.3,88.5,2023-03-11T17:51:21.744Z,2023-03-12T01:21:38Z,4089604797,233,248,4089604787,167,,4089604791,285,,4090486153,385,,4089604789,56,Back,4091008001,178,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579091,127,5,1,20,38,1c8m2ko0wxq1asfkuykurdr0y,0,16.1,101.4,2023-03-11T17:51:23.589Z,2023-03-12T01:21:41Z,4089604981,233,249,4089604793,56,Back,4089604795,347,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579123,249,5,1,20,38,a3nyxabgsqlnqfkeg41m6tnpp,1,83.9,-1.4,2023-03-11T17:51:23.589Z,2023-03-12T01:21:41Z,4089604977,233,127,4089604963,347,,4089604961,56,Right,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579157,250,1,1,20,45,a3nyxabgsqlnqfkeg41m6tnpp,1,80.9,0,2023-03-11T17:51:29.700Z,2023-03-12T01:21:45Z,4089605181,107,,4089605183,56,Center,4089605185,140,93.1,4089605189,212,22.7,4089605191,213,1.0,4089605193,1,,4089605187,141,26.3,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579163,251,61,1,20,46,a3nyxabgsqlnqfkeg41m6tnpp,0,93.1,26.3,2023-03-11T17:51:31.550Z,2023-03-12T01:21:51Z,4089605205,56,Center,4091008677,388,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579179,128,5,1,20,47,1c8m2ko0wxq1asfkuykurdr0y,1,-1,68,2023-03-11T17:51:32.537Z,2023-03-12T01:21:52Z,4089605335,233,252,4089605295,56,Back,4089605297,346,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579173,252,5,1,20,47,a3nyxabgsqlnqfkeg41m6tnpp,0,101,32,2023-03-11T17:51:32.537Z,2023-03-12T01:21:53Z,4089605277,346,,4090744685,233,128,4089605275,56,Center,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579617,129,1,1,21,24,1c8m2ko0wxq1asfkuykurdr0y,0,5,59.3,2023-03-11T17:52:09.093Z,2023-03-12T01:21:57Z,4089607573,1,,4089607567,141,75.4,4089607571,213,0.2,4089607579,74,,4089607565,140,59.4,4089607563,56,Center,4089607561,155,,4089607559,124,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,4089607569,212,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579615,253,44,1,21,27,a3nyxabgsqlnqfkeg41m6tnpp,1,39.7,24.8,2023-03-11T17:52:12.015Z,2023-03-12T01:58:34Z,4089607553,56,Back,4089607555,285,,4089607627,233,130,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579621,130,44,1,21,27,1c8m2ko0wxq1asfkuykurdr0y,0,60.3,75.2,2023-03-11T17:52:12.016Z,2023-03-12T01:22:00Z,4089607591,56,Center,4089607593,286,,4089607693,233,253,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579631,254,1,1,21,27,a3nyxabgsqlnqfkeg41m6tnpp,0,38.7,25.6,2023-03-11T17:52:12.033Z,2023-03-12T01:58:34Z,4089607655,141,40.0,4089607661,212,19.5,4089607667,213,0.5,4089607641,56,Center,4089607637,3,,4091009475,388,,4089607649,140,54.8,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579649,131,1,1,21,29,1c8m2ko0wxq1asfkuykurdr0y,0,46,59,2023-03-11T17:52:14.327Z,2023-03-12T01:22:06Z,4089607771,3,,4089607775,140,54.7,4089607773,56,Center,4089607779,212,9.2,4091009669,388,,4089607777,141,57.5,4089607781,213,6.2,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579673,255,1,1,21,30,a3nyxabgsqlnqfkeg41m6tnpp,1,41.8,46.1,2023-03-11T17:52:15.433Z,2023-03-12T01:22:33Z,4091011105,178,,4089607927,140,25.5,4089607929,141,71.4,4089607933,213,2.4,4089607923,3,,4089607931,212,24.3,4089607925,56,Back,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579681,256,49,1,21,34,a3nyxabgsqlnqfkeg41m6tnpp,1,25.5,71.4,2023-03-11T17:52:18.853Z,2023-03-12T01:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579707,257,1,1,21,34,a3nyxabgsqlnqfkeg41m6tnpp,1,25.4,71.4,2023-03-11T17:52:18.894Z,2023-03-12T01:22:45Z,4091011875,178,,4089608119,140,4.7,4089608125,213,3.3,4089608123,212,22.2,4089608121,141,64.7,4089608117,56,Back,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579759,258,1,1,21,37,a3nyxabgsqlnqfkeg41m6tnpp,1,5.8,60.3,2023-03-11T17:52:22.288Z,2023-03-12T01:22:51Z,4089608411,141,28.1,4089608409,140,18.2,4089608415,213,5.2,4089608413,212,25.5,4089608407,56,Back,4091012215,178,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579801,259,1,1,21,42,a3nyxabgsqlnqfkeg41m6tnpp,1,23.5,26.2,2023-03-11T17:52:27.017Z,2023-03-12T01:22:58Z,4089608605,140,29.4,4089608603,56,Back,4089608611,213,6.3,4089608609,212,6.2,4089608607,141,26.0,4091012683,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579821,260,1,1,21,46,a3nyxabgsqlnqfkeg41m6tnpp,1,32.9,33.1,2023-03-11T17:52:30.937Z,2023-03-12T01:23:00Z,4089608707,56,Back,4089608711,141,48.8,4091012813,178,,4089608715,213,0.7,4089608709,140,44.7,4089608713,212,16.4,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579893,261,1,1,21,47,a3nyxabgsqlnqfkeg41m6tnpp,1,44.9,51.2,2023-03-11T17:52:32.289Z,2023-03-12T01:52:14Z,4089609167,212,14.3,4089609159,56,Back,4089609169,213,1.4,4089609165,141,72.0,4089609163,140,46.9,4091012989,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579939,262,1,1,21,54,a3nyxabgsqlnqfkeg41m6tnpp,1,55.4,70.8,2023-03-11T17:52:39.609Z,2023-03-12T01:23:06Z,4091013189,178,,4089609447,212,3.8,4089609449,213,3.6,4089609441,56,Center,4089609443,140,52.2,4089609445,141,68.1,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518579959,263,1,1,21,59,a3nyxabgsqlnqfkeg41m6tnpp,1,64.8,72.6,2023-03-11T17:52:44.435Z,2023-03-12T01:23:09Z,4089609557,141,90.3,4089609561,213,1.7,4091013317,178,,4089609555,140,63.7,4089609553,56,Left,4089609559,212,12.1,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580015,264,1,1,22,1,a3nyxabgsqlnqfkeg41m6tnpp,1,62.8,89.1,2023-03-11T17:52:46.394Z,2023-03-12T01:23:12Z,4089609895,141,69.5,4089609891,140,65.4,4089609899,212,13.6,4091013457,178,,4089609903,213,4.9,4089609887,56,Center,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518853955,798,83,1,22,6,1c8m2ko0wxq1asfkuykurdr0y,1,42.1,28.7,2023-03-11T17:52:50.932Z,2023-03-12T01:55:32Z,4091104741,399,114283,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580033,265,1,1,22,6,a3nyxabgsqlnqfkeg41m6tnpp,1,56.3,73.1,2023-03-11T17:52:50.939Z,2023-03-12T01:23:14Z,4089609997,213,2.3,4089609991,140,51.4,4089609989,56,Left,4089609993,141,81.3,4089609995,212,7.6,4091013643,178,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580063,266,1,1,22,6,a3nyxabgsqlnqfkeg41m6tnpp,1,51.4,81.3,2023-03-11T17:52:51.671Z,2023-03-12T01:23:19Z,4089610179,140,41.3,4091013899,178,,4089610183,212,17.4,4089610185,213,4.1,4089610181,141,61.1,4089610177,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580101,267,1,1,22,9,a3nyxabgsqlnqfkeg41m6tnpp,1,42.8,57.6,2023-03-11T17:52:53.758Z,2023-03-12T01:23:22Z,4089610421,141,17.6,4089610425,213,5.3,4089610419,140,60.0,4089610423,212,32.6,4091014051,178,,4089610427,1,,4089610417,56,Right,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580117,268,1,1,22,12,a3nyxabgsqlnqfkeg41m6tnpp,1,63.4,15.7,2023-03-11T17:52:57.619Z,2023-03-12T01:23:25Z,4091014189,178,,4089610519,213,0.5,4089610513,140,70.7,4089610515,141,21.2,4089610511,56,Center,4089610517,212,8.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580121,269,1,1,22,13,a3nyxabgsqlnqfkeg41m6tnpp,0,68.9,21.3,2023-03-11T17:52:58.536Z,2023-03-12T01:23:31Z,4089611839,141,29.7,4089611837,140,66.2,4089611843,213,2.0,4091014511,178,,4089610537,56,Center,4089611841,212,6.4,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518580129,132,49,1,22,15,1c8m2ko0wxq1asfkuykurdr0y,1,33.6,66.7,2023-03-11T17:53:00.509Z,2023-03-12T01:23:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
