id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/value
2497259241,203,1,1,27,24,4txjdaqveermfryvbfrr4taf7,1,21.6,32.7,2023-01-14T15:27:30.995Z,2023-01-14T22:09:17Z,3977285861,56,Back,3977285869,213,0.7,3977285863,140,26.1,3977285865,141,38.5,3977285867,212,6.2,3978646721,178,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259331,204,1,1,27,25,4txjdaqveermfryvbfrr4taf7,1,26.1,38.5,2023-01-14T15:27:32.198Z,2023-01-14T22:09:22Z,3977286401,213,4.3,3977286397,141,15.8,3978646781,178,,3977286395,140,19.3,3977286399,212,17.0,3977286393,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259343,205,1,1,27,28,4txjdaqveermfryvbfrr4taf7,0,19.3,14.7,2023-01-14T15:27:35.400Z,2023-01-14T22:09:25Z,3977286693,236,,3977286699,286,,3977286465,56,Back,3977286467,140,21.2,3977286471,212,2.0,3977286695,233,313,3977286469,141,14.7,3978646837,178,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,3977286473,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259361,313,74,1,27,28,b9si1jn1lfxfund69e9ogcu2n,1,77.4,94.7,2023-01-14T15:27:35.445Z,2023-01-14T22:09:28Z,3977286581,285,,3978646899,178,,3977286715,233,205,3977286579,56,Left,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259507,206,5,1,27,30,4txjdaqveermfryvbfrr4taf7,1,24.2,-1.4,2023-01-14T15:27:37.234Z,2023-01-14T22:09:34Z,3977287305,56,Back,3977287309,347,,3977287385,233,314,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259501,314,5,1,27,30,b9si1jn1lfxfund69e9ogcu2n,0,75.8,101.4,2023-01-14T15:27:37.234Z,2023-01-14T22:09:35Z,3977287413,233,206,3977287283,347,,3977287279,56,Left,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259739,207,1,1,27,42,4txjdaqveermfryvbfrr4taf7,1,28.3,0,2023-01-14T15:27:49.403Z,2023-01-14T22:09:38Z,3977288611,107,,3977288613,56,Back,3977288619,212,20.4,3977288615,140,46.5,3977288617,141,10.0,3977288621,213,0.4,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259749,208,61,1,27,44,4txjdaqveermfryvbfrr4taf7,0,46.9,10,2023-01-14T15:27:50.714Z,2023-01-14T22:09:52Z,3977288649,56,Back,3978647225,178,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259829,315,49,1,27,46,b9si1jn1lfxfund69e9ogcu2n,1,32.2,63.9,2023-01-14T15:27:53.050Z,2023-01-14T22:10:10Z,,,,,,,,,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259939,316,1,1,27,48,b9si1jn1lfxfund69e9ogcu2n,1,32.2,63,2023-01-14T15:27:55.181Z,2023-01-14T22:10:14Z,3977289623,140,35.0,3977289629,213,5.1,3977289621,56,Back,3977289625,141,50.7,3978647459,178,,3977289627,212,8.9,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260017,317,1,1,27,51,b9si1jn1lfxfund69e9ogcu2n,1,33.4,56.7,2023-01-14T15:27:58.543Z,2023-01-14T22:10:17Z,3977290065,141,83.4,3978647509,178,,3977290061,56,Back,3977290073,213,1.6,3977290063,140,33.1,3977290069,212,18.2,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260083,318,1,1,27,54,b9si1jn1lfxfund69e9ogcu2n,1,34,84.8,2023-01-14T15:28:01.530Z,2023-01-14T22:10:20Z,3977290383,141,96.9,3977290377,56,Back,3977290381,140,40.3,3977290385,212,10.6,3978647527,178,,3977290387,213,0.9,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260223,319,1,1,27,56,b9si1jn1lfxfund69e9ogcu2n,1,38.3,95.7,2023-01-14T15:28:03.684Z,2023-01-14T22:10:23Z,3977291067,140,39.4,3977291065,56,Back,3978647541,178,,3977291073,212,13.2,3977291085,213,4.8,3977291069,141,76.4,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260305,320,1,1,28,1,b9si1jn1lfxfund69e9ogcu2n,1,35.1,55.4,2023-01-14T15:28:07.943Z,2023-01-14T22:10:27Z,3977291517,213,4.6,3977291505,140,32.7,3978647573,178,,3977291509,141,26.2,3977291501,56,Back,3977291513,212,20.0,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260355,321,1,1,28,4,b9si1jn1lfxfund69e9ogcu2n,1,33.1,22.7,2023-01-14T15:28:10.787Z,2023-01-14T22:10:30Z,3978647617,178,,3977291757,140,55.0,3977291773,213,0.1,3977291753,56,Center,3977291769,212,23.1,3977291763,141,25.9,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260443,322,1,1,28,5,b9si1jn1lfxfund69e9ogcu2n,1,56.1,26.8,2023-01-14T15:28:12.263Z,2023-01-14T22:10:36Z,3977292337,213,3.1,3977292327,212,14.5,3977292319,140,42.3,3977292315,56,Back,3978647693,178,,3977292323,141,28.1,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260513,323,1,1,28,8,b9si1jn1lfxfund69e9ogcu2n,0,47.4,25.4,2023-01-14T15:28:15.040Z,2023-01-14T22:10:39Z,3977292657,141,83.4,3977292659,212,44.8,3977292663,1,,3977292653,140,67.6,3978647733,178,,3977292649,155,,3977292661,213,1.1,3977292651,56,Left,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260635,209,12,1,28,10,4txjdaqveermfryvbfrr4taf7,1,32.1,21.3,2023-01-14T15:28:16.904Z,2023-01-14T22:10:44Z,3977293393,56,Back,3977293399,212,15.1,3978647841,388,,3977293401,213,5.4,3977293397,141,4.7,3977293395,140,41.6,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260743,324,1,1,28,14,b9si1jn1lfxfund69e9ogcu2n,1,63.2,87.2,2023-01-14T15:28:20.759Z,2023-01-14T22:10:57Z,3977293989,56,Center,3977293991,140,58.3,3977293993,141,76.1,3977293995,212,9.1,3977293997,213,4.1,3978648013,178,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260805,325,1,1,28,17,b9si1jn1lfxfund69e9ogcu2n,1,59.9,74.1,2023-01-14T15:28:24.479Z,2023-01-14T22:11:00Z,3977294341,56,Left,3977294343,140,69.0,3977294349,213,0.9,3977294347,212,15.6,3977294345,141,92.3,3978648023,178,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260959,326,1,1,28,19,b9si1jn1lfxfund69e9ogcu2n,1,69.4,90.3,2023-01-14T15:28:25.716Z,2023-01-14T22:11:06Z,3977295155,140,87.3,3977295157,141,84.2,3977295161,213,6.1,3977295151,155,,3978648109,178,,3977295159,212,19.2,3977295153,56,Left,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261007,327,1,1,28,26,b9si1jn1lfxfund69e9ogcu2n,0,95,84.5,2023-01-14T15:28:32.735Z,2023-01-14T22:11:14Z,3977295405,141,42.5,3977295407,212,28.6,3977295399,155,,3977295397,2,,3977295401,56,Center,3978247497,72,,3978247495,224,,3977295403,140,93.1,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,3978648161,178,,3977295409,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261077,210,12,1,28,27,4txjdaqveermfryvbfrr4taf7,1,7.9,57.6,2023-01-14T15:28:34.244Z,2023-01-14T22:11:20Z,3977295835,213,6.1,3977295827,56,Back,3977295923,15,,3977295831,141,56.0,3978648209,388,,3977295829,140,14.0,3977295833,212,6.5,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261177,329,13,1,28,30,b9si1jn1lfxfund69e9ogcu2n,1,85.3,44.5,2023-01-14T15:28:37.528Z,2023-01-14T22:11:38Z,3977297201,458,,3978648425,178,,3977297197,215,,3977297203,230,98.5,3977296467,20,,3977297193,102,62.4,3977297199,108,,3977297191,77,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,3977296411,56,Center,3977296407,22,,,3977297195,103,59.7,3977297205,231,48.0,3977296409,17,,,,,,,,,,,,,,,,,,,
2497261183,211,5,1,28,32,4txjdaqveermfryvbfrr4taf7,1,-1,48.2,2023-01-14T15:28:38.958Z,2023-01-14T22:11:41Z,3977296443,346,,3977296531,233,328,3977296439,56,Back,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261159,328,5,1,28,32,b9si1jn1lfxfund69e9ogcu2n,0,101,51.8,2023-01-14T15:28:38.958Z,2023-01-14T22:11:41Z,3977296317,346,,3977296315,56,Center,3977296551,233,211,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262107,212,1,1,29,3,4txjdaqveermfryvbfrr4taf7,1,2.6,50.3,2023-01-14T15:29:09.829Z,2023-01-14T22:11:52Z,3977301451,56,Center,3977301459,141,37.7,3977301463,212,59.9,3977301471,1,,3977301467,213,6.1,3977301447,124,,3977301455,140,59.1,3977301477,74,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262131,213,44,1,29,6,4txjdaqveermfryvbfrr4taf7,1,61.9,33.9,2023-01-14T15:29:13.542Z,2023-01-14T23:55:06Z,3977301581,56,Center,3977301583,286,,3977301659,233,330,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262091,330,44,1,29,6,b9si1jn1lfxfund69e9ogcu2n,0,38.1,66.1,2023-01-14T15:29:13.543Z,2023-01-14T22:12:10Z,3977301399,56,Back,3977301681,233,213,3977301401,285,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262137,214,61,1,29,6,4txjdaqveermfryvbfrr4taf7,1,59.1,37.7,2023-01-14T15:29:13.549Z,2023-01-14T23:55:06Z,3978649033,388,,3978649031,15,,3977301607,56,Center,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262185,215,1,1,29,10,4txjdaqveermfryvbfrr4taf7,1,54.1,32.4,2023-01-14T15:29:16.931Z,2023-01-14T22:12:33Z,3977301905,140,53.5,3977301921,213,1.7,3978649165,388,,3977301903,56,Center,3977301913,141,44.0,3977301919,212,7.9,3977301901,3,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262217,216,1,1,29,11,4txjdaqveermfryvbfrr4taf7,1,53.5,44,2023-01-14T15:29:17.982Z,2023-01-14T22:12:35Z,3977302075,3,,3977302077,56,Back,3978649209,388,,3977302081,141,34.9,3977302083,212,10.6,3977302085,213,3.8,3977302079,140,45.3,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262265,217,1,1,29,12,4txjdaqveermfryvbfrr4taf7,0,45.1,34.6,2023-01-14T15:29:19.080Z,2023-01-14T22:12:39Z,3977302379,213,0.7,3977302373,140,65.5,3978248611,1,,3978248609,157,,3977302371,56,Center,3978649287,178,,3977302377,212,27.1,3977302375,141,59.1,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262323,331,1,1,29,15,b9si1jn1lfxfund69e9ogcu2n,1,27.8,37.4,2023-01-14T15:29:21.925Z,2023-01-14T22:12:42Z,3978649363,388,,3977302669,56,Back,3977302671,140,34.8,3977302673,141,56.4,3977302675,212,14.9,3977302677,213,1.1,3977302667,3,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262365,332,1,1,29,16,b9si1jn1lfxfund69e9ogcu2n,1,34.7,55.1,2023-01-14T15:29:22.885Z,2023-01-14T22:12:48Z,3977302873,56,Back,3978649559,178,,3977302879,212,7.9,3978649561,21,,3977302877,141,44.2,3977302875,140,37.3,3977302881,213,5.1,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262369,333,49,1,29,17,b9si1jn1lfxfund69e9ogcu2n,1,35.2,44.5,2023-01-14T15:29:23.776Z,2023-01-14T22:12:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262417,334,1,1,29,17,b9si1jn1lfxfund69e9ogcu2n,0,35.2,44.5,2023-01-14T15:29:23.802Z,2023-01-14T22:12:59Z,3977303159,56,Center,3977303163,141,74.0,3977303169,1,,3977303161,140,65.7,3977303167,213,0.6,3978649755,178,,3977303165,212,37.8,3977303157,155,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262445,218,49,1,29,19,4txjdaqveermfryvbfrr4taf7,1,37.6,30.3,2023-01-14T15:29:26.248Z,2023-01-14T22:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262567,219,1,1,29,20,4txjdaqveermfryvbfrr4taf7,1,37.6,29.7,2023-01-14T15:29:27.677Z,2023-01-14T22:13:11Z,3977303847,1,,3977303845,213,5.7,3977303837,56,Right,3977303835,157,,3977303841,141,12.9,3978649935,178,,3977303839,140,55.9,3977303843,212,22.4,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262575,220,44,1,29,23,4txjdaqveermfryvbfrr4taf7,1,54.8,14.6,2023-01-14T15:29:30.564Z,2023-01-14T23:55:07Z,3977303897,56,Right,3977303985,233,335,3977303899,286,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262561,335,44,1,29,23,b9si1jn1lfxfund69e9ogcu2n,0,45.2,85.4,2023-01-14T15:29:30.565Z,2023-01-14T22:13:17Z,3977304025,233,220,3977303823,285,,3977303821,56,Back,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262613,221,1,1,29,23,4txjdaqveermfryvbfrr4taf7,1,55.9,12.5,2023-01-14T15:29:30.595Z,2023-01-14T23:55:07Z,3977304095,3,,3977304105,213,1.3,3977304101,141,28.9,3978650091,388,,3977304103,212,11.5,3977304099,140,58.5,3978249221,168,,3977304097,56,Center,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262683,222,1,1,29,25,4txjdaqveermfryvbfrr4taf7,1,58.5,28.9,2023-01-14T15:29:32.395Z,2023-01-14T22:13:26Z,3977304441,56,Back,3978650163,178,,3977304449,140,46.7,3977304453,141,42.2,3977304459,213,2.5,3977304455,212,15.3,3977304437,3,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262765,223,1,1,29,28,4txjdaqveermfryvbfrr4taf7,1,45.6,44.5,2023-01-14T15:29:35.077Z,2023-01-14T22:13:34Z,3977304879,141,77.9,3977304875,56,Back,3977304877,140,42.3,3978650283,178,,3977304881,212,23.0,3977304883,213,1.7,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262819,224,1,1,29,31,4txjdaqveermfryvbfrr4taf7,1,43.5,78.5,2023-01-14T15:29:37.755Z,2023-01-14T22:13:37Z,3977305183,56,Left,3977305191,213,0.5,3978650337,178,,3977305189,212,12.9,3977305185,140,54.2,3977305187,141,87.8,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262897,225,1,1,29,32,4txjdaqveermfryvbfrr4taf7,1,54.3,87.8,2023-01-14T15:29:38.917Z,2023-01-14T22:13:42Z,3977305647,213,3.3,3977305633,140,44.4,3978650387,178,,3977305637,141,85.3,3977305643,212,10.5,3977305629,56,Back,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262929,226,1,1,29,35,4txjdaqveermfryvbfrr4taf7,1,44.3,85.4,2023-01-14T15:29:42.126Z,2023-01-14T22:13:48Z,3977305861,140,41.3,3977305859,56,Back,3977305863,141,78.5,3978650467,178,,3977305867,213,4.1,3977305865,212,5.7,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262979,227,1,1,29,37,4txjdaqveermfryvbfrr4taf7,1,41.3,78.5,2023-01-14T15:29:43.960Z,2023-01-14T22:13:51Z,3977306151,212,7.6,3978650489,178,,3977306149,141,69.4,3977306153,213,5.3,3977306145,56,Back,3977306147,140,45.5,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263061,228,1,1,29,38,4txjdaqveermfryvbfrr4taf7,1,45.4,69.1,2023-01-14T15:29:44.710Z,2023-01-14T22:13:54Z,3978650513,178,,3977306607,140,36.3,3977306605,56,Back,3977306609,141,59.9,3977306611,212,11.4,3977306613,213,3.7,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263175,229,1,1,29,40,4txjdaqveermfryvbfrr4taf7,1,36.7,64.5,2023-01-14T15:29:47.515Z,2023-01-14T22:13:58Z,3977307227,213,1.1,3977307219,140,41.7,3977307217,56,Back,3977307223,212,11.0,3978650561,178,,3977307221,141,78.7,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263313,230,1,1,29,42,4txjdaqveermfryvbfrr4taf7,1,41.2,78.7,2023-01-14T15:29:49.505Z,2023-01-14T22:14:04Z,3977307939,141,65.5,3977307931,140,42.6,3977307943,212,9.1,3977307947,213,4.9,3977307927,56,Back,3978650615,178,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263363,231,1,1,29,49,4txjdaqveermfryvbfrr4taf7,1,44.1,56,2023-01-14T15:29:55.974Z,2023-01-14T22:14:07Z,3977308247,213,1.6,3977308245,212,11.4,3977308237,56,Back,3977308239,140,44.0,3977308243,141,72.7,3978650631,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263455,232,1,1,29,51,4txjdaqveermfryvbfrr4taf7,1,44,73,2023-01-14T15:29:58.147Z,2023-01-14T22:14:10Z,3977308691,213,6.3,3977308677,56,Center,3977308681,140,58.6,3978650675,178,,3977308687,212,15.3,3977308685,141,72.7,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263475,233,4,1,29,52,4txjdaqveermfryvbfrr4taf7,1,61,76.1,2023-01-14T15:29:59.205Z,2023-01-14T22:14:15Z,3977308781,56,Center,3977308783,152,,3977308791,286,,3977308787,265,,3977309045,233,336,3977308779,13,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263491,336,4,1,29,52,b9si1jn1lfxfund69e9ogcu2n,0,39,23.9,2023-01-14T15:29:59.206Z,2023-01-14T22:14:15Z,3978650739,178,,3977308897,13,,3977309133,233,233,3977308909,285,,3977308901,152,,3977308899,56,Back,3977308905,265,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263811,235,1,1,30,3,4txjdaqveermfryvbfrr4taf7,1,63.4,84.5,2023-01-14T15:30:09.994Z,2023-01-14T21:58:33Z,3977310697,140,66.3,3977310695,56,Center,3977310691,5,,3977310701,212,14.3,3978637399,178,,3977310693,152,,3977310699,141,64.0,3977310703,213,4.9,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497263877,236,1,1,30,5,4txjdaqveermfryvbfrr4taf7,1,67.3,60.8,2023-01-14T15:30:12.181Z,2023-01-14T21:58:24Z,3977311101,141,18.8,3977311103,212,35.8,3977311099,140,87.9,3977311105,213,5.4,3978637539,178,,3977311107,1,,3977311097,56,Right,3977311095,155,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264005,237,1,1,30,9,4txjdaqveermfryvbfrr4taf7,1,90,17.9,2023-01-14T15:30:15.990Z,2023-01-14T21:58:27Z,3977311805,212,39.8,3977311795,2,,3977311813,345,,3978276375,224,,3977311807,213,1.7,3977311799,56,Center,3977311797,155,,3977311809,1,,4ryipy52oscxkv71ws0os5w5,V. Coufal,3977311803,141,76.1,3978276377,20,,,3978637585,178,,3977311801,140,85.9,,,,,,,,,,,,,,,,,,,,,
2497264063,238,1,1,30,13,4txjdaqveermfryvbfrr4taf7,0,94.1,89.7,2023-01-14T15:30:20.627Z,2023-01-14T21:58:51Z,3978276655,72,,3978637967,178,,3977312155,155,,3977312163,212,3.3,3977312159,140,94.2,3977312153,2,,3977312319,233,338,3977312161,141,84.8,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,3978276651,224,,3977312167,213,4.7,,3977312317,236,,3977312323,286,,3977312157,56,Left,,,,,,,,,,,,,,,,,,
2497264059,338,12,1,30,13,b9si1jn1lfxfund69e9ogcu2n,1,8.1,18.2,2023-01-14T15:30:20.669Z,2023-01-14T21:58:58Z,3978638003,178,,3977312139,185,,3977312393,233,238,3977312141,56,Back,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264043,337,43,1,30,14,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-01-14T15:30:21.167Z,2023-01-14T15:37:46Z,3977312033,56,Back,3977387475,144,10,3977312031,94,0,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264187,239,1,1,30,18,4txjdaqveermfryvbfrr4taf7,0,68.8,97.1,2023-01-14T15:30:24.996Z,2023-01-14T21:59:04Z,3977312941,141,96.9,3977312933,155,,3978638127,178,,3977312937,140,73.0,3977312935,56,Left,3977312947,213,6.3,3977312945,212,4.4,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264227,339,61,1,30,18,b9si1jn1lfxfund69e9ogcu2n,1,30.1,6.1,2023-01-14T15:30:25.306Z,2023-01-14T21:59:15Z,3977313129,56,Back,3978638265,21,,3978638267,178,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497264381,240,1,1,30,21,4txjdaqveermfryvbfrr4taf7,1,78.7,92.7,2023-01-14T15:30:27.810Z,2023-01-14T21:59:49Z,3978277349,72,,3977313853,2,,3977313859,140,88.2,3977313863,212,24.1,3978638599,178,,3977313861,141,60.5,3977313857,56,Center,3977313855,155,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,3978277347,387,,3977313865,213,5.1,,3978277345,225,,,,,,,,,,,,,,,,,,,,,,,,,
