id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2494933451,1413,67,1,12,45,4dsgumo7d4zupm2ugsvm4zm4d,0,64.6,13,2023-01-03T19:57:54.118Z,2023-01-04T02:27:49Z,3965065917,233,842,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903819,99,1,1,12,47,7vn2i2kd35zuetw6b38gw9jsz,1,35.3,86.6,2023-01-03T19:57:55.915Z,2023-01-04T01:49:33Z,3964901669,141,71.4,3964901671,212,10.5,3964901673,213,4.5,3964901665,56,Back,3965060647,178,,3964901667,140,33.6,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903839,100,1,1,12,51,7vn2i2kd35zuetw6b38gw9jsz,1,37.6,62.1,2023-01-03T19:57:59.873Z,2023-01-04T01:49:37Z,3964901795,155,,3964901807,1,,3964901799,140,60.6,3965060655,178,,3964901801,141,7.3,3964901803,212,44.4,3964901805,213,5.3,3964901797,56,Right,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903859,101,1,1,12,56,7vn2i2kd35zuetw6b38gw9jsz,1,67.9,14,2023-01-03T19:58:05.481Z,2023-01-04T01:49:43Z,3964901925,140,79.1,3964901923,56,Center,3964901929,212,15.7,3965060677,178,,3964901927,141,29.4,3964901931,213,0.7,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494931619,644,3,1,13,0,7vn2i2kd35zuetw6b38gw9jsz,0,89.4,25.7,2023-01-03T19:58:09.390Z,2023-01-04T01:50:29Z,3965054969,467,8libvn3hxypz8x7gm4mr7kj55,3965054965,286,,3965054963,56,Center,3965054967,465,,3965060725,178,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903869,102,1,1,13,3,7vn2i2kd35zuetw6b38gw9jsz,1,97.8,21.6,2023-01-03T19:58:12.544Z,2023-01-04T01:50:37Z,3965060753,178,,3964901997,141,12.3,3964901999,212,9.3,3964902001,213,3.9,3964901993,56,Right,3964901995,140,91.3,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903875,103,1,1,13,4,7vn2i2kd35zuetw6b38gw9jsz,0,91.5,12.6,2023-01-03T19:58:13.428Z,2023-01-04T01:50:41Z,3964902033,213,1.7,3965060757,178,,3964902027,140,89.1,3964902031,212,26.2,3964902025,56,Center,3964902023,155,,3965054973,224,,3965054975,20,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,3964902021,2,3964902029,141,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,
2494903883,128,12,1,13,6,4dsgumo7d4zupm2ugsvm4zm4d,1,11.6,47.5,2023-01-03T19:58:14.984Z,2023-01-04T01:50:45Z,3964902055,56,Back,3964902059,141,57.3,3964902061,212,16.3,3964902065,15,,3965060777,388,,3964902063,213,0.4,3964902057,140,25.8,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903897,129,1,1,13,7,4dsgumo7d4zupm2ugsvm4zm4d,1,26.1,56.3,2023-01-03T19:58:16.157Z,2023-01-04T01:50:56Z,3964902135,56,Back,3964902133,168,,3965060803,388,,3964902131,3,,3964902139,141,62.6,3964902141,212,17.0,3964902143,213,0.3,3964902137,140,41.8,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903901,130,49,1,13,10,4dsgumo7d4zupm2ugsvm4zm4d,1,42.4,63.8,2023-01-03T19:58:19.154Z,2023-01-04T01:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903939,131,1,1,13,20,4dsgumo7d4zupm2ugsvm4zm4d,1,91.8,71.3,2023-01-03T19:58:29.592Z,2023-01-04T01:51:09Z,3965060843,178,,3964902377,212,14.4,3964902373,140,84.4,3964902375,141,53.4,3964902371,56,Center,3964902379,213,4.1,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903941,132,1,1,13,21,4dsgumo7d4zupm2ugsvm4zm4d,1,84.9,54.8,2023-01-03T19:58:30.650Z,2023-01-04T01:51:14Z,3964909447,141,12.8,3964909445,140,98.2,3964909451,213,5.2,3964902393,56,Right,3965060859,178,,3964909449,212,31.8,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903971,133,1,1,13,27,4dsgumo7d4zupm2ugsvm4zm4d,1,96.9,3.2,2023-01-03T19:58:36.432Z,2023-01-04T01:51:21Z,3964902565,213,2.9,3964902563,212,21.1,3964902557,56,Right,3964902561,141,12.1,3964902559,140,77.6,3965060879,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494903987,134,1,1,13,30,4dsgumo7d4zupm2ugsvm4zm4d,1,77.6,12.1,2023-01-03T19:58:39.523Z,2023-01-04T01:51:25Z,3964902647,141,31.4,3965060897,178,,3964902649,212,14.3,3964902651,213,2.0,3964902643,56,Center,3964902645,140,72.2,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904013,135,1,1,13,34,4dsgumo7d4zupm2ugsvm4zm4d,1,72.2,31.4,2023-01-03T19:58:42.706Z,2023-01-04T01:51:28Z,3964902799,212,37.6,3965060909,178,,3964902793,56,Left,3964902795,140,80.8,3964902791,155,,3964902801,213,1.3,3964902803,1,,3964902797,141,85.1,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904017,136,1,1,13,42,4dsgumo7d4zupm2ugsvm4zm4d,0,74.1,76.2,2023-01-03T19:58:51.533Z,2023-01-04T01:51:33Z,3964902835,140,86.9,3964902831,155,,3964902841,213,5.4,3964902829,2,,3965060919,178,,3965054981,20,,3964902837,141,52.2,3964902833,56,Center,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,3964902839,212,3965054979,223,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904023,104,12,1,13,43,7vn2i2kd35zuetw6b38gw9jsz,1,12.4,45.7,2023-01-03T19:58:52.637Z,2023-01-04T01:51:38Z,3964902869,56,Back,3964902871,140,36.4,3964902873,141,38.6,3964902875,212,25.7,3964902877,213,6.1,3965060935,178,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904027,137,1,1,13,46,4dsgumo7d4zupm2ugsvm4zm4d,1,70.4,63.6,2023-01-03T19:58:55.378Z,2023-01-04T01:51:47Z,3964902901,213,2.8,3964902897,141,68.7,3964902893,56,Center,3964902895,140,61.9,3964902899,212,9.6,3965060963,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904037,138,1,1,13,47,4dsgumo7d4zupm2ugsvm4zm4d,1,61.9,68.7,2023-01-03T19:58:56.577Z,2023-01-04T01:51:49Z,3964902949,141,47.8,3964902951,212,16.4,3964902945,56,Center,3964902953,213,4.2,3964902947,140,54.1,3965060971,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904051,139,1,1,13,49,4dsgumo7d4zupm2ugsvm4zm4d,1,54.1,47.8,2023-01-03T19:58:58.435Z,2023-01-04T01:51:52Z,3964903019,141,67.7,3964903015,56,Center,3965060983,178,,3964903021,212,13.5,3964903017,140,54.4,3964903023,213,1.5,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904081,140,1,1,13,53,4dsgumo7d4zupm2ugsvm4zm4d,1,56.3,68.6,2023-01-03T19:59:01.772Z,2023-01-04T01:52:10Z,3964903189,141,7.6,3964903183,196,,3964903191,212,55.3,3964903195,1,,3964903181,155,,3964903185,56,Right,3964903187,140,91.1,3964903193,213,5.4,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,3965061015,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904093,141,1,1,13,58,4dsgumo7d4zupm2ugsvm4zm4d,1,91.7,9.1,2023-01-03T19:59:06.829Z,2023-01-04T01:52:18Z,3964903279,56,Center,3964903281,140,98.2,3964903285,212,14.7,3964903283,141,28.3,3964903287,213,1.1,3965061037,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904095,142,1,1,14,1,4dsgumo7d4zupm2ugsvm4zm4d,0,99.2,38.4,2023-01-03T19:59:09.853Z,2023-01-04T01:52:24Z,3964903339,233,105,3965061053,178,,3964903735,195,,3964903301,213,2.2,3964903343,286,,3964903297,141,41.5,3964903293,56,Center,3964903337,236,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,3964903295,140,3964903299,212,,97.7,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,
2494904103,105,74,1,14,1,7vn2i2kd35zuetw6b38gw9jsz,1,2.9,60.8,2023-01-03T19:59:09.929Z,2023-01-04T01:52:39Z,3965061073,178,,3964903325,56,Back,3964903327,285,,3964903365,233,142,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904101,143,61,1,14,1,4dsgumo7d4zupm2ugsvm4zm4d,1,98.3,42.2,2023-01-03T19:59:10.079Z,2023-01-04T01:52:48Z,3965061093,178,,3964903323,56,Center,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904113,106,5,1,14,2,7vn2i2kd35zuetw6b38gw9jsz,1,-1,61.2,2023-01-03T19:59:11.396Z,2023-01-04T01:52:50Z,3964903395,233,144,3964903387,56,Back,3964903389,346,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904111,144,5,1,14,2,4dsgumo7d4zupm2ugsvm4zm4d,0,101,38.8,2023-01-03T19:59:11.396Z,2023-01-04T01:52:51Z,3964903401,233,106,3964903383,56,Center,3964903385,346,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904221,107,1,1,14,34,7vn2i2kd35zuetw6b38gw9jsz,1,3.2,46.7,2023-01-03T19:59:43.148Z,2023-01-04T01:52:53Z,3964904005,141,55.8,3964904003,140,4.2,3964904001,56,Back,3964903999,124,,3964904009,213,1.4,3964904013,237,,3964904007,212,6.3,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904245,108,1,1,14,36,7vn2i2kd35zuetw6b38gw9jsz,1,5.5,65.1,2023-01-03T19:59:45.671Z,2023-01-04T01:52:56Z,3965061119,178,,3964904147,155,,3964904157,213,0.8,3964904153,141,94.4,3964904155,212,26.8,3964904151,140,22.5,3964904149,56,Back,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904253,109,1,1,14,45,7vn2i2kd35zuetw6b38gw9jsz,1,63.2,81.1,2023-01-03T19:59:54.238Z,2023-01-04T01:53:00Z,3964904199,141,66.3,3965061133,178,,3964904203,213,5.2,3964904195,56,Center,3964904201,212,11.2,3964904197,140,67.9,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904259,110,1,1,14,47,7vn2i2kd35zuetw6b38gw9jsz,1,67.5,66.1,2023-01-03T19:59:55.725Z,2023-01-04T01:53:03Z,3964904229,141,88.6,3964904225,56,Left,3964904233,213,1.6,3964904231,212,15.3,3965061145,178,,3964904227,140,67.5,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904269,111,1,1,14,49,7vn2i2kd35zuetw6b38gw9jsz,1,68.1,89.9,2023-01-03T19:59:57.809Z,2023-01-04T01:53:07Z,3964904307,141,96.0,3964904309,212,8.0,3965061149,178,,3964904311,213,0.5,3964904303,56,Left,3964904305,140,74.6,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904281,112,1,1,14,53,7vn2i2kd35zuetw6b38gw9jsz,1,74.7,94.5,2023-01-03T20:00:01.743Z,2023-01-04T01:26:05Z,3964904367,56,Back,3965057241,178,,3964904375,213,3.1,3964904373,212,27.6,3964904371,141,94.8,3964904369,140,48.4,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904293,113,1,1,14,56,7vn2i2kd35zuetw6b38gw9jsz,1,47.9,93.9,2023-01-03T20:00:05.391Z,2023-01-04T01:26:09Z,3964904417,141,75.3,3964904421,213,4.3,3965057249,178,,3964904419,212,14.0,3964904415,140,42.1,3964904413,56,Back,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904297,114,1,1,14,59,7vn2i2kd35zuetw6b38gw9jsz,1,43.1,70.5,2023-01-03T20:00:08.391Z,2023-01-04T01:26:19Z,3964904437,155,,3964904447,212,52.8,3964904451,1,,3964904441,56,Right,3964904445,141,3.1,3965057265,178,,3964904439,196,,3964904443,140,68.1,4jwkz8almo2997hvp09zl0p9l,S. Botman,3964904449,213,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904309,115,1,1,15,3,7vn2i2kd35zuetw6b38gw9jsz,1,68.2,3.1,2023-01-03T20:00:12.112Z,2023-01-04T01:26:22Z,3964904555,213,1.5,3964904553,212,15.7,3964904551,141,26.1,3965057269,178,,3964904549,140,69.7,3964904547,56,Center,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904321,116,1,1,15,7,7vn2i2kd35zuetw6b38gw9jsz,1,72.3,24.4,2023-01-03T20:00:15.867Z,2023-01-04T01:26:25Z,3964904627,56,Center,3964904631,141,33.3,3964904633,212,7.6,3964904635,213,2.2,3965057273,178,,3964904629,140,68.0,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904349,117,1,1,15,9,7vn2i2kd35zuetw6b38gw9jsz,1,71.6,21.9,2023-01-03T20:00:18.600Z,2023-01-04T01:26:30Z,3965057281,178,,3964904747,56,Right,3964904755,213,5.3,3964904753,212,14.2,3964904751,141,4.4,3964904749,140,78.9,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904357,118,1,1,15,12,7vn2i2kd35zuetw6b38gw9jsz,1,78.5,5.3,2023-01-03T20:00:21.559Z,2023-01-04T01:26:44Z,3964904801,141,31.8,3964904803,212,18.1,3964904805,213,1.7,3964904795,56,Center,3964904799,140,76.5,3965057285,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904385,119,1,1,15,18,7vn2i2kd35zuetw6b38gw9jsz,1,72.6,61.2,2023-01-03T20:00:26.783Z,2023-01-04T01:26:48Z,3964904971,213,1.0,3964904969,212,20.0,3964904965,140,83.5,3964904963,56,Left,3965057293,178,,3964904967,141,85.3,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904387,120,1,1,15,25,7vn2i2kd35zuetw6b38gw9jsz,0,96.7,80.4,2023-01-03T20:00:33.714Z,2023-01-04T01:26:52Z,3964905015,56,Left,3965055023,72,,3964905011,2,,3964905021,212,0.8,3964905017,140,96.4,3964905013,155,,3965055021,224,,3964905019,141,79.3,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,3964905129,236,3965057301,178,,,3964905135,286,3964905023,213,4.3,3964905131,233,,,,,,,,,,,,,,145,,,,,,
2494904393,145,12,1,15,25,4dsgumo7d4zupm2ugsvm4zm4d,1,2.2,16,2023-01-03T20:00:33.738Z,2023-01-04T01:27:01Z,3965057325,178,,3964905047,56,Back,3964905045,185,,3964905063,233,120,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904389,121,6,1,15,25,7vn2i2kd35zuetw6b38gw9jsz,1,99.2,82.5,2023-01-03T20:00:34.308Z,2023-01-04T01:27:04Z,3964905137,233,146,3964905033,73,,3964905029,56,Left,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904395,146,6,1,15,25,4dsgumo7d4zupm2ugsvm4zm4d,0,0.8,17.5,2023-01-03T20:00:34.308Z,2023-01-04T01:27:04Z,3964905079,73,,3964905059,56,Back,3964905141,233,121,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904585,122,1,1,16,20,7vn2i2kd35zuetw6b38gw9jsz,1,99.5,99.5,2023-01-03T20:01:28.696Z,2023-01-04T01:27:44Z,3964906153,223,,3964906163,213,4.5,3964906159,141,49.9,3964906149,6,,3964906465,210,13,3965057345,178,,3964906147,2,,3964906157,140,93.2,65z99j774kjnbf7vm0u2q0jit,K. Trippier,3964906151,155,3965055031,20,1,,3964906155,56,3964906165,1,,3964906161,212,3964906467,154,,,,,,,,,,Center,,34.4,,,,,,
2494904587,123,13,1,16,21,7vn2i2kd35zuetw6b38gw9jsz,1,93.2,49.7,2023-01-03T20:01:30.428Z,2023-01-04T01:27:44Z,3964906485,230,99.3,3964906481,102,60.2,3964906471,73,,3964906475,154,,3964906273,15,,3964906477,55,122,3964906175,56,Center,3964906487,231,50,dxxc4dioaioidmvamkzqr4b85,F. Schär,3964906483,103,3964906271,25,,25,3965057403,388,3964906473,29,,3964906277,328,3964906173,17,,,,,,,,,,,,,,,,,,
2494904591,124,5,1,16,23,7vn2i2kd35zuetw6b38gw9jsz,0,100.8,61.2,2023-01-03T20:01:31.870Z,2023-01-04T01:27:29Z,3964906189,346,,3964906233,233,147,3964906187,56,Center,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904589,147,5,1,16,23,4dsgumo7d4zupm2ugsvm4zm4d,1,-0.8,38.8,2023-01-03T20:01:31.870Z,2023-01-04T01:27:30Z,3964906201,233,124,3964906183,56,Back,3964906185,346,,,,,,,,,,,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904625,148,1,1,16,30,4dsgumo7d4zupm2ugsvm4zm4d,0,4.7,42.5,2023-01-03T20:01:39.049Z,2023-01-04T01:31:34Z,3964906409,189,,3964906383,141,31.0,3964906595,1,,3964906379,56,Center,3964906391,74,,3964906375,124,,3964906385,212,74.5,3964906381,140,75.3,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,3964906387,213,3964906377,155,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904649,149,43,1,16,35,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-01-03T20:01:44.060Z,2023-01-03T23:49:28Z,3964906573,189,0,3964906551,56,Center,3965056021,144,61,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904653,125,49,1,16,35,7vn2i2kd35zuetw6b38gw9jsz,1,19.9,67.6,2023-01-03T20:01:44.320Z,2023-01-04T01:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904661,126,1,1,16,37,7vn2i2kd35zuetw6b38gw9jsz,0,12,69.7,2023-01-03T20:01:46.317Z,2023-01-04T01:28:22Z,3965057467,178,,3964906597,56,Back,3964906605,213,1.1,3964906603,212,23.8,3964906601,141,100.0,3964906599,140,21.8,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904665,127,5,1,16,39,7vn2i2kd35zuetw6b38gw9jsz,0,25.4,101.3,2023-01-03T20:01:48.572Z,2023-01-04T01:28:25Z,3964906621,347,,3964906741,233,150,3964906619,56,Back,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904681,150,5,1,16,39,4dsgumo7d4zupm2ugsvm4zm4d,1,74.6,-1.3,2023-01-03T20:01:48.572Z,2023-01-04T01:28:24Z,3964906715,233,127,3964906709,56,Right,3964906711,347,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904727,151,1,1,16,47,4dsgumo7d4zupm2ugsvm4zm4d,1,70.1,0,2023-01-03T20:01:56.089Z,2023-01-04T01:28:29Z,3964906923,212,17.4,3964906925,213,2.7,3964906917,56,Right,3964906921,141,8.6,3964906919,140,54.9,3964906915,107,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904739,152,1,1,16,51,4dsgumo7d4zupm2ugsvm4zm4d,1,52.7,14.8,2023-01-03T20:02:00.096Z,2023-01-04T01:28:35Z,3964906973,56,Back,3964906975,140,42.6,3964906979,212,25.6,3964906981,213,2.0,3965057495,178,,3964906977,141,49.0,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904753,153,1,1,16,55,4dsgumo7d4zupm2ugsvm4zm4d,0,44.5,55.4,2023-01-03T20:02:03.947Z,2023-01-04T01:28:53Z,3964907033,212,48.7,3964907035,213,0.7,3965057515,178,,3964907027,140,80.3,3964907031,141,100.0,3964907025,56,Left,3964907021,155,,3964907037,1,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904763,128,5,1,16,58,7vn2i2kd35zuetw6b38gw9jsz,1,23.2,-1.3,2023-01-03T20:02:06.983Z,2023-01-04T01:28:58Z,3964907067,56,Back,3964907069,347,,3964907071,233,154,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904757,154,5,1,16,58,4dsgumo7d4zupm2ugsvm4zm4d,0,76.8,101.3,2023-01-03T20:02:06.983Z,2023-01-04T01:28:59Z,3964907039,56,Left,3964907041,347,,3964907087,233,128,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904847,129,1,1,17,22,7vn2i2kd35zuetw6b38gw9jsz,1,30.1,0,2023-01-03T20:02:30.832Z,2023-01-04T01:29:15Z,3964907563,141,4.1,3964907565,212,9.7,3964907561,140,21.7,3964907559,56,Back,3964907557,107,,3964907567,213,2.7,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904851,130,1,1,17,23,7vn2i2kd35zuetw6b38gw9jsz,1,21.5,4.1,2023-01-03T20:02:32.618Z,2023-01-04T01:29:19Z,3964907585,155,,3964907589,140,43.8,3964907591,141,18.0,3965057573,178,,3964907593,212,25.3,3964907595,213,0.4,3964907587,56,Back,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904853,131,61,1,17,25,7vn2i2kd35zuetw6b38gw9jsz,0,43.8,18.2,2023-01-03T20:02:34.348Z,2023-01-04T01:29:46Z,3964907599,56,Back,3965057605,388,,3965057615,21,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494904859,155,49,1,17,26,4dsgumo7d4zupm2ugsvm4zm4d,1,67.2,82.4,2023-01-03T20:02:35.677Z,2023-01-04T01:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494932261,693,43,1,17,27,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-01-03T20:02:36.318Z,2023-01-04T02:32:58Z,3965066631,144,83,3965062037,399,167199,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494933803,895,83,1,17,27,7vn2i2kd35zuetw6b38gw9jsz,1,37.3,17.8,2023-01-03T20:02:36.318Z,2023-01-04T02:33:02Z,3965066639,399,167199,,,,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
