id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/18/value
2493284047,314,49,1,33,56,b9si1jn1lfxfund69e9ogcu2n,1,30.4,71.1,2022-12-26T15:34:40.189Z,2022-12-27T00:18:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284089,315,1,1,33,56,b9si1jn1lfxfund69e9ogcu2n,1,30.4,71.1,2022-12-26T15:34:40.244Z,2022-12-27T00:18:47Z,3956353285,141,69.6,3956353281,56,Back,3956353287,212,5.8,3956353283,140,35.8,3956353289,213,6.1,3957275583,389,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284977,320,4,1,33,58,b9si1jn1lfxfund69e9ogcu2n,1,39,66,2022-12-26T15:34:42.239Z,2022-12-27T00:19:08Z,3956358047,286,,3956358043,265,,3956358039,152,,3956358033,13,,3956415161,233,342,3956358035,56,Back,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284379,342,4,1,33,58,ehd2iemqmschhj2ec0vayztzz,0,61,34,2022-12-26T15:34:42.240Z,2022-12-27T00:19:08Z,3956354731,13,,3956354737,265,,3956354735,152,,3956354733,56,Center,3956415183,233,320,3957275695,178,,3956354741,285,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284063,341,43,1,33,58,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-26T15:34:42.349Z,2022-12-26T15:36:20Z,3956353109,56,Center,3956365745,144,61,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284099,316,43,1,33,59,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T15:34:42.884Z,2022-12-26T15:35:47Z,3956353333,56,Back,3956361345,144,61,,,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284201,317,43,1,34,0,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T15:34:43.924Z,2022-12-26T15:35:48Z,3956353827,212,41.0,3956353821,140,69.7,3956353825,141,100.0,3956361623,144,1,3956353831,213,0.5,3956353835,1,0,3956353819,56,Left,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493284209,318,43,1,34,3,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T15:34:46.854Z,2022-12-26T15:35:49Z,3956361853,144,5,3956353859,347,0,3956353857,56,Left,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285057,321,1,1,34,28,b9si1jn1lfxfund69e9ogcu2n,1,40.2,68.4,2022-12-26T15:35:12.356Z,2022-12-27T13:43:35Z,3956358565,140,32.9,3956365221,189,,3956358563,56,Back,3956358569,212,20.7,3956358559,5,,3956358567,141,40.2,3956358561,152,,3957275779,178,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,3956358571,213,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288705,345,1,1,34,31,b9si1jn1lfxfund69e9ogcu2n,1,34.5,39.4,2022-12-26T15:35:14.643Z,2022-12-27T13:43:44Z,3956378959,212,17.8,3957275829,178,,3956379011,189,,3956378961,213,4.8,3956378957,141,13.2,3956378955,140,35.3,3956378953,56,Back,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493555215,1250,1,1,34,33,b9si1jn1lfxfund69e9ogcu2n,1,34.5,15.3,2022-12-26T15:35:17.480Z,2022-12-27T13:44:00Z,3957781653,213,2.6,3957781649,141,25.1,3957781651,212,12.4,3957781645,56,Back,3957781647,140,24.5,3957781643,189,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285085,322,1,1,34,35,b9si1jn1lfxfund69e9ogcu2n,1,20.2,28.7,2022-12-26T15:35:19.551Z,2022-12-27T00:19:50Z,3956358751,141,54.8,3957275939,178,,3956358757,213,2.2,3956358753,212,21.9,3956358741,56,Back,3956358747,140,7.9,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285137,323,1,1,34,38,b9si1jn1lfxfund69e9ogcu2n,1,7.9,54.8,2022-12-26T15:35:22.461Z,2022-12-27T00:19:59Z,3957275987,178,,3956359045,56,Back,3956359047,140,10.5,3956359051,212,16.9,3956359049,141,79.4,3956359053,213,1.4,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285245,324,1,1,34,41,b9si1jn1lfxfund69e9ogcu2n,1,9.3,80.9,2022-12-26T15:35:25.440Z,2022-12-27T00:20:04Z,3956359633,56,Back,3956359635,140,25.2,3956359637,141,96.6,3957276021,178,,3956359641,213,0.6,3956359639,212,19.8,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285299,325,1,1,34,46,b9si1jn1lfxfund69e9ogcu2n,0,26.3,97.7,2022-12-26T15:35:30.314Z,2022-12-27T00:20:13Z,3956359899,212,47.1,3957276069,178,,3956359895,140,63.3,3956359891,155,,3956359897,141,58.5,3956359903,1,,3956359901,213,5.7,3956359893,56,Center,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285321,343,49,1,34,49,ehd2iemqmschhj2ec0vayztzz,1,34.7,42.4,2022-12-26T15:35:33.281Z,2022-12-27T00:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285409,344,1,1,34,52,ehd2iemqmschhj2ec0vayztzz,1,28.4,41.6,2022-12-26T15:35:35.803Z,2022-12-27T00:20:28Z,3956360489,213,2.8,3956360483,140,8.7,3957276159,178,,3956360485,141,53.6,3956360487,212,22.2,3956360481,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285507,345,1,1,34,55,ehd2iemqmschhj2ec0vayztzz,1,12.9,53.3,2022-12-26T15:35:39.484Z,2022-12-27T00:20:51Z,3956361075,56,Back,3956361077,140,20.7,3956361079,141,25.6,3956361083,213,5.1,3957276297,178,,3956361081,212,20.5,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285543,346,1,1,35,1,ehd2iemqmschhj2ec0vayztzz,1,30.4,23,2022-12-26T15:35:45.114Z,2022-12-27T00:20:58Z,3956361263,141,1.9,3956361265,212,15.8,3956361267,213,5.1,3956361261,140,36.7,3957276327,178,,3956361259,56,Back,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285691,347,1,1,35,2,ehd2iemqmschhj2ec0vayztzz,1,36.7,1.9,2022-12-26T15:35:46.489Z,2022-12-27T00:21:03Z,3956362101,212,14.0,3956362107,213,2.2,3956362097,141,18.8,3956362091,140,29.1,3956362087,56,Back,3957276349,178,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285773,348,1,1,35,7,ehd2iemqmschhj2ec0vayztzz,1,31.7,34.6,2022-12-26T15:35:50.830Z,2022-12-27T00:21:07Z,3956362599,141,62.9,3956362603,213,1.6,3956362601,212,19.3,3956362597,140,31.2,3957276369,178,,3956362595,56,Back,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285867,349,1,1,35,10,ehd2iemqmschhj2ec0vayztzz,1,31.2,62,2022-12-26T15:35:54.442Z,2022-12-27T00:21:12Z,3956363185,212,19.0,3956363187,213,4.8,3956363181,140,33.6,3956363179,56,Back,3957276391,178,,3956363183,141,34.3,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493285919,350,1,1,35,15,ehd2iemqmschhj2ec0vayztzz,1,33.8,33.6,2022-12-26T15:35:59.388Z,2022-12-27T00:21:16Z,3956363469,212,21.8,3956363471,213,5.0,3956363465,140,40.1,3957276411,178,,3956363467,141,3.1,3956363463,56,Back,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286047,351,1,1,35,18,ehd2iemqmschhj2ec0vayztzz,1,40.1,3.1,2022-12-26T15:36:01.836Z,2022-12-27T00:21:24Z,3956364209,140,52.9,3957276455,178,,3956364217,213,0.1,3956364211,141,4.6,3956364207,56,Right,3956364213,212,13.5,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286053,352,50,1,35,20,ehd2iemqmschhj2ec0vayztzz,1,45.4,9.2,2022-12-26T15:36:03.975Z,2022-12-27T00:22:14Z,3956364319,233,327,3956364249,286,,3956364247,56,Back,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286033,327,7,1,35,21,b9si1jn1lfxfund69e9ogcu2n,1,54.6,90.8,2022-12-26T15:36:04.856Z,2022-12-27T00:22:20Z,3957276695,178,,3956364161,56,Left,3957099407,383,,3956364163,285,,3956364263,233,352,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286043,328,49,1,35,22,b9si1jn1lfxfund69e9ogcu2n,1,59.9,92,2022-12-26T15:36:06.090Z,2022-12-27T00:22:25Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286115,329,4,1,35,25,b9si1jn1lfxfund69e9ogcu2n,1,65.4,95.1,2022-12-26T15:36:09.035Z,2022-12-27T00:22:30Z,3956364589,286,,3956364725,233,353,3956364585,152,,3956364581,13,,3956364587,265,,3956364583,56,Left,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286125,353,4,1,35,25,ehd2iemqmschhj2ec0vayztzz,0,34.6,4.9,2022-12-26T15:36:09.036Z,2022-12-27T00:22:30Z,3956364637,152,,3956364635,56,Back,3956364633,13,,3956364761,233,329,3957276743,178,,3956364641,265,,3956364645,285,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493286939,330,1,1,36,4,b9si1jn1lfxfund69e9ogcu2n,1,74.1,93.8,2022-12-26T15:36:48.391Z,2022-12-27T00:24:16Z,3956369363,140,69.6,3956369357,152,,3956369367,212,4.8,3956369365,141,92.9,3956369355,5,,3957277149,178,,3956369359,56,Left,3956369369,213,3.3,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287009,331,1,1,36,6,b9si1jn1lfxfund69e9ogcu2n,1,69.9,91.4,2022-12-26T15:36:49.959Z,2022-12-27T00:24:25Z,3956369719,212,29.2,3956369721,213,0.0,3956369713,56,Left,3957277203,178,,3956369715,140,97.7,3956369717,141,92.0,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287023,332,1,1,36,9,b9si1jn1lfxfund69e9ogcu2n,0,97.7,91.8,2022-12-26T15:36:53.113Z,2022-12-27T00:24:32Z,3956369815,141,57.2,3956369807,2,,3956369817,212,24.1,3956369811,56,Center,3956369813,140,92.8,3957277221,178,,3956369809,155,,3956369819,213,4.5,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,3957101235,72,,3957101233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287043,354,12,1,36,10,ehd2iemqmschhj2ec0vayztzz,1,6,35.4,2022-12-26T15:36:54.137Z,2022-12-27T00:24:40Z,3956369971,213,4.9,3956369997,15,,3956370123,167,,3956369969,212,25.5,3956369963,56,Back,3956369965,140,11.2,3956369967,141,0.0,3957277273,388,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287457,333,5,1,36,13,b9si1jn1lfxfund69e9ogcu2n,1,87.9,101.2,2022-12-26T15:36:56.752Z,2022-12-27T00:24:45Z,3956372411,347,,3956372451,233,355,3956372409,56,Left,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287059,355,5,1,36,13,ehd2iemqmschhj2ec0vayztzz,0,12.1,-1.2,2022-12-26T15:36:56.752Z,2022-12-27T00:24:46Z,3956372489,233,333,3956370071,347,,3956370069,56,Back,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287483,334,1,1,36,29,b9si1jn1lfxfund69e9ogcu2n,0,85.1,100,2022-12-26T15:37:12.776Z,2022-12-27T00:24:50Z,3956372563,141,87.9,3956372565,212,9.9,3956372567,213,5.1,3956372561,140,88.4,3956372559,56,Left,3956372557,107,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287533,356,1,1,36,30,ehd2iemqmschhj2ec0vayztzz,1,11.2,20.9,2022-12-26T15:37:13.775Z,2022-12-27T00:24:59Z,3956372809,213,0.0,3956372801,56,Back,3956372807,212,11.2,3957277333,388,,3956372805,141,20.9,3956372799,3,,3956372803,140,21.9,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287541,357,49,1,36,31,ehd2iemqmschhj2ec0vayztzz,1,21.9,20.9,2022-12-26T15:37:14.716Z,2022-12-27T00:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287575,358,1,1,36,31,ehd2iemqmschhj2ec0vayztzz,1,21.9,20.9,2022-12-26T15:37:15.483Z,2022-12-27T00:25:18Z,3956373029,212,14.5,3956373031,213,0.3,3956373023,56,Back,3956373021,155,,3957277401,178,,3956373027,141,27.0,3956373025,140,35.1,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287587,359,1,1,36,33,ehd2iemqmschhj2ec0vayztzz,1,35.1,27,2022-12-26T15:37:16.917Z,2022-12-27T00:25:36Z,3956373089,141,30.3,3956373093,213,2.8,3956373091,212,5.9,3956373087,140,29.9,3956373085,56,Back,3956373275,233,335,3957277467,178,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493456859,1165,67,1,36,34,ehd2iemqmschhj2ec0vayztzz,1,27.9,30,2022-12-26T15:37:18.016Z,2022-12-27T02:51:09Z,3957293523,233,954,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493456857,954,67,1,36,34,b9si1jn1lfxfund69e9ogcu2n,0,72.1,70,2022-12-26T15:37:18.017Z,2022-12-27T01:21:43Z,3957293527,233,1165,,,,,,,,,,,,,,,,,,,,,,5he3j18ix8tre84r8uls8ytm2,J. Hodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287655,360,1,1,36,34,ehd2iemqmschhj2ec0vayztzz,0,28.7,30.1,2022-12-26T15:37:18.026Z,2022-12-27T02:51:09Z,3957277505,178,,3956373403,56,Back,3956375165,236,,3956373405,140,29.9,3956373411,213,0.0,3956373407,141,30.1,3956375167,233,335,3956375171,286,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,3956373409,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287617,335,74,1,36,34,b9si1jn1lfxfund69e9ogcu2n,1,71.2,64.1,2022-12-26T15:37:18.056Z,2022-12-27T00:25:49Z,3956373229,56,Center,3956373325,233,360,3956373231,285,,3957277517,389,,,,,,,,,,,,,,5he3j18ix8tre84r8uls8ytm2,J. Hodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493303995,462,1,1,36,36,ehd2iemqmschhj2ec0vayztzz,1,32.6,35.4,2022-12-26T15:37:19.917Z,2022-12-27T00:25:58Z,3956461881,3,,3956461887,141,23.9,3956461885,140,35.6,3956461883,56,Back,3956461889,212,8.4,3957277555,178,,3956461891,213,5.1,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287683,361,61,1,36,37,ehd2iemqmschhj2ec0vayztzz,0,29.9,24,2022-12-26T15:37:20.908Z,2022-12-27T00:26:06Z,3956373539,56,Back,3957277597,178,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493464159,1244,67,1,36,38,b9si1jn1lfxfund69e9ogcu2n,1,67,76.8,2022-12-26T15:37:21.717Z,2022-12-27T03:39:00Z,3957321475,233,1630,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493464157,1630,67,1,36,38,ehd2iemqmschhj2ec0vayztzz,0,33,23.2,2022-12-26T15:37:21.718Z,2022-12-27T03:36:42Z,3957321483,233,1244,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287719,336,1,1,36,38,b9si1jn1lfxfund69e9ogcu2n,1,68.4,66.2,2022-12-26T15:37:21.730Z,2022-12-27T03:39:00Z,3956373731,141,66.3,3956373735,213,0.0,3956373733,212,8.7,3957277631,178,,3956373727,56,Center,3956373729,140,76.7,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287723,337,49,1,36,39,b9si1jn1lfxfund69e9ogcu2n,1,75.5,68.1,2022-12-26T15:37:22.787Z,2022-12-27T00:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493287793,338,1,1,36,40,b9si1jn1lfxfund69e9ogcu2n,1,76.1,66.9,2022-12-26T15:37:24.252Z,2022-12-27T00:26:41Z,3956374107,213,4.6,3956374101,141,39.5,3956374097,56,Center,3956374103,212,18.7,3957277739,178,,3956376891,210,15,3956374099,140,74.8,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2493287797,339,15,1,36,42,b9si1jn1lfxfund69e9ogcu2n,1,75.6,40.8,2022-12-26T15:37:26.517Z,2022-12-27T00:26:42Z,3956376947,215,,3957277759,178,,3956376953,230,98.6,3956376955,231,49.5,3956376943,103,19,3956374133,56,Center,3956376517,20,,3956376933,29,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,3956393187,78,,3956376525,82,,3956376935,55,338,,3956376941,102,3956374131,18,3956376551,233,,3956374129,22,3956376949,146,3956376951,147,,,,50.5,,77.9,,,,362,41.7,
2493287809,362,10,1,36,42,ehd2iemqmschhj2ec0vayztzz,1,23.9,56.1,2022-12-26T15:37:26.549Z,2022-12-27T00:26:47Z,3956374193,56,Back,3956374191,94,,3956376589,233,339,3957277787,389,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288041,340,1,1,36,50,b9si1jn1lfxfund69e9ogcu2n,1,53,9.7,2022-12-26T15:37:34.156Z,2022-12-27T00:26:56Z,3956375473,140,34.0,3956375469,196,,3956375471,56,Back,3957277823,178,,3956375477,212,46.0,3956375475,141,70.7,3956375481,1,,3956375479,213,2.0,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288119,341,1,1,36,53,b9si1jn1lfxfund69e9ogcu2n,1,34,70.7,2022-12-26T15:37:36.929Z,2022-12-27T00:27:06Z,3956375859,140,37.4,3957277849,178,,3956375865,213,5.0,3956375861,141,51.3,3956375857,56,Back,3956375863,212,13.7,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288211,342,1,1,36,55,b9si1jn1lfxfund69e9ogcu2n,0,34.9,46.3,2022-12-26T15:37:39.277Z,2022-12-27T00:27:12Z,3956376341,1,,3956376319,155,,3956376321,56,Right,3957277875,178,,3956376333,212,52.5,3956376325,140,80.5,3956376331,141,14.6,3956376337,213,5.9,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288223,363,49,1,36,59,ehd2iemqmschhj2ec0vayztzz,1,18.3,82.4,2022-12-26T15:37:43.332Z,2022-12-27T00:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288303,364,1,1,36,59,ehd2iemqmschhj2ec0vayztzz,1,15.8,83.8,2022-12-26T15:37:43.410Z,2022-12-27T00:27:25Z,3956376811,56,Back,3956376817,212,20.8,3956376815,141,60.8,3956376813,140,2.7,3957277931,178,,3956376819,213,4.0,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288389,365,1,1,37,2,ehd2iemqmschhj2ec0vayztzz,0,4.2,70.3,2022-12-26T15:37:45.878Z,2022-12-27T00:27:35Z,3956377259,213,0.2,3956377255,141,97.1,3956377261,1,,3956377257,212,74.1,3956377251,56,Left,3957277965,178,,3956377253,140,72.6,3956377249,157,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288415,343,12,1,37,7,b9si1jn1lfxfund69e9ogcu2n,1,27.1,4,2022-12-26T15:37:51Z,2022-12-27T00:27:42Z,3956377375,212,4.9,3956377371,140,30.4,3956377377,213,5.5,3956377369,56,Back,3956377499,167,,3956377373,141,0.0,3957277995,178,,3956377471,15,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288439,344,5,1,37,7,b9si1jn1lfxfund69e9ogcu2n,0,29.4,-1.5,2022-12-26T15:37:51.521Z,2022-12-27T00:27:47Z,3956378753,233,366,3956377485,347,,3956377483,56,Back,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288645,366,5,1,37,7,ehd2iemqmschhj2ec0vayztzz,1,70.6,101.5,2022-12-26T15:37:51.521Z,2022-12-27T00:27:47Z,3956378625,56,Left,3956378627,347,,3956378743,233,344,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288711,367,1,1,37,16,ehd2iemqmschhj2ec0vayztzz,1,63.5,100,2022-12-26T15:37:59.938Z,2022-12-27T00:29:51Z,3956378985,140,40.4,3956378987,141,87.1,3956378981,107,,3956378983,56,Back,3956378993,1,,3956378989,212,26.1,3956378991,213,3.5,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288751,368,1,1,37,20,ehd2iemqmschhj2ec0vayztzz,1,40.1,77.9,2022-12-26T15:38:04.268Z,2022-12-27T00:29:57Z,3956379209,140,44.9,3956379213,212,9.0,3957278401,178,,3956379215,213,5.3,3956379207,56,Back,3956379211,141,66.9,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288803,369,1,1,37,21,ehd2iemqmschhj2ec0vayztzz,1,44.9,66.9,2022-12-26T15:38:05.291Z,2022-12-27T00:30:04Z,3956379471,140,40.6,3956379477,213,2.1,3956379475,212,9.0,3956379473,141,78.4,3957278419,178,,3956379469,56,Back,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493288863,370,1,1,37,24,ehd2iemqmschhj2ec0vayztzz,1,40.6,76.7,2022-12-26T15:38:07.622Z,2022-12-27T00:30:13Z,3956379753,213,4.6,3956379749,141,60.2,3956379751,212,11.4,3956379745,140,38.9,3956379743,56,Back,3957278459,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
