id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2506207997,580,1,2,48,40,9q0arba2kbnywth8bkxlhgmdr,0,89.8,84.5,2023-02-11T13:42:51.974Z,2023-02-11T18:42:05Z,4025845781,224,,4024284885,140,88.5,4024284887,141,63.5,4024284891,213,4.6,4024284889,212,14.3,4026166695,178,,4024284879,2,,4024284883,56,Center,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,4025845783,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208007,319,49,2,48,41,4txjdaqveermfryvbfrr4taf7,1,9.2,33.1,2023-02-11T13:42:52.567Z,2023-02-11T18:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208115,320,1,2,48,42,4txjdaqveermfryvbfrr4taf7,1,9.3,30.3,2023-02-11T13:42:53.649Z,2023-02-11T18:42:15Z,4024285423,212,21.0,4024285415,155,,4024285417,56,Back,4026167349,178,,4024285421,141,8.2,4024285425,213,5.5,4024285419,140,23.3,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208175,321,1,2,48,48,4txjdaqveermfryvbfrr4taf7,1,37.2,8,2023-02-11T13:42:59.029Z,2023-02-11T18:42:25Z,4024285733,141,6.4,4024285729,56,Right,4024285735,212,26.7,4024285731,140,62.6,4026168133,178,,4024285737,213,6.2,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506605629,1404,83,2,48,49,9q0arba2kbnywth8bkxlhgmdr,1,35.5,93.7,2023-02-11T13:43:00.701Z,2023-02-11T19:25:30Z,4026350013,399,57531,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208225,322,1,2,48,50,4txjdaqveermfryvbfrr4taf7,0,64.1,1.5,2023-02-11T13:43:01.540Z,2023-02-11T18:42:39Z,4024285969,56,Right,4026169389,178,,4024285977,213,0.8,4024285971,140,65.5,4024285975,212,2.1,4024285973,141,3.8,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208185,581,61,2,48,50,9q0arba2kbnywth8bkxlhgmdr,1,34.9,97.3,2023-02-11T13:43:01.634Z,2023-02-11T18:42:51Z,4024285793,56,Back,4026170163,178,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208231,323,61,2,48,53,4txjdaqveermfryvbfrr4taf7,0,69.9,13.2,2023-02-11T13:43:04.705Z,2023-02-11T18:43:03Z,4024286029,56,Right,4026171203,178,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208257,582,49,2,48,54,9q0arba2kbnywth8bkxlhgmdr,1,30.7,88.5,2023-02-11T13:43:05.922Z,2023-02-11T18:43:25Z,,,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208365,583,1,2,48,57,9q0arba2kbnywth8bkxlhgmdr,1,27.8,76.1,2023-02-11T13:43:08.393Z,2023-02-11T18:43:30Z,4024286631,212,10.0,4026173643,178,,4024286623,140,33.4,4024286619,56,Back,4024286633,213,5.3,4024286627,141,64.2,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208451,584,1,2,49,2,9q0arba2kbnywth8bkxlhgmdr,1,42.4,37.3,2023-02-11T13:43:13.477Z,2023-02-11T18:43:42Z,4024286983,56,Back,4024286989,212,17.4,4026174761,178,,4024286991,213,5.0,4024286985,140,46.8,4024286987,141,12.7,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208459,585,50,2,49,5,9q0arba2kbnywth8bkxlhgmdr,1,55.8,16.9,2023-02-11T13:43:16.076Z,2023-02-11T18:43:50Z,4024287015,56,Right,4024287369,233,324,4024287017,286,,,,,,,,,,,,,,,,,e3il1t1s5lrn4g8t85fcm40oa,N. Madueke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208515,324,7,2,49,5,4txjdaqveermfryvbfrr4taf7,1,44.2,83.1,2023-02-11T13:43:16.584Z,2023-02-11T18:43:54Z,4024287293,56,Back,4024287329,233,585,4025847321,385,,4024287295,285,,4026175939,178,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208521,325,49,2,49,7,4txjdaqveermfryvbfrr4taf7,1,54.5,51.9,2023-02-11T13:43:18.509Z,2023-02-11T18:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208581,326,1,2,49,9,4txjdaqveermfryvbfrr4taf7,1,54.5,51.9,2023-02-11T13:43:20.340Z,2023-02-11T18:44:04Z,4024287577,56,Center,4024287581,141,28.9,4024287585,213,5.1,4026176773,178,,4024287583,212,16.8,4024287579,140,60.3,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208635,327,1,2,49,12,4txjdaqveermfryvbfrr4taf7,1,72.8,23.3,2023-02-11T13:43:23.801Z,2023-02-11T18:44:09Z,4026177147,178,,4024287875,213,5.1,4024287861,56,Right,4024287871,212,12.6,4024287865,141,6.4,4024287863,140,77.7,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208713,328,1,2,49,16,4txjdaqveermfryvbfrr4taf7,1,78.5,6.4,2023-02-11T13:43:27.408Z,2023-02-11T18:44:11Z,4026177319,178,,4024288219,212,15.4,4024288221,213,0.1,4024288213,56,Right,4024288217,141,9.5,4024288215,140,93.0,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208723,329,1,2,49,21,4txjdaqveermfryvbfrr4taf7,1,93.3,4.4,2023-02-11T13:43:32.745Z,2023-02-11T18:44:16Z,4024288267,141,12.8,4026177671,178,,4024288265,140,86.8,4024288269,212,8.9,4024288271,213,2.4,4024288263,56,Right,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208755,330,1,2,49,22,4txjdaqveermfryvbfrr4taf7,1,86.8,12.8,2023-02-11T13:43:33.699Z,2023-02-11T18:44:18Z,4024288397,56,Right,4026177981,178,,4024288403,212,8.6,4024288407,213,5.1,4024288399,140,89.7,4024288401,141,1.0,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208791,331,1,2,49,23,4txjdaqveermfryvbfrr4taf7,1,89.7,1.1,2023-02-11T13:43:34.488Z,2023-02-11T18:44:21Z,4024288613,213,2.9,4024288609,141,8.6,4026178261,178,,4024288611,212,21.0,4024288605,56,Right,4024288607,140,70.3,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208829,332,1,2,49,26,4txjdaqveermfryvbfrr4taf7,1,70.7,8.9,2023-02-11T13:43:37.576Z,2023-02-11T18:44:24Z,4024288825,212,17.2,4024288823,141,20.6,4024288821,140,56.2,4024288819,56,Right,4024288829,213,2.7,4026178551,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208939,333,3,2,49,28,4txjdaqveermfryvbfrr4taf7,1,63.6,22.1,2023-02-11T13:43:39.910Z,2023-02-11T18:44:31Z,4024289367,56,Center,4024289397,233,586,4026179139,178,,4025849123,465,,4024289369,286,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208839,586,45,2,49,28,9q0arba2kbnywth8bkxlhgmdr,0,36.4,77.9,2023-02-11T13:43:39.910Z,2023-02-11T18:44:31Z,4024288865,56,Back,4024288867,285,,4024289415,233,333,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506607815,1456,83,2,49,33,9q0arba2kbnywth8bkxlhgmdr,1,34.6,82,2023-02-11T13:43:44.286Z,2023-02-11T19:28:06Z,4026360983,399,201057,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208941,334,61,2,49,33,4txjdaqveermfryvbfrr4taf7,0,73.2,28,2023-02-11T13:43:44.713Z,2023-02-11T18:44:43Z,4024289371,56,Center,4026180135,389,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506208933,587,49,2,49,35,9q0arba2kbnywth8bkxlhgmdr,1,29.5,69.8,2023-02-11T13:43:46.160Z,2023-02-11T18:45:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209063,588,1,2,49,38,9q0arba2kbnywth8bkxlhgmdr,1,38.1,76.5,2023-02-11T13:43:49.930Z,2023-02-11T18:45:17Z,4024289969,56,Back,4024289975,212,7.6,4024289971,140,32.6,4024289977,213,2.4,4026182513,178,,4024289973,141,83.7,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209083,589,1,2,49,40,9q0arba2kbnywth8bkxlhgmdr,1,33,84.6,2023-02-11T13:43:51.923Z,2023-02-11T18:45:29Z,4024290079,212,5.3,4024290073,56,Back,4026183443,178,,4024290075,140,37.2,4024290077,141,89.0,4024290081,213,0.6,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209089,590,50,2,49,41,9q0arba2kbnywth8bkxlhgmdr,1,40.3,80,2023-02-11T13:43:52.727Z,2023-02-11T18:45:44Z,4024290107,56,Back,4024293993,233,347,4024290109,286,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209763,347,7,2,49,41,4txjdaqveermfryvbfrr4taf7,1,59.7,20,2023-02-11T13:43:52.852Z,2023-02-11T18:46:02Z,4024293563,285,,4025851051,383,,4026185917,178,,4024293561,56,Right,4024293957,233,590,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209133,335,49,2,49,43,4txjdaqveermfryvbfrr4taf7,1,67.3,8.5,2023-02-11T13:43:54.884Z,2023-02-11T18:46:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209199,336,1,2,49,46,4txjdaqveermfryvbfrr4taf7,1,67.7,17,2023-02-11T13:43:57.484Z,2023-02-11T18:46:12Z,4024290699,56,Center,4026186569,178,,4024290703,141,30.9,4024290707,213,1.1,4024290705,212,10.9,4024290701,140,72.8,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209265,337,1,2,49,48,4txjdaqveermfryvbfrr4taf7,1,75.1,31.8,2023-02-11T13:43:59.188Z,2023-02-11T18:46:17Z,4024290969,56,Center,4024290975,141,36.7,4024290971,140,63.3,4026186843,178,,4024290981,213,2.9,4024290977,212,12.8,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209329,338,1,2,49,52,4txjdaqveermfryvbfrr4taf7,1,69.9,57,2023-02-11T13:44:03.311Z,2023-02-11T18:46:20Z,4024291367,213,1.3,4024291361,140,75.3,4024291365,212,25.7,4024291359,56,Left,4024291363,141,93.8,4026187201,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209361,339,1,2,49,57,4txjdaqveermfryvbfrr4taf7,1,69,89,2023-02-11T13:44:08.361Z,2023-02-11T18:46:24Z,4026187397,178,,4024291507,140,54.9,4024291505,56,Center,4024291511,212,16.3,4024291509,141,78.8,4024291513,213,3.6,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209391,340,1,2,49,59,4txjdaqveermfryvbfrr4taf7,1,57.2,78.8,2023-02-11T13:44:10.101Z,2023-02-11T18:46:31Z,4024291697,213,0.9,4024291691,140,66.1,4024291695,212,15.3,4024291693,141,96.6,4024291689,56,Left,4026188029,178,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209463,341,1,2,50,1,4txjdaqveermfryvbfrr4taf7,1,65.8,96.6,2023-02-11T13:44:12.813Z,2023-02-11T18:46:33Z,4024292043,213,3.8,4026188331,178,,4024292035,56,Left,4024292037,140,53.1,4024292039,141,82.7,4024292041,212,16.3,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209483,342,1,2,50,5,4txjdaqveermfryvbfrr4taf7,1,55.9,76.6,2023-02-11T13:44:16.776Z,2023-02-11T18:46:37Z,4026188587,178,,4024292163,212,9.8,4024292159,140,65.2,4024292157,56,Center,4024292165,213,0.0,4024292161,141,76.7,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209551,343,1,2,50,6,4txjdaqveermfryvbfrr4taf7,1,65.2,76.7,2023-02-11T13:44:17.495Z,2023-02-11T18:46:39Z,4024292493,56,Center,4024292495,140,52.5,4024292497,141,74.2,4026188713,178,,4024292505,213,3.3,4024292501,212,13.4,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209573,344,1,2,50,13,4txjdaqveermfryvbfrr4taf7,1,57,76.3,2023-02-11T13:44:24.148Z,2023-02-11T18:46:41Z,4026188843,178,,4024292575,56,Center,4024292577,140,55.9,4024292581,212,6.4,4024292579,141,67.0,4024292583,213,4.5,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209603,345,1,2,50,14,4txjdaqveermfryvbfrr4taf7,0,55.6,67.6,2023-02-11T13:44:25.547Z,2023-02-11T18:46:51Z,4024292743,56,Left,4026189469,178,,4024292749,212,22.6,4024292745,140,54.8,4024292747,141,100.0,4024292751,213,1.6,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209619,346,5,2,50,16,4txjdaqveermfryvbfrr4taf7,0,56,101.5,2023-02-11T13:44:27.142Z,2023-02-11T18:46:55Z,4024294549,233,591,4024292827,347,,4024292823,56,Left,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209947,591,5,2,50,16,9q0arba2kbnywth8bkxlhgmdr,1,44,-1.5,2023-02-11T13:44:27.142Z,2023-02-11T18:46:55Z,4024294519,347,,4024294517,56,Back,4024294525,233,346,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209951,592,1,2,50,35,9q0arba2kbnywth8bkxlhgmdr,1,47.1,0,2023-02-11T13:44:46.596Z,2023-02-11T18:47:08Z,4024294579,141,11.3,4024294583,212,8.4,4024294567,107,,4024294569,56,Back,4024294575,140,46.7,4024294587,213,1.6,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506209993,593,1,2,50,36,9q0arba2kbnywth8bkxlhgmdr,1,46.7,11.3,2023-02-11T13:44:47.508Z,2023-02-11T18:47:10Z,4024294735,56,Back,4024294749,213,4.2,4024294745,212,5.9,4024294741,141,3.7,4024294739,140,43.9,4026190789,178,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210031,594,1,2,50,37,9q0arba2kbnywth8bkxlhgmdr,1,42.9,4.6,2023-02-11T13:44:48.986Z,2023-02-11T18:47:13Z,4024294903,141,17.9,4024294907,213,1.8,4024294899,56,Back,4024294905,212,9.3,4024294901,140,41.0,4026190981,178,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210149,595,1,2,50,40,9q0arba2kbnywth8bkxlhgmdr,1,43.6,31.7,2023-02-11T13:44:51.131Z,2023-02-11T18:47:16Z,4024295519,141,63.2,4024295521,212,21.4,4026191203,178,,4024295515,56,Back,4024295523,213,1.5,4024295517,140,44.6,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210241,596,1,2,50,46,9q0arba2kbnywth8bkxlhgmdr,1,69.5,87.8,2023-02-11T13:44:57.873Z,2023-02-11T18:47:22Z,4024295939,141,95.0,4024295941,212,5.3,4024295943,213,2.0,4026191585,178,,4024295937,140,67.6,4024295935,56,Left,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210265,597,1,2,50,52,9q0arba2kbnywth8bkxlhgmdr,1,66.1,71.7,2023-02-11T13:45:03.112Z,2023-02-11T18:47:27Z,4024296065,56,Center,4024296073,213,5.8,4024296067,140,73.6,4024296069,141,66.0,4024296071,212,8.8,4026191859,178,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210271,598,50,2,50,52,9q0arba2kbnywth8bkxlhgmdr,1,72.6,67.6,2023-02-11T13:45:03.917Z,2023-02-11T18:47:40Z,4024296231,233,348,4024296113,286,,4024296111,56,Center,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210287,348,7,2,50,53,4txjdaqveermfryvbfrr4taf7,0,27.4,32.4,2023-02-11T13:45:04.639Z,2023-02-11T18:47:46Z,4025855605,385,,4024296167,56,Back,4024296211,233,598,4026193055,389,,4024296169,285,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210323,599,1,2,50,54,9q0arba2kbnywth8bkxlhgmdr,1,70,70.5,2023-02-11T13:45:05.866Z,2023-02-11T18:47:52Z,4024296355,141,69.6,4024296351,56,Center,4026193321,178,,4024296353,140,64.4,4024296359,212,5.9,4024296363,213,3.2,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210395,600,1,2,50,55,9q0arba2kbnywth8bkxlhgmdr,1,64.2,71,2023-02-11T13:45:06.786Z,2023-02-11T18:47:54Z,4024296643,213,1.5,4024296635,56,Left,4024296637,140,65.0,4026193489,178,,4024296639,141,87.9,4024296641,212,11.5,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210421,601,1,2,50,59,9q0arba2kbnywth8bkxlhgmdr,1,64.2,82.5,2023-02-11T13:45:10.733Z,2023-02-11T18:47:57Z,4026193719,178,,4024296781,56,Center,4024296785,141,71.9,4024296787,212,7.6,4024296789,213,4.4,4024296783,140,61.9,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210531,602,1,2,51,1,9q0arba2kbnywth8bkxlhgmdr,1,62.8,70.1,2023-02-11T13:45:12.995Z,2023-02-11T18:48:05Z,4024297283,213,4.6,4024297279,141,41.9,4026194317,178,,4024297275,56,Center,4024297277,140,61.2,4024297281,212,19.2,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210563,603,1,2,51,7,9q0arba2kbnywth8bkxlhgmdr,1,68.4,32.2,2023-02-11T13:45:18.255Z,2023-02-11T18:48:09Z,4024297413,56,Right,4024297419,141,6.5,4026194589,178,,4024297423,212,23.9,4024297415,140,83.9,4024297429,213,5.5,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210593,604,1,2,51,9,9q0arba2kbnywth8bkxlhgmdr,0,90,8.8,2023-02-11T13:45:20.414Z,2023-02-11T18:48:11Z,4024297567,56,Center,4024297573,212,27.8,4024297565,155,,4025856759,224,,4026194749,178,,4024297571,141,49.6,4024297575,213,1.5,4024297563,2,,dczrgxyolp7lcz413wkz7ap61,R. James,4025856761,20,,4024297569,140,,,,,,,,,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210613,349,61,2,51,10,4txjdaqveermfryvbfrr4taf7,1,7.3,51.5,2023-02-11T13:45:21.721Z,2023-02-11T18:48:28Z,4024297651,56,Back,4026195661,389,,,,,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210641,350,52,2,51,11,4txjdaqveermfryvbfrr4taf7,1,3.1,49.6,2023-02-11T13:45:22.737Z,2023-02-11T18:48:32Z,4026195947,178,,4025857227,377,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210933,351,1,2,51,27,4txjdaqveermfryvbfrr4taf7,1,10.2,52.5,2023-02-11T13:45:38.741Z,2023-02-11T18:48:36Z,4026196213,178,,4024299235,213,1.1,4024299231,141,77.2,4024299229,140,18.8,4024299233,212,19.1,4024299225,123,,4024299227,56,Back,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506210989,352,2,2,51,32,4txjdaqveermfryvbfrr4taf7,1,27.3,83.8,2023-02-11T13:45:43.253Z,2023-02-11T18:48:40Z,4024299493,56,Center,4024299495,140,57.0,4024299489,7,3c7vnmec038bhz5rq36ywi2fp,4024299491,1,,4026196407,178,,4024299497,141,69.4,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506211041,605,55,2,51,32,9q0arba2kbnywth8bkxlhgmdr,1,43.7,27,2023-02-11T13:45:43.254Z,2023-02-11T18:48:40Z,4024300759,189,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506211311,606,1,2,51,48,9q0arba2kbnywth8bkxlhgmdr,1,32.5,25,2023-02-11T13:45:59.779Z,2023-02-11T18:49:21Z,4024301035,56,Back,4024301031,5,,4024301037,140,44.3,4024301043,213,0.2,4024302293,189,,4026198949,178,,4024301033,241,,4024301039,141,28.5,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,4024301041,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506512909,1049,1,2,51,50,9q0arba2kbnywth8bkxlhgmdr,1,41.4,30,2023-02-11T13:46:01.945Z,2023-02-11T18:49:25Z,4025859423,213,2.3,4025859415,56,Back,4025859417,140,36.1,4026199153,178,,4025859413,189,,4025859421,212,8.5,4025859419,141,39.5,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
