id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/12/value,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/15/value,qualifier/18/value
2493235883,7,49,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,54.9,76,2022-12-26T15:00:48.079Z,2022-12-26T20:21:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493235903,8,1,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,1,54.9,76,2022-12-26T15:00:48.168Z,2022-12-26T20:21:35Z,3957056095,178,,3956096693,140,36.7,3956096697,212,22.8,3956096691,56,Back,3956096695,141,57.8,3956096699,213,3.7,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493235927,9,1,1,0,24,7vn2i2kd35zuetw6b38gw9jsz,1,36.4,57.8,2022-12-26T15:00:51.837Z,2022-12-26T20:21:39Z,3956096783,140,39.1,3956096785,141,79.7,3957056273,178,,3956096781,56,Back,3956096787,212,15.2,3956096789,213,1.4,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493235985,10,1,1,0,25,7vn2i2kd35zuetw6b38gw9jsz,1,37.8,69.3,2022-12-26T15:00:53.697Z,2022-12-26T20:21:41Z,3956097041,141,42.7,3957056407,178,,3956097043,212,19.8,3956097039,140,30.2,3956097037,56,Back,3956097045,213,4.3,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236007,11,1,1,0,30,7vn2i2kd35zuetw6b38gw9jsz,1,27.6,37.9,2022-12-26T15:00:57.821Z,2022-12-26T20:21:45Z,3956097141,140,12.1,3956097147,213,2.8,3957056587,178,,3956097139,56,Back,3956097143,141,46.6,3956097145,212,17.3,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236017,12,1,1,0,33,7vn2i2kd35zuetw6b38gw9jsz,1,12.1,46.6,2022-12-26T15:01:00.842Z,2022-12-26T20:21:48Z,3957056709,178,,3956097213,213,6.2,3956097211,212,12.0,3956097201,56,Back,3956097207,141,44.9,3956097203,140,23.5,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236027,13,1,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,1,23.5,44.9,2022-12-26T15:01:02.151Z,2022-12-26T20:21:53Z,3956097265,140,11.9,3956097263,56,Back,3956097269,212,12.3,3956097267,141,47.5,3957056935,178,,3956097271,213,3.0,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236065,14,1,1,0,36,7vn2i2kd35zuetw6b38gw9jsz,1,10.5,47.2,2022-12-26T15:01:04.098Z,2022-12-26T20:21:56Z,3956097453,140,12.3,3956097461,212,21.0,3956097457,141,77.9,3957057087,178,,3956097451,56,Back,3956097463,213,1.5,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236079,15,1,1,0,40,7vn2i2kd35zuetw6b38gw9jsz,1,26.7,83.9,2022-12-26T15:01:08.106Z,2022-12-26T20:22:04Z,3956097551,141,95.7,3957057329,178,,3956097549,140,27.3,3956097555,213,1.5,3956097553,212,8.0,3956097547,56,Back,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236129,16,1,1,0,41,7vn2i2kd35zuetw6b38gw9jsz,1,27.6,95.4,2022-12-26T15:01:09.069Z,2022-12-26T20:22:12Z,3957057747,178,,3956097769,213,4.3,3956097761,56,Back,3956097767,212,31.1,3956097765,141,54.3,3956097763,140,14.6,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236219,17,1,1,0,44,7vn2i2kd35zuetw6b38gw9jsz,1,14.6,53.7,2022-12-26T15:01:12.682Z,2022-12-26T20:22:18Z,3956098071,212,15.5,3957057995,178,,3956098067,140,16.2,3956098069,141,31.0,3956098073,213,4.8,3956098065,56,Back,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236245,18,1,1,0,50,7vn2i2kd35zuetw6b38gw9jsz,0,39.5,21.6,2022-12-26T15:01:17.981Z,2022-12-26T20:22:21Z,3956098197,213,0.4,3956098191,140,69.4,3956098199,1,,3956098193,141,39.7,3956098195,212,33.7,3956098187,155,,3956098189,56,Center,3957058171,178,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236267,5,61,1,0,52,avxknfz4f6ob0rv9dbnxdzde0,0,28.3,57.3,2022-12-26T15:01:20.013Z,2022-12-26T20:22:27Z,3956098303,56,Back,3957058493,178,,3957058491,21,,,,,,,,,,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236329,19,1,1,0,55,7vn2i2kd35zuetw6b38gw9jsz,1,69.4,17.9,2022-12-26T15:01:23.544Z,2022-12-26T20:22:37Z,3956098623,141,8.5,3957058933,178,,3956098625,212,7.0,3956098619,56,Right,3956098621,140,72.2,3956098629,213,5.1,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236379,20,1,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,1,72.2,8.5,2022-12-26T15:01:25.524Z,2022-12-26T20:22:40Z,3957059077,178,,3956098911,140,72.8,3956098917,213,1.5,3956098907,56,Right,3956098913,141,16.4,3956098915,212,5.4,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236415,21,1,1,0,59,7vn2i2kd35zuetw6b38gw9jsz,1,77.9,20.7,2022-12-26T15:01:27.575Z,2022-12-26T20:22:47Z,3956099101,140,91.3,3956099107,213,0.4,3956099099,56,Center,3956099105,212,15.4,3957059423,178,,3956099103,141,29.8,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236427,22,61,1,1,0,7vn2i2kd35zuetw6b38gw9jsz,0,92.4,30,2022-12-26T15:01:28.642Z,2022-12-26T20:23:14Z,3957060313,388,,3956099153,56,Center,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236445,6,52,1,1,2,avxknfz4f6ob0rv9dbnxdzde0,1,3.7,55.7,2022-12-26T15:01:30.002Z,2022-12-26T20:23:18Z,3956868835,376,,3957060449,178,,,,,,,,,,,,,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236685,7,1,1,1,13,avxknfz4f6ob0rv9dbnxdzde0,1,7.5,47.9,2022-12-26T15:01:41.525Z,2022-12-26T20:23:23Z,3956100303,56,Back,3956100305,140,8.7,3956100311,213,1.5,3956100301,123,,3956100307,141,70.0,3956100309,212,15.1,3957060591,178,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236741,8,1,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,0,11.8,67.2,2022-12-26T15:01:44.174Z,2022-12-26T20:23:30Z,3956100555,140,22.5,3956100561,213,5.2,3956100559,212,22.8,3956100557,141,38.0,3956100553,56,Back,3957060737,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493236813,23,49,1,1,19,7vn2i2kd35zuetw6b38gw9jsz,1,73.9,56,2022-12-26T15:01:46.828Z,2022-12-26T20:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237121,24,1,1,1,19,7vn2i2kd35zuetw6b38gw9jsz,1,73.9,56,2022-12-26T15:01:46.857Z,2022-12-26T20:23:49Z,3956102221,140,76.3,3956102227,213,1.2,3956102225,212,6.7,3956102223,141,65.1,3956102219,56,Center,3957061289,178,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237189,25,1,1,1,20,7vn2i2kd35zuetw6b38gw9jsz,0,75.1,63.9,2022-12-26T15:01:47.918Z,2022-12-26T20:23:57Z,3957061545,178,,3956102547,141,49.4,3956102543,56,Center,3956102551,213,5.3,3956102549,212,11.6,3956102545,140,81.0,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237149,9,1,1,1,20,avxknfz4f6ob0rv9dbnxdzde0,0,17.6,48.8,2022-12-26T15:01:48.593Z,2022-12-26T20:24:02Z,3956102361,213,4.9,3956102355,140,18.8,3956102353,56,Back,3957061661,178,,3956102359,212,7.7,3956102357,141,37.7,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493380079,793,3,1,1,22,7vn2i2kd35zuetw6b38gw9jsz,0,86.3,64,2022-12-26T15:01:50.390Z,2022-12-26T20:24:10Z,3957061853,178,,3956869753,465,,3956869749,56,Center,3956869755,467,enyatxtjef9lacem6c8cc1mmt,3956869751,286,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237357,26,4,1,1,22,7vn2i2kd35zuetw6b38gw9jsz,1,87.1,57.2,2022-12-26T15:01:50.539Z,2022-12-26T20:24:19Z,3956103351,9,,3956106601,348,cjdycctu96jilvbvnl7ndh9sl,3956103359,56,Center,3956103363,152,,3956105841,233,10,3956103369,286,,3956103355,13,,3956103367,265,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237153,10,4,1,1,22,avxknfz4f6ob0rv9dbnxdzde0,0,12.9,42.8,2022-12-26T15:01:50.540Z,2022-12-26T20:24:18Z,3956102391,285,,3956105867,233,26,3956102389,265,,3956102385,56,Back,3957062045,178,,3956102381,9,,3956102387,152,,3956102383,13,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238625,11,58,1,2,37,avxknfz4f6ob0rv9dbnxdzde0,0,0,0,2022-12-26T15:03:04.924Z,2022-12-26T20:24:29Z,3956110881,233,27,3956109633,179,,3956109635,73,,3956109631,186,,3956109637,56,Back,3956109629,9,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238585,27,16,1,2,37,7vn2i2kd35zuetw6b38gw9jsz,1,88.5,50,2022-12-26T15:03:04.924Z,2022-12-26T20:24:29Z,3956110683,20,,3956113157,102,50.6,3956110705,375,02:36.886,3956109425,56,Center,3956113173,282,4,3956109423,17,,3956113161,390,155569,3956113163,458,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,3956113165,230,99.5,3956110809,353,11,3956113169,280,PENALTY_WON,3956113171,281,c589fk8pfqvbukvtdqu1yhjv9,3956109421,9,3956110701,374,2022-12-26 15:03:04.620,3956870553,396,52.3,3957062329,178,3956113167,231,49.8,3956113159,103,18.4,3956113155,78,3956870551,395,0.7,3956109427,214,,,,,,,,
2493239683,12,1,1,3,25,avxknfz4f6ob0rv9dbnxdzde0,1,49.8,50,2022-12-26T15:03:53.455Z,2022-12-26T20:24:40Z,3956115187,140,33.7,3956115181,56,Back,3956115189,141,51.3,3956115193,213,3.1,3956115195,279,G,3956115191,212,16.9,3957062609,178,,,,,8prtj2o0lz1zbzpuw4ah4qhud,D. Praet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239781,13,1,1,3,28,avxknfz4f6ob0rv9dbnxdzde0,0,34.1,51,2022-12-26T15:03:56.140Z,2022-12-26T20:24:45Z,3956115723,1,,3956115711,140,69.2,3957062763,178,,3956115719,213,0.7,3956115707,155,,3956115709,56,Left,3956115713,141,97.2,3956115715,212,48.4,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239811,28,44,1,3,30,7vn2i2kd35zuetw6b38gw9jsz,1,33.1,4.8,2022-12-26T15:03:58.634Z,2022-12-27T04:24:19Z,3956115893,233,14,3956115863,56,Back,3956115865,285,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239787,14,44,1,3,30,avxknfz4f6ob0rv9dbnxdzde0,0,66.9,95.2,2022-12-26T15:03:58.635Z,2022-12-26T20:24:49Z,3956115927,233,28,3956115741,286,,3956115739,56,Left,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239827,29,1,1,3,30,7vn2i2kd35zuetw6b38gw9jsz,1,35.4,6.8,2022-12-26T15:03:58.668Z,2022-12-27T04:24:19Z,3956115953,212,5.0,3956115947,56,Back,3956115949,140,37.1,3957062997,388,,3956115955,213,1.2,3956115951,141,13.7,3956115945,3,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239845,30,1,1,3,33,7vn2i2kd35zuetw6b38gw9jsz,1,37.1,13.7,2022-12-26T15:04:00.816Z,2022-12-26T20:25:00Z,3957063359,388,,3956116085,141,5.8,3956116083,140,41.1,3956116079,3,,3956116089,213,5.4,3956116081,56,Back,3956116087,212,6.8,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239849,31,49,1,3,35,7vn2i2kd35zuetw6b38gw9jsz,1,41.1,5.8,2022-12-26T15:04:02.786Z,2022-12-26T20:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239897,32,1,1,3,35,7vn2i2kd35zuetw6b38gw9jsz,1,41.1,5.8,2022-12-26T15:04:02.805Z,2022-12-26T20:25:11Z,3956116383,141,5.9,3957063851,178,,3956116385,212,3.9,3956116377,56,Back,3956116379,140,37.4,3956116387,213,3.1,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493427051,878,67,1,3,36,7vn2i2kd35zuetw6b38gw9jsz,1,38.6,5.6,2022-12-26T15:04:03.802Z,2022-12-27T04:24:20Z,3957130927,233,1087,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493427047,1087,67,1,3,36,avxknfz4f6ob0rv9dbnxdzde0,0,61.4,94.4,2022-12-26T15:04:03.803Z,2022-12-26T21:06:05Z,3957130937,233,878,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239917,33,1,1,3,36,7vn2i2kd35zuetw6b38gw9jsz,0,37.4,5.9,2022-12-26T15:04:03.824Z,2022-12-27T04:24:20Z,3956116471,56,Right,3956116477,212,19.4,3956116473,140,55.4,3956116479,213,6.0,3956116475,141,0.0,3957064115,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239935,15,5,1,3,37,avxknfz4f6ob0rv9dbnxdzde0,1,44.8,100.8,2022-12-26T15:04:05.248Z,2022-12-26T20:25:21Z,3956116595,56,Back,3956116597,347,,3956116617,233,34,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239921,34,5,1,3,37,7vn2i2kd35zuetw6b38gw9jsz,0,55.2,-0.8,2022-12-26T15:04:05.248Z,2022-12-26T20:25:22Z,3956116511,347,,3956116509,56,Right,3956116641,233,15,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
