id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2508093407,261,1,1,26,30,4dsgumo7d4zupm2ugsvm4zm4d,1,37,24.2,2023-02-15T19:56:39Z,2023-02-16T03:08:35Z,4034194395,56,Back,4034194401,212,7.7,4034194397,140,44.0,4034194399,141,20.9,4034933535,178,,4034194403,213,6.0,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093421,262,1,1,26,35,4dsgumo7d4zupm2ugsvm4zm4d,1,37.3,26.6,2023-02-15T19:56:43.530Z,2023-02-16T03:08:40Z,4034194479,213,2.2,4034194471,56,Back,4034933575,178,,4034194477,212,12.4,4034194475,141,40.9,4034194473,140,30.0,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093459,263,1,1,26,37,4dsgumo7d4zupm2ugsvm4zm4d,1,30,40.9,2023-02-15T19:56:45.619Z,2023-02-16T03:08:43Z,4034194711,213,2.0,4034933609,178,,4034194705,140,20.4,4034194709,212,27.2,4034194707,141,78.0,4034194703,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093473,264,1,1,26,41,4dsgumo7d4zupm2ugsvm4zm4d,1,20.4,78,2023-02-15T19:56:49.313Z,2023-02-16T03:08:49Z,4034194779,212,11.0,4034194777,141,73.5,4034194775,140,30.5,4034933645,178,,4034194773,56,Back,4034194781,213,6.0,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093531,265,1,1,26,43,4dsgumo7d4zupm2ugsvm4zm4d,1,30.2,77.7,2023-02-15T19:56:51.331Z,2023-02-16T03:08:51Z,4034195093,140,40.6,4034933657,178,,4034195091,56,Back,4034195099,213,0.9,4034195097,212,17.9,4034195095,141,98.6,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093555,266,1,1,26,48,4dsgumo7d4zupm2ugsvm4zm4d,0,61.4,98,2023-02-15T19:56:56.866Z,2023-02-16T03:08:55Z,4034195175,56,Center,4034195183,213,5.2,4034933677,178,,4034195177,140,70.3,4034195179,141,70.2,4034195181,212,21.1,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093547,202,49,1,26,50,a3nyxabgsqlnqfkeg41m6tnpp,1,30.3,35.4,2023-02-15T19:56:58.624Z,2023-02-16T03:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093569,203,1,1,26,50,a3nyxabgsqlnqfkeg41m6tnpp,1,30.5,35.5,2023-02-15T19:56:58.720Z,2023-02-16T03:09:10Z,4034195237,140,29.6,4034195243,213,4.6,4034195239,141,23.0,4034933787,388,,4034195235,56,Back,4034195241,212,8.6,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093595,204,1,1,26,52,a3nyxabgsqlnqfkeg41m6tnpp,1,29.2,23.7,2023-02-15T19:57:00.625Z,2023-02-16T03:09:15Z,4034195371,213,0.4,4034195363,56,Back,4034195369,212,14.2,4034195367,141,32.1,4034195365,140,41.6,4034933893,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093603,205,43,1,26,54,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-02-15T19:57:03.165Z,2023-02-15T23:10:01Z,4034195399,286,0,4034645887,144,3,4034195397,56,Back,4034195427,233,267,4034645759,465,0,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093587,267,43,1,26,54,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-02-15T19:57:03.165Z,2023-02-15T23:10:04Z,4034195333,285,0,4034195331,56,Center,4034645923,144,45,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093633,206,1,1,26,56,a3nyxabgsqlnqfkeg41m6tnpp,0,53.3,26.5,2023-02-15T19:57:04.330Z,2023-02-16T03:09:19Z,4034195523,140,73.4,4034933919,178,,4034195529,213,0.6,4034195521,56,Center,4034195527,212,25.9,4034195525,141,48.7,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093647,268,1,1,26,57,4dsgumo7d4zupm2ugsvm4zm4d,1,31.2,46.9,2023-02-15T19:57:05.390Z,2023-02-16T03:09:22Z,4034195603,212,8.8,4034195599,140,37.6,4034195601,141,55.2,4034195597,56,Back,4034933959,178,,4034195605,213,0.7,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093651,269,49,1,26,58,4dsgumo7d4zupm2ugsvm4zm4d,1,36.7,54.3,2023-02-15T19:57:06.348Z,2023-02-16T03:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093669,270,1,1,26,59,4dsgumo7d4zupm2ugsvm4zm4d,1,36.6,54,2023-02-15T19:57:07.904Z,2023-02-16T03:09:28Z,4034195741,141,46.4,4034934025,178,,4034195745,213,5.9,4034195739,140,49.3,4034195743,212,14.3,4034195737,56,Back,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093733,271,1,1,27,3,4dsgumo7d4zupm2ugsvm4zm4d,1,55,43.1,2023-02-15T19:57:11.411Z,2023-02-16T03:09:41Z,4034196067,212,16.6,4034196061,56,Center,4034196069,213,5.2,4034196065,141,21.2,4034934161,178,,4034196063,140,61.9,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093767,272,1,1,27,7,4dsgumo7d4zupm2ugsvm4zm4d,1,72.4,10.7,2023-02-15T19:57:15.771Z,2023-02-16T03:09:45Z,4034934197,178,,4034196233,56,Right,4034196241,213,2.3,4034196235,140,67.4,4034196239,212,8.0,4034196237,141,19.6,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093791,273,1,1,27,10,4dsgumo7d4zupm2ugsvm4zm4d,1,64.5,23.3,2023-02-15T19:57:18.800Z,2023-02-16T03:09:49Z,4034196391,141,54.8,4034196389,140,68.2,4034196395,213,1.4,4034196385,56,Center,4034196393,212,21.8,4034934253,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093895,274,1,1,27,13,4dsgumo7d4zupm2ugsvm4zm4d,1,67.9,56.1,2023-02-15T19:57:21.259Z,2023-02-16T03:09:52Z,4034196943,141,92.4,4034196947,213,1.1,4034196939,56,Left,4034196941,140,80.6,4034934271,178,,4034196945,212,28.1,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093899,275,1,1,27,20,4dsgumo7d4zupm2ugsvm4zm4d,0,94.1,75.9,2023-02-15T19:57:28.196Z,2023-02-16T03:09:58Z,4034196977,213,4.8,4034196971,140,94.4,4034196975,212,3.1,4034646613,72,,4034196973,141,71.4,4034196969,56,Center,4034934351,178,,4034646609,225,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,4034196965,2,,4034646611,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093913,207,61,1,27,20,a3nyxabgsqlnqfkeg41m6tnpp,1,7.8,28.6,2023-02-15T19:57:28.267Z,2023-02-16T03:10:06Z,4034934461,178,,4034197045,56,Back,,,,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093939,276,13,1,27,21,4dsgumo7d4zupm2ugsvm4zm4d,1,88.5,45.7,2023-02-15T19:57:29.842Z,2023-02-16T03:10:10Z,4034934521,178,,4034197663,458,,4034197665,230,99.1,4034197295,72,,4034197667,231,50,4034197661,328,,4034197155,22,,4034197659,108,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,4034197657,103,,4034197157,17,4034197655,102,53.9,4034197159,56,4034197653,74,,,,,,,,,,,,Center,95.8,,,,,,,,,,,,,,,,
2508093945,208,5,1,27,22,a3nyxabgsqlnqfkeg41m6tnpp,1,-0.8,46.4,2023-02-15T19:57:30.588Z,2023-02-16T03:10:13Z,4034197193,346,,4034197191,56,Back,4034197215,233,277,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508093949,277,5,1,27,22,4dsgumo7d4zupm2ugsvm4zm4d,0,100.8,53.6,2023-02-15T19:57:30.588Z,2023-02-16T03:10:13Z,4034197201,346,,4034197199,56,Center,4034197243,233,208,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094263,209,1,1,27,57,a3nyxabgsqlnqfkeg41m6tnpp,0,3.7,52.5,2023-02-15T19:58:05.505Z,2023-02-16T03:10:28Z,4034199037,213,5.7,4034199039,1,,4034199031,140,58.2,4034199027,155,,4034199029,56,Right,4034199021,124,,4034199035,212,67.8,4034199033,141,0.0,23637o19ff0sw18pqv8g96ndh,Ederson,4034199041,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094267,210,5,1,28,1,a3nyxabgsqlnqfkeg41m6tnpp,0,59.4,-1.5,2023-02-15T19:58:09.659Z,2023-02-16T03:10:18Z,4034199055,347,,4034199239,233,278,4034199053,56,Right,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094297,278,5,1,28,1,4dsgumo7d4zupm2ugsvm4zm4d,1,40.6,101.5,2023-02-15T19:58:09.659Z,2023-02-16T03:10:17Z,4034199223,233,210,4034199221,347,,4034199219,56,Back,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094343,279,1,1,28,7,4dsgumo7d4zupm2ugsvm4zm4d,1,42,100,2023-02-15T19:58:15.262Z,2023-02-16T03:10:39Z,4034199505,56,Back,4034199511,212,16.3,4034199507,140,32.8,4034199509,141,82.7,4034199513,213,4.1,4034199503,107,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094389,280,1,1,28,13,4dsgumo7d4zupm2ugsvm4zm4d,1,36.8,68.1,2023-02-15T19:58:22.132Z,2023-02-16T03:10:43Z,4034935001,178,,4034199735,56,Back,4034199739,141,37.9,4034199743,213,4.4,4034199737,140,30.6,4034199741,212,21.5,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094409,281,1,1,28,17,4dsgumo7d4zupm2ugsvm4zm4d,1,32.3,35.3,2023-02-15T19:58:25.701Z,2023-02-16T03:10:46Z,4034199873,213,6.0,4034199869,141,22.4,4034199871,212,29.9,4034199867,140,59.5,4034199865,56,Center,4034935049,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508234119,932,83,1,28,19,a3nyxabgsqlnqfkeg41m6tnpp,1,41.7,78.6,2023-02-15T19:58:28.026Z,2023-02-16T03:42:59Z,4034952607,399,223340,,,,,,,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094421,282,1,1,28,19,4dsgumo7d4zupm2ugsvm4zm4d,1,59.1,22.1,2023-02-15T19:58:28.135Z,2023-02-16T03:10:49Z,4034199947,140,47.9,4034199949,141,31.3,4034199945,56,Back,4034199953,213,2.7,4034199951,212,13.3,4034935073,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094511,283,1,1,28,21,4dsgumo7d4zupm2ugsvm4zm4d,1,48.6,31.6,2023-02-15T19:58:30.012Z,2023-02-16T03:11:09Z,4034200399,141,98.4,4034200391,155,,4034200397,140,80.6,4034200405,1,,4034935263,178,,4034200395,56,Left,4034200401,212,56.5,4034200393,196,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,4034200403,213,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,
2508094529,284,1,1,28,29,4dsgumo7d4zupm2ugsvm4zm4d,1,78.4,90.2,2023-02-15T19:58:38.136Z,2023-02-16T03:11:15Z,4034200517,141,81.3,4034200519,212,9.0,4034200515,140,72.1,4034935307,178,,4034200521,213,3.9,4034200513,56,Left,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094543,285,1,1,28,32,4dsgumo7d4zupm2ugsvm4zm4d,1,70.4,80.4,2023-02-15T19:58:41.007Z,2023-02-16T03:11:16Z,4034200609,141,60.3,4034200607,140,69.6,4034200611,212,13.7,4034200605,56,Center,4034935319,178,,4034200613,213,4.7,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094555,286,1,1,28,33,4dsgumo7d4zupm2ugsvm4zm4d,1,67.5,58.1,2023-02-15T19:58:42.178Z,2023-02-16T03:11:20Z,4034200689,212,6.0,4034200687,141,60.9,4034200691,213,0.3,4034200679,56,Center,4034200683,140,72.9,4034935381,178,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094571,287,1,1,28,34,4dsgumo7d4zupm2ugsvm4zm4d,1,72.5,61,2023-02-15T19:58:43.145Z,2023-02-16T03:11:23Z,4034935399,178,,4034200753,140,77.8,4034200755,141,47.2,4034200751,56,Center,4034200759,213,5.2,4034200757,212,10.9,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094595,288,1,1,28,36,4dsgumo7d4zupm2ugsvm4zm4d,1,81.6,45.8,2023-02-15T19:58:44.295Z,2023-02-16T03:11:27Z,4034935425,178,,4034200901,213,5.7,4034200893,141,39.6,4034200887,56,Center,4034200889,140,87.5,4034200897,212,7.5,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094607,289,1,1,28,39,4dsgumo7d4zupm2ugsvm4zm4d,0,95.8,32.5,2023-02-15T19:58:47.985Z,2023-02-16T03:11:32Z,4034200963,213,1.6,4034200955,56,Center,4034200959,141,34.1,4034200957,140,95.8,4034935451,178,,4034200961,212,1.1,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094613,211,61,1,28,39,a3nyxabgsqlnqfkeg41m6tnpp,1,4.6,64.1,2023-02-15T19:58:48.179Z,2023-02-16T03:11:38Z,4034935485,389,,4034200969,56,Back,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094623,212,52,1,28,41,a3nyxabgsqlnqfkeg41m6tnpp,1,1.8,58.1,2023-02-15T19:58:49.497Z,2023-02-16T03:11:44Z,4034648195,376,,4034935535,179,,,,,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094795,213,80,1,29,3,a3nyxabgsqlnqfkeg41m6tnpp,0,9.6,49.3,2023-02-15T19:59:11.266Z,2023-02-16T03:11:51Z,4034935567,178,,4034202037,189,,,,,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094819,214,1,1,29,4,a3nyxabgsqlnqfkeg41m6tnpp,1,13.8,55.3,2023-02-15T19:59:12.280Z,2023-02-16T03:11:55Z,4034202141,213,4.6,4034935613,178,,4034202135,141,31.0,4034202129,56,Back,4034202131,140,11.8,4034202139,212,16.7,4034202163,189,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094835,215,1,1,29,6,a3nyxabgsqlnqfkeg41m6tnpp,1,13.1,25.8,2023-02-15T19:59:14.315Z,2023-02-16T03:12:00Z,4034202225,213,4.9,4034202219,140,14.9,4034202217,56,Back,4034935655,178,,4034202229,189,,4034202221,141,9.2,4034202223,212,11.4,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094861,216,1,1,29,8,a3nyxabgsqlnqfkeg41m6tnpp,1,15.1,8.3,2023-02-15T19:59:16.979Z,2023-02-16T03:12:16Z,4034202373,140,66.6,4034202375,141,14.0,4034202377,212,54.2,4034202371,56,Right,4034202379,213,0.1,4034202381,1,,4034202369,155,,4034202939,189,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,4034935775,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094865,217,61,1,29,13,a3nyxabgsqlnqfkeg41m6tnpp,0,66.6,14,2023-02-15T19:59:21.478Z,2023-02-16T03:12:30Z,4034935927,178,,4034202393,56,Right,4034935925,21,,,,,,,,,,,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094907,290,4,1,29,15,4dsgumo7d4zupm2ugsvm4zm4d,1,25.2,74.4,2023-02-15T19:59:23.870Z,2023-02-16T03:12:35Z,4034202677,152,,4034202669,295,,4034202673,56,Back,4034202679,285,,4034202667,13,,4034202701,233,218,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094903,218,4,1,29,15,a3nyxabgsqlnqfkeg41m6tnpp,0,74.8,25.6,2023-02-15T19:59:23.871Z,2023-02-16T03:12:34Z,4034202747,233,290,4034935985,178,,4034202655,295,,4034202661,286,,4034202659,152,,4034202653,13,,4034202657,56,Center,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508094969,291,1,1,29,19,4dsgumo7d4zupm2ugsvm4zm4d,1,15.2,73.8,2023-02-15T19:59:28.138Z,2023-02-16T03:12:38Z,4034203001,213,4.8,4034202995,140,15.9,4034202989,5,,4034202997,141,49.6,4034202999,212,16.5,4034202991,152,,4034936027,178,,4034202993,56,Back,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095013,292,1,1,29,24,4dsgumo7d4zupm2ugsvm4zm4d,1,23.5,38,2023-02-15T19:59:33.119Z,2023-02-16T03:12:42Z,4034203241,213,6.3,4034936059,178,,4034203233,56,Back,4034203239,212,18.7,4034203237,141,37.6,4034203235,140,41.3,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095079,293,1,1,29,30,4dsgumo7d4zupm2ugsvm4zm4d,1,45.1,33.2,2023-02-15T19:59:39.109Z,2023-02-16T03:12:49Z,4034936115,178,,4034203593,141,95.7,4034203585,155,,4034203595,212,47.0,4034203589,56,Left,4034203587,196,,4034203597,213,1.1,4034203599,1,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,4034203591,140,,,,,,,,,,,,,,,,,,,,,,,64.3,,,,,,,,,,,,,,,,
2508095097,294,1,1,29,37,4dsgumo7d4zupm2ugsvm4zm4d,0,86.8,91.7,2023-02-15T19:59:45.806Z,2023-02-16T03:12:53Z,4034936165,178,,4034203703,141,46.9,4034203705,212,34.0,4034203711,345,,4034203695,2,,4034203707,213,5.2,4034203701,140,100.0,4034203699,56,Center,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,4034203697,155,,4034648985,72,4034203771,1,,4034648983,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095123,219,5,1,29,38,a3nyxabgsqlnqfkeg41m6tnpp,1,-1.2,53.6,2023-02-15T19:59:47.115Z,2023-02-16T03:12:58Z,4034203817,346,,4034203815,56,Back,4034203845,233,295,,,,,,,,,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095113,295,5,1,29,38,4dsgumo7d4zupm2ugsvm4zm4d,0,101.2,46.4,2023-02-15T19:59:47.115Z,2023-02-16T03:12:58Z,4034203789,56,Center,4034203791,346,,4034203891,233,219,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095811,220,1,1,30,32,a3nyxabgsqlnqfkeg41m6tnpp,0,4.7,51,2023-02-15T20:00:40.321Z,2023-02-16T02:57:35Z,4034207383,140,74.6,4034207379,124,,4034207389,213,0.4,4034207381,56,Left,4034207387,212,78.7,4034207391,1,,4034207385,141,92.9,4034207395,74,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095801,296,44,1,30,37,4dsgumo7d4zupm2ugsvm4zm4d,1,25.6,5.2,2023-02-15T20:00:45.695Z,2023-02-16T04:24:18Z,4034207349,56,Back,4034207513,233,221,4034207351,285,,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095817,221,44,1,30,37,a3nyxabgsqlnqfkeg41m6tnpp,0,74.4,94.8,2023-02-15T20:00:45.696Z,2023-02-16T02:57:42Z,4034207407,286,,4034207405,56,Left,4034207517,233,296,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095825,297,1,1,30,37,4dsgumo7d4zupm2ugsvm4zm4d,0,22.7,3.8,2023-02-15T20:00:45.772Z,2023-02-16T04:24:18Z,4034924255,388,,4034207453,56,Back,4034207455,140,32.2,4034207463,213,0.0,4034207457,141,4.0,4034207451,3,,4034207459,212,10.0,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095843,222,1,1,30,38,a3nyxabgsqlnqfkeg41m6tnpp,0,67.7,94.4,2023-02-15T20:00:47.074Z,2023-02-16T02:57:46Z,4034207573,56,Left,4034924287,388,,4034207581,213,6.0,4034207577,141,90.2,4034207571,3,,4034207579,212,10.1,4034207575,140,76.9,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095847,298,1,1,30,40,4dsgumo7d4zupm2ugsvm4zm4d,1,27.8,8.9,2023-02-15T20:00:48.266Z,2023-02-16T02:57:53Z,4034208011,140,30.2,4034208017,213,5.7,4034924395,388,,4034208015,212,3.1,4034208013,141,6.2,4034207595,56,Back,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095857,299,49,1,30,40,4dsgumo7d4zupm2ugsvm4zm4d,1,29.1,2.3,2023-02-15T20:00:48.955Z,2023-02-16T02:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508095893,300,1,1,30,41,4dsgumo7d4zupm2ugsvm4zm4d,0,29.1,2.3,2023-02-15T20:00:49.795Z,2023-02-16T02:57:58Z,4034207807,141,34.4,4034207809,212,35.2,4034207801,155,,4034207805,140,55.4,4034207811,213,0.7,4034207803,56,Center,4034924451,178,,4034207813,1,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
