id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value,assist,qualifier/19/value
2494735963,98,1,1,8,22,c8h9bw1l82s06h77xxrelzhur,1,61.1,68.4,2023-01-02T17:39:34.161Z,2023-01-03T00:08:48Z,3964020467,213,4.8,3964020465,212,28.4,3964020459,56,Center,3964020461,140,64.3,3964020463,141,27.0,3964203461,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494735965,99,1,1,8,26,c8h9bw1l82s06h77xxrelzhur,1,64.7,33.9,2023-01-02T17:39:38.024Z,2023-01-03T00:09:11Z,3964020479,213,1.3,3964203591,178,,3964020475,141,51.5,3964020477,212,12.3,3964020471,56,Center,3964020473,140,67.4,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494735969,100,1,1,8,27,c8h9bw1l82s06h77xxrelzhur,1,67.4,51.5,2023-01-02T17:39:39.196Z,2023-01-03T00:09:17Z,3964020495,213,3.6,3964203641,178,,3964020489,140,55.8,3964020487,56,Center,3964020493,212,13.6,3964020491,141,42.5,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494735985,101,1,1,8,30,c8h9bw1l82s06h77xxrelzhur,1,55.6,41.8,2023-01-02T17:39:42.550Z,2023-01-03T00:09:20Z,3964020595,213,1.4,3964020589,140,61.6,3964203669,178,,3964020591,141,86.3,3964020593,212,30.9,3964020587,56,Left,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736003,102,1,1,8,37,c8h9bw1l82s06h77xxrelzhur,0,69,72.1,2023-01-02T17:39:49.318Z,2023-01-03T00:09:23Z,3964020631,141,19.1,3964020633,212,36.4,3964020629,140,73.6,3964020625,155,,3964203693,178,,3964020637,1,,3964020635,213,4.8,3964020627,56,Right,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736023,54,49,1,8,39,7yx5dqhhphyvfisohikodajhv,1,24.7,86.3,2023-01-02T17:39:51.422Z,2023-01-03T00:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494754825,683,3,1,8,43,7yx5dqhhphyvfisohikodajhv,0,40.4,90.2,2023-01-02T17:39:54.782Z,2023-01-03T00:09:32Z,3964126875,56,Back,3964126877,286,,3964126879,465,,3964126881,467,dz2rfsmhib89jwilpuub10qcq,3964203771,178,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736031,55,4,1,8,43,7yx5dqhhphyvfisohikodajhv,1,40.2,90.5,2023-01-02T17:39:55.341Z,2023-01-03T00:09:38Z,3964020699,13,,3964020703,152,,3964020701,56,Back,3964020719,233,103,3964020705,265,,3964020707,286,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736033,103,4,1,8,43,c8h9bw1l82s06h77xxrelzhur,0,59.8,9.5,2023-01-02T17:39:55.342Z,2023-01-03T00:09:38Z,3964020709,13,,3964020711,56,Right,3964020713,152,,3964203829,178,,3964020715,265,,3964020717,285,,3964020723,233,55,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736055,104,17,1,8,50,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-01-02T17:40:01.687Z,2023-01-03T00:09:44Z,3964020791,13,243,3964020787,31,,3964020789,393,,,,,,,,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736143,56,1,1,9,36,7yx5dqhhphyvfisohikodajhv,1,46.8,88.6,2023-01-02T17:40:47.619Z,2023-01-03T00:09:47Z,3964021709,1,,3964021217,212,59.1,3964021215,141,24.7,3964021219,213,5.5,3964021707,196,,3964021207,155,,3964021205,5,,3964021211,56,Center,4iijb6llnz28unsz4rirr3umt,David Raya,,3964021209,152,3964203907,178,3964021213,140,,,,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736149,57,1,1,9,39,7yx5dqhhphyvfisohikodajhv,0,84.7,24.6,2023-01-02T17:40:50.699Z,2023-01-03T00:09:51Z,3964021243,3,,3964203937,388,,3964021249,141,33.3,3964021251,212,6.8,3964021245,56,Center,3964021247,140,87.9,3964021253,213,1.1,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736169,105,12,1,9,39,c8h9bw1l82s06h77xxrelzhur,1,12.4,62.9,2023-01-02T17:40:51.278Z,2023-01-03T00:09:58Z,3964203977,178,,3964021355,213,5.7,3964021349,140,21.5,3964021353,212,11.5,3964021347,56,Back,3964021351,141,53.6,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736153,58,43,1,9,40,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-02T17:40:51.779Z,2023-01-02T17:42:03Z,3964021261,56,Center,3964022101,144,61,,,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736167,59,1,1,9,41,7yx5dqhhphyvfisohikodajhv,1,72,41.9,2023-01-02T17:40:53.065Z,2023-01-03T00:10:02Z,3964021339,141,25.8,3964021335,56,Center,3964021337,140,72.0,3964021343,213,4.7,3964021341,212,10.9,3964204009,178,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494771761,1529,83,1,9,44,c8h9bw1l82s06h77xxrelzhur,1,29.9,74.4,2023-01-02T17:40:55.803Z,2023-01-03T00:52:42Z,3964216271,399,207283,,,,,,,,,,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494774555,2041,83,1,9,44,c8h9bw1l82s06h77xxrelzhur,1,34.3,80.7,2023-01-02T17:40:56.363Z,2023-01-03T01:23:54Z,3964225633,399,207283,,,,,,,,,,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736171,60,61,1,9,45,7yx5dqhhphyvfisohikodajhv,0,66,20,2023-01-02T17:40:57.177Z,2023-01-03T00:10:07Z,3964204047,178,,3964021357,56,Right,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736173,106,43,1,9,46,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-01-02T17:40:58.237Z,2023-01-02T17:41:36Z,3964021373,233,60,3964021781,144,7,3964021365,285,0,3964021363,56,Back,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736177,107,49,1,9,47,c8h9bw1l82s06h77xxrelzhur,1,45.7,87.2,2023-01-02T17:40:58.740Z,2023-01-03T00:10:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736199,108,1,1,9,53,c8h9bw1l82s06h77xxrelzhur,1,79.1,77.5,2023-01-02T17:41:05.246Z,2023-01-03T00:10:20Z,3964021497,212,13.2,3964021495,141,58.1,3964021499,213,4.7,3964021491,56,Center,3964204139,178,,3964021493,140,79.4,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736201,109,61,1,9,54,c8h9bw1l82s06h77xxrelzhur,0,82.2,52.4,2023-01-02T17:41:06.163Z,2023-01-03T00:10:31Z,3964204223,388,,3964021503,56,Center,,,,,,,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736223,61,43,1,9,55,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-02T17:41:06.861Z,2023-01-02T17:41:21Z,3964021515,285,0,3964021531,233,109,3964021665,144,7,3964021511,56,Back,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736233,63,4,1,9,55,7yx5dqhhphyvfisohikodajhv,1,18.3,48.5,2023-01-02T17:41:07.376Z,2023-01-03T00:10:40Z,3964021615,285,,3964021617,233,110,3964021609,56,Back,3964021611,152,,3964021613,265,,3964021607,13,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736231,110,4,1,9,55,c8h9bw1l82s06h77xxrelzhur,0,81.7,51.5,2023-01-02T17:41:07.377Z,2023-01-03T00:10:39Z,3964021589,152,,3964021591,265,,3964021585,13,,3964021587,56,Center,3964021623,233,63,3964021593,286,,3964204281,178,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736227,62,43,1,9,57,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-02T17:41:08.932Z,2023-01-02T17:41:12Z,3964021579,144,52,,,,,,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736269,64,1,1,10,32,7yx5dqhhphyvfisohikodajhv,1,18.9,49.5,2023-01-02T17:41:43.990Z,2023-01-03T00:10:43Z,3964204299,178,,3964021893,141,16.1,3964021885,155,,3964021887,152,,3964021889,56,Right,3964022121,1,,3964021883,5,,3964021897,213,5.8,4iijb6llnz28unsz4rirr3umt,David Raya,,3964021895,212,3964021891,140,,,,,57.3,,,,,,,,,,,,,,,,46.3,,,,,,,,,,,,,,,
2494736275,65,1,1,10,35,7yx5dqhhphyvfisohikodajhv,0,64.1,4.9,2023-01-02T17:41:47.200Z,2023-01-03T00:10:47Z,3964021931,56,Right,3964021933,140,85.2,3964021937,212,24.0,3964021935,141,18.6,3964204313,178,,3964021929,3,,3964021939,213,0.4,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736277,111,49,1,10,38,c8h9bw1l82s06h77xxrelzhur,1,12.6,81.8,2023-01-02T17:41:50.262Z,2023-01-03T00:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736285,112,1,1,10,38,c8h9bw1l82s06h77xxrelzhur,1,12.6,81.8,2023-01-02T17:41:50.284Z,2023-01-03T00:10:58Z,3964021977,212,11.0,3964021975,141,76.9,3964021971,56,Back,3964204385,178,,3964021979,213,6.0,3964021973,140,22.6,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736287,113,1,1,10,41,c8h9bw1l82s06h77xxrelzhur,1,26.5,62.7,2023-01-02T17:41:53.216Z,2023-01-03T00:11:02Z,3964021989,140,29.4,3964021991,141,43.4,3964021987,56,Back,3964021993,212,13.5,3964021995,213,4.9,3964204411,178,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736291,114,1,1,10,42,c8h9bw1l82s06h77xxrelzhur,1,29.4,43.4,2023-01-02T17:41:54.363Z,2023-01-03T00:11:07Z,3964022027,213,3.1,3964022025,212,10.8,3964204429,178,,3964022019,56,Back,3964022021,140,19.1,3964022023,141,44.0,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736293,115,1,1,10,44,c8h9bw1l82s06h77xxrelzhur,1,23.5,35.5,2023-01-02T17:41:56.460Z,2023-01-03T00:11:13Z,3964022037,212,22.3,3964022035,141,25.5,3964022031,56,Back,3964022039,213,6.0,3964022033,140,43.7,3964204455,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736299,116,1,1,10,48,c8h9bw1l82s06h77xxrelzhur,1,42,26.5,2023-01-02T17:41:59.721Z,2023-01-03T00:11:18Z,3964022067,141,42.4,3964022065,140,38.9,3964022069,212,11.3,3964022071,213,1.9,3964022063,56,Back,3964204489,178,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736305,117,1,1,10,50,c8h9bw1l82s06h77xxrelzhur,0,38.9,44.5,2023-01-02T17:42:01.779Z,2023-01-03T00:11:22Z,3964204517,178,,3964022103,56,Left,3964022105,140,53.2,3964022107,141,89.1,3964022111,213,1.1,3964022109,212,33.8,3964022113,1,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736307,66,49,1,10,53,7yx5dqhhphyvfisohikodajhv,1,47.5,10.9,2023-01-02T17:42:04.836Z,2023-01-03T00:11:28Z,,,,,,,,,,,,,,,,,,,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736309,67,1,1,10,54,7yx5dqhhphyvfisohikodajhv,1,46.2,11.1,2023-01-02T17:42:06.118Z,2023-01-03T00:11:32Z,3964022125,140,31.7,3964022127,141,20.3,3964022129,212,16.5,3964204553,178,,3964022123,56,Back,3964022131,213,2.8,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736311,68,1,1,10,57,7yx5dqhhphyvfisohikodajhv,1,31.7,20.1,2023-01-02T17:42:09.528Z,2023-01-03T00:11:35Z,3964204571,178,,3964022145,213,5.2,3964022137,56,Back,3964022143,212,11.6,3964022141,141,4.9,3964022139,140,36.7,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736317,69,1,1,11,1,7yx5dqhhphyvfisohikodajhv,1,32.2,7.9,2023-01-02T17:42:12.699Z,2023-01-03T00:11:39Z,3964022187,212,30.9,3964022185,141,33.1,3964022189,213,2.6,3964022183,140,7.7,3964022181,56,Back,3964204593,178,,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736327,70,1,1,11,5,7yx5dqhhphyvfisohikodajhv,1,8,34,2023-01-02T17:42:16.948Z,2023-01-03T00:11:42Z,3964022265,213,1.1,3964204619,178,,3964022257,56,Back,3964022259,140,15.4,3964022261,141,58.7,3964022263,212,18.5,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736329,71,1,1,11,13,7yx5dqhhphyvfisohikodajhv,1,25.9,66.6,2023-01-02T17:42:25.574Z,2023-01-03T00:11:47Z,3964022275,141,91.8,3964022277,212,17.6,3964204653,178,,3964022271,56,Back,3964022279,213,1.3,3964022273,140,29.6,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736335,72,1,1,11,16,7yx5dqhhphyvfisohikodajhv,0,29.6,93.5,2023-01-02T17:42:28.179Z,2023-01-03T00:11:51Z,3964022299,1,,3964022295,212,55.4,3964022297,213,6.1,3964022291,140,81.5,3964204671,178,,3964022287,155,,3964022293,141,78.5,3964022289,56,Center,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736333,118,49,1,11,20,c8h9bw1l82s06h77xxrelzhur,1,15.4,24.4,2023-01-02T17:42:32.562Z,2023-01-03T00:11:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736341,119,1,1,11,23,c8h9bw1l82s06h77xxrelzhur,1,14.8,24.4,2023-01-02T17:42:34.858Z,2023-01-03T00:12:03Z,3964022335,213,2.8,3964022327,56,Back,3964022329,140,4.1,3964204751,178,,3964022331,141,30.9,3964022333,212,12.1,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736349,120,1,1,11,24,c8h9bw1l82s06h77xxrelzhur,0,4.1,30.9,2023-01-02T17:42:35.820Z,2023-01-03T00:12:06Z,3964022377,141,46.1,3964022375,140,38.4,3964022379,212,37.5,3964022383,1,,3964022381,213,0.3,3964022371,157,,3964204765,178,,3964022373,56,Back,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736351,73,49,1,11,26,7yx5dqhhphyvfisohikodajhv,1,65,52.4,2023-01-02T17:42:38.145Z,2023-01-03T00:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736353,74,1,1,11,27,7yx5dqhhphyvfisohikodajhv,1,66.3,54.9,2023-01-02T17:42:39.398Z,2023-01-03T00:12:15Z,3964022385,56,Center,3964022387,140,71.1,3964022393,213,5.4,3964022391,212,7.8,3964022389,141,46.1,3964204797,178,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736359,75,1,1,11,28,7yx5dqhhphyvfisohikodajhv,1,71,46.1,2023-01-02T17:42:40.393Z,2023-01-03T00:12:19Z,3964204805,178,,3964022429,141,23.1,3964022425,56,Center,3964022427,140,60.1,3964022433,213,4.1,3964022431,212,19.4,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736363,76,1,1,11,32,7yx5dqhhphyvfisohikodajhv,1,61.4,22.1,2023-01-02T17:42:44.028Z,2023-01-03T00:12:24Z,3964022453,141,42.1,3964022451,140,62.5,3964022449,56,Center,3964204829,178,,3964022455,212,13.6,3964022457,213,1.5,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736365,77,1,1,11,35,7yx5dqhhphyvfisohikodajhv,1,61.9,32.2,2023-01-02T17:42:46.875Z,2023-01-03T00:12:28Z,3964022463,140,54.4,3964022461,56,Right,3964204869,178,,3964022469,213,4.0,3964022467,212,11.7,3964022465,141,19.4,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736367,78,1,1,11,37,7yx5dqhhphyvfisohikodajhv,1,57.9,13.8,2023-01-02T17:42:49.072Z,2023-01-03T00:12:32Z,3964022473,56,Right,3964022481,213,5.7,3964204887,178,,3964022479,212,12.9,3964022477,141,3.5,3964022475,140,68.2,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736369,79,1,1,11,39,7yx5dqhhphyvfisohikodajhv,0,68.2,3.5,2023-01-02T17:42:51.328Z,2023-01-03T00:12:37Z,3964022545,286,,3964204911,178,,3964022541,233,121,3964022491,212,3.5,3964022539,236,,3964022489,141,4.6,3964022493,213,0.2,3964022487,140,71.5,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,3964022485,56,,,,,,,,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,
2494736377,121,74,1,11,39,c8h9bw1l82s06h77xxrelzhur,1,35.7,94.2,2023-01-02T17:42:51.469Z,2023-01-03T00:12:45Z,3964204965,178,,3964022547,233,79,3964022533,285,,3964022531,56,Back,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736379,80,43,1,11,40,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-02T17:42:51.741Z,2023-01-02T17:43:14Z,3964022557,212,1.0,3964022555,141,4.1,3964022559,213,5.9,3964022567,236,0,3964022831,144,1,3964022573,286,0,3964022553,140,70.3,3964022551,56,Right,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736381,122,43,1,11,40,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-01-02T17:42:51.742Z,2023-01-02T17:43:13Z,3964022827,144,74,3964022561,56,Back,3964022563,285,0,3964022577,233,80,,,,,,,,,,,,,9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736389,82,1,1,11,40,7yx5dqhhphyvfisohikodajhv,1,69.8,4.3,2023-01-02T17:42:52.484Z,2023-01-03T00:12:52Z,3964022597,56,Right,3964022599,140,75.5,3964022605,213,6.2,3964022603,212,6.0,3964205005,178,,3964022601,141,3.4,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736383,81,43,1,11,41,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-02T17:42:52.684Z,2023-01-02T17:43:13Z,3964022565,56,Right,3964022829,144,61,,,,,,,,,,,,,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736393,83,1,1,11,41,7yx5dqhhphyvfisohikodajhv,1,75.5,3.4,2023-01-02T17:42:53.070Z,2023-01-03T00:12:57Z,3964022615,212,11.1,3964205043,178,,3964022617,213,0.3,3964022613,141,8.2,3964022847,168,,3964022609,56,Right,3964022611,140,85.6,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736403,84,1,1,11,44,7yx5dqhhphyvfisohikodajhv,0,85.4,8,2023-01-02T17:42:55.924Z,2023-01-03T00:15:46Z,3964022649,213,1.0,3964022665,286,,3964022647,212,6.4,3964022645,141,16.1,3964022641,56,Right,3964022661,233,123,3964128691,224,,3964022643,140,88.5,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,3964205959,178,3964022637,2,3964128693,20,3964022639,155,,,3964022659,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736399,123,12,1,11,44,c8h9bw1l82s06h77xxrelzhur,1,14.9,87.8,2023-01-02T17:42:56.030Z,2023-01-03T00:15:51Z,3964022669,233,84,3964022633,185,,3964022635,56,Back,3964205975,178,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736421,85,5,1,11,46,7yx5dqhhphyvfisohikodajhv,1,87.2,-1.3,2023-01-02T17:42:58.013Z,2023-01-03T00:15:55Z,3964022673,56,Right,3964022695,233,124,3964022675,347,,,,,,,,,,,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736407,124,5,1,11,46,c8h9bw1l82s06h77xxrelzhur,0,12.8,101.3,2023-01-02T17:42:58.013Z,2023-01-03T00:15:56Z,3964022699,233,85,3964022653,347,,3964022651,56,Back,,,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736473,86,1,1,12,25,7yx5dqhhphyvfisohikodajhv,0,88.2,0,2023-01-02T17:43:37.321Z,2023-01-03T00:15:59Z,3964022995,141,32.5,3964022997,212,24.1,3964023001,1,,3964022999,213,1.2,3964022989,107,,3964022991,56,Center,3964022993,140,95.5,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494736471,125,44,1,12,27,c8h9bw1l82s06h77xxrelzhur,1,6.4,69.2,2023-01-02T17:43:39.083Z,2023-01-03T01:16:24Z,3964022987,285,,3964022985,56,Back,3964023021,233,87,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
