id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2452513725,158,1,1,18,55,22doj4sgsocqpxw45h607udje,1,32.9,64.7,2022-08-28T15:49:12.817Z,2022-08-28T22:45:50Z,3740365851,141,24.7,3740365849,140,24.5,3740365847,56,Back,3742032499,178,,3740365853,212,28.6,3740365855,213,4.4,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513759,159,1,1,18,57,22doj4sgsocqpxw45h607udje,1,24.8,24.7,2022-08-28T15:49:15.012Z,2022-08-28T22:45:52Z,3740366023,212,19.8,3740366025,213,1.9,3742032559,178,,3740366021,141,52.4,3740366017,56,Back,3740366019,140,18.9,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513801,160,1,1,19,0,22doj4sgsocqpxw45h607udje,1,19.1,52.4,2022-08-28T15:49:17.733Z,2022-08-28T22:45:55Z,3740366241,213,4.7,3740366233,56,Back,3740366235,140,18.8,3740366239,212,20.4,3740366237,141,22.4,3742032649,178,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513851,161,1,1,19,5,22doj4sgsocqpxw45h607udje,1,23.6,25.1,2022-08-28T15:49:23.033Z,2022-08-28T22:45:59Z,3740366475,140,7.3,3742032843,178,,3740366481,213,2.3,3740366473,56,Back,3740366477,141,53.4,3740366479,212,25.8,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513919,162,1,1,19,9,22doj4sgsocqpxw45h607udje,1,6.9,56.1,2022-08-28T15:49:26.392Z,2022-08-28T22:46:02Z,3740366849,141,92.0,3740366847,140,13.1,3740366851,212,25.3,3740366853,213,1.3,3742032931,178,,3740366845,56,Back,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513935,163,1,1,19,12,22doj4sgsocqpxw45h607udje,1,13.7,93.8,2022-08-28T15:49:29.204Z,2022-08-28T22:46:05Z,3742033039,178,,3740366925,141,97.2,3740366923,140,21.3,3740366921,56,Back,3740366927,212,8.3,3740366929,213,0.3,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513941,164,1,1,19,12,22doj4sgsocqpxw45h607udje,0,21.3,97.2,2022-08-28T15:49:29.713Z,2022-08-28T22:46:09Z,3740366957,56,Back,3740366965,213,5.9,3740366963,212,7.3,3740366959,140,27.8,3740366961,141,93.5,3742033209,178,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452513979,198,49,1,19,12,1qtaiy11gswx327s0vkibf70n,1,74.9,11,2022-08-28T15:49:30.062Z,2022-08-28T22:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514007,199,1,1,19,15,1qtaiy11gswx327s0vkibf70n,1,74.9,11,2022-08-28T15:49:32.570Z,2022-08-28T22:46:16Z,3740367311,140,79.5,3740367317,213,5.6,3742033439,178,,3740367309,56,Right,3740367315,212,6.1,3740367313,141,5.5,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514011,165,45,1,19,17,22doj4sgsocqpxw45h607udje,0,18.4,87.6,2022-08-28T15:49:34.786Z,2022-08-28T22:46:22Z,3740367331,56,Back,3740367389,233,200,3740367333,285,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514017,200,3,1,19,17,1qtaiy11gswx327s0vkibf70n,1,81.6,12.4,2022-08-28T15:49:34.786Z,2022-08-28T22:46:21Z,3742033655,178,,3740367361,286,,3740367371,233,165,3741450923,464,,3740367359,56,Right,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514049,201,1,1,19,19,1qtaiy11gswx327s0vkibf70n,1,79.4,20.6,2022-08-28T15:49:36.198Z,2022-08-28T22:46:27Z,3740367543,213,0.3,3740367539,141,27.4,3742033867,178,,3740367537,140,96.6,3740367535,56,Center,3740367541,212,18.6,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514057,202,1,1,19,21,1qtaiy11gswx327s0vkibf70n,1,96.6,27.4,2022-08-28T15:49:39.052Z,2022-08-28T22:47:11Z,3740367575,141,17.5,3740367573,140,92.3,3742036109,178,,3740367577,212,8.1,3740367579,213,4.1,3740367571,56,Right,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514085,203,1,1,19,23,1qtaiy11gswx327s0vkibf70n,0,92.3,17.5,2022-08-28T15:49:40.457Z,2022-08-28T22:47:13Z,3740367715,140,92.1,3742036191,178,,3740367707,2,,3740367713,56,Center,3741029101,20,,3740367721,213,1.6,3741029099,224,,3740367711,155,,3mgjcyaseuexxlssgatjgsand,N. Williams,3740367717,141,30.2,3740367719,212,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,
2452514079,166,61,1,19,23,22doj4sgsocqpxw45h607udje,1,7.3,71.7,2022-08-28T15:49:40.760Z,2022-08-28T22:47:19Z,3740367679,56,Back,3742036531,21,,3742036533,178,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514095,167,6,1,19,24,22doj4sgsocqpxw45h607udje,0,7.6,70.8,2022-08-28T15:49:41.193Z,2022-08-28T22:47:21Z,3740367775,56,Back,3740367777,73,,3740367837,233,204,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514097,204,6,1,19,24,1qtaiy11gswx327s0vkibf70n,1,92.4,29.2,2022-08-28T15:49:41.193Z,2022-08-28T22:47:21Z,3740367783,75,,3740367779,56,Center,3740367807,233,167,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514585,205,1,1,20,1,1qtaiy11gswx327s0vkibf70n,0,99.5,0.5,2022-08-28T15:50:18.821Z,2022-08-28T22:47:24Z,3740370533,140,91.7,3740370521,2,,3740370527,155,,3740370529,224,,3740370531,56,Center,3740370539,213,1.8,3740370537,212,44.5,3740370535,141,64.8,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,3740370541,1,,3741029885,20,3740370525,6,3742036887,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514617,168,44,1,20,3,22doj4sgsocqpxw45h607udje,1,9.8,36.7,2022-08-28T15:50:21.039Z,2022-08-29T01:50:59Z,3740370719,233,206,3740370703,285,,3740370701,56,Back,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514587,206,44,1,20,3,1qtaiy11gswx327s0vkibf70n,0,90.2,63.3,2022-08-28T15:50:21.040Z,2022-08-28T22:47:29Z,3740370553,56,Center,3740370555,286,,3740370753,233,168,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514625,169,12,1,20,4,22doj4sgsocqpxw45h607udje,1,11.2,38.2,2022-08-28T15:50:21.140Z,2022-08-29T01:51:00Z,3740370745,212,2.0,3742037349,388,,3740370739,140,12.4,3740370737,56,Back,3740370759,15,,3740370747,213,0.9,3740370741,141,40.4,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514621,207,61,1,20,4,1qtaiy11gswx327s0vkibf70n,1,91.7,64.8,2022-08-28T15:50:21.173Z,2022-08-28T22:47:40Z,3740370723,56,Center,3742037513,15,,3742037515,388,,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452828323,946,67,1,20,5,22doj4sgsocqpxw45h607udje,1,9.3,44,2022-08-28T15:50:22.123Z,2022-08-29T01:51:00Z,3742106895,233,1042,,,,,,,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452828321,1042,67,1,20,5,1qtaiy11gswx327s0vkibf70n,0,90.7,56,2022-08-28T15:50:22.124Z,2022-08-28T23:27:24Z,3742106899,233,946,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514671,170,12,1,20,5,22doj4sgsocqpxw45h607udje,1,12.2,47.3,2022-08-28T15:50:22.141Z,2022-08-29T01:51:00Z,3740370985,141,59.9,3740370983,140,18.8,3742037905,178,,3740370981,56,Back,3740370987,212,11.0,3740370989,213,0.9,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514687,171,1,1,20,9,22doj4sgsocqpxw45h607udje,0,18.8,59.9,2022-08-28T15:50:26.508Z,2022-08-28T22:47:54Z,3742038169,178,,3740371087,213,5.2,3740371081,140,28.7,3740371083,141,34.1,3740371085,212,20.4,3740371079,56,Back,3740371077,3,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514715,208,15,1,20,12,1qtaiy11gswx327s0vkibf70n,1,71.8,56.5,2022-08-28T15:50:29.827Z,2022-08-28T22:48:08Z,3740372825,215,,3740372409,233,172,3740371253,18,,3742038625,178,,3740373245,72,,3740372823,103,14.6,3740372819,78,,3740372831,147,50.5,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,3740372817,25,,3740372821,102,3740372827,458,3740371255,56,Center,3740372829,146,96.5,,48.8,,,,,,,,,,,,,,,,,,,,
2452514729,172,10,1,20,13,22doj4sgsocqpxw45h607udje,1,3.1,50.9,2022-08-28T15:50:30.928Z,2022-08-28T22:48:16Z,3740371567,179,,3741030899,377,,3740371341,182,,3740371343,56,Back,3740371565,174,,3740372431,233,208,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514785,209,1,1,20,17,1qtaiy11gswx327s0vkibf70n,0,95.7,25.1,2022-08-28T15:50:34.628Z,2022-08-28T22:48:19Z,3741031235,225,,3740371627,212,5.7,3740371629,213,1.6,3742039241,178,,3740371621,56,Center,3740371619,155,,3740371617,2,,3740371623,140,95.6,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,3741031237,386,,3740371625,141,3741031239,20,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,
2452514797,173,61,1,20,17,22doj4sgsocqpxw45h607udje,1,6.3,69.5,2022-08-28T15:50:34.834Z,2022-08-28T22:48:23Z,3742039439,178,,3740371693,56,Back,,,,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514885,210,1,1,20,23,1qtaiy11gswx327s0vkibf70n,0,96.3,24.2,2022-08-28T15:50:40.632Z,2022-08-28T22:48:27Z,3741031663,224,,3740372175,56,Center,3742039569,178,,3740372195,213,1.7,3740372177,140,92.7,3740372179,141,54.9,3740372171,2,,3741031665,20,,3mgjcyaseuexxlssgatjgsand,N. Williams,3740372173,155,,3740372193,212,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,
2452514971,174,1,1,20,25,22doj4sgsocqpxw45h607udje,1,8,45.2,2022-08-28T15:50:42.216Z,2022-08-28T22:48:30Z,3740372631,141,48.8,3740372629,140,3.2,3740372627,56,Back,3740372623,3,,3742039687,388,,3740372635,213,2.7,3740372633,212,5.6,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452514975,175,52,1,20,25,22doj4sgsocqpxw45h607udje,1,3.2,48.8,2022-08-28T15:50:42.988Z,2022-08-28T22:48:35Z,3742039863,178,,3741031873,377,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515245,176,1,1,20,40,22doj4sgsocqpxw45h607udje,1,7.4,46.8,2022-08-28T15:50:57.801Z,2022-08-29T00:34:55Z,3740374059,56,Back,3740374061,140,9.3,3740374067,213,1.3,3742039933,178,,3740374063,141,57.5,3740374065,212,7.5,3740374119,189,,3740486309,123,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452724639,863,1,1,20,42,22doj4sgsocqpxw45h607udje,1,9.4,57.9,2022-08-28T15:50:59.746Z,2022-08-29T00:34:56Z,3741529953,140,26.9,3741529955,141,54.5,3741529959,213,6.2,3741529957,212,18.5,3742039989,178,,3741529951,56,Back,3741532141,189,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452724987,864,1,1,20,45,22doj4sgsocqpxw45h607udje,1,26.9,54.5,2022-08-28T15:51:02.519Z,2022-08-29T00:34:56Z,3741531739,140,38.4,3741531737,56,Back,3741531745,213,6.0,3741531743,212,12.6,3741531741,141,49.0,3741531959,189,,3742040025,178,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452535927,412,1,1,20,46,22doj4sgsocqpxw45h607udje,0,33.8,44.5,2022-08-28T15:51:04.047Z,2022-08-29T00:34:57Z,3740485369,56,Back,3741531763,213,5.3,3742040433,178,,3741531759,141,38.2,3741531757,140,36.5,3741531761,212,5.1,3740485409,189,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452725347,966,8,1,20,47,1qtaiy11gswx327s0vkibf70n,1,60.6,65.1,2022-08-28T15:51:04.629Z,2022-08-29T00:34:57Z,3741534541,189,,3741533587,56,Center,3742040283,178,,3741533829,383,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452725483,967,1,1,20,48,1qtaiy11gswx327s0vkibf70n,1,60.6,65.1,2022-08-28T15:51:05.310Z,2022-08-29T00:34:57Z,3741534525,141,65.4,3741534523,140,45.8,3741534641,189,,3741534527,212,15.5,3742040765,178,,3741534529,213,3.1,3741534521,56,Back,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515259,211,49,1,20,49,1qtaiy11gswx327s0vkibf70n,1,47.2,59.9,2022-08-28T15:51:06.683Z,2022-08-28T22:49:02Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515283,212,1,1,20,51,1qtaiy11gswx327s0vkibf70n,1,47.2,59.9,2022-08-28T15:51:08.425Z,2022-08-28T22:49:06Z,3740374271,56,Back,3740374279,213,4.5,3740374277,212,18.6,3742041157,178,,3740374273,140,43.5,3740374275,141,33.1,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515305,213,1,1,20,54,1qtaiy11gswx327s0vkibf70n,1,44.7,32.8,2022-08-28T15:51:11.986Z,2022-08-28T22:49:08Z,3740374391,140,44.8,3740374397,213,1.6,3740374393,141,55.1,3742041227,178,,3740374395,212,15.2,3740374389,56,Back,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515335,214,1,1,20,57,1qtaiy11gswx327s0vkibf70n,1,44.8,55.1,2022-08-28T15:51:14.209Z,2022-08-28T22:49:11Z,3740374511,141,76.8,3742041337,178,,3740374509,140,44.7,3740374507,56,Back,3740374513,212,14.8,3740374515,213,1.6,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515355,215,1,1,20,59,1qtaiy11gswx327s0vkibf70n,1,44,79.4,2022-08-28T15:51:17.007Z,2022-08-28T22:49:19Z,3740374619,56,Left,3740374627,213,0.7,3740374621,140,57.8,3740374625,212,19.1,3740374623,141,97.8,3742041683,178,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515411,216,1,1,21,1,1qtaiy11gswx327s0vkibf70n,0,57.8,97.8,2022-08-28T15:51:19.048Z,2022-08-28T22:49:22Z,3740374905,141,96.9,3740374903,140,76.0,3742041845,178,,3740374907,212,19.1,3740374909,213,6.3,3740374901,56,Left,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452828923,947,67,1,21,4,22doj4sgsocqpxw45h607udje,1,25.7,10.5,2022-08-28T15:51:21.195Z,2022-08-29T01:51:01Z,3742110739,233,1056,,,,,,,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452828921,1056,67,1,21,4,1qtaiy11gswx327s0vkibf70n,0,74.3,89.5,2022-08-28T15:51:21.196Z,2022-08-28T23:29:41Z,3742110747,233,947,,,,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515447,177,12,1,21,4,22doj4sgsocqpxw45h607udje,1,25.1,5.6,2022-08-28T15:51:21.206Z,2022-08-29T01:51:01Z,3740375131,213,4.3,3740375159,167,,3742042067,178,,3740375129,212,5.1,3740375127,141,0.0,3740375123,56,Back,3740375125,140,23.3,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515453,178,5,1,21,4,22doj4sgsocqpxw45h607udje,0,23.4,-0.8,2022-08-28T15:51:21.551Z,2022-08-28T22:49:31Z,3740375153,347,,3740375715,233,217,3740375151,56,Back,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515561,217,5,1,21,4,1qtaiy11gswx327s0vkibf70n,1,76.6,100.8,2022-08-28T15:51:21.551Z,2022-08-28T22:49:31Z,3740375653,56,Left,3740375689,233,178,3740375655,347,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515591,218,1,1,21,15,1qtaiy11gswx327s0vkibf70n,1,75.8,100,2022-08-28T15:51:32.182Z,2022-08-28T22:49:35Z,3740375801,107,,3740375813,1,,3740375807,141,94.7,3740375809,212,21.5,3740375811,213,3.4,3740375805,140,55.8,3740375803,56,Left,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515641,219,1,1,21,19,1qtaiy11gswx327s0vkibf70n,1,55.3,93.6,2022-08-28T15:51:36.221Z,2022-08-28T22:49:38Z,3740376061,141,51.9,3740376059,140,47.8,3740376057,56,Back,3742042473,178,,3740376063,212,29.4,3740376065,213,4.4,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515671,220,1,1,21,22,1qtaiy11gswx327s0vkibf70n,1,47.8,51.9,2022-08-28T15:51:39.524Z,2022-08-28T22:49:59Z,3740376213,213,0.8,3740376209,141,67.1,3740376207,140,58.1,3742043491,178,,3740376211,212,15.0,3740376205,56,Center,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515685,221,1,1,21,24,1qtaiy11gswx327s0vkibf70n,1,58.1,67.1,2022-08-28T15:51:41.115Z,2022-08-28T22:53:06Z,3742050987,178,,3740376277,212,13.2,3740376279,213,1.7,3740376271,56,Left,3740376275,141,86.4,3740376273,140,56.5,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515723,222,1,1,21,26,1qtaiy11gswx327s0vkibf70n,0,56.5,86.4,2022-08-28T15:51:43.202Z,2022-08-28T22:53:08Z,3740376503,141,78.8,3740376505,212,14.0,3740376501,140,68.9,3740376507,213,5.9,3742051113,178,,3740376499,56,Center,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515735,179,1,1,21,27,22doj4sgsocqpxw45h607udje,1,24.5,24.4,2022-08-28T15:51:44.328Z,2022-08-28T22:53:12Z,3740376571,56,Back,3742051239,178,,3740376579,213,5.8,3740376577,212,9.1,3740376573,140,32.3,3740376575,141,18.5,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515739,180,49,1,21,28,22doj4sgsocqpxw45h607udje,1,32.6,19,2022-08-28T15:51:45.164Z,2022-08-28T22:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515781,181,1,1,21,29,22doj4sgsocqpxw45h607udje,1,33.3,22.1,2022-08-28T15:51:46.273Z,2022-08-28T22:53:18Z,3742051475,178,,3740376781,212,13.2,3740376773,140,42.0,3740376771,56,Back,3740376783,213,0.8,3740376777,141,36.1,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515785,182,3,1,21,31,22doj4sgsocqpxw45h607udje,0,43.8,42.1,2022-08-28T15:51:49.062Z,2022-08-28T22:53:23Z,3741451711,464,,3742051633,178,,3740376901,233,223,3740376821,286,,3740376819,56,Back,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515787,223,7,1,21,32,1qtaiy11gswx327s0vkibf70n,0,56.2,57.9,2022-08-28T15:51:49.071Z,2022-08-28T22:53:25Z,3742051715,178,,3740376827,56,Center,3740376829,285,,3740376883,233,182,3741037835,385,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452529893,358,61,1,21,32,22doj4sgsocqpxw45h607udje,1,45.7,43.7,2022-08-28T15:51:49.295Z,2022-08-28T22:53:28Z,3740452585,56,Back,3742051931,178,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515821,183,3,1,21,34,22doj4sgsocqpxw45h607udje,1,43.9,44.4,2022-08-28T15:51:51.179Z,2022-08-28T22:53:33Z,3742052135,178,,3740376977,286,,3740377019,233,224,3741451885,464,,3740376973,56,Back,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515813,224,45,1,21,34,1qtaiy11gswx327s0vkibf70n,0,56.1,55.6,2022-08-28T15:51:51.179Z,2022-08-28T22:53:33Z,3740376943,285,,3740376941,56,Center,3740377023,233,183,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515845,184,1,1,21,35,22doj4sgsocqpxw45h607udje,1,47.7,41.9,2022-08-28T15:51:52.408Z,2022-08-28T22:53:37Z,3740377091,141,17.4,3742052377,178,,3740377093,212,20.0,3740377087,56,Right,3740377095,213,5.3,3740377089,140,58.3,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515837,225,43,1,21,37,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-28T15:51:54.939Z,2022-08-28T16:10:29Z,3740377059,56,Back,3740464735,144,61,,,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515891,185,1,1,21,40,22doj4sgsocqpxw45h607udje,0,75.1,24.5,2022-08-28T15:51:57.447Z,2022-08-28T22:53:41Z,3740377351,140,86.1,3740377357,213,1.0,3742052529,178,,3740377349,56,Center,3740377353,141,50.0,3740377355,212,20.8,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452515913,226,49,1,21,41,1qtaiy11gswx327s0vkibf70n,1,17.7,54,2022-08-28T15:51:58.308Z,2022-08-28T22:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
