id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value
2497409023,14,5,1,0,31,1pse9ta7a45pi2w2grjim70ge,0,43.1,101.2,2023-01-14T17:30:40.894Z,2023-01-15T02:50:01Z,3978092827,56,Back,3978092879,233,7,3978092831,347,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409059,8,1,1,0,36,7yx5dqhhphyvfisohikodajhv,1,57.2,0,2023-01-14T17:30:45.717Z,2023-01-15T02:50:04Z,3978093015,107,,3978093023,212,16.8,3978093025,213,1.0,3978093019,140,66.0,3978093017,56,Right,3978093021,141,19.6,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409063,9,61,1,0,37,7yx5dqhhphyvfisohikodajhv,0,66.9,14,2023-01-14T17:30:46.841Z,2023-01-15T02:50:11Z,3978093045,56,Right,3978857217,178,,,,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497572309,1545,67,1,0,38,1pse9ta7a45pi2w2grjim70ge,1,30.3,84.8,2023-01-14T17:30:47.816Z,2023-01-15T06:27:01Z,3978974333,233,1365,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497572303,1365,67,1,0,38,7yx5dqhhphyvfisohikodajhv,0,69.7,15.2,2023-01-14T17:30:47.817Z,2023-01-15T06:10:38Z,3978974339,233,1545,,,,,,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409067,15,61,1,0,39,1pse9ta7a45pi2w2grjim70ge,0,29.3,94.5,2023-01-14T17:30:48.163Z,2023-01-15T06:27:02Z,3978093059,56,Back,3978857251,178,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409073,10,5,1,0,40,7yx5dqhhphyvfisohikodajhv,1,70.4,-1.1,2023-01-14T17:30:49.483Z,2023-01-15T02:50:20Z,3978093069,56,Right,3978094379,233,16,3978093071,347,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409077,16,5,1,0,40,1pse9ta7a45pi2w2grjim70ge,0,29.6,101.1,2023-01-14T17:30:49.483Z,2023-01-15T02:50:20Z,3978093079,347,,3978093077,56,Back,3978094385,233,10,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409315,11,1,1,1,3,7yx5dqhhphyvfisohikodajhv,1,83.5,0,2023-01-14T17:31:12.722Z,2023-01-15T02:50:26Z,3978096133,1,,3978094131,141,30.2,3978094135,213,2.2,3978094129,140,68.9,3978094133,212,26.6,3978096131,107,,3978094127,56,Center,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409325,12,1,1,1,6,7yx5dqhhphyvfisohikodajhv,1,70.1,26.9,2023-01-14T17:31:15.853Z,2023-01-15T02:50:33Z,3978094175,213,5.0,3978094169,140,73.6,3978094171,141,10.1,3978094167,56,Right,3978857393,178,,3978094173,212,12.0,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409335,13,1,1,1,8,7yx5dqhhphyvfisohikodajhv,0,73.7,10.1,2023-01-14T17:31:17.349Z,2023-01-15T02:50:37Z,3978094231,212,28.3,3978094221,2,,3978094229,141,49.4,3978094233,213,1.2,3978515267,72,,3978094223,155,,3978857415,178,,3978094227,140,82.5,dtol82tjlq48bs0s70sisguz9,M. Jensen,3978094225,56,Center,3978515265,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409355,17,12,1,1,9,1pse9ta7a45pi2w2grjim70ge,1,18.1,54.2,2023-01-14T17:31:18.918Z,2023-01-15T02:50:48Z,3978094343,140,45.7,3978094347,141,84.7,3978857503,178,,3978094355,213,0.6,3978094383,15,,3978094351,212,35.6,3978094341,56,Back,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409397,14,1,1,1,13,7yx5dqhhphyvfisohikodajhv,1,52,11,2023-01-14T17:31:22.362Z,2023-01-15T02:50:57Z,3978094473,141,32.5,3978094477,213,2.6,3978094471,140,28.1,3978857595,178,,3978094469,56,Back,3978094475,212,29.0,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409467,15,1,1,1,15,7yx5dqhhphyvfisohikodajhv,0,28.1,32.5,2023-01-14T17:31:24.931Z,2023-01-15T02:51:00Z,3978094749,56,Left,3978094759,212,61.7,3978094765,1,,3978094753,140,72.9,3978094763,213,0.7,3978857645,178,,3978094755,141,91.2,3978094745,157,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409469,18,49,1,1,21,1pse9ta7a45pi2w2grjim70ge,1,27.3,5.6,2023-01-14T17:31:30.812Z,2023-01-15T02:51:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497412691,91,50,1,1,21,1pse9ta7a45pi2w2grjim70ge,1,25.6,11.8,2023-01-14T17:31:31.121Z,2023-01-15T02:51:29Z,3978111975,285,,3978112025,233,68,3978111973,56,Back,,,,,,,,,,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497412399,68,7,1,1,22,7yx5dqhhphyvfisohikodajhv,0,74.4,88.2,2023-01-14T17:31:31.373Z,2023-01-15T02:51:34Z,3978858021,178,,3978109905,56,Left,3978109907,286,,3978112021,233,91,3978516427,383,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409521,19,1,1,1,23,1pse9ta7a45pi2w2grjim70ge,1,24.5,7.3,2023-01-14T17:31:32.846Z,2023-01-15T02:51:36Z,3978858073,178,,3978094983,213,0.9,3978094975,56,Back,3978094979,141,19.2,3978094981,212,10.6,3978094977,140,31.0,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409533,20,1,1,1,26,1pse9ta7a45pi2w2grjim70ge,1,32.2,20,2023-01-14T17:31:35.830Z,2023-01-15T02:51:41Z,3978095067,213,6.0,3978858123,178,,3978095063,141,15.5,3978095059,56,Back,3978095061,140,41.9,3978095065,212,10.6,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409539,21,1,1,1,27,1pse9ta7a45pi2w2grjim70ge,0,42.2,15.3,2023-01-14T17:31:36.666Z,2023-01-15T02:51:47Z,3978858227,178,,3978095101,56,Back,3978095103,140,46.0,3978095107,212,8.2,3978095105,141,4.7,3978095109,213,5.2,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409551,16,49,1,1,28,7yx5dqhhphyvfisohikodajhv,1,58.5,90.3,2023-01-14T17:31:37.886Z,2023-01-15T02:51:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409565,17,1,1,1,29,7yx5dqhhphyvfisohikodajhv,1,58.5,90.3,2023-01-14T17:31:38.475Z,2023-01-15T02:51:56Z,3978095233,141,76.2,3978095229,56,Center,3978095237,213,4.4,3978095231,140,55.5,3978858361,178,,3978095235,212,10.1,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409585,18,1,1,1,31,7yx5dqhhphyvfisohikodajhv,1,53.4,71.9,2023-01-14T17:31:40.503Z,2023-01-15T02:52:02Z,3978095319,141,60.6,3978858411,178,,3978095321,212,7.7,3978095317,140,53.7,3978095315,56,Center,3978095323,213,4.8,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409601,19,1,1,1,33,7yx5dqhhphyvfisohikodajhv,1,48.5,60.6,2023-01-14T17:31:42.418Z,2023-01-15T02:52:09Z,3978095399,141,72.3,3978095403,213,1.9,3978095397,140,45.6,3978095401,212,8.5,3978095395,56,Back,3978858455,178,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409609,20,1,1,1,34,7yx5dqhhphyvfisohikodajhv,1,45.6,74,2023-01-14T17:31:43.562Z,2023-01-15T02:52:12Z,3978095437,56,Back,3978858493,178,,3978095439,140,37.6,3978095443,212,10.2,3978095445,213,2.5,3978095441,141,82.5,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409627,21,1,1,1,35,7yx5dqhhphyvfisohikodajhv,1,37.7,82.5,2023-01-14T17:31:45.095Z,2023-01-15T02:52:16Z,3978095563,140,61.2,3978095567,212,26.2,3978095569,213,0.3,3978858545,178,,3978095561,56,Left,3978095565,141,95.4,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409655,22,1,1,1,38,7yx5dqhhphyvfisohikodajhv,1,61.1,96.2,2023-01-14T17:31:47.593Z,2023-01-15T02:52:21Z,3978095723,212,17.7,3978095715,56,Left,3978858677,178,,3978095721,141,96.0,3978095719,140,78.0,3978095725,213,6.3,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409679,23,1,1,1,42,7yx5dqhhphyvfisohikodajhv,1,82.9,91.7,2023-01-14T17:31:51.344Z,2023-01-15T02:52:26Z,3978095855,56,Center,3978095869,213,5.6,3978858709,178,,3978095861,141,74.8,3978095859,140,96.3,3978095865,212,18.2,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409683,24,1,1,1,44,7yx5dqhhphyvfisohikodajhv,0,97.7,76.2,2023-01-14T17:31:53.469Z,2023-01-15T02:52:31Z,3978096027,233,22,3978095887,141,74.1,3978095883,56,Center,3978858773,178,,3978095889,212,1.5,3978095891,213,4.5,3978096031,286,,3978096025,236,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,3978095885,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409711,22,74,1,1,44,1pse9ta7a45pi2w2grjim70ge,1,4.7,33.1,2023-01-14T17:31:53.604Z,2023-01-15T02:52:37Z,3978858821,389,,3978095999,56,Back,3978096005,285,,3978096037,233,24,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409721,23,6,1,1,47,1pse9ta7a45pi2w2grjim70ge,0,3.7,29.5,2023-01-14T17:31:56.152Z,2023-01-15T02:52:45Z,3978096089,233,25,3978096075,56,Back,3978096077,73,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409695,25,6,1,1,47,7yx5dqhhphyvfisohikodajhv,1,96.3,70.5,2023-01-14T17:31:56.152Z,2023-01-15T02:52:45Z,3978095951,73,,3978096083,233,23,3978095949,56,Center,,,,,,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409913,26,1,1,2,26,7yx5dqhhphyvfisohikodajhv,1,99.5,99.5,2023-01-14T17:32:35.869Z,2023-01-15T02:52:49Z,3978097019,141,95.4,3978858915,178,,3978097017,140,95.9,3978097021,212,4.7,3978097013,6,,3978097015,56,Left,3978097023,213,3.8,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409915,27,1,1,2,27,7yx5dqhhphyvfisohikodajhv,0,95.7,94.8,2023-01-14T17:32:36.765Z,2023-01-15T02:52:54Z,3978097035,56,Center,3978097041,212,31.8,3978519079,224,,3978097031,2,,3978858953,178,,3978519081,72,,3978097043,213,4.6,3978097039,141,48.2,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,3978097037,140,92.7,3978097033,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409933,24,12,1,2,29,1pse9ta7a45pi2w2grjim70ge,1,7.5,51.5,2023-01-14T17:32:38.556Z,2023-01-15T02:52:58Z,3978097147,15,,3978097139,212,13.7,3978097133,56,Back,3978097137,141,59.0,3978858979,388,,3978097135,140,19.6,3978097141,213,0.4,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409943,29,13,1,2,31,7yx5dqhhphyvfisohikodajhv,1,81.4,41,2023-01-14T17:32:40.310Z,2023-01-15T02:53:03Z,3978097535,215,,3978859009,178,,3978097171,18,,3978097545,231,48.6,3978097261,25,,3978097539,328,,3978097543,230,99.0,3978097533,103,23.6,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,3978097529,75,,3978097537,108,3978097541,458,3978097531,102,37.5,3978097263,72,3978097173,56,Center,,,,,,,,,,,,,,,,,
2497409945,25,5,1,2,33,1pse9ta7a45pi2w2grjim70ge,1,-0.6,57.9,2023-01-14T17:32:42.481Z,2023-01-15T02:53:05Z,3978097189,233,28,3978097183,346,,3978097181,56,Back,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497409937,28,5,1,2,33,7yx5dqhhphyvfisohikodajhv,0,100.6,42.1,2023-01-14T17:32:42.481Z,2023-01-15T02:53:05Z,3978097153,56,Center,3978097203,233,25,3978097155,346,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
