id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/20/id,qualifier/20/qualifierId
2529040035,245,6,1,28,50,7vn2i2kd35zuetw6b38gw9jsz,0,5.1,39.2,2023-04-05T19:30:47.084Z,2023-04-06T04:23:17Z,4165860775,361,,4165858557,73,,4165858555,56,Back,4165858653,233,220,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040325,221,1,1,29,20,4txjdaqveermfryvbfrr4taf7,0,99.5,99.5,2023-04-05T19:31:16.675Z,2023-04-06T04:23:22Z,4165860171,155,,4165860303,233,246,4165860181,212,35.1,4165860169,6,,4165860175,56,Center,4165860177,140,96.4,4165860173,223,,4165860183,213,4.6,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,4166304731,20,4165860185,1,4165860167,2,,4165860179,141,,,48.1,4166739223,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040337,246,11,1,29,22,7vn2i2kd35zuetw6b38gw9jsz,1,4.3,53.1,2023-04-05T19:31:18.194Z,2023-04-06T04:23:25Z,4165860281,233,221,4166305555,378,,4166739233,388,,4165860253,56,Back,4165860255,88,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040537,247,1,1,29,40,7vn2i2kd35zuetw6b38gw9jsz,1,13.5,58.5,2023-04-05T19:31:37.126Z,2023-04-06T04:23:27Z,4165861433,1,,4165861421,123,,4165861441,287,,4165861425,140,33.0,4165861423,56,Back,4166739237,178,,4165861427,141,94.7,4165861431,213,0.9,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,4165861429,212,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040571,248,1,1,29,43,7vn2i2kd35zuetw6b38gw9jsz,1,33.2,94.2,2023-04-05T19:31:40.043Z,2023-04-06T04:23:31Z,4166739261,178,,4165861649,212,16.2,4165861647,141,82.2,4165861643,56,Back,4165861645,140,19.9,4165861651,213,3.7,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040627,249,1,1,29,46,7vn2i2kd35zuetw6b38gw9jsz,1,19.9,82.2,2023-04-05T19:31:43.088Z,2023-04-06T04:23:34Z,4165861929,212,23.0,4166739289,178,,4165861931,213,3.9,4165861923,56,Back,4165861927,141,58.4,4165861925,140,4.3,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040689,250,1,1,29,49,7vn2i2kd35zuetw6b38gw9jsz,1,6.2,56.1,2023-04-05T19:31:45.618Z,2023-04-06T04:23:37Z,4165862253,212,21.9,4165862255,213,4.9,4165862247,56,Back,4165862251,141,24.2,4166739297,178,,4165862249,140,9.1,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040705,251,1,1,29,54,7vn2i2kd35zuetw6b38gw9jsz,1,19.1,12.2,2023-04-05T19:31:50.708Z,2023-04-06T04:23:40Z,4165862343,56,Back,4165862347,141,2.0,4165862353,213,5.5,4165862345,140,25.2,4166739369,178,,4165862349,212,9.4,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040757,252,1,1,29,56,7vn2i2kd35zuetw6b38gw9jsz,1,24.2,2.3,2023-04-05T19:31:52.695Z,2023-04-06T04:23:44Z,4165862651,140,5.6,4165862655,212,27.6,4165862653,141,31.0,4165862657,213,2.4,4165862649,56,Back,4166739413,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040779,253,1,1,29,59,7vn2i2kd35zuetw6b38gw9jsz,0,6.4,37.9,2023-04-05T19:31:56.033Z,2023-04-06T03:52:35Z,4165862749,1,,4165862735,155,,4165862737,196,,4165862741,140,25.0,4165862739,56,Back,4165862745,212,47.1,4165862747,213,1.1,4166709411,178,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,4165862743,141,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040801,222,5,1,30,2,4txjdaqveermfryvbfrr4taf7,1,74.2,-1.1,2023-04-05T19:31:59.132Z,2023-04-06T03:52:38Z,4165862819,56,Right,4165862845,233,254,4165862821,347,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040783,254,5,1,30,2,7vn2i2kd35zuetw6b38gw9jsz,0,25.8,101.1,2023-04-05T19:31:59.132Z,2023-04-06T03:52:39Z,4165862765,347,,4165862763,56,Back,4165862865,233,222,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040891,223,1,1,30,9,4txjdaqveermfryvbfrr4taf7,0,78.1,0,2023-04-05T19:32:05.616Z,2023-04-06T03:54:37Z,4165863277,140,87.5,4165863273,107,,4165863275,56,Center,4165863283,213,1.1,4165863439,189,,4165863279,141,25.0,4165863281,212,20.5,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040877,255,49,1,30,12,7vn2i2kd35zuetw6b38gw9jsz,1,7.1,71.1,2023-04-05T19:32:08.630Z,2023-04-06T03:52:48Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040899,224,43,1,30,14,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-05T19:32:11.073Z,2023-04-05T19:33:03Z,4165866617,144,61,4165863319,189,0,4165863307,56,Right,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040925,256,1,1,30,15,7vn2i2kd35zuetw6b38gw9jsz,1,7.4,83.9,2023-04-05T19:32:11.776Z,2023-04-06T03:52:51Z,4166709751,178,,4165863429,140,23.7,4165863431,141,81.5,4165863433,212,17.2,4165863427,56,Back,4165863435,213,6.2,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040957,257,1,1,30,17,7vn2i2kd35zuetw6b38gw9jsz,1,24.8,86.1,2023-04-05T19:32:14.003Z,2023-04-06T03:52:55Z,4166709845,178,,4165863599,141,95.0,4165863597,140,34.4,4165863595,56,Back,4165863605,213,0.5,4165863601,212,11.8,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040969,258,3,1,30,19,7vn2i2kd35zuetw6b38gw9jsz,0,35.2,95.2,2023-04-05T19:32:16.022Z,2023-04-06T03:53:00Z,4165863657,286,,4165863655,56,Back,4166310703,464,,4165863743,233,225,4166709957,178,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040973,225,7,1,30,20,4txjdaqveermfryvbfrr4taf7,0,64.8,4.8,2023-04-05T19:32:16.171Z,2023-04-06T03:53:03Z,4166311093,383,,4165863691,285,,4165863689,56,Right,4165863705,233,258,4166710057,178,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529040999,259,1,1,30,21,7vn2i2kd35zuetw6b38gw9jsz,1,35.6,94.2,2023-04-05T19:32:17.359Z,2023-04-06T04:45:13Z,4165863839,212,8.9,4165863841,213,3.8,4165863835,140,28.8,4165863837,141,86.4,4166710165,178,,4165863833,56,Back,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041033,260,1,1,30,25,7vn2i2kd35zuetw6b38gw9jsz,1,29.9,71.4,2023-04-05T19:32:21.876Z,2023-04-06T03:53:09Z,4165864041,140,41.6,4165864039,56,Back,4165864045,212,42.3,4165864043,141,11.9,4165864047,213,5.0,4166710261,178,,4165864049,1,,4165864037,155,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041059,261,1,1,30,30,7vn2i2kd35zuetw6b38gw9jsz,0,55.2,11.2,2023-04-05T19:32:26.385Z,2023-04-06T03:53:13Z,4165864241,140,78.6,4165864239,56,Center,4165864243,141,35.6,4166312077,4,,4165864247,213,0.6,4166710381,178,,4165864245,212,29.6,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041071,226,8,1,30,32,4txjdaqveermfryvbfrr4taf7,1,20.9,65.4,2023-04-05T19:32:28.314Z,2023-04-06T03:53:32Z,4166312639,384,,4165864301,56,Back,4165870237,14,,4166710885,178,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041087,262,50,1,30,34,7vn2i2kd35zuetw6b38gw9jsz,1,93.7,33.8,2023-04-05T19:32:30.359Z,2023-04-06T03:53:39Z,4166592539,233,227,4165864407,286,,4165864405,56,Center,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041097,227,7,1,30,34,4txjdaqveermfryvbfrr4taf7,0,6.3,66.2,2023-04-05T19:32:30.608Z,2023-04-06T03:53:50Z,4166592535,233,262,4166325557,384,,4166711345,21,,4166711343,389,,4166325165,56,Back,4166325167,285,,4166325163,14,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041137,228,49,1,30,36,4txjdaqveermfryvbfrr4taf7,1,9.9,89.5,2023-04-05T19:32:32.721Z,2023-04-06T03:53:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041093,263,43,1,30,36,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-04-05T19:32:32.848Z,2023-04-05T19:33:32Z,4165864435,56,Center,4165868473,144,61,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041157,229,1,1,30,37,4txjdaqveermfryvbfrr4taf7,1,9.9,89.5,2023-04-05T19:32:34.083Z,2023-04-06T03:53:59Z,4165864791,56,Back,4165864795,141,94.0,4165864793,140,19.4,4166711731,178,,4165864797,212,10.4,4165864799,213,0.3,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041173,230,1,1,30,39,4txjdaqveermfryvbfrr4taf7,1,19.6,94,2023-04-05T19:32:35.809Z,2023-04-06T03:54:06Z,4165864889,212,9.7,4166711899,178,,4165864883,56,Back,4165864887,141,84.4,4165864891,213,3.9,4165864885,140,12.8,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041187,231,1,1,30,41,4txjdaqveermfryvbfrr4taf7,1,12.8,84.4,2023-04-05T19:32:38.110Z,2023-04-06T03:54:27Z,4165864975,56,Back,4166712415,178,,4165864977,140,8.0,4165864981,212,6.0,4165864979,141,79.5,4165864983,213,3.7,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041215,232,1,1,30,43,4txjdaqveermfryvbfrr4taf7,0,8,79.3,2023-04-05T19:32:39.305Z,2023-04-06T03:54:49Z,4165865077,213,0.4,4165865073,141,93.5,4165865075,212,27.7,4165865069,56,Back,4165865071,140,32.7,4166713013,178,,4165865067,155,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041213,264,49,1,30,45,7vn2i2kd35zuetw6b38gw9jsz,1,68.1,9.2,2023-04-05T19:32:41.675Z,2023-04-06T03:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041233,265,1,1,30,46,7vn2i2kd35zuetw6b38gw9jsz,0,68.7,10,2023-04-05T19:32:42.491Z,2023-04-06T03:54:54Z,4166713111,178,,4165865211,213,0.9,4165865391,236,,4165865205,140,70.1,4165865207,141,13.0,4165865203,56,Right,4165865393,233,233,4165865397,286,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,4165865209,212,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041245,233,74,1,30,46,4txjdaqveermfryvbfrr4taf7,1,32.3,91.5,2023-04-05T19:32:42.555Z,2023-04-06T03:54:57Z,4165865259,56,Back,4165865261,285,,4166713159,178,,4165865333,233,265,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041333,266,1,1,30,49,7vn2i2kd35zuetw6b38gw9jsz,0,60.1,22.4,2023-04-05T19:32:45.443Z,2023-04-06T03:55:00Z,4165865757,155,,4165865771,1,,4165865769,213,0.8,4165865767,212,61.4,4165865763,140,100.0,4165865765,141,86.1,4165865761,56,Left,4165865759,196,,dxxc4dioaioidmvamkzqr4b85,F. Schär,4166713235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041349,234,5,1,30,55,4txjdaqveermfryvbfrr4taf7,1,-1.7,13.2,2023-04-05T19:32:51.751Z,2023-04-06T03:55:04Z,4165865833,56,Back,4165865871,233,267,4165865835,346,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041335,267,5,1,30,55,7vn2i2kd35zuetw6b38gw9jsz,0,101.7,86.8,2023-04-05T19:32:51.751Z,2023-04-06T03:55:05Z,4165865779,346,,4165865777,56,Left,4165865897,233,234,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041737,235,27,1,31,23,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-05T19:33:19.472Z,2023-04-06T03:55:09Z,4165867971,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529041741,268,27,1,31,23,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-04-05T19:33:19.472Z,2023-04-06T03:55:09Z,4165867917,53,9s9i1a7hdq5bud8ma2dqi295h,4165867915,41,Injury,4165867993,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042517,236,28,1,32,52,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-05T19:34:48.562Z,2023-04-06T03:55:11Z,4165872347,55,235,4165872557,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042553,269,28,1,32,52,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-04-05T19:34:48.562Z,2023-04-06T03:55:11Z,4165872573,233,236,4165872541,55,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042793,237,1,1,33,27,4txjdaqveermfryvbfrr4taf7,0,3.9,49.5,2023-04-05T19:35:23.956Z,2023-04-06T03:55:15Z,4165873879,213,0.5,4165873867,124,,4165873881,1,,4165873885,74,,4165873871,56,Left,4165873877,212,63.5,4165873873,140,56.7,4165873869,155,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4165873875,141,,,,,,,,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042811,270,44,1,33,30,7vn2i2kd35zuetw6b38gw9jsz,1,43.8,5.6,2023-04-05T19:35:27.069Z,2023-04-06T06:36:04Z,4165873989,285,,4165874007,233,238,4165873987,56,Back,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042799,238,44,1,33,30,4txjdaqveermfryvbfrr4taf7,0,56.2,94.4,2023-04-05T19:35:27.070Z,2023-04-06T03:55:20Z,4165873927,286,,4165873925,56,Left,4165874085,233,270,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042829,271,1,1,33,31,7vn2i2kd35zuetw6b38gw9jsz,1,44.4,6.4,2023-04-05T19:35:27.145Z,2023-04-06T06:36:04Z,4165874055,3,,4165874071,213,0.9,4165874069,212,14.9,4165874063,140,53.7,4165874067,141,22.9,4165874059,56,Center,4166713965,388,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042835,272,49,1,33,32,7vn2i2kd35zuetw6b38gw9jsz,1,53.7,22.9,2023-04-05T19:35:28.609Z,2023-04-06T03:55:26Z,,,,,,,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042845,273,1,1,33,32,7vn2i2kd35zuetw6b38gw9jsz,1,53.7,22.9,2023-04-05T19:35:28.636Z,2023-04-06T03:55:33Z,4165883101,155,,4165874139,213,0.3,4165874135,141,26.9,4165874133,140,62.7,4165874137,212,9.8,4166714163,178,,4165874131,56,Center,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042865,274,1,1,33,35,7vn2i2kd35zuetw6b38gw9jsz,1,62.7,26.9,2023-04-05T19:35:31.302Z,2023-04-06T03:55:38Z,4166714377,178,,4165874279,213,1.7,4165874271,56,Center,4165874273,140,61.8,4165874277,212,9.8,4165874269,155,,4165874275,141,41.3,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042887,275,1,1,33,38,7vn2i2kd35zuetw6b38gw9jsz,1,65.5,47.3,2023-04-05T19:35:34.159Z,2023-04-06T03:55:43Z,4166714491,178,,4165874407,56,Left,4165874409,140,74.2,4165874415,213,1.2,4165874413,212,24.4,4165874411,141,80.6,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042889,276,61,1,33,39,7vn2i2kd35zuetw6b38gw9jsz,0,75,83.9,2023-04-05T19:35:35.621Z,2023-04-06T03:55:49Z,4165874419,56,Left,4166714635,178,,,,,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042907,239,12,1,33,40,4txjdaqveermfryvbfrr4taf7,1,21.9,13.6,2023-04-05T19:35:36.905Z,2023-04-06T03:55:55Z,4165874485,140,28.5,4165874491,213,5.3,4165874487,141,0.0,4165874483,56,Back,4166714793,389,,4165874511,167,,4165874489,212,12.3,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042909,240,5,1,33,43,4txjdaqveermfryvbfrr4taf7,0,29.4,-1.2,2023-04-05T19:35:40.081Z,2023-04-06T03:56:02Z,4165874497,347,,4165874725,233,277,4165874495,56,Back,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529042945,277,5,1,33,43,7vn2i2kd35zuetw6b38gw9jsz,1,70.6,101.2,2023-04-05T19:35:40.081Z,2023-04-06T03:56:01Z,4165874719,233,240,4165874667,347,,4165874665,56,Left,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043021,278,1,1,33,51,7vn2i2kd35zuetw6b38gw9jsz,0,69.7,100,2023-04-05T19:35:47.605Z,2023-04-06T03:56:05Z,4165875059,107,,4165875061,56,Left,4165875065,141,94.7,4165875063,140,79.8,4165875067,212,11.5,4165875069,213,5.9,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043023,241,8,1,33,52,4txjdaqveermfryvbfrr4taf7,1,19.6,3.8,2023-04-05T19:35:48.345Z,2023-04-06T03:56:08Z,4166330147,383,,4166715139,178,,4165875071,56,Back,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043033,242,49,1,33,53,4txjdaqveermfryvbfrr4taf7,1,21.5,1.9,2023-04-05T19:35:49.558Z,2023-04-06T03:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043045,243,1,1,33,53,4txjdaqveermfryvbfrr4taf7,0,21.5,1.9,2023-04-05T19:35:49.656Z,2023-04-06T03:56:15Z,4165876473,233,279,4165876477,286,,4165875169,213,0.0,4165876471,236,,4165875165,141,2.2,4166715289,178,,4165875167,212,5.1,4165875163,140,26.4,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,4165875161,56,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043053,279,74,1,33,53,7vn2i2kd35zuetw6b38gw9jsz,1,70.9,97.8,2023-04-05T19:35:49.718Z,2023-04-06T03:56:18Z,4165876421,285,,4166715363,178,,4165876515,233,243,4165875199,56,Left,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043079,280,49,1,33,54,7vn2i2kd35zuetw6b38gw9jsz,1,73.8,94.8,2023-04-05T19:35:50.584Z,2023-04-06T03:56:24Z,,,,,,,,,,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043107,281,61,1,33,56,7vn2i2kd35zuetw6b38gw9jsz,0,78.3,93.8,2023-04-05T19:35:52.663Z,2023-04-06T03:56:30Z,4166715665,178,,4165875329,56,Left,,,,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043135,244,4,1,33,57,4txjdaqveermfryvbfrr4taf7,1,15.2,7.2,2023-04-05T19:35:53.679Z,2023-04-06T03:56:37Z,4165875437,13,,4165875443,265,,4165875513,233,282,4165875445,285,,4165875439,56,Back,4165875441,152,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043143,282,4,1,33,57,7vn2i2kd35zuetw6b38gw9jsz,0,84.8,92.8,2023-04-05T19:35:53.680Z,2023-04-06T03:56:36Z,4165875479,265,,4165875549,233,244,4165875481,286,,4165875477,152,,4165875473,56,Left,4166715795,178,,4165875471,13,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043381,245,1,1,34,24,4txjdaqveermfryvbfrr4taf7,0,19.4,11.4,2023-04-05T19:36:20.337Z,2023-04-06T03:56:39Z,4165876625,140,68.1,4166715829,178,,4165876623,56,Center,4165876627,141,48.0,4165876631,213,0.5,4165876629,212,56.9,4165876619,155,,4165879335,1,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4165876621,152,4165876617,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043409,283,44,1,34,27,7vn2i2kd35zuetw6b38gw9jsz,1,30.2,51.4,2023-04-05T19:36:23.713Z,2023-04-06T06:36:05Z,4165876733,285,,4165876805,233,246,4165876731,56,Back,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529043413,246,44,1,34,27,4txjdaqveermfryvbfrr4taf7,0,69.8,48.6,2023-04-05T19:36:23.714Z,2023-04-06T03:56:44Z,4165876749,56,Center,4165876751,286,,4165876925,233,283,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
