id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/18/value
2530253621,58,49,1,8,1,22doj4sgsocqpxw45h607udje,1,36.4,38.2,2023-04-08T14:11:27.421Z,2023-04-08T19:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530253853,59,1,1,8,1,22doj4sgsocqpxw45h607udje,1,37.1,36.8,2023-04-08T14:11:28.114Z,2023-04-08T19:57:24Z,4172322587,56,Right,4172322595,213,5.3,4172322589,140,52.2,4173961387,178,,4172322591,141,4.0,4172322593,212,27.4,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530253863,60,4,1,8,7,22doj4sgsocqpxw45h607udje,1,62.7,13.4,2023-04-08T14:11:34.051Z,2023-04-08T19:57:31Z,4172322655,286,,4172322649,294,,4172322653,152,,4172322651,56,Right,4172322647,13,,4172322945,233,103,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530253931,103,4,1,8,7,e5p0ehyguld7egzhiedpdnc3w,0,37.3,86.6,2023-04-08T14:11:34.052Z,2023-04-08T19:57:30Z,4172322989,233,60,4172322903,152,,4172322901,56,Back,4173961595,178,,4172322907,285,,4172322899,13,,4172328379,294,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530254813,61,1,1,8,50,22doj4sgsocqpxw45h607udje,0,68.3,19.7,2023-04-08T14:12:16.809Z,2023-04-08T19:57:36Z,4172326983,56,Center,4172326981,152,,4173961867,178,,4172326987,141,59.3,4172326985,140,94.6,4172326989,212,38.6,4172326993,1,,4172326991,213,0.8,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4173209605,20,,,4172326979,155,,4173209603,224,4172326975,2,,4172326977,5,,,,,,,,,,,,,,,,,,,,,,,,
2530254817,104,44,1,8,52,e5p0ehyguld7egzhiedpdnc3w,1,6.4,40.7,2023-04-08T14:12:18.567Z,2023-04-08T20:37:14Z,4172327005,56,Back,4172327171,233,62,4172327007,285,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530254823,62,44,1,8,52,22doj4sgsocqpxw45h607udje,0,93.6,59.3,2023-04-08T14:12:18.568Z,2023-04-08T19:57:42Z,4172327031,56,Center,4172327197,233,104,4172327037,286,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530254829,105,12,1,8,52,e5p0ehyguld7egzhiedpdnc3w,1,7.3,40.6,2023-04-08T14:12:18.641Z,2023-04-08T20:37:14Z,4172327063,141,22.7,4172327061,140,0.0,4172327065,212,15.2,4173962591,388,,4172327099,15,,4172327059,56,Back,4172327243,167,,4172327071,213,4.1,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530254865,63,6,1,8,54,22doj4sgsocqpxw45h607udje,1,97.8,68.3,2023-04-08T14:12:20.835Z,2023-04-08T19:57:53Z,4172327253,233,106,4172327225,73,,4172327223,56,Center,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530254861,106,6,1,8,54,e5p0ehyguld7egzhiedpdnc3w,0,2.2,31.7,2023-04-08T14:12:20.835Z,2023-04-08T19:57:54Z,4172327201,56,Back,4172327277,233,63,4172327203,73,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255603,64,1,1,9,23,22doj4sgsocqpxw45h607udje,0,99.5,99.5,2023-04-08T14:12:49.502Z,2023-04-08T19:57:58Z,4172330773,56,Center,4172330771,223,,4173963197,178,,4172330777,141,54.6,4172330775,140,93.2,4172330767,6,,4172330781,212,31.2,4172330765,2,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4172330769,155,,,4173210389,20,,4172330785,213,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,
2530258443,125,44,1,9,24,e5p0ehyguld7egzhiedpdnc3w,1,4.6,49,2023-04-08T14:12:50.718Z,2023-04-08T20:37:14Z,4172345343,56,Back,4172345345,285,,4172345389,233,71,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258075,71,44,1,9,24,22doj4sgsocqpxw45h607udje,0,95.4,51,2023-04-08T14:12:50.719Z,2023-04-08T19:58:15Z,4172345425,233,125,4172343523,56,Center,4172343525,286,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255649,107,12,1,9,24,e5p0ehyguld7egzhiedpdnc3w,1,3.1,40.3,2023-04-08T14:12:50.789Z,2023-04-08T20:37:15Z,4173964583,388,,4172331035,213,6.2,4172331041,15,,4172331033,212,10.8,4172331027,56,Back,4172331031,141,38.9,4172331029,140,13.3,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255723,65,1,1,9,27,22doj4sgsocqpxw45h607udje,0,88.7,66.8,2023-04-08T14:12:53.625Z,2023-04-08T19:58:38Z,4172331387,140,89.1,4172331399,212,0.4,4172331403,213,6.0,4172331433,236,,4172331393,141,66.6,4172331441,286,,4172331435,233,108,4172331381,56,Center,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,4173965265,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255719,108,74,1,9,27,e5p0ehyguld7egzhiedpdnc3w,1,11.6,38.7,2023-04-08T14:12:53.643Z,2023-04-08T19:58:45Z,4173965513,178,,4172331459,233,65,4172331361,56,Back,4172331363,285,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255787,66,1,1,9,28,22doj4sgsocqpxw45h607udje,1,93.2,73.7,2023-04-08T14:12:55.094Z,2023-04-08T19:58:51Z,4172331689,140,94.1,4172331695,213,1.5,4172331687,56,Left,4172331693,212,11.5,4172331691,141,90.5,4173965855,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255801,67,1,1,9,30,22doj4sgsocqpxw45h607udje,0,94.1,90.5,2023-04-08T14:12:56.621Z,2023-04-08T19:58:59Z,4172331769,213,4.6,4173966265,178,,4172331767,212,15.0,4172331765,141,68.6,4173211951,72,,4173211949,224,,4172331763,140,92.3,4172331761,56,Center,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4172331757,2,,,4172331759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255863,109,12,1,9,30,e5p0ehyguld7egzhiedpdnc3w,1,9.7,31.8,2023-04-08T14:12:57.031Z,2023-04-08T19:59:15Z,4172332047,56,Back,4172332051,141,49.7,4172332049,140,15.7,4172332053,212,13.7,4173966901,178,,4172332055,213,1.1,4172332069,15,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255905,110,12,1,9,32,e5p0ehyguld7egzhiedpdnc3w,1,15.6,53.1,2023-04-08T14:12:58.352Z,2023-04-08T19:59:24Z,4172332299,141,34.0,4173967237,178,,4172332297,140,22.8,4172332327,15,,4172332303,213,5.2,4172332293,56,Back,4172332301,212,15.0,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255939,111,61,1,9,35,e5p0ehyguld7egzhiedpdnc3w,1,24.3,32.6,2023-04-08T14:13:01.610Z,2023-04-08T20:01:05Z,4172332477,56,Back,4173967979,178,,,,,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261231,142,49,1,9,35,e5p0ehyguld7egzhiedpdnc3w,1,31.9,29.8,2023-04-08T14:13:02.005Z,2023-04-08T20:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530590697,923,83,1,9,35,22doj4sgsocqpxw45h607udje,1,74.7,68.5,2023-04-08T14:13:02.161Z,2023-04-08T20:43:27Z,4174096191,399,50175,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530255985,112,61,1,9,36,e5p0ehyguld7egzhiedpdnc3w,0,25.8,31.6,2023-04-08T14:13:02.616Z,2023-04-08T20:01:20Z,4173969047,178,,4172332683,56,Back,,,,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256069,68,1,1,9,37,22doj4sgsocqpxw45h607udje,1,69.2,74.9,2023-04-08T14:13:03.452Z,2023-04-08T20:01:31Z,4172333105,56,Left,4172333107,140,76.8,4172333111,212,16.5,4172333113,213,1.1,4172333109,141,96.2,4173972333,178,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530261375,90,49,1,9,39,22doj4sgsocqpxw45h607udje,1,79,88.2,2023-04-08T14:13:05.989Z,2023-04-08T20:01:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256211,69,1,1,9,43,22doj4sgsocqpxw45h607udje,1,84.2,92.1,2023-04-08T14:13:09.540Z,2023-04-08T20:02:18Z,4172340391,22,,4172333857,141,82.5,4172333853,140,79.5,4173973155,178,,4172340389,210,16,4172333851,56,Left,4172333863,213,4.1,4172333861,212,8.2,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2530256225,70,16,1,9,48,22doj4sgsocqpxw45h607udje,1,79.3,69,2023-04-08T14:13:14.984Z,2023-04-08T20:02:19Z,4172337763,20,,4173215695,396,53.4,4172340429,55,69,4172333921,22,,4172340425,81,,4172340441,231,50.7,4172333929,56,Center,4172340443,300,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,4172340423,120,,,4172340437,215,,4172333925,18,4173973695,178,,4172337767,374,4172340433,102,4172337771,375,4172340427,29,,4172340439,230,98.5,4173215689,395,1.4,4172340435,103,,,,,,2023-04-08 15:13:12.967,45.6,09:46.644,27.8
2530257621,113,1,1,10,53,e5p0ehyguld7egzhiedpdnc3w,1,49.9,50.3,2023-04-08T14:14:19.353Z,2023-04-08T20:02:25Z,4172341161,212,11.1,4173974693,178,,4172341163,213,2.6,4172341165,279,G,4172341159,141,58.7,4172341155,56,Back,4172341157,140,40.8,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257671,114,1,1,10,53,e5p0ehyguld7egzhiedpdnc3w,1,40.8,58.7,2023-04-08T14:14:20.136Z,2023-04-08T20:02:29Z,4172341425,212,9.6,4172341419,140,38.4,4173974841,178,,4172341417,56,Back,4172341429,213,4.4,4172341421,141,45.1,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257731,115,1,1,10,56,e5p0ehyguld7egzhiedpdnc3w,1,38.7,42.7,2023-04-08T14:14:22.767Z,2023-04-08T20:02:39Z,4173975263,178,,4172341717,141,16.3,4172341715,140,38.5,4172341719,212,18.0,4172341713,56,Back,4172341721,213,4.7,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257777,116,1,1,10,58,e5p0ehyguld7egzhiedpdnc3w,1,37.3,22.7,2023-04-08T14:14:25.049Z,2023-04-08T20:02:45Z,4172341955,56,Back,4172341957,140,28.8,4172341959,141,45.3,4173975497,178,,4172341961,212,17.8,4172341963,213,2.1,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257825,117,1,1,11,0,e5p0ehyguld7egzhiedpdnc3w,1,27.5,44.6,2023-04-08T14:14:27.130Z,2023-04-08T20:02:56Z,4172342189,212,4.0,4173975941,178,,4172342185,140,31.0,4172342187,141,46.9,4172342191,213,0.4,4172342183,56,Back,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257915,118,1,1,11,1,e5p0ehyguld7egzhiedpdnc3w,1,31,46.9,2023-04-08T14:14:28.009Z,2023-04-08T20:03:05Z,4172342667,141,13.0,4172342665,140,37.9,4172342669,212,24.2,4173976485,178,,4172342671,213,5.0,4172342663,56,Back,4172342661,155,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257951,119,1,1,11,6,e5p0ehyguld7egzhiedpdnc3w,1,38.9,11,2023-04-08T14:14:32.627Z,2023-04-08T20:03:14Z,4172342853,56,Back,4172342859,212,7.0,4173976943,178,,4172342865,213,1.9,4172342857,141,20.6,4172342855,140,36.6,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257985,120,1,1,11,7,e5p0ehyguld7egzhiedpdnc3w,1,36.6,20.6,2023-04-08T14:14:33.370Z,2023-04-08T20:03:23Z,4172343059,213,3.8,4172343057,212,6.2,4172343055,141,15.2,4173977469,178,,4172343053,140,31.9,4172343051,56,Back,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258029,121,1,1,11,9,e5p0ehyguld7egzhiedpdnc3w,1,32.3,16.6,2023-04-08T14:14:35.324Z,2023-04-08T20:03:30Z,4172343315,213,1.2,4172343307,56,Back,4172343313,212,16.2,4172343309,140,37.6,4172343311,141,39.0,4173977913,178,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258169,122,1,1,11,11,e5p0ehyguld7egzhiedpdnc3w,1,38.8,39,2023-04-08T14:14:37.865Z,2023-04-08T20:03:42Z,4172343977,1,,4172343975,213,0.8,4172343959,56,Left,4172343965,140,70.2,4172343973,212,49.3,4172343969,141,93.0,4172343955,155,,4173978295,178,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258195,123,1,1,11,17,e5p0ehyguld7egzhiedpdnc3w,0,76.2,92.4,2023-04-08T14:14:43.922Z,2023-04-08T20:04:04Z,4172344115,140,76.2,4172344117,141,72.1,4172344119,212,13.8,4172344113,56,Center,4173979317,178,,4172344121,213,4.7,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258191,72,8,1,11,18,22doj4sgsocqpxw45h607udje,1,27.2,20.9,2023-04-08T14:14:44.385Z,2023-04-08T20:04:12Z,4172344095,56,Back,4173217271,383,,4173979643,178,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258203,73,49,1,11,19,22doj4sgsocqpxw45h607udje,1,28.2,20.6,2023-04-08T14:14:45.441Z,2023-04-08T20:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258335,74,4,1,11,21,22doj4sgsocqpxw45h607udje,1,30,22.8,2023-04-08T14:14:48.150Z,2023-04-08T20:04:32Z,4172344807,56,Back,4172344805,13,,4172344809,152,,4172344813,285,,4172344811,265,,4172344941,233,124,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258347,124,4,1,11,21,e5p0ehyguld7egzhiedpdnc3w,0,70,77.2,2023-04-08T14:14:48.151Z,2023-04-08T20:04:31Z,4172344853,56,Center,4172344851,13,,4173980457,178,,4172344857,265,,4172344855,152,,4172344859,286,,4172345011,233,74,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258769,75,1,1,11,42,22doj4sgsocqpxw45h607udje,1,28.3,22.4,2023-04-08T14:15:08.988Z,2023-04-08T20:04:47Z,4172346861,213,1.7,4172346847,5,,4172346853,56,Back,4173980945,178,,4172346849,152,,4172346859,212,15.2,4172346843,189,,4172346857,141,44.5,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,4172346855,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258921,76,1,1,11,46,22doj4sgsocqpxw45h607udje,1,27,45.5,2023-04-08T14:15:12.770Z,2023-04-08T20:04:56Z,4172347699,189,,4172347707,140,8.7,4172347711,141,51.9,4173981459,178,,4172347703,56,Back,4172347719,213,2.9,4172347715,212,19.7,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259141,77,1,1,11,50,22doj4sgsocqpxw45h607udje,0,9.3,51.6,2023-04-08T14:15:16.400Z,2023-04-08T20:05:12Z,4172348725,56,Left,4172348731,212,62.4,4172348727,140,62.9,4172348733,213,0.4,4172348729,141,91.1,4172348735,1,,4172349119,189,,4172348723,155,,ombvyo6p3p5khkn91vubvpat,H. Lloris,4173982289,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530502877,915,44,1,11,52,e5p0ehyguld7egzhiedpdnc3w,1,58.4,14.1,2023-04-08T14:15:19.059Z,2023-04-08T20:37:15Z,4173722789,233,677,4173635267,189,,4173632495,56,Right,4173632497,286,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530502891,677,44,1,11,52,22doj4sgsocqpxw45h607udje,0,41.6,85.9,2023-04-08T14:15:19.060Z,2023-04-08T20:05:30Z,4173722803,233,915,4173635379,189,,4173632555,56,Back,4173632557,285,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530502973,916,1,1,11,52,e5p0ehyguld7egzhiedpdnc3w,0,58.4,14.1,2023-04-08T14:15:19.107Z,2023-04-08T20:37:15Z,4173632983,56,Right,4173632981,3,,4173984325,178,,4173632991,213,0.4,4173632987,141,19.6,4173632985,140,66.5,4173635129,189,,4173632989,212,9.3,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530503117,678,1,1,11,54,22doj4sgsocqpxw45h607udje,0,33.5,80.4,2023-04-08T14:15:21.135Z,2023-04-08T20:06:02Z,4173633715,213,0.1,4173984781,388,,4173633705,3,,4173633707,56,Back,4173634969,189,,4173633711,141,81.3,4173633713,212,8.7,4173633709,140,41.8,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530503273,917,61,1,11,56,e5p0ehyguld7egzhiedpdnc3w,1,58.2,18.7,2023-04-08T14:15:23.041Z,2023-04-08T20:06:23Z,4173634915,189,,4173634521,56,Right,4173985963,178,,4173985961,21,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259171,78,1,1,11,57,22doj4sgsocqpxw45h607udje,1,62.9,92.1,2023-04-08T14:15:23.865Z,2023-04-08T20:06:36Z,4173986635,178,,4172348857,213,4.5,4172348855,212,17.5,4172356623,189,,4172348849,56,Center,4172348853,141,66.9,4172348851,140,59.5,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259183,79,50,1,12,0,22doj4sgsocqpxw45h607udje,1,56.5,66.8,2023-04-08T14:15:26.926Z,2023-04-08T20:06:56Z,4172349085,233,126,4172348911,56,Center,4172348913,286,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259191,126,7,1,12,0,e5p0ehyguld7egzhiedpdnc3w,1,43.5,33.2,2023-04-08T14:15:26.965Z,2023-04-08T20:07:10Z,4172348957,56,Back,4173218989,383,,4172348959,285,,4173988151,178,,4172349031,233,79,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259199,127,49,1,12,1,e5p0ehyguld7egzhiedpdnc3w,1,45.4,34.7,2023-04-08T14:15:27.823Z,2023-04-08T20:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259335,128,1,1,12,5,e5p0ehyguld7egzhiedpdnc3w,1,56.9,34,2023-04-08T14:15:31.721Z,2023-04-08T20:07:23Z,4172349749,213,5.3,4172349745,141,12.4,4172349747,212,17.4,4173988543,178,,4172349741,56,Right,4172349743,140,65.7,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259387,129,1,1,12,7,e5p0ehyguld7egzhiedpdnc3w,1,69.2,13,2023-04-08T14:15:33.743Z,2023-04-08T20:07:30Z,4172349961,140,84.8,4172349965,141,44.4,4172349967,212,26.9,4172349955,155,,4172349957,56,Center,4173988767,178,,4172349969,213,0.9,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259405,130,1,1,12,9,e5p0ehyguld7egzhiedpdnc3w,0,84.9,44.4,2023-04-08T14:15:35.616Z,2023-04-08T20:07:36Z,4172350043,3,,4172350055,213,1.3,4172350047,56,Center,4173989075,388,,4172350045,168,,4172350049,140,86.6,4172350053,212,6.6,4172350051,141,53.7,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259431,80,12,1,12,9,22doj4sgsocqpxw45h607udje,1,13.8,47.5,2023-04-08T14:15:36.047Z,2023-04-08T20:07:46Z,4173989711,388,,4172350165,212,17.6,4172350159,56,Back,4172350167,213,2.0,4172350161,140,7.3,4172350163,141,71.3,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259443,81,49,1,12,13,22doj4sgsocqpxw45h607udje,1,7.3,71.3,2023-04-08T14:15:39.660Z,2023-04-08T20:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259501,82,1,1,12,14,22doj4sgsocqpxw45h607udje,0,6.5,75.9,2023-04-08T14:15:40.350Z,2023-04-08T20:08:08Z,4172350543,56,Back,4172350549,212,29.7,4172350551,213,0.6,4172350547,141,100.0,4173990855,178,,4172350545,140,29.3,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259503,83,5,1,12,15,22doj4sgsocqpxw45h607udje,0,24.2,101.8,2023-04-08T14:15:41.920Z,2023-04-08T20:08:15Z,4172350555,347,,4172350553,56,Back,4172350677,233,131,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259511,131,5,1,12,15,e5p0ehyguld7egzhiedpdnc3w,1,75.8,-1.8,2023-04-08T14:15:41.920Z,2023-04-08T20:08:14Z,4172350585,347,,4172350583,56,Right,4172350633,233,83,,,,,,,,,,,,,,,,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259733,132,1,1,12,23,e5p0ehyguld7egzhiedpdnc3w,1,74.5,0,2023-04-08T14:15:49.948Z,2023-04-08T20:08:19Z,4172351703,212,9.9,4172351693,107,,4172351699,141,4.1,4172351707,213,2.8,4172351695,56,Right,4172351697,140,65.6,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259843,133,1,1,12,25,e5p0ehyguld7egzhiedpdnc3w,1,65.6,4.3,2023-04-08T14:15:51.639Z,2023-04-08T20:08:39Z,4172352235,213,2.4,4172352229,140,47.0,4173992509,178,,4172352233,212,26.3,4172352227,56,Back,4172352231,141,30.2,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
