id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2512247359,18,1,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,0,99.5,99.5,2023-02-25T17:31:13.109Z,2023-02-26T02:20:46Z,4056088773,155,,4056088787,1,,4056088771,6,,4056088769,2,,4056088781,141,41.3,4056088779,140,94.9,4056089573,225,,4057074813,72,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,4057727983,178,4056088777,56,Center,4056088783,212,39.9,4056088785,213,4.6,4057074811,387,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247419,9,12,1,1,1,1pse9ta7a45pi2w2grjim70ge,1,5.2,57.9,2023-02-25T17:31:15.483Z,2023-02-26T02:20:50Z,4056089117,140,5.1,4056089113,56,Back,4057728235,388,,4056089119,141,89.1,4056089123,213,1.6,4056089127,15,,4056089121,212,21.2,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247435,19,1,1,1,4,a3nyxabgsqlnqfkeg41m6tnpp,1,93.3,9.7,2023-02-25T17:31:19.030Z,2023-02-26T02:20:54Z,4056089221,213,3.0,4056089213,56,Right,4056089217,141,12.2,4056089215,140,84.8,4056089219,212,9.1,4057728433,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247457,20,1,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,1,85.7,9.2,2023-02-25T17:31:21.388Z,2023-02-26T02:20:58Z,4056089337,140,86.9,4056089339,141,4.1,4056089341,212,3.7,4056089335,56,Right,4057728577,178,,4056089343,213,5.1,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247463,21,61,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,0,86.9,4.1,2023-02-25T17:31:21.695Z,2023-02-26T02:21:00Z,4057728707,178,,4056089361,56,Right,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247755,10,5,1,1,7,1pse9ta7a45pi2w2grjim70ge,1,12.4,100.6,2023-02-25T17:31:22.232Z,2023-02-26T02:21:03Z,4056090899,233,22,4056090881,56,Back,4056090883,347,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247469,22,5,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,0,87.6,-0.6,2023-02-25T17:31:22.232Z,2023-02-26T02:21:03Z,4056089395,347,,4056090913,233,10,4056089393,56,Right,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247767,11,1,1,1,30,1pse9ta7a45pi2w2grjim70ge,1,28,100,2023-02-25T17:31:45.058Z,2023-02-26T02:21:07Z,4056090941,107,,4056090951,213,5.6,4056090943,56,Back,4056090947,141,94.7,4056090945,140,33.1,4056090949,212,7.1,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247775,12,1,1,1,31,1pse9ta7a45pi2w2grjim70ge,1,33.1,94.7,2023-02-25T17:31:45.971Z,2023-02-26T02:21:10Z,4056090993,156,,4057729119,178,,4056090971,140,26.4,4056090969,56,Back,4056090975,212,7.1,4056090977,213,3.1,4056090973,141,95.6,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247805,13,1,1,1,32,1pse9ta7a45pi2w2grjim70ge,0,26.7,95.6,2023-02-25T17:31:46.834Z,2023-02-26T02:21:15Z,4056091131,213,5.8,4057729291,178,,4056091121,155,,4056091127,141,83.1,4056091123,56,Back,4056091125,140,44.2,4056091129,212,20.2,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247821,23,49,1,1,34,a3nyxabgsqlnqfkeg41m6tnpp,1,56.2,22.9,2023-02-25T17:31:48.926Z,2023-02-26T02:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247839,24,1,1,1,34,a3nyxabgsqlnqfkeg41m6tnpp,1,56.2,22.9,2023-02-25T17:31:48.962Z,2023-02-26T02:21:23Z,4057729555,178,,4056091283,141,27.2,4056091287,213,0.2,4056091285,212,13.1,4056091281,140,68.4,4056091279,56,Center,4056095841,155,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247849,25,1,1,1,35,a3nyxabgsqlnqfkeg41m6tnpp,0,68.4,27.2,2023-02-25T17:31:50.322Z,2023-02-26T02:21:27Z,4056091327,56,Center,4056091333,212,10.6,4057729721,178,,4056091335,213,1.8,4056091329,140,66.1,4056091331,141,42.4,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247875,14,49,1,1,36,1pse9ta7a45pi2w2grjim70ge,1,34.4,49.6,2023-02-25T17:31:51.310Z,2023-02-26T02:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247889,15,1,1,1,36,1pse9ta7a45pi2w2grjim70ge,0,34.4,49.6,2023-02-25T17:31:51.318Z,2023-02-26T02:21:33Z,4057730077,178,,4056091549,56,Left,4056091557,213,0.8,4056091553,141,100.0,4056091559,1,,4056091555,212,48.5,4056091547,157,,4056091551,140,66.5,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247893,16,5,1,1,40,1pse9ta7a45pi2w2grjim70ge,0,66.2,100.8,2023-02-25T17:31:54.654Z,2023-02-26T02:21:36Z,4056091855,233,26,4056091565,56,Left,4056091567,347,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512247977,26,5,1,1,40,a3nyxabgsqlnqfkeg41m6tnpp,1,33.8,-0.8,2023-02-25T17:31:54.654Z,2023-02-26T02:21:36Z,4056091831,347,,4056091845,233,16,4056091829,56,Back,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248021,27,1,1,1,43,a3nyxabgsqlnqfkeg41m6tnpp,1,34.7,0,2023-02-25T17:31:58.371Z,2023-02-26T02:21:41Z,4056092043,212,14.2,4056092045,213,2.2,4056092039,140,26.4,4056092035,107,,4056092041,141,15.5,4056092037,56,Back,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248061,28,1,1,1,48,a3nyxabgsqlnqfkeg41m6tnpp,1,30.2,27.8,2023-02-25T17:32:03.262Z,2023-02-26T02:21:44Z,4056092251,56,Back,4057730625,178,,4056092257,212,17.3,4056092253,140,33.4,4056092255,141,52.8,4056092259,213,1.4,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248109,29,1,1,1,52,a3nyxabgsqlnqfkeg41m6tnpp,1,35.7,47.8,2023-02-25T17:32:06.476Z,2023-02-26T02:21:47Z,4057730817,178,,4056092471,56,Back,4056092485,213,4.9,4056092481,212,24.6,4056092477,141,12.1,4056092473,140,39.6,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248129,30,1,1,1,55,a3nyxabgsqlnqfkeg41m6tnpp,1,40.3,10.1,2023-02-25T17:32:10.078Z,2023-02-26T02:21:51Z,4056092591,155,,4057730949,178,,4056092597,141,25.6,4056092593,56,Center,4056092599,212,26.4,4056092601,213,0.4,4056092595,140,63.4,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248131,31,50,1,1,57,a3nyxabgsqlnqfkeg41m6tnpp,1,65.8,27,2023-02-25T17:32:11.749Z,2023-02-26T02:21:54Z,4056092607,286,,4056092779,233,17,4056092605,56,Center,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248147,17,7,1,1,57,1pse9ta7a45pi2w2grjim70ge,1,34.2,73,2023-02-25T17:32:12.119Z,2023-02-26T02:21:57Z,4057074865,384,,4057731253,178,,4056092693,56,Back,4056092731,233,31,4056092695,285,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248153,18,49,1,1,58,1pse9ta7a45pi2w2grjim70ge,1,38.6,75.8,2023-02-25T17:32:12.716Z,2023-02-26T02:22:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248169,19,1,1,1,59,1pse9ta7a45pi2w2grjim70ge,1,38.6,75.6,2023-02-25T17:32:13.875Z,2023-02-26T02:22:04Z,4057731509,178,,4056092787,141,89.1,4056092783,56,Back,4056092789,212,9.3,4056092785,140,40.1,4056092791,213,1.4,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248179,20,1,1,2,1,1pse9ta7a45pi2w2grjim70ge,1,40.1,89.1,2023-02-25T17:32:15.552Z,2023-02-26T02:22:07Z,4056092825,140,34.9,4056092829,212,5.5,4056092823,56,Back,4056092827,141,89.7,4057731703,178,,4056092831,213,3.1,,,,,,,ctq9si3nbc6n8cznhlcvtixd6,H. Traorè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248227,21,1,1,2,2,1pse9ta7a45pi2w2grjim70ge,1,34.9,89.7,2023-02-25T17:32:17.073Z,2023-02-26T02:22:11Z,4056092987,212,14.7,4056092993,213,4.1,4056092983,141,72.6,4057731893,178,,4056092979,140,26.3,4056092973,56,Back,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248255,22,1,1,2,4,1pse9ta7a45pi2w2grjim70ge,1,26.3,72.6,2023-02-25T17:32:18.931Z,2023-02-26T02:22:14Z,4056093185,213,4.4,4056093183,212,17.7,4057731989,178,,4056093173,56,Back,4056093177,140,20.5,4056093181,141,48.2,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512248327,23,1,1,2,7,1pse9ta7a45pi2w2grjim70ge,1,19.7,47.9,2023-02-25T17:32:21.911Z,2023-02-26T02:22:17Z,4057732137,178,,4056093431,213,4.4,4056093425,140,13.5,4056093429,212,19.9,4056093427,141,20.3,4056093423,56,Back,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
