id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/11/value,qualifier/12/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2521606251,166,1,1,21,20,22doj4sgsocqpxw45h607udje,1,30.1,97.6,2023-03-18T15:21:27.396Z,2023-03-18T23:47:25Z,4105623623,56,Back,4107980459,178,,4105623627,140,17.5,4105623635,213,3.6,4105623633,212,14.7,4105623629,141,88.2,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606463,167,1,1,21,22,22doj4sgsocqpxw45h607udje,1,17.7,88.1,2023-03-18T15:21:29.902Z,2023-03-18T23:47:29Z,4105624971,212,37.3,4107980705,178,,4105624953,56,Back,4105624957,140,8.6,4105624965,141,35.1,4105624975,213,4.5,4105624981,1,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606517,168,1,1,21,28,22doj4sgsocqpxw45h607udje,1,16.3,33.6,2023-03-18T15:21:35.934Z,2023-03-18T23:47:32Z,4105625269,56,Back,4105625291,213,2.3,4107980981,178,,4105625287,212,18.4,4105625275,140,4.3,4105625281,141,53.3,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606595,169,1,1,21,30,22doj4sgsocqpxw45h607udje,1,4.3,53.3,2023-03-18T15:21:37.676Z,2023-03-18T23:47:35Z,4105625735,56,Back,4105625741,212,23.7,4107981239,178,,4105625743,213,1.1,4105625737,140,14.4,4105625739,141,84.5,,,,,,,8wz5pdydepr5kzcichz17pv4l,F. Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606671,170,1,1,21,33,22doj4sgsocqpxw45h607udje,1,14.4,84.5,2023-03-18T15:21:40.455Z,2023-03-18T23:47:38Z,4105626149,56,Back,4107981429,178,,4105626153,140,26.1,4105626161,212,14.9,4105626163,213,0.6,4105626157,141,97.0,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606769,171,1,1,21,35,22doj4sgsocqpxw45h607udje,0,25.7,94.4,2023-03-18T15:21:42.233Z,2023-03-18T23:47:41Z,4105626681,140,39.2,4107981629,178,,4105626689,213,5.5,4105626683,141,75.1,4105626685,212,19.3,4105626679,56,Back,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606775,184,8,1,21,36,d5ydtvt96bv7fq04yqm2w2632,1,56.1,26.5,2023-03-18T15:21:43.646Z,2023-03-18T23:47:45Z,4107981875,178,,4107702693,383,,4105626725,56,Center,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522058139,943,67,1,21,38,d5ydtvt96bv7fq04yqm2w2632,1,63.2,7.1,2023-03-18T15:21:45.635Z,2023-03-19T01:54:25Z,4108055325,233,928,,,,,,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522058133,928,67,1,21,38,22doj4sgsocqpxw45h607udje,0,36.8,92.9,2023-03-18T15:21:45.636Z,2023-03-19T00:12:24Z,4108055341,233,943,,,,,,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606907,185,61,1,21,38,d5ydtvt96bv7fq04yqm2w2632,1,60.7,6.8,2023-03-18T15:21:45.675Z,2023-03-19T01:54:26Z,4105627333,56,Right,4107982355,178,,,,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521606961,186,49,1,21,39,d5ydtvt96bv7fq04yqm2w2632,1,64.3,22.6,2023-03-18T15:21:46.698Z,2023-03-18T23:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607035,187,1,1,21,40,d5ydtvt96bv7fq04yqm2w2632,1,64.3,22.6,2023-03-18T15:21:47.210Z,2023-03-18T23:48:04Z,4105628017,213,2.8,4107982695,178,,4105628011,140,54.3,4105628015,212,11.0,4105628009,56,Center,4105628013,141,27.5,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607127,188,1,1,21,44,d5ydtvt96bv7fq04yqm2w2632,1,57.1,34,2023-03-18T15:21:51.702Z,2023-03-18T23:48:10Z,4105628525,212,10.7,4105628523,141,33.2,4105628519,56,Center,4105628527,213,6.2,4107982989,178,,4105628521,140,67.3,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607237,189,1,1,21,46,d5ydtvt96bv7fq04yqm2w2632,1,67.3,31.9,2023-03-18T15:21:53.857Z,2023-03-19T00:15:22Z,4107983991,178,,4105629181,141,6.4,4105629179,140,67.1,4105629185,213,4.7,4105629177,56,Right,4105629183,212,17.3,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607289,190,1,1,21,49,d5ydtvt96bv7fq04yqm2w2632,1,67.1,6.4,2023-03-18T15:21:57.080Z,2023-03-18T23:48:34Z,4105629501,56,Center,4105629509,213,2.1,4105629507,212,14.8,4105629503,140,60.1,4107984389,178,,4105629505,141,25.3,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607311,191,1,1,21,50,d5ydtvt96bv7fq04yqm2w2632,1,60.1,25.3,2023-03-18T15:21:58.117Z,2023-03-18T23:48:37Z,4105629675,213,4.8,4107984547,178,,4105629673,212,5.5,4105629667,56,Right,4105629671,141,17.2,4105629669,140,60.5,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607413,192,1,1,21,52,d5ydtvt96bv7fq04yqm2w2632,1,60.5,17.2,2023-03-18T15:21:59.936Z,2023-03-18T23:48:40Z,4105630209,212,6.8,4105630203,140,57.6,4107984693,178,,4105630201,56,Center,4105630211,213,2.0,4105630205,141,26.2,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607495,193,1,1,21,55,d5ydtvt96bv7fq04yqm2w2632,1,59.4,27.1,2023-03-18T15:22:02.783Z,2023-03-18T23:48:44Z,4105630703,212,26.9,4105630695,141,65.0,4105630683,56,Center,4105630715,213,1.9,4105630689,140,51.9,4107984889,178,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607567,194,1,1,21,58,d5ydtvt96bv7fq04yqm2w2632,1,52.7,66.5,2023-03-18T15:22:05.434Z,2023-03-18T23:48:49Z,4105631127,212,22.1,4105631117,56,Left,4107985241,178,,4105631123,141,93.3,4105631119,140,64.6,4105631131,213,1.0,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607643,195,1,1,22,0,d5ydtvt96bv7fq04yqm2w2632,1,65.8,93.6,2023-03-18T15:22:07.652Z,2023-03-18T23:48:54Z,4105631575,212,8.8,4105631581,213,3.9,4105631565,56,Left,4107985611,178,,4105631569,140,59.9,4105631571,141,84.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607711,196,1,1,22,3,d5ydtvt96bv7fq04yqm2w2632,1,56.2,84.8,2023-03-18T15:22:10.273Z,2023-03-18T23:48:57Z,4105631951,213,4.7,4105631943,141,61.4,4105631937,56,Center,4105631947,212,15.9,4105631941,140,56.0,4107985751,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607789,197,1,1,22,5,d5ydtvt96bv7fq04yqm2w2632,1,54.5,60.2,2023-03-18T15:22:12.233Z,2023-03-18T23:49:01Z,4105632379,213,3.9,4105632371,141,43.6,4105632367,140,43.0,4105632363,56,Back,4105632375,212,16.5,4107985949,178,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607901,198,1,1,22,7,d5ydtvt96bv7fq04yqm2w2632,1,43.2,42.7,2023-03-18T15:22:14.650Z,2023-03-18T23:49:04Z,4105632867,212,19.6,4107986071,178,,4105632869,213,5.3,4105632861,56,Right,4105632865,141,18.4,4105632863,140,53.3,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521607951,199,1,1,22,9,d5ydtvt96bv7fq04yqm2w2632,1,53.3,18.4,2023-03-18T15:22:16.871Z,2023-03-18T23:49:07Z,4105633177,140,53.3,4105633171,56,Center,4105633185,212,11.0,4105633181,141,34.6,4107986227,178,,4105633187,213,1.6,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608037,200,1,1,22,10,d5ydtvt96bv7fq04yqm2w2632,1,53.3,33.5,2023-03-18T15:22:17.888Z,2023-03-18T23:49:11Z,4105633701,140,62.2,4105633697,155,,4107986377,178,,4105633707,213,5.6,4105633699,56,Center,4105633703,141,23.2,4105633705,212,11.7,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608095,201,1,1,22,13,d5ydtvt96bv7fq04yqm2w2632,1,61.2,21.1,2023-03-18T15:22:20.583Z,2023-03-18T23:49:14Z,4105634049,213,2.6,4105634041,56,Center,4105634047,212,6.6,4107986541,178,,4105634043,140,55.7,4105634045,141,25.7,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608163,202,1,1,22,14,d5ydtvt96bv7fq04yqm2w2632,1,51.7,23.8,2023-03-18T15:22:22.088Z,2023-03-18T23:49:17Z,4105634409,56,Back,4105634415,212,17.3,4107986769,178,,4105634413,141,4.4,4105634417,213,4.0,4105634411,140,41.1,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608341,203,1,1,22,16,d5ydtvt96bv7fq04yqm2w2632,1,41.1,4.4,2023-03-18T15:22:23.888Z,2023-03-18T23:49:20Z,4105635545,213,0.0,4105635511,155,,4105635517,56,Right,4105635525,140,78.6,4105635533,141,6.4,4105635541,212,39.4,4107986993,178,,4105635549,1,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608393,172,45,1,22,21,22doj4sgsocqpxw45h607udje,0,14.4,95.2,2023-03-18T15:22:28.432Z,2023-03-18T23:49:26Z,4105635761,285,,4105635975,233,204,4105635759,56,Back,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608367,204,3,1,22,21,d5ydtvt96bv7fq04yqm2w2632,1,85.6,4.8,2023-03-18T15:22:28.432Z,2023-03-18T23:49:25Z,4105635677,56,Right,4107987253,178,,4107704409,465,,4105635679,286,,4105635885,233,172,,,,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608455,205,1,1,22,22,d5ydtvt96bv7fq04yqm2w2632,0,91.1,6.2,2023-03-18T15:22:29.720Z,2023-03-18T23:49:29Z,4105636125,56,Center,4105636123,155,,4107704823,20,,4105636131,212,25.8,4105636127,140,85.5,4107704821,224,,4105636133,213,1.8,4105636129,141,43.1,2oijcg6e36mwy3ie1num5wclx,T. Walcott,4107987507,178,,4105636121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608555,173,12,1,22,24,22doj4sgsocqpxw45h607udje,1,13.4,58.8,2023-03-18T15:22:31.159Z,2023-03-18T23:49:35Z,4105636637,213,0.6,4105636625,140,24.5,4105636633,212,14.5,4107987777,178,,4105636629,141,71.4,4105636621,56,Back,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608587,174,49,1,22,26,22doj4sgsocqpxw45h607udje,1,24.5,71.4,2023-03-18T15:22:33.343Z,2023-03-18T23:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608683,175,1,1,22,26,22doj4sgsocqpxw45h607udje,1,24.5,71.4,2023-03-18T15:22:33.365Z,2023-03-18T23:49:44Z,4105637393,213,3.2,4105637385,56,Back,4105637461,156,,4107988277,178,,4105637387,140,19.2,4105637391,212,5.6,4105637389,141,71.1,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608701,176,1,1,22,26,22doj4sgsocqpxw45h607udje,0,19.2,71.1,2023-03-18T15:22:34.008Z,2023-03-18T23:49:51Z,4105637503,140,45.1,4105637499,155,,4105637505,141,44.7,4105637511,1,,4105637501,56,Back,4107988619,178,,4105637509,213,5.7,4105637507,212,32.6,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608781,206,1,1,22,29,d5ydtvt96bv7fq04yqm2w2632,1,56.3,56.4,2023-03-18T15:22:36.688Z,2023-03-18T23:49:55Z,4105637939,3,,4105637959,213,1.4,4105637943,56,Left,4105637951,141,79.7,4105637947,140,58.5,4105637955,212,16.0,4107988837,178,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608811,207,49,1,22,31,d5ydtvt96bv7fq04yqm2w2632,1,58.6,79.5,2023-03-18T15:22:38.905Z,2023-03-18T23:49:59Z,,,,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521608927,208,1,1,22,33,d5ydtvt96bv7fq04yqm2w2632,1,62.9,89.3,2023-03-18T15:22:40.326Z,2023-03-18T23:50:03Z,4105638687,213,4.5,4105638681,140,61.4,4107989351,178,,4105638679,56,Center,4105638685,212,8.3,4105638683,141,77.3,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609145,209,1,1,22,36,d5ydtvt96bv7fq04yqm2w2632,1,61.5,77.9,2023-03-18T15:22:43.402Z,2023-03-18T23:50:06Z,4105639773,141,92.4,4105639771,140,73.0,4105639779,213,0.7,4107989511,178,,4105639777,212,15.6,4105639767,56,Left,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609225,210,1,1,22,40,d5ydtvt96bv7fq04yqm2w2632,1,79.4,93.5,2023-03-18T15:22:48.074Z,2023-03-18T23:50:09Z,4105640189,212,8.3,4105640181,140,72.1,4107989639,178,,4105640185,141,89.0,4105640177,56,Left,4105640195,213,3.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609313,211,1,1,22,43,d5ydtvt96bv7fq04yqm2w2632,1,70.7,88.1,2023-03-18T15:22:50.440Z,2023-03-18T23:50:12Z,4105640637,212,14.0,4105640625,56,Center,4107989821,178,,4105640641,213,4.7,4105640627,140,71.2,4105640629,141,67.5,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609451,212,1,1,22,45,d5ydtvt96bv7fq04yqm2w2632,1,70.9,69.6,2023-03-18T15:22:52.226Z,2023-03-18T23:50:17Z,4105641319,212,8.1,4105641317,141,80.4,4105641321,213,2.0,4105641313,56,Left,4107989905,178,,4105641315,140,67.7,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609539,213,1,1,22,48,d5ydtvt96bv7fq04yqm2w2632,1,67.4,79.7,2023-03-18T15:22:55.943Z,2023-03-18T23:50:20Z,4105641813,56,Left,4105641817,140,72.7,4105641839,213,1.1,4105641823,141,95.0,4107990043,178,,4105641831,212,11.8,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609657,214,1,1,22,51,d5ydtvt96bv7fq04yqm2w2632,1,73.3,95,2023-03-18T15:22:58.193Z,2023-03-18T23:50:24Z,4105642451,212,7.3,4105642445,56,Left,4105642453,213,3.7,4105642449,141,89.3,4107990189,178,,4105642447,140,67.4,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521609889,215,1,1,22,54,d5ydtvt96bv7fq04yqm2w2632,1,62.1,85.8,2023-03-18T15:23:01.503Z,2023-03-18T23:50:27Z,4105643623,213,4.8,4105643617,212,15.2,4105643613,141,63.5,4105643607,140,63.3,4107990359,178,,4105643601,56,Center,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610011,216,1,1,23,0,d5ydtvt96bv7fq04yqm2w2632,1,68,70.5,2023-03-18T15:23:07.311Z,2023-03-18T23:50:31Z,4105644301,56,Left,4105644309,213,1.2,4105644307,212,15.4,4107990539,178,,4105644303,140,73.7,4105644305,141,91.4,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610107,217,1,1,23,3,d5ydtvt96bv7fq04yqm2w2632,1,72.8,92.6,2023-03-18T15:23:10.408Z,2023-03-18T23:50:34Z,4105644737,212,13.7,4105644725,56,Left,4107990749,178,,4105644741,213,3.1,4105644733,141,92.9,4105644729,140,59.8,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610319,218,1,1,23,5,d5ydtvt96bv7fq04yqm2w2632,1,56.2,92,2023-03-18T15:23:12.407Z,2023-03-18T23:50:38Z,4105645813,140,52.9,4107990983,178,,4105645815,141,71.6,4105645819,213,4.5,4105645811,56,Center,4105645817,212,14.3,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522063887,938,83,1,23,8,22doj4sgsocqpxw45h607udje,1,39.3,34.9,2023-03-18T15:23:15.896Z,2023-03-19T00:23:09Z,4108084823,399,450527,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610335,219,3,1,23,10,d5ydtvt96bv7fq04yqm2w2632,0,64.8,64.7,2023-03-18T15:23:17.236Z,2023-03-18T23:50:44Z,4105645891,286,,4105645887,56,Center,4107991229,178,,4105646421,233,177,4107706565,465,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610399,177,7,1,23,10,22doj4sgsocqpxw45h607udje,1,35.2,35.3,2023-03-18T15:23:17.241Z,2023-03-18T23:50:48Z,4105646213,56,Back,4105646391,233,219,4107706251,383,,4105646217,285,,4107991435,178,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610451,178,1,1,23,11,22doj4sgsocqpxw45h607udje,1,32.6,38.7,2023-03-18T15:23:18.397Z,2023-03-18T23:50:53Z,4105646519,212,12.2,4107991713,178,,4105646517,141,31.6,4105646513,56,Back,4105646521,213,5.9,4105646515,140,43.3,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610457,179,49,1,23,12,22doj4sgsocqpxw45h607udje,1,43.3,31.6,2023-03-18T15:23:19.494Z,2023-03-18T23:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610727,180,1,1,23,13,22doj4sgsocqpxw45h607udje,1,46.5,29.1,2023-03-18T15:23:20.800Z,2023-03-18T23:51:09Z,4105648055,141,15.3,4105648061,1,,4105648053,140,81.0,4105657023,210,15,4105648057,212,37.4,4107992325,178,,4105648059,213,6.0,4105648051,56,Right,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610753,181,15,1,23,21,22doj4sgsocqpxw45h607udje,1,91.7,35.8,2023-03-18T15:23:28.183Z,2023-03-18T23:51:09Z,4105657145,102,52.7,4105657151,147,38.3,4105648183,63,,4105648185,56,Center,4105657155,230,99.1,4107992715,178,,4105657135,76,,4105657141,55,180,b9g4qurpll4wizajo95c406hh,H. Kane,4105655647,82,,4105657139,29,,4105655641,23,,4105657147,103,4105655643,72,4105657157,231,47.8,4105657533,233,4105657149,146,,,,,,,220,92.9,,19,,,,,,,,,,,,,,,,,
2521610769,220,10,1,23,21,d5ydtvt96bv7fq04yqm2w2632,1,7.7,67.7,2023-03-18T15:23:28.240Z,2023-03-18T23:51:14Z,4105648239,94,,4105655821,233,181,4107992953,178,,4105648241,56,Back,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610903,182,1,1,23,25,22doj4sgsocqpxw45h607udje,1,61.9,68.7,2023-03-18T15:23:32.433Z,2023-03-18T23:51:18Z,4105649029,213,4.0,4105649027,212,3.7,4105648987,56,Center,4105649023,140,59.6,4105649025,141,64.5,4105648985,3,,4107993141,388,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521610959,183,1,1,23,26,22doj4sgsocqpxw45h607udje,1,59.6,64.5,2023-03-18T15:23:34.047Z,2023-03-18T23:51:21Z,4105649361,141,81.0,4105649363,212,12.0,4105649357,56,Left,4105649359,140,55.6,4107993359,178,,4105649365,213,1.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521611011,184,1,1,23,27,22doj4sgsocqpxw45h607udje,1,55.6,81,2023-03-18T15:23:34.902Z,2023-03-18T23:51:25Z,4105649627,141,70.6,4105649621,56,Center,4105649633,213,4.8,4107993579,178,,4105649631,212,7.1,4105649623,140,56.2,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521611089,185,1,1,23,29,22doj4sgsocqpxw45h607udje,1,55.1,71.1,2023-03-18T15:23:36.794Z,2023-03-18T23:51:28Z,4105650067,212,8.4,4105650069,213,5.4,4105650061,56,Center,4107993749,178,,4105650065,141,61.7,4105650063,140,60.3,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
