id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2533649087,113,1,1,9,51,hzqh7z0mdl3v7gwete66syxp,1,41.7,75.8,2023-04-15T14:10:44.018Z,2023-04-16T02:03:36Z,4190376775,212,31.0,4193590637,388,,4190376763,140,68.2,4190376761,56,Left,4190376757,155,,4190376769,141,95.9,4190376779,213,0.5,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649187,114,1,1,9,58,hzqh7z0mdl3v7gwete66syxp,1,76.9,85.8,2023-04-15T14:10:51.717Z,2023-04-15T23:01:28Z,4190377307,56,Left,4190377309,140,69.0,4190377311,141,86.0,4190377313,212,8.3,4192938433,178,,4190377315,213,3.1,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649435,115,1,1,10,1,hzqh7z0mdl3v7gwete66syxp,1,69.9,84.5,2023-04-15T14:10:54.652Z,2023-04-15T23:01:32Z,4190378533,141,64.1,4190378535,212,14.1,4192938551,178,,4190378537,213,4.5,4190378529,56,Center,4190378531,140,67.4,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649445,116,50,1,10,3,hzqh7z0mdl3v7gwete66syxp,1,68.4,56.2,2023-04-15T14:10:56.010Z,2023-04-15T23:01:43Z,4190378589,286,,4190379037,233,96,4190378585,56,Center,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649497,96,7,1,10,4,ehd2iemqmschhj2ec0vayztzz,0,31.6,43.8,2023-04-15T14:10:57.290Z,2023-04-15T23:01:47Z,4190378955,233,116,4190378863,56,Back,4192938899,178,,4192056565,385,,4190378865,285,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649457,117,61,1,10,5,hzqh7z0mdl3v7gwete66syxp,1,67.2,54.3,2023-04-15T14:10:58.201Z,2023-04-15T23:02:03Z,4190378649,56,Center,4192939397,389,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142657,1086,67,1,10,6,ehd2iemqmschhj2ec0vayztzz,1,29.7,42.2,2023-04-15T14:10:59.481Z,2023-04-16T00:56:22Z,4193031905,233,1201,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534142651,1201,67,1,10,6,hzqh7z0mdl3v7gwete66syxp,0,70.3,57.8,2023-04-15T14:10:59.482Z,2023-04-15T23:31:44Z,4193031921,233,1086,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649507,97,61,1,10,6,ehd2iemqmschhj2ec0vayztzz,0,30.2,40.6,2023-04-15T14:10:59.498Z,2023-04-16T00:56:22Z,4192939877,178,,4190378913,56,Back,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649705,118,1,1,10,9,hzqh7z0mdl3v7gwete66syxp,1,71.9,59.9,2023-04-15T14:11:02.714Z,2023-04-15T23:02:21Z,4190379821,56,Center,4190379827,212,7.7,4190379829,213,5.2,4190379825,141,49.9,4192939979,178,,4190379823,140,75.3,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649713,119,50,1,10,11,hzqh7z0mdl3v7gwete66syxp,1,75.4,49.3,2023-04-15T14:11:04.515Z,2023-04-15T23:02:29Z,4190379857,286,,4190380089,233,98,4190379855,56,Center,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649729,98,7,1,10,11,ehd2iemqmschhj2ec0vayztzz,1,24.6,50.7,2023-04-15T14:11:04.571Z,2023-04-15T23:02:32Z,4192940359,178,,4190380065,233,119,4192057431,384,,4190379949,56,Back,4190379951,285,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649743,99,49,1,10,12,ehd2iemqmschhj2ec0vayztzz,1,19.9,52.4,2023-04-15T14:11:05.840Z,2023-04-15T23:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649843,100,1,1,10,12,ehd2iemqmschhj2ec0vayztzz,0,19.6,52.8,2023-04-15T14:11:05.868Z,2023-04-15T23:02:41Z,4190380541,56,Center,4190380549,213,0.2,4192058895,155,,4190380547,212,57.1,4190380545,141,69.6,4190380543,140,72.9,4190380551,1,,4192940643,178,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649873,120,49,1,10,16,hzqh7z0mdl3v7gwete66syxp,1,27.8,31.3,2023-04-15T14:11:09.843Z,2023-04-15T23:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650013,121,1,1,10,16,hzqh7z0mdl3v7gwete66syxp,0,27.8,31.3,2023-04-15T14:11:09.903Z,2023-04-15T23:02:46Z,4190381475,140,38.3,4190381481,212,17.4,4190381471,56,Back,4190381485,1,,4190381467,157,,4190381483,213,5.4,4192940837,178,,4190381479,141,11.5,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650125,101,1,1,10,22,ehd2iemqmschhj2ec0vayztzz,1,69.5,92.3,2023-04-15T14:11:15.142Z,2023-04-15T23:02:51Z,4192940989,388,,4190382057,3,,4190382077,213,3.0,4190382069,140,59.6,4190382075,212,10.5,4190382063,56,Left,4190382073,141,94.2,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650141,102,49,1,10,24,ehd2iemqmschhj2ec0vayztzz,1,59.1,94.2,2023-04-15T14:11:17.617Z,2023-04-15T23:02:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143207,1089,67,1,10,24,ehd2iemqmschhj2ec0vayztzz,1,61.4,91.1,2023-04-15T14:11:17.664Z,2023-04-16T00:56:22Z,4193035071,233,1224,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534143203,1224,67,1,10,24,hzqh7z0mdl3v7gwete66syxp,0,38.6,8.9,2023-04-15T14:11:17.665Z,2023-04-15T23:32:47Z,4193035083,233,1089,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650295,103,1,1,10,26,ehd2iemqmschhj2ec0vayztzz,1,44,92.7,2023-04-15T14:11:19.132Z,2023-04-15T23:03:03Z,4190382897,212,12.3,4190382899,213,3.4,4190382891,56,Back,4192941383,178,,4190382893,140,32.7,4190382895,141,87.7,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650623,104,1,1,10,28,ehd2iemqmschhj2ec0vayztzz,1,30.2,82.1,2023-04-15T14:11:21.781Z,2023-04-15T23:03:08Z,4192941501,178,,4190384683,212,24.2,4190384679,141,55.4,4190384675,140,14.9,4190384689,213,4.0,4190384673,56,Back,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650665,105,1,1,10,36,ehd2iemqmschhj2ec0vayztzz,1,18.8,50.7,2023-04-15T14:11:29.874Z,2023-04-15T23:03:10Z,4192941581,178,,4190384923,141,72.7,4190384917,140,25.6,4190384931,213,1.1,4190384913,56,Back,4190384927,212,16.6,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651021,106,1,1,10,40,ehd2iemqmschhj2ec0vayztzz,1,24.5,70,2023-04-15T14:11:33.351Z,2023-04-15T23:03:13Z,4190386781,56,Back,4190386787,212,18.0,4190386789,213,4.1,4190386785,141,48.5,4190386783,140,14.5,4192941687,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651049,107,1,1,10,47,ehd2iemqmschhj2ec0vayztzz,0,21.7,49.7,2023-04-15T14:11:40.767Z,2023-04-15T23:03:17Z,4190386933,140,73.3,4192941787,178,,4190386941,1,,4190386935,141,22.8,4190386939,213,6.0,4190386937,212,57.2,4190386929,155,,4190386931,56,Center,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651089,122,1,1,10,51,hzqh7z0mdl3v7gwete66syxp,1,24.5,80.3,2023-04-15T14:11:44.162Z,2023-04-15T23:03:20Z,4190387207,212,12.0,4190387199,3,,4190387209,213,0.4,4190387201,56,Back,4192941913,178,,4190387203,140,35.2,4190387205,141,86.6,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651145,123,1,1,10,52,hzqh7z0mdl3v7gwete66syxp,1,35.2,86.6,2023-04-15T14:11:45.434Z,2023-04-15T23:03:22Z,4190387541,140,46.4,4190387547,213,5.7,4192942011,388,,4190387537,3,,4190387539,56,Back,4190387545,212,13.9,4190387543,141,75.8,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651157,124,43,1,10,53,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-15T14:11:46.507Z,2023-04-15T18:16:25Z,4190387615,56,Back,4190387955,233,108,4192063387,144,44,4190387617,285,0,,,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651199,108,43,1,10,53,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-04-15T14:11:46.508Z,2023-04-15T18:16:28Z,4190387801,286,0,4192063693,144,44,4190387797,56,Center,,,,,,,,,,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651185,125,1,1,10,53,hzqh7z0mdl3v7gwete66syxp,0,46.4,75.8,2023-04-15T14:11:46.560Z,2023-04-15T23:03:30Z,4190387755,140,44.3,4190387751,56,Back,4192942225,21,,4190387761,213,4.1,4190387759,212,3.8,4192942223,388,,4190387757,141,71.3,4190418527,156,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651311,109,1,1,10,55,ehd2iemqmschhj2ec0vayztzz,1,60.3,24.1,2023-04-15T14:11:48.962Z,2023-04-15T23:03:42Z,4190388341,141,16.4,4190388339,140,56.9,4190388345,213,4.1,4190388337,56,Right,4192942523,178,,4190388343,212,6.3,,,,,,,15948izygnu32cu1pw6h5wp9l,J. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651329,110,1,1,10,57,ehd2iemqmschhj2ec0vayztzz,1,56.9,16.4,2023-04-15T14:11:50.084Z,2023-04-15T23:03:47Z,4192942665,178,,4190388411,140,59.6,4190388415,212,5.9,4190388413,141,8.8,4190388417,213,5.2,4190388409,56,Right,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651375,111,1,1,10,58,ehd2iemqmschhj2ec0vayztzz,1,59.6,8.8,2023-04-15T14:11:51.937Z,2023-04-15T23:03:49Z,4190388707,56,Right,4190388709,140,77.2,4190388711,141,17.0,4190388713,212,19.3,4192942719,178,,4190388715,213,0.3,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651397,112,1,1,10,59,ehd2iemqmschhj2ec0vayztzz,1,77.2,17,2023-04-15T14:11:52.837Z,2023-04-15T23:03:57Z,4190388843,141,23.4,4190388845,212,4.4,4190388839,56,Center,4192942927,178,,4190388847,213,1.7,4190388841,140,76.5,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651415,113,50,1,11,1,ehd2iemqmschhj2ec0vayztzz,1,75.4,17.8,2023-04-15T14:11:54.265Z,2023-04-15T23:04:04Z,4192069053,286,,4192659093,233,888,4190388947,56,Right,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533967983,888,7,1,11,1,hzqh7z0mdl3v7gwete66syxp,0,24.6,82.2,2023-04-15T14:11:54.429Z,2023-04-15T23:04:10Z,4192659069,233,113,4192070435,385,,4192070201,285,,4192943343,178,,4192070195,56,Back,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651421,114,50,1,11,2,ehd2iemqmschhj2ec0vayztzz,1,77.5,8.4,2023-04-15T14:11:55.911Z,2023-04-15T23:04:27Z,4190388987,286,,4190388985,56,Right,4190389789,233,126,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651537,126,7,1,11,2,hzqh7z0mdl3v7gwete66syxp,1,22.5,91.6,2023-04-15T14:11:55.974Z,2023-04-15T23:04:35Z,4190389543,285,,4190389697,233,114,4192066215,383,,4192943947,178,,4190389541,56,Back,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651555,127,49,1,11,6,hzqh7z0mdl3v7gwete66syxp,1,7.8,99.3,2023-04-15T14:11:58.989Z,2023-04-15T23:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651595,128,1,1,11,6,hzqh7z0mdl3v7gwete66syxp,1,7.8,99.3,2023-04-15T14:11:59.034Z,2023-04-15T23:04:46Z,4190389883,213,4.4,4190389877,140,4.8,4190389879,141,84.0,4190389875,56,Back,4190389881,212,10.9,4192944259,178,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651661,129,1,1,11,7,hzqh7z0mdl3v7gwete66syxp,0,4.8,84,2023-04-15T14:12:00.413Z,2023-04-15T23:04:49Z,4190390249,1,,4190390247,213,0.3,4190390241,140,40.4,4190390243,141,100.0,4190390237,157,,4192944299,178,,4190390245,212,39.3,4190390239,56,Back,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652311,115,5,1,11,9,ehd2iemqmschhj2ec0vayztzz,1,75.1,-1.8,2023-04-15T14:12:02.154Z,2023-04-15T23:04:51Z,4190393525,56,Right,4190393557,233,130,4190393527,347,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651671,130,5,1,11,9,hzqh7z0mdl3v7gwete66syxp,0,24.9,101.8,2023-04-15T14:12:02.154Z,2023-04-15T23:04:51Z,4190393625,233,115,4190390321,56,Back,4190390323,347,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652341,116,1,1,11,23,ehd2iemqmschhj2ec0vayztzz,1,82.9,0,2023-04-15T14:12:16.761Z,2023-04-15T23:05:05Z,4190393701,141,6.5,4190393697,56,Right,4190393699,140,74.4,4190393705,213,2.6,4190393695,107,,4190393703,212,10.4,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652377,117,1,1,11,26,ehd2iemqmschhj2ec0vayztzz,1,73.7,6.8,2023-04-15T14:12:19.417Z,2023-04-15T23:05:14Z,4190393879,213,3.2,4192944949,178,,4190393877,212,7.1,4190393871,56,Right,4190393873,140,67.0,4190393875,141,5.9,,,,,,,15948izygnu32cu1pw6h5wp9l,J. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652435,118,1,1,11,27,ehd2iemqmschhj2ec0vayztzz,1,67,5.8,2023-04-15T14:12:20.298Z,2023-04-15T23:05:18Z,4190394223,56,Right,4190394225,140,79.5,4192945107,178,,4190394227,141,1.7,4190394231,213,6.1,4190394229,212,13.4,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652469,119,1,1,11,28,ehd2iemqmschhj2ec0vayztzz,0,79.7,1.6,2023-04-15T14:12:21.356Z,2023-04-15T23:05:23Z,4190394389,140,100.0,4190394391,141,1.9,4190394387,56,Right,4190394395,213,0.0,4192945191,178,,4190394393,212,22.5,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652479,120,5,1,11,31,ehd2iemqmschhj2ec0vayztzz,0,101.2,2.5,2023-04-15T14:12:24.867Z,2023-04-15T23:05:27Z,4190394607,233,131,4190394415,346,,4190394411,56,Right,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652485,131,5,1,11,31,hzqh7z0mdl3v7gwete66syxp,1,-1.2,97.5,2023-04-15T14:12:24.867Z,2023-04-15T23:05:27Z,4190394537,233,120,4190394455,346,,4190394453,56,Back,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653719,132,1,1,12,0,hzqh7z0mdl3v7gwete66syxp,1,5.1,62.3,2023-04-15T14:12:53.274Z,2023-04-15T23:05:31Z,4190400841,212,8.3,4190400833,56,Back,4190400847,237,,4190400839,141,50.4,4190400837,140,3.2,4190400829,124,,4190400843,213,4.5,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653821,133,1,1,12,2,hzqh7z0mdl3v7gwete66syxp,1,4.7,50.1,2023-04-15T14:12:55.178Z,2023-04-15T23:05:34Z,4190401413,141,94.2,4192945539,178,,4190401405,56,Back,4190401421,1,,4190401415,212,32.9,4190401409,140,17.7,4190401417,213,1.1,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653925,134,1,1,12,5,hzqh7z0mdl3v7gwete66syxp,0,19.8,95.3,2023-04-15T14:12:58.694Z,2023-04-15T23:05:37Z,4190402003,212,32.5,4190401999,141,80.3,4190401997,140,49.2,4192945621,178,,4190402007,213,6.0,4190402009,1,,4190401995,56,Back,4190401993,155,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653943,121,1,1,12,7,ehd2iemqmschhj2ec0vayztzz,0,51.7,21.3,2023-04-15T14:13:00.353Z,2023-04-15T23:05:41Z,4190402101,56,Back,4192074675,3,,4192074681,212,15.2,4192074677,140,48.4,4192074683,213,1.8,4192074679,141,43.1,4192945741,388,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654093,135,1,1,12,10,hzqh7z0mdl3v7gwete66syxp,1,54.9,67.8,2023-04-15T14:13:03.443Z,2023-04-15T23:05:45Z,4190402817,56,Left,4190402823,212,19.7,4192945871,178,,4190402819,140,61.3,4190402825,213,1.2,4190402821,141,95.0,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654253,136,1,1,12,12,hzqh7z0mdl3v7gwete66syxp,1,62.8,94.7,2023-04-15T14:13:05.205Z,2023-04-15T23:05:51Z,4190403559,213,6.0,4190403557,212,19.6,4190403551,56,Left,4190403553,140,80.7,4192946049,178,,4190403549,155,,4190403555,141,86.6,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654281,137,1,1,12,16,hzqh7z0mdl3v7gwete66syxp,0,86.4,94.7,2023-04-15T14:13:09.608Z,2023-04-15T23:05:56Z,4190403703,213,3.1,4190403699,141,95.0,4190403697,140,83.5,4192946195,178,,4190403701,212,3.1,4190403695,56,Left,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654333,122,49,1,12,17,ehd2iemqmschhj2ec0vayztzz,1,12.3,4.6,2023-04-15T14:13:10.650Z,2023-04-15T23:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654431,123,1,1,12,18,ehd2iemqmschhj2ec0vayztzz,1,12.3,4.6,2023-04-15T14:13:11.956Z,2023-04-15T23:06:04Z,4190404415,212,14.0,4190404413,141,24.4,4190404411,140,8.7,4190404409,56,Back,4192946475,178,,4190404417,213,1.8,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654557,124,1,1,12,20,ehd2iemqmschhj2ec0vayztzz,0,7.8,25.6,2023-04-15T14:13:13.664Z,2023-04-15T23:06:06Z,4190405073,141,17.4,4190405075,212,42.5,4192946615,178,,4190405077,213,6.2,4190405067,155,,4190405069,56,Back,4190405079,1,,4190405071,140,47.9,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533712735,373,1,1,12,23,hzqh7z0mdl3v7gwete66syxp,1,51.4,79.2,2023-04-15T14:13:16.152Z,2023-04-15T23:06:18Z,4190716315,56,Back,4192078529,3,,4190716321,212,13.3,4192947125,178,,4190716325,213,3.9,4190716317,140,42.5,4190716319,141,65.3,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654587,138,49,1,12,24,hzqh7z0mdl3v7gwete66syxp,1,44,75.6,2023-04-15T14:13:17.636Z,2023-04-15T23:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654677,139,1,1,12,24,hzqh7z0mdl3v7gwete66syxp,0,44,75.6,2023-04-15T14:13:17.673Z,2023-04-15T23:06:23Z,4190405703,212,27.7,4190405705,213,6.3,4190405695,155,,4190405697,56,Center,4192947261,178,,4190405699,140,70.4,4190405701,141,75.5,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654779,125,1,1,12,27,ehd2iemqmschhj2ec0vayztzz,0,28,27.7,2023-04-15T14:13:19.991Z,2023-04-15T23:06:28Z,4190406165,56,Back,4190406175,212,15.2,4192947517,388,,4190406163,3,,4190406171,141,16.4,4190406169,140,40.5,4190406179,213,5.8,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654875,140,1,1,12,29,hzqh7z0mdl3v7gwete66syxp,0,58.8,89.9,2023-04-15T14:13:22.461Z,2023-04-15T23:06:30Z,4190406729,3,,4190406743,212,17.0,4190406731,56,Left,4190406745,213,6.0,4190406737,141,82.2,4192947589,388,,4190406733,140,74.2,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654989,126,1,1,12,31,ehd2iemqmschhj2ec0vayztzz,1,26.5,18.6,2023-04-15T14:13:24.721Z,2023-04-15T23:06:33Z,4190407299,141,18.9,4192947637,388,,4190407303,213,0.0,4190407291,3,,4190407293,56,Back,4190407301,212,8.0,4190407295,140,34.1,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655005,127,61,1,12,34,ehd2iemqmschhj2ec0vayztzz,1,34.5,18,2023-04-15T14:13:27.027Z,2023-04-15T23:06:46Z,4190407335,56,Back,4192948067,178,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655061,128,49,1,12,36,ehd2iemqmschhj2ec0vayztzz,1,32.8,3.8,2023-04-15T14:13:29.195Z,2023-04-15T23:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
