id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2515937547,115,1,1,14,57,1qtaiy11gswx327s0vkibf70n,1,54.1,58.5,2023-03-05T14:15:50.366Z,2023-03-05T23:30:21Z,4075587975,213,5.3,4075587967,56,Center,4077507473,178,,4075587973,212,14.3,4075587969,140,61.8,4075587971,141,41.2,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515937797,116,1,1,15,0,1qtaiy11gswx327s0vkibf70n,1,61.2,39.1,2023-03-05T14:15:52.939Z,2023-03-05T22:33:41Z,4075589399,212,21.8,4077435257,178,,4075589393,56,Back,4075589397,141,38.6,4075589401,213,3.2,4075589395,140,40.4,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515937809,117,4,1,15,8,1qtaiy11gswx327s0vkibf70n,1,54.5,16.6,2023-03-05T14:16:00.608Z,2023-03-05T22:33:44Z,4075589433,152,,4075589437,286,,4075589435,265,,4075589591,233,145,4075589429,13,,4075589431,56,Right,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515937817,145,4,1,15,8,ehd2iemqmschhj2ec0vayztzz,0,45.5,83.4,2023-03-05T14:16:00.609Z,2023-03-05T22:33:44Z,4077435283,178,,4075589489,13,,4075589491,56,Back,4075589495,265,,4075589497,285,,4075589615,233,117,4075589493,152,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515938623,118,1,1,15,39,1qtaiy11gswx327s0vkibf70n,0,61.9,15.4,2023-03-05T14:16:32.316Z,2023-03-06T12:01:47Z,4077435301,178,,4075593613,1,,4075593603,141,55.2,4077008145,224,,4078319751,233,146,4077008147,20,,4075593593,5,,4075593601,140,90.6,b7eoho4q34nfispye73m8b00l,J. Shelvey,4075593591,2,,4075593599,56,Center,4075593595,155,,4075593597,152,,4075593607,212,,4075593611,213,0.7,,,,,,,,,40.5,,,,,,,,,,,,,,
2515938931,147,44,1,15,42,ehd2iemqmschhj2ec0vayztzz,1,8,46.5,2023-03-05T14:16:34.941Z,2023-03-06T00:48:35Z,4075595201,285,,4075596917,233,121,4075595199,56,Back,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939105,121,44,1,15,42,1qtaiy11gswx327s0vkibf70n,0,92,53.5,2023-03-05T14:16:34.942Z,2023-03-05T22:33:54Z,4075596211,286,,4075596979,233,147,4075596209,56,Center,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515938655,146,41,1,15,42,ehd2iemqmschhj2ec0vayztzz,1,10.2,47,2023-03-05T14:16:35.040Z,2023-03-06T12:01:48Z,4075593779,140,26.7,4075593787,213,5.9,4075593785,212,19.0,4077008535,378,,4077435487,388,,4075593781,141,35.6,4078319761,233,118,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515938683,119,13,1,15,44,1qtaiy11gswx327s0vkibf70n,1,72.7,61.8,2023-03-05T14:16:36.803Z,2023-03-05T22:34:32Z,4075594909,20,,4075593893,18,,4075595997,215,,4075595995,103,18.1,4075595999,108,,4075596003,458,,4075595991,75,,4075594907,24,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,4075595993,102,36.5,4075596001,328,,4077435933,178,,4075593895,56,Center,4075596007,231,,4075596005,230,97.5,,,,,,,,,50,,,,,,,,,,,,,,
2515938701,120,5,1,15,46,1qtaiy11gswx327s0vkibf70n,0,101.4,36.8,2023-03-05T14:16:39.338Z,2023-03-05T22:34:39Z,4075593961,56,Center,4075595925,233,148,4075593963,346,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515938947,148,5,1,15,46,ehd2iemqmschhj2ec0vayztzz,1,-1.4,63.2,2023-03-05T14:16:39.338Z,2023-03-05T22:34:39Z,4075595877,233,120,4075595317,346,,4075595315,56,Back,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939555,149,1,1,16,17,ehd2iemqmschhj2ec0vayztzz,1,4.1,53.9,2023-03-05T14:17:09.859Z,2023-03-05T22:34:42Z,4075598541,74,,4075598531,141,79.6,4075598529,140,64.6,4075598525,124,,4075598537,1,,4075598535,213,0.3,4075598527,56,Left,4075598533,212,65.9,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939569,150,44,1,16,19,ehd2iemqmschhj2ec0vayztzz,1,62.3,76.5,2023-03-05T14:17:11.706Z,2023-03-06T00:48:36Z,4075598915,233,122,4075598595,56,Center,4075598597,286,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939591,122,44,1,16,19,1qtaiy11gswx327s0vkibf70n,0,37.7,23.5,2023-03-05T14:17:11.707Z,2023-03-05T22:34:46Z,4075598747,56,Back,4075598985,233,150,4075598749,285,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939581,151,1,1,16,19,ehd2iemqmschhj2ec0vayztzz,0,63.3,78.7,2023-03-05T14:17:11.747Z,2023-03-06T00:48:36Z,4075598695,212,6.2,4075598699,213,6.2,4075598663,168,,4075598687,141,78.0,4075598661,3,,4077436147,388,,4075685375,233,125,4075598673,56,Center,do3duah478rhz9cg2icde4h9m,A. Onana,4075598681,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939617,123,61,1,16,19,1qtaiy11gswx327s0vkibf70n,1,36.7,26.8,2023-03-05T14:17:12.104Z,2023-03-05T22:35:00Z,4077436283,21,,4077436285,178,,4075598879,56,Back,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515948967,185,49,1,16,20,1qtaiy11gswx327s0vkibf70n,1,39.9,23.7,2023-03-05T14:17:12.959Z,2023-03-05T22:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515942407,156,1,1,16,20,1qtaiy11gswx327s0vkibf70n,1,41.3,22.5,2023-03-05T14:17:13.073Z,2023-03-05T22:35:10Z,4077436407,178,,4075617541,213,2.4,4075617539,212,4.6,4075617535,140,38.2,4075617537,141,27.2,4075617533,56,Back,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515942425,157,1,1,16,21,1qtaiy11gswx327s0vkibf70n,1,37,24.2,2023-03-05T14:17:13.628Z,2023-03-05T22:35:14Z,4075618907,140,40.7,4075618911,212,5.4,4075618905,56,Back,4077436463,178,,4075618913,213,5.5,4075618909,141,18.6,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515954091,236,61,1,16,21,1qtaiy11gswx327s0vkibf70n,0,40.2,23.5,2023-03-05T14:17:14.102Z,2023-03-05T22:35:23Z,4077436593,178,,4075684821,56,Back,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516287877,883,67,1,16,22,ehd2iemqmschhj2ec0vayztzz,1,65.4,77.3,2023-03-05T14:17:14.529Z,2023-03-06T00:48:37Z,4077490975,233,1077,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516287875,1077,67,1,16,22,1qtaiy11gswx327s0vkibf70n,0,34.6,22.7,2023-03-05T14:17:14.530Z,2023-03-05T23:15:26Z,4077490979,233,883,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939689,152,1,1,16,22,ehd2iemqmschhj2ec0vayztzz,0,62.8,79.2,2023-03-05T14:17:14.550Z,2023-03-06T00:48:37Z,4077436671,178,,4075682973,233,125,4075599293,56,Center,4075682969,236,,4075650631,213,5.8,4075650625,212,4.4,4075650619,140,66.5,4075682977,286,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,4075650621,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939795,125,74,1,16,22,1qtaiy11gswx327s0vkibf70n,1,39.6,25,2023-03-05T14:17:14.596Z,2023-03-05T22:35:31Z,4075599857,56,Back,4075682991,233,152,4077436725,178,,4075599859,285,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939715,124,50,1,16,23,1qtaiy11gswx327s0vkibf70n,1,37.2,20.8,2023-03-05T14:17:15.992Z,2023-03-05T22:35:48Z,4075599507,233,153,4075599439,286,,4075599437,56,Back,,,,,,,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939773,153,7,1,16,24,ehd2iemqmschhj2ec0vayztzz,0,62.8,79.2,2023-03-05T14:17:16.750Z,2023-03-05T22:35:52Z,4075599713,56,Left,4075599715,285,,4075650637,233,124,4077437055,178,,4077010947,385,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939841,126,3,1,16,25,1qtaiy11gswx327s0vkibf70n,1,38.6,23.8,2023-03-05T14:17:18.031Z,2023-03-05T22:35:56Z,4077011305,464,,4075600113,233,155,4077437101,178,,4075600057,286,,4075600055,56,Back,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939835,155,45,1,16,25,ehd2iemqmschhj2ec0vayztzz,0,61.4,76.2,2023-03-05T14:17:18.031Z,2023-03-05T22:35:57Z,4075600161,233,126,4075600041,56,Center,4075600043,285,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939913,127,1,1,16,27,1qtaiy11gswx327s0vkibf70n,1,40.7,29.2,2023-03-05T14:17:19.604Z,2023-03-05T22:36:00Z,4075600423,140,55.1,4075600425,141,73.1,4075600419,56,Center,4077437165,178,,4075600427,212,33.5,4075600431,1,,4075600429,213,1.1,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515939825,154,43,1,16,28,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-03-05T14:17:20.805Z,2023-03-05T14:17:23Z,4075600013,56,Left,4075600243,144,3,4075600015,286,0,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940083,128,1,1,16,34,1qtaiy11gswx327s0vkibf70n,1,72,69.5,2023-03-05T14:17:26.634Z,2023-03-05T22:36:04Z,4075601299,212,17.4,4077437241,178,,4075601293,56,Left,4075601301,213,0.4,4075601297,141,78.9,4075601295,140,87.4,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940203,129,1,1,16,38,1qtaiy11gswx327s0vkibf70n,1,78.8,90.2,2023-03-05T14:17:30.887Z,2023-03-05T22:36:37Z,4075601931,56,Left,4075601939,213,2.8,4077438047,178,,4075601933,140,65.8,4075601935,141,97.8,4075601937,212,14.6,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940243,130,3,1,16,43,1qtaiy11gswx327s0vkibf70n,1,59.6,88.4,2023-03-05T14:17:35.683Z,2023-03-05T22:37:43Z,4075602341,233,156,4077439381,389,,4077012503,464,,4075602105,286,,4075602103,56,Left,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940271,156,45,1,16,43,ehd2iemqmschhj2ec0vayztzz,0,40.4,11.6,2023-03-05T14:17:35.683Z,2023-03-05T22:37:43Z,4075602283,56,Back,4075602381,233,130,4075602285,285,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940259,131,1,1,16,44,1qtaiy11gswx327s0vkibf70n,0,63.3,91.5,2023-03-05T14:17:36.548Z,2023-03-05T22:37:47Z,4075602513,286,,4075602191,56,Left,4075602199,213,0.1,4075602195,141,91.8,4075602197,212,3.6,4077439469,389,,4075602501,236,,4075602505,233,157,25kl6261u9xft9cfvot8aezf9,J. Colback,4075602193,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940307,157,74,1,16,44,ehd2iemqmschhj2ec0vayztzz,1,41.9,14.4,2023-03-05T14:17:36.609Z,2023-03-05T22:37:52Z,4075602459,56,Back,4077439601,178,,4075602525,233,131,4075602461,285,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940335,132,1,1,16,46,1qtaiy11gswx327s0vkibf70n,1,66.5,91.4,2023-03-05T14:17:39.061Z,2023-03-05T22:37:54Z,4077439627,178,,4075602563,140,71.5,4075602565,141,97.2,4075602567,212,6.6,4075602561,56,Left,4075602569,213,0.6,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940359,133,1,1,16,49,1qtaiy11gswx327s0vkibf70n,1,70.7,92.4,2023-03-05T14:17:41.926Z,2023-03-05T22:37:57Z,4077439701,178,,4075602689,212,8.5,4075602683,56,Left,4075602685,140,77.6,4075602687,141,86.0,4075602691,213,5.7,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940401,134,1,1,16,50,1qtaiy11gswx327s0vkibf70n,1,77.6,85.8,2023-03-05T14:17:43.037Z,2023-03-05T22:38:01Z,4075602927,141,95.4,4075602925,140,87.7,4075602923,56,Left,4077439821,178,,4075602931,213,0.6,4075602929,212,12.5,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940413,135,1,1,16,52,1qtaiy11gswx327s0vkibf70n,0,87.6,95.1,2023-03-05T14:17:44.838Z,2023-03-05T22:38:05Z,4075603039,56,Left,4077013727,72,,4077013725,224,,4075603041,140,89.2,4077439883,178,,4075603045,212,4.8,4075603047,213,5.1,4075603043,141,88.5,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,4075603035,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940477,158,61,1,16,52,ehd2iemqmschhj2ec0vayztzz,1,10.7,15,2023-03-05T14:17:45.073Z,2023-03-05T22:38:10Z,4075603339,56,Back,4077440019,388,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940539,136,1,1,16,54,1qtaiy11gswx327s0vkibf70n,0,89.4,89.3,2023-03-05T14:17:46.773Z,2023-03-05T22:38:13Z,4075603629,2,,4077440075,178,,4075603639,140,92.4,4075603641,141,55.7,4077014287,72,,4077014285,223,,4075603633,155,,4075603645,213,4.8,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,4075603643,212,23.1,4075603637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940555,159,44,1,16,55,ehd2iemqmschhj2ec0vayztzz,1,7.8,44.8,2023-03-05T14:17:48.195Z,2023-03-06T00:48:37Z,4075604009,233,137,4075603731,285,,4075603729,56,Back,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940567,137,44,1,16,55,1qtaiy11gswx327s0vkibf70n,0,92.2,55.2,2023-03-05T14:17:48.196Z,2023-03-05T22:38:16Z,4075604709,233,159,4075603789,56,Center,4075603791,286,,,,,,,,,,,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940587,160,12,1,16,55,ehd2iemqmschhj2ec0vayztzz,1,7.6,45.9,2023-03-05T14:17:48.286Z,2023-03-06T00:48:38Z,4075603881,212,13.6,4075603877,140,19.6,4075603929,15,,4075603875,56,Back,4075603879,141,53.4,4075603883,213,0.4,4077440181,388,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940671,161,49,1,16,58,ehd2iemqmschhj2ec0vayztzz,1,19.2,51.3,2023-03-05T14:17:50.723Z,2023-03-05T22:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940741,162,1,1,16,58,ehd2iemqmschhj2ec0vayztzz,0,19.2,51.3,2023-03-05T14:17:50.769Z,2023-03-05T22:38:24Z,4075604623,212,44.4,4077440377,178,,4075604627,1,,4075604619,140,58.2,4075604625,213,0.4,4075604615,157,,4075604617,56,Center,4075604621,141,76.5,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940747,138,49,1,17,2,1qtaiy11gswx327s0vkibf70n,1,44.2,30.8,2023-03-05T14:17:54.501Z,2023-03-05T22:38:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940855,139,1,1,17,3,1qtaiy11gswx327s0vkibf70n,1,45.5,31.9,2023-03-05T14:17:56.288Z,2023-03-05T22:38:34Z,4075605167,56,Right,4075605175,213,5.7,4077440555,178,,4075605173,212,22.3,4075605171,141,13.9,4075605169,140,63.2,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940899,140,1,1,17,6,1qtaiy11gswx327s0vkibf70n,1,63.7,14.9,2023-03-05T14:17:58.398Z,2023-03-05T22:38:35Z,4077440601,178,,4075605415,213,1.1,4075605413,212,7.8,4075605403,56,Center,4075605407,140,67.2,4075605411,141,25.0,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940917,141,1,1,17,6,1qtaiy11gswx327s0vkibf70n,1,67.2,25,2023-03-05T14:17:59.229Z,2023-03-05T22:38:38Z,4075605503,213,4.1,4075605497,140,62.6,4075605495,56,Right,4075605499,141,14.3,4077440637,178,,4075605501,212,8.7,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940955,142,1,1,17,8,1qtaiy11gswx327s0vkibf70n,1,62.7,14.3,2023-03-05T14:18:00.855Z,2023-03-05T22:38:40Z,4077440673,178,,4075605691,141,11.5,4075605689,140,74.4,4075605687,56,Right,4075605693,212,12.4,4075605697,213,6.1,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515940999,143,1,1,17,9,1qtaiy11gswx327s0vkibf70n,1,74.2,11.5,2023-03-05T14:18:02.334Z,2023-03-05T22:38:42Z,4075605943,56,Right,4075605951,213,3.1,4077440759,178,,4075605947,141,11.8,4075605945,140,61.3,4075605949,212,13.5,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941037,144,1,1,17,11,1qtaiy11gswx327s0vkibf70n,1,61.4,11.8,2023-03-05T14:18:03.805Z,2023-03-05T22:38:46Z,4075606173,213,1.4,4075606167,140,63.3,4075606165,56,Center,4075606171,212,10.3,4077440843,178,,4075606169,141,26.6,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941105,145,1,1,17,12,1qtaiy11gswx327s0vkibf70n,1,63.3,26.6,2023-03-05T14:18:04.771Z,2023-03-05T22:38:50Z,4075606479,140,42.6,4075606487,212,21.8,4075606489,213,3.1,4077440989,178,,4075606481,141,28.4,4075606473,56,Back,,,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941267,146,1,1,17,14,1qtaiy11gswx327s0vkibf70n,1,42.4,28.9,2023-03-05T14:18:07.012Z,2023-03-05T22:38:54Z,4075607351,212,23.9,4075607347,140,36.5,4075607345,56,Back,4075607349,141,62.9,4075607353,213,1.8,4077441093,178,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941309,147,1,1,17,20,1qtaiy11gswx327s0vkibf70n,1,40.6,68.4,2023-03-05T14:18:12.727Z,2023-03-05T22:38:55Z,4075607613,140,36.2,4075607617,212,21.4,4075607615,141,37.6,4075607619,213,4.5,4077441119,178,,4075607611,56,Back,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941367,148,1,1,17,21,1qtaiy11gswx327s0vkibf70n,1,36,37.6,2023-03-05T14:18:14.287Z,2023-03-05T22:38:59Z,4075607877,140,43.7,4075607889,141,49.9,4077441167,178,,4075607905,213,0.8,4075607871,56,Back,4075607897,212,11.6,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941461,149,1,1,17,24,1qtaiy11gswx327s0vkibf70n,1,41.2,40.4,2023-03-05T14:18:16.852Z,2023-03-05T22:39:11Z,4075608363,212,10.3,4075608365,213,5.2,4077441353,178,,4075608361,141,26.9,4075608355,140,45.6,4075608353,56,Back,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941543,150,1,1,17,27,1qtaiy11gswx327s0vkibf70n,0,46.1,27.7,2023-03-05T14:18:19.464Z,2023-03-05T22:39:14Z,4075608825,56,Right,4075608827,140,91.1,4075608835,1,,4075608833,213,6.2,4077441455,178,,4075608823,155,,4075608831,212,47.7,4075608829,141,18.5,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941569,163,61,1,17,29,ehd2iemqmschhj2ec0vayztzz,0,11.5,86.5,2023-03-05T14:18:22.091Z,2023-03-05T22:39:31Z,4077441941,178,,4075608977,56,Back,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941675,151,3,1,17,34,1qtaiy11gswx327s0vkibf70n,0,79.3,12.4,2023-03-05T14:18:26.487Z,2023-03-05T22:39:39Z,4075609983,233,164,4075609569,286,,4077016103,464,,4077442071,178,,4075609567,56,Right,,,,,,,,,,cjdycctu96jilvbvnl7ndh9sl,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941723,164,7,1,17,34,ehd2iemqmschhj2ec0vayztzz,0,20.7,87.6,2023-03-05T14:18:26.679Z,2023-03-05T22:39:40Z,4075609953,233,151,4077442081,178,,4075609901,56,Back,4075609905,285,,4077016253,385,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515941791,152,50,1,17,36,1qtaiy11gswx327s0vkibf70n,1,75,6.4,2023-03-05T14:18:29.265Z,2023-03-05T22:39:48Z,4075610517,233,165,4075610269,286,,4075610267,56,Right,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
