id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2493770625,518,1,1,42,14,a3nyxabgsqlnqfkeg41m6tnpp,1,58.4,30.1,2022-12-28T20:43:33.796Z,2022-12-29T03:47:38Z,3958931265,213,1.1,3958931259,140,75.7,3958931267,1,,3958931263,212,43.7,3959163301,178,,3958931255,155,,3958931261,141,88.5,3958931257,56,Left,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770635,519,1,1,42,20,a3nyxabgsqlnqfkeg41m6tnpp,1,76.9,73.7,2022-12-28T20:43:40.293Z,2022-12-29T03:47:50Z,3958931299,155,,3959163315,178,,3958931307,212,19.5,3958931301,56,Center,3958931309,213,5.7,3958931543,154,,3958931305,141,58.4,3958931541,210,13,72nph557ee2a9tdky8rvk12vp,J. Grealish,1,3958931303,140,,,,,,,,,,,,,,,,,,,92.6,,,,,,,,,,,,,,,,,,
2493770637,520,13,1,42,22,a3nyxabgsqlnqfkeg41m6tnpp,1,92.6,58.4,2022-12-28T20:43:41.456Z,2022-12-29T03:47:51Z,3958931315,22,,3958931559,328,,3958931555,102,58.2,3958931561,230,98.8,3958931547,29,,3958931319,56,Center,3958931545,83,,3958931557,103,23.6,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,3958931551,55,3958931389,72,3958931563,231,52.3,3959163365,178,,3958931317,17,,3958931549,154,,,,,,519,,,,,,,,,,,,,,,,,,
2493770631,283,5,1,42,23,48gk2hpqtsl6p9sx9kjhaydq4,1,-1.2,41.4,2022-12-28T20:43:42.432Z,2022-12-29T03:47:54Z,3958931289,346,,3958931287,56,Back,3958931353,233,521,,,,,,,,,,,,,,,,7oikovl62nfxs6z54dzd85gx5,S. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770643,521,5,1,42,23,a3nyxabgsqlnqfkeg41m6tnpp,0,101.2,58.6,2022-12-28T20:43:42.432Z,2022-12-29T03:47:54Z,3958931345,346,,3958931369,233,283,3958931343,56,Center,,,,,,,,,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770785,284,1,1,42,52,48gk2hpqtsl6p9sx9kjhaydq4,1,4.4,51.3,2022-12-28T20:44:12.226Z,2022-12-29T03:48:02Z,3958932165,1,,3958932159,141,90.7,3958932163,213,0.5,3958932155,56,Left,3958932161,212,56.1,3958932169,74,,3958932157,140,51.3,3958932153,124,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770791,285,44,1,42,56,48gk2hpqtsl6p9sx9kjhaydq4,1,50.2,91.2,2022-12-28T20:44:15.587Z,2022-12-29T04:23:14Z,3958932179,56,Left,3958932181,286,,3958932197,233,522,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770783,522,44,1,42,56,a3nyxabgsqlnqfkeg41m6tnpp,0,49.8,8.8,2022-12-28T20:44:15.588Z,2022-12-29T03:48:06Z,3958932221,285,,3958932149,56,Back,3958932223,233,285,,,,,,,,,,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770799,286,1,1,42,56,48gk2hpqtsl6p9sx9kjhaydq4,0,52.1,90.2,2022-12-28T20:44:15.632Z,2022-12-29T04:23:14Z,3958932227,56,Left,3958932233,212,11.9,3958932225,3,,3958932235,213,0.3,3959163451,388,,3958932229,140,62.9,3958932231,141,95.4,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770805,523,1,1,42,58,a3nyxabgsqlnqfkeg41m6tnpp,0,36,2.2,2022-12-28T20:44:17.496Z,2022-12-29T03:48:16Z,3958932269,140,47.0,3958932271,141,0.0,3958932273,212,11.8,3958932263,3,,3958932267,56,Back,3958932275,213,6.1,3959163493,178,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770855,287,5,1,43,0,48gk2hpqtsl6p9sx9kjhaydq4,1,52.6,101.5,2022-12-28T20:44:19.615Z,2022-12-29T03:48:20Z,3958932573,233,524,3958932567,56,Left,3958932569,347,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770809,524,5,1,43,0,a3nyxabgsqlnqfkeg41m6tnpp,0,47.4,-1.5,2022-12-28T20:44:19.615Z,2022-12-29T03:48:20Z,3958932291,347,,3958932289,56,Back,3958932601,233,287,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770869,288,1,1,43,9,48gk2hpqtsl6p9sx9kjhaydq4,1,56.1,100,2022-12-28T20:44:28.930Z,2022-12-29T03:48:24Z,3958932665,107,,3958932675,213,3.5,3958932667,56,Back,3958932673,212,19.3,3958932671,141,91.4,3958932669,140,39.1,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770879,289,1,1,43,13,48gk2hpqtsl6p9sx9kjhaydq4,1,29,75,2022-12-28T20:44:33.121Z,2022-12-29T03:48:29Z,3958932721,56,Back,3958932729,213,3.9,3959163545,178,,3958932725,141,52.7,3958932727,212,21.0,3958932723,140,15.1,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770885,290,1,1,43,17,48gk2hpqtsl6p9sx9kjhaydq4,0,18.4,50.3,2022-12-28T20:44:36.617Z,2022-12-29T03:48:33Z,3958932767,213,5.7,3958932759,56,Right,3958932763,141,0.0,3958932765,212,59.8,3958932865,1,,3959163569,178,,3958932757,155,,3958932761,140,64.8,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770909,291,5,1,43,20,48gk2hpqtsl6p9sx9kjhaydq4,0,65,-1.2,2022-12-28T20:44:40.318Z,2022-12-29T03:48:41Z,3958932933,233,525,3958932877,347,,3958932875,56,Right,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770915,525,5,1,43,20,a3nyxabgsqlnqfkeg41m6tnpp,1,35,101.2,2022-12-28T20:44:40.318Z,2022-12-29T03:48:40Z,3958932925,56,Back,3958932929,233,291,3958932927,347,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770925,526,1,1,43,25,a3nyxabgsqlnqfkeg41m6tnpp,1,36.3,100,2022-12-28T20:44:45.184Z,2022-12-29T03:48:47Z,3958932971,141,82.4,3958932969,140,27.5,3958932975,213,4.1,3958932965,107,,3958932973,212,16.1,3958932967,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770931,527,1,1,43,28,a3nyxabgsqlnqfkeg41m6tnpp,1,27.8,80,2022-12-28T20:44:47.861Z,2022-12-29T03:48:50Z,3958933011,141,52.1,3958933015,213,4.8,3958933009,140,30.0,3958933007,56,Back,3958933013,212,19.1,3959163657,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770993,530,1,1,43,34,a3nyxabgsqlnqfkeg41m6tnpp,1,40.2,44.9,2022-12-28T20:44:53.889Z,2022-12-29T03:48:55Z,3958933373,141,3.4,3958933377,213,5.2,3958933375,212,32.8,3958933369,56,Right,3958933379,1,,3958933371,140,56.1,3959163701,178,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770997,531,1,1,43,43,a3nyxabgsqlnqfkeg41m6tnpp,0,75.8,1.7,2022-12-28T20:45:02.464Z,2022-12-29T03:49:31Z,3958933401,212,3.3,3958933395,56,Right,3958933445,286,,3958933397,140,72.7,3958933439,236,,3959163827,178,,3958933441,233,292,3958933403,213,3.1,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,3958933399,141,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
2493771005,292,74,1,43,43,48gk2hpqtsl6p9sx9kjhaydq4,1,22.8,96.5,2022-12-28T20:45:02.521Z,2022-12-29T03:49:35Z,3959163867,178,,3958933437,285,,3958933461,233,531,3958933435,56,Back,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771013,293,5,1,43,44,48gk2hpqtsl6p9sx9kjhaydq4,0,23.9,100.9,2022-12-28T20:45:03.590Z,2022-12-29T03:49:40Z,3958933475,56,Back,3958933477,347,,3958933547,233,532,,,,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771021,532,5,1,43,44,a3nyxabgsqlnqfkeg41m6tnpp,1,76.1,-0.9,2022-12-28T20:45:03.590Z,2022-12-29T03:49:39Z,3958933521,233,293,3958933517,56,Right,3958933519,347,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771051,533,1,1,43,49,a3nyxabgsqlnqfkeg41m6tnpp,1,71.2,0,2022-12-28T20:45:09.085Z,2022-12-29T03:49:43Z,3958933681,56,Right,3958933689,213,2.6,3958933679,107,,3958933685,141,9.4,3958933683,140,57.9,3958933687,212,15.9,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771067,534,1,1,43,53,a3nyxabgsqlnqfkeg41m6tnpp,1,59.6,16.3,2022-12-28T20:45:13.081Z,2022-12-29T03:49:49Z,3958933747,141,32.6,3958933743,56,Center,3958933745,140,56.7,3958933749,212,11.5,3959163963,178,,3958933751,213,1.8,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771079,535,1,1,43,55,a3nyxabgsqlnqfkeg41m6tnpp,1,57.8,33.1,2022-12-28T20:45:15.261Z,2022-12-29T03:49:53Z,3958933807,213,1.5,3958933803,141,64.8,3958933805,212,21.6,3959163991,178,,3958933801,140,59.5,3958933799,56,Center,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771091,536,1,1,43,58,a3nyxabgsqlnqfkeg41m6tnpp,1,60.3,68,2022-12-28T20:45:17.684Z,2022-12-29T03:49:57Z,3958933869,212,22.1,3958933871,213,0.9,3958933863,56,Left,3959164015,178,,3958933867,141,92.7,3958933865,140,74.0,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771119,537,1,1,44,2,a3nyxabgsqlnqfkeg41m6tnpp,1,67.4,88.4,2022-12-28T20:45:21.643Z,2022-12-29T03:50:03Z,3958934015,213,4.0,3958934009,140,47.6,3958934013,212,30.2,3959164057,178,,3958934011,141,56.1,3958934007,56,Back,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771123,538,1,1,44,7,a3nyxabgsqlnqfkeg41m6tnpp,1,54.9,40.9,2022-12-28T20:45:26.854Z,2022-12-29T03:50:07Z,3958934035,140,60.2,3958934037,141,32.3,3958934033,56,Center,3958934041,213,5.5,3958934039,212,8.1,3959164073,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771135,539,1,1,44,8,a3nyxabgsqlnqfkeg41m6tnpp,1,60.2,32.3,2022-12-28T20:45:28.005Z,2022-12-29T03:50:14Z,3959164109,178,,3958934115,212,5.8,3958934109,56,Center,3958934113,141,40.3,3958934117,213,1.2,3958934111,140,62.0,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771141,540,1,1,44,9,a3nyxabgsqlnqfkeg41m6tnpp,1,62,40.4,2022-12-28T20:45:28.646Z,2022-12-29T03:50:20Z,3958934155,141,28.9,3958934157,212,10.6,3958934153,140,68.8,3959164147,178,,3958934151,56,Center,3958934159,213,5.5,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771157,541,1,1,44,9,a3nyxabgsqlnqfkeg41m6tnpp,1,68.8,28.9,2022-12-28T20:45:29.269Z,2022-12-29T03:50:25Z,3958934239,141,29.0,3958934241,212,4.5,3958934237,140,64.5,3958934243,213,3.1,3959164179,178,,3958934235,56,Center,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771179,542,1,1,44,12,a3nyxabgsqlnqfkeg41m6tnpp,0,78.2,26.6,2022-12-28T20:45:32.100Z,2022-12-29T03:50:36Z,3958934321,140,79.9,3958934319,56,Center,3958934325,212,2.2,3958934323,141,24.8,3959164239,178,,3958934327,213,5.7,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771347,299,61,1,44,12,48gk2hpqtsl6p9sx9kjhaydq4,1,19.6,74.7,2022-12-28T20:45:32.206Z,2022-12-29T03:50:52Z,3959164279,178,,3958935187,56,Back,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771185,543,1,1,44,14,a3nyxabgsqlnqfkeg41m6tnpp,0,90,25.4,2022-12-28T20:45:34.056Z,2022-12-29T03:51:03Z,3958934351,140,90.1,3959164311,178,,3958934349,56,Center,3958934355,212,10.2,3958934357,213,1.6,3958934353,141,40.4,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771191,294,12,1,44,15,48gk2hpqtsl6p9sx9kjhaydq4,1,11.1,57,2022-12-28T20:45:35.107Z,2022-12-29T03:51:08Z,3958934391,140,29.3,3958934389,56,Back,3958934395,212,30.4,3959164339,178,,3958934393,141,91.8,3958934397,213,0.9,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771193,295,49,1,44,18,48gk2hpqtsl6p9sx9kjhaydq4,1,29.2,92,2022-12-28T20:45:37.501Z,2022-12-29T03:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771211,296,1,1,44,20,48gk2hpqtsl6p9sx9kjhaydq4,1,29.6,73.3,2022-12-28T20:45:39.672Z,2022-12-29T03:51:16Z,3958934483,213,5.0,3958934479,141,56.7,3958934475,56,Back,3959164369,178,,3958934477,140,32.5,3958934481,212,11.7,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771217,297,1,1,44,22,48gk2hpqtsl6p9sx9kjhaydq4,0,30,59.3,2022-12-28T20:45:41.933Z,2022-12-29T03:51:19Z,3958934497,56,Center,3958934501,141,58.1,3958934495,155,,3958934505,213,6.3,3958934499,140,54.2,3958934503,212,25.4,3959164377,178,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771231,544,49,1,44,24,a3nyxabgsqlnqfkeg41m6tnpp,1,43.8,46.3,2022-12-28T20:45:43.956Z,2022-12-29T03:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771261,545,1,1,44,29,a3nyxabgsqlnqfkeg41m6tnpp,1,54.8,48.2,2022-12-28T20:45:48.952Z,2022-12-29T03:51:28Z,3958934703,141,28.7,3958934707,213,5.3,3958934699,56,Center,3958934705,212,16.4,3959164419,178,,3958934701,140,64.0,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771283,546,1,1,44,30,a3nyxabgsqlnqfkeg41m6tnpp,1,64,28.7,2022-12-28T20:45:50.173Z,2022-12-29T03:51:35Z,3958934843,141,26.0,3958934847,213,6.1,3958934845,212,10.9,3958934839,56,Center,3959164461,178,,3958934841,140,74.2,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771297,547,1,1,44,35,a3nyxabgsqlnqfkeg41m6tnpp,1,88.9,32.5,2022-12-28T20:45:55.061Z,2022-12-29T03:51:54Z,3958934947,212,11.4,3958934943,141,49.3,3958935433,210,13,3958934935,56,Center,3958935435,154,,3958934939,140,89.6,3958934949,213,1.5,3959164511,178,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771299,548,13,1,44,36,a3nyxabgsqlnqfkeg41m6tnpp,1,89.6,49.3,2022-12-28T20:45:55.660Z,2022-12-29T03:51:54Z,3958935453,328,,3958934957,17,,3958935447,102,50.4,3958946725,85,,3958935455,230,97.5,3958935449,103,54.2,3958934959,56,Center,3958935439,29,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,3958934995,20,3958935441,154,3959164547,178,,3958935457,231,48.7,3958935443,55,547,3958934955,22,3958935451,214,,,,,,,,,,,,,,,,,,,,,,
2493771291,298,5,1,44,37,48gk2hpqtsl6p9sx9kjhaydq4,1,-1.5,49.5,2022-12-28T20:45:57.023Z,2022-12-29T03:51:58Z,3958934907,56,Back,3958934909,346,,3958934987,233,549,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771303,549,5,1,44,37,a3nyxabgsqlnqfkeg41m6tnpp,0,101.5,50.5,2022-12-28T20:45:57.023Z,2022-12-29T03:51:58Z,3958934985,346,,3958934983,56,Center,3958934991,233,298,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771423,300,70,1,45,0,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-12-28T20:46:20.372Z,2022-12-28T20:46:24Z,3958935579,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771493,301,1,1,45,19,48gk2hpqtsl6p9sx9kjhaydq4,0,3.6,53,2022-12-28T20:46:39.071Z,2022-12-29T03:52:04Z,3958935961,1,,3958935955,141,68.5,3958935957,212,58.1,3958935953,140,58.0,3958935951,56,Center,3958935959,213,0.2,3958935963,74,,3958935949,124,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771497,550,1,1,45,23,a3nyxabgsqlnqfkeg41m6tnpp,0,39.6,27.2,2022-12-28T20:46:42.475Z,2022-12-29T03:52:14Z,3958935999,213,5.0,3958935991,56,Back,3958935993,140,44.1,3958935997,212,14.7,3959164641,178,,3958935995,141,6.8,3958935989,3,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771515,302,1,1,45,27,48gk2hpqtsl6p9sx9kjhaydq4,1,62.9,97.1,2022-12-28T20:46:46.653Z,2022-12-29T03:52:19Z,3959164677,178,,3958936093,213,3.7,3958936089,141,91.8,3958936085,56,Left,3958936087,140,57.7,3958936091,212,6.5,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771521,303,1,1,45,30,48gk2hpqtsl6p9sx9kjhaydq4,1,58.7,84.2,2022-12-28T20:46:49.465Z,2022-12-29T03:52:22Z,3958936125,140,72.3,3958936123,56,Center,3958936127,141,64.0,3958936131,213,5.5,3958936129,212,19.8,3959164705,178,,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771523,304,1,1,45,31,48gk2hpqtsl6p9sx9kjhaydq4,1,72.6,62.6,2022-12-28T20:46:50.528Z,2022-12-29T03:52:27Z,3958936141,140,71.1,3958936139,56,Center,3958936145,212,18.9,3959164737,178,,3958936143,141,34.9,3959101427,155,,3958936147,213,4.6,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771535,305,1,1,45,33,48gk2hpqtsl6p9sx9kjhaydq4,1,71.5,38.8,2022-12-28T20:46:53.166Z,2022-12-29T03:52:32Z,3958936211,212,5.3,3959164759,388,,3958936207,140,73.4,3958936203,3,,3958936205,56,Center,3958936209,141,46.1,3958936213,213,1.2,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771543,306,1,1,45,34,48gk2hpqtsl6p9sx9kjhaydq4,0,73.4,46.1,2022-12-28T20:46:54.361Z,2022-12-29T03:52:46Z,3958936249,141,46.1,3958936251,212,4.2,3958936247,140,77.4,3959164815,178,,3958936253,213,0,3958936245,56,Center,,,,,,,7oikovl62nfxs6z54dzd85gx5,S. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771545,551,49,1,45,35,a3nyxabgsqlnqfkeg41m6tnpp,1,19.7,59.4,2022-12-28T20:46:55.244Z,2022-12-29T03:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771549,552,1,1,45,35,a3nyxabgsqlnqfkeg41m6tnpp,1,19.7,59.4,2022-12-28T20:46:55.277Z,2022-12-29T03:52:56Z,3958936283,140,26.6,3958936287,212,7.4,3959164855,178,,3958936279,155,,3958936285,141,57.3,3958936289,213,6.1,3958936281,56,Back,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771565,553,1,1,45,38,a3nyxabgsqlnqfkeg41m6tnpp,1,27.6,68.9,2022-12-28T20:46:58.421Z,2022-12-29T03:53:01Z,3958936383,212,22.3,3958936385,213,0.7,3958936379,140,44.2,3959164879,178,,3958936381,141,89.4,3958936377,56,Back,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771569,554,1,1,45,45,a3nyxabgsqlnqfkeg41m6tnpp,1,75.2,79.1,2022-12-28T20:47:04.893Z,2022-12-29T03:53:05Z,3958936403,141,48.4,3958936407,213,4.8,3958936399,56,Center,3959164893,178,,3958936405,212,21.0,3958936401,140,77.6,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771575,555,1,1,45,47,a3nyxabgsqlnqfkeg41m6tnpp,1,81.8,47.9,2022-12-28T20:47:06.974Z,2022-12-29T03:53:23Z,3958936443,212,10.7,3958936437,56,Center,3958936445,213,5.2,3958937125,210,15,3959164929,178,,3958936439,140,86.9,3958937127,154,,3958936441,141,34.3,dqfk7czrayirrvonirtk2mk15,Rodri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771577,556,15,1,45,48,a3nyxabgsqlnqfkeg41m6tnpp,1,86.9,34.3,2022-12-28T20:47:08.191Z,2022-12-29T03:53:24Z,3958936939,233,307,3958937141,103,1.9,3958937131,29,,3958937129,78,,3958937139,102,49.4,3958937147,147,45.5,3959164969,178,,3958936453,63,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,3958936919,72,3958940967,23,3958936455,56,Center,3958937145,146,96.2,3958937135,55,555,3958937143,328,3958937133,154,,,,,,,,,,,,,,,,,,,,,,
2493771589,307,10,1,45,49,48gk2hpqtsl6p9sx9kjhaydq4,1,4.3,55.5,2022-12-28T20:47:08.679Z,2022-12-29T03:53:29Z,3958936511,182,,3958936555,174,,3959101697,376,,3958936513,56,Back,3958936943,233,556,3958936557,179,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
