id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/17/value
2531112241,511,44,2,53,39,48gk2hpqtsl6p9sx9kjhaydq4,0,61,87.7,2023-04-09T14:13:23.557Z,2023-04-09T19:55:35Z,4176818861,56,Left,4176818863,286,,4176819011,233,561,,,,,,,,,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112313,562,1,2,53,39,1c8m2ko0wxq1asfkuykurdr0y,0,34.9,14.9,2023-04-09T14:13:23.620Z,2023-04-09T20:35:43Z,4176819237,3,,4176819241,140,54.1,4177976655,388,,4176819239,56,Center,4176819245,212,24.2,4176819247,213,0.6,4176819243,141,34.5,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112323,512,1,2,53,41,48gk2hpqtsl6p9sx9kjhaydq4,0,46.3,65.1,2023-04-09T14:13:25.708Z,2023-04-09T19:55:42Z,4176819291,140,70.8,4177976769,388,,4176819289,56,Center,4176819295,212,25.9,4176819297,213,0.1,4176819293,141,69.6,4176819287,3,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112331,563,44,2,53,43,1c8m2ko0wxq1asfkuykurdr0y,1,29.3,29.7,2023-04-09T14:13:27.687Z,2023-04-09T20:35:43Z,4176819331,285,,4176819337,233,513,4176819329,56,Back,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112327,513,44,2,53,43,48gk2hpqtsl6p9sx9kjhaydq4,0,70.7,70.3,2023-04-09T14:13:27.688Z,2023-04-09T19:55:45Z,4176819317,56,Center,4176819319,286,,4176819363,233,563,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112355,564,1,2,53,43,1c8m2ko0wxq1asfkuykurdr0y,1,29.4,29,2023-04-09T14:13:27.757Z,2023-04-09T20:35:44Z,4176819459,56,Back,4177977057,388,,4176819457,3,,4176819461,140,33.4,4176819465,212,8.0,4176819463,141,19.0,4176819467,213,5.3,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112381,565,1,2,53,44,1c8m2ko0wxq1asfkuykurdr0y,0,33.4,19,2023-04-09T14:13:28.981Z,2023-04-09T19:55:53Z,4176819621,141,39.8,4176819617,56,Center,4176819625,213,0.5,4176819615,157,,4176819619,140,58.0,4177977239,178,,4176819627,1,,4176819623,212,29.4,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112391,514,8,2,53,47,48gk2hpqtsl6p9sx9kjhaydq4,1,44.3,60.9,2023-04-09T14:13:32.376Z,2023-04-09T19:56:01Z,4177410495,385,,4176819703,56,Back,4177977569,178,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112427,515,49,2,53,49,48gk2hpqtsl6p9sx9kjhaydq4,1,44.5,62.1,2023-04-09T14:13:33.890Z,2023-04-09T19:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112463,516,1,2,53,49,48gk2hpqtsl6p9sx9kjhaydq4,1,44.5,62.1,2023-04-09T14:13:33.965Z,2023-04-09T19:56:11Z,4176820003,56,Back,4176820007,141,62.9,4176820005,140,31.0,4176820011,213,3.1,4177977959,178,,4176820009,212,14.2,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112521,517,1,2,53,51,48gk2hpqtsl6p9sx9kjhaydq4,1,31.3,61.7,2023-04-09T14:13:36.172Z,2023-04-09T19:56:15Z,4177978137,178,,4176820431,212,20.3,4176820427,140,32.0,4176820433,213,4.7,4176820425,56,Back,4176820429,141,31.9,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112609,518,1,2,53,54,48gk2hpqtsl6p9sx9kjhaydq4,1,33,28.2,2023-04-09T14:13:39.309Z,2023-04-09T19:56:19Z,4177978339,178,,4176820859,56,Back,4176820865,212,20.6,4176820861,140,46.1,4176820863,141,5.6,4176820867,213,5.4,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112637,519,1,2,53,58,48gk2hpqtsl6p9sx9kjhaydq4,1,45.4,6.1,2023-04-09T14:13:42.973Z,2023-04-09T19:56:23Z,4177978507,178,,4176821031,213,2.0,4176821025,140,38.9,4176821029,212,17.3,4176821027,141,29.4,4176821023,56,Back,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112681,520,1,2,54,1,48gk2hpqtsl6p9sx9kjhaydq4,1,39,29.3,2023-04-09T14:13:45.501Z,2023-04-09T19:56:26Z,4176821251,213,6.0,4176821247,141,21.8,4176821243,56,Center,4177978599,178,,4176821245,140,58.3,4176821249,212,20.9,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112745,521,1,2,54,3,48gk2hpqtsl6p9sx9kjhaydq4,1,62.3,21.5,2023-04-09T14:13:48.065Z,2023-04-09T19:56:35Z,4176821531,140,74.9,4176821535,212,17.3,4176821529,56,Right,4176821537,213,5.6,4176821533,141,5.2,4177978961,178,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112775,522,1,2,54,7,48gk2hpqtsl6p9sx9kjhaydq4,0,87.6,15.1,2023-04-09T14:13:52.381Z,2023-04-09T19:56:59Z,4176821697,141,40.8,4176821693,56,Center,4176821699,212,18.2,4176821689,2,,4177979831,178,,4176821695,140,92.3,4177411697,20,,4176821701,213,1.3,6kih58n0fzlod6c792xpey57t,J. Harrison,4177411695,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112801,566,12,2,54,9,1c8m2ko0wxq1asfkuykurdr0y,1,7.3,60.3,2023-04-09T14:13:53.428Z,2023-04-09T19:57:03Z,4176821859,213,1.1,4176821855,212,21.3,4176821847,56,Back,4176821849,140,16.1,4177979961,178,,4176821851,141,88.5,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112815,567,49,2,54,10,1c8m2ko0wxq1asfkuykurdr0y,1,18.4,88.4,2023-04-09T14:13:54.588Z,2023-04-09T19:57:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112823,523,45,2,54,11,48gk2hpqtsl6p9sx9kjhaydq4,0,79.8,12.8,2023-04-09T14:13:55.631Z,2023-04-09T19:57:12Z,4176821981,56,Right,4176821983,286,,4176822161,233,568,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112841,568,3,2,54,11,1c8m2ko0wxq1asfkuykurdr0y,1,20.2,87.2,2023-04-09T14:13:55.631Z,2023-04-09T19:57:12Z,4177980323,178,,4176822111,233,523,4177412235,465,,4176822097,56,Back,4176822099,285,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112857,569,3,2,54,13,1c8m2ko0wxq1asfkuykurdr0y,0,29,92.6,2023-04-09T14:13:57.882Z,2023-04-09T19:57:18Z,4176822201,285,,4176822341,233,524,4176822199,56,Back,4177412635,465,,4177980687,178,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112865,524,7,2,54,13,48gk2hpqtsl6p9sx9kjhaydq4,1,71,7.4,2023-04-09T14:13:58.006Z,2023-04-09T19:57:22Z,4176822249,167,,4176822253,286,,4176822313,233,569,4176822251,56,Right,4177980817,178,,4177413085,385,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531112873,525,5,2,54,14,48gk2hpqtsl6p9sx9kjhaydq4,0,66.5,-1.7,2023-04-09T14:13:59.304Z,2023-04-09T19:57:25Z,4176822277,56,Right,4176822279,347,,4176823929,233,570,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113179,570,5,2,54,14,1c8m2ko0wxq1asfkuykurdr0y,1,33.5,101.7,2023-04-09T14:13:59.304Z,2023-04-09T19:57:25Z,4176823831,56,Back,4176823895,233,525,4176823835,347,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113207,571,1,2,54,36,1c8m2ko0wxq1asfkuykurdr0y,0,31.9,100,2023-04-09T14:14:20.438Z,2023-04-09T19:57:28Z,4176823987,107,,4176823993,141,92.9,4176823997,213,6.0,4176823999,1,,4176823989,56,Left,4176823995,212,24.0,4176823991,140,54.1,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113215,526,8,2,54,37,48gk2hpqtsl6p9sx9kjhaydq4,1,41.9,8.1,2023-04-09T14:14:21.857Z,2023-04-09T19:57:38Z,4177413903,385,,4177981615,388,,4176824041,56,Back,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113877,528,45,2,54,38,48gk2hpqtsl6p9sx9kjhaydq4,0,43.5,8.8,2023-04-09T14:14:22.938Z,2023-04-09T19:57:44Z,4176828061,233,572,4176827717,285,,4176827715,56,Back,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113261,572,3,2,54,38,1c8m2ko0wxq1asfkuykurdr0y,1,56.5,91.2,2023-04-09T14:14:22.938Z,2023-04-09T19:57:44Z,4176824249,286,,4176824247,56,Left,4177981807,178,,4176824381,233,528,4177414363,464,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113275,527,45,2,54,40,48gk2hpqtsl6p9sx9kjhaydq4,0,44,9.8,2023-04-09T14:14:24.494Z,2023-04-09T19:58:10Z,4176824349,56,Back,4176824351,285,,4176824391,233,580,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114427,580,3,2,54,40,1c8m2ko0wxq1asfkuykurdr0y,1,56,90.2,2023-04-09T14:14:24.494Z,2023-04-09T19:58:10Z,4176830617,286,,4176830615,56,Left,4176830697,233,527,4177414561,464,,4177982525,178,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113265,573,1,2,54,40,1c8m2ko0wxq1asfkuykurdr0y,0,56.8,96.3,2023-04-09T14:14:24.709Z,2023-04-09T19:58:16Z,4176824295,213,6.2,4176824289,140,66.0,4177983139,178,,4176824287,56,Left,4176824293,212,9.7,4176824291,141,95.7,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114153,529,1,2,54,41,48gk2hpqtsl6p9sx9kjhaydq4,1,39.2,4.9,2023-04-09T14:14:25.840Z,2023-04-09T19:58:25Z,4176829135,141,7.3,4176829139,213,0.2,4176829133,140,49.0,4177983525,178,,4176829137,212,10.4,4176829131,56,Back,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114167,530,61,2,54,42,48gk2hpqtsl6p9sx9kjhaydq4,0,44.1,6.9,2023-04-09T14:14:26.553Z,2023-04-09T19:58:30Z,4176829225,56,Back,4177983683,178,,,,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113313,574,1,2,54,43,1c8m2ko0wxq1asfkuykurdr0y,1,43.7,94.8,2023-04-09T14:14:27.524Z,2023-04-09T19:58:34Z,4176824547,140,47.0,4176824549,141,84.3,4176824545,56,Back,4176824553,213,5.2,4177983843,178,,4176824551,212,7.9,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113337,575,1,2,54,44,1c8m2ko0wxq1asfkuykurdr0y,1,47,84.3,2023-04-09T14:14:28.495Z,2023-04-09T19:58:37Z,4176824671,56,Back,4176824677,212,8.4,4176824673,140,39.5,4177983903,178,,4176824675,141,88.4,4176824681,213,2.8,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113359,576,1,2,54,45,1c8m2ko0wxq1asfkuykurdr0y,1,39.5,88.4,2023-04-09T14:14:29.701Z,2023-04-09T19:58:40Z,4177984039,178,,4176824801,56,Center,4176824805,141,53.7,4176824811,1,,4176824809,213,5.5,4176824803,140,60.1,4176824807,212,32.0,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113445,577,1,2,54,47,1c8m2ko0wxq1asfkuykurdr0y,1,60.1,53.7,2023-04-09T14:14:31.979Z,2023-04-09T19:58:46Z,4176825259,212,23.9,4176825255,140,72.6,4177984251,178,,4176825257,141,24.4,4176825253,56,Center,4176825261,213,5.3,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531113499,578,1,2,54,51,1c8m2ko0wxq1asfkuykurdr0y,1,79.3,37.3,2023-04-09T14:14:36.224Z,2023-04-09T19:59:10Z,4177984375,178,,4176825559,56,Center,4176825727,4,,4176825567,213,0.5,4176825561,140,92.5,4176829713,22,,4176825565,212,15.8,4176829711,154,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,4176825563,141,48.4,4176829709,210,16,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2531113503,579,16,2,54,53,1c8m2ko0wxq1asfkuykurdr0y,1,91.4,46.8,2023-04-09T14:14:38.110Z,2023-04-09T19:59:10Z,4176829799,231,47.3,4177416767,395,93.8,4176827061,20,,4176825577,22,,4176829791,214,,4176829779,55,578,4176829797,230,94.2,4176829773,78,,4wic6z72nwmhkheme209fcmp5,E. Eze,4177416769,396,47.3,4176827067,374,2023-04-09 15:14:37.402,4176827071,375,4176829775,29,,4176825579,17,,54:52.982,,4176825581,56,4176829795,328,,4176829785,103,4176829783,102,51.8,Center,,3.2,4176829793,89,4177984865,178,4176829777,154,,,,,
2531114699,531,1,2,56,5,48gk2hpqtsl6p9sx9kjhaydq4,1,50.3,49.3,2023-04-09T14:15:50.148Z,2023-04-09T19:59:33Z,4176832165,279,G,4176832163,213,2.8,4176832155,56,Back,4176832533,189,,4176832159,141,54.6,4176832157,140,39.2,4177985869,178,,4176832161,212,12.2,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531225137,900,1,2,56,7,48gk2hpqtsl6p9sx9kjhaydq4,1,38.8,54.8,2023-04-09T14:15:52.038Z,2023-04-09T19:59:37Z,4177419321,141,35.7,4177985969,178,,4177419319,140,40.6,4177419323,212,13.1,4177419315,189,,4177419325,213,4.9,4177419317,56,Back,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531225871,901,50,2,56,9,48gk2hpqtsl6p9sx9kjhaydq4,1,43.4,33.1,2023-04-09T14:15:53.882Z,2023-04-09T19:59:54Z,4177423345,56,Back,4177713057,233,932,4177425325,189,,4177423347,286,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531225969,932,7,2,56,9,1c8m2ko0wxq1asfkuykurdr0y,1,56.6,66.9,2023-04-09T14:15:53.925Z,2023-04-09T19:59:57Z,4177425417,189,,4177423829,285,,4177713041,233,901,4177423827,56,Center,4177986779,178,,4177423831,383,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114709,532,43,2,56,11,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-04-09T14:15:55.437Z,2023-04-09T17:37:14Z,4177423045,144,61,4176833397,189,0,4176832213,56,Back,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531226119,933,3,2,56,11,1c8m2ko0wxq1asfkuykurdr0y,0,56.6,66.9,2023-04-09T14:15:56.145Z,2023-04-09T20:00:00Z,4177424737,465,,4177424603,211,,4177424605,286,,4177424601,56,Center,4177425249,189,,4177986887,178,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115169,587,43,2,56,12,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-09T14:15:56.857Z,2023-04-09T17:37:16Z,4176834389,56,Left,4177423141,144,61,4176834537,189,0,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114761,533,1,2,56,13,48gk2hpqtsl6p9sx9kjhaydq4,0,33.1,25.4,2023-04-09T14:15:57.825Z,2023-04-09T20:00:25Z,4177987019,178,,4176832429,213,0.0,4176832425,141,28.7,4176832419,157,,4176832427,212,57.0,4176832423,140,87.3,4176832421,56,Center,4176832431,1,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114787,581,52,2,56,20,1c8m2ko0wxq1asfkuykurdr0y,1,10.1,64.1,2023-04-09T14:16:04.684Z,2023-04-09T20:00:14Z,4177987235,178,,4177426149,376,,,,,,,,,,,,,,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531114967,582,1,2,56,24,1c8m2ko0wxq1asfkuykurdr0y,1,13.1,58.4,2023-04-09T14:16:09.069Z,2023-04-09T20:00:34Z,4177988203,178,,4176833371,123,,4176833373,56,Back,4176833377,141,76.1,4176833375,140,19.6,4176833381,213,1.1,4176833379,212,13.8,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115041,583,1,2,56,29,1c8m2ko0wxq1asfkuykurdr0y,1,22.8,75.3,2023-04-09T14:16:14.276Z,2023-04-09T20:00:39Z,4176833765,140,7.7,4176833771,213,3.9,4176833769,212,22.5,4176833763,56,Back,4176833767,141,51.8,4177988353,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115109,584,1,2,56,34,1c8m2ko0wxq1asfkuykurdr0y,1,7.7,51.3,2023-04-09T14:16:18.467Z,2023-04-09T20:00:42Z,4176834059,213,1.0,4176834055,141,78.8,4176834057,212,22.5,4176834053,140,19.6,4177988429,178,,4176834051,56,Back,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115133,585,1,2,56,38,1c8m2ko0wxq1asfkuykurdr0y,0,23.1,84.3,2023-04-09T14:16:22.765Z,2023-04-09T20:00:45Z,4176834209,1,,4176834193,56,Left,4176834197,140,64.3,4177988559,178,,4176834205,212,43.7,4176834199,141,93.9,4176834207,213,0.1,4176834191,155,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115137,534,8,2,56,41,48gk2hpqtsl6p9sx9kjhaydq4,1,30.8,4.9,2023-04-09T14:16:25.879Z,2023-04-09T20:00:52Z,4177427189,385,,4177988811,388,,4176834239,15,,4176834223,56,Back,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115151,535,5,2,56,42,48gk2hpqtsl6p9sx9kjhaydq4,0,30.2,-1.2,2023-04-09T14:16:26.478Z,2023-04-09T20:01:00Z,4176834285,347,,4176834467,233,586,4176834283,56,Back,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115165,586,5,2,56,42,1c8m2ko0wxq1asfkuykurdr0y,1,69.8,101.2,2023-04-09T14:16:26.478Z,2023-04-09T20:00:59Z,4176834373,56,Left,4176834433,233,535,4176834375,347,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115403,588,1,2,56,58,1c8m2ko0wxq1asfkuykurdr0y,0,66.5,100,2023-04-09T14:16:42.622Z,2023-04-09T20:01:05Z,4176835655,213,5.9,4176835647,56,Left,4176835649,140,80.6,4176835645,107,,4176835653,212,15.8,4176835651,141,93.3,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115407,536,8,2,56,59,48gk2hpqtsl6p9sx9kjhaydq4,1,21.6,7.3,2023-04-09T14:16:43.512Z,2023-04-09T20:01:12Z,4177428133,385,,4176835679,56,Back,4176835713,15,,4177989777,388,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115471,589,1,2,57,0,1c8m2ko0wxq1asfkuykurdr0y,1,81.7,86.4,2023-04-09T14:16:44.988Z,2023-04-09T20:01:16Z,4176835985,140,75.1,4176835989,212,7.3,4176835983,56,Left,4176835987,141,89.6,4177990007,178,,4177428473,156,,4176835991,213,2.8,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115479,537,45,2,57,2,48gk2hpqtsl6p9sx9kjhaydq4,0,19.4,8,2023-04-09T14:16:47.149Z,2023-04-09T20:01:23Z,4176836021,56,Back,4176836023,285,,4176836363,233,590,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115541,590,3,2,57,2,1c8m2ko0wxq1asfkuykurdr0y,1,80.6,92,2023-04-09T14:16:47.149Z,2023-04-09T20:01:23Z,4176836353,233,537,4177990337,178,,4177428845,465,,4176836327,286,,4176836325,56,Left,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115535,538,45,2,57,4,48gk2hpqtsl6p9sx9kjhaydq4,0,9.5,17.8,2023-04-09T14:16:48.488Z,2023-04-09T20:01:30Z,4176836299,56,Back,4176836431,233,591,4176836301,285,,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115555,591,3,2,57,4,1c8m2ko0wxq1asfkuykurdr0y,1,90.5,82.2,2023-04-09T14:16:48.488Z,2023-04-09T20:01:30Z,4176836395,286,,4176836421,233,538,4176836393,56,Left,4177990741,178,,4177429705,465,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531115583,592,1,2,57,5,1c8m2ko0wxq1asfkuykurdr0y,1,98.4,70.7,2023-04-09T14:16:49.923Z,2023-04-09T20:01:40Z,4176836551,141,62.5,4176837787,154,,4176837785,210,15,4177430111,195,,4176836549,140,91.2,4177991043,178,,4176836553,212,9.4,4176836555,213,3.8,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,4176836547,56,Center,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
