id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2533650893,108,3,1,11,14,d5ydtvt96bv7fq04yqm2w2632,1,92.1,84.6,2023-04-15T14:11:36.668Z,2023-04-15T21:57:26Z,4190386147,286,,4190386143,56,Left,4192818347,178,,4191794701,464,,4190386225,233,111,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650831,111,45,1,11,14,1c8m2ko0wxq1asfkuykurdr0y,0,7.9,15.4,2023-04-15T14:11:36.668Z,2023-04-15T21:57:26Z,4190385847,56,Back,4190385851,285,,4190386257,233,108,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650905,109,3,1,11,16,d5ydtvt96bv7fq04yqm2w2632,0,95.3,78.1,2023-04-15T14:11:38.275Z,2023-04-15T21:57:30Z,4191795597,465,,4190386183,56,Center,4190386185,286,,4190386427,233,112,4192818459,178,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650929,112,7,1,11,16,1c8m2ko0wxq1asfkuykurdr0y,1,4.7,21.9,2023-04-15T14:11:38.469Z,2023-04-15T21:57:33Z,4190386295,56,Back,4191796019,385,,4192818623,178,,4190386297,285,,4190386367,233,109,4190386293,167,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650959,110,6,1,11,17,d5ydtvt96bv7fq04yqm2w2632,1,95.3,78.1,2023-04-15T14:11:39.150Z,2023-04-15T21:57:37Z,4190386451,56,Center,4190386575,233,113,4190386453,73,,,,,,,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533650963,113,6,1,11,17,1c8m2ko0wxq1asfkuykurdr0y,0,4.7,21.9,2023-04-15T14:11:39.150Z,2023-04-15T21:57:36Z,4190386461,73,,4190386615,233,110,4190386459,56,Back,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652237,111,1,1,11,53,d5ydtvt96bv7fq04yqm2w2632,1,99.5,99.5,2023-04-15T14:12:15.349Z,2023-04-15T21:57:42Z,4190393127,56,Center,4190393139,213,4.6,4190393123,6,,4190393129,140,97.7,4190393133,141,66.9,4190393137,212,22.2,4192818803,178,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652327,112,1,1,11,54,d5ydtvt96bv7fq04yqm2w2632,1,97.7,66.9,2023-04-15T14:12:16.522Z,2023-04-15T21:57:49Z,4190393615,212,12.3,4190397987,210,13,4190393609,56,Center,4190398423,195,,4190393611,140,87.8,4190397989,154,,4190393617,213,3.7,4190393613,141,57.3,2oijcg6e36mwy3ie1num5wclx,T. Walcott,4192818873,178,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2533652345,113,13,1,11,55,d5ydtvt96bv7fq04yqm2w2632,1,87.8,57.3,2023-04-15T14:12:17.792Z,2023-04-15T21:57:50Z,4190398047,154,,4190396125,25,,4190398043,74,,4190398061,328,,4190398049,55,112,4192819081,178,,4190398045,29,,4190398053,102,52.9,37bmb84zex63yoipqwj01bcgl,J. Aribo,4190398069,231,52.2,4190396127,72,4190393719,56,Center,4190398057,103,66.7,4190398067,230,98.9,4190393717,17,,,,,,,,,,,,,,,,
2533652309,114,5,1,11,57,1c8m2ko0wxq1asfkuykurdr0y,1,-1.3,42.9,2023-04-15T14:12:19.151Z,2023-04-15T21:57:52Z,4190393929,233,114,4190393501,346,,4190393497,56,Back,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652357,114,5,1,11,57,d5ydtvt96bv7fq04yqm2w2632,0,101.3,57.1,2023-04-15T14:12:19.151Z,2023-04-15T21:57:52Z,4190394017,233,114,4190393793,346,,4190393791,56,Center,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653827,115,1,1,12,30,1c8m2ko0wxq1asfkuykurdr0y,1,2.1,47.6,2023-04-15T14:12:52.137Z,2023-04-15T21:57:56Z,4190401459,56,Back,4190401477,141,18.7,4190401481,212,21.5,4190401469,140,10.5,4190401453,124,,4190401483,213,5.1,4190401487,237,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653985,116,1,1,12,34,1c8m2ko0wxq1asfkuykurdr0y,0,18.5,14.9,2023-04-15T14:12:56.182Z,2023-04-15T21:57:59Z,4190402291,141,17.0,4190402289,140,85.5,4190402285,155,,4190402293,212,70.4,4190402297,1,,4192819477,178,,4190402287,56,Right,4190402295,213,0.0,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653971,115,49,1,12,39,d5ydtvt96bv7fq04yqm2w2632,1,11.4,86.6,2023-04-15T14:13:01.359Z,2023-04-15T21:58:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654221,116,1,1,12,42,d5ydtvt96bv7fq04yqm2w2632,0,17.1,97.2,2023-04-15T14:13:04.444Z,2023-04-15T21:58:05Z,4190403395,141,84.2,4192819669,178,,4190403393,140,64.7,4190403397,212,50.8,4190403389,155,,4190403399,213,6.1,4190403391,56,Left,4190403401,1,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654263,117,1,1,12,46,1c8m2ko0wxq1asfkuykurdr0y,1,34,18.7,2023-04-15T14:13:08.225Z,2023-04-15T21:58:13Z,4190403607,56,Back,4190403621,213,1.9,4190403619,212,13.4,4190403611,140,29.7,4192819899,388,,4190403615,141,37.3,4192819901,21,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654277,118,49,1,12,47,1c8m2ko0wxq1asfkuykurdr0y,1,29.7,37.3,2023-04-15T14:13:09.774Z,2023-04-15T21:58:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654465,119,1,1,12,48,1c8m2ko0wxq1asfkuykurdr0y,1,28.1,41.9,2023-04-15T14:13:10.883Z,2023-04-15T21:58:19Z,4190404607,141,41.2,4190404599,56,Back,4190404603,140,12.1,4190404611,212,16.8,4190404615,213,3.2,4192820159,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654721,120,1,1,12,53,1c8m2ko0wxq1asfkuykurdr0y,1,19.8,40.4,2023-04-15T14:13:14.985Z,2023-04-15T21:58:22Z,4190405911,212,39.3,4190405905,141,89.9,4192820333,178,,4190405903,140,39.2,4190405895,155,,4190405899,56,Back,4190405913,213,1.0,4190405915,1,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654703,117,45,1,12,56,d5ydtvt96bv7fq04yqm2w2632,0,56.2,7.6,2023-04-15T14:13:18.889Z,2023-04-15T21:58:27Z,4190405789,285,,4190406257,233,121,4190405785,56,Right,,,,,,,,,,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654747,121,3,1,12,56,1c8m2ko0wxq1asfkuykurdr0y,1,43.8,92.4,2023-04-15T14:13:18.889Z,2023-04-15T21:58:26Z,4192820427,178,,4191802917,464,,4190406039,56,Back,4190406043,286,,4190406103,233,117,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654925,122,1,1,12,58,1c8m2ko0wxq1asfkuykurdr0y,1,37.5,85.2,2023-04-15T14:13:20.694Z,2023-04-15T21:58:31Z,4192820583,178,,4190406971,56,Back,4190406985,213,3.7,4190406977,141,72.2,4190406973,140,24.9,4190406981,212,15.9,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655119,123,1,1,13,1,1c8m2ko0wxq1asfkuykurdr0y,1,23.2,70.7,2023-04-15T14:13:23.696Z,2023-04-15T21:58:35Z,4190407941,140,18.7,4190407945,212,28.9,4190407943,141,28.7,4190407947,213,4.5,4190407939,56,Back,4192820701,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655329,124,1,1,13,7,1c8m2ko0wxq1asfkuykurdr0y,1,21.7,29,2023-04-15T14:13:29.114Z,2023-04-15T21:58:38Z,4190409059,213,2.5,4190409051,56,Back,4190409057,212,18.6,4192820809,178,,4190409053,140,7.9,4190409055,141,46.1,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655353,125,1,1,13,10,1c8m2ko0wxq1asfkuykurdr0y,1,7.9,46.1,2023-04-15T14:13:31.991Z,2023-04-15T21:58:42Z,4190409147,140,12.9,4190409157,213,1.3,4190409153,212,20.1,4190409149,141,74.6,4190409141,56,Back,4192820977,178,,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655441,126,1,1,13,13,1c8m2ko0wxq1asfkuykurdr0y,1,12.9,74.6,2023-04-15T14:13:35.284Z,2023-04-15T21:58:44Z,4192821011,178,,4190409659,213,4.5,4190409651,56,Back,4190409655,141,48.5,4190409653,140,8.7,4190409657,212,18.3,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655509,127,1,1,13,16,1c8m2ko0wxq1asfkuykurdr0y,1,9.7,42.7,2023-04-15T14:13:38.780Z,2023-04-15T21:58:48Z,4190410031,212,15.3,4190410023,56,Back,4192821183,178,,4190410027,141,20.3,4190410025,140,10.9,4190410035,213,4.8,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655575,128,1,1,13,18,1c8m2ko0wxq1asfkuykurdr0y,1,10.9,19.3,2023-04-15T14:13:40.638Z,2023-04-15T21:58:52Z,4190410381,140,23.2,4190410389,212,15.8,4192821273,178,,4190410377,56,Back,4190410383,141,5.8,4190410393,213,5.7,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655671,129,1,1,13,20,1c8m2ko0wxq1asfkuykurdr0y,1,23.6,6.5,2023-04-15T14:13:42.852Z,2023-04-15T21:58:55Z,4192821413,178,,4190410881,140,26.1,4190410887,213,1.3,4190410883,141,23.5,4190410885,212,11.9,4190410879,56,Back,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655771,130,1,1,13,22,1c8m2ko0wxq1asfkuykurdr0y,1,28.3,19.2,2023-04-15T14:13:44.749Z,2023-04-15T21:58:59Z,4190411427,141,16.1,4190411423,140,13.1,4190411433,212,16.1,4190411437,213,3.3,4192821539,178,,4190411419,56,Back,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655861,131,1,1,13,24,1c8m2ko0wxq1asfkuykurdr0y,1,16,22.4,2023-04-15T14:13:46.242Z,2023-04-15T21:59:01Z,4190411929,56,Back,4190411933,141,48.4,4190411937,213,2.0,4192821637,178,,4190411935,212,19.4,4190411931,140,8.3,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655959,132,1,1,13,28,1c8m2ko0wxq1asfkuykurdr0y,1,12.1,50.3,2023-04-15T14:13:50.165Z,2023-04-15T21:59:55Z,4190412449,56,Back,4192823349,178,,4190412451,140,33.3,4190412459,1,,4190412447,155,,4190412455,212,39.0,4190412453,141,97.4,4190412457,213,1.0,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656025,133,1,1,13,30,1c8m2ko0wxq1asfkuykurdr0y,1,33.3,97.4,2023-04-15T14:13:52.827Z,2023-04-15T22:00:45Z,4190412789,56,Back,4190412791,140,40.6,4190412795,212,11.3,4190412787,3,,4192824963,388,,4190412797,213,5.5,4190412793,141,85.1,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656043,134,44,1,13,32,1c8m2ko0wxq1asfkuykurdr0y,1,44.2,86,2023-04-15T14:13:54.609Z,2023-04-15T22:42:10Z,4190412863,56,Back,4190412865,285,,4190445927,233,118,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656059,118,44,1,13,32,d5ydtvt96bv7fq04yqm2w2632,0,55.8,14,2023-04-15T14:13:54.610Z,2023-04-15T22:00:48Z,4190412965,56,Right,4190412967,286,,4190446157,233,134,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656123,135,1,1,13,32,1c8m2ko0wxq1asfkuykurdr0y,0,42.7,86.1,2023-04-15T14:13:54.620Z,2023-04-15T22:42:10Z,4190413297,141,86.1,4190413293,56,Back,4190413295,140,45.9,4192825205,388,,4190413299,212,3.4,4190413301,213,0,4190413289,3,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656065,119,61,1,13,32,d5ydtvt96bv7fq04yqm2w2632,1,52.6,11.6,2023-04-15T14:13:54.687Z,2023-04-15T22:01:03Z,4192825411,388,,4192825409,15,,4190412985,56,Right,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656257,136,2,1,13,35,1c8m2ko0wxq1asfkuykurdr0y,1,56.3,77.7,2023-04-15T14:13:57.741Z,2023-04-15T22:01:12Z,4190413995,141,56.9,4190415131,8,,4190413993,140,69.4,4190415135,7,m2c4lckkcr7yilnqxrrsgh2i,4192825685,178,,4190414097,4,,4190413991,56,Center,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656331,120,55,1,13,35,d5ydtvt96bv7fq04yqm2w2632,1,31.8,62.9,2023-04-15T14:13:57.742Z,2023-04-15T22:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657811,121,1,1,14,16,d5ydtvt96bv7fq04yqm2w2632,1,22.9,47.6,2023-04-15T14:14:38.454Z,2023-04-15T22:01:28Z,4190422023,241,,4190422029,140,28.9,4190422035,141,32.4,4190422039,212,12.1,4192826185,178,,4190422025,56,Back,4190422041,213,5.3,4190424041,189,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,4190422019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657871,122,1,1,14,21,d5ydtvt96bv7fq04yqm2w2632,1,42.1,26.6,2023-04-15T14:14:43.679Z,2023-04-15T22:01:38Z,4190422355,213,5.7,4190422343,140,67.5,4192826537,178,,4190422347,141,2.5,4190422351,212,31.3,4190422337,56,Right,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657893,123,1,1,14,24,d5ydtvt96bv7fq04yqm2w2632,1,67.5,2.5,2023-04-15T14:14:46.823Z,2023-04-15T22:01:45Z,4190422461,212,10.5,4190422453,56,Right,4190422457,141,14.3,4190422455,140,73.9,4192826783,178,,4190422465,213,0.9,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657941,124,1,1,14,25,d5ydtvt96bv7fq04yqm2w2632,1,73.9,14.3,2023-04-15T14:14:47.683Z,2023-04-15T22:01:48Z,4192826943,178,,4190422719,140,66.5,4190422717,56,Right,4190422725,213,3.3,4190422723,212,7.9,4190422721,141,12.2,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657971,125,1,1,14,26,d5ydtvt96bv7fq04yqm2w2632,0,66.5,12.2,2023-04-15T14:14:48.369Z,2023-04-15T22:06:08Z,4190422861,56,Right,4190422871,141,18.1,4190422877,212,6.4,4190422881,213,0.7,4190422865,140,71.2,4192827103,178,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657981,138,61,1,14,26,1c8m2ko0wxq1asfkuykurdr0y,1,23.7,77.4,2023-04-15T14:14:48.544Z,2023-04-15T22:01:54Z,4192827307,178,,4190422935,56,Back,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658081,139,49,1,14,27,1c8m2ko0wxq1asfkuykurdr0y,1,22.2,72.9,2023-04-15T14:14:49.597Z,2023-04-15T22:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658177,140,1,1,14,28,1c8m2ko0wxq1asfkuykurdr0y,1,22.2,72.9,2023-04-15T14:14:50.375Z,2023-04-15T22:02:00Z,4190423935,213,1.0,4192827579,178,,4190423929,140,29.8,4190423933,212,13.9,4190423931,141,89.6,4190423927,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658245,141,1,1,14,31,1c8m2ko0wxq1asfkuykurdr0y,1,29.8,89.6,2023-04-15T14:14:53.591Z,2023-04-15T22:02:04Z,4192827761,178,,4190424303,212,14.0,4190424305,213,3.7,4190424297,56,Back,4190424301,141,78.9,4190424299,140,18.4,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658331,142,1,1,14,34,1c8m2ko0wxq1asfkuykurdr0y,1,13.4,78,2023-04-15T14:14:56.245Z,2023-04-15T22:02:17Z,4190424815,212,18.0,4192828297,178,,4190424809,56,Back,4190424817,213,4.0,4190424813,141,58.5,4190424811,140,1.8,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658523,143,1,1,14,37,1c8m2ko0wxq1asfkuykurdr0y,0,2,50.4,2023-04-15T14:14:58.959Z,2023-04-15T22:02:19Z,4190425865,213,6.1,4190425841,56,Center,4190425849,140,64.3,4190425859,212,67.1,4190425839,155,,4192828373,178,,4190425871,1,,4190425857,141,28.4,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658543,126,49,1,14,42,d5ydtvt96bv7fq04yqm2w2632,1,30.2,66.3,2023-04-15T14:15:04.897Z,2023-04-15T22:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658745,127,1,1,14,44,d5ydtvt96bv7fq04yqm2w2632,1,28.2,62.6,2023-04-15T14:15:05.930Z,2023-04-15T22:02:32Z,4190426929,141,55.7,4190426933,212,19.9,4190426937,213,3.4,4192828847,178,,4190426927,140,9.8,4190426923,56,Back,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658887,128,1,1,14,47,d5ydtvt96bv7fq04yqm2w2632,1,9.7,51,2023-04-15T14:15:09.419Z,2023-04-15T22:02:36Z,4192829019,178,,4190427639,212,37.8,4190427643,1,,4190427635,140,29.9,4190427637,141,5.0,4190427641,213,5.3,4190427633,56,Back,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659001,129,1,1,14,51,d5ydtvt96bv7fq04yqm2w2632,1,29.9,5,2023-04-15T14:15:12.949Z,2023-04-15T22:02:40Z,4190428199,213,0.4,4190428191,140,49.9,4192829155,178,,4190428189,56,Back,4190428193,141,18.1,4190428195,212,22.8,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659023,130,1,1,14,51,d5ydtvt96bv7fq04yqm2w2632,0,49.9,18.1,2023-04-15T14:15:13.877Z,2023-04-15T22:02:43Z,4190428303,213,6.2,4192829221,178,,4190428297,140,53.0,4190428637,236,,4190428293,56,Right,4190428301,212,3.3,4190428643,286,,4190428299,141,17.5,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,4190428639,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659041,144,74,1,14,53,1c8m2ko0wxq1asfkuykurdr0y,1,46.4,76.5,2023-04-15T14:15:14.951Z,2023-04-15T22:02:46Z,4190428379,285,,4190428901,233,130,4192829403,178,,4190428377,56,Back,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659073,145,49,1,14,54,1c8m2ko0wxq1asfkuykurdr0y,1,55.7,70.4,2023-04-15T14:15:16.070Z,2023-04-15T22:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659235,146,1,1,14,57,1c8m2ko0wxq1asfkuykurdr0y,1,54.8,69.6,2023-04-15T14:15:19.092Z,2023-04-15T22:02:54Z,4190429429,213,5.8,4190429421,56,Center,4192829689,178,,4190429423,140,66.0,4190429427,212,13.1,4190429425,141,61.1,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659249,147,1,1,14,57,1c8m2ko0wxq1asfkuykurdr0y,1,65.9,60.8,2023-04-15T14:15:19.897Z,2023-04-15T22:02:57Z,4190429541,141,72.8,4190429537,56,Center,4190429539,140,66.3,4190429543,212,8.2,4192829779,178,,4190429545,213,1.5,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659287,148,1,1,14,58,1c8m2ko0wxq1asfkuykurdr0y,1,66.3,72.8,2023-04-15T14:15:20.711Z,2023-04-15T21:24:47Z,4192755789,178,,4190429699,141,82.5,4190429701,212,9.0,4190429695,56,Left,4190429697,140,72.2,4190429703,213,0.8,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659401,149,1,1,15,2,1c8m2ko0wxq1asfkuykurdr0y,0,87.6,76.1,2023-04-15T14:15:24.098Z,2023-04-15T21:24:54Z,4192755963,178,,4190430289,140,92.4,4190430405,233,131,4190430403,236,,4190430291,141,70.4,4190430287,56,Center,4190430295,213,5.6,4190430293,212,6.4,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,4190430409,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659395,131,74,1,15,2,d5ydtvt96bv7fq04yqm2w2632,1,10,25.4,2023-04-15T14:15:24.131Z,2023-04-15T21:25:01Z,4190430501,233,149,4190430261,285,,4192756147,178,,4190430259,56,Back,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659447,150,61,1,15,2,1c8m2ko0wxq1asfkuykurdr0y,1,92.3,70.4,2023-04-15T14:15:24.452Z,2023-04-15T21:25:06Z,4192756233,178,,4190430555,56,Center,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659457,132,52,1,15,4,d5ydtvt96bv7fq04yqm2w2632,1,3.9,44,2023-04-15T14:15:26.180Z,2023-04-15T21:25:11Z,4192756407,178,,4191816703,377,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659829,133,1,1,15,12,d5ydtvt96bv7fq04yqm2w2632,1,8.5,47.9,2023-04-15T14:15:34.268Z,2023-04-15T21:25:14Z,4190432409,212,37.8,4190432401,123,,4192756511,178,,4190432413,1,,4190432403,56,Back,4190432407,141,94.2,4190432433,287,,4190432411,213,1.0,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,4190432405,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660045,134,1,1,15,18,d5ydtvt96bv7fq04yqm2w2632,1,28.8,94.2,2023-04-15T14:15:40.419Z,2023-04-15T21:25:16Z,4190433471,212,8.2,4192756627,178,,4190433469,141,83.3,4190433473,213,4.3,4190433467,140,25.5,4190433465,56,Back,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
