id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId
2482339819,13,5,1,0,53,4dsgumo7d4zupm2ugsvm4zm4d,0,100.8,58.7,2022-11-06T12:02:08.043Z,2022-11-06T19:29:57Z,3898676619,233,8,3898676565,346,,3898676563,56,Center,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482339935,9,1,1,1,6,9q0arba2kbnywth8bkxlhgmdr,1,4.3,46.1,2022-11-06T12:02:20.679Z,2022-11-06T19:45:20Z,3898677717,189,,3898677167,212,12.6,3898677159,124,,3898677165,141,64.2,3898677173,237,,3898677161,56,Back,3898677163,140,6.9,3898677169,213,1.4,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482339945,10,1,1,1,8,9q0arba2kbnywth8bkxlhgmdr,1,6.9,64.2,2022-11-06T12:02:23.036Z,2022-11-06T19:30:23Z,3898677223,213,1.5,3898677217,140,8.3,3898677219,141,91.8,3898677221,212,18.8,3898677215,56,Back,3900818107,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340001,11,1,1,1,11,9q0arba2kbnywth8bkxlhgmdr,1,8.8,92.1,2022-11-06T12:02:25.340Z,2022-11-06T19:30:26Z,3900818241,178,,3898677491,212,12.2,3898677487,140,20.4,3898677485,56,Back,3898677493,213,0.1,3898677489,141,93.9,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340003,12,4,1,1,14,9q0arba2kbnywth8bkxlhgmdr,1,18.4,92.8,2022-11-06T12:02:28.770Z,2022-11-06T19:30:31Z,3898677497,13,,3899533521,294,,3898677607,233,14,3898677501,152,,3898677505,285,,3898677499,56,Back,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340021,14,4,1,1,14,4dsgumo7d4zupm2ugsvm4zm4d,0,81.6,7.2,2022-11-06T12:02:28.771Z,2022-11-06T19:30:30Z,3898677577,152,,3898677581,286,,3900818579,178,,3898677575,56,Right,3899533559,294,,3898677635,233,12,3898677573,13,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340367,13,1,1,1,45,9q0arba2kbnywth8bkxlhgmdr,0,19.8,92,2022-11-06T12:02:59.179Z,2022-11-06T19:30:33Z,3898679185,212,50.2,3898679179,56,Center,3898679173,5,,3900818785,178,,3898679187,213,6.0,3898679189,1,,3898679175,155,,3898679183,141,69.9,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,3898679181,140,65.4,3898679177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340401,15,1,1,1,47,4dsgumo7d4zupm2ugsvm4zm4d,1,24.5,35.5,2022-11-06T12:03:02.005Z,2022-11-06T19:30:37Z,3898679331,56,Back,3900819055,388,,3898679329,3,,3898679339,213,0.0,3898679333,140,35.6,3898679337,212,11.7,3898679335,141,36.3,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747679,903,67,1,1,49,4dsgumo7d4zupm2ugsvm4zm4d,1,37.1,37.2,2022-11-06T12:03:03.250Z,2022-11-06T21:21:46Z,3900887065,233,763,,,,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747673,763,67,1,1,49,9q0arba2kbnywth8bkxlhgmdr,0,62.9,62.8,2022-11-06T12:03:03.251Z,2022-11-06T19:46:19Z,3900887085,233,903,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340417,17,1,1,1,49,4dsgumo7d4zupm2ugsvm4zm4d,0,33,39.4,2022-11-06T12:03:03.270Z,2022-11-06T21:21:46Z,3898679391,141,67.2,3900819415,178,,3898679387,56,Back,3898679393,212,19.0,3898679395,213,1.5,3898679389,140,34.9,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340403,16,49,1,1,49,4dsgumo7d4zupm2ugsvm4zm4d,1,32.2,38.5,2022-11-06T12:03:03.285Z,2022-11-06T19:30:41Z,,,,,,,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482504185,743,49,1,1,50,9q0arba2kbnywth8bkxlhgmdr,1,57.4,34.3,2022-11-06T12:03:04.892Z,2022-11-06T19:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340433,14,1,1,1,50,9q0arba2kbnywth8bkxlhgmdr,1,59,35.8,2022-11-06T12:03:04.942Z,2022-11-06T19:30:52Z,3898679463,141,36.3,3900820093,178,,3898679461,140,64.1,3898679465,212,5.4,3898679467,213,0.1,3898679459,56,Center,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340473,16,1,1,1,51,9q0arba2kbnywth8bkxlhgmdr,1,64.1,36.3,2022-11-06T12:03:06.135Z,2022-11-06T19:30:55Z,3898679605,140,52.0,3898679607,141,33.7,3900820399,178,,3898679603,56,Center,3898679609,212,12.8,3898679611,213,3.3,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340445,15,43,1,1,52,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-11-06T12:03:07.083Z,2022-11-06T14:57:45Z,3899534285,144,49,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482747875,904,83,1,1,53,4dsgumo7d4zupm2ugsvm4zm4d,1,48.6,65,2022-11-06T12:03:07.839Z,2022-11-06T19:46:36Z,3900888275,399,41328,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340481,17,1,1,1,53,9q0arba2kbnywth8bkxlhgmdr,1,52.3,33.7,2022-11-06T12:03:07.877Z,2022-11-06T19:31:00Z,3898679655,141,39.2,3898679663,213,0.6,3898679659,212,6.7,3900820739,178,,3898679653,140,57.6,3898679651,56,Center,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340493,18,1,1,1,54,9q0arba2kbnywth8bkxlhgmdr,1,57.5,39.2,2022-11-06T12:03:08.287Z,2022-11-06T19:31:04Z,3898679705,140,34.0,3898679715,213,3.2,3900820969,178,,3898679707,141,37.3,3898679703,56,Back,3898679711,212,24.7,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340551,19,1,1,1,56,9q0arba2kbnywth8bkxlhgmdr,1,34.5,37.6,2022-11-06T12:03:10.882Z,2022-11-06T19:31:05Z,3898679981,141,66.7,3898679977,56,Back,3900821061,178,,3898679983,212,19.8,3898679979,140,33.3,3898679985,213,1.6,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340563,20,1,1,2,0,9q0arba2kbnywth8bkxlhgmdr,0,33.4,63.6,2022-11-06T12:03:14.199Z,2022-11-06T19:31:10Z,3898680035,56,Center,3900821413,178,,3898680045,1,,3898680037,140,58.5,3898680041,212,32.8,3898680039,141,34.9,3898680043,213,5.6,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340581,18,49,1,2,1,4dsgumo7d4zupm2ugsvm4zm4d,1,38.6,65.3,2022-11-06T12:03:15.604Z,2022-11-06T19:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340593,19,1,1,2,1,4dsgumo7d4zupm2ugsvm4zm4d,1,38.6,65.3,2022-11-06T12:03:15.820Z,2022-11-06T19:31:23Z,3898680147,140,54.7,3898680145,56,Center,3900822469,178,,3898680153,213,5.7,3898680151,212,19.7,3898680149,141,50.3,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340603,20,3,1,2,3,4dsgumo7d4zupm2ugsvm4zm4d,1,53.8,50.5,2022-11-06T12:03:17.676Z,2022-11-06T19:31:27Z,3898680171,286,,3900822779,178,,3898680193,233,21,3899535181,465,,3898680169,56,Center,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340607,21,45,1,2,3,9q0arba2kbnywth8bkxlhgmdr,0,46.2,49.5,2022-11-06T12:03:17.676Z,2022-11-06T19:31:27Z,3898680177,56,Back,3898680215,233,20,3898680179,285,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340621,21,1,1,2,4,4dsgumo7d4zupm2ugsvm4zm4d,1,55.6,52.2,2022-11-06T12:03:18.679Z,2022-11-06T19:31:30Z,3898680257,213,2.8,3900822947,178,,3898680245,56,Center,3898680247,140,50.5,3898680249,141,55.4,3898680253,212,5.8,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340637,22,1,1,2,4,4dsgumo7d4zupm2ugsvm4zm4d,1,50.5,55.4,2022-11-06T12:03:19.118Z,2022-11-06T19:31:34Z,3898680325,140,62.9,3898680327,141,39.7,3898680323,56,Center,3898680331,213,5.6,3898680329,212,16.8,3900823261,178,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340727,23,1,1,2,7,4dsgumo7d4zupm2ugsvm4zm4d,1,64,37.7,2022-11-06T12:03:21.566Z,2022-11-06T19:31:37Z,3898680699,141,21.4,3898680701,212,17.3,3898680697,140,76.6,3898680695,56,Center,3898680703,213,5.6,3900823409,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340729,24,1,1,2,11,4dsgumo7d4zupm2ugsvm4zm4d,0,80.6,24.7,2022-11-06T12:03:25.914Z,2022-11-06T19:31:42Z,3898680717,56,Center,3898680721,141,29.9,3898680715,155,,3898680725,213,1.3,3898680719,140,81.5,3898680713,2,,3899535483,223,,3898680723,212,3.7,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,3900823717,178,,3899535559,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340691,22,61,1,2,11,9q0arba2kbnywth8bkxlhgmdr,1,20.2,69.7,2022-11-06T12:03:26.089Z,2022-11-06T19:31:44Z,3900823911,178,,3900823909,21,,3898680575,56,Back,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340815,25,1,1,2,15,4dsgumo7d4zupm2ugsvm4zm4d,1,61,14.2,2022-11-06T12:03:29.667Z,2022-11-06T19:31:48Z,3898681081,140,44.2,3898681083,141,26.0,3900824167,178,,3898681087,213,2.7,3898681079,56,Back,3898681085,212,19.4,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340851,26,1,1,2,20,4dsgumo7d4zupm2ugsvm4zm4d,1,44.3,29.6,2022-11-06T12:03:34.885Z,2022-11-06T19:31:50Z,3900824277,178,,3898681283,213,1.5,3898681275,141,50.4,3898681269,56,Back,3898681271,140,44.9,3898681279,212,14.2,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340901,27,1,1,2,22,4dsgumo7d4zupm2ugsvm4zm4d,1,45.3,54.5,2022-11-06T12:03:36.957Z,2022-11-06T19:31:55Z,3898681493,56,Back,3898681499,212,18.9,3898681497,141,77.6,3900824677,178,,3898681501,213,2.2,3898681495,140,35.3,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340923,28,1,1,2,26,4dsgumo7d4zupm2ugsvm4zm4d,1,35.5,77.4,2022-11-06T12:03:40.591Z,2022-11-06T19:31:59Z,3898681613,56,Back,3898681619,212,9.6,3900824939,178,,3898681623,213,5.5,3898681615,140,42.1,3898681617,141,67.7,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482340931,29,1,1,2,27,4dsgumo7d4zupm2ugsvm4zm4d,1,41.1,71.1,2022-11-06T12:03:41.664Z,2022-11-06T19:32:02Z,3898681671,141,81.5,3898681667,56,Back,3898681669,140,34.1,3900825063,178,,3898681675,213,2.4,3898681673,212,10.2,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
