id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2504598563,297,1,1,24,46,a3nyxabgsqlnqfkeg41m6tnpp,1,71.4,85.5,2023-02-05T16:55:06.688Z,2023-02-06T01:07:07Z,4015791443,212,9.6,4015791439,140,67.0,4015791445,213,4.2,4015791437,56,Center,4015791441,141,73.1,4016738535,178,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598593,298,1,1,24,48,a3nyxabgsqlnqfkeg41m6tnpp,1,67,69.2,2023-02-05T16:55:09.210Z,2023-02-06T01:07:11Z,4015791587,56,Center,4016738597,178,,4015791591,141,37.1,4015791589,140,63.5,4015791595,213,4.5,4015791593,212,22.1,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598617,299,1,1,24,51,a3nyxabgsqlnqfkeg41m6tnpp,1,63.4,34.9,2023-02-05T16:55:11.981Z,2023-02-06T01:07:14Z,4016738727,178,,4015791721,212,12.3,4015791715,56,Right,4015791717,140,67.8,4015791723,213,5.1,4015791719,141,18.1,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598641,300,1,1,24,53,a3nyxabgsqlnqfkeg41m6tnpp,1,67.8,18.1,2023-02-05T16:55:13.650Z,2023-02-06T01:07:18Z,4016738787,178,,4015791837,213,2.3,4015791829,56,Center,4015791831,140,56.6,4015791833,141,36.1,4015791835,212,17.0,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598685,301,1,1,24,55,a3nyxabgsqlnqfkeg41m6tnpp,1,56.6,36.1,2023-02-05T16:55:15.970Z,2023-02-06T01:07:22Z,4015792161,140,51.5,4015792159,56,Center,4015792167,213,1.9,4015792165,212,16.5,4015792163,141,59.0,4016738937,178,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598699,302,1,1,25,0,a3nyxabgsqlnqfkeg41m6tnpp,1,38.7,59.7,2023-02-05T16:55:21.195Z,2023-02-06T01:07:25Z,4015792231,140,45.0,4015792229,56,Back,4016739023,178,,4015792237,213,5.3,4015792235,212,12.0,4015792233,141,44.9,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598733,303,1,1,25,1,a3nyxabgsqlnqfkeg41m6tnpp,1,45,44.8,2023-02-05T16:55:22.116Z,2023-02-06T01:07:28Z,4015792441,141,38.0,4015792443,212,22.1,4016739073,178,,4015792439,140,24.4,4015792445,213,3.4,4015792437,56,Back,4015792461,156,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598845,304,1,1,25,4,a3nyxabgsqlnqfkeg41m6tnpp,1,24.2,37.4,2023-02-05T16:55:24.934Z,2023-02-06T01:07:32Z,4015792983,56,Back,4016739261,178,,4015792985,140,13.2,4015792987,141,58.2,4015792991,213,2.3,4015792989,212,18.3,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598859,305,1,1,25,11,a3nyxabgsqlnqfkeg41m6tnpp,1,25.3,80,2023-02-05T16:55:32.030Z,2023-02-06T01:07:35Z,4015793043,56,Back,4015793051,213,6.2,4015793045,140,36.6,4016739343,178,,4015793049,212,11.9,4015793047,141,79.2,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598881,306,4,1,25,13,a3nyxabgsqlnqfkeg41m6tnpp,1,38,84.2,2023-02-05T16:55:34.125Z,2023-02-06T01:07:40Z,4015793179,265,,4015793181,286,,4015793177,152,,4015793271,233,151,4015793175,56,Back,4015793173,13,,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598887,151,4,1,25,13,22doj4sgsocqpxw45h607udje,0,62,15.8,2023-02-05T16:55:34.126Z,2023-02-06T01:07:40Z,4015793217,265,,4015793219,285,,4015793211,13,,4016739525,178,,4015793215,152,,4015793285,233,306,4015793213,56,Right,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504598951,152,17,1,25,18,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-05T16:55:38.680Z,2023-02-06T01:07:43Z,4015793579,392,,4015793581,13,243,4015793577,31,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599261,307,1,1,25,44,a3nyxabgsqlnqfkeg41m6tnpp,1,35.5,84.5,2023-02-05T16:56:04.680Z,2023-02-06T01:07:49Z,4015795307,56,Back,4015795311,141,76.1,4015795309,140,39.9,4015795303,5,,4015795305,152,,4015795313,212,7.3,4015795315,213,5.4,4016739775,178,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,4015795351,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599283,308,1,1,25,47,a3nyxabgsqlnqfkeg41m6tnpp,1,42.2,76.1,2023-02-05T16:56:07.771Z,2023-02-06T01:07:52Z,4015795441,141,56.9,4015795437,56,Back,4015795445,213,4.2,4016739867,178,,4015795467,189,,4015795443,212,14.8,4015795439,140,35.6,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599299,309,1,1,25,50,a3nyxabgsqlnqfkeg41m6tnpp,1,36.4,52.1,2023-02-05T16:56:11.128Z,2023-02-06T01:08:00Z,4015795545,140,43.5,4016740101,178,,4015795551,213,0.8,4015795543,56,Back,4015795547,141,63.0,4015795549,212,10.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599329,310,1,1,25,57,a3nyxabgsqlnqfkeg41m6tnpp,1,45,67.5,2023-02-05T16:56:18.253Z,2023-02-06T01:08:03Z,4015795701,56,Back,4015795709,213,4.5,4016740215,178,,4015795707,212,10.3,4015795705,141,52.8,4015795703,140,42.6,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599435,311,1,1,26,0,a3nyxabgsqlnqfkeg41m6tnpp,1,44,48.5,2023-02-05T16:56:20.748Z,2023-02-06T01:08:06Z,4015796265,56,Back,4016740301,178,,4015796277,213,1.3,4015796269,140,46.0,4015796275,212,8.4,4015796273,141,60.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599439,312,43,1,26,8,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-02-05T16:56:28.508Z,2023-02-05T16:57:47Z,4015800527,144,50,4015796285,56,Back,4015796287,286,0,,,,,,,,,,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599597,153,43,1,26,8,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-05T16:56:28.509Z,2023-02-05T16:57:45Z,4015800477,144,7,4015797539,233,312,4015796953,56,Center,4015796955,285,0,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599447,313,43,1,26,9,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-02-05T16:56:29.532Z,2023-02-05T16:57:34Z,4015796321,286,0,4015796313,13,0,4015796315,56,Back,4015796317,152,0,4015799999,144,4,4015796319,265,0,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599713,314,68,1,26,31,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-02-05T16:56:52.205Z,2023-02-06T01:08:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599723,154,68,1,26,31,22doj4sgsocqpxw45h607udje,0,0,0,2023-02-05T16:56:52.282Z,2023-02-06T01:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599749,315,1,1,26,33,a3nyxabgsqlnqfkeg41m6tnpp,1,44.6,50.9,2023-02-05T16:56:53.516Z,2023-02-06T01:08:16Z,4016740679,178,,4015797745,140,43.3,4015797743,56,Back,4015797751,213,4.6,4015797747,141,29.8,4015797749,212,14.4,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599791,316,1,1,26,35,a3nyxabgsqlnqfkeg41m6tnpp,1,43.3,29.8,2023-02-05T16:56:55.603Z,2023-02-06T01:08:19Z,4016740745,178,,4015797971,141,36.1,4015797967,56,Center,4015797975,213,0.3,4015797969,140,58.8,4015797973,212,16.8,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599803,317,1,1,26,38,a3nyxabgsqlnqfkeg41m6tnpp,0,67.6,40.6,2023-02-05T16:56:58.998Z,2023-02-06T01:08:23Z,4015798043,56,Center,4015798051,213,5.7,4016740867,178,,4015798049,212,13.2,4015798045,140,77.8,4015798047,141,29.2,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599807,155,8,1,26,39,22doj4sgsocqpxw45h607udje,1,25.3,69.3,2023-02-05T16:56:59.648Z,2023-02-06T01:08:42Z,4016741461,389,,4016328999,385,,4015798061,56,Back,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599849,156,1,1,26,41,22doj4sgsocqpxw45h607udje,1,17.5,71.1,2023-02-05T16:57:01.492Z,2023-02-06T01:08:48Z,4015798271,140,24.1,4015798277,213,0.0,4015798269,56,Back,4015798275,212,6.9,4015798273,141,71.3,4015798267,3,,4016741595,178,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599865,157,1,1,26,41,22doj4sgsocqpxw45h607udje,1,28.5,70.3,2023-02-05T16:57:02.309Z,2023-02-06T01:08:51Z,4015798349,213,2.0,4015798341,56,Back,4015798347,212,5.7,4015798345,141,78.1,4016741715,388,,4015798339,3,,4015798343,140,26.4,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599869,158,49,1,26,43,22doj4sgsocqpxw45h607udje,1,26.5,77.6,2023-02-05T16:57:03.875Z,2023-02-06T01:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599899,159,1,1,26,43,22doj4sgsocqpxw45h607udje,0,26.5,77.6,2023-02-05T16:57:03.908Z,2023-02-06T01:08:57Z,4015798503,1,,4015798493,56,Back,4015798495,140,46.2,4016741817,178,,4015798501,213,5.6,4015798497,141,51.0,4015798499,212,27.5,4015798491,157,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504599911,318,61,1,26,46,a3nyxabgsqlnqfkeg41m6tnpp,0,55.4,48.7,2023-02-05T16:57:06.908Z,2023-02-06T01:09:04Z,4016741993,178,,4015798555,56,Center,,,,,,,,,,,,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600003,160,1,1,26,48,22doj4sgsocqpxw45h607udje,1,53.5,47,2023-02-05T16:57:08.529Z,2023-02-06T01:09:09Z,4016742139,178,,4015798975,140,67.8,4015798973,56,Center,4015798977,141,23.6,4015798979,212,21.9,4015798981,213,5.5,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600055,161,1,1,26,55,22doj4sgsocqpxw45h607udje,1,83.3,33.2,2023-02-05T16:57:15.504Z,2023-02-06T01:09:14Z,4015799243,140,80.6,4016742227,178,,4015799245,141,50.7,4015799247,212,12.2,4015799241,56,Center,4015799249,213,1.8,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600115,162,1,1,26,58,22doj4sgsocqpxw45h607udje,1,85.8,32.6,2023-02-05T16:57:19.022Z,2023-02-06T01:09:20Z,4015799515,212,6.8,4015799513,141,22.9,4015799511,140,87.5,4016742367,178,,4015799509,56,Center,4015799517,213,5.0,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504784959,1560,83,1,27,3,a3nyxabgsqlnqfkeg41m6tnpp,1,6.6,75,2023-02-05T16:57:23.483Z,2023-02-06T01:47:00Z,4016798643,399,241157,,,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600119,163,1,1,27,4,22doj4sgsocqpxw45h607udje,0,98.2,27.3,2023-02-05T16:57:25.117Z,2023-02-06T01:09:24Z,4015799525,56,Center,4015799533,213,1.6,4016742519,178,,4015799529,141,27.9,4015799539,233,319,4015799543,286,,4015799531,212,0.4,4015799527,140,98.2,anxby26pfxpu4u5bfy9nbuvah,Emerson,4015799537,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600113,319,74,1,27,4,a3nyxabgsqlnqfkeg41m6tnpp,1,2.4,71.1,2023-02-05T16:57:25.142Z,2023-02-06T01:09:29Z,4015799505,56,Back,4015799569,233,163,4015799507,285,,4016742693,178,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600137,164,6,1,27,5,22doj4sgsocqpxw45h607udje,1,97.9,28.4,2023-02-05T16:57:25.625Z,2023-02-06T01:09:32Z,4015799611,56,Center,4015799613,75,,4015799637,233,320,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600129,320,6,1,27,5,a3nyxabgsqlnqfkeg41m6tnpp,0,2.1,71.6,2023-02-05T16:57:25.625Z,2023-02-06T01:09:32Z,4015799667,233,164,4015799577,56,Back,4015799579,73,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600459,165,1,1,27,37,22doj4sgsocqpxw45h607udje,1,99.5,0.5,2023-02-05T16:57:57.812Z,2023-02-06T01:09:46Z,4015801305,212,13.9,4015801303,141,19.1,4016743323,178,,4015801301,140,93.9,4015801297,6,,4015801307,213,2.0,4015801299,56,Right,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600475,166,1,1,27,38,22doj4sgsocqpxw45h607udje,1,93.9,19.1,2023-02-05T16:57:59.213Z,2023-02-06T01:09:49Z,4016743451,178,,4015801367,141,8.2,4015801369,212,10.6,4015801365,140,86.7,4015801371,213,3.9,4015801363,56,Right,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600491,167,1,1,27,41,22doj4sgsocqpxw45h607udje,0,87.9,6.4,2023-02-05T16:58:01.715Z,2023-02-06T01:09:52Z,4015801451,140,96.2,4015801445,2,,4015801449,56,Center,4015801447,155,,4015801459,1,,4016743523,178,,4015801457,213,1.3,4016333807,72,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,4015801455,212,35.7,4015801453,141,4016333805,223,,,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600495,321,12,1,27,43,a3nyxabgsqlnqfkeg41m6tnpp,1,2.7,42.2,2023-02-05T16:58:03.722Z,2023-02-06T01:09:55Z,4015801487,213,5.1,4015801479,56,Back,4015801481,140,6.9,4015801505,15,,4016743677,388,,4015801485,212,11.3,4015801483,141,26.9,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600509,322,49,1,27,45,a3nyxabgsqlnqfkeg41m6tnpp,1,7.5,25.4,2023-02-05T16:58:06.329Z,2023-02-06T01:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600585,323,1,1,27,46,a3nyxabgsqlnqfkeg41m6tnpp,0,7.9,25.1,2023-02-05T16:58:06.389Z,2023-02-06T01:10:06Z,4015801897,140,59.4,4015801903,213,6.1,4015801899,141,13.3,4015801905,1,,4016744043,178,,4015801895,56,Right,4015801893,157,,4015801901,212,54.7,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600579,168,49,1,27,52,22doj4sgsocqpxw45h607udje,1,40.8,86.9,2023-02-05T16:58:13.115Z,2023-02-06T01:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600645,169,1,1,27,52,22doj4sgsocqpxw45h607udje,1,36.9,82.3,2023-02-05T16:58:13.160Z,2023-02-06T01:10:19Z,4015802231,140,14.5,4015802229,56,Back,4015802237,213,3.8,4015802235,212,29.7,4015802233,141,55.7,4016744491,388,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600703,170,1,1,27,56,22doj4sgsocqpxw45h607udje,0,15.3,55.5,2023-02-05T16:58:16.954Z,2023-02-06T01:10:21Z,4015802557,213,6.2,4016744541,178,,4015802559,1,,4015802551,140,55.9,4015802547,157,,4015802549,56,Center,4015802553,141,50.9,4015802555,212,42.7,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600709,324,1,1,28,0,a3nyxabgsqlnqfkeg41m6tnpp,0,43.4,45.1,2023-02-05T16:58:20.600Z,2023-02-06T01:10:24Z,4015802593,56,Center,4015802595,140,58.1,4016744617,388,,4015802599,212,15.4,4015802601,213,6.3,4015802591,3,,4015802597,141,44.8,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600745,171,1,1,28,1,22doj4sgsocqpxw45h607udje,0,38,55.3,2023-02-05T16:58:22.002Z,2023-02-06T01:10:27Z,4015802809,213,0.7,4015802801,56,Back,4015802807,212,9.1,4015802803,140,44.4,4015802805,141,64.3,4016744683,388,,4015802799,3,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600741,325,1,1,28,2,a3nyxabgsqlnqfkeg41m6tnpp,1,54,30.8,2023-02-05T16:58:23.115Z,2023-02-06T01:10:33Z,4015802783,212,6.3,4015802785,213,0.9,4015802775,3,,4016744873,388,,4015802781,141,38.0,4015802779,140,57.7,4015802777,56,Center,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600749,326,49,1,28,3,a3nyxabgsqlnqfkeg41m6tnpp,1,57.7,38,2023-02-05T16:58:24.296Z,2023-02-06T01:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600763,327,3,1,28,4,a3nyxabgsqlnqfkeg41m6tnpp,0,59.2,41,2023-02-05T16:58:25.275Z,2023-02-06T01:10:46Z,4015804155,233,172,4015802895,286,,4015802893,56,Center,4016745287,178,,4016335649,465,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600781,172,7,1,28,5,22doj4sgsocqpxw45h607udje,1,40.8,59,2023-02-05T16:58:25.361Z,2023-02-06T01:10:51Z,4015803045,233,327,4016335741,383,,4015802997,56,Back,4015802999,285,,4016745365,178,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600785,173,49,1,28,5,22doj4sgsocqpxw45h607udje,1,40.4,56.9,2023-02-05T16:58:25.647Z,2023-02-06T01:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600833,174,1,1,28,6,22doj4sgsocqpxw45h607udje,1,40.5,55.7,2023-02-05T16:58:27.045Z,2023-02-06T01:11:02Z,4015803271,140,49.9,4016745781,178,,4015803277,213,5.7,4015803269,56,Back,4015803275,212,11.6,4015803273,141,46.6,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600835,175,1,1,28,7,22doj4sgsocqpxw45h607udje,1,50.6,44.5,2023-02-05T16:58:28.336Z,2023-02-06T01:11:09Z,4015810557,213,1.1,4015810551,140,53.8,4016746021,178,,4015810553,141,54.2,4015810549,56,Center,4015810555,212,7.4,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600841,176,1,1,28,10,22doj4sgsocqpxw45h607udje,1,55.4,63.9,2023-02-05T16:58:30.465Z,2023-02-06T01:11:14Z,4015811865,56,Center,4015811871,212,10.0,4016746157,178,,4015811867,140,59.0,4015811869,141,77.5,4015811873,213,1.2,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600887,177,1,1,28,12,22doj4sgsocqpxw45h607udje,1,56,85.3,2023-02-05T16:58:32.826Z,2023-02-06T01:11:19Z,4016746311,178,,4015803547,56,Back,4015803553,212,11.5,4015803549,140,45.1,4015803555,213,3.0,4015803551,141,87.1,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600917,178,1,1,28,15,22doj4sgsocqpxw45h607udje,1,44.4,86.8,2023-02-05T16:58:35.681Z,2023-02-06T01:11:21Z,4015803727,56,Back,4015803731,141,79.6,4015803729,140,34.1,4016746391,178,,4015803735,213,3.6,4015803733,212,11.9,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600947,179,1,1,28,17,22doj4sgsocqpxw45h607udje,1,29.9,80.6,2023-02-05T16:58:38.115Z,2023-02-06T01:11:25Z,4016746539,178,,4015803949,141,54.3,4015803953,213,3.8,4015803947,140,8.0,4015803951,212,29.1,4015803945,56,Back,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600973,180,1,1,28,23,22doj4sgsocqpxw45h607udje,1,9.4,52.2,2023-02-05T16:58:44.197Z,2023-02-06T01:11:29Z,4015804125,213,4.9,4015804117,56,Back,4015804123,212,17.9,4015804119,140,12.8,4016746613,178,,4015804121,141,26.4,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504600985,181,1,1,28,28,22doj4sgsocqpxw45h607udje,1,12.7,27,2023-02-05T16:58:48.794Z,2023-02-06T01:11:33Z,4015804223,56,Back,4015804225,140,4.3,4016746685,178,,4015804227,141,43.3,4015804231,213,2.2,4015804229,212,14.2,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504601053,182,1,1,28,31,22doj4sgsocqpxw45h607udje,1,4.9,48.2,2023-02-05T16:58:51.370Z,2023-02-06T01:11:36Z,4015804575,56,Back,4015804587,213,1.1,4015804577,140,17.6,4015804581,212,30.2,4016746795,178,,4015804579,141,88.0,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504601075,183,1,1,28,36,22doj4sgsocqpxw45h607udje,1,21.7,88.7,2023-02-05T16:58:57.251Z,2023-02-06T01:11:39Z,4015804699,140,27.4,4015804701,141,85.1,4015804697,56,Back,4015804703,212,6.5,4015804705,213,5.9,4016746885,178,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
