id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2528675283,548,1,2,53,19,9q0arba2kbnywth8bkxlhgmdr,1,3.7,46.2,2023-04-04T20:12:22.142Z,2023-04-05T04:17:11Z,4163910065,141,6.9,4163910059,124,,4163910073,74,,4163910061,56,Back,4163910063,140,44.4,4163910071,1,,4163910067,212,50.4,4163910069,213,5.7,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528711335,974,1,2,53,22,9q0arba2kbnywth8bkxlhgmdr,0,38.6,5.5,2023-04-04T20:12:25.345Z,2023-04-05T04:17:16Z,4164104153,189,,4164104109,140,41.2,4164104113,212,4.8,4164104107,56,Back,4164104111,141,11.3,4164529797,178,,4164104115,213,1.0,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675281,601,4,2,53,25,c8h9bw1l82s06h77xxrelzhur,1,42,95.2,2023-04-04T20:12:28.124Z,2023-04-05T04:17:24Z,4163910193,233,549,4163910055,265,,4163910049,13,,4163910051,56,Back,4163910057,286,,4163910053,152,,4163910161,189,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675301,549,4,2,53,25,9q0arba2kbnywth8bkxlhgmdr,0,58,4.8,2023-04-04T20:12:28.125Z,2023-04-05T04:17:23Z,4163910281,189,,4163910227,233,601,4163910175,265,,4163910177,285,,4163910173,152,,4164529857,178,,4163910169,13,,4163910171,56,Right,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675313,602,1,2,53,39,c8h9bw1l82s06h77xxrelzhur,1,36.5,86.9,2023-04-04T20:12:42.525Z,2023-04-05T04:17:31Z,4163910265,141,87.5,4163910255,152,,4163910259,56,Back,4164529923,178,,4163910267,212,11.5,4163910251,5,,4163910263,140,25.6,4163910269,213,3.1,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675329,603,1,2,53,41,c8h9bw1l82s06h77xxrelzhur,1,24.7,85.5,2023-04-04T20:12:44.781Z,2023-04-05T04:17:35Z,4163910335,141,63.3,4163910331,56,Back,4163910337,212,16.7,4163910333,140,17.9,4164529971,178,,4163910339,213,4.3,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675349,604,1,2,53,45,c8h9bw1l82s06h77xxrelzhur,1,18.2,65.1,2023-04-04T20:12:48.270Z,2023-04-05T04:17:38Z,4163910445,213,1.1,4163910437,56,Back,4164530001,178,,4163910439,140,28.6,4163910441,141,93.3,4163910443,212,22.1,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675397,605,1,2,53,50,c8h9bw1l82s06h77xxrelzhur,1,27.6,89.7,2023-04-04T20:12:53.142Z,2023-04-05T04:17:41Z,4163910715,213,4.2,4164530029,178,,4163910711,141,74.3,4163910709,140,21.7,4163910713,212,12.2,4163910707,56,Back,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675405,606,1,2,53,53,c8h9bw1l82s06h77xxrelzhur,1,22,74,2023-04-04T20:12:56.653Z,2023-04-05T04:17:45Z,4163910755,140,26.5,4164530057,178,,4163910753,56,Back,4163910757,141,93.0,4163910761,213,1.2,4163910759,212,13.8,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675429,607,1,2,53,55,c8h9bw1l82s06h77xxrelzhur,1,27.2,93,2023-04-04T20:12:58.384Z,2023-04-05T04:17:48Z,4163910879,141,86.4,4163910877,140,41.4,4164530089,178,,4163910875,56,Back,4163910883,213,6.0,4163910881,212,15.6,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675439,608,1,2,53,58,c8h9bw1l82s06h77xxrelzhur,1,49.1,90.6,2023-04-04T20:13:01.553Z,2023-04-05T04:17:57Z,4163910973,212,8.8,4163910969,140,57.1,4163910971,141,94.5,4163910967,56,Left,4164530145,178,,4163910975,213,0.3,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528794609,1219,83,2,54,0,9q0arba2kbnywth8bkxlhgmdr,1,39.9,5,2023-04-04T20:13:03.345Z,2023-04-05T04:59:02Z,4164554567,399,214285,,,,,,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675447,609,1,2,54,1,c8h9bw1l82s06h77xxrelzhur,0,56.3,97.7,2023-04-04T20:13:04.062Z,2023-04-05T04:18:05Z,4164530193,178,,4163911017,236,,4163911003,213,5.9,4163910999,141,97.1,4163910995,56,Left,4163911023,286,,4163911001,212,1.1,4163911019,233,550,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,4163910997,140,,,,,,,,,,57.3,,,,,,,,,,,,,,,,,,,,,
2528675451,550,74,2,54,1,9q0arba2kbnywth8bkxlhgmdr,1,40.8,5.2,2023-04-04T20:13:04.085Z,2023-04-05T04:18:09Z,4163911037,233,609,4163911011,285,,4164530221,178,,4163911009,56,Back,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675455,551,5,2,54,1,9q0arba2kbnywth8bkxlhgmdr,0,39.4,-1.6,2023-04-04T20:13:04.607Z,2023-04-05T04:18:14Z,4163911031,56,Back,4163911267,233,610,4163911033,347,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675495,610,5,2,54,1,c8h9bw1l82s06h77xxrelzhur,1,60.6,101.6,2023-04-04T20:13:04.607Z,2023-04-05T04:18:14Z,4163911229,347,,4163911227,56,Left,4163911237,233,551,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675505,611,1,2,54,11,c8h9bw1l82s06h77xxrelzhur,0,67.9,100,2023-04-04T20:13:15.027Z,2023-04-05T04:18:18Z,4163911291,141,81.8,4163911287,56,Left,4163911293,212,14.8,4163911289,140,73.7,4163911295,213,5.1,4163911285,107,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675509,552,8,2,54,12,9q0arba2kbnywth8bkxlhgmdr,1,23.9,17.7,2023-04-04T20:13:15.903Z,2023-04-05T04:18:37Z,4164049659,385,,4163911319,56,Back,4164530437,178,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675531,612,1,2,54,15,c8h9bw1l82s06h77xxrelzhur,1,56.3,73.1,2023-04-04T20:13:18.847Z,2023-04-05T04:18:40Z,4163911415,141,51.5,4164530463,178,,4163911411,56,Center,4163911413,140,52.7,4163911417,212,15.2,4163911419,213,4.5,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675551,613,1,2,54,18,c8h9bw1l82s06h77xxrelzhur,1,44.2,44.5,2023-04-04T20:13:21.668Z,2023-04-05T04:18:44Z,4164530501,178,,4163911527,141,22.9,4163911523,56,Center,4163911531,213,5.3,4163911529,212,17.8,4163911525,140,53.8,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675573,614,1,2,54,23,c8h9bw1l82s06h77xxrelzhur,1,62.5,21.2,2023-04-04T20:13:26.135Z,2023-04-05T04:18:46Z,4163911635,140,92.7,4163911639,212,46.2,4163911641,213,0.8,4163911633,56,Center,4163911637,141,70.7,4163911631,155,,4164530513,178,,4163911643,1,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675587,615,1,2,54,25,c8h9bw1l82s06h77xxrelzhur,0,92.7,70.7,2023-04-04T20:13:28.744Z,2023-04-05T04:18:50Z,4163911713,56,Center,4163911717,141,59.9,4163911719,212,7.3,4163911711,3,,4164530553,388,,4163911715,140,92.8,4163911721,213,4.7,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675605,553,1,2,54,27,9q0arba2kbnywth8bkxlhgmdr,1,9.7,42.2,2023-04-04T20:13:30.148Z,2023-04-05T04:18:56Z,4163911791,140,7.6,4163911787,3,,4163911797,213,2.3,4163911793,141,46.0,4163911789,56,Back,4163911795,212,3.4,4164530585,178,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675607,554,52,2,54,27,9q0arba2kbnywth8bkxlhgmdr,1,7.6,46,2023-04-04T20:13:30.895Z,2023-04-05T04:19:00Z,4164530643,178,,4164050035,378,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675709,555,1,2,54,35,9q0arba2kbnywth8bkxlhgmdr,1,11.4,46.4,2023-04-04T20:13:38.685Z,2023-04-05T04:19:06Z,4163912275,56,Back,4163912281,212,10.7,4163912307,287,,4163912277,140,10.3,4163912283,213,1.7,4163912311,189,,4163912279,141,62.0,4163912273,123,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,4164530711,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528712439,975,1,2,54,40,9q0arba2kbnywth8bkxlhgmdr,1,11.9,64,2023-04-04T20:13:43.078Z,2023-04-05T04:19:08Z,4164530749,178,,4164110563,189,,4164110387,213,0,4164110383,141,64.0,4164110381,140,23.7,4164110385,212,12.4,4164110379,56,Back,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528712457,976,1,2,54,41,9q0arba2kbnywth8bkxlhgmdr,1,23.7,64,2023-04-04T20:13:44.555Z,2023-04-05T04:19:12Z,4164110503,212,17.4,4164530787,178,,4164110495,189,,4164110501,141,88.5,4164110499,140,28.5,4164110497,56,Back,4164110505,213,1.3,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675721,556,1,2,54,44,9q0arba2kbnywth8bkxlhgmdr,1,27.1,87.5,2023-04-04T20:13:47.080Z,2023-04-05T04:19:19Z,4163912357,56,Back,4164530839,178,,4163912359,140,11.8,4163912363,141,90.0,4163912367,212,16.2,4163912371,213,3.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675731,557,1,2,54,45,9q0arba2kbnywth8bkxlhgmdr,1,12,89,2023-04-04T20:13:48.815Z,2023-04-05T04:19:24Z,4163912415,213,4.5,4164530889,178,,4163912409,140,11.5,4163912413,212,2.6,4163912407,56,Back,4163912411,141,85.3,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675749,558,1,2,54,47,9q0arba2kbnywth8bkxlhgmdr,1,11.5,85.3,2023-04-04T20:13:50.519Z,2023-04-05T04:19:27Z,4164530909,178,,4163912505,141,90.0,4163912509,213,0.4,4163912507,212,8.2,4163912503,140,18.7,4163912501,56,Back,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528795311,1309,83,2,54,48,c8h9bw1l82s06h77xxrelzhur,1,79.2,10.7,2023-04-04T20:13:51.977Z,2023-04-05T05:05:13Z,4164557425,399,91651,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675753,559,1,2,54,49,9q0arba2kbnywth8bkxlhgmdr,0,17.9,88.6,2023-04-04T20:13:52.806Z,2023-04-05T04:19:43Z,4163912537,213,4.6,4163912533,141,86.0,4164530961,389,,4163912531,140,17.7,4163912529,56,Back,4163912605,236,,4163912607,233,616,4163912535,212,1.8,ehopba709zukxj4vgcync942d,M. Kovačić,4163912611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675763,616,74,2,54,49,c8h9bw1l82s06h77xxrelzhur,1,85.6,11.8,2023-04-04T20:13:52.829Z,2023-04-05T04:19:41Z,4163912583,56,Right,4163912629,233,559,4164531001,178,,4163912585,285,,,,,,,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675767,617,49,2,54,50,c8h9bw1l82s06h77xxrelzhur,1,79.2,20.5,2023-04-04T20:13:53.595Z,2023-04-05T04:19:49Z,,,,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675773,618,1,2,54,51,c8h9bw1l82s06h77xxrelzhur,1,79.2,20.5,2023-04-04T20:13:54.248Z,2023-04-05T04:19:53Z,4163912635,140,70.2,4164531087,178,,4163912633,56,Right,4163912637,141,14.3,4163912641,213,3.6,4163912639,212,10.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675777,619,1,2,54,52,c8h9bw1l82s06h77xxrelzhur,1,70.2,14.3,2023-04-04T20:13:55.737Z,2023-04-05T04:19:57Z,4163912675,212,16.1,4164531129,178,,4163912671,140,70.3,4163912667,56,Center,4163912677,213,1.6,4163912673,141,38.0,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675787,620,1,2,54,55,c8h9bw1l82s06h77xxrelzhur,0,70.3,37.7,2023-04-04T20:13:58.258Z,2023-04-05T04:20:01Z,4163912725,212,15.4,4163912719,56,Center,4163912721,140,55.9,4163912723,141,41.6,4164531169,178,,4163912727,213,3.0,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675793,560,49,2,54,56,9q0arba2kbnywth8bkxlhgmdr,1,41,59.7,2023-04-04T20:13:59.824Z,2023-04-05T04:20:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675831,561,1,2,54,59,9q0arba2kbnywth8bkxlhgmdr,1,43.7,64.6,2023-04-04T20:14:03.054Z,2023-04-05T04:20:09Z,4164531247,178,,4163912985,213,4.7,4163912977,56,Back,4163912979,140,43.4,4163912983,212,7.9,4163912981,141,53.0,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675867,562,4,2,55,4,9q0arba2kbnywth8bkxlhgmdr,1,68,63.8,2023-04-04T20:14:07.328Z,2023-04-05T04:20:18Z,4163925719,295,,4163913167,286,,4163913163,152,,4163913161,56,Center,4163913159,13,,4163921973,233,621,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528675871,621,4,2,55,4,c8h9bw1l82s06h77xxrelzhur,0,32,36.2,2023-04-04T20:14:07.329Z,2023-04-05T04:20:17Z,4163913195,56,Back,4163913193,295,,4163913197,152,,4163913199,285,,4163921993,233,562,4164531337,178,,4163913191,13,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676035,622,17,2,55,5,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-04T20:14:08.925Z,2023-04-05T04:21:02Z,4163914179,13,243,4163914673,189,,4163914941,393,,4163914175,31,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676469,564,1,2,56,36,9q0arba2kbnywth8bkxlhgmdr,1,73.1,61.2,2023-04-04T20:15:39.806Z,2023-04-05T04:21:18Z,4163916455,212,2.5,4163916447,152,,4163916445,5,,4163916451,140,73.3,4163916457,213,4.8,4163917111,154,,4164531869,178,,4163916449,56,Center,7usl4495egoptlrd762f0arbp,B. Chilwell,4163917109,210,4163916453,141,,,,,,,,13,57.5,1,,,,,,,,,,,,,,,,,,,
2528676481,565,13,2,56,38,9q0arba2kbnywth8bkxlhgmdr,1,75.1,57.3,2023-04-04T20:15:41.094Z,2023-04-05T04:21:18Z,4163916499,56,Center,4163916681,20,,4163917153,215,,4163917137,81,,4163917149,102,40.7,4163917151,103,62.5,4163917145,55,564,4163916497,18,,dczrgxyolp7lcz413wkz7ap61,R. James,4163917157,231,4163917155,230,4163917139,29,4163917141,154,4164531889,178,,51.8,98.2,,,4163916679,24,,,,,,,,,,,,,,,,
2528676485,566,5,2,56,39,9q0arba2kbnywth8bkxlhgmdr,0,100.7,43.4,2023-04-04T20:15:42.222Z,2023-04-05T04:21:20Z,4163916525,56,Center,4163916527,346,,4163916577,233,623,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676477,623,5,2,56,39,c8h9bw1l82s06h77xxrelzhur,1,-0.7,56.6,2023-04-04T20:15:42.222Z,2023-04-05T04:21:20Z,4163916483,346,,4163916573,233,566,4163916481,56,Back,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676593,624,1,2,56,51,c8h9bw1l82s06h77xxrelzhur,1,5.1,51.8,2023-04-04T20:15:54.507Z,2023-04-05T04:21:26Z,4163917089,124,,4163917093,140,10.3,4163917097,212,13.8,4163917099,213,5.1,4163917091,56,Back,4163917103,237,,4163917113,189,,4163917095,141,33.2,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676615,625,1,2,56,53,c8h9bw1l82s06h77xxrelzhur,1,10.3,33.2,2023-04-04T20:15:56.723Z,2023-04-05T04:21:31Z,4163917249,212,25.3,4163917243,56,Back,4163917247,141,70.4,4163917271,189,,4163917251,213,1.6,4163917245,140,8.9,4164532067,178,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676639,626,1,2,56,59,c8h9bw1l82s06h77xxrelzhur,1,20.3,76.8,2023-04-04T20:16:02.293Z,2023-04-05T04:21:36Z,4164532193,178,,4163917381,140,37.9,4163917387,213,0.5,4163917383,141,90.6,4163917379,56,Back,4163917385,212,20.7,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676641,627,1,2,57,1,c8h9bw1l82s06h77xxrelzhur,1,37.9,90.6,2023-04-04T20:16:04.149Z,2023-04-05T04:21:41Z,4163917405,212,6.4,4163917401,140,31.8,4163917399,56,Back,4163917407,213,3.2,4164532293,178,,4163917403,141,90.3,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676647,628,1,2,57,2,c8h9bw1l82s06h77xxrelzhur,1,31.8,90.3,2023-04-04T20:16:05.109Z,2023-04-05T04:21:45Z,4163917447,140,35.7,4163917449,141,79.5,4164532401,178,,4163917445,56,Back,4163917451,212,8.4,4163917453,213,5.2,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676651,629,1,2,57,3,c8h9bw1l82s06h77xxrelzhur,0,35.7,79.5,2023-04-04T20:16:06.491Z,2023-04-05T04:21:49Z,4163917487,141,77.4,4163917543,286,,4163917537,236,,4163917485,140,35.0,4163917483,56,Back,4163917489,212,1.6,4163917539,233,567,4163917491,213,4.2,5e300bc3sbmy6iqpvmic34qju,D. Núñez,4164532501,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676649,567,74,2,57,3,9q0arba2kbnywth8bkxlhgmdr,1,67.9,27.9,2023-04-04T20:16:06.527Z,2023-04-05T04:21:53Z,4163917481,285,,4163917475,56,Center,4164532561,178,,4163917561,233,629,,,,,,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676663,630,61,2,57,3,c8h9bw1l82s06h77xxrelzhur,1,35,77.4,2023-04-04T20:16:06.641Z,2023-04-05T04:21:57Z,4163917591,56,Back,4164532615,21,,4164532619,178,,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676677,631,1,2,57,6,c8h9bw1l82s06h77xxrelzhur,1,41.7,43,2023-04-04T20:16:09.423Z,2023-04-05T04:22:02Z,4164532675,178,,4163917665,141,39.2,4163917663,140,30.0,4163917667,212,12.6,4163917669,213,3.3,4163917659,3,,4163917661,56,Back,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676699,632,1,2,57,8,c8h9bw1l82s06h77xxrelzhur,0,29.8,38.9,2023-04-04T20:16:11.821Z,2023-04-05T04:22:04Z,4163917791,213,5.4,4163917789,212,21.7,4163917787,141,13.4,4163917783,56,Back,4163917785,140,42.3,4164532707,178,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676701,568,49,2,57,11,9q0arba2kbnywth8bkxlhgmdr,1,57,87.5,2023-04-04T20:16:14.577Z,2023-04-05T04:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676725,569,1,2,57,11,9q0arba2kbnywth8bkxlhgmdr,1,57,87.4,2023-04-04T20:16:14.598Z,2023-04-05T04:22:13Z,4163917871,212,8.4,4163917867,140,49.0,4164532797,178,,4163917869,141,86.8,4163917873,213,3.2,4163917865,56,Back,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676739,570,1,2,57,12,9q0arba2kbnywth8bkxlhgmdr,1,48.8,86.6,2023-04-04T20:16:15.132Z,2023-04-05T04:22:17Z,4163917955,56,Left,4163917963,213,6.1,4164532843,178,,4163917959,141,83.2,4163917961,212,14.3,4163917957,140,62.2,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676741,571,50,2,57,14,9q0arba2kbnywth8bkxlhgmdr,1,63.2,80.4,2023-04-04T20:16:17.524Z,2023-04-05T04:22:26Z,4163918035,233,633,4163917967,56,Left,4163917969,286,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676747,633,7,2,57,14,c8h9bw1l82s06h77xxrelzhur,0,36.8,19.6,2023-04-04T20:16:17.960Z,2023-04-05T04:22:31Z,4164051949,385,,4163917993,285,,4164532955,178,,4163917991,56,Back,4163918009,233,571,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528677507,594,61,2,57,14,9q0arba2kbnywth8bkxlhgmdr,1,65.6,70.8,2023-04-04T20:16:18.030Z,2023-04-05T04:22:38Z,4163922037,56,Center,4164533027,389,,,,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676749,634,49,2,57,15,c8h9bw1l82s06h77xxrelzhur,1,39.4,26.9,2023-04-04T20:16:18.706Z,2023-04-05T04:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676773,635,1,2,57,17,c8h9bw1l82s06h77xxrelzhur,1,42.1,30.5,2023-04-04T20:16:20.564Z,2023-04-05T04:22:46Z,4163918111,56,Center,4163918119,141,59.0,4163918117,140,53.9,4164533125,178,,4163918121,212,23.0,4163918123,213,1.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676789,636,1,2,57,19,c8h9bw1l82s06h77xxrelzhur,1,54,59,2023-04-04T20:16:22.765Z,2023-04-05T04:22:51Z,4163918235,56,Center,4164533197,178,,4163918241,212,13.1,4163918239,141,48.4,4163918237,140,64.4,4163918243,213,5.7,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528676793,637,1,2,57,22,c8h9bw1l82s06h77xxrelzhur,0,66.7,51.9,2023-04-04T20:16:25.386Z,2023-04-05T04:22:56Z,4163918269,141,59.9,4163918267,140,75.7,4163918271,212,10.9,4163918273,213,0.5,4164533257,178,,4163918265,56,Center,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
