id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2494412891,1040,67,1,17,37,1c8m2ko0wxq1asfkuykurdr0y,1,89.2,66.5,2022-12-31T15:17:58.051Z,2023-01-01T03:35:17Z,3962321257,233,1366,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494412887,1366,67,1,17,37,1pse9ta7a45pi2w2grjim70ge,0,10.8,33.5,2022-12-31T15:17:58.052Z,2023-01-01T02:58:50Z,3962321261,233,1040,,,,,,,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352909,172,15,1,17,37,1c8m2ko0wxq1asfkuykurdr0y,1,92.3,65.8,2022-12-31T15:17:58.079Z,2023-01-01T03:35:18Z,3962300999,178,,3962008875,64,,3962009377,29,,3962009043,72,,3962009391,146,92.9,3962009393,147,64.1,3962014099,80,,3962009061,233,165,9c927a1i8iqblent14xat7aad,J. Ayew,3962009381,55,171,3962008437,56,3962009389,328,3962009047,82,Center,,,,3962008873,22,,3962009379,154,,3962009395,230,99.0,3962009387,103,9.7,3962009385,102,47.2,3962009397,231,52.3,,,,,,,
2494352913,165,10,1,17,37,1pse9ta7a45pi2w2grjim70ge,1,7.9,35.8,2022-12-31T15:17:58.087Z,2023-01-01T01:05:52Z,3962301033,178,,3962008449,94,,3962009081,233,172,3962008451,56,Back,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352923,166,6,1,17,38,1pse9ta7a45pi2w2grjim70ge,0,7,39.4,2022-12-31T15:17:59.237Z,2023-01-01T01:06:00Z,3962008485,73,,3962009491,233,174,3962008483,56,Back,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352925,174,6,1,17,38,1c8m2ko0wxq1asfkuykurdr0y,1,93,60.6,2022-12-31T15:17:59.237Z,2023-01-01T01:05:59Z,3962008487,56,Center,3962009487,233,166,3962009485,73,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352917,173,43,1,17,40,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-12-31T15:18:00.877Z,2022-12-31T15:18:26Z,3962009447,144,61,3962008467,56,Center,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353151,175,1,1,18,14,1c8m2ko0wxq1asfkuykurdr0y,1,99.5,99.6,2022-12-31T15:18:34.507Z,2023-01-01T01:06:18Z,3962301109,178,,3962010609,154,,3962010607,210,16,3962009715,2,,3962010611,25,,3962009717,6,,3962009719,155,,3962180287,72,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3962009723,56,Center,3962009721,224,3962009733,1,3962009731,213,,,4.6,,3962009725,140,94.7,3962009727,141,51.0,3962009729,212,33.4,,,,,,,,,,1,,,,,,
2494353153,176,16,1,18,16,1c8m2ko0wxq1asfkuykurdr0y,1,94.9,51,2022-12-31T15:18:36.892Z,2023-01-01T01:06:19Z,3962180337,395,99.8,3962010617,154,,3962010615,29,,3962010631,231,50.5,3962010623,102,46.5,3962301145,388,,3962010629,230,99.5,3962009981,328,,9c927a1i8iqblent14xat7aad,J. Ayew,3962010613,80,,3962180339,396,3962010619,55,3962009971,15,48.0,175,,,3962009741,16,,3962009987,374,2022-12-31 15:18:36.125,3962009995,375,18:15.835,3962009743,56,Center,3962009967,25,,3962010627,214,,,3962010625,103,15.8,,,
2494353453,167,1,1,19,15,1pse9ta7a45pi2w2grjim70ge,1,50.1,50.3,2022-12-31T15:19:35.976Z,2023-01-01T01:06:23Z,3962011195,140,31.2,3962011197,141,45.2,3962011199,212,20.1,3962011193,56,Back,3962301153,178,,3962011203,279,G,3962011201,213,3.3,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353459,168,1,1,19,16,1pse9ta7a45pi2w2grjim70ge,1,31.2,45.2,2022-12-31T15:19:37.176Z,2023-01-01T01:06:30Z,3962011235,141,40.0,3962011237,212,3.7,3962011239,213,5.0,3962011233,140,32.2,3962301181,178,,3962011231,56,Back,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353479,169,1,1,19,18,1pse9ta7a45pi2w2grjim70ge,1,32.2,40,2022-12-31T15:19:38.777Z,2023-01-01T01:06:35Z,3962011299,140,35.7,3962011297,56,Back,3962011303,212,19.8,3962011301,141,68.6,3962301203,178,,3962011305,213,1.4,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353531,170,1,1,19,20,1pse9ta7a45pi2w2grjim70ge,1,35.7,68.6,2022-12-31T15:19:40.836Z,2023-01-01T01:06:43Z,3962011531,213,0.2,3962011533,1,,3962011521,155,,3962011523,56,Left,3962301227,178,,3962011529,212,59.3,3962011527,141,85.8,3962011525,140,91.1,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494412943,1380,67,1,19,24,1pse9ta7a45pi2w2grjim70ge,1,84.7,83.6,2022-12-31T15:19:44.675Z,2023-01-01T03:35:19Z,3962321421,233,1051,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494412941,1051,67,1,19,24,1c8m2ko0wxq1asfkuykurdr0y,0,15.3,16.4,2022-12-31T15:19:44.676Z,2023-01-01T03:00:00Z,3962321429,233,1380,,,,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353535,171,3,1,19,31,1pse9ta7a45pi2w2grjim70ge,0,91.6,96.7,2022-12-31T15:19:51.482Z,2023-01-01T01:07:12Z,3962011541,56,Left,3962011543,286,,3962011581,233,177,3962180631,465,,3962301347,178,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353527,177,7,1,19,31,1c8m2ko0wxq1asfkuykurdr0y,1,8.4,3.3,2022-12-31T15:19:51.495Z,2023-01-01T01:07:17Z,3962180629,385,,3962011501,167,,3962011503,56,Back,3962011565,233,171,3962011505,285,,3962301385,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353557,172,5,1,19,31,1pse9ta7a45pi2w2grjim70ge,1,90.7,101.4,2022-12-31T15:19:51.747Z,2023-01-01T01:07:22Z,3962011683,56,Left,3962011711,233,178,3962011685,347,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353533,178,5,1,19,31,1c8m2ko0wxq1asfkuykurdr0y,0,9.3,-1.4,2022-12-31T15:19:51.747Z,2023-01-01T01:07:22Z,3962011537,56,Back,3962011539,347,,3962011725,233,172,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353607,173,1,1,19,43,1pse9ta7a45pi2w2grjim70ge,1,90.5,100,2022-12-31T15:20:04.010Z,2023-01-01T01:07:47Z,3962011937,212,9.3,3962011939,213,3.8,3962011929,107,,3962011935,141,92.7,3962011933,140,83.3,3962011931,56,Left,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353621,174,1,1,19,45,1pse9ta7a45pi2w2grjim70ge,1,83.3,92.7,2022-12-31T15:20:06.032Z,2023-01-01T01:07:55Z,3962012019,212,7.0,3962012021,213,0.0,3962012011,140,90.0,3962012013,141,93.2,3962301523,178,,3962012009,56,Left,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353631,175,1,1,19,48,1pse9ta7a45pi2w2grjim70ge,0,92,97.5,2022-12-31T15:20:08.998Z,2023-01-01T01:08:01Z,3962012089,212,9.0,3962012085,141,91.5,3962012075,56,Left,3962012093,213,3.6,3962012081,140,84.4,3962301541,178,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353633,179,49,1,19,49,1c8m2ko0wxq1asfkuykurdr0y,1,22.7,7.4,2022-12-31T15:20:10.265Z,2023-01-01T01:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353663,180,1,1,19,50,1c8m2ko0wxq1asfkuykurdr0y,1,22.9,7.3,2022-12-31T15:20:10.428Z,2023-01-01T01:08:21Z,3962012229,212,12.9,3962012227,141,10.9,3962301631,178,,3962012225,140,10.8,3962012231,213,3.0,3962012223,56,Back,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353669,181,1,1,19,52,1c8m2ko0wxq1asfkuykurdr0y,0,10.6,9.1,2022-12-31T15:20:12.447Z,2023-01-01T01:08:32Z,3962012267,141,0.0,3962012269,212,15.8,3962012271,213,5.8,3962012265,140,24.2,3962012273,1,,3962301731,178,,3962012263,56,Back,3962012261,157,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353761,176,5,1,19,53,1pse9ta7a45pi2w2grjim70ge,1,78.2,100.8,2022-12-31T15:20:13.768Z,2023-01-01T01:08:44Z,3962012765,56,Left,3962012769,233,182,3962012767,347,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353673,182,5,1,19,53,1c8m2ko0wxq1asfkuykurdr0y,0,21.8,-0.8,2022-12-31T15:20:13.768Z,2023-01-01T01:08:44Z,3962012785,233,176,3962012287,56,Back,3962012289,347,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353777,177,1,1,20,10,1pse9ta7a45pi2w2grjim70ge,1,80.7,100,2022-12-31T15:20:30.408Z,2023-01-01T01:08:55Z,3962012879,141,83.9,3962012877,140,90.8,3962012875,56,Left,3962012883,213,5.5,3962012881,212,15.7,3962012873,107,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353785,178,1,1,20,11,1pse9ta7a45pi2w2grjim70ge,1,90.8,83.9,2022-12-31T15:20:31.957Z,2023-01-01T01:09:00Z,3962012935,141,64.4,3962012929,3,,3962012939,213,4.3,3962012937,212,14.3,3962012931,56,Center,3962302095,388,,3962012933,140,85.7,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353789,179,61,1,20,13,1pse9ta7a45pi2w2grjim70ge,0,85.7,64.4,2022-12-31T15:20:33.300Z,2023-01-01T01:09:07Z,3962302187,178,,3962302185,21,,3962012959,56,Center,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353787,183,61,1,20,13,1c8m2ko0wxq1asfkuykurdr0y,1,14.3,35.4,2022-12-31T15:20:33.639Z,2023-01-01T01:09:29Z,3962302327,178,,3962012943,56,Back,3962302325,21,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353791,184,49,1,20,14,1c8m2ko0wxq1asfkuykurdr0y,1,12.3,46,2022-12-31T15:20:34.489Z,2023-01-01T01:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353809,185,1,1,20,14,1c8m2ko0wxq1asfkuykurdr0y,0,12.1,45.5,2022-12-31T15:20:34.526Z,2023-01-01T01:09:45Z,3962013049,56,Right,3962013047,157,,3962013051,140,61.6,3962013053,141,7.6,3962013059,1,,3962013057,213,5.8,3962013055,212,58.0,3962302387,178,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353853,180,1,1,20,20,1pse9ta7a45pi2w2grjim70ge,0,38.9,90.6,2022-12-31T15:20:40.391Z,2023-01-01T01:10:17Z,3962013291,141,100.0,3962013293,212,11.3,3962302537,388,,3962013285,3,,3962013295,213,0.7,3962013289,140,47.0,3962013287,56,Back,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353857,181,5,1,20,22,1pse9ta7a45pi2w2grjim70ge,0,51.2,101.8,2022-12-31T15:20:42.465Z,2023-01-01T01:10:23Z,3962014031,233,186,3962013317,347,,3962013315,56,Left,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353871,186,5,1,20,22,1c8m2ko0wxq1asfkuykurdr0y,1,48.8,-1.8,2022-12-31T15:20:42.465Z,2023-01-01T01:10:23Z,3962013419,347,,3962014027,233,181,3962013417,56,Back,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353927,187,1,1,20,43,1c8m2ko0wxq1asfkuykurdr0y,0,52.6,0,2022-12-31T15:21:03.726Z,2023-01-01T01:10:29Z,3962013685,107,,3962013687,56,Right,3962013695,213,0.3,3962013689,140,68.8,3962013693,212,17.7,3962013691,141,5.2,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353935,182,1,1,20,44,1pse9ta7a45pi2w2grjim70ge,0,24.9,95.9,2022-12-31T15:21:05.128Z,2023-01-01T01:10:34Z,3962013743,140,32.8,3962013739,3,,3962013741,56,Back,3962302617,388,,3962013745,141,94.1,3962013747,212,8.4,3962013749,213,6.1,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353941,188,61,1,20,46,1c8m2ko0wxq1asfkuykurdr0y,0,62.9,7.7,2022-12-31T15:21:07.153Z,2023-01-01T01:10:41Z,3962302649,178,,3962013765,56,Right,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353953,183,1,1,20,48,1pse9ta7a45pi2w2grjim70ge,0,36.8,94.7,2022-12-31T15:21:08.608Z,2023-01-01T01:10:47Z,3962013799,157,,3962013809,213,0.0,3962013807,212,1.9,3962013811,1,,3962013805,141,94.8,3962013813,236,,3962013819,286,,3962013815,233,189,33cny48k38nlo8pcx3i24ldqt,P. Billing,3962013801,56,Back,3962013803,140,3962302681,389,,,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353951,189,74,1,20,48,1c8m2ko0wxq1asfkuykurdr0y,1,62.2,2,2022-12-31T15:21:08.659Z,2023-01-01T01:10:52Z,3962302701,178,,3962013823,233,183,3962013795,56,Right,3962013797,285,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353959,184,5,1,20,50,1pse9ta7a45pi2w2grjim70ge,1,29.4,101,2022-12-31T15:21:10.675Z,2023-01-01T01:10:57Z,3962013847,233,190,3962013843,56,Back,3962013845,347,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353957,190,5,1,20,50,1c8m2ko0wxq1asfkuykurdr0y,0,70.6,-1,2022-12-31T15:21:10.675Z,2023-01-01T01:10:58Z,3962013839,347,,3962013851,233,184,3962013837,56,Right,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353983,185,1,1,20,52,1pse9ta7a45pi2w2grjim70ge,1,29.7,100,2022-12-31T15:21:13.132Z,2023-01-01T01:11:03Z,3962014013,107,,3962014023,213,3.7,3962014021,212,17.5,3962014015,56,Back,3962014017,140,15.5,3962014019,141,87.3,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353989,186,1,1,20,57,1pse9ta7a45pi2w2grjim70ge,1,19.5,67.5,2022-12-31T15:21:18.194Z,2023-01-01T01:11:30Z,3962014057,213,4.4,3962302851,178,,3962014055,212,17.2,3962014049,56,Back,3962014053,141,43.1,3962014051,140,15.1,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354013,187,1,1,21,1,1pse9ta7a45pi2w2grjim70ge,1,18.2,43.9,2022-12-31T15:21:21.922Z,2023-01-01T01:11:34Z,3962014209,140,23.5,3962014207,56,Back,3962014211,141,65.6,3962014217,213,1.2,3962014215,212,15.8,3962302877,178,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354053,188,1,1,21,5,1pse9ta7a45pi2w2grjim70ge,0,31.7,72.9,2022-12-31T15:21:26.108Z,2023-01-01T01:11:38Z,3962014427,56,Center,3962014435,213,5.6,3962014429,140,71.9,3962014437,1,,3962014425,155,,3962014433,212,53.8,3962014431,141,23.9,3962302897,178,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354051,191,49,1,21,11,1c8m2ko0wxq1asfkuykurdr0y,1,26.1,78.5,2022-12-31T15:21:31.782Z,2023-01-01T01:11:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354061,192,1,1,21,11,1c8m2ko0wxq1asfkuykurdr0y,0,26.1,78.5,2022-12-31T15:21:31.827Z,2023-01-01T01:11:52Z,3962302955,178,,3962014481,56,Back,3962014493,212,22.1,3962014497,213,6.0,3962014485,140,46.0,3962014499,1,,3962014477,157,,3962014489,141,68.1,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354071,189,1,1,21,13,1pse9ta7a45pi2w2grjim70ge,0,53.5,31.1,2022-12-31T15:21:33.728Z,2023-01-01T01:11:56Z,3962014545,141,32.2,3962014539,3,,3962014541,56,Center,3962014543,140,65.0,3962302983,388,,3962014549,213,0.1,3962014547,212,12.1,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354099,193,1,1,21,16,1c8m2ko0wxq1asfkuykurdr0y,0,43.8,69.7,2022-12-31T15:21:36.986Z,2023-01-01T01:12:03Z,3962014663,155,,3962014665,56,Left,3962014673,213,0.5,3962014671,212,23.9,3962303027,178,,3962014669,141,86.9,3962014667,140,63.6,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354105,190,1,1,21,18,1pse9ta7a45pi2w2grjim70ge,0,34.8,13,2022-12-31T15:21:38.683Z,2023-01-01T01:12:17Z,3962014685,140,55.4,3962014687,141,14.3,3962014689,212,21.6,3962014683,56,Right,3962014681,3,,3962014691,213,0.0,3962303083,388,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354111,194,1,1,21,21,1c8m2ko0wxq1asfkuykurdr0y,1,43.1,85.3,2022-12-31T15:21:41.372Z,2023-01-01T01:12:25Z,3962014715,141,93.6,3962014719,213,2.3,3962014717,212,7.7,3962014711,56,Back,3962303125,178,,3962014713,140,38.1,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354127,195,1,1,21,21,1c8m2ko0wxq1asfkuykurdr0y,1,38.1,93.6,2022-12-31T15:21:42.275Z,2023-01-01T01:12:31Z,3962014807,140,30.6,3962014809,141,76.9,3962014813,213,4.1,3962014805,56,Back,3962014811,212,13.8,3962303157,178,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354133,196,1,1,21,26,1c8m2ko0wxq1asfkuykurdr0y,1,26.5,72.6,2022-12-31T15:21:46.893Z,2023-01-01T01:12:35Z,3962014843,56,Back,3962303169,178,,3962014849,212,19.7,3962014847,141,44.3,3962014845,140,22.7,3962014851,213,4.5,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354139,197,1,1,21,26,1c8m2ko0wxq1asfkuykurdr0y,1,23,43.7,2022-12-31T15:21:46.898Z,2023-01-01T01:12:40Z,3962014909,212,13.3,3962014907,141,50.9,3962014911,213,2.8,3962014905,140,11.2,3962303187,178,,3962014903,56,Back,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354143,198,1,1,21,28,1c8m2ko0wxq1asfkuykurdr0y,0,11.2,50.9,2022-12-31T15:21:48.430Z,2023-01-01T01:12:46Z,3962014937,1,,3962014925,157,,3962014927,56,Center,3962014929,140,56.4,3962014935,213,6.2,3962014933,212,47.5,3962014931,141,46.9,3962303211,178,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354161,191,1,1,21,31,1pse9ta7a45pi2w2grjim70ge,0,40,55.2,2022-12-31T15:21:52.178Z,2023-01-01T01:12:53Z,3962015025,56,Center,3962015029,141,58.1,3962015027,140,53.4,3962303257,178,,3962015023,3,,3962015031,212,14.2,3962015033,213,0.1,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354163,199,1,1,21,33,1c8m2ko0wxq1asfkuykurdr0y,1,39.5,37.3,2022-12-31T15:21:53.777Z,2023-01-01T01:13:01Z,3962015035,3,,3962015043,212,14.7,3962015037,56,Center,3962015041,141,46.6,3962015039,140,52.1,3962015045,213,0.4,3962303293,388,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354173,200,1,1,21,36,1c8m2ko0wxq1asfkuykurdr0y,1,52.6,51.9,2022-12-31T15:21:56.505Z,2023-01-01T01:13:15Z,3962015091,213,1.1,3962015083,56,Center,3962015089,212,9.8,3962015087,141,64.6,3962015085,140,57.1,3962303345,178,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354179,201,1,1,21,37,1c8m2ko0wxq1asfkuykurdr0y,1,58.4,67,2022-12-31T15:21:57.421Z,2023-01-01T01:13:23Z,3962015115,56,Center,3962303371,178,,3962015117,140,53.8,3962015119,141,66.3,3962015123,213,3.2,3962015121,212,4.9,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354201,202,1,1,21,37,1c8m2ko0wxq1asfkuykurdr0y,1,53.8,66.3,2022-12-31T15:21:58.010Z,2023-01-01T01:13:28Z,3962015235,141,92.1,3962303381,178,,3962015239,213,1.6,3962015237,212,17.5,3962015231,56,Left,3962015233,140,53.8,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354209,203,1,1,21,40,1c8m2ko0wxq1asfkuykurdr0y,1,53.7,92.1,2022-12-31T15:22:00.517Z,2023-01-01T01:13:33Z,3962015265,140,60.7,3962015263,56,Left,3962015271,213,0.2,3962015269,212,7.6,3962015267,141,94.8,3962303401,178,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354217,204,1,1,21,42,1c8m2ko0wxq1asfkuykurdr0y,1,60.7,94.8,2022-12-31T15:22:02.807Z,2023-01-01T01:13:38Z,3962015315,213,3.2,3962303411,178,,3962015309,140,52.6,3962015307,56,Left,3962015311,141,93.5,3962015313,212,8.6,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
