id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2499679049,233,41,1,23,15,48gk2hpqtsl6p9sx9kjhaydq4,1,3.2,45.4,2023-01-22T14:23:40.682Z,2023-01-22T20:14:14Z,3990072769,213,5.0,3990072763,140,10.2,3990072767,212,22.5,3990072765,141,14.1,3990722391,378,,3991105355,179,,3990072853,233,232,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679121,233,1,1,23,20,7yx5dqhhphyvfisohikodajhv,0,95.6,87.6,2023-01-22T14:23:45.547Z,2023-01-22T20:14:21Z,3990073155,213,5.0,3991105631,178,,3990073145,155,,3990723127,224,,3990723129,72,,3990073153,212,17.9,3990073151,141,62.7,3990073147,56,Center,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,3990073143,2,3990073149,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679101,234,5,1,23,21,48gk2hpqtsl6p9sx9kjhaydq4,1,-0.2,46.2,2023-01-22T14:23:46.521Z,2023-01-22T20:14:30Z,3990073061,346,,3990073059,56,Back,3990073189,233,234,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679123,234,5,1,23,21,7yx5dqhhphyvfisohikodajhv,0,100.2,53.8,2023-01-22T14:23:46.521Z,2023-01-22T20:14:29Z,3990073161,56,Center,3990073165,346,,3990073251,233,234,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679243,235,43,1,23,24,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-22T14:23:49.205Z,2023-01-22T14:24:14Z,3990073917,138,0,3990073919,275,0,3990074293,144,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679429,235,1,1,23,59,48gk2hpqtsl6p9sx9kjhaydq4,0,4.5,49.7,2023-01-22T14:24:23.808Z,2023-01-22T20:14:33Z,3990074975,1,,3990074961,124,,3990074969,141,0.0,3990074963,155,,3990074967,140,42.6,3990074973,213,5.6,3990074977,74,,3990074971,212,52.9,8szyip8c62bier901hmpqc7vt,I. Meslier,,3990074965,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,
2499679431,236,5,1,24,2,48gk2hpqtsl6p9sx9kjhaydq4,0,42,-1.6,2023-01-22T14:24:26.921Z,2023-01-22T20:14:40Z,3990074981,347,,3990075837,233,236,3990074979,56,Back,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679563,236,5,1,24,2,7yx5dqhhphyvfisohikodajhv,1,58,101.6,2023-01-22T14:24:26.921Z,2023-01-22T20:14:39Z,3990075801,233,236,3990075793,56,Left,3990075795,347,,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679681,237,1,1,24,25,7yx5dqhhphyvfisohikodajhv,0,60.2,100,2023-01-22T14:24:49.943Z,2023-01-22T20:14:43Z,3990076429,213,6.0,3990076423,140,75.5,3990076427,212,16.8,3990076419,107,,3990076421,56,Left,3990076425,141,94.9,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679669,237,4,1,24,26,48gk2hpqtsl6p9sx9kjhaydq4,1,19.9,6.4,2023-01-22T14:24:51.283Z,2023-01-22T20:15:14Z,3990076341,56,Back,3990076467,233,238,3990076343,152,,3990076333,13,,3990076345,285,,3990076337,294,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679685,238,4,1,24,26,7yx5dqhhphyvfisohikodajhv,0,80.1,93.6,2023-01-22T14:24:51.284Z,2023-01-22T20:15:14Z,3990076461,286,,3990076479,233,237,3990076455,294,,3991107777,178,,3990076459,152,,3990076457,56,Left,3990076453,13,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679957,238,1,1,24,53,48gk2hpqtsl6p9sx9kjhaydq4,0,19.1,14.5,2023-01-22T14:25:18.319Z,2023-01-22T20:15:19Z,3990078067,1,,3990078063,213,6.2,3991108093,178,,3990078051,155,,3990078059,141,8.9,3990078061,212,59.3,3990078055,56,Right,3990078049,5,,8szyip8c62bier901hmpqc7vt,I. Meslier,,3990078053,152,3990078057,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679971,239,49,1,24,56,7yx5dqhhphyvfisohikodajhv,1,26.1,86.8,2023-01-22T14:25:21.629Z,2023-01-22T20:15:23Z,,,,,,,,,,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499679991,240,1,1,24,58,7yx5dqhhphyvfisohikodajhv,0,27.4,86.5,2023-01-22T14:25:22.838Z,2023-01-22T20:15:27Z,3990078249,56,Center,3990078247,155,,3990078251,140,54.8,3990078259,213,6.1,3990078253,141,76.7,3990078255,212,29.5,3991108425,178,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680021,239,1,1,24,59,48gk2hpqtsl6p9sx9kjhaydq4,0,45.7,20.4,2023-01-22T14:25:24.659Z,2023-01-22T20:15:35Z,3990078419,213,6.0,3990078417,212,19.8,3991108643,178,,3990078397,56,Right,3990078403,140,63.8,3990078409,141,12.0,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499801201,784,1,1,25,0,7yx5dqhhphyvfisohikodajhv,0,30.7,81,2023-01-22T14:25:25.349Z,2023-01-22T20:15:42Z,3991108857,178,,3990729323,213,1.1,3990729319,141,93.1,3990729317,140,34.9,3990729321,212,9.3,3990729313,3,,3990729315,56,Back,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680187,241,61,1,25,0,48gk2hpqtsl6p9sx9kjhaydq4,1,57.9,7.6,2023-01-22T14:25:25.643Z,2023-01-22T20:15:47Z,3991109101,178,,3990079421,56,Right,,,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883111,1011,67,1,25,2,7yx5dqhhphyvfisohikodajhv,1,56.3,77.3,2023-01-22T14:25:27.146Z,2023-01-22T21:03:10Z,3991178653,233,1349,,,,,,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883107,1349,67,1,25,2,48gk2hpqtsl6p9sx9kjhaydq4,0,43.7,22.7,2023-01-22T14:25:27.147Z,2023-01-22T20:49:18Z,3991178663,233,1011,,,,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499801461,785,3,1,25,2,7yx5dqhhphyvfisohikodajhv,0,55.8,77.8,2023-01-22T14:25:27.751Z,2023-01-22T20:15:52Z,3990730705,465,,3991109271,178,,3990730701,56,Center,3990730707,467,1zumt9vkrqd8d3p3eqtwezi6t,3990730703,286,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680047,241,4,1,25,3,7yx5dqhhphyvfisohikodajhv,1,55.8,82.3,2023-01-22T14:25:28.185Z,2023-01-22T20:16:00Z,3990078563,286,,3990078561,152,,3990078825,265,,3990078555,13,,3990078699,233,240,3990078559,56,Left,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680071,240,4,1,25,3,48gk2hpqtsl6p9sx9kjhaydq4,0,44.2,17.7,2023-01-22T14:25:28.186Z,2023-01-22T20:15:59Z,3990078695,285,,3990078687,13,,3990078689,56,Back,3990078693,265,,3991109557,178,,3990078691,152,,3990078717,233,241,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680249,242,13,1,25,25,7yx5dqhhphyvfisohikodajhv,1,60.1,77.5,2023-01-22T14:25:50.138Z,2023-01-22T20:16:07Z,3990079999,153,,3990080599,458,,3991109763,178,,3990080601,146,95.8,3990079775,19,,3990080595,102,64.5,3990079995,20,,3990079773,26,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,3990079777,56,3990080597,103,15.3,3990141179,121,,3990080593,73,3990080603,147,60.7,Center,,3990080607,231,52.9,3990080605,230,,,,,,,,,90.2,,,,,,
2499680327,242,52,1,25,27,48gk2hpqtsl6p9sx9kjhaydq4,1,4.4,39.8,2023-01-22T14:25:52.145Z,2023-01-22T20:16:16Z,3990734517,377,,3991110097,178,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680357,243,1,1,25,31,48gk2hpqtsl6p9sx9kjhaydq4,1,11.4,40.4,2023-01-22T14:25:56.083Z,2023-01-22T20:16:23Z,3990080295,123,,3990080303,212,14.3,3990080301,141,61.4,3990080297,56,Back,3990080305,213,1.5,3990080299,140,12.7,3991110351,178,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680367,244,1,1,25,33,48gk2hpqtsl6p9sx9kjhaydq4,1,13.4,62.9,2023-01-22T14:25:58.449Z,2023-01-22T20:16:29Z,3990080357,213,1.1,3990080353,141,88.8,3990080349,56,Back,3990080351,140,21.2,3991110587,178,,3990080355,212,19.4,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680387,245,1,1,25,35,48gk2hpqtsl6p9sx9kjhaydq4,1,23.7,88.6,2023-01-22T14:26:00.531Z,2023-01-22T20:16:35Z,3990080471,56,Back,3990080479,213,5.1,3990080473,140,27.3,3990080477,212,9.8,3991110839,178,,3990080475,141,75.3,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680405,246,1,1,25,36,48gk2hpqtsl6p9sx9kjhaydq4,1,27.3,75.3,2023-01-22T14:26:01.518Z,2023-01-22T20:16:39Z,3991111003,178,,3990080573,141,94.8,3990080577,213,1.5,3990080571,140,28.4,3990080575,212,13.3,3990080569,56,Back,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680427,247,1,1,25,40,48gk2hpqtsl6p9sx9kjhaydq4,1,31.5,92.4,2023-01-22T14:26:05.466Z,2023-01-22T20:16:43Z,3990080705,56,Back,3990080707,140,40.2,3990080709,141,94.2,3990080711,212,9.2,3990080713,213,0.1,3991111223,178,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680459,248,1,1,25,42,48gk2hpqtsl6p9sx9kjhaydq4,1,39.5,94.7,2023-01-22T14:26:06.953Z,2023-01-22T20:16:48Z,3990080841,141,89.9,3990080843,212,9.3,3990080837,56,Back,3990080845,213,3.5,3990080839,140,31.2,3991111327,178,,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680483,249,1,1,25,44,48gk2hpqtsl6p9sx9kjhaydq4,1,27.3,88,2023-01-22T14:26:09.086Z,2023-01-22T20:16:53Z,3990080975,56,Back,3990080977,140,27.8,3990080979,141,75.2,3990080983,213,4.8,3991111529,178,,3990080981,212,8.7,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680515,250,1,1,25,46,48gk2hpqtsl6p9sx9kjhaydq4,1,29.9,73.6,2023-01-22T14:26:11.434Z,2023-01-22T20:17:01Z,3991111883,178,,3990081175,213,5.6,3990081169,140,34.1,3990081167,56,Back,3990081173,212,5.9,3990081171,141,67.9,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499802721,918,3,1,25,48,48gk2hpqtsl6p9sx9kjhaydq4,0,38,51.6,2023-01-22T14:26:13.321Z,2023-01-22T20:17:07Z,3990737587,286,,3990737589,465,,3990737591,467,66939rcic8zhw13nlcniiq4t1,3990737585,56,Back,3991112131,178,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680517,251,4,1,25,48,48gk2hpqtsl6p9sx9kjhaydq4,1,32.1,53,2023-01-22T14:26:13.695Z,2023-01-22T20:17:12Z,3990081185,265,,3990081183,152,,3990081181,56,Back,3990081179,13,,3990081333,233,243,3990081337,285,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680539,243,4,1,25,48,7yx5dqhhphyvfisohikodajhv,0,67.9,47,2023-01-22T14:26:13.696Z,2023-01-22T20:17:12Z,3990081319,152,,3990081359,233,251,3990081321,265,,3990081317,56,Center,3991112377,178,,3990081323,286,,3990081315,13,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680765,252,1,1,26,13,48gk2hpqtsl6p9sx9kjhaydq4,1,45.5,47.5,2023-01-22T14:26:38.452Z,2023-01-22T20:17:22Z,3990082509,140,57.8,3990082503,5,,3990082507,56,Center,3990082505,152,,3990082515,213,1.0,3990082511,141,75.4,3991112765,178,,3990082513,212,23.0,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680805,253,1,1,26,16,48gk2hpqtsl6p9sx9kjhaydq4,1,57.8,75.4,2023-01-22T14:26:41.320Z,2023-01-22T20:17:27Z,3990082745,140,65.7,3990082743,56,Left,3990082751,213,1.0,3990082747,141,95.0,3990082749,212,15.7,3991112989,178,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680839,254,1,1,26,20,48gk2hpqtsl6p9sx9kjhaydq4,1,60.1,82.1,2023-01-22T14:26:45.241Z,2023-01-22T20:17:34Z,3991113261,178,,3990082935,141,66.9,3990082931,56,Back,3990082939,213,3.7,3990082937,212,18.3,3990082933,140,45.7,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680887,255,1,1,26,23,48gk2hpqtsl6p9sx9kjhaydq4,1,45.6,65.5,2023-01-22T14:26:47.918Z,2023-01-22T20:17:38Z,3990083217,212,22.9,3990083213,140,47.4,3990083219,213,4.8,3990083211,56,Back,3990083215,141,31.9,3991113399,178,,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680917,256,1,1,26,26,48gk2hpqtsl6p9sx9kjhaydq4,1,55.6,28,2023-01-22T14:26:51.616Z,2023-01-22T20:17:46Z,3990083397,141,4.9,3990083393,56,Right,3990083399,212,31.6,3991113659,178,,3990083391,155,,3990083401,213,5.8,3990083395,140,81.7,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680925,257,61,1,26,29,48gk2hpqtsl6p9sx9kjhaydq4,0,81.7,4.9,2023-01-22T14:26:54.678Z,2023-01-22T20:17:56Z,3990083421,56,Right,3991113905,178,,,,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681087,244,5,1,26,30,7yx5dqhhphyvfisohikodajhv,1,21.6,101.8,2023-01-22T14:26:55.325Z,2023-01-22T20:18:02Z,3990084345,347,,3990084343,56,Back,3990084359,233,258,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499680939,258,5,1,26,30,48gk2hpqtsl6p9sx9kjhaydq4,0,78.4,-1.8,2023-01-22T14:26:55.325Z,2023-01-22T20:18:03Z,3990084409,233,244,3990083487,56,Right,3990083489,347,,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681099,245,1,1,26,45,7yx5dqhhphyvfisohikodajhv,0,19.8,100,2023-01-22T14:27:10.214Z,2023-01-22T20:18:36Z,3990085433,189,,3990084441,56,Back,3990084449,213,5.9,3990084447,212,11.7,3990084443,140,30.2,3990084439,107,,3990084445,141,95.6,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499803459,919,8,1,26,47,48gk2hpqtsl6p9sx9kjhaydq4,1,70.9,4,2023-01-22T14:27:11.904Z,2023-01-22T20:18:42Z,3990742067,15,,3990741811,385,,3990741971,189,,3991115753,388,,3990741573,56,Right,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681127,246,1,1,26,49,7yx5dqhhphyvfisohikodajhv,1,24.7,93.2,2023-01-22T14:27:13.974Z,2023-01-22T20:19:14Z,3990084601,213,0.8,3990084597,141,97.6,3990084593,56,Back,3990084599,212,4.1,3990084595,140,27.4,3991116447,178,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681435,249,43,1,26,49,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-01-22T14:27:14.315Z,2023-01-22T17:43:27Z,3990086733,189,0,3990742585,144,61,3990086473,56,Back,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681131,247,61,1,26,49,7yx5dqhhphyvfisohikodajhv,0,27.4,97.6,2023-01-22T14:27:14.750Z,2023-01-22T20:19:21Z,3991116827,178,,3990084617,56,Back,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681143,248,5,1,26,50,7yx5dqhhphyvfisohikodajhv,0,25.8,101.6,2023-01-22T14:27:15.416Z,2023-01-22T20:19:28Z,3990084669,347,,3990084667,56,Back,3990087101,233,259,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681549,259,5,1,26,50,48gk2hpqtsl6p9sx9kjhaydq4,1,74.2,-1.6,2023-01-22T14:27:15.416Z,2023-01-22T20:19:28Z,3990087057,347,,3990087093,233,248,3990087055,56,Right,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681557,260,1,1,27,32,48gk2hpqtsl6p9sx9kjhaydq4,1,75.9,0,2023-01-22T14:27:57.724Z,2023-01-22T20:19:38Z,3990087133,212,5.7,3990087125,107,,3990087131,141,6.2,3990087127,56,Right,3990087135,213,1.2,3990087129,140,77.7,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681563,261,1,1,27,33,48gk2hpqtsl6p9sx9kjhaydq4,0,77.7,6.2,2023-01-22T14:27:58.606Z,2023-01-22T20:19:45Z,3990087173,141,8.5,3990087177,213,2.6,3990087171,140,75.3,3990087175,212,3.0,3990087169,56,Right,3991118563,178,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681571,250,1,1,27,34,7yx5dqhhphyvfisohikodajhv,1,25.6,87,2023-01-22T14:27:59.751Z,2023-01-22T20:20:18Z,3990087231,213,1.1,3990087227,212,3.5,3990087223,141,91.5,3990087221,140,27.2,3991119443,178,,3990087217,56,Back,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681575,251,49,1,27,35,7yx5dqhhphyvfisohikodajhv,1,27.2,91.5,2023-01-22T14:28:00.443Z,2023-01-22T20:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884545,1055,67,1,27,35,7yx5dqhhphyvfisohikodajhv,1,27.4,91.6,2023-01-22T14:28:00.472Z,2023-01-22T21:03:11Z,3991186605,233,1480,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499884543,1480,67,1,27,35,48gk2hpqtsl6p9sx9kjhaydq4,0,72.6,8.4,2023-01-22T14:28:00.473Z,2023-01-22T20:55:03Z,3991186609,233,1055,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681615,252,1,1,27,35,7yx5dqhhphyvfisohikodajhv,1,27.2,91.5,2023-01-22T14:28:00.476Z,2023-01-22T21:03:11Z,3990087489,212,16.3,3990087487,141,90.9,3990087491,213,6.3,3990087481,56,Back,3990087485,140,42.7,3991120327,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499682369,267,50,1,27,37,7yx5dqhhphyvfisohikodajhv,1,42.2,88.2,2023-01-22T14:28:02.041Z,2023-01-22T20:21:22Z,3990092801,233,265,3990091663,286,,3990091661,56,Back,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681827,265,7,1,27,37,48gk2hpqtsl6p9sx9kjhaydq4,0,57.8,11.8,2023-01-22T14:28:02.157Z,2023-01-22T20:21:27Z,3990088713,56,Right,3990745879,385,,3990088817,233,267,3990088715,285,,3991122075,178,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681635,253,1,1,27,39,7yx5dqhhphyvfisohikodajhv,0,46.1,97.4,2023-01-22T14:28:04.402Z,2023-01-22T20:21:35Z,3990087581,56,Center,3990087589,213,5.8,3990087593,1,,3990087587,212,34.0,3990087583,140,75.2,3990087585,141,75.4,3991122367,178,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681653,262,59,1,27,42,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-01-22T14:28:07.024Z,2023-01-22T20:21:41Z,3990087697,56,Back,,,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681659,263,12,1,27,42,48gk2hpqtsl6p9sx9kjhaydq4,1,19.5,22.8,2023-01-22T14:28:07.057Z,2023-01-22T20:21:44Z,3990087741,141,0.0,3991122725,178,,3990087743,212,16.8,3990087739,140,22.9,3990087815,167,,3990087745,213,4.9,3990087737,56,Back,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681779,254,5,1,27,43,7yx5dqhhphyvfisohikodajhv,1,72.2,101.7,2023-01-22T14:28:07.797Z,2023-01-22T20:21:49Z,3990088395,233,264,3990088361,56,Left,3990088363,347,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681667,264,5,1,27,43,48gk2hpqtsl6p9sx9kjhaydq4,0,27.8,-1.7,2023-01-22T14:28:07.797Z,2023-01-22T20:21:50Z,3990087775,347,,3990088419,233,254,3990087773,56,Back,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681795,255,1,1,27,51,7yx5dqhhphyvfisohikodajhv,1,68.7,100,2023-01-22T14:28:16.648Z,2023-01-22T19:53:15Z,3990088475,141,81.4,3990088469,107,,3990088473,140,66.1,3990088477,212,13.7,3990088479,213,4.5,3990088471,56,Left,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499681815,256,1,1,27,52,7yx5dqhhphyvfisohikodajhv,1,66.1,81.4,2023-01-22T14:28:17.671Z,2023-01-22T19:53:25Z,3990088615,56,Left,3990088619,141,95.3,3990088617,140,66.2,3990088621,212,9.5,3990088623,213,1.6,3991067717,178,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
