id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value
2448428345,93,61,1,13,4,1qtaiy11gswx327s0vkibf70n,0,77.8,2,2022-08-20T14:13:43.333Z,2022-08-21T00:13:27Z,3718645985,56,Right,3721318737,178,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428365,94,5,1,13,5,1qtaiy11gswx327s0vkibf70n,0,76.9,-1,2022-08-20T14:13:44.452Z,2022-08-21T00:13:32Z,3718646057,56,Right,3718646653,233,142,3718646061,347,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448428443,142,5,1,13,5,ehd2iemqmschhj2ec0vayztzz,1,23.1,101,2022-08-20T14:13:44.452Z,2022-08-21T00:13:32Z,3718646579,233,94,3718646527,56,Back,3718646531,347,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429103,143,1,1,13,22,ehd2iemqmschhj2ec0vayztzz,1,26.8,100,2022-08-20T14:14:01.245Z,2022-08-21T00:10:26Z,3718650117,213,4.2,3718650105,107,,3718650111,141,79.6,3718650115,212,17.1,3718650107,56,Back,3718650109,140,18.2,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429139,144,1,1,13,23,ehd2iemqmschhj2ec0vayztzz,1,19.7,67.4,2022-08-20T14:14:02.771Z,2022-08-21T00:10:34Z,3718650369,212,25.3,3718650363,56,Back,3718650367,141,30.3,3718650371,213,4.8,3721305959,178,,3718650365,140,21.1,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429173,145,1,1,13,25,ehd2iemqmschhj2ec0vayztzz,1,29.2,29.1,2022-08-20T14:14:04.824Z,2022-08-21T00:10:38Z,3718650551,140,23.2,3718650557,212,18.2,3718650553,141,54.2,3721306371,178,,3718650561,213,1.9,3718650547,56,Back,,,,,,,4njl5iqybub0cxbhjh2xbft9l,M. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429203,146,1,1,13,28,ehd2iemqmschhj2ec0vayztzz,1,26.6,57.6,2022-08-20T14:14:07.953Z,2022-08-21T00:10:43Z,3718650725,212,14.0,3718650723,141,77.0,3718650727,213,1.9,3718650719,56,Back,3721306685,178,,3718650721,140,22.0,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429395,147,1,1,13,30,ehd2iemqmschhj2ec0vayztzz,1,22,77,2022-08-20T14:14:09.579Z,2022-08-21T00:10:47Z,3718651811,140,11.2,3718651813,141,54.8,3718651817,213,4.1,3718651809,56,Back,3721306917,178,,3718651815,212,18.9,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429539,148,1,1,13,36,ehd2iemqmschhj2ec0vayztzz,1,12.5,60.8,2022-08-20T14:14:15.234Z,2022-08-21T00:10:50Z,3718652711,212,54.7,3718652721,1,,3718652705,56,Center,3718652709,141,74.7,3718652715,213,0.2,3721307121,178,,3718652703,157,,3718652707,140,63.8,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429555,149,44,1,13,38,ehd2iemqmschhj2ec0vayztzz,1,64.8,77.4,2022-08-20T14:14:18.117Z,2022-08-21T00:48:52Z,3718652789,286,,3718652787,56,Center,3718652821,233,95,,,,,,,,,,,,,,,,20wvh9al53baedfzbzykpvkyd,S. Rondón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429521,95,44,1,13,38,1qtaiy11gswx327s0vkibf70n,0,35.2,22.6,2022-08-20T14:14:18.118Z,2022-08-21T00:10:54Z,3718652597,285,,3718652595,56,Back,3718652875,233,149,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429617,150,1,1,13,39,ehd2iemqmschhj2ec0vayztzz,1,63.8,74.7,2022-08-20T14:14:18.162Z,2022-08-21T00:48:52Z,3718653165,212,7.7,3721307541,388,,3718653171,213,1.2,3718653151,140,66.7,3718653159,141,85.1,3718653147,56,Left,3718653139,3,,,,,20wvh9al53baedfzbzykpvkyd,S. Rondón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429639,151,1,1,13,42,ehd2iemqmschhj2ec0vayztzz,1,66.1,84.5,2022-08-20T14:14:21.940Z,2022-08-21T00:11:00Z,3718653297,212,8.2,3718653293,140,64.1,3718653299,213,4.5,3718653291,56,Center,3718653295,141,72.8,3721307815,178,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429703,152,1,1,13,43,ehd2iemqmschhj2ec0vayztzz,1,64.1,72.8,2022-08-20T14:14:22.952Z,2022-08-21T00:11:04Z,3718653669,141,86.0,3721308079,178,,3718653667,140,58.5,3718653673,213,2.2,3718653665,56,Left,3718653671,212,10.7,,,,,,,20wvh9al53baedfzbzykpvkyd,S. Rondón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448429849,153,1,1,13,45,ehd2iemqmschhj2ec0vayztzz,1,60.4,81.6,2022-08-20T14:14:24.739Z,2022-08-21T00:11:13Z,3718658715,210,15,3721308245,178,,3718654415,140,68.1,3718654419,212,29.2,3718654413,56,Center,3718654417,141,40.3,3718654421,213,5.0,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2448429855,154,15,1,13,49,ehd2iemqmschhj2ec0vayztzz,1,72.5,38.6,2022-08-20T14:14:28.377Z,2022-08-21T00:11:14Z,3718658787,103,22.8,3718654441,22,,3718654443,18,,3718658789,215,,3721308805,178,,3718658785,102,52.8,3718658777,29,,3718655327,20,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,3718655359,233,3718658791,146,3718658793,147,48.7,3718658781,55,3718658773,77,96,97.6,,,153,3718654445,56,Center,,,,,,,,,,,,,,,,,,
2448429979,96,10,1,13,49,1qtaiy11gswx327s0vkibf70n,1,4,52.4,2022-08-20T14:14:29.008Z,2022-08-21T00:11:19Z,3718655435,233,154,3718655123,173,,3720213713,378,,3718655127,182,,3718655129,56,Back,3718655125,179,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430037,97,49,1,13,55,1qtaiy11gswx327s0vkibf70n,1,5.9,3.1,2022-08-20T14:14:34.534Z,2022-08-21T00:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430121,98,1,1,13,56,1qtaiy11gswx327s0vkibf70n,0,6.4,2.6,2022-08-20T14:14:35.182Z,2022-08-21T00:11:45Z,3718655809,1,,3718655801,140,50.5,3718655799,56,Right,3718655803,141,12.5,3718655807,213,0.1,3721311471,178,,3720855749,155,,3718655805,212,46.8,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430239,155,1,1,13,58,ehd2iemqmschhj2ec0vayztzz,1,51.3,82.5,2022-08-20T14:14:38.018Z,2022-08-21T00:11:49Z,3718656463,213,0.6,3718656455,140,61.3,3718656461,212,12.4,3721311771,388,,3718656453,56,Left,3718656457,141,92.3,3718656451,3,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503127355,1446,43,1,14,0,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-08-20T14:14:39.168Z,2023-02-02T13:05:23Z,4008098737,56,Left,4008099295,144,3,4008098739,286,0,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430249,99,45,1,14,0,1qtaiy11gswx327s0vkibf70n,0,36,11.8,2022-08-20T14:14:39.648Z,2022-08-21T00:11:56Z,3718656593,233,156,3718656493,285,,3718656491,56,Back,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430255,156,3,1,14,0,ehd2iemqmschhj2ec0vayztzz,1,64,88.2,2022-08-20T14:14:39.648Z,2022-08-21T00:11:55Z,3718656523,56,Left,3721312183,178,,3718656571,233,99,3720213743,465,,3718656525,286,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503127361,1412,43,1,14,1,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-20T14:14:40.525Z,2023-02-02T13:05:27Z,4008098759,56,Back,4008098761,285,0,4008099359,144,45,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430263,157,49,1,14,2,ehd2iemqmschhj2ec0vayztzz,1,63.4,88.4,2022-08-20T14:14:41.468Z,2022-08-21T00:11:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430427,158,1,1,14,4,ehd2iemqmschhj2ec0vayztzz,1,71.4,74.6,2022-08-20T14:14:43.257Z,2022-08-21T00:12:06Z,3721312731,178,,3718657405,141,61.4,3718657409,213,5.3,3718657401,56,Center,3718659679,210,15,3718657403,140,76.6,3718657407,212,10.5,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2448430439,159,15,1,14,6,ehd2iemqmschhj2ec0vayztzz,1,77.8,54.5,2022-08-20T14:14:45.532Z,2022-08-21T00:12:07Z,3718659741,103,2.5,3718659739,102,48.1,3718658985,233,100,3718659743,215,,3718657457,56,Center,3718658961,20,,3718659745,146,98.5,3721313011,178,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,3718659735,55,3718657451,22,3718659731,80,,3718659733,29,3718657453,18,158,,,,,3718659747,147,50,,,,,,,,,,,,,,,,,,
2448430519,100,10,1,14,7,1qtaiy11gswx327s0vkibf70n,1,3.2,50.7,2022-08-20T14:14:46.343Z,2022-08-21T00:12:11Z,3718659101,233,159,3718657905,56,Back,3720213785,173,,3718657901,179,,3720213775,376,,3718657903,182,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448430849,101,52,1,14,7,1qtaiy11gswx327s0vkibf70n,1,9.6,43.7,2022-08-20T14:14:47.101Z,2022-08-21T00:12:15Z,3721313533,179,,3720213779,376,,,,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431031,102,1,1,14,15,1qtaiy11gswx327s0vkibf70n,1,13.7,54.6,2022-08-20T14:14:54.636Z,2022-08-21T00:12:18Z,3718660663,213,0.3,3718660643,123,,3718660655,141,60.8,3721313711,178,,3718660649,56,Back,3718660651,140,28.1,3718660659,212,15.7,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432849,108,50,1,14,20,1qtaiy11gswx327s0vkibf70n,1,36.9,66.6,2022-08-20T14:15:00.002Z,2022-08-21T00:13:56Z,3720908023,233,820,3718670329,56,Back,3720857481,286,,,,,,,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448838547,820,7,1,14,20,ehd2iemqmschhj2ec0vayztzz,1,63.1,33.4,2022-08-20T14:15:00.076Z,2022-08-21T00:13:59Z,3721314993,178,,3720857321,285,,3720857327,383,,3720908015,233,108,3720857319,56,Center,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431007,160,49,1,14,21,ehd2iemqmschhj2ec0vayztzz,1,64.7,34.7,2022-08-20T14:15:00.462Z,2022-08-21T00:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431081,161,1,1,14,21,ehd2iemqmschhj2ec0vayztzz,1,64.7,34.7,2022-08-20T14:15:00.590Z,2022-08-21T00:13:05Z,3718660929,56,Right,3718660931,140,66.6,3718660933,141,18.4,3718660937,213,4.9,3718660935,212,11.3,3721317191,178,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431209,162,1,1,14,26,ehd2iemqmschhj2ec0vayztzz,1,66.5,19.3,2022-08-20T14:15:05.121Z,2022-08-21T00:14:16Z,3718661565,56,Center,3721317899,178,,3718661573,141,32.9,3718661569,140,69.3,3718661575,212,9.7,3718661577,213,1.3,,,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431307,163,1,1,14,28,ehd2iemqmschhj2ec0vayztzz,1,85,33.2,2022-08-20T14:15:07.689Z,2022-08-21T00:14:27Z,3718662125,213,1.5,3721323051,178,,3718662109,56,Center,3718662115,141,46.6,3718671637,210,15,3718662119,212,9.1,3718662111,140,85.3,3718676517,154,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2448431319,164,15,1,14,31,ehd2iemqmschhj2ec0vayztzz,1,84.3,49.7,2022-08-20T14:15:10.707Z,2022-08-21T00:14:28Z,3718671673,29,,3718670255,72,,3718670267,82,,3718671671,78,,3718671703,231,50.2,3718671693,103,19,3718671701,230,99.1,3718662159,17,,20wvh9al53baedfzbzykpvkyd,S. Rondón,3718662157,22,3721323479,178,3718676543,154,,3718671801,233,3718671679,55,,,163,,103,3718671697,146,87.6,3718671699,147,49.8,3718662163,56,Center,3718671687,102,50.3,,,,,,,,,
2448431381,103,10,1,14,31,1qtaiy11gswx327s0vkibf70n,1,14.2,50.1,2022-08-20T14:15:10.767Z,2022-08-21T00:14:31Z,3718670359,233,164,3718662455,94,,3718662457,56,Back,3721323745,178,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431511,105,49,1,14,33,1qtaiy11gswx327s0vkibf70n,1,35.2,49.6,2022-08-20T14:15:12.195Z,2022-08-21T00:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431443,104,1,1,14,33,1qtaiy11gswx327s0vkibf70n,0,31.5,60.8,2022-08-20T14:15:12.241Z,2022-08-21T00:14:24Z,3718662805,141,40.4,3718665275,155,,3718662807,212,18.4,3718662803,140,43.0,3718662809,213,5.4,3721323215,178,,3718662801,56,Back,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431481,165,49,1,14,35,ehd2iemqmschhj2ec0vayztzz,1,53.7,56.1,2022-08-20T14:15:14.211Z,2022-08-21T00:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431529,166,1,1,14,36,ehd2iemqmschhj2ec0vayztzz,1,53.7,56.1,2022-08-20T14:15:15.179Z,2022-08-21T00:14:09Z,3718663225,212,19.2,3721321961,178,,3718663221,140,41.4,3718663227,213,4.0,3718663223,141,35.2,3718663219,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431587,167,1,1,14,37,ehd2iemqmschhj2ec0vayztzz,1,41.4,35.2,2022-08-20T14:15:17.048Z,2022-08-21T00:14:37Z,3718663487,140,50.4,3718663491,212,13.9,3718663493,213,5.5,3718663489,141,20.3,3718663485,56,Right,3721324217,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431801,168,1,1,14,40,ehd2iemqmschhj2ec0vayztzz,1,52.6,19.9,2022-08-20T14:15:20.034Z,2022-08-21T00:14:40Z,3718664713,213,2.6,3718664711,212,18.1,3718664707,141,33.7,3718664703,140,37.9,3721324525,178,,3718664701,56,Back,,,,,,,4njl5iqybub0cxbhjh2xbft9l,M. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431865,169,1,1,14,47,ehd2iemqmschhj2ec0vayztzz,1,52.8,46,2022-08-20T14:15:26.364Z,2022-08-21T00:13:41Z,3721319753,178,,3718665077,140,61.3,3718665075,56,Center,3718665081,212,17.3,3718665079,141,24.2,3718665083,213,5.3,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448431961,170,1,1,14,48,ehd2iemqmschhj2ec0vayztzz,1,61.3,24.2,2022-08-20T14:15:27.417Z,2022-08-21T00:13:47Z,3721320191,178,,3718665585,141,16.3,3718665581,56,Back,3718665589,213,3.5,3720213893,156,,3718665583,140,46.6,3718665587,212,16.3,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432075,171,1,1,14,51,ehd2iemqmschhj2ec0vayztzz,1,46.6,16.3,2022-08-20T14:15:30.475Z,2022-08-21T00:13:53Z,3718666149,56,Back,3718666155,212,14.9,3718666151,140,44.4,3718666153,141,38.0,3718666157,213,1.7,3721320701,178,,,,,,,,4njl5iqybub0cxbhjh2xbft9l,M. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432111,172,1,1,14,54,ehd2iemqmschhj2ec0vayztzz,0,45.2,37.3,2022-08-20T14:15:34.026Z,2022-08-21T00:13:58Z,3718666405,212,25.4,3721321029,178,,3718666397,56,Center,3718666393,155,,3718666407,213,6.3,3718666403,141,37.1,3718666401,140,69.4,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432225,106,1,1,14,56,1qtaiy11gswx327s0vkibf70n,0,25.7,68.6,2022-08-20T14:15:35.339Z,2022-08-21T00:14:02Z,3718666985,3,,3718666995,213,0.2,3721321401,178,,3718666987,56,Back,3718666991,141,73.1,3718666989,140,42.5,3718666993,212,17.9,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432271,173,44,1,14,59,ehd2iemqmschhj2ec0vayztzz,1,56.8,26.8,2022-08-20T14:15:38.867Z,2022-08-21T00:48:53Z,3718667169,286,,3718667167,56,Center,3718667693,233,107,,,,,,,,,,,,,,,,4njl5iqybub0cxbhjh2xbft9l,M. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432333,107,44,1,14,59,1qtaiy11gswx327s0vkibf70n,0,43.2,73.2,2022-08-20T14:15:38.868Z,2022-08-21T00:03:34Z,3718667469,285,,3718667969,233,173,3718667467,56,Back,,,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432365,174,1,1,14,59,ehd2iemqmschhj2ec0vayztzz,1,55.9,20.2,2022-08-20T14:15:38.981Z,2022-08-21T00:48:53Z,3718667635,141,28.0,3718667627,3,,3718667637,212,5.5,3721284153,388,,3718667629,56,Center,3718667639,213,1.3,3718667631,140,57.2,,,,4njl5iqybub0cxbhjh2xbft9l,M. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432425,176,1,1,15,0,ehd2iemqmschhj2ec0vayztzz,1,57.2,28,2022-08-20T14:15:40.103Z,2022-08-21T00:03:43Z,3718668015,213,2.9,3721284423,178,,3718668007,56,Back,3718668009,140,37.7,3718668013,212,21.2,3718668011,141,36.1,,,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432505,177,1,1,15,3,ehd2iemqmschhj2ec0vayztzz,1,37.7,36.1,2022-08-20T14:15:42.648Z,2022-08-21T00:03:47Z,3718668433,140,37.4,3718668437,212,8.4,3718668431,56,Back,3718668439,213,1.6,3718668435,141,48.5,3721284585,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432367,175,43,1,15,4,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-08-20T14:15:43.140Z,2022-08-20T14:16:02Z,3718671309,144,49,,,,,,,,,,,,,,,,,,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432609,178,1,1,15,7,ehd2iemqmschhj2ec0vayztzz,1,44.9,49.7,2022-08-20T14:15:46.691Z,2022-08-21T00:03:50Z,3718668977,1,,3718668973,212,34.6,3718668959,140,66.5,3718668965,141,88.1,3718668953,56,Left,3718668975,213,0.9,3721284823,178,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432675,179,1,1,15,10,ehd2iemqmschhj2ec0vayztzz,1,64.7,87.6,2022-08-20T14:15:49.947Z,2022-08-21T00:03:53Z,3718669351,213,4.8,3718669347,212,11.7,3718669343,141,70.4,3718669339,56,Center,3721284887,178,,3718669341,140,65.3,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432685,180,1,1,15,12,ehd2iemqmschhj2ec0vayztzz,1,64.8,61.2,2022-08-20T14:15:51.153Z,2022-08-21T00:03:57Z,3718676039,141,73.2,3718676041,212,8.2,3721285099,178,,3718676037,140,64.7,3718676043,213,1.6,3718669401,56,Center,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432793,181,1,1,15,14,ehd2iemqmschhj2ec0vayztzz,1,60.5,73.5,2022-08-20T14:15:53.265Z,2022-08-21T00:04:01Z,3718670033,212,16.9,3718670027,56,Center,3721285349,178,,3718670031,141,53.4,3718670029,140,69.9,3718670035,213,5.3,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432881,182,1,1,15,16,ehd2iemqmschhj2ec0vayztzz,0,70.7,53.6,2022-08-20T14:15:55.293Z,2022-08-21T00:04:05Z,3721285527,178,,3718670503,141,61.8,3718670495,140,100.0,3718670509,212,32.8,3718670521,213,0.2,3718670493,56,Center,3718670523,1,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448433143,109,5,1,15,20,1qtaiy11gswx327s0vkibf70n,1,-1,42.2,2022-08-20T14:15:59.308Z,2022-08-21T00:04:07Z,3718671923,56,Back,3718671925,346,,3718676973,233,183,,,,,,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448432897,183,5,1,15,20,ehd2iemqmschhj2ec0vayztzz,0,101,57.8,2022-08-20T14:15:59.308Z,2022-08-21T00:04:08Z,3718670589,346,,3718676989,233,109,3718670583,56,Center,,,,,,,,,,,,,,,,cpd8prwzxf0rzevtk33fpryt,T. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448434343,110,1,1,15,56,1qtaiy11gswx327s0vkibf70n,0,4.6,54.9,2022-08-20T14:16:35.306Z,2022-08-21T00:04:11Z,3718678209,141,71.1,3718678207,140,70.3,3718678203,124,,3718678215,1,,3718678211,212,69.9,3718678219,74,,3718678205,56,Center,3718678213,213,0.2,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448434307,184,44,1,15,59,ehd2iemqmschhj2ec0vayztzz,1,32.4,29.1,2022-08-20T14:16:38.915Z,2022-08-21T00:48:53Z,3718678079,285,,3718678561,233,111,3718678073,56,Back,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448434355,111,44,1,15,59,1qtaiy11gswx327s0vkibf70n,0,67.6,70.9,2022-08-20T14:16:38.916Z,2022-08-21T00:04:15Z,3718678293,56,Center,3718678799,233,184,3718678295,286,,,,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
