id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist
2468848699,109,12,1,11,57,avxknfz4f6ob0rv9dbnxdzde0,1,10.4,75.3,2022-10-08T14:12:06.471Z,2022-10-08T23:52:13Z,3827271993,213,1.5,3827271989,141,100.0,3827271987,140,12.0,3827271991,212,17.8,3827272173,167,,3829907455,178,,3827271983,56,Back,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848719,110,5,1,12,1,avxknfz4f6ob0rv9dbnxdzde0,0,10.2,101.2,2022-10-08T14:12:10.024Z,2022-10-08T23:52:16Z,3827272085,56,Back,3827272089,347,,3827272895,233,111,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848847,111,5,1,12,1,1pse9ta7a45pi2w2grjim70ge,1,89.8,-1.2,2022-10-08T14:12:10.024Z,2022-10-08T23:52:16Z,3827272755,56,Right,3827272801,233,110,3827272757,347,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849177,112,1,1,12,10,1pse9ta7a45pi2w2grjim70ge,1,88.9,0,2022-10-08T14:12:18.886Z,2022-10-08T23:52:19Z,3827274465,107,,3827274467,56,Right,3827274473,212,14.8,3827274475,213,2.6,3827274469,140,77.1,3827274471,141,10.1,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849315,113,1,1,12,12,1pse9ta7a45pi2w2grjim70ge,1,77.1,10.1,2022-10-08T14:12:20.787Z,2022-10-08T23:52:23Z,3829907731,178,,3827275033,56,Right,3827275051,213,5.9,3827275043,141,3.1,3827275047,212,12.7,3827275037,140,88.3,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849337,114,3,1,12,13,1pse9ta7a45pi2w2grjim70ge,0,88.2,3.8,2022-10-08T14:12:22.565Z,2022-10-08T23:52:30Z,3827275321,233,111,3827275125,286,,3827275123,56,Right,3829907981,178,,3829242959,464,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849271,111,7,1,12,14,avxknfz4f6ob0rv9dbnxdzde0,0,11.8,96.2,2022-10-08T14:12:22.685Z,2022-10-08T23:52:34Z,3827274891,285,,3827275241,233,114,3829243089,385,,3827274889,56,Back,3829908113,178,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849415,115,1,1,12,15,1pse9ta7a45pi2w2grjim70ge,0,90,4.3,2022-10-08T14:12:23.828Z,2022-10-08T23:52:45Z,3827275615,56,Center,3827275627,213,1.3,3827275623,141,30.1,3827275619,140,94.2,3829908473,178,,3827275625,212,18.1,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849447,112,12,1,12,17,avxknfz4f6ob0rv9dbnxdzde0,1,6,72.6,2022-10-08T14:12:26.378Z,2022-10-08T23:52:52Z,3827275787,140,8.2,3827275791,212,2.4,3829908669,178,,3827275785,56,Back,3827275793,213,0.3,3827276135,397,,3827276143,233,116,3827275789,141,73.5,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849491,116,74,1,12,17,1pse9ta7a45pi2w2grjim70ge,1,96.9,26,2022-10-08T14:12:26.440Z,2022-10-08T23:52:57Z,3827276053,397,,3827276001,56,Center,3827276197,233,112,3829908771,178,,3827276003,285,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849453,113,5,1,12,18,avxknfz4f6ob0rv9dbnxdzde0,1,-0.9,74.5,2022-10-08T14:12:27.629Z,2022-10-08T23:53:00Z,3827275805,56,Back,3827276529,233,117,3827275807,346,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849553,117,5,1,12,18,1pse9ta7a45pi2w2grjim70ge,0,100.9,25.5,2022-10-08T14:12:27.629Z,2022-10-08T23:53:00Z,3827276353,346,,3827276351,56,Center,3827276655,233,113,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850043,114,1,1,12,32,avxknfz4f6ob0rv9dbnxdzde0,1,3.9,52.5,2022-10-08T14:12:40.915Z,2022-10-08T23:53:03Z,3827278933,56,Back,3827280275,189,,3827278945,237,,3827278935,140,11.1,3827278937,141,17.3,3827278941,213,5.0,3827278931,124,,3827278939,212,25.1,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850079,115,1,1,12,33,avxknfz4f6ob0rv9dbnxdzde0,1,11.1,17.3,2022-10-08T14:12:42.615Z,2022-10-08T23:53:07Z,3827279159,140,15.0,3827279169,212,10.1,3827279171,213,5.1,3829909045,178,,3827279919,189,,3827279163,141,3.7,3827279155,56,Back,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850109,116,1,1,12,34,avxknfz4f6ob0rv9dbnxdzde0,1,15,3.7,2022-10-08T14:12:43.090Z,2022-10-08T23:53:11Z,3829909191,178,,3827279339,140,18.4,3827279341,141,16.3,3827279337,56,Back,3827279345,213,1.2,3827279343,212,9.3,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342007,1378,67,1,12,35,avxknfz4f6ob0rv9dbnxdzde0,1,17.9,17.5,2022-10-08T14:12:43.826Z,2022-10-09T01:45:38Z,3829998263,233,1215,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342003,1215,67,1,12,35,1pse9ta7a45pi2w2grjim70ge,0,82.1,82.5,2022-10-08T14:12:43.827Z,2022-10-09T00:37:21Z,3829998285,233,1378,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850127,117,1,1,12,35,avxknfz4f6ob0rv9dbnxdzde0,0,18.4,16.3,2022-10-08T14:12:43.868Z,2022-10-09T01:45:38Z,3827279443,56,Back,3827279461,213,6.0,3827279447,140,32.8,3827279453,141,10.6,3829909383,178,,3827279457,212,15.6,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850203,118,49,1,12,38,1pse9ta7a45pi2w2grjim70ge,1,62.7,85.8,2022-10-08T14:12:46.728Z,2022-10-08T23:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850279,119,1,1,12,39,1pse9ta7a45pi2w2grjim70ge,1,62.3,86.4,2022-10-08T14:12:48.396Z,2022-10-08T23:53:31Z,3827280315,140,52.9,3827280313,56,Left,3827280321,213,2.9,3827280317,141,89.3,3827280319,212,10.1,3829909609,178,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850351,120,1,1,12,42,1pse9ta7a45pi2w2grjim70ge,1,45.7,85.7,2022-10-08T14:12:51.093Z,2022-10-08T23:53:37Z,3827280677,140,36.0,3827280681,212,19.0,3827280675,56,Back,3827280683,213,4.1,3829909725,178,,3827280679,141,62.1,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850469,121,1,1,12,44,1pse9ta7a45pi2w2grjim70ge,1,35.5,62.7,2022-10-08T14:12:53.278Z,2022-10-08T23:53:41Z,3829909809,178,,3827281331,213,3.6,3827281315,56,Back,3827281327,212,20.2,3827281323,141,49.7,3827281319,140,18.2,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850583,122,1,1,12,48,1pse9ta7a45pi2w2grjim70ge,1,18.5,48.5,2022-10-08T14:12:57.252Z,2022-10-08T23:53:44Z,3827281855,140,37.5,3827281853,56,Back,3829909849,178,,3827281857,141,34.4,3827281859,212,22.1,3827281861,213,5.8,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850593,123,61,1,12,49,1pse9ta7a45pi2w2grjim70ge,0,38.3,33.7,2022-10-08T14:12:58.408Z,2022-10-08T23:53:50Z,3827281911,56,Back,3829910015,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850627,118,1,1,12,50,avxknfz4f6ob0rv9dbnxdzde0,1,62.3,70.8,2022-10-08T14:12:59.601Z,2022-10-08T23:53:57Z,3827282097,212,6.6,3829910209,178,,3827282093,140,67.7,3827282095,141,75.8,3827282091,56,Center,3827282099,213,0.5,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850643,119,49,1,12,51,avxknfz4f6ob0rv9dbnxdzde0,1,67.7,75.8,2022-10-08T14:13:00.476Z,2022-10-08T23:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850747,120,1,1,12,53,avxknfz4f6ob0rv9dbnxdzde0,1,73.2,71.3,2022-10-08T14:13:02.562Z,2022-10-08T23:54:11Z,3827282711,213,0.3,3827282699,141,77.3,3827282691,140,86.1,3827282705,212,14.1,3829910655,178,,3827282689,56,Center,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850813,121,1,1,12,56,avxknfz4f6ob0rv9dbnxdzde0,0,88.5,77.3,2022-10-08T14:13:04.765Z,2022-10-08T23:54:17Z,3827283025,141,72.2,3827283027,212,3.7,3829245683,224,,3827283021,140,89.7,3827283029,213,5.1,3827283009,2,,3827283017,56,Center,3829910817,178,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,3829245871,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850881,124,61,1,12,56,1pse9ta7a45pi2w2grjim70ge,1,7.8,30.1,2022-10-08T14:13:05.002Z,2022-10-08T23:54:22Z,3829910963,178,,3829910961,21,,3827283365,56,Back,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850979,125,49,1,12,59,1pse9ta7a45pi2w2grjim70ge,1,16.1,31.9,2022-10-08T14:13:07.711Z,2022-10-08T23:54:37Z,,,,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851015,126,1,1,13,0,1pse9ta7a45pi2w2grjim70ge,1,15.9,31.6,2022-10-08T14:13:08.753Z,2022-10-08T23:54:44Z,3827284043,212,14.9,3827284019,56,Back,3827284037,141,15.5,3827284047,213,4.0,3829911349,178,,3827284029,140,6.3,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851139,127,1,1,13,1,1pse9ta7a45pi2w2grjim70ge,0,6.3,15.5,2022-10-08T14:13:10.651Z,2022-10-08T23:54:50Z,3827284555,213,6.0,3827284549,140,23.2,3827284553,212,18.3,3829911413,178,,3827284551,141,9.1,3827284547,56,Back,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851255,122,1,1,13,2,avxknfz4f6ob0rv9dbnxdzde0,0,73.4,90.7,2022-10-08T14:13:11.502Z,2022-10-08T23:54:58Z,3827285109,56,Left,3827285113,140,75.2,3827285131,213,6.1,3829911543,178,,3827285117,141,90.1,3827285123,212,1.9,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851245,128,61,1,13,2,1pse9ta7a45pi2w2grjim70ge,1,22.5,8.6,2022-10-08T14:13:11.553Z,2022-10-08T23:55:09Z,3829911681,178,,3827285053,56,Back,,,,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851467,123,5,1,13,6,avxknfz4f6ob0rv9dbnxdzde0,1,85.2,101.8,2022-10-08T14:13:15.412Z,2022-10-08T23:55:14Z,3827286213,56,Left,3827286251,233,129,3827286215,347,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851277,129,5,1,13,6,1pse9ta7a45pi2w2grjim70ge,0,14.8,-1.8,2022-10-08T14:13:15.412Z,2022-10-08T23:55:15Z,3827285243,347,,3827285241,56,Back,3827286343,233,123,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851753,124,1,1,13,20,avxknfz4f6ob0rv9dbnxdzde0,1,80.5,100,2022-10-08T14:13:29.451Z,2022-10-08T23:55:19Z,3827287799,56,Left,3827287809,212,7.5,3827287795,107,,3827287807,141,92.1,3827287803,140,77.2,3827287811,213,4.2,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342167,1380,43,1,13,21,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-08T14:13:30.512Z,2022-10-09T01:15:53Z,3829999225,233,1219,3830087323,144,67,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342159,1219,43,1,13,21,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-08T14:13:30.513Z,2022-10-09T01:15:52Z,3830087307,144,67,3829999229,233,1380,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851797,125,1,1,13,21,avxknfz4f6ob0rv9dbnxdzde0,1,77.9,93.2,2022-10-08T14:13:30.514Z,2022-10-08T23:55:24Z,3827288107,213,0.5,3827288095,56,Left,3827288105,212,4.7,3827288103,141,96.6,3829911971,178,,3827288099,140,81.8,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851821,126,3,1,13,22,avxknfz4f6ob0rv9dbnxdzde0,1,88.6,94.6,2022-10-08T14:13:31.432Z,2022-10-08T23:55:29Z,3827288205,286,,3827288203,56,Left,3829248211,465,,3829912065,178,,3827288479,233,130,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851853,130,45,1,13,22,1pse9ta7a45pi2w2grjim70ge,0,11.4,5.4,2022-10-08T14:13:31.432Z,2022-10-08T23:55:29Z,3827288347,56,Back,3827288351,285,,3827288559,233,126,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851859,127,1,1,13,23,avxknfz4f6ob0rv9dbnxdzde0,0,89.7,95.1,2022-10-08T14:13:32.559Z,2022-10-08T23:55:35Z,3829248669,386,,3827288391,56,Center,3827288383,2,,3827288407,212,16.3,3827288409,213,4.6,3829248899,72,,3827288401,141,71.3,3829248667,225,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,3829912203,178,3827288397,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851889,131,49,1,13,25,1pse9ta7a45pi2w2grjim70ge,1,6.5,31.7,2022-10-08T14:13:33.696Z,2022-10-08T23:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851913,132,1,1,13,25,1pse9ta7a45pi2w2grjim70ge,0,6.4,33.5,2022-10-08T14:13:33.736Z,2022-10-08T23:55:45Z,3827288731,213,5.2,3827288729,212,3.7,3827288723,56,Back,3827288725,140,7.9,3829912421,178,,3827288727,141,28.6,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342389,1384,67,1,13,25,avxknfz4f6ob0rv9dbnxdzde0,1,85.3,72.8,2022-10-08T14:13:34.446Z,2022-10-09T01:45:39Z,3830000447,233,1228,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342383,1228,67,1,13,25,1pse9ta7a45pi2w2grjim70ge,0,14.7,27.2,2022-10-08T14:13:34.447Z,2022-10-09T00:38:11Z,3830000455,233,1384,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851989,128,8,1,13,25,avxknfz4f6ob0rv9dbnxdzde0,1,84,73.7,2022-10-08T14:13:34.462Z,2022-10-09T01:45:39Z,3829912551,178,,3827289151,56,Center,3829249531,383,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851997,129,49,1,13,27,avxknfz4f6ob0rv9dbnxdzde0,1,84,73.7,2022-10-08T14:13:35.714Z,2022-10-08T23:56:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852005,130,1,1,13,27,avxknfz4f6ob0rv9dbnxdzde0,0,85.5,66.2,2022-10-08T14:13:35.805Z,2022-10-08T23:56:30Z,3827311789,140,85.5,3827311843,233,134,3827311795,213,4.7,3827311793,212,1.6,3827311849,286,,3827311839,236,,3827289227,56,Center,3829913189,178,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,3827311791,141,,,,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851947,134,74,1,13,27,1pse9ta7a45pi2w2grjim70ge,1,11.6,28.6,2022-10-08T14:13:35.875Z,2022-10-08T23:56:35Z,3827288945,285,,3827311893,233,130,3827288943,56,Back,3829913281,178,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851917,133,43,1,13,27,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-08T14:13:36.540Z,2022-10-08T14:14:18Z,3827295543,144,61,3827288753,56,Back,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469342905,1391,43,1,13,33,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-08T14:13:42.068Z,2022-10-09T00:40:16Z,3830003425,399,168991,3830005843,144,83,,,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852423,135,4,1,13,35,1pse9ta7a45pi2w2grjim70ge,1,5.4,3.8,2022-10-08T14:13:44.553Z,2022-10-08T23:57:00Z,3827291571,242,,3827291585,241,,3827291593,285,,3827291765,233,131,3827291577,56,Back,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852439,131,4,1,13,35,avxknfz4f6ob0rv9dbnxdzde0,0,94.6,96.2,2022-10-08T14:13:44.554Z,2022-10-08T23:56:59Z,3827291701,286,,3827291695,56,Left,3827291693,242,,3827291697,241,,3827291855,233,135,3829913665,178,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853393,136,1,1,14,11,1pse9ta7a45pi2w2grjim70ge,0,12.8,4.6,2022-10-08T14:14:19.858Z,2022-10-08T23:57:08Z,3827296637,157,,3827296647,141,27.1,3827296643,140,71.9,3827296651,212,63.9,3827296639,241,,3827296635,5,,3827296657,1,,3827296641,56,Center,1um5sa7iogc29aadvkabadyad,Neto,3827296653,213,3829913797,178,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853381,132,44,1,14,14,avxknfz4f6ob0rv9dbnxdzde0,1,30.4,70.8,2022-10-08T14:14:23.223Z,2022-10-09T01:45:39Z,3827296559,285,,3827296919,233,137,3827296557,56,Back,,,,,,,,,,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853419,137,44,1,14,14,1pse9ta7a45pi2w2grjim70ge,0,69.6,29.2,2022-10-08T14:14:23.224Z,2022-10-08T23:57:13Z,3827296803,56,Center,3827296995,233,132,3827296805,286,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853409,133,1,1,14,14,avxknfz4f6ob0rv9dbnxdzde0,0,32.6,68.7,2022-10-08T14:14:23.274Z,2022-10-09T01:45:40Z,3827296737,213,0.3,3827296727,3,,3827296733,141,69.8,3827296735,212,2.8,3829914011,388,,3827296731,140,35.2,3827296729,56,Back,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853449,138,61,1,14,14,1pse9ta7a45pi2w2grjim70ge,1,71.9,27.1,2022-10-08T14:14:23.382Z,2022-10-08T23:57:27Z,3827296979,56,Center,3829914191,15,,3829914193,388,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853489,134,1,1,14,15,avxknfz4f6ob0rv9dbnxdzde0,1,33.1,74,2022-10-08T14:14:24.466Z,2022-10-08T23:57:31Z,3827297197,213,0.8,3827297181,56,Back,3827297189,141,79.7,3827297177,3,,3827297193,212,5.5,3827297185,140,36.8,3829914273,388,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853537,135,1,1,14,17,avxknfz4f6ob0rv9dbnxdzde0,1,36.8,79.7,2022-10-08T14:14:26.137Z,2022-10-08T23:57:38Z,3827297447,3,,3827297451,140,38.9,3829914477,388,,3827297457,213,5.2,3827297449,56,Back,3827297455,212,4.5,3827297453,141,74.0,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853609,136,1,1,14,19,avxknfz4f6ob0rv9dbnxdzde0,0,39.6,74.3,2022-10-08T14:14:27.862Z,2022-10-08T23:57:43Z,3829914637,388,,3827297849,212,21.3,3827297841,3,,3827297847,141,64.1,3827297845,140,58.8,3827297851,213,6.0,3827297843,56,Center,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853837,140,1,1,14,22,1pse9ta7a45pi2w2grjim70ge,1,40.6,36.5,2022-10-08T14:14:30.735Z,2022-10-08T23:57:51Z,3827298995,56,Back,3827299001,212,30.9,3827298997,140,11.2,3827298999,141,36.7,3829914795,178,,3827299003,213,3.1,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468853631,139,43,1,14,22,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-08T14:14:31.244Z,2022-10-08T19:25:52Z,3829254127,144,49,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
