id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2506403377,332,4,2,48,54,1c8m2ko0wxq1asfkuykurdr0y,1,51.7,85.8,2023-02-11T16:07:36.228Z,2023-02-11T20:56:32Z,4025277875,286,,4025277857,13,,4025277867,152,,4025277973,233,604,4025277863,56,Left,4025277871,265,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506403387,604,4,2,48,54,e5p0ehyguld7egzhiedpdnc3w,0,48.3,14.2,2023-02-11T16:07:36.229Z,2023-02-11T20:56:32Z,4025277905,265,,4025277899,56,Back,4025277909,285,,4025277897,13,,4025277901,152,,4025278007,233,332,4026669563,178,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506403915,333,1,2,49,12,1c8m2ko0wxq1asfkuykurdr0y,1,47.4,87.6,2023-02-11T16:07:54.576Z,2023-02-11T20:56:41Z,4025280543,155,,4025280553,212,32.2,4025280549,140,78.1,4025280551,141,86.6,4025280541,5,,4026670065,178,,4025280545,152,,4025280547,56,Left,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,4025805173,1,,4025280555,213,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506403929,334,61,2,49,14,1c8m2ko0wxq1asfkuykurdr0y,0,77.1,87,2023-02-11T16:07:56.697Z,2023-02-11T20:56:51Z,4026670513,388,,4025280617,56,Left,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506403923,605,49,2,49,15,e5p0ehyguld7egzhiedpdnc3w,1,19.1,19.8,2023-02-11T16:07:57.362Z,2023-02-11T20:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506404087,606,1,2,49,16,e5p0ehyguld7egzhiedpdnc3w,0,19.1,19.8,2023-02-11T16:07:58.473Z,2023-02-11T20:56:58Z,4025281475,56,Back,4025281493,213,5.6,4026670843,178,,4025281491,212,21.3,4025281483,140,34.4,4025281471,157,,4025281489,141,0.0,4025281495,1,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506404615,335,5,2,49,20,1c8m2ko0wxq1asfkuykurdr0y,1,59.2,101.2,2023-02-11T16:08:03.098Z,2023-02-11T20:57:03Z,4025284035,233,607,4025283943,347,,4025283941,56,Left,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506404101,607,5,2,49,20,e5p0ehyguld7egzhiedpdnc3w,0,40.8,-1.2,2023-02-11T16:08:03.098Z,2023-02-11T20:57:03Z,4025281553,347,,4025284051,233,335,4025281551,56,Back,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506404797,336,1,2,49,37,1c8m2ko0wxq1asfkuykurdr0y,1,56.3,100,2023-02-11T16:08:19.456Z,2023-02-11T20:57:07Z,4025284745,141,93.0,4025284747,212,6.7,4025284749,213,4.1,4025284741,56,Left,4025284739,107,,4025284743,140,52.6,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506404949,337,1,2,49,42,1c8m2ko0wxq1asfkuykurdr0y,1,55.9,96.3,2023-02-11T16:08:24.218Z,2023-02-11T20:57:14Z,4026671597,178,,4025285517,56,Center,4025285515,155,,4025285527,212,47.5,4025285519,140,97.4,4025285571,213,5.9,4025285523,141,68.5,4025285651,1,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405001,338,1,2,49,46,1c8m2ko0wxq1asfkuykurdr0y,0,99.3,71.3,2023-02-11T16:08:28.606Z,2023-02-11T20:57:18Z,4025285791,141,44.5,4026322515,387,,4025285787,56,Center,4026671841,178,,4025285793,212,20.4,4025285789,140,90.6,4025285783,2,,4026322517,72,,9c927a1i8iqblent14xat7aad,J. Ayew,4025285785,155,,4025285795,213,4.2,,4026322513,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405073,608,12,2,49,47,e5p0ehyguld7egzhiedpdnc3w,1,7,52.8,2023-02-11T16:08:29.978Z,2023-02-11T20:57:24Z,4025286125,56,Back,4025286127,140,21.3,4025286133,213,5.8,4026672125,178,,4025286129,141,40.3,4025286173,15,,4025286131,212,17.3,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405127,609,1,2,49,49,e5p0ehyguld7egzhiedpdnc3w,1,22.2,40.3,2023-02-11T16:08:32.059Z,2023-02-11T20:57:34Z,4025286405,212,5.3,4025286399,141,46.4,4025286385,56,Back,4025286391,140,19.1,4025286409,213,2.2,4025286379,3,,4025286497,156,,4026672661,178,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405321,612,49,2,49,50,e5p0ehyguld7egzhiedpdnc3w,1,19.4,51.1,2023-02-11T16:08:32.853Z,2023-02-11T20:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405253,610,1,2,49,50,e5p0ehyguld7egzhiedpdnc3w,1,18.5,49.3,2023-02-11T16:08:32.948Z,2023-02-11T20:57:43Z,4025287059,140,25.1,4025287061,141,47.8,4025287063,212,7.0,4025287057,56,Back,4025287065,213,6.1,4026673089,388,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405263,611,61,2,49,51,e5p0ehyguld7egzhiedpdnc3w,1,25.4,46,2023-02-11T16:08:33.356Z,2023-02-11T20:57:56Z,4026673613,21,,4025287113,56,Back,4026673615,178,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499685,1069,1,2,49,52,e5p0ehyguld7egzhiedpdnc3w,1,26.1,54.8,2023-02-11T16:08:34.354Z,2023-02-11T20:58:00Z,4025791073,141,48.8,4025791069,56,Back,4026673813,178,,4025791071,140,28.4,4025791075,212,4.7,4025791077,213,5.2,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499819,1070,1,2,49,52,e5p0ehyguld7egzhiedpdnc3w,1,29.8,48.2,2023-02-11T16:08:35.078Z,2023-02-11T20:58:11Z,4025791799,213,3.5,4025791791,56,Back,4025791793,140,27.5,4025791795,141,46.7,4025791797,212,2.6,4026674037,178,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405453,613,1,2,49,54,e5p0ehyguld7egzhiedpdnc3w,1,29.3,35.7,2023-02-11T16:08:36.313Z,2023-02-11T20:58:14Z,4025288071,155,,4025288125,140,71.4,4025288127,141,10.0,4025288123,56,Right,4025288133,1,,4026674701,178,,4025288129,212,47.5,4025288131,213,5.9,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405539,614,1,2,49,58,e5p0ehyguld7egzhiedpdnc3w,0,70.1,9.3,2023-02-11T16:08:40.748Z,2023-02-11T20:58:20Z,4025288475,141,14.3,4025288467,56,Right,4025288479,212,3.4,4025288483,213,1.7,4025288471,140,69.7,4026675055,178,,,,,,,,6rutvrgco8li4nyz7tfayxb6x,D. Undav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405547,339,50,2,49,58,1c8m2ko0wxq1asfkuykurdr0y,1,29.4,83.3,2023-02-11T16:08:41.067Z,2023-02-11T20:58:27Z,4025288529,285,,4025288527,56,Back,4025293077,233,618,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506406501,618,7,2,49,59,e5p0ehyguld7egzhiedpdnc3w,1,70.6,16.7,2023-02-11T16:08:41.874Z,2023-02-11T20:58:31Z,4025292977,56,Right,4026325649,383,,4026675469,178,,4025292979,286,,4025293041,233,339,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405641,615,1,2,50,2,e5p0ehyguld7egzhiedpdnc3w,0,87.1,29.5,2023-02-11T16:08:45.191Z,2023-02-11T20:58:35Z,4025288979,56,Center,4025288983,141,44.2,4026675601,178,,4025288981,140,86.0,4025288993,213,1.7,4025288987,212,10.1,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405667,340,61,2,50,3,1c8m2ko0wxq1asfkuykurdr0y,1,13.7,58.2,2023-02-11T16:08:45.720Z,2023-02-11T20:58:38Z,4026675731,178,,4025289101,56,Back,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405735,616,15,2,50,5,e5p0ehyguld7egzhiedpdnc3w,1,84.4,59.9,2023-02-11T16:08:47.863Z,2023-02-11T20:58:41Z,4025291087,147,56.5,4025291091,231,52.0,4025290285,20,,4025291083,458,,4025289455,17,,4025291089,230,97.1,4025291081,103,19,4025289453,22,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,4025290289,82,,4025291077,78,,,4025291085,146,4025291079,102,48.4,4025305995,328,,4026675803,178,4025289457,56,Center,4025290339,233,341,89.0,,,,,,,,,,,,
2506405787,341,10,2,50,5,1c8m2ko0wxq1asfkuykurdr0y,1,13.7,46.7,2023-02-11T16:08:47.995Z,2023-02-11T20:58:49Z,4026676061,178,,4026676063,21,,4025289665,56,Back,4025289661,94,,4025290739,233,616,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405881,342,6,2,50,8,1c8m2ko0wxq1asfkuykurdr0y,0,14.6,43.4,2023-02-11T16:08:50.738Z,2023-02-11T20:58:56Z,4025290153,56,Back,4025290157,73,,4025290645,233,617,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405805,617,6,2,50,8,e5p0ehyguld7egzhiedpdnc3w,1,85.4,56.6,2023-02-11T16:08:50.738Z,2023-02-11T20:58:56Z,4025289759,56,Center,4025289761,75,,4025290535,233,342,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407261,619,1,2,50,47,e5p0ehyguld7egzhiedpdnc3w,0,99.6,0.8,2023-02-11T16:09:29.964Z,2023-02-11T20:58:59Z,4025296807,141,38.3,4025296803,56,Center,4025296795,2,,4025296809,212,25.5,4025296801,223,,4026328573,72,,4025296805,140,100.0,4026676583,178,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,4025296797,6,,4025296813,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407209,343,5,2,50,48,1c8m2ko0wxq1asfkuykurdr0y,1,-0.4,59.4,2023-02-11T16:09:30.962Z,2023-02-11T20:59:04Z,4025297093,233,620,4025296529,346,,4025296525,56,Back,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407275,620,5,2,50,48,e5p0ehyguld7egzhiedpdnc3w,0,100.4,40.6,2023-02-11T16:09:30.962Z,2023-02-11T20:59:04Z,4025296883,56,Center,4025297123,233,343,4025296887,346,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506407957,344,1,2,51,9,1c8m2ko0wxq1asfkuykurdr0y,1,5.3,41.2,2023-02-11T16:09:51.824Z,2023-02-11T20:59:38Z,4025300459,56,Back,4025300461,140,7.5,4025300471,237,,4025300463,141,76.4,4025300467,213,1.5,4025300457,124,,4025300465,212,24.0,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408089,345,1,2,51,13,1c8m2ko0wxq1asfkuykurdr0y,0,7.6,82.8,2023-02-11T16:09:55.757Z,2023-02-11T20:59:45Z,4025301171,56,Left,4025301179,141,84.8,4025301169,155,,4025301195,1,,4025301173,140,57.7,4025301191,213,0.0,4026678615,178,,4025301185,212,52.6,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408115,346,44,2,51,16,1c8m2ko0wxq1asfkuykurdr0y,1,59.8,89.8,2023-02-11T16:09:58.348Z,2023-02-11T21:51:28Z,4025301283,286,,4025301281,56,Left,4025311853,233,621,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408129,621,44,2,51,16,e5p0ehyguld7egzhiedpdnc3w,0,40.2,10.2,2023-02-11T16:09:58.349Z,2023-02-11T20:59:49Z,4025301361,56,Back,4025311895,233,346,4025301363,285,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410383,357,1,2,51,16,1c8m2ko0wxq1asfkuykurdr0y,0,53.2,91.6,2023-02-11T16:09:58.453Z,2023-02-11T21:51:29Z,4025312653,3,,4025312669,213,6.0,4025312659,140,54.7,4026678979,388,,4025312661,141,91.0,4025312657,56,Left,4025312665,212,1.6,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408251,622,61,2,51,16,e5p0ehyguld7egzhiedpdnc3w,1,38.1,5.3,2023-02-11T16:09:58.514Z,2023-02-11T21:00:00Z,4025301971,56,Back,4026679501,15,,4026679503,388,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408275,347,1,2,51,19,1c8m2ko0wxq1asfkuykurdr0y,1,57.3,91.7,2023-02-11T16:10:01.249Z,2023-02-11T21:00:09Z,4025302087,56,Back,4025302091,141,94.9,4025302093,212,12.4,4025302089,140,45.7,4025302095,213,3.0,4026679945,178,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408487,348,1,2,51,20,1c8m2ko0wxq1asfkuykurdr0y,1,51.9,93.9,2023-02-11T16:10:02.448Z,2023-02-11T21:00:14Z,4026680149,178,,4025303171,213,6.0,4025303161,140,75.4,4025303169,212,26.1,4025303159,56,Left,4025303157,155,,4025303165,141,81.5,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506679513,1253,83,2,51,23,e5p0ehyguld7egzhiedpdnc3w,1,12,16.2,2023-02-11T16:10:06.085Z,2023-02-11T21:20:34Z,4026745313,399,86417,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410077,356,3,2,51,26,1c8m2ko0wxq1asfkuykurdr0y,1,96.1,93.2,2023-02-11T16:10:08.263Z,2023-02-11T21:00:21Z,4025311161,233,623,4025311103,286,,4026680591,178,,4026331185,465,,4025311101,56,Left,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408501,623,45,2,51,26,e5p0ehyguld7egzhiedpdnc3w,0,3.9,6.8,2023-02-11T16:10:08.263Z,2023-02-11T21:00:22Z,4025311227,233,356,4025303229,285,,4025303225,56,Back,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408573,349,1,2,51,27,1c8m2ko0wxq1asfkuykurdr0y,0,98.6,90.5,2023-02-11T16:10:09.822Z,2023-02-11T21:00:23Z,4025303563,1,,4025303553,56,Center,4025303559,212,43.1,4025303561,213,4.4,4025303549,155,,4025303557,141,30.0,4026331419,224,,4026331423,72,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,4025303555,140,86.4,4025303545,2,,,4026680779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408961,624,12,2,51,31,e5p0ehyguld7egzhiedpdnc3w,1,13.8,68.8,2023-02-11T16:10:13.637Z,2023-02-11T21:00:30Z,4025305537,213,1.5,4025305535,212,12.7,4026681099,178,,4025305531,140,15.0,4025305529,56,Back,4025305533,141,87.4,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408875,350,1,2,51,37,1c8m2ko0wxq1asfkuykurdr0y,1,87.4,4.4,2023-02-11T16:10:19.419Z,2023-02-11T21:00:35Z,4025305075,212,8.0,4026681287,178,,4025305065,140,80.5,4025305079,213,2.7,4025305071,141,9.5,4025305061,56,Right,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408949,351,1,2,51,38,1c8m2ko0wxq1asfkuykurdr0y,1,80.8,8.6,2023-02-11T16:10:21.181Z,2023-02-11T21:00:48Z,4025305485,140,80.2,4026681811,178,,4025305487,141,4.6,4025305491,213,4.5,4025305483,56,Right,4025305489,212,2.8,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408971,352,50,2,51,40,1c8m2ko0wxq1asfkuykurdr0y,1,77.8,2.1,2023-02-11T16:10:22.827Z,2023-02-11T21:01:04Z,4025305805,233,625,4025305571,286,,4025305569,56,Right,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506408989,625,7,2,51,41,e5p0ehyguld7egzhiedpdnc3w,1,22.2,97.9,2023-02-11T16:10:23.915Z,2023-02-11T21:01:07Z,4025305773,233,352,4026682675,178,,4026332967,383,,4025305639,56,Back,4025305641,285,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409039,626,49,2,51,44,e5p0ehyguld7egzhiedpdnc3w,1,26,95.7,2023-02-11T16:10:26.292Z,2023-02-11T21:01:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409097,627,1,2,51,44,e5p0ehyguld7egzhiedpdnc3w,1,26,95.7,2023-02-11T16:10:26.357Z,2023-02-11T21:01:15Z,4025306139,213,5.7,4025306129,140,28.3,4025306133,141,93.5,4026683079,178,,4025306135,212,2.8,4025306127,56,Back,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409179,628,1,2,51,45,e5p0ehyguld7egzhiedpdnc3w,1,31.9,93.5,2023-02-11T16:10:27.925Z,2023-02-11T21:01:23Z,4025306673,140,39.3,4025306671,56,Back,4025306679,213,0.4,4026683417,178,,4025306677,212,8.4,4025306675,141,98.0,,,,,,,6rutvrgco8li4nyz7tfayxb6x,D. Undav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506412113,641,50,2,51,49,e5p0ehyguld7egzhiedpdnc3w,1,47.6,82.8,2023-02-11T16:10:31.327Z,2023-02-11T21:01:32Z,4025321395,286,,4025321391,56,Back,4025328825,233,369,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506412889,369,7,2,51,49,1c8m2ko0wxq1asfkuykurdr0y,1,52.4,17.2,2023-02-11T16:10:31.574Z,2023-02-11T21:01:40Z,4026684073,178,,4025328801,233,641,4025325303,56,Right,4026333449,384,,4025325305,285,,,,,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409305,353,49,2,51,53,1c8m2ko0wxq1asfkuykurdr0y,1,30.6,7,2023-02-11T16:10:35.772Z,2023-02-11T21:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409381,354,1,2,51,53,1c8m2ko0wxq1asfkuykurdr0y,1,27.3,8.1,2023-02-11T16:10:35.848Z,2023-02-11T21:01:50Z,4025307563,141,25.1,4026684437,178,,4025307559,56,Back,4025307561,140,7.8,4025307567,213,2.6,4025307565,212,23.5,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409803,355,2,2,51,55,1c8m2ko0wxq1asfkuykurdr0y,1,7.8,25.1,2023-02-11T16:10:38.022Z,2023-02-11T21:01:54Z,4025309689,56,Right,4025309695,141,9.5,4025309681,7,djgqihf08sxqh0zt2xe2xzv1l,4026684677,178,,4025309685,1,,4025309693,140,68.4,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409857,630,55,2,51,55,e5p0ehyguld7egzhiedpdnc3w,1,34.8,70.9,2023-02-11T16:10:38.023Z,2023-02-11T21:01:54Z,4025797421,189,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410457,631,1,2,52,18,e5p0ehyguld7egzhiedpdnc3w,1,26,65.7,2023-02-11T16:11:01.040Z,2023-02-11T21:02:00Z,4026684965,178,,4025313065,213,0.8,4025313055,140,32.9,4025313057,141,75.7,4025313053,56,Back,4025313049,5,,4025313061,212,9.9,4025313051,241,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410541,632,1,2,52,24,e5p0ehyguld7egzhiedpdnc3w,1,29.2,73.3,2023-02-11T16:11:06.644Z,2023-02-11T21:02:06Z,4026685183,178,,4025313485,140,16.0,4025313487,141,50.4,4025313483,56,Back,4025313495,213,4.0,4025313489,212,20.8,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410775,633,1,2,52,27,e5p0ehyguld7egzhiedpdnc3w,1,16,50.4,2023-02-11T16:11:09.826Z,2023-02-11T21:02:09Z,4025314763,141,73.8,4025314753,56,Back,4025314771,212,17.1,4025314779,213,1.2,4025314757,140,22.0,4026685413,178,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410947,634,1,2,52,34,e5p0ehyguld7egzhiedpdnc3w,0,27.2,75.4,2023-02-11T16:11:16.472Z,2023-02-11T21:02:12Z,4025315637,141,63.4,4026685541,178,,4025315635,140,75.6,4025315643,1,,4025315633,56,Center,4025315631,155,,4026335433,4,,4025315639,212,51.5,jagvvzc7329tf2c64mnc251,L. Dunk,4025315641,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506410955,358,49,2,52,37,1c8m2ko0wxq1asfkuykurdr0y,1,24.8,32.2,2023-02-11T16:11:19.747Z,2023-02-11T21:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411093,359,1,2,52,37,1c8m2ko0wxq1asfkuykurdr0y,1,24.8,32.2,2023-02-11T16:11:19.775Z,2023-02-11T21:02:19Z,4025316345,140,38.5,4025316347,141,21.8,4025316351,213,5.8,4025316349,212,16.0,4025316341,157,,4025316343,56,Back,4026685979,178,,4025316353,1,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411173,360,1,2,52,41,1c8m2ko0wxq1asfkuykurdr0y,1,38.5,20.3,2023-02-11T16:11:23.569Z,2023-02-11T21:02:25Z,4025316779,212,17.8,4026686249,388,,4025316771,168,,4025316773,56,Right,4025316769,3,,4025316781,213,6.2,4025316775,140,55.4,4025316777,141,18.3,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506411181,361,1,2,52,42,1c8m2ko0wxq1asfkuykurdr0y,1,55.1,18.4,2023-02-11T16:11:24.229Z,2023-02-11T21:02:32Z,4026686483,178,,4025316817,56,Back,4025799875,213,3.1,4025799871,141,18.4,4025799869,140,47.9,4025799873,212,7.6,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
