id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2442711573,14,1,1,1,26,ehd2iemqmschhj2ec0vayztzz,1,46.6,71.7,2022-08-06T16:32:57.973Z,2022-08-07T01:39:49Z,3688228123,212,24.5,3688228125,213,4.5,3688228119,140,42.0,3688228121,141,36.4,3690053371,178,,3688228117,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711605,15,1,1,1,29,ehd2iemqmschhj2ec0vayztzz,1,42.3,33.6,2022-08-06T16:33:00.938Z,2022-08-07T01:39:55Z,3690053591,178,,3688228277,140,54.2,3688228279,141,3.2,3688228275,56,Right,3688228283,213,5.3,3688228281,212,24.2,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711627,16,1,1,1,32,ehd2iemqmschhj2ec0vayztzz,1,54.6,3.2,2022-08-06T16:33:03.343Z,2022-08-07T01:40:00Z,3688228455,56,Right,3688228457,140,68.8,3688228461,212,15.1,3688228459,141,6.5,3690053919,178,,3688228463,213,0.1,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711635,17,1,1,1,35,ehd2iemqmschhj2ec0vayztzz,0,87.1,4.1,2022-08-06T16:33:06.938Z,2022-08-07T01:40:05Z,3688228517,236,,3688228503,56,Right,3690054227,178,,3688228507,141,4.6,3688228501,155,,3688228523,286,,3688228511,213,0.5,3689057213,20,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,3688228505,140,87.7,3688228519,233,14,3688228499,2,3688228509,212,0.7,3689057211,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711637,14,12,1,1,36,9q0arba2kbnywth8bkxlhgmdr,1,11.1,91.1,2022-08-06T16:33:07.024Z,2022-08-07T01:40:10Z,3688228525,233,17,3690054583,178,,3688228515,56,Back,3688228513,185,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711703,15,5,1,1,36,9q0arba2kbnywth8bkxlhgmdr,0,20.7,101.5,2022-08-06T16:33:07.519Z,2022-08-07T01:40:16Z,3688228847,347,,3688229025,233,18,3688228845,56,Back,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711733,18,5,1,1,36,ehd2iemqmschhj2ec0vayztzz,1,79.3,-1.5,2022-08-06T16:33:07.519Z,2022-08-07T01:40:16Z,3688229021,233,15,3688228999,56,Right,3688229001,347,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711871,19,1,1,1,50,ehd2iemqmschhj2ec0vayztzz,1,78,0,2022-08-06T16:33:21.765Z,2022-08-07T01:40:22Z,3688229581,213,0.9,3688229579,212,7.0,3688229571,107,,3688229575,140,82.0,3688229577,141,6.2,3688229573,56,Right,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711885,20,1,1,1,51,ehd2iemqmschhj2ec0vayztzz,1,82,6.2,2022-08-06T16:33:22.888Z,2022-08-07T01:40:28Z,3688229665,141,2.2,3688229667,212,3.8,3688229663,140,79.5,3690055779,178,,3688229669,213,3.9,3688229661,56,Right,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711891,21,1,1,1,52,ehd2iemqmschhj2ec0vayztzz,1,79.5,2.2,2022-08-06T16:33:23.800Z,2022-08-07T01:40:34Z,3688229703,141,10.6,3688229707,213,1.2,3688229705,212,6.2,3688229699,56,Right,3690056121,178,,3688229701,140,81.8,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711935,22,1,1,1,53,ehd2iemqmschhj2ec0vayztzz,1,81.6,10.6,2022-08-06T16:33:24.325Z,2022-08-07T01:40:48Z,3690056975,178,,3688229831,140,76.4,3688229837,213,3.5,3688229829,56,Right,3688229835,212,5.9,3688229833,141,7.3,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443060271,913,43,1,1,53,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-08-06T16:33:24.781Z,2022-08-07T02:12:13Z,3690140043,178,0,3690140253,144,82,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711941,23,1,1,1,53,ehd2iemqmschhj2ec0vayztzz,1,75.6,6.6,2022-08-06T16:33:24.894Z,2022-08-07T01:40:58Z,3688235685,140,72.2,3690057769,178,,3688235687,141,13.4,3688235691,213,2.2,3688229869,56,Right,3688235689,212,5.8,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442711965,24,1,1,1,55,ehd2iemqmschhj2ec0vayztzz,1,78.4,11.6,2022-08-06T16:33:26.768Z,2022-08-07T01:41:05Z,3690058233,178,,3688229993,56,Right,3688229997,141,5.5,3688230001,213,5.1,3688229995,140,80.2,3688229999,212,4.6,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712001,25,1,1,1,58,ehd2iemqmschhj2ec0vayztzz,1,79.6,4.9,2022-08-06T16:33:29.062Z,2022-08-07T01:41:11Z,3688230221,212,9.4,3688230213,140,77.0,3688230217,141,18.2,3690058415,178,,3688230209,56,Right,3688230223,213,1.9,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712035,26,1,1,2,0,ehd2iemqmschhj2ec0vayztzz,1,87.1,14.1,2022-08-06T16:33:31.499Z,2022-08-07T01:41:21Z,3688230401,212,8.9,3688230395,56,Right,3688230397,140,90.7,3688230403,213,5.2,3690058811,178,,3688230399,141,2.3,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712083,27,1,1,2,3,ehd2iemqmschhj2ec0vayztzz,1,89.5,2.9,2022-08-06T16:33:34.604Z,2022-08-07T02:02:56Z,3688230679,213,1.6,3689065139,72,,3688230667,2,,3688230681,1,,3688230675,141,56.1,3688231811,210,13,3688230671,56,Center,3688231813,154,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,3688230673,140,88.3,3690059107,178,,3688230677,212,3689065137,223,,3688230669,155,1,36.2,,,,,,,,,,,,,,,,,,,,,,,,
2442712091,28,44,1,2,5,ehd2iemqmschhj2ec0vayztzz,1,89,55.4,2022-08-06T16:33:36.750Z,2022-08-07T02:02:56Z,3688230777,233,16,3688230707,286,,3688230705,56,Center,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712087,16,44,1,2,5,9q0arba2kbnywth8bkxlhgmdr,0,11,44.6,2022-08-06T16:33:36.751Z,2022-08-07T01:41:31Z,3688230691,285,,3688230687,56,Back,3688230799,233,28,,,,,,,,,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712103,29,13,1,2,5,ehd2iemqmschhj2ec0vayztzz,1,88.3,56.1,2022-08-06T16:33:36.817Z,2022-08-07T02:02:57Z,3688231843,29,,3688231851,102,63.7,3688231839,15,,3688231847,55,27,3688230765,56,Center,3688231841,73,,3688231853,103,11.1,3688231857,230,99.1,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,3688230763,17,,3690059635,388,,3688231859,231,3688231845,154,,3688230761,22,,50.4,3688231855,328,,,,,,,,,,,,,,,,,,,,,,
2442712097,17,5,1,2,7,9q0arba2kbnywth8bkxlhgmdr,1,-1.1,32.7,2022-08-06T16:33:38.524Z,2022-08-07T01:41:42Z,3688230739,346,,3688230737,56,Back,3688230873,233,30,,,,,,,,,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712117,30,5,1,2,7,ehd2iemqmschhj2ec0vayztzz,0,101.1,67.3,2022-08-06T16:33:38.524Z,2022-08-07T01:41:42Z,3688230817,56,Center,3688230877,233,17,3688230821,346,,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712333,18,1,1,2,23,9q0arba2kbnywth8bkxlhgmdr,1,4.4,46.1,2022-08-06T16:33:54.018Z,2022-08-07T01:45:46Z,3688231937,213,4.9,3688231929,56,Back,3688231935,212,5.6,3688231941,237,,3688231933,141,38.0,3688231925,124,,3688231931,140,5.3,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712397,19,1,1,2,25,9q0arba2kbnywth8bkxlhgmdr,1,6.6,37.7,2022-08-06T16:33:56.062Z,2022-08-07T01:45:54Z,3688232335,56,Back,3688232341,141,70.5,3688232347,213,1.0,3688232345,212,26.1,3688232339,140,19.6,3690073773,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712421,20,1,1,2,34,9q0arba2kbnywth8bkxlhgmdr,1,33.1,64.5,2022-08-06T16:34:05.439Z,2022-08-07T01:46:04Z,3690074279,178,,3688232463,213,4.4,3688232459,141,43.4,3688232455,56,Back,3688232461,212,15.0,3688232457,140,29.0,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442712459,21,1,1,2,36,9q0arba2kbnywth8bkxlhgmdr,1,28.6,41.8,2022-08-06T16:34:07.349Z,2022-08-07T01:46:09Z,3688232645,213,5.0,3688232639,140,34.9,3688232643,212,21.6,3690074689,178,,3688232637,56,Back,3688232641,141,11.6,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
