id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2469066963,25,1,1,1,38,22doj4sgsocqpxw45h607udje,1,4.6,52.8,2022-10-08T16:32:45.473Z,2022-10-09T00:45:40Z,3828439129,140,27.8,3828439131,141,4.9,3828439133,212,40.7,3830022017,178,,3828439125,155,,3828439137,1,,3828439135,213,5.4,3828439127,56,Back,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067033,26,1,1,1,40,22doj4sgsocqpxw45h607udje,1,27.8,4.9,2022-10-08T16:32:47.512Z,2022-10-09T00:45:45Z,3828439527,212,12.3,3828439525,141,1.3,3830022423,388,,3828439521,56,Back,3828439519,3,,3828439523,140,39.3,3828439529,213,6.1,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067083,27,1,1,1,44,22doj4sgsocqpxw45h607udje,1,56.4,4.9,2022-10-08T16:32:51.722Z,2022-10-09T00:45:50Z,3828439711,141,17.0,3828439689,56,Right,3828439713,212,10.8,3828439691,140,63.0,3830022695,178,,3828439715,213,0.9,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469363753,1207,83,1,1,45,e5p0ehyguld7egzhiedpdnc3w,1,37.2,80.9,2022-10-08T16:32:53.197Z,2022-10-09T01:31:03Z,3830123065,399,78830,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067101,28,1,1,1,45,22doj4sgsocqpxw45h607udje,0,63.1,18.7,2022-10-08T16:32:53.199Z,2022-10-09T00:46:03Z,3828439771,213,0.0,3828439767,141,19.4,3828439765,140,73.0,3828439761,56,Right,3830023249,178,,3828439769,212,10.4,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067113,13,8,1,1,46,e5p0ehyguld7egzhiedpdnc3w,1,26.5,78.1,2022-10-08T16:32:54.090Z,2022-10-09T00:46:10Z,3828439823,56,Back,3830023555,389,,3829139521,383,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067123,14,49,1,1,47,e5p0ehyguld7egzhiedpdnc3w,1,26.2,75.4,2022-10-08T16:32:55.296Z,2022-10-09T00:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067137,15,1,1,1,48,e5p0ehyguld7egzhiedpdnc3w,1,26.2,75.4,2022-10-08T16:32:55.825Z,2022-10-09T00:46:20Z,3828439993,213,5.3,3828439985,56,Back,3828439987,140,31.3,3828439991,212,10.0,3830024051,178,,3828439989,141,63.0,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067167,16,1,1,1,50,e5p0ehyguld7egzhiedpdnc3w,0,32.2,55.3,2022-10-08T16:32:57.960Z,2022-10-09T00:46:26Z,3830024235,178,,3828442543,286,,3828442539,233,33,3828440159,212,2.4,3828440153,56,Back,3828440157,141,52.2,3828442537,236,,3828440161,213,5.2,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,3828440155,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067525,33,74,1,1,50,22doj4sgsocqpxw45h607udje,1,67.3,59.7,2022-10-08T16:32:57.969Z,2022-10-09T00:46:30Z,3828442555,233,16,3828442163,285,,3830024467,178,,3828442161,56,Center,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067185,29,49,1,1,51,22doj4sgsocqpxw45h607udje,1,66.4,72.3,2022-10-08T16:32:59.434Z,2022-10-09T00:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067223,30,1,1,1,53,22doj4sgsocqpxw45h607udje,1,67.4,71.9,2022-10-08T16:33:00.628Z,2022-10-09T00:46:40Z,3828440389,213,6.1,3828440383,140,77.2,3830024959,178,,3828440381,56,Center,3828440385,141,68.6,3828440387,212,10.5,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067325,32,4,1,1,55,22doj4sgsocqpxw45h607udje,1,77.3,67.6,2022-10-08T16:33:02.624Z,2022-10-09T00:46:46Z,3828441007,286,,3828441025,233,17,3828441005,152,,3828440999,13,,3828441001,294,,3828441003,56,Center,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067291,17,4,1,1,55,e5p0ehyguld7egzhiedpdnc3w,0,22.7,32.4,2022-10-08T16:33:02.625Z,2022-10-09T00:46:45Z,3828440771,285,,3828440767,56,Back,3830025199,178,,3828440765,294,,3828440769,152,,3828441057,233,32,3828440763,13,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469067233,31,43,1,1,55,22doj4sgsocqpxw45h607udje,1,0,0,2022-10-08T16:33:03.114Z,2022-10-08T16:33:35Z,3828442719,144,61,3828440447,56,Center,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469068111,34,15,1,3,5,22doj4sgsocqpxw45h607udje,1,75.8,66.6,2022-10-08T16:34:12.762Z,2022-10-09T00:46:49Z,3828446013,233,18,3828445977,458,,3830025373,178,,3828445171,18,,3828445971,76,,3828445975,103,13.9,3828445169,26,,3828445969,120,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,3828445981,147,49.8,3828445973,102,53.8,3828445173,56,Center,3828445979,146,99.3,3828445575,20,,,,,,,,,,,,,,,,,,,,,,,,
2469068127,18,10,1,3,6,e5p0ehyguld7egzhiedpdnc3w,1,2.2,46.5,2022-10-08T16:34:13.694Z,2022-10-09T00:46:55Z,3828445263,182,,3828445259,173,,3829144713,377,,3828445731,233,34,3828445701,179,,3828445265,56,Back,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469068161,35,56,1,3,9,22doj4sgsocqpxw45h607udje,1,0,0,2022-10-08T16:34:17.345Z,2022-10-09T00:46:58Z,3828445447,56,Left,,,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469068157,19,5,1,3,10,e5p0ehyguld7egzhiedpdnc3w,0,18.4,-1.7,2022-10-08T16:34:17.781Z,2022-10-09T00:47:03Z,3828445443,347,,3828445441,56,Back,3828445611,233,36,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469068181,36,5,1,3,10,22doj4sgsocqpxw45h607udje,1,81.6,101.7,2022-10-08T16:34:17.781Z,2022-10-09T00:47:03Z,3828445585,233,19,3828445543,347,,3828445541,56,Left,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
