id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2529046619,467,1,1,40,16,6eqit8ye8aomdsrrq0hk3v7gh,1,2.1,68.6,2023-04-05T19:41:19.143Z,2023-04-06T03:06:46Z,4165892993,212,41.7,4165892989,140,41.8,4165892987,56,Back,4166637537,178,,4165892995,213,0.1,4165892985,155,,4165892991,141,72.0,4165892997,1,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046625,468,1,1,40,18,6eqit8ye8aomdsrrq0hk3v7gh,1,41.6,72,2023-04-05T19:41:20.995Z,2023-04-06T03:07:04Z,4165893023,212,5.5,4166637955,178,,4165893025,213,4.1,4165893021,141,65.3,4165893017,56,Back,4165893019,140,38.7,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046643,469,1,1,40,19,6eqit8ye8aomdsrrq0hk3v7gh,1,38.7,65.3,2023-04-05T19:41:21.877Z,2023-04-06T03:07:11Z,4165893123,141,76.5,4165893125,212,7.8,4165893121,140,40.5,4165893127,213,1.3,4166638139,178,,4165893119,56,Back,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046663,470,1,1,40,21,6eqit8ye8aomdsrrq0hk3v7gh,0,41.5,76.1,2023-04-05T19:41:24.259Z,2023-04-06T03:07:17Z,4166638283,178,,4165893199,155,,4165893207,212,31.7,4165893209,213,0.0,4165893201,56,Center,4165893203,140,71.7,4165893205,141,78.3,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046683,262,8,1,40,23,7yx5dqhhphyvfisohikodajhv,1,28.5,15.5,2023-04-05T19:41:26.057Z,2023-04-06T03:07:33Z,4165893311,56,Back,4166638521,178,,4166163413,385,,4165893313,15,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046729,471,1,1,40,27,6eqit8ye8aomdsrrq0hk3v7gh,0,57.1,95,2023-04-05T19:41:30.110Z,2023-04-06T03:07:38Z,4166638637,178,,4165893491,140,69.7,4165893499,212,44.6,4165893485,196,,4165893503,1,,4165893495,141,32.3,4165893501,213,5.0,4165893481,155,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,4165893487,56,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2529046745,263,8,1,40,29,7yx5dqhhphyvfisohikodajhv,1,30.2,67.2,2023-04-05T19:41:32.335Z,2023-04-06T03:07:43Z,4165893565,56,Back,4165893569,15,,4166163445,385,,4166638807,388,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046821,472,1,1,40,35,6eqit8ye8aomdsrrq0hk3v7gh,1,67.8,17.6,2023-04-05T19:41:37.822Z,2023-04-06T03:07:52Z,4165893883,140,74.2,4166638953,178,,4165893889,213,5.4,4165893887,212,11.1,4165893881,56,Right,4165893885,141,4.6,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046843,473,1,1,40,36,6eqit8ye8aomdsrrq0hk3v7gh,1,74.9,4.6,2023-04-05T19:41:38.770Z,2023-04-06T03:07:57Z,4165894001,140,61.7,4165893999,56,Right,4165894009,212,17.6,4166639135,178,,4165894013,213,2.5,4165894005,141,20.6,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046867,474,1,1,40,38,6eqit8ye8aomdsrrq0hk3v7gh,1,61.9,23.3,2023-04-05T19:41:40.885Z,2023-04-06T03:08:00Z,4165894107,56,Center,4165894109,140,52.5,4166639225,178,,4165894111,141,45.4,4165894113,212,18.0,4165894115,213,2.2,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046893,475,1,1,40,40,6eqit8ye8aomdsrrq0hk3v7gh,1,52.7,46.6,2023-04-05T19:41:43.312Z,2023-04-06T03:08:05Z,4165894245,212,13.0,4165894239,56,Center,4165894243,141,63.8,4165894241,140,58.1,4165894247,213,1.1,4166639361,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046935,476,1,1,40,42,6eqit8ye8aomdsrrq0hk3v7gh,1,58.3,65.3,2023-04-05T19:41:45.273Z,2023-04-06T03:08:08Z,4165894461,56,Left,4165894467,212,23.7,4165894469,213,1.0,4165894463,140,71.0,4166639433,178,,4165894465,141,94.1,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046939,477,1,1,40,46,6eqit8ye8aomdsrrq0hk3v7gh,0,72,95.4,2023-04-05T19:41:49.585Z,2023-04-06T03:08:17Z,4165894585,236,,4165894525,140,66.8,4165894531,213,3.6,4165894587,233,264,4165894527,141,91.1,4165894529,212,6.2,4165894591,286,,4166639617,178,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,4165894523,56,,,,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,
2529046945,264,74,1,40,46,7yx5dqhhphyvfisohikodajhv,1,31,7.7,2023-04-05T19:41:49.713Z,2023-04-06T03:08:25Z,4165894605,233,477,4165894565,56,Back,4166639805,178,,4165894567,285,,,,,,,,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529046951,265,49,1,40,47,7yx5dqhhphyvfisohikodajhv,1,33.5,8,2023-04-05T19:41:50.092Z,2023-04-06T03:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529097063,722,3,1,40,51,7yx5dqhhphyvfisohikodajhv,0,45.2,4.9,2023-04-05T19:41:53.972Z,2023-04-06T03:08:54Z,4166163607,286,,4166163609,465,,4166163605,56,Back,4166640565,178,,4166163611,467,3vtjjrqof5z2tjj84ehadqc45,,,,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047033,266,1,1,40,53,7yx5dqhhphyvfisohikodajhv,1,40.2,5.8,2023-04-05T19:41:56.714Z,2023-04-06T03:09:07Z,4165894995,213,1.9,4166640931,178,,4165894993,212,10.3,4165894987,140,36.9,4165894991,141,20.0,4165894985,56,Back,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529197191,1489,83,1,40,55,6eqit8ye8aomdsrrq0hk3v7gh,1,64.6,78.6,2023-04-05T19:41:57.827Z,2023-04-06T03:53:13Z,4166710361,399,128295,,,,,,,,,,,,,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047073,267,1,1,40,55,7yx5dqhhphyvfisohikodajhv,1,36.9,20,2023-04-05T19:41:57.854Z,2023-04-06T03:09:16Z,4165895233,140,36.9,4166641105,178,,4165895235,141,33.7,4165895239,213,1.6,4165895237,212,9.3,4165895231,56,Back,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529097107,723,3,1,40,56,7yx5dqhhphyvfisohikodajhv,0,40.4,27.4,2023-04-05T19:41:59.716Z,2023-04-06T03:09:24Z,4166163815,464,,4166163813,286,,4166641291,178,,4166163817,467,9fvo9v5e9r0ptibied6ejv3zd,4166163811,56,Back,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047077,268,4,1,40,57,7yx5dqhhphyvfisohikodajhv,1,36,43.5,2023-04-05T19:41:59.811Z,2023-04-06T03:09:33Z,4165895257,56,Back,4165895259,152,,4165895263,286,,4165895265,233,478,4165895255,13,,4165895261,265,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047071,478,4,1,40,57,6eqit8ye8aomdsrrq0hk3v7gh,0,64,56.5,2023-04-05T19:41:59.812Z,2023-04-06T03:09:33Z,4165895289,233,268,4165895227,265,,4165895229,285,,4165895221,13,,4165895225,152,,4166641417,389,,4165895223,56,Center,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047123,479,17,1,41,3,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T19:42:05.792Z,2023-04-06T03:09:49Z,4165895509,13,243,4165895505,31,,4165895507,392,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047553,269,1,1,41,45,7yx5dqhhphyvfisohikodajhv,0,38.2,36.2,2023-04-05T19:42:47.843Z,2023-04-06T03:09:54Z,4165897769,155,,4165897767,5,,4165897771,152,,4165897779,212,55.6,4165897777,141,84.5,4165897783,1,,4165897775,140,80.9,4166641985,178,,4iijb6llnz28unsz4rirr3umt,David Raya,,4165897773,56,4165897781,213,0.6,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,
2529047551,480,44,1,41,48,6eqit8ye8aomdsrrq0hk3v7gh,1,16.6,15.8,2023-04-05T19:42:50.987Z,2023-04-06T03:32:45Z,4165897757,56,Back,4165897759,285,,4165897905,233,270,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047563,270,44,1,41,48,7yx5dqhhphyvfisohikodajhv,0,83.4,84.2,2023-04-05T19:42:50.988Z,2023-04-06T03:10:05Z,4165897853,56,Left,4165897855,286,,4165897935,233,480,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047559,481,12,1,41,48,6eqit8ye8aomdsrrq0hk3v7gh,1,14.2,15.7,2023-04-05T19:42:51.028Z,2023-04-06T03:32:45Z,4166642479,388,,4165897829,141,4.3,4165897827,140,6.0,4165897833,213,3.9,4165897863,15,,4165897825,56,Back,4165897831,212,11.6,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047603,271,1,1,41,51,7yx5dqhhphyvfisohikodajhv,0,98.7,90.3,2023-04-05T19:42:53.989Z,2023-04-06T03:10:18Z,4165898035,140,94.2,4166163925,72,,4165898041,213,4.4,4165898029,2,,4165898033,56,Center,4166163923,224,,4165898039,212,17.8,4165898037,141,65.0,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,4166642667,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047659,482,12,1,41,52,6eqit8ye8aomdsrrq0hk3v7gh,1,7.1,33.4,2023-04-05T19:42:54.846Z,2023-04-06T03:10:28Z,4165898323,212,25.3,4166642911,178,,4165898319,140,29.1,4165898317,56,Back,4165898325,213,5.9,4165898321,141,18.2,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047683,272,1,1,41,56,7yx5dqhhphyvfisohikodajhv,1,67.4,90,2023-04-05T19:42:58.934Z,2023-04-06T03:10:39Z,4165898443,56,Left,4165898445,140,76.3,4166643151,178,,4165898451,213,0.3,4165898449,212,9.7,4165898447,141,93.9,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047737,273,1,1,41,59,7yx5dqhhphyvfisohikodajhv,1,80.3,92,2023-04-05T19:43:02.203Z,2023-04-06T03:10:43Z,4165898703,212,29.2,4165898693,2,,4165898695,155,,4166163977,72,,4165898705,213,5.0,4166643201,178,,4165898697,56,Center,4165898699,140,87.2,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,4166163975,224,4165898701,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047741,274,50,1,42,1,7yx5dqhhphyvfisohikodajhv,1,86.2,50.1,2023-04-05T19:43:03.875Z,2023-04-06T03:10:58Z,4165898845,233,483,4165898725,286,,4165898723,56,Center,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047759,483,7,1,42,2,6eqit8ye8aomdsrrq0hk3v7gh,0,13.8,49.9,2023-04-05T19:43:04.800Z,2023-04-06T03:11:01Z,4165898821,285,,4165898819,56,Back,4166643625,178,,4165898841,233,274,4166164019,385,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047821,275,1,1,42,6,7yx5dqhhphyvfisohikodajhv,1,58.3,70.8,2023-04-05T19:43:08.777Z,2023-04-06T03:11:25Z,4165899141,212,29.7,4165899135,56,Back,4165899143,213,3.6,4165899139,141,49.6,4166644253,178,,4165899137,140,33.6,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047891,276,1,1,42,12,7yx5dqhhphyvfisohikodajhv,1,35.5,44.9,2023-04-05T19:43:14.802Z,2023-04-06T03:11:34Z,4165899513,140,76.8,4165899515,141,90.3,4165899509,155,,4166644515,178,,4165899521,1,,4165899511,56,Left,4165899519,213,0.6,4165899517,212,53.2,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047897,277,44,1,42,15,7yx5dqhhphyvfisohikodajhv,1,75.8,92,2023-04-05T19:43:18.003Z,2023-04-06T03:32:46Z,4165899557,56,Left,4165899559,286,,4165899565,233,484,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047879,484,44,1,42,15,6eqit8ye8aomdsrrq0hk3v7gh,0,24.2,8,2023-04-05T19:43:18.004Z,2023-04-06T03:11:43Z,4165899453,56,Back,4165899571,233,277,4165899455,285,,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047905,278,1,1,42,15,7yx5dqhhphyvfisohikodajhv,1,76.7,90.6,2023-04-05T19:43:18.066Z,2023-04-06T03:32:46Z,4165899593,140,75.0,4165899589,3,,4165899595,141,61.4,4166644841,388,,4165899597,212,19.9,4165899599,213,4.6,4165899591,56,Center,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047915,279,44,1,42,17,7yx5dqhhphyvfisohikodajhv,1,74.1,60.2,2023-04-05T19:43:20.360Z,2023-04-06T03:32:47Z,4165899653,56,Center,4165899655,286,,4165899729,233,485,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047921,485,44,1,42,17,6eqit8ye8aomdsrrq0hk3v7gh,0,25.9,39.8,2023-04-05T19:43:20.361Z,2023-04-06T03:11:57Z,4165899765,233,279,4165899669,285,,4165899667,56,Back,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047945,280,1,1,42,17,7yx5dqhhphyvfisohikodajhv,1,75,61.1,2023-04-05T19:43:20.416Z,2023-04-06T03:32:47Z,4165899791,213,6.2,4165899783,56,Center,4166645185,388,,4165899785,140,79.7,4165899787,141,60.2,4165899789,212,5.0,4165899781,3,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047965,281,1,1,42,18,7yx5dqhhphyvfisohikodajhv,0,79.5,60.2,2023-04-05T19:43:21.285Z,2023-04-06T03:12:08Z,4166645407,178,,4165899907,212,7.0,4165899909,213,0.3,4165899891,3,,4165899901,56,Center,4165899903,140,85.9,4165899905,141,63.3,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048103,488,44,1,42,19,6eqit8ye8aomdsrrq0hk3v7gh,1,14,41.6,2023-04-05T19:43:22.376Z,2023-04-06T03:32:47Z,4165900745,56,Back,4165900747,285,,4165900763,233,282,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048069,282,44,1,42,19,7yx5dqhhphyvfisohikodajhv,0,86,58.4,2023-04-05T19:43:22.377Z,2023-04-06T03:12:17Z,4165900447,56,Center,4165900449,286,,4165900767,233,488,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529047969,486,12,1,42,19,6eqit8ye8aomdsrrq0hk3v7gh,1,14.8,41.2,2023-04-05T19:43:22.446Z,2023-04-06T03:32:48Z,4165899919,56,Back,4165899929,15,,4165899927,213,6.2,4165899921,140,28.4,4165899923,141,38.5,4166645705,388,,4165899925,212,14.4,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048155,283,27,1,42,25,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-05T19:43:27.745Z,2023-04-06T03:13:44Z,4165908165,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048017,487,27,1,42,25,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T19:43:27.745Z,2023-04-06T03:13:45Z,4165908161,233,283,4165900179,53,9fvo9v5e9r0ptibied6ejv3zd,4165900177,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048401,284,28,1,42,57,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-05T19:44:00.265Z,2023-04-06T03:14:01Z,4165908195,233,489,4165902043,55,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048345,489,28,1,42,57,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T19:44:00.265Z,2023-04-06T03:14:01Z,4165908179,233,284,4165901809,55,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048375,490,68,1,43,10,6eqit8ye8aomdsrrq0hk3v7gh,0,0,0,2023-04-05T19:44:13.371Z,2023-04-06T03:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048413,285,68,1,43,11,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-05T19:44:14.211Z,2023-04-06T03:14:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048423,286,1,1,43,12,7yx5dqhhphyvfisohikodajhv,1,72.2,66.8,2023-04-05T19:44:14.765Z,2023-04-06T03:14:32Z,4165902153,212,20.5,4165902155,213,3.6,4166649019,178,,4165902151,141,53.3,4165902147,56,Center,4165902149,140,54.7,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048447,287,1,1,43,14,7yx5dqhhphyvfisohikodajhv,1,54.7,53.3,2023-04-05T19:44:17.569Z,2023-04-06T03:14:37Z,4165902261,141,42.5,4165902265,213,5.8,4165902257,56,Center,4165902259,140,69.6,4165902263,212,17.3,4166649151,178,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048461,288,1,1,43,18,7yx5dqhhphyvfisohikodajhv,0,72.4,40.3,2023-04-05T19:44:21.290Z,2023-04-06T03:14:56Z,4165902317,141,31.3,4165902319,212,8.8,4165902321,213,5.5,4165902315,140,78.4,4166649729,178,,4165902313,56,Center,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048479,491,8,1,43,18,6eqit8ye8aomdsrrq0hk3v7gh,1,20.6,66.9,2023-04-05T19:44:21.626Z,2023-04-06T03:15:01Z,4166164261,384,,4165902369,56,Back,4166649891,178,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048495,492,49,1,43,21,6eqit8ye8aomdsrrq0hk3v7gh,1,7.5,70.7,2023-04-05T19:44:24.232Z,2023-04-06T03:15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048509,493,1,1,43,22,6eqit8ye8aomdsrrq0hk3v7gh,1,7.5,70.7,2023-04-05T19:44:25.600Z,2023-04-06T03:15:20Z,4165902491,155,,4165902497,141,65.6,4165902499,212,23.4,4165902493,56,Back,4166650333,178,,4165902495,140,29.5,4165902501,213,6.1,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048527,494,1,1,43,24,6eqit8ye8aomdsrrq0hk3v7gh,1,29.3,65.6,2023-04-05T19:44:26.901Z,2023-04-06T03:15:28Z,4165902583,212,5.2,4165902579,140,25.4,4165902577,56,Back,4165902585,213,3.8,4166650613,178,,4165902581,141,60.9,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048535,495,1,1,43,25,6eqit8ye8aomdsrrq0hk3v7gh,1,25.5,56.3,2023-04-05T19:44:27.883Z,2023-04-06T03:15:43Z,4165915367,213,0.5,4165915361,140,27.9,4165902609,56,Back,4165915365,212,2.8,4166651145,178,,4165915363,141,58.1,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048579,496,1,1,43,27,6eqit8ye8aomdsrrq0hk3v7gh,1,31,56,2023-04-05T19:44:29.769Z,2023-04-06T03:15:50Z,4165902805,213,6.0,4166651365,178,,4165902803,212,29.1,4165902797,56,Center,4165902799,140,57.2,4165902801,141,42.2,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048631,497,1,1,43,29,6eqit8ye8aomdsrrq0hk3v7gh,1,63.1,57.8,2023-04-05T19:44:32.721Z,2023-04-06T03:16:33Z,4165903025,141,75.8,4165903023,140,74.2,4165903601,210,15,4165903027,212,16.9,4165903021,56,Center,4165903029,213,0.8,4166651527,178,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048637,289,45,1,43,34,7yx5dqhhphyvfisohikodajhv,0,8.9,31.1,2023-04-05T19:44:37.682Z,2023-04-06T03:16:22Z,4165903045,285,,4165903043,56,Back,4165903161,233,498,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529048645,498,3,1,43,34,6eqit8ye8aomdsrrq0hk3v7gh,1,91.1,68.9,2023-04-05T19:44:37.682Z,2023-04-06T03:16:21Z,4165903071,56,Center,4165903155,233,289,4165903073,286,,4166164351,465,,4166652201,178,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
