id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value
2474338529,185,61,1,20,36,7vn2i2kd35zuetw6b38gw9jsz,0,38,82.7,2022-10-19T18:50:45.083Z,2022-10-19T23:28:53Z,3857118579,178,,3856458999,56,Back,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474338553,178,49,1,20,38,ehd2iemqmschhj2ec0vayztzz,1,65.8,34.1,2022-10-19T18:50:46.382Z,2022-10-19T23:29:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474338655,179,1,1,20,41,ehd2iemqmschhj2ec0vayztzz,1,70.8,54.1,2022-10-19T18:50:49.573Z,2022-10-19T23:29:09Z,3856459775,213,2.9,3856459769,140,64.2,3857118937,178,,3856459771,141,56.4,3856459773,212,7.1,3856459767,56,Center,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474338683,180,1,1,20,43,ehd2iemqmschhj2ec0vayztzz,1,64.8,55.7,2022-10-19T18:50:51.753Z,2022-10-19T23:29:14Z,3857119013,178,,3856459909,213,5.1,3856459905,141,42.9,3856459899,56,Center,3856459907,212,9.5,3856459903,140,68.4,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474338749,181,1,1,20,44,ehd2iemqmschhj2ec0vayztzz,1,68.4,42.9,2022-10-19T18:50:53.073Z,2022-10-19T23:29:20Z,3856460199,213,1.5,3857119135,178,,3856460195,141,77.6,3856460191,56,Center,3856460193,140,68.9,3856460197,212,23.6,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340233,182,68,1,22,12,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-10-19T18:52:20.600Z,2022-10-19T23:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340237,186,68,1,22,14,7vn2i2kd35zuetw6b38gw9jsz,0,0,0,2022-10-19T18:52:22.471Z,2022-10-19T23:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340277,183,1,1,22,15,ehd2iemqmschhj2ec0vayztzz,1,62.6,77.6,2022-10-19T18:52:23.641Z,2022-10-19T23:29:31Z,3856468475,213,3.1,3856468465,56,Back,3856468469,141,78.7,3856468473,212,17.1,3856468467,140,46.3,3857119425,178,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340377,184,1,1,22,17,ehd2iemqmschhj2ec0vayztzz,1,46.3,78.7,2022-10-19T18:52:25.411Z,2022-10-19T23:29:34Z,3856469081,141,74.8,3856469087,213,3.3,3857119501,178,,3856469077,140,34.2,3856469071,56,Back,3856469085,212,13.0,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474461975,847,3,1,22,17,ehd2iemqmschhj2ec0vayztzz,1,32.1,88.6,2022-10-19T18:52:26.131Z,2023-02-02T08:47:07Z,4007692877,233,1361,4007692881,285,,4007691223,464,,4007690937,56,Back,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503049511,1361,45,1,22,17,7vn2i2kd35zuetw6b38gw9jsz,0,67.9,11.4,2022-10-19T18:52:26.131Z,2023-02-02T08:47:07Z,4007692899,233,847,4007692757,286,,4007692755,56,Right,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340419,185,1,1,22,22,ehd2iemqmschhj2ec0vayztzz,1,32.1,85.7,2022-10-19T18:52:31.080Z,2022-10-19T23:29:39Z,3857119559,178,,3856469311,213,0.5,3856469309,212,16.9,3856469307,141,97.3,3856469303,140,46.3,3856469301,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340437,186,3,1,22,23,ehd2iemqmschhj2ec0vayztzz,0,45,95.1,2022-10-19T18:52:32.081Z,2022-10-19T23:30:04Z,3857011917,465,,3856469673,233,187,3856469403,286,,3857120193,178,,3856469401,56,Back,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340469,187,7,1,22,23,7vn2i2kd35zuetw6b38gw9jsz,1,55,4.9,2022-10-19T18:52:32.120Z,2022-10-19T23:30:09Z,3856469563,285,,3856469561,56,Right,3856469641,233,186,3857011953,384,,3857120321,178,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340481,188,61,1,22,26,7vn2i2kd35zuetw6b38gw9jsz,0,59.8,9.8,2022-10-19T18:52:34.610Z,2022-10-19T23:30:42Z,3857120921,178,,3856469625,56,Right,,,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340517,187,1,1,22,28,ehd2iemqmschhj2ec0vayztzz,1,27.5,82.9,2022-10-19T18:52:36.451Z,2022-10-19T23:30:46Z,3856469815,213,1.7,3857120987,178,,3856469807,56,Back,3856469813,212,5.9,3856469811,141,91.5,3856469809,140,26.6,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340571,188,1,1,22,29,ehd2iemqmschhj2ec0vayztzz,0,22.8,95.5,2022-10-19T18:52:37.752Z,2022-10-19T23:30:51Z,3856470165,157,,3856470175,213,6.1,3857121053,178,,3856470169,140,60.3,3856470177,1,,3856470167,56,Left,3856470173,212,40.0,3856470171,141,84.8,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340611,190,1,1,22,32,7vn2i2kd35zuetw6b38gw9jsz,0,43.6,9.7,2022-10-19T18:52:40.432Z,2022-10-19T23:31:00Z,3857121147,388,,3856470351,212,14.8,3856470353,213,6.3,3856470349,141,9.5,3856470345,56,Right,3856470347,140,57.7,3856470343,3,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340655,189,1,1,22,33,ehd2iemqmschhj2ec0vayztzz,1,41.3,87.8,2022-10-19T18:52:42.072Z,2022-10-19T23:31:06Z,3856470595,140,50.9,3856470599,141,95.7,3857121217,178,,3856470593,56,Left,3856470603,213,0.5,3856470601,212,11.4,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340663,190,50,1,22,35,ehd2iemqmschhj2ec0vayztzz,1,48.3,96.4,2022-10-19T18:52:43.766Z,2022-10-19T23:31:14Z,3856470679,233,191,3856470633,56,Back,3856470635,286,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340649,191,7,1,22,35,7vn2i2kd35zuetw6b38gw9jsz,1,51.7,3.6,2022-10-19T18:52:44.252Z,2022-10-19T23:31:19Z,3856470569,56,Right,3856470571,285,,3857012155,385,,3856470567,167,,3857121583,178,,3856470667,233,190,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340685,191,5,1,22,36,ehd2iemqmschhj2ec0vayztzz,1,46,101.3,2022-10-19T18:52:44.712Z,2022-10-19T23:31:22Z,3856470771,233,192,3856470743,347,,3856470741,56,Back,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340665,192,5,1,22,36,7vn2i2kd35zuetw6b38gw9jsz,0,54,-1.3,2022-10-19T18:52:44.712Z,2022-10-19T23:31:23Z,3856470645,347,,3856470643,56,Right,3856470819,233,191,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340937,192,1,1,22,47,ehd2iemqmschhj2ec0vayztzz,1,47,100,2022-10-19T18:52:56.183Z,2022-10-19T23:31:29Z,3856472017,213,5.9,3856472013,141,95.7,3856472011,140,57.4,3856472009,56,Left,3856472007,107,,3856472015,212,11.6,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474340961,193,1,1,22,50,ehd2iemqmschhj2ec0vayztzz,1,57.4,95.7,2022-10-19T18:52:58.793Z,2022-10-19T23:31:34Z,3856472161,140,52.2,3856472159,56,Left,3856472171,213,4.1,3856472167,212,9.0,3857121859,178,,3856472163,141,85.2,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341029,194,1,1,22,52,ehd2iemqmschhj2ec0vayztzz,1,50.7,83.4,2022-10-19T18:53:01.053Z,2022-10-19T23:31:39Z,3857121965,178,,3856472527,140,35.0,3856472535,213,4.1,3856472529,141,48.0,3856472531,212,29.2,3856472525,56,Back,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341093,195,1,1,22,56,ehd2iemqmschhj2ec0vayztzz,1,38.1,35.5,2022-10-19T18:53:04.887Z,2022-10-19T23:31:44Z,3856472857,213,5.4,3856472849,56,Right,3856472853,141,4.3,3857122097,178,,3856472851,140,55.3,3856472855,212,27.9,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341115,196,1,1,22,58,ehd2iemqmschhj2ec0vayztzz,0,55.3,4.3,2022-10-19T18:53:06.844Z,2022-10-19T23:31:50Z,3856472929,56,Right,3856472931,140,58.8,3856472937,213,1.0,3856472933,141,13.4,3856472935,212,7.2,3857122197,178,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341139,193,61,1,22,58,7vn2i2kd35zuetw6b38gw9jsz,1,41.2,92.7,2022-10-19T18:53:07.124Z,2022-10-19T23:31:56Z,3856473053,56,Back,3857122343,178,,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341183,197,1,1,23,0,ehd2iemqmschhj2ec0vayztzz,1,58.8,13.4,2022-10-19T18:53:08.993Z,2022-10-19T23:32:01Z,3856473277,56,Right,3857122471,178,,3856473281,141,4.5,3856473283,212,9.8,3856473285,213,3.8,3856473279,140,51.4,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341257,198,1,1,23,2,ehd2iemqmschhj2ec0vayztzz,1,51.5,4.5,2022-10-19T18:53:10.924Z,2022-10-19T23:32:06Z,3856473715,141,27.1,3857122591,178,,3856473719,213,2.6,3856473711,56,Back,3856473713,140,28.8,3856473717,212,28.4,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341333,199,1,1,23,6,ehd2iemqmschhj2ec0vayztzz,1,27.9,29.9,2022-10-19T18:53:15.074Z,2022-10-19T23:32:11Z,3856474043,213,1.8,3857122759,178,,3856474031,56,Back,3856474041,212,26.2,3856474039,141,67.6,3856474035,140,22.8,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341391,200,1,1,23,10,ehd2iemqmschhj2ec0vayztzz,1,24.4,67.8,2022-10-19T18:53:18.945Z,2022-10-19T23:32:16Z,3857122813,178,,3856474355,213,5.7,3856474347,56,Back,3856474349,140,34.0,3856474353,212,12.2,3856474351,141,57.6,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341413,201,1,1,23,13,ehd2iemqmschhj2ec0vayztzz,1,33.2,37.3,2022-10-19T18:53:22.025Z,2022-10-19T23:32:21Z,3856474477,212,19.4,3856474467,56,Back,3856474473,141,8.7,3857122921,178,,3856474469,140,33.2,3856474479,213,4.7,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341443,202,1,1,23,16,ehd2iemqmschhj2ec0vayztzz,1,33.2,8.7,2022-10-19T18:53:24.336Z,2022-10-19T23:32:25Z,3856474605,140,26.7,3856474611,213,2.4,3856474609,212,8.9,3857123059,178,,3856474607,141,17.1,3856474603,56,Back,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341497,203,1,1,23,17,ehd2iemqmschhj2ec0vayztzz,0,26.7,17.1,2022-10-19T18:53:25.515Z,2022-10-19T23:32:31Z,3857123165,178,,3856474907,213,6.3,3856474889,56,Right,3856474883,155,,3856474895,140,52.7,3856474905,212,27.3,3856474899,141,16.4,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341511,194,1,1,23,18,7vn2i2kd35zuetw6b38gw9jsz,0,41.6,85.4,2022-10-19T18:53:27.134Z,2022-10-19T23:32:37Z,3856474975,212,12.5,3856474969,56,Center,3856474973,141,78.2,3856474967,3,,3857123263,178,,3856474977,213,5.9,3856474971,140,52.6,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474445967,800,3,1,23,22,ehd2iemqmschhj2ec0vayztzz,0,49.2,49,2022-10-19T18:53:30.685Z,2022-10-19T23:32:54Z,3857123761,178,,3857056605,465,,3857056607,467,c589fk8pfqvbukvtdqu1yhjv9,3857056603,286,,3857056601,56,Back,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341551,204,4,1,23,22,ehd2iemqmschhj2ec0vayztzz,1,50.2,42.6,2022-10-19T18:53:30.952Z,2022-10-19T23:33:05Z,3856475251,265,,3856475253,286,,3856475249,152,,3856475245,13,,3856475393,233,195,3856475247,56,Center,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341573,195,4,1,23,22,7vn2i2kd35zuetw6b38gw9jsz,0,49.8,57.4,2022-10-19T18:53:30.953Z,2022-10-19T23:33:04Z,3856475369,152,,3856475421,233,204,3857123999,178,,3856475371,265,,3856475365,13,,3856475373,285,,3856475367,56,Back,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474341839,196,17,1,23,40,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-10-19T18:53:48.399Z,2022-10-19T23:33:08Z,3856476855,31,,3856476857,392,,3856476859,13,243,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342453,207,1,1,24,20,ehd2iemqmschhj2ec0vayztzz,1,52.5,38.9,2022-10-19T18:54:28.810Z,2022-10-19T23:33:12Z,3857124229,178,,3856480221,5,,3856480235,213,0.8,3856480227,56,Center,3856480223,155,,3856480229,140,70.8,3856480225,152,,3856480231,141,67.6,ceerfv28fygp7m2euv5n5uu39,I. Gueye,3856480233,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342457,208,61,1,24,22,ehd2iemqmschhj2ec0vayztzz,0,70.5,67.1,2022-10-19T18:54:31.310Z,2022-10-19T23:33:22Z,3857124441,178,,3856480251,56,Center,,,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342465,198,49,1,24,24,7vn2i2kd35zuetw6b38gw9jsz,1,35,49.9,2022-10-19T18:54:32.514Z,2022-10-19T23:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342535,199,1,1,24,27,7vn2i2kd35zuetw6b38gw9jsz,1,45.5,63.6,2022-10-19T18:54:35.630Z,2022-10-19T23:33:33Z,3856480607,140,56.2,3857124711,178,,3856480605,56,Center,3856480613,213,0.5,3856480609,141,72.8,3856480611,212,12.9,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342641,200,1,1,24,28,7vn2i2kd35zuetw6b38gw9jsz,1,57.5,76.1,2022-10-19T18:54:37.280Z,2022-10-19T23:33:37Z,3856481153,212,14.5,3856481149,140,64.5,3856481151,141,94.5,3857124857,178,,3856481155,213,1.0,3856481147,56,Left,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342649,201,1,1,24,32,7vn2i2kd35zuetw6b38gw9jsz,0,68.4,94.8,2022-10-19T18:54:41.041Z,2022-10-19T23:33:46Z,3856481355,236,,3857125073,178,,3856481203,141,93.9,3856481361,233,209,3856481373,286,,3856481207,213,5.2,3856481201,140,68.7,3856481199,56,Left,37d7oej48pb143o5eilue1hhx,J. Murphy,3856481205,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342663,209,74,1,24,32,ehd2iemqmschhj2ec0vayztzz,1,32.2,8.5,2022-10-19T18:54:41.090Z,2022-10-19T23:33:55Z,3856481285,285,,3856481283,56,Back,3857125287,389,,3856481417,233,201,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342701,210,49,1,24,34,ehd2iemqmschhj2ec0vayztzz,1,13.7,7.8,2022-10-19T18:54:42.871Z,2022-10-19T23:34:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342727,211,1,1,24,37,ehd2iemqmschhj2ec0vayztzz,1,12.6,9.6,2022-10-19T18:54:46.301Z,2022-10-19T23:34:10Z,3856481629,141,25.2,3856481625,56,Back,3856481631,212,11.1,3857125545,178,,3856481633,213,1.9,3856481627,140,9.5,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342743,212,1,1,24,38,ehd2iemqmschhj2ec0vayztzz,1,9.5,25.2,2022-10-19T18:54:47.210Z,2022-10-19T23:34:16Z,3856481699,213,5.8,3856481695,212,5.7,3856481687,56,Back,3856481689,140,14.2,3856481691,141,21.0,3857125659,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342797,213,1,1,24,39,ehd2iemqmschhj2ec0vayztzz,1,14.2,21,2022-10-19T18:54:48.010Z,2022-10-19T23:34:20Z,3856481981,212,11.3,3856481983,213,4.4,3856481977,140,11.0,3856481979,141,5.2,3857125689,178,,3856481975,56,Back,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342805,214,4,1,24,42,ehd2iemqmschhj2ec0vayztzz,1,17.4,5.2,2022-10-19T18:54:50.412Z,2022-10-19T23:34:27Z,3856482025,56,Back,3856482031,285,,3856482029,265,,3856482027,152,,3856482023,13,,3856482153,233,202,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342817,202,4,1,24,42,7vn2i2kd35zuetw6b38gw9jsz,0,82.6,94.8,2022-10-19T18:54:50.413Z,2022-10-19T23:34:27Z,3857125807,178,,3856482079,286,,3856482069,13,,3856482075,152,,3856482181,233,214,3856482071,56,Left,3856482077,265,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342975,215,1,1,24,51,ehd2iemqmschhj2ec0vayztzz,1,15.7,12.9,2022-10-19T18:54:59.581Z,2022-10-19T23:34:33Z,3856483029,5,,3856483033,56,Back,3856483037,141,9.9,3857125891,178,,3856483041,213,6.0,3856483031,152,,3856483039,212,8.5,3856483035,140,23.6,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474342995,216,1,1,24,54,ehd2iemqmschhj2ec0vayztzz,1,25.7,21,2022-10-19T18:55:02.921Z,2022-10-19T23:34:41Z,3856483145,141,41.0,3857126029,178,,3856483149,213,1.2,3856483141,56,Back,3856483147,212,14.7,3856483143,140,31.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343043,217,1,1,24,55,ehd2iemqmschhj2ec0vayztzz,1,31.1,41,2022-10-19T18:55:03.982Z,2022-10-19T23:34:49Z,3856483457,141,18.0,3856483453,56,Back,3856483455,140,14.9,3857126193,178,,3856483461,213,3.9,3856483459,212,23.1,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343123,218,1,1,24,59,ehd2iemqmschhj2ec0vayztzz,1,21.9,15.9,2022-10-19T18:55:07.862Z,2022-10-19T23:34:52Z,3856483897,212,31.7,3857126341,178,,3856483893,140,49.8,3856483891,56,Back,3856483899,213,0.4,3856483895,141,33.8,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343283,219,1,1,25,3,ehd2iemqmschhj2ec0vayztzz,1,49.3,57.3,2022-10-19T18:55:11.423Z,2022-10-19T23:34:57Z,3857126465,178,,3856484771,56,Left,3856484777,212,31.1,3856484773,140,64.5,3856484779,213,1.0,3856484775,141,96.6,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343295,220,50,1,25,9,ehd2iemqmschhj2ec0vayztzz,1,87.4,89,2022-10-19T18:55:17.584Z,2022-10-19T23:35:08Z,3856484801,286,,3856484797,56,Left,3856485055,233,203,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343333,203,7,1,25,9,7vn2i2kd35zuetw6b38gw9jsz,1,12.6,11,2022-10-19T18:55:17.834Z,2022-10-19T23:35:15Z,3856484967,285,,3856484963,167,,3856485015,233,220,3856484965,56,Back,3857126659,178,,3857013511,385,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343359,204,6,1,25,11,7vn2i2kd35zuetw6b38gw9jsz,0,12.6,11,2022-10-19T18:55:19.793Z,2022-10-19T23:35:20Z,3856485095,56,Back,3856485159,233,221,3856485099,73,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343323,221,6,1,25,11,ehd2iemqmschhj2ec0vayztzz,1,87.4,89,2022-10-19T18:55:19.793Z,2022-10-19T23:35:21Z,3856484933,73,,3856484931,56,Left,3856485129,233,204,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343715,222,1,1,25,39,ehd2iemqmschhj2ec0vayztzz,1,99.5,99.5,2022-10-19T18:55:48.036Z,2022-10-20T00:08:03Z,3856487167,56,Center,3856487171,140,91.8,3856487161,155,,3856487183,1,,3857126815,178,,3856487175,141,52.7,3856487779,154,,3857013821,20,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,3856487157,2,,3856487163,223,3856487159,6,,3856487181,213,3856487777,210,13,1,3856487179,212,32.8,4.5,,,,,,,,,,,,,,,,,,,
2474343723,223,44,1,25,40,ehd2iemqmschhj2ec0vayztzz,1,94.8,51.6,2022-10-19T18:55:49.246Z,2022-10-20T00:08:03Z,3856487235,56,Center,3856487237,286,,3856487473,233,205,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474343755,205,44,1,25,40,7vn2i2kd35zuetw6b38gw9jsz,0,5.2,48.4,2022-10-19T18:55:49.247Z,2022-10-19T23:35:33Z,3856487405,285,,3856487403,56,Back,3856487601,233,223,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
