id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469926315,287,49,1,20,41,6eqit8ye8aomdsrrq0hk3v7gh,1,24,77.6,2022-10-09T18:21:08.247Z,2022-10-10T03:55:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926367,288,1,1,20,43,6eqit8ye8aomdsrrq0hk3v7gh,1,24,77.6,2022-10-09T18:21:09.428Z,2022-10-10T03:55:08Z,3833063437,56,Back,3834420091,178,,3833063445,213,0.4,3833063441,141,83.3,3833063439,140,33.9,3833063443,212,11.1,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926431,289,1,1,20,50,6eqit8ye8aomdsrrq0hk3v7gh,1,44.2,68.7,2022-10-09T18:21:16.893Z,2022-10-10T03:55:11Z,3834420125,178,,3833063763,141,45.5,3833063759,56,Back,3833063761,140,35.8,3833063767,213,4.2,3833063765,212,18.1,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926439,290,1,1,20,55,6eqit8ye8aomdsrrq0hk3v7gh,1,36,44.9,2022-10-09T18:21:21.477Z,2022-10-10T03:55:15Z,3833063827,213,1.6,3833063821,140,35.4,3833063825,212,11.7,3833063819,56,Back,3833063823,141,62.1,3834420171,178,,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926475,291,1,1,20,56,6eqit8ye8aomdsrrq0hk3v7gh,1,35.4,62.1,2022-10-09T18:21:22.502Z,2022-10-10T03:55:21Z,3833064005,140,33.9,3833064001,56,Back,3834420247,178,,3833064011,212,13.1,3833064013,213,4.6,3833064009,141,43.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926493,292,1,1,20,59,6eqit8ye8aomdsrrq0hk3v7gh,1,34.1,36.1,2022-10-09T18:21:25.461Z,2022-10-10T03:55:25Z,3833064111,213,5.6,3833064109,212,29.7,3833064105,140,56.2,3833064107,141,8.8,3833064103,56,Right,3834420295,178,,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926539,293,1,1,21,2,6eqit8ye8aomdsrrq0hk3v7gh,1,55.3,16,2022-10-09T18:21:28.572Z,2022-10-10T03:55:29Z,3833064409,1,,3833064397,155,,3833064403,141,27.1,3833064399,56,Center,3834420331,178,,3833064407,213,0.2,3833064401,140,95.0,3833064405,212,42.4,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926595,294,1,1,21,6,6eqit8ye8aomdsrrq0hk3v7gh,1,95.4,32,2022-10-09T18:21:32.727Z,2022-10-10T03:55:42Z,3833064663,141,40.3,3833064659,56,Center,3833064665,212,7.0,3833064667,213,2.2,3833064661,140,91.4,3833067825,195,,3834420453,178,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470168875,1506,67,1,21,7,6eqit8ye8aomdsrrq0hk3v7gh,1,89.5,39.8,2022-10-09T18:21:34.002Z,2022-10-10T05:31:58Z,3834453439,233,1134,,,,,,,,,,,,,,,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470168873,1134,67,1,21,7,ehd2iemqmschhj2ec0vayztzz,0,10.5,60.2,2022-10-09T18:21:34.003Z,2022-10-10T04:41:02Z,3834453445,233,1506,,,,,,,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470168739,1126,83,1,21,8,ehd2iemqmschhj2ec0vayztzz,1,5.1,56.5,2022-10-09T18:21:35.199Z,2022-10-10T04:39:44Z,3834452813,399,148225,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926599,295,3,1,21,8,6eqit8ye8aomdsrrq0hk3v7gh,0,94,42.7,2022-10-09T18:21:35.259Z,2022-10-10T03:55:51Z,3834420529,178,,3833064691,56,Center,3833067221,286,,3833067321,211,,3834109573,465,,,,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470168657,1117,67,1,21,9,ehd2iemqmschhj2ec0vayztzz,1,4.5,58,2022-10-09T18:21:35.971Z,2022-10-10T05:31:58Z,3834452391,233,1490,,,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470168655,1490,67,1,21,9,6eqit8ye8aomdsrrq0hk3v7gh,0,95.5,42,2022-10-09T18:21:35.972Z,2022-10-10T04:39:10Z,3834452399,233,1117,,,,,,,,,,,,,,,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926591,165,12,1,21,9,ehd2iemqmschhj2ec0vayztzz,1,5.4,59.6,2022-10-09T18:21:36.017Z,2022-10-10T05:31:59Z,3833064653,56,Back,3833067677,140,11.1,3833067681,212,23.6,3833067683,213,1.3,3834420625,178,,3833067679,141,93.1,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926623,166,49,1,21,13,ehd2iemqmschhj2ec0vayztzz,1,12,95.3,2022-10-09T18:21:40.190Z,2022-10-10T03:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926641,167,1,1,21,13,ehd2iemqmschhj2ec0vayztzz,0,12,95.3,2022-10-09T18:21:40.257Z,2022-10-10T03:56:13Z,3833064915,56,Back,3833064917,140,37.2,3833064913,155,,3833064923,213,6.2,3833064921,212,26.7,3834420783,178,,3833064919,141,90.2,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926657,296,1,1,21,16,6eqit8ye8aomdsrrq0hk3v7gh,1,61.9,8.8,2022-10-09T18:21:42.675Z,2022-10-10T03:56:20Z,3833065007,141,4.6,3833065005,140,64.8,3833065003,56,Right,3833065011,213,5.5,3834420863,21,,3833065009,212,4.2,3834420861,388,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926663,297,49,1,21,16,6eqit8ye8aomdsrrq0hk3v7gh,1,62.8,5.9,2022-10-09T18:21:43.255Z,2022-10-10T03:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926705,298,1,1,21,21,6eqit8ye8aomdsrrq0hk3v7gh,1,53,19.9,2022-10-09T18:21:47.637Z,2022-10-10T03:56:52Z,3833065269,213,2.5,3834421151,178,,3833065263,140,41.6,3833065261,56,Back,3833065265,141,32.5,3833065267,212,14.7,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926723,299,1,1,21,23,6eqit8ye8aomdsrrq0hk3v7gh,1,41.6,32.5,2022-10-09T18:21:49.829Z,2022-10-10T03:56:56Z,3833065413,213,5.7,3833065409,141,8.8,3833065411,212,29.3,3833065407,140,64.9,3833065405,56,Right,3834421195,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926789,300,2,1,21,27,6eqit8ye8aomdsrrq0hk3v7gh,1,64,7.1,2022-10-09T18:21:53.743Z,2022-10-10T03:57:06Z,3834421283,178,,3833065771,56,Right,3833065775,141,15.9,3833066593,7,3vtjjrqof5z2tjj84ehadqc45,3833065773,140,80.1,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926813,168,55,1,21,27,ehd2iemqmschhj2ec0vayztzz,1,23.8,78.5,2022-10-09T18:21:53.744Z,2022-10-10T03:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469926795,301,43,1,21,31,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-09T18:21:57.742Z,2022-10-09T18:22:03Z,3833065799,141,34.0,3833065803,213,2.4,3833066005,144,1,3833065801,212,3.7,3833065797,140,93.3,3833065795,56,Center,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927315,169,1,1,22,12,ehd2iemqmschhj2ec0vayztzz,0,23.6,64.7,2022-10-09T18:22:38.992Z,2022-10-10T03:57:23Z,3833068733,56,Left,3834421473,178,,3833068727,5,,3833068737,141,84.2,3833068735,140,65.6,3833068731,241,,3833068739,212,46.1,3833068729,155,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,3833068743,1,,3833068741,213,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,
2469927319,170,4,1,22,14,ehd2iemqmschhj2ec0vayztzz,1,68.4,87.4,2022-10-09T18:22:41.244Z,2022-10-10T03:57:31Z,3833068757,13,,3833068759,294,,3833068767,233,302,3833068765,286,,3833068761,56,Left,3833068763,152,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927307,302,4,1,22,14,6eqit8ye8aomdsrrq0hk3v7gh,0,31.6,12.6,2022-10-09T18:22:41.245Z,2022-10-10T03:57:30Z,3833068683,13,,3833068685,294,,3833068691,285,,3833068687,56,Back,3834421543,178,,3833068689,152,,3833068781,233,170,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927723,171,1,1,22,57,ehd2iemqmschhj2ec0vayztzz,0,70.9,89.6,2022-10-09T18:23:23.808Z,2022-10-10T03:57:35Z,3833071079,152,,3834114985,20,,3834421591,178,,3833071083,140,86.4,3834114979,223,,3833071091,1,,3833071087,212,35.8,3833071085,141,42.7,4n782p6eaok71ai7ecj1jo1jp,D. Gray,3833071081,56,Center,3833071089,213,3833071073,2,,3833071077,155,3833071075,5,,,,,,,,,,,,,,,,5.2,,,,,,,,,,
2469927757,303,4,1,22,59,6eqit8ye8aomdsrrq0hk3v7gh,1,8,64.8,2022-10-09T18:23:25.906Z,2022-10-10T04:42:49Z,3833071361,285,,3833071359,152,,3833071353,13,,3833076053,295,,3833071357,56,Back,3833071443,233,172,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927769,172,4,1,22,59,ehd2iemqmschhj2ec0vayztzz,0,92,35.2,2022-10-09T18:23:25.907Z,2022-10-10T04:42:49Z,3833071407,56,Center,3834421737,178,,3833071403,13,,3833071467,233,303,3833072435,295,,3833071413,286,,3833071409,152,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927867,304,1,1,23,14,6eqit8ye8aomdsrrq0hk3v7gh,1,14.2,62.4,2022-10-09T18:23:40.740Z,2022-10-10T03:57:56Z,3833071999,140,15.2,3833072003,212,15.1,3833071995,152,,3833071997,56,Back,3833071993,5,,3834421775,178,,3833072005,213,4.8,3833072001,141,40.3,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927925,305,1,1,23,22,6eqit8ye8aomdsrrq0hk3v7gh,1,32.3,29,2022-10-09T18:23:49.131Z,2022-10-10T03:58:00Z,3834421827,178,,3833072295,141,13.7,3833072291,56,Back,3833072297,212,11.5,3833072293,140,27.7,3833072301,213,4.3,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927951,306,1,1,23,25,6eqit8ye8aomdsrrq0hk3v7gh,1,26.2,15.2,2022-10-09T18:23:52.262Z,2022-10-10T03:58:06Z,3833072483,140,10.1,3833072491,213,2.4,3833072487,212,23.9,3833072481,56,Back,3833072485,141,40.0,3834421877,178,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927959,307,1,1,23,29,6eqit8ye8aomdsrrq0hk3v7gh,1,10.3,43.6,2022-10-09T18:23:55.501Z,2022-10-10T03:58:09Z,3833072567,140,15.2,3833072565,56,Back,3833072573,213,1.2,3834421915,178,,3833072571,212,14.4,3833072569,141,63.3,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927967,308,1,1,23,31,6eqit8ye8aomdsrrq0hk3v7gh,1,18,56.1,2022-10-09T18:23:57.853Z,2022-10-10T03:58:13Z,3833072639,213,4.9,3834421957,178,,3833072633,140,20.7,3833072635,141,28.4,3833072637,212,19.0,3833072631,56,Back,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469927995,309,1,1,23,34,6eqit8ye8aomdsrrq0hk3v7gh,1,20.7,28.4,2022-10-09T18:24:00.389Z,2022-10-10T03:58:17Z,3833072781,56,Back,3833072787,212,21.7,3833072785,141,48.5,3833072783,140,4.7,3834422001,178,,3833072789,213,2.5,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928005,310,1,1,23,36,6eqit8ye8aomdsrrq0hk3v7gh,1,4.7,48.5,2022-10-09T18:24:03.133Z,2022-10-10T03:58:21Z,3833072837,56,Back,3834422047,178,,3833072841,141,42.5,3833072845,213,6.0,3833072839,140,18.4,3833072843,212,15.0,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928053,311,1,1,23,38,6eqit8ye8aomdsrrq0hk3v7gh,1,18.4,42.5,2022-10-09T18:24:04.422Z,2022-10-10T03:58:25Z,3833073135,213,5.3,3833073131,212,30.9,3833073121,140,34.2,3833073125,141,4.1,3834422077,178,,3833073113,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928073,312,1,1,23,44,6eqit8ye8aomdsrrq0hk3v7gh,1,60,13.3,2022-10-09T18:24:10.910Z,2022-10-10T03:58:29Z,3834422137,178,,3833073247,213,1.9,3833073241,140,57.8,3833073245,212,6.9,3833073239,56,Center,3833073243,141,22.9,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928087,313,1,1,23,46,6eqit8ye8aomdsrrq0hk3v7gh,1,58.8,20.3,2022-10-09T18:24:13.028Z,2022-10-10T03:58:33Z,3833073311,212,8.4,3833073309,141,9.4,3834422171,178,,3833073313,213,5.2,3833073307,140,62.5,3833073305,56,Right,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928107,314,1,1,23,49,6eqit8ye8aomdsrrq0hk3v7gh,1,57.6,13.4,2022-10-09T18:24:15.788Z,2022-10-10T03:58:36Z,3834422207,178,,3833073429,56,Back,3833073433,141,49.7,3833073437,213,2.0,3833073435,212,26.6,3833073431,140,48.1,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928129,315,1,1,23,52,6eqit8ye8aomdsrrq0hk3v7gh,1,48.1,54.9,2022-10-09T18:24:19.029Z,2022-10-10T03:58:40Z,3833073555,56,Center,3833073557,140,55.4,3833073561,212,14.6,3833073559,141,73.1,3833073563,213,1.0,3834422257,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928161,316,1,1,23,54,6eqit8ye8aomdsrrq0hk3v7gh,1,55.7,78.8,2022-10-09T18:24:21.244Z,2022-10-10T03:58:46Z,3833073733,140,74.3,3833073735,141,94.8,3833073737,212,22.4,3833073731,56,Left,3834422303,178,,3833073739,213,0.5,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928175,317,1,1,23,58,6eqit8ye8aomdsrrq0hk3v7gh,1,71.1,92.7,2022-10-09T18:24:24.806Z,2022-10-10T03:58:52Z,3833073805,140,70.7,3833073807,141,84.9,3833073803,56,Left,3833073811,213,4.6,3833073809,212,5.3,3834422363,178,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928207,318,1,1,23,59,6eqit8ye8aomdsrrq0hk3v7gh,0,70.7,84.9,2022-10-09T18:24:25.707Z,2022-10-10T03:58:56Z,3833074009,56,Left,3833074013,141,93.2,3833074017,213,0.2,3833074011,140,100.0,3833074015,212,32.6,3833074019,1,,3834422415,178,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928215,173,5,1,24,3,ehd2iemqmschhj2ec0vayztzz,1,-1.4,6.8,2022-10-09T18:24:29.626Z,2022-10-10T03:59:02Z,3833074043,233,319,3833074047,346,,3833074041,56,Back,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928209,319,5,1,24,3,6eqit8ye8aomdsrrq0hk3v7gh,0,101.4,93.2,2022-10-09T18:24:29.626Z,2022-10-10T03:59:02Z,3833074023,56,Left,3833074087,233,173,3833074025,346,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928337,174,1,1,24,12,ehd2iemqmschhj2ec0vayztzz,1,3.8,41.2,2022-10-09T18:24:38.391Z,2022-10-10T03:59:19Z,3833074713,56,Back,3833074711,124,,3833074715,140,6.5,3833074717,141,27.0,3833074719,212,10.1,3833074725,237,,3833074721,213,5.0,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928365,175,1,1,24,16,ehd2iemqmschhj2ec0vayztzz,1,8.7,34.9,2022-10-09T18:24:42.686Z,2022-10-10T03:59:25Z,3833074871,212,20.1,3834422705,178,,3833074869,141,64.4,3833074873,213,1.7,3833074863,56,Back,3833074867,140,7.1,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928413,176,1,1,24,19,ehd2iemqmschhj2ec0vayztzz,1,5.5,68.1,2022-10-09T18:24:45.492Z,2022-10-10T03:59:31Z,3833075169,212,21.9,3833075171,213,1.0,3834422749,178,,3833075161,56,Back,3833075165,140,16.4,3833075167,141,95.6,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928439,177,1,1,24,24,ehd2iemqmschhj2ec0vayztzz,1,30.1,91.4,2022-10-09T18:24:50.439Z,2022-10-10T03:59:34Z,3833075289,141,85.8,3834422779,178,,3833075293,213,6.1,3833075285,56,Left,3833075291,212,27.1,3833075287,140,55.7,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928455,178,1,1,24,26,ehd2iemqmschhj2ec0vayztzz,1,55.7,85.8,2022-10-09T18:24:52.411Z,2022-10-10T03:59:38Z,3833075403,140,60.8,3833075405,141,95.9,3833075401,56,Left,3833075407,212,8.7,3834422815,178,,3833075409,213,0.9,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928463,179,1,1,24,27,ehd2iemqmschhj2ec0vayztzz,0,69.2,92.9,2022-10-09T18:24:54.152Z,2022-10-10T03:59:43Z,3833075463,141,68.3,3834422845,178,,3833075467,213,5.5,3833075465,212,23.1,3833075461,140,84.4,3833075459,56,Center,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928465,320,52,1,24,30,6eqit8ye8aomdsrrq0hk3v7gh,1,13.3,31.6,2022-10-09T18:24:56.708Z,2022-10-10T03:59:48Z,3834125721,376,,3834422891,178,,,,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928539,321,1,1,24,34,6eqit8ye8aomdsrrq0hk3v7gh,1,12.7,45.2,2022-10-09T18:25:00.447Z,2022-10-10T04:00:04Z,3833075909,213,5.3,3833075899,123,,3834422995,178,,3833075903,140,20.7,3833075901,56,Back,3833075907,212,15.4,3833075905,141,26.3,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928597,322,1,1,24,39,6eqit8ye8aomdsrrq0hk3v7gh,1,20.7,26,2022-10-09T18:25:05.517Z,2022-10-10T04:00:08Z,3833076243,56,Back,3833076251,213,2.3,3833076245,140,6.9,3833076247,141,48.5,3833076249,212,21.1,3834423025,178,,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928615,323,1,1,24,45,6eqit8ye8aomdsrrq0hk3v7gh,1,9.3,52.7,2022-10-09T18:25:11.390Z,2022-10-10T04:00:19Z,3833076415,212,12.0,3833076411,141,68.3,3834423057,178,,3833076403,56,Back,3833076419,213,1.1,3833076407,140,14.7,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928651,324,1,1,24,46,6eqit8ye8aomdsrrq0hk3v7gh,0,13.8,68.4,2022-10-09T18:25:13.319Z,2022-10-10T04:00:16Z,3833076581,155,,3833076595,212,46.1,3833076597,213,5.5,3833076591,140,44.6,3833076593,141,20.0,3834423093,178,,3833076589,56,Back,3833076599,1,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928669,180,44,1,24,50,ehd2iemqmschhj2ec0vayztzz,1,55.8,91.2,2022-10-09T18:25:16.588Z,2022-10-10T05:31:59Z,3833076667,56,Left,3833076683,233,325,3833076669,286,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928657,325,44,1,24,50,6eqit8ye8aomdsrrq0hk3v7gh,0,44.2,8.8,2022-10-09T18:25:16.589Z,2022-10-10T04:00:23Z,3833076619,285,,3833076617,56,Back,3833076733,233,180,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928673,181,1,1,24,50,ehd2iemqmschhj2ec0vayztzz,0,52.5,89.7,2022-10-09T18:25:16.602Z,2022-10-10T05:31:59Z,3833076687,3,,3833076695,212,7.7,3833076691,140,52.1,3833076697,213,1.6,3833076693,141,100.0,3834423277,388,,3833076689,56,Left,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928691,182,5,1,24,52,ehd2iemqmschhj2ec0vayztzz,0,53.6,101,2022-10-09T18:25:18.981Z,2022-10-10T04:00:30Z,3833076773,56,Left,3833076859,233,326,3833076775,347,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928703,326,5,1,24,52,6eqit8ye8aomdsrrq0hk3v7gh,1,46.4,-1,2022-10-09T18:25:18.981Z,2022-10-10T04:00:29Z,3833076833,347,,3833076851,233,182,3833076831,56,Back,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469928909,327,1,1,25,15,6eqit8ye8aomdsrrq0hk3v7gh,1,51.6,0,2022-10-09T18:25:41.397Z,2022-10-10T04:46:43Z,3833078053,107,,3833078057,140,60.8,3833078055,56,Right,3833078059,141,7.9,3833078061,212,11.4,3833078063,213,0.6,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
