id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2511640807,220,10,1,21,57,b9si1jn1lfxfund69e9ogcu2n,1,25.1,65.4,2023-02-24T20:22:41.484Z,2023-02-25T04:39:11Z,4052935135,233,207,4053462005,388,,4052935101,94,,4052935103,56,Back,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511640857,221,49,1,22,1,b9si1jn1lfxfund69e9ogcu2n,1,37.8,44.1,2023-02-24T20:22:45.978Z,2023-02-25T04:39:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511640901,222,1,1,22,1,b9si1jn1lfxfund69e9ogcu2n,0,37.8,44.1,2023-02-24T20:22:46.028Z,2023-02-25T04:39:37Z,4052935641,140,60.8,4052935645,212,28.6,4052935649,213,5.7,4052935639,56,Center,4052935643,141,21.7,4053462269,178,,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511640915,208,49,1,22,3,hzqh7z0mdl3v7gwete66syxp,1,41,73.6,2023-02-24T20:22:47.548Z,2023-02-25T04:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511640975,209,1,1,22,4,hzqh7z0mdl3v7gwete66syxp,1,39.9,73.6,2023-02-24T20:22:48.693Z,2023-02-25T04:39:45Z,4052936007,140,15.1,4052936011,212,30.8,4052936009,141,49.3,4053462357,178,,4052936013,213,3.7,4052936005,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641089,210,1,1,22,11,hzqh7z0mdl3v7gwete66syxp,1,18.7,48.1,2023-02-24T20:22:55.324Z,2023-02-25T04:39:50Z,4052936689,213,1.2,4052936679,56,Back,4052936683,141,82.6,4052936681,140,26.8,4052936687,212,25.0,4053462429,178,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641205,211,1,1,22,18,hzqh7z0mdl3v7gwete66syxp,1,29.1,74.8,2023-02-24T20:23:02.750Z,2023-02-25T04:39:56Z,4052937307,212,24.1,4052937301,56,Back,4052937309,213,4.0,4053462543,178,,4052937303,140,14.5,4052937305,141,47.5,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641227,212,1,1,22,23,hzqh7z0mdl3v7gwete66syxp,0,14.6,43.4,2023-02-24T20:23:08.095Z,2023-02-25T04:39:59Z,4052937453,213,6.0,4052937455,1,,4052937437,56,Center,4052937441,140,61.4,4052937445,141,25.0,4053462573,178,,4052937433,157,,4052937449,212,50.7,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641251,223,1,1,22,26,b9si1jn1lfxfund69e9ogcu2n,1,37.4,74.5,2023-02-24T20:23:11.216Z,2023-02-25T04:40:11Z,4052937595,140,45.1,4053462729,388,,4052937603,213,0.2,4052937593,56,Back,4052937599,212,8.3,4052937591,3,,4052937597,141,77.3,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641259,224,49,1,22,27,b9si1jn1lfxfund69e9ogcu2n,1,45.1,77.3,2023-02-24T20:23:11.819Z,2023-02-25T04:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641299,225,1,1,22,28,b9si1jn1lfxfund69e9ogcu2n,1,45.1,77.3,2023-02-24T20:23:12.951Z,2023-02-25T04:40:21Z,4052937835,140,29.6,4053462885,178,,4052937833,56,Back,4052937839,212,24.0,4052937837,141,51.4,4052937841,213,4.0,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641325,226,1,1,22,30,b9si1jn1lfxfund69e9ogcu2n,1,29.9,49.9,2023-02-24T20:23:15.050Z,2023-02-25T04:40:28Z,4052937959,141,40.9,4052937953,56,Back,4052937963,213,6.0,4052937949,155,,4052937957,140,47.7,4053462941,178,,4052937961,212,19.7,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641353,227,1,1,22,31,b9si1jn1lfxfund69e9ogcu2n,1,47.7,40.9,2023-02-24T20:23:16.115Z,2023-02-25T04:40:38Z,4052938193,213,0.3,4052938189,141,47.7,4052938183,56,Center,4052938191,212,16.5,4053463105,388,,4052938181,3,,4052938187,140,62.8,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641399,228,1,1,22,34,b9si1jn1lfxfund69e9ogcu2n,1,63.1,46.2,2023-02-24T20:23:18.821Z,2023-02-25T04:40:43Z,4053463143,178,,4052938429,140,59.7,4052938433,141,40.7,4052938439,213,4.0,4052938427,56,Center,4052938437,212,5.2,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641463,229,1,1,22,36,b9si1jn1lfxfund69e9ogcu2n,1,65,54.3,2023-02-24T20:23:21.090Z,2023-02-25T04:40:52Z,4052938755,141,76.8,4052938741,56,Center,4052938747,140,75.4,4053463207,178,,4052938759,213,1.0,4052938757,212,18.8,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641495,230,1,1,22,39,b9si1jn1lfxfund69e9ogcu2n,1,77,74.5,2023-02-24T20:23:23.885Z,2023-02-25T04:41:22Z,4052938991,213,5.2,4052938989,212,29.1,4052938981,155,,4053263293,20,,4052938987,141,37.4,4052938979,2,,4052938983,56,Center,4053263291,223,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,4052938985,140,90.9,4052963623,218,,4053463239,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511641733,232,1,1,22,41,b9si1jn1lfxfund69e9ogcu2n,1,91.3,38.6,2023-02-24T20:23:25.609Z,2023-02-25T04:41:22Z,4053463331,388,,4052940363,213,2.9,4052940359,141,39.7,4052940361,212,3.5,4052940355,56,Center,4052940353,3,,4052943221,210,16,4052943225,22,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,4052940357,140,88.0,4052943223,154,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2511641519,231,16,1,22,44,b9si1jn1lfxfund69e9ogcu2n,1,90.7,40.9,2023-02-24T20:23:28.707Z,2023-02-25T04:41:23Z,4052943275,29,,4052939149,56,Center,4052943313,231,46.8,4052943271,76,,4052941473,375,22:43.645,4052941465,20,,4052943295,102,52.7,4052941469,374,2023-02-24 20:23:27.966,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,4053263451,395,2.2,4053263453,396,51.8,4052943297,103,4052943291,55,232,,3.2,4052943279,154,,4052939145,22,,4052963681,217,,4052963683,216,230,4052943307,230,,98.6,4053463531,178,4052939147,17,,
2511642465,213,1,1,23,53,hzqh7z0mdl3v7gwete66syxp,1,50.1,50.3,2023-02-24T20:24:37.407Z,2023-02-25T04:41:40Z,4052944693,279,G,4052944685,140,31.8,4052944683,56,Back,4052944689,212,19.8,4053463819,178,,4052944691,213,3.4,4052945229,189,,4052944687,141,43.1,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511730417,900,1,1,23,55,hzqh7z0mdl3v7gwete66syxp,1,33.3,34.9,2023-02-24T20:24:40.279Z,2023-02-25T04:41:43Z,4053417733,189,,4053417743,213,1.6,4053417739,141,72.3,4053417735,56,Back,4053463883,178,,4053417737,140,32.7,4053417741,212,25.4,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642493,214,1,1,23,58,hzqh7z0mdl3v7gwete66syxp,1,29.1,70.2,2023-02-24T20:24:42.624Z,2023-02-25T04:41:54Z,4052944837,56,Back,4052944841,141,93.3,4053464077,178,,4052944843,212,15.7,4052944839,140,28.8,4052944845,213,1.6,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642529,215,1,1,24,0,hzqh7z0mdl3v7gwete66syxp,1,28.8,93.3,2023-02-24T20:24:44.516Z,2023-02-25T04:41:56Z,4052945071,141,92.3,4052945067,56,Left,4053464091,178,,4052945069,140,52.0,4052945073,212,24.4,4052945075,213,6.3,4052945065,155,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642537,216,61,1,24,2,hzqh7z0mdl3v7gwete66syxp,0,52,92.3,2023-02-24T20:24:46.449Z,2023-02-25T04:42:06Z,4053464185,178,,4052945111,56,Left,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642545,233,49,1,24,3,b9si1jn1lfxfund69e9ogcu2n,1,38.6,17.4,2023-02-24T20:24:48.087Z,2023-02-25T04:42:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642585,234,1,1,24,3,b9si1jn1lfxfund69e9ogcu2n,0,38.6,17.4,2023-02-24T20:24:48.110Z,2023-02-25T04:42:15Z,4052945357,157,,4052945367,213,0.1,4052945361,140,93.1,4053464319,178,,4052945359,56,Center,4052945363,141,24.9,4052945369,1,,4052945365,212,57.5,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642625,217,52,1,24,7,hzqh7z0mdl3v7gwete66syxp,1,6.3,76,2023-02-24T20:24:52.238Z,2023-02-25T04:42:20Z,4053263699,377,,4053464383,178,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642789,218,80,1,24,18,hzqh7z0mdl3v7gwete66syxp,0,8.7,57.2,2023-02-24T20:25:02.366Z,2023-02-25T04:42:35Z,4053464579,178,,,,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642851,219,1,1,24,20,hzqh7z0mdl3v7gwete66syxp,1,15,45.8,2023-02-24T20:25:04.685Z,2023-02-25T04:42:43Z,4052946725,141,72.0,4052946723,140,66.3,4052946727,212,56.7,4052946721,56,Center,4052946717,157,,4053464679,178,,4052946729,213,0.3,4052946719,198,,2f79rc4i712sxstahjkq6pxp1,B. Leno,4052946731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642875,220,1,1,24,23,hzqh7z0mdl3v7gwete66syxp,1,66.3,72,2023-02-24T20:25:07.840Z,2023-02-25T04:42:57Z,4052946857,3,,4052946861,140,69.0,4052946867,213,1.4,4052946859,56,Left,4052946863,141,96.6,4053464915,388,,4052946865,212,17.0,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642891,221,1,1,24,26,hzqh7z0mdl3v7gwete66syxp,0,69,96.6,2023-02-24T20:25:10.641Z,2023-02-25T04:43:22Z,4052946991,213,6.2,4052946967,56,Left,4053465251,178,,4052946985,212,4.3,4052946975,141,96.2,4052946969,140,73.1,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511743949,1160,67,1,24,27,b9si1jn1lfxfund69e9ogcu2n,1,34.8,4.2,2023-02-24T20:25:12.031Z,2023-02-25T05:26:12Z,4053494403,233,1175,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511743945,1175,67,1,24,27,hzqh7z0mdl3v7gwete66syxp,0,65.2,95.8,2023-02-24T20:25:12.032Z,2023-02-25T05:20:00Z,4053494411,233,1160,,,,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642933,235,61,1,24,27,b9si1jn1lfxfund69e9ogcu2n,0,33.1,4.5,2023-02-24T20:25:12.069Z,2023-02-25T05:26:12Z,4052947169,56,Back,4053465375,178,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511642963,222,1,1,24,30,hzqh7z0mdl3v7gwete66syxp,0,87.7,96.2,2023-02-24T20:25:14.625Z,2023-02-25T04:43:43Z,4053465539,178,,4053263829,224,,4052947311,212,26.2,4052947307,140,91.8,4052947301,2,,4053263831,72,,4052947305,56,Center,4052947313,213,4.9,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,4052947303,155,,4052947309,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643013,236,12,1,24,31,b9si1jn1lfxfund69e9ogcu2n,1,8.9,45.4,2023-02-24T20:25:15.932Z,2023-02-25T04:44:12Z,4052947601,212,28.4,4052947597,140,29.9,4052947629,15,,4052947595,56,Back,4052947603,213,5.6,4053466025,178,,4052947599,141,19.0,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643027,237,49,1,24,35,b9si1jn1lfxfund69e9ogcu2n,1,29.9,19,2023-02-24T20:25:19.321Z,2023-02-25T04:44:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643039,238,1,1,24,35,b9si1jn1lfxfund69e9ogcu2n,0,29.9,19,2023-02-24T20:25:19.945Z,2023-02-25T04:44:36Z,4052947729,212,16.7,4052947721,155,,4052947727,141,24.0,4052947723,56,Back,4053466397,178,,4052947731,213,0.2,4052947725,140,45.5,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643067,223,1,1,24,36,hzqh7z0mdl3v7gwete66syxp,1,57.1,79.4,2023-02-24T20:25:21.186Z,2023-02-25T04:44:50Z,4052947901,212,11.4,4052947899,141,69.7,4053466603,388,,4052947895,140,66.0,4052947889,3,,4052947903,213,5.7,4052947891,56,Center,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643069,224,61,1,24,38,hzqh7z0mdl3v7gwete66syxp,0,66,69.7,2023-02-24T20:25:23.099Z,2023-02-25T04:45:02Z,4052947907,56,Center,4053466791,21,,4053466793,178,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643077,239,1,1,24,39,b9si1jn1lfxfund69e9ogcu2n,0,33.8,35.1,2023-02-24T20:25:23.559Z,2023-02-25T04:45:09Z,4052947927,140,35.7,4052947931,212,2.3,4052947929,141,36.9,4053466875,178,,4052947923,3,,4052947925,56,Back,4052947933,213,0.6,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643735,227,61,1,24,39,hzqh7z0mdl3v7gwete66syxp,1,66.3,68.7,2023-02-24T20:25:23.677Z,2023-02-25T04:45:51Z,4053467297,21,,4053467299,178,,4052951707,56,Center,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643147,225,4,1,24,40,hzqh7z0mdl3v7gwete66syxp,1,63,73.4,2023-02-24T20:25:25.187Z,2023-02-25T04:46:21Z,4052948293,265,,4052948289,56,Center,4052948339,233,240,4052948295,286,,4052948291,152,,4052948287,13,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643109,240,4,1,24,40,b9si1jn1lfxfund69e9ogcu2n,0,37,26.6,2023-02-24T20:25:25.188Z,2023-02-25T04:46:21Z,4052948117,285,,4052948107,56,Back,4053467647,178,,4052948109,152,,4052948103,13,,4052948113,265,,4052948363,233,225,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643521,226,2,1,25,9,hzqh7z0mdl3v7gwete66syxp,1,64.5,71.7,2023-02-24T20:25:53.383Z,2023-02-25T04:46:37Z,4052950513,1,,4052950519,56,Center,4052950523,141,34.7,4052950515,5,,4053467835,178,,4052950511,7,chn2v9j6dqmuz2haoiuulbd91,4052950517,152,,4052950521,140,88.9,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643515,241,55,1,25,9,b9si1jn1lfxfund69e9ogcu2n,1,12.5,63.5,2023-02-24T20:25:53.384Z,2023-02-25T04:46:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643817,242,1,1,25,36,b9si1jn1lfxfund69e9ogcu2n,0,14.2,58.4,2023-02-24T20:26:20.619Z,2023-02-25T04:47:41Z,4052952185,141,83.8,4052952175,5,,4052952189,213,0.3,4052952179,241,,4052952183,140,72.8,4053468445,178,,4052952191,1,,4052952177,155,,71rob1lsnmdviy1siakkzpqdx,José Sá,4052952187,212,63.9,4052952181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643911,228,1,1,25,39,hzqh7z0mdl3v7gwete66syxp,1,24.6,13.7,2023-02-24T20:26:24.026Z,2023-02-25T04:49:51Z,4052952711,212,7.7,4052952707,140,31.9,4052952705,56,Back,4053469925,388,,4052952703,3,,4052952713,213,6.2,4052952709,141,12.6,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643919,229,4,1,25,41,hzqh7z0mdl3v7gwete66syxp,1,31.3,14.5,2023-02-24T20:26:25.548Z,2023-02-25T04:50:03Z,4052952743,13,,4052952749,56,Back,4052952757,285,,4052952745,294,,4052952783,233,243,4052952753,152,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511643877,243,4,1,25,41,b9si1jn1lfxfund69e9ogcu2n,0,68.7,85.5,2023-02-24T20:26:25.549Z,2023-02-25T04:50:02Z,4052952799,233,229,4052952553,56,Left,4052952555,152,,4053470025,178,,4052952557,286,,4052952551,294,,4052952549,13,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644231,230,1,1,26,1,hzqh7z0mdl3v7gwete66syxp,0,29.2,16.5,2023-02-24T20:26:45.630Z,2023-02-25T04:50:15Z,4052954309,56,Right,4052954323,1,,4052954315,141,16.5,4052954311,140,68.5,4052954321,213,0,4052954303,5,,4053470137,178,,4052954319,212,41.3,chn2v9j6dqmuz2haoiuulbd91,I. Diop,4052954305,155,,4052954307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644253,244,1,1,26,3,b9si1jn1lfxfund69e9ogcu2n,0,27.3,83.8,2023-02-24T20:26:48.050Z,2023-02-25T04:52:13Z,4052954453,212,20.0,4052954455,213,0.7,4053471187,388,,4052954447,56,Back,4052954451,141,100.0,4052954445,3,,4052954449,140,42.3,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644291,231,5,1,26,5,hzqh7z0mdl3v7gwete66syxp,1,56.9,-2,2023-02-24T20:26:49.980Z,2023-02-25T04:52:35Z,4052954673,56,Right,4052954697,233,245,4052954675,347,,,,,,,,,,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644267,245,5,1,26,5,b9si1jn1lfxfund69e9ogcu2n,0,43.1,102,2023-02-24T20:26:49.980Z,2023-02-25T04:52:36Z,4052954527,56,Back,4052954529,347,,4052954703,233,231,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644389,232,1,1,26,9,hzqh7z0mdl3v7gwete66syxp,0,58.3,0,2023-02-24T20:26:54.037Z,2023-02-25T04:53:04Z,4052955203,212,16.7,4052955197,56,Right,4052955205,213,0.7,4052955195,107,,4052955201,141,13.7,4052955199,140,70.5,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644395,246,8,1,26,11,b9si1jn1lfxfund69e9ogcu2n,1,27.3,85.5,2023-02-24T20:26:55.477Z,2023-02-25T04:53:18Z,4053264321,384,,4053471811,178,,4052955233,56,Back,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644409,247,49,1,26,13,b9si1jn1lfxfund69e9ogcu2n,1,34.6,89,2023-02-24T20:26:57.355Z,2023-02-25T04:54:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644421,248,1,1,26,13,b9si1jn1lfxfund69e9ogcu2n,0,36.5,94.2,2023-02-24T20:26:58.186Z,2023-02-25T04:54:08Z,4052955383,213,0.0,4052955381,212,9.1,4052955379,141,94.3,4052955377,140,45.2,4053472173,178,,4052955375,56,Back,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644449,233,8,1,26,14,hzqh7z0mdl3v7gwete66syxp,1,58,8.8,2023-02-24T20:26:58.671Z,2023-02-25T04:54:11Z,4053264369,383,,4052955495,56,Right,4053472223,178,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644475,234,5,1,26,15,hzqh7z0mdl3v7gwete66syxp,0,63.6,-2,2023-02-24T20:27:00.062Z,2023-02-25T04:54:18Z,4052955633,56,Right,4052955635,347,,4052956481,233,249,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644601,249,5,1,26,15,b9si1jn1lfxfund69e9ogcu2n,1,36.4,102,2023-02-24T20:27:00.062Z,2023-02-25T04:54:18Z,4052956433,233,234,4052956409,56,Back,4052956411,347,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644747,250,1,1,26,31,b9si1jn1lfxfund69e9ogcu2n,1,35,100,2023-02-24T20:27:15.405Z,2023-02-25T04:54:33Z,4052957225,141,97.5,4052957223,140,46.2,4052957229,213,6.1,4052957219,107,,4052959481,189,,4052957227,212,12.0,4052957221,56,Back,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511744523,1205,83,1,26,34,hzqh7z0mdl3v7gwete66syxp,1,55,11.8,2023-02-24T20:27:18.354Z,2023-02-25T05:23:20Z,4053497137,399,465351,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644749,251,61,1,26,34,b9si1jn1lfxfund69e9ogcu2n,0,44.4,87.4,2023-02-24T20:27:18.369Z,2023-02-25T04:54:42Z,4052957237,56,Back,4052959381,189,,4053472437,178,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511730509,901,1,1,26,35,hzqh7z0mdl3v7gwete66syxp,1,58.8,21.9,2023-02-24T20:27:19.566Z,2023-02-25T04:54:47Z,4053418333,212,13.9,4053418325,189,,4053418335,213,1.3,4053418329,140,62.0,4053418331,141,41.8,4053472469,178,,4053418327,56,Center,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644755,235,49,1,26,35,hzqh7z0mdl3v7gwete66syxp,1,65.5,46.4,2023-02-24T20:27:20.260Z,2023-02-25T04:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511644765,236,3,1,26,36,hzqh7z0mdl3v7gwete66syxp,0,64,42.2,2023-02-24T20:27:21.158Z,2023-02-25T04:55:15Z,4052957315,56,Center,4053472729,178,,4053264537,465,,4052957505,233,252,4052957317,286,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
