id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509169509,100,1,1,20,36,1qtaiy11gswx327s0vkibf70n,0,24.8,67.6,2023-02-18T15:21:18.138Z,2023-02-18T22:48:04Z,4039868989,56,Back,4039868991,140,21.1,4039868993,141,71.9,4039868997,213,2.5,4042082305,178,,4039868995,212,4.9,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509600919,1636,67,1,20,37,a3nyxabgsqlnqfkeg41m6tnpp,1,75.7,32.3,2023-02-18T15:21:19.825Z,2023-02-19T00:03:50Z,4042174091,233,717,,,,,,,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509600915,717,67,1,20,37,1qtaiy11gswx327s0vkibf70n,0,24.3,67.7,2023-02-18T15:21:19.826Z,2023-02-18T23:31:12Z,4042174113,233,1636,,,,,,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509169433,282,61,1,20,37,a3nyxabgsqlnqfkeg41m6tnpp,0,79.8,31,2023-02-18T15:21:19.873Z,2023-02-19T00:03:50Z,4042082581,178,,4039864755,56,Center,,,,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509419793,603,3,1,20,39,1qtaiy11gswx327s0vkibf70n,0,24.7,62.8,2023-02-18T15:21:21.225Z,2023-02-18T23:30:56Z,4042082809,178,,4041200167,285,,4041200169,465,,4041200171,467,b3974hgsmyff5xtq7qf1onhlh,4041200165,56,Back,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509169589,101,4,1,20,39,1qtaiy11gswx327s0vkibf70n,1,22,64.6,2023-02-18T15:21:21.513Z,2023-02-18T22:48:40Z,4039865575,265,,4039865577,285,,4039865887,233,283,4039865569,13,,4039865573,152,,4039865571,56,Back,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509169631,283,4,1,20,39,a3nyxabgsqlnqfkeg41m6tnpp,0,78,35.4,2023-02-18T15:21:21.514Z,2023-02-18T22:48:40Z,4039865811,265,,4042083815,178,,4039865813,286,,4039865809,152,,4039865807,56,Center,4039865977,233,101,4039865805,13,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171035,102,1,1,21,15,1qtaiy11gswx327s0vkibf70n,0,26.2,56.9,2023-02-18T15:21:57.956Z,2023-02-18T22:48:52Z,4039873401,1,,4039873395,141,0.0,4042083887,178,,4039873675,189,,4039873385,155,,4039873393,140,70.2,4039873389,152,,4039873391,56,Right,9sme7jykdv8msgfu0nxx6h39x,K. Navas,4039873399,213,4039873383,5,,5.6,4039873397,212,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171049,103,5,1,21,21,1qtaiy11gswx327s0vkibf70n,0,71.2,-1.2,2023-02-18T15:22:03.508Z,2023-02-18T22:48:58Z,4039873957,233,284,4039873459,347,,4039873455,56,Right,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171127,284,5,1,21,21,a3nyxabgsqlnqfkeg41m6tnpp,1,28.8,101.2,2023-02-18T15:22:03.508Z,2023-02-18T22:48:58Z,4039873871,56,Back,4039873873,347,,4039873905,233,103,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171265,285,1,1,21,23,a3nyxabgsqlnqfkeg41m6tnpp,1,27.2,100,2023-02-18T15:22:05.480Z,2023-02-18T22:49:01Z,4039874605,56,Back,4039874615,213,3.9,4039874609,141,87.5,4039874607,140,18.2,4039874603,107,,4039874611,212,13.7,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171359,286,1,1,21,26,a3nyxabgsqlnqfkeg41m6tnpp,1,19,83,2023-02-18T15:22:08.641Z,2023-02-18T22:49:05Z,4039875043,141,43.4,4039875041,140,25.3,4039875047,213,5.0,4039875045,212,27.7,4039875039,56,Back,4042084663,178,,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171465,287,1,1,21,30,a3nyxabgsqlnqfkeg41m6tnpp,1,28.8,33.9,2023-02-18T15:22:12.257Z,2023-02-18T22:49:08Z,4039875615,141,7.0,4039875619,212,23.5,4039875607,56,Back,4039875621,213,5.4,4039875611,140,42.9,4042084771,178,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171585,288,1,1,21,33,a3nyxabgsqlnqfkeg41m6tnpp,1,45.6,6.4,2023-02-18T15:22:15.052Z,2023-02-18T22:49:11Z,4039876225,213,6.1,4039876215,140,59.6,4039876219,141,1.6,4039876223,212,15.1,4039876211,56,Right,4042084869,178,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171623,289,1,1,21,36,a3nyxabgsqlnqfkeg41m6tnpp,1,63.6,3.8,2023-02-18T15:22:18.364Z,2023-02-18T22:49:15Z,4039876471,141,19.5,4039876473,212,10.8,4042085017,178,,4039876469,140,65.4,4039876467,56,Right,4039876475,213,1.4,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171679,290,1,1,21,37,a3nyxabgsqlnqfkeg41m6tnpp,1,65.4,19.5,2023-02-18T15:22:19.208Z,2023-02-18T22:49:20Z,4039876803,213,3.2,4039876801,212,10.9,4039876797,140,55.1,4039876799,141,18.2,4039876795,56,Right,4042085195,178,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171855,291,1,1,21,38,a3nyxabgsqlnqfkeg41m6tnpp,1,55.1,24.4,2023-02-18T15:22:20.876Z,2023-02-18T22:49:23Z,4039877801,141,43.7,4039877807,213,2.2,4042085233,178,,4039877797,140,46.8,4039877795,56,Back,4039877805,212,15.8,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171921,292,1,1,21,44,a3nyxabgsqlnqfkeg41m6tnpp,1,61.3,59.3,2023-02-18T15:22:26.608Z,2023-02-18T22:49:27Z,4039878165,141,48.8,4042085423,178,,4039878169,213,5.5,4039878167,212,10.3,4039878157,155,,4039878163,140,68.4,4039878161,56,Center,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171935,293,81,1,21,44,a3nyxabgsqlnqfkeg41m6tnpp,0,68.4,48.8,2023-02-18T15:22:26.874Z,2023-02-18T22:49:32Z,4039878209,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509171901,104,43,1,21,46,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-02-18T15:22:28.854Z,2023-02-18T15:22:30Z,4039878411,144,61,4039878061,56,Back,,,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172053,294,1,1,21,48,a3nyxabgsqlnqfkeg41m6tnpp,1,58.1,32.1,2023-02-18T15:22:29.974Z,2023-02-18T22:49:39Z,4039878875,56,Right,4039878885,141,13.5,4039878887,212,19.0,4042085767,178,,4039878879,140,71.6,4039878889,213,5.6,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172185,295,1,1,21,51,a3nyxabgsqlnqfkeg41m6tnpp,1,73,11.9,2023-02-18T15:22:33.273Z,2023-02-18T22:49:44Z,4039879697,213,6.1,4039879693,141,8.8,4039879691,140,85.9,4039879689,56,Right,4039879695,212,13.7,4042085911,178,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172207,105,45,1,21,54,1qtaiy11gswx327s0vkibf70n,0,5.9,75.4,2023-02-18T15:22:36.202Z,2023-02-18T22:49:52Z,4039880247,233,296,4039879821,56,Back,4039879823,285,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172253,296,3,1,21,54,a3nyxabgsqlnqfkeg41m6tnpp,1,94.1,24.6,2023-02-18T15:22:36.202Z,2023-02-18T22:49:52Z,4039880075,286,,4042086225,178,,4039880189,233,105,4039880073,56,Center,4041213589,465,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172269,297,1,1,21,56,a3nyxabgsqlnqfkeg41m6tnpp,0,99.2,39.2,2023-02-18T15:22:38.056Z,2023-02-18T22:49:55Z,4042086365,178,,4039880133,213,2.5,4039880971,195,,4039880131,212,3.1,4039880125,56,Center,4039880127,140,96.9,4039880129,141,42.1,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172389,106,12,1,21,56,1qtaiy11gswx327s0vkibf70n,1,3.9,57.6,2023-02-18T15:22:38.462Z,2023-02-18T22:50:00Z,4039880805,212,14.2,4039880803,141,74.1,4042086617,178,,4039880809,213,0.9,4039880797,56,Back,4039880799,140,12.2,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509601979,742,67,1,21,59,1qtaiy11gswx327s0vkibf70n,1,12.7,72.8,2023-02-18T15:22:41.543Z,2023-02-19T00:03:50Z,4042178633,233,1728,,,,,,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509601975,1728,67,1,21,59,a3nyxabgsqlnqfkeg41m6tnpp,0,87.3,27.2,2023-02-18T15:22:41.544Z,2023-02-18T23:33:33Z,4042178667,233,742,,,,,,,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172439,107,12,1,21,59,1qtaiy11gswx327s0vkibf70n,1,13.4,74.6,2023-02-18T15:22:41.590Z,2023-02-19T00:03:51Z,4039881293,167,,4042086789,178,,4039881035,141,100.0,4039881037,212,26.6,4039881039,213,0.7,4039881031,56,Back,4039881033,140,32.2,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172465,108,5,1,22,1,1qtaiy11gswx327s0vkibf70n,0,32.4,101.2,2023-02-18T15:22:43.350Z,2023-02-18T22:50:08Z,4039882701,233,298,4039881215,347,,4039881213,56,Back,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172713,298,5,1,22,1,a3nyxabgsqlnqfkeg41m6tnpp,1,67.6,-1.2,2023-02-18T15:22:43.350Z,2023-02-18T22:50:08Z,4039882643,233,108,4039882595,347,,4039882593,56,Right,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172823,299,1,1,22,7,a3nyxabgsqlnqfkeg41m6tnpp,1,76.2,0,2023-02-18T15:22:49.450Z,2023-02-18T22:50:11Z,4039883229,107,,4039883235,141,15.6,4039886495,189,,4039883237,212,19.3,4039883239,213,0.6,4039883231,56,Right,4039883233,140,91.2,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172847,300,1,1,22,10,a3nyxabgsqlnqfkeg41m6tnpp,0,92.9,6.7,2023-02-18T15:22:52.891Z,2023-02-18T22:50:14Z,4039883391,141,7.7,4039883387,140,100.0,4039883383,56,Right,4039883399,213,0.1,4042087121,178,,4039883395,212,8.6,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172829,109,5,1,22,13,1qtaiy11gswx327s0vkibf70n,1,-0.8,91.4,2023-02-18T15:22:55.167Z,2023-02-18T22:50:18Z,4039883501,233,301,4039883287,56,Back,4039883289,346,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509172853,301,5,1,22,13,a3nyxabgsqlnqfkeg41m6tnpp,0,100.8,8.6,2023-02-18T15:22:55.167Z,2023-02-18T22:50:18Z,4039883419,56,Right,4039883545,233,109,4039883421,346,,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173481,110,1,1,22,23,1qtaiy11gswx327s0vkibf70n,1,4,50.5,2023-02-18T15:23:05.827Z,2023-02-18T23:02:44Z,4039886905,140,13.8,4039886915,237,,4039888431,189,,4039886909,212,24.0,4039886907,141,18.6,4039886911,213,5.2,4039886903,56,Back,4039886901,124,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173547,111,1,1,22,28,1qtaiy11gswx327s0vkibf70n,1,23.9,18.4,2023-02-18T15:23:10.250Z,2023-02-18T23:02:47Z,4039887295,212,17.0,4042110179,178,,4039887285,56,Back,4039887291,141,27.4,4039887289,140,39.0,4039887299,213,0.4,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173611,112,1,1,22,30,1qtaiy11gswx327s0vkibf70n,1,39.6,27.1,2023-02-18T15:23:12.099Z,2023-02-18T23:02:56Z,4039887655,141,4.6,4039887651,56,Right,4039887653,140,56.3,4042110541,178,,4039887657,212,23.3,4039887649,155,,4039887659,213,5.6,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173669,113,1,1,22,32,1qtaiy11gswx327s0vkibf70n,0,56.1,5.5,2023-02-18T15:23:14.794Z,2023-02-18T23:03:00Z,4039888065,141,11.0,4039888061,140,64.7,4039888059,56,Right,4039888067,212,9.8,4042110775,178,,4039888069,213,0.4,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509602457,1776,67,1,22,33,a3nyxabgsqlnqfkeg41m6tnpp,1,33,91.1,2023-02-18T15:23:15.749Z,2023-02-19T00:03:51Z,4042180809,233,752,,,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509602455,752,67,1,22,33,1qtaiy11gswx327s0vkibf70n,0,67,8.9,2023-02-18T15:23:15.750Z,2023-02-18T23:34:44Z,4042180831,233,1776,,,,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173717,302,1,1,22,33,a3nyxabgsqlnqfkeg41m6tnpp,1,29.6,96,2023-02-18T15:23:15.760Z,2023-02-19T00:03:52Z,4039888333,141,89.1,4039888331,140,23.9,4042110963,178,,4039888337,213,3.8,4039888335,212,7.6,4039888327,56,Back,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173745,303,49,1,22,36,a3nyxabgsqlnqfkeg41m6tnpp,1,23.6,88,2023-02-18T15:23:18.319Z,2023-02-18T23:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173915,304,1,1,22,36,a3nyxabgsqlnqfkeg41m6tnpp,1,23,86.5,2023-02-18T15:23:18.406Z,2023-02-18T23:03:13Z,4039889365,140,25.7,4039889375,213,5.0,4042111345,178,,4039889369,141,74.5,4039889373,212,8.6,4039889359,56,Back,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509173797,114,43,1,22,38,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-02-18T15:23:20.821Z,2023-02-18T15:23:22Z,4039888979,144,55,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174021,305,1,1,22,40,a3nyxabgsqlnqfkeg41m6tnpp,1,26.1,57.3,2023-02-18T15:23:22.427Z,2023-02-18T23:03:20Z,4039890007,212,31.1,4039890009,213,4.9,4039890001,56,Back,4039890003,140,33.0,4042111765,178,,4039890005,141,12.8,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174205,306,1,1,22,46,a3nyxabgsqlnqfkeg41m6tnpp,1,37,9.4,2023-02-18T15:23:28.811Z,2023-02-18T23:03:23Z,4042111839,178,,4039890937,140,33.9,4039890947,212,13.6,4039890949,213,1.8,4039890935,56,Back,4039890943,141,28.8,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174239,307,1,1,22,51,a3nyxabgsqlnqfkeg41m6tnpp,1,35.3,39.8,2023-02-18T15:23:33.107Z,2023-02-18T23:03:26Z,4039891131,141,50.7,4039891133,212,8.1,4042111935,178,,4039891135,213,1.2,4039891129,140,38.4,4039891127,56,Back,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174337,308,1,1,22,52,a3nyxabgsqlnqfkeg41m6tnpp,1,38.7,50.7,2023-02-18T15:23:34.492Z,2023-02-18T23:03:33Z,4042112207,178,,4039891615,140,47.8,4039891625,212,10.0,4039891619,141,46.6,4039891609,56,Back,4039891629,213,6.0,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174417,309,1,1,22,55,a3nyxabgsqlnqfkeg41m6tnpp,1,53.6,40,2023-02-18T15:23:37.370Z,2023-02-18T23:03:38Z,4039892101,213,5.1,4039892095,140,60.7,4042112417,178,,4039892093,56,Right,4039892097,141,8.9,4039892099,212,22.4,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174469,310,1,1,22,57,a3nyxabgsqlnqfkeg41m6tnpp,0,63.2,11.1,2023-02-18T15:23:39.852Z,2023-02-18T23:03:41Z,4039892375,56,Center,4039892385,212,22.4,4041222845,4,,4042112517,178,,4039892383,141,26.1,4039892387,213,0.5,4039892379,140,82.2,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174485,116,8,1,22,59,1qtaiy11gswx327s0vkibf70n,1,17,72,2023-02-18T15:23:41.395Z,2023-02-18T23:03:45Z,4042112657,389,,4041223311,385,,4039892493,56,Back,,,,,,,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174667,311,1,1,23,2,a3nyxabgsqlnqfkeg41m6tnpp,1,92.8,3.1,2023-02-18T15:23:44.291Z,2023-02-18T23:03:49Z,4039893375,141,3.2,4042112757,178,,4039893373,140,83.6,4039893371,56,Right,4039893379,213,3.1,4039893377,212,9.7,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174781,312,1,1,23,5,a3nyxabgsqlnqfkeg41m6tnpp,1,87.9,2.5,2023-02-18T15:23:46.986Z,2023-02-18T23:03:54Z,4039893923,213,3.1,4039893921,212,11.0,4039893917,140,77.4,4039893919,141,2.9,4039893915,56,Right,4042112957,178,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174891,313,1,1,23,7,a3nyxabgsqlnqfkeg41m6tnpp,1,77.1,6.2,2023-02-18T15:23:49.083Z,2023-02-18T23:03:57Z,4042113107,178,,4039894495,56,Right,4039894501,212,10.6,4039894503,213,2.0,4039894499,141,20.7,4039894497,140,73.3,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509174995,314,1,1,23,10,a3nyxabgsqlnqfkeg41m6tnpp,1,73.7,24,2023-02-18T15:23:52.689Z,2023-02-18T23:04:01Z,4039895035,56,Right,4039895041,212,9.6,4039895043,213,5.6,4042113187,178,,4039895039,141,14.7,4039895037,140,80.6,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175093,315,1,1,23,13,a3nyxabgsqlnqfkeg41m6tnpp,1,80.4,15.3,2023-02-18T15:23:55.945Z,2023-02-18T23:04:06Z,4039895565,213,2.6,4039895555,140,66.8,4039895559,141,26.8,4039895561,212,16.3,4042113451,178,,4039895551,56,Center,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175193,316,1,1,23,16,a3nyxabgsqlnqfkeg41m6tnpp,1,65.8,34.9,2023-02-18T15:23:58.432Z,2023-02-18T23:04:08Z,4042113557,178,,4039896095,212,26.8,4039896089,56,Center,4039896091,140,62.9,4039896093,141,74.1,4039896097,213,1.7,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175449,317,1,1,23,19,a3nyxabgsqlnqfkeg41m6tnpp,1,64.4,88.1,2023-02-18T15:24:01.485Z,2023-02-18T23:04:15Z,4039897549,213,0.4,4039897547,212,13.8,4039897543,140,76.3,4039897541,56,Left,4042113705,178,,4039897545,141,96.6,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509603525,782,83,1,23,25,1qtaiy11gswx327s0vkibf70n,1,29.9,42.8,2023-02-18T15:24:07.093Z,2023-02-18T23:37:02Z,4042185295,399,114283,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175463,318,61,1,23,25,a3nyxabgsqlnqfkeg41m6tnpp,0,70.2,57.8,2023-02-18T15:24:07.130Z,2023-02-18T23:04:21Z,4039897603,56,Center,4042114039,178,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175475,117,49,1,23,27,1qtaiy11gswx327s0vkibf70n,1,31.9,66.6,2023-02-18T15:24:09.554Z,2023-02-18T23:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509175891,118,1,1,23,28,1qtaiy11gswx327s0vkibf70n,1,37.7,64.4,2023-02-18T15:24:10.529Z,2023-02-18T23:04:36Z,4039903091,210,13,4039903093,154,,4039899833,155,,4039899845,1,,4039899841,212,51.5,4039899835,56,Center,4039899843,213,5.8,4042114361,178,,dsvi49wsvjqdbiddyme3xow7o,Danilo,4039899839,141,4039899837,140,80.1,26.2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2509175927,119,13,1,23,34,1qtaiy11gswx327s0vkibf70n,1,90.9,28.7,2023-02-18T15:24:16.151Z,2023-02-18T23:04:37Z,4039900199,23,,4039903275,146,94.9,4039903277,147,100,4039900051,63,,4039903259,73,,4039903263,154,,4039903283,231,48.2,4039903265,55,118,1l228p52d8wdf8qhfxqu8rca,B. Johnson,4039903269,102,4042114655,178,,98.5,4039903271,103,2.8,4039900203,20,4039900215,153,,,,4039903279,276,4039903281,230,4039903261,29,,4039900053,56,4041231507,215,,Center,,,99.0,,,,,,
2509177371,127,5,1,23,39,1qtaiy11gswx327s0vkibf70n,0,88.7,101.2,2023-02-18T15:24:21.471Z,2023-02-18T23:04:42Z,4039908095,347,,4039908093,56,Left,4039909049,233,319,,,,,,,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
