id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2497714771,226,1,1,14,49,9q0arba2kbnywth8bkxlhgmdr,1,14,53.3,2023-01-15T14:15:55.168Z,2023-01-15T23:26:18Z,3979718703,213,5.6,3979718693,123,,3980857469,178,,3979718697,140,21.8,3979718733,189,,3979718701,212,10.6,3979718699,141,43.4,3979718695,56,Back,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497714795,227,1,1,14,51,9q0arba2kbnywth8bkxlhgmdr,1,21.8,43.6,2023-01-15T14:15:57.208Z,2023-01-15T22:15:05Z,3980804761,178,,3979718841,213,6.1,3979718829,140,32.2,3979718837,212,11.2,3979718827,56,Back,3979718833,141,39.8,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497714825,228,1,1,14,54,9q0arba2kbnywth8bkxlhgmdr,1,32.2,39.8,2023-01-15T14:16:00.108Z,2023-01-15T22:15:13Z,3980804951,178,,3979718983,141,18.0,3979718979,56,Back,3979718985,212,14.8,3979718981,140,31.4,3979718989,213,4.7,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497714855,229,1,1,14,56,9q0arba2kbnywth8bkxlhgmdr,1,31.3,18,2023-01-15T14:16:02.332Z,2023-01-15T22:15:18Z,3979719179,212,7.7,3979719175,140,35.0,3979719181,213,1.0,3980805033,178,,3979719177,141,27.7,3979719173,56,Back,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497714899,230,1,1,14,58,9q0arba2kbnywth8bkxlhgmdr,1,35,27.7,2023-01-15T14:16:04.192Z,2023-01-15T22:15:23Z,3979719387,141,36.6,3979719391,213,2.8,3979719383,56,Back,3980805139,178,,3979719389,212,16.2,3979719385,140,20.7,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497714979,231,1,1,15,0,9q0arba2kbnywth8bkxlhgmdr,1,20.6,36.9,2023-01-15T14:16:06.087Z,2023-01-15T22:15:27Z,3979719775,212,19.0,3979719769,56,Back,3979719773,141,64.5,3979719771,140,23.1,3980805179,178,,3979719777,213,1.4,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715059,232,1,1,15,5,9q0arba2kbnywth8bkxlhgmdr,1,26,64.6,2023-01-15T14:16:11.079Z,2023-01-15T22:15:30Z,3979720099,213,5.6,3979720095,141,57.5,3980805235,178,,3979720091,140,32.1,3979720097,212,8.0,3979720087,56,Back,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715117,233,1,1,15,7,9q0arba2kbnywth8bkxlhgmdr,1,33.6,55.5,2023-01-15T14:16:13.276Z,2023-01-15T22:15:37Z,3979720375,155,,3979720383,212,43.9,3979720379,140,75.4,3980805375,178,,3979720387,1,,3979720381,141,57.0,3979720377,56,Center,3979720385,213,0.0,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715123,234,1,1,15,9,9q0arba2kbnywth8bkxlhgmdr,0,75.7,56.4,2023-01-15T14:16:15.627Z,2023-01-15T22:15:50Z,3979720403,212,13.0,3979720401,141,61.1,3979720399,140,63.7,3979720397,56,Center,3979720405,213,2.9,3980805699,388,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715191,123,49,1,15,11,1c8m2ko0wxq1asfkuykurdr0y,1,40.2,52.1,2023-01-15T14:16:17.639Z,2023-01-15T22:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715237,124,1,1,15,15,1c8m2ko0wxq1asfkuykurdr0y,1,44.4,63.4,2023-01-15T14:16:21.780Z,2023-01-15T22:16:12Z,3979721005,56,Left,3979721009,141,84.7,3979721011,212,17.5,3980806171,178,,3979721013,213,1.0,3979721007,140,53.7,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715253,125,1,1,15,18,1c8m2ko0wxq1asfkuykurdr0y,0,54.3,85,2023-01-15T14:16:23.958Z,2023-01-15T22:16:16Z,3980806273,178,,3979721099,56,Center,3979721103,141,68.2,3979721101,140,78.7,3979721107,213,5.9,3979721105,212,28.1,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715261,235,49,1,15,20,9q0arba2kbnywth8bkxlhgmdr,1,22.7,32.2,2023-01-15T14:16:26.196Z,2023-01-15T22:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715317,236,1,1,15,20,9q0arba2kbnywth8bkxlhgmdr,1,21.4,32.2,2023-01-15T14:16:26.476Z,2023-01-15T22:16:56Z,3979721417,213,2.8,3979721411,140,7.5,3979721413,141,40.9,3979721415,212,15.7,3979721409,56,Back,3980807069,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715379,237,1,1,15,24,9q0arba2kbnywth8bkxlhgmdr,1,10.1,41.9,2023-01-15T14:16:30.527Z,2023-01-15T22:17:01Z,3980807187,178,,3979721785,140,14.5,3979721789,212,11.8,3979721787,141,57.8,3979721783,56,Back,3979721791,213,1.2,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715415,238,1,1,15,28,9q0arba2kbnywth8bkxlhgmdr,1,19.3,59,2023-01-15T14:16:34.504Z,2023-01-15T22:17:06Z,3980807275,178,,3979721987,213,5.4,3979721975,56,Back,3979721983,141,34.6,3979721979,140,32.2,3979721985,212,21.4,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715451,239,1,1,15,31,9q0arba2kbnywth8bkxlhgmdr,1,34.8,34.2,2023-01-15T14:16:36.926Z,2023-01-15T22:17:11Z,3979722205,140,52.8,3979722209,141,23.6,3979722215,213,5.9,3979722201,56,Center,3980807411,178,,3979722211,212,20.2,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715521,240,1,1,15,33,9q0arba2kbnywth8bkxlhgmdr,1,55.6,15.8,2023-01-15T14:16:39.315Z,2023-01-15T22:17:18Z,3979722615,141,5.0,3979722619,213,5.5,3980807463,178,,3979722611,56,Right,3979722617,212,10.5,3979722613,140,62.7,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715569,241,1,1,15,38,9q0arba2kbnywth8bkxlhgmdr,1,62,5.5,2023-01-15T14:16:44.559Z,2023-01-15T22:17:23Z,3979722885,213,3.0,3979722869,140,47.4,3980807497,178,,3979722863,56,Back,3979722875,141,8.9,3979722879,212,15.5,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715581,242,1,1,15,40,9q0arba2kbnywth8bkxlhgmdr,1,47.4,8.9,2023-01-15T14:16:46.301Z,2023-01-15T22:17:26Z,3979722967,213,1.2,3979722959,56,Center,3979722961,140,52.8,3980807561,178,,3979722963,141,29.2,3979722965,212,14.9,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715601,243,1,1,15,41,9q0arba2kbnywth8bkxlhgmdr,1,53.1,28.8,2023-01-15T14:16:47.782Z,2023-01-15T22:17:31Z,3980807663,178,,3979723075,212,18.5,3979723077,213,3.0,3979723071,140,35.7,3979723073,141,32.8,3979723069,56,Back,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715643,244,1,1,15,44,9q0arba2kbnywth8bkxlhgmdr,1,39.3,34.5,2023-01-15T14:16:50.125Z,2023-01-15T22:17:33Z,3980807687,178,,3979723337,56,Back,3979723345,213,1.2,3979723339,140,46.6,3979723343,212,20.8,3979723341,141,62.9,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715653,245,1,1,15,47,9q0arba2kbnywth8bkxlhgmdr,0,46.4,63.4,2023-01-15T14:16:52.929Z,2023-01-15T22:17:39Z,3979723433,1,,3979723421,155,,3979723427,141,41.0,3980807789,178,,3979723431,213,5.8,3979723423,56,Center,3979723429,212,36.1,3979723425,140,77.6,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715673,126,1,1,15,49,1c8m2ko0wxq1asfkuykurdr0y,0,21.8,64.9,2023-01-15T14:16:55.239Z,2023-01-15T22:17:44Z,3979723559,213,0.1,3979723555,141,67.2,3979723549,3,,3980807923,388,,3979723551,56,Back,3979723557,212,10.6,3979723553,140,31.8,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715687,246,44,1,15,50,9q0arba2kbnywth8bkxlhgmdr,1,69.7,34.4,2023-01-15T14:16:56.677Z,2023-01-16T02:03:29Z,3979723619,56,Center,3979723665,233,127,3979723621,286,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715679,127,44,1,15,50,1c8m2ko0wxq1asfkuykurdr0y,0,30.3,65.6,2023-01-15T14:16:56.678Z,2023-01-15T22:17:49Z,3979723573,285,,3979723719,233,246,3979723571,56,Back,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715737,247,1,1,15,50,9q0arba2kbnywth8bkxlhgmdr,0,71.2,36.1,2023-01-15T14:16:56.719Z,2023-01-16T02:03:29Z,3979723953,213,4.4,3980808115,388,,3979723943,3,,3979723951,212,21.7,3979723947,140,65.0,3979723949,141,5.6,3979723945,56,Right,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715731,128,8,1,15,53,1c8m2ko0wxq1asfkuykurdr0y,1,31.5,90.8,2023-01-15T14:16:59.034Z,2023-01-15T22:18:17Z,3980808531,178,,3980403353,385,,3979723909,56,Back,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715741,129,5,1,15,54,1c8m2ko0wxq1asfkuykurdr0y,0,35.7,102,2023-01-15T14:17:00.382Z,2023-01-15T22:18:21Z,3979724053,233,248,3979723963,56,Back,3979723965,347,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715755,248,5,1,15,54,9q0arba2kbnywth8bkxlhgmdr,1,64.3,-2,2023-01-15T14:17:00.382Z,2023-01-15T22:18:21Z,3979724045,233,129,3979724037,56,Right,3979724039,347,,,,,,,,,,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715823,249,1,1,15,57,9q0arba2kbnywth8bkxlhgmdr,1,63.3,0,2023-01-15T14:17:03.410Z,2023-01-15T22:18:30Z,3979724403,212,9.2,3979724385,56,Right,3979724405,213,1.9,3979724383,107,,3979724397,141,10.6,3979724391,140,60.2,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715855,250,1,1,15,59,9q0arba2kbnywth8bkxlhgmdr,1,60.6,10.7,2023-01-15T14:17:05.882Z,2023-01-15T22:18:36Z,3979724525,56,Center,3979724529,141,27.4,3979724531,212,14.4,3980808927,178,,3979724533,213,0.9,3979724527,140,69.0,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715865,251,1,1,16,0,9q0arba2kbnywth8bkxlhgmdr,1,69,27.4,2023-01-15T14:17:06.762Z,2023-01-15T22:18:42Z,3979724613,213,3.5,3979724607,140,61.1,3980808999,178,,3979724611,212,8.8,3979724605,56,Center,3979724609,141,23.3,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715881,252,1,1,16,3,9q0arba2kbnywth8bkxlhgmdr,1,60.9,24.6,2023-01-15T14:17:09.149Z,2023-01-15T22:18:53Z,3979724673,56,Center,3980809259,178,,3979724677,141,34.8,3979724681,213,2.0,3979724679,212,7.6,3979724675,140,58.0,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715917,253,1,1,16,4,9q0arba2kbnywth8bkxlhgmdr,1,58.9,32.2,2023-01-15T14:17:10.898Z,2023-01-15T22:18:57Z,3979724931,141,23.7,3980809319,178,,3979724927,56,Center,3979724933,212,9.4,3979724935,213,5.6,3979724929,140,65.9,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497715955,254,1,1,16,7,9q0arba2kbnywth8bkxlhgmdr,1,66.2,20,2023-01-15T14:17:13.712Z,2023-01-15T22:19:01Z,3979725107,212,10.0,3979725101,56,Right,3980809375,178,,3979725103,140,63.6,3979725109,213,4.4,3979725105,141,5.9,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716017,256,1,1,16,10,9q0arba2kbnywth8bkxlhgmdr,1,62.6,8.2,2023-01-15T14:17:15.948Z,2023-01-15T22:19:04Z,3979725377,140,53.9,3979725379,141,23.9,3979725383,213,2.3,3979725375,56,Center,3980809437,178,,3979725381,212,14.1,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716051,257,1,1,16,14,9q0arba2kbnywth8bkxlhgmdr,1,57.7,25.2,2023-01-15T14:17:20.209Z,2023-01-15T22:19:07Z,3979725571,56,Center,3980809499,178,,3979725577,212,17.6,3979725573,140,74.1,3979725575,141,30.7,3979725579,213,0.2,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716085,130,45,1,16,15,1c8m2ko0wxq1asfkuykurdr0y,0,27.4,69.8,2023-01-15T14:17:21.520Z,2023-01-15T22:19:15Z,3979725813,233,258,3979725749,56,Back,3979725751,285,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716061,258,3,1,16,15,9q0arba2kbnywth8bkxlhgmdr,1,72.6,30.2,2023-01-15T14:17:21.520Z,2023-01-15T22:19:15Z,3980403883,464,,3979725603,286,,3979725783,233,130,3979725601,56,Center,3980809575,178,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716081,259,1,1,16,17,9q0arba2kbnywth8bkxlhgmdr,1,70.2,24.3,2023-01-15T14:17:23.101Z,2023-01-15T22:19:19Z,3979725731,140,77.8,3979725735,212,8.7,3980809653,178,,3979725737,213,5.9,3979725729,56,Right,3979725733,141,19.1,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716111,260,1,1,16,19,9q0arba2kbnywth8bkxlhgmdr,1,78.5,17.9,2023-01-15T14:17:25.169Z,2023-01-15T22:19:23Z,3979725863,140,84.9,3980809715,178,,3979725861,56,Right,3979725867,212,12.4,3979725865,141,2.6,3979725869,213,5.3,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716137,261,1,1,16,21,9q0arba2kbnywth8bkxlhgmdr,1,85.2,4,2023-01-15T14:17:27.312Z,2023-01-15T22:19:28Z,3979725985,140,94.7,3979725989,212,13.3,3980809791,178,,3979725987,141,17.0,3979725991,213,0.7,3979725983,56,Right,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716157,262,1,1,16,22,9q0arba2kbnywth8bkxlhgmdr,0,95.1,17.1,2023-01-15T14:17:28.640Z,2023-01-15T22:19:33Z,3979726107,212,18.4,3979726101,56,Center,3980809835,178,,3979726099,155,,3979726103,140,99.3,3980404451,20,,3979726109,213,1.3,3980404363,224,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,3979726105,141,3979726097,2,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716159,131,52,1,16,23,1c8m2ko0wxq1asfkuykurdr0y,1,1.2,57.2,2023-01-15T14:17:29.618Z,2023-01-15T22:19:50Z,3980810137,178,,3980404631,377,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716393,132,1,1,16,38,1c8m2ko0wxq1asfkuykurdr0y,1,14.5,45.1,2023-01-15T14:17:44.899Z,2023-01-15T22:19:55Z,3979727441,212,18.4,3979727439,141,20.9,3979727443,213,5.2,3979727435,56,Back,3980810275,178,,3979727433,123,,3979727437,140,22.3,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716447,133,1,1,16,41,1c8m2ko0wxq1asfkuykurdr0y,1,22.3,20.9,2023-01-15T14:17:47.690Z,2023-01-15T22:19:58Z,3979727775,213,2.3,3979727763,56,Back,3979727765,140,9.1,3979727769,141,43.3,3979727773,212,20.6,3980810351,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716489,134,1,1,16,44,1c8m2ko0wxq1asfkuykurdr0y,1,8.5,43.6,2023-01-15T14:17:50.530Z,2023-01-15T22:20:02Z,3979728029,141,73.9,3979728025,56,Back,3979728033,213,1.4,3979728027,140,12.2,3980810429,178,,3979728031,212,21.0,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716553,135,1,1,16,48,1c8m2ko0wxq1asfkuykurdr0y,1,10.8,73,2023-01-15T14:17:54.798Z,2023-01-15T22:20:06Z,3979728337,140,16.4,3979728345,1,,3980810531,178,,3979728335,56,Back,3979728339,141,19.2,3979728343,213,4.9,3979728341,212,37.1,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716595,136,1,1,16,54,1c8m2ko0wxq1asfkuykurdr0y,1,19.6,15.9,2023-01-15T14:18:00.369Z,2023-01-15T22:20:10Z,3979728581,141,10.3,3979728567,155,,3979728587,213,6.2,3979728591,1,,3979728575,140,80.5,3979728585,212,64.1,3980810623,178,,3979728571,56,Right,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716631,137,1,1,16,58,1c8m2ko0wxq1asfkuykurdr0y,1,79.1,10,2023-01-15T14:18:04.684Z,2023-01-15T22:20:14Z,3979728751,56,Right,3980810689,178,,3979728757,141,7.0,3979728755,140,66.0,3979728759,212,13.9,3979728761,213,3.3,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716653,138,1,1,17,0,1c8m2ko0wxq1asfkuykurdr0y,1,64.6,7.7,2023-01-15T14:18:06.916Z,2023-01-15T22:20:18Z,3979728823,56,Back,3979728831,213,3.1,3979728827,141,9.5,3980810815,178,,3979728829,212,16.2,3979728825,140,49.2,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716679,139,1,1,17,2,1c8m2ko0wxq1asfkuykurdr0y,1,49.4,9.4,2023-01-15T14:18:08.688Z,2023-01-15T22:20:22Z,3979728957,56,Center,3979728965,213,1.1,3980810863,178,,3979728963,212,15.1,3979728961,141,28.8,3979728959,140,56.3,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716733,140,1,1,17,4,1c8m2ko0wxq1asfkuykurdr0y,1,46.7,28,2023-01-15T14:18:10.671Z,2023-01-15T22:20:25Z,3980810923,178,,3979729293,140,38.4,3979729291,56,Back,3979729297,212,27.9,3979729299,213,1.9,3979729295,141,67.0,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716761,141,1,1,17,9,1c8m2ko0wxq1asfkuykurdr0y,1,44.1,71.1,2023-01-15T14:18:15.198Z,2023-01-15T22:32:52Z,3979729429,213,0.1,3979729425,141,74.4,3980811073,178,,3979729421,56,Center,3979729427,212,20.3,3979729423,140,63.3,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716775,142,1,1,17,11,1c8m2ko0wxq1asfkuykurdr0y,1,60,76.6,2023-01-15T14:18:17.096Z,2023-01-15T22:20:35Z,3980811215,178,,3979729513,213,3.0,3979729505,141,79.9,3979729501,140,42.2,3979729497,56,Back,3979729509,212,18.8,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716803,143,1,1,17,11,1c8m2ko0wxq1asfkuykurdr0y,1,42.2,79.9,2023-01-15T14:18:17.863Z,2023-01-15T22:20:47Z,3979729727,212,7.1,3979729721,56,Back,3979729723,140,44.1,3980811455,178,,3979729725,141,69.9,3979729729,213,5.0,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716831,144,1,1,17,14,1c8m2ko0wxq1asfkuykurdr0y,1,46.3,60.8,2023-01-15T14:18:20.560Z,2023-01-15T22:20:58Z,3979729921,212,17.5,3980811597,178,,3979729917,140,45.3,3979729923,213,4.7,3979729919,141,35.1,3979729915,56,Back,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716883,145,1,1,17,17,1c8m2ko0wxq1asfkuykurdr0y,1,46.3,34.3,2023-01-15T14:18:23.100Z,2023-01-15T22:21:18Z,3979730181,212,28.7,3979730175,56,Right,3979730183,213,5.6,3979730179,141,7.3,3980811789,178,,3979730177,140,67.3,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716903,146,1,1,17,21,1c8m2ko0wxq1asfkuykurdr0y,1,60.9,12,2023-01-15T14:18:27.402Z,2023-01-15T22:21:21Z,3979730277,56,Back,3979730285,213,2.6,3979730279,140,42.3,3979730283,212,22.8,3980811835,178,,3979730281,141,29.4,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497716959,147,1,1,17,24,1c8m2ko0wxq1asfkuykurdr0y,1,43.2,30.4,2023-01-15T14:18:30.711Z,2023-01-15T22:21:25Z,3979730595,56,Back,3979730599,140,44.3,3980811883,178,,3979730613,213,1.5,3979730609,212,24.9,3979730605,141,67.0,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497717009,148,1,1,17,30,1c8m2ko0wxq1asfkuykurdr0y,1,46.2,59,2023-01-15T14:18:36.713Z,2023-01-15T22:21:33Z,3979730967,155,,3979730979,1,,3979730975,212,50.4,3980812079,178,,3979730969,56,Right,3979730973,141,7.3,3979730971,140,80.6,3979730977,213,5.5,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497717039,149,3,1,17,36,1c8m2ko0wxq1asfkuykurdr0y,0,82.9,13.7,2023-01-15T14:18:42.649Z,2023-01-15T22:21:44Z,3980812291,178,,3980406901,465,,3979764923,211,,3979731107,56,Right,3979731109,286,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497717031,263,43,1,17,36,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-15T14:18:42.888Z,2023-01-15T14:24:48Z,3979731181,233,149,3979731081,285,0,3979731079,56,Back,3979754499,144,45,,,,,,,,,,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497717067,264,1,1,17,38,9q0arba2kbnywth8bkxlhgmdr,1,11.9,74.2,2023-01-15T14:18:44.125Z,2023-01-15T22:22:06Z,3979731283,213,2.3,3979731279,141,85.4,3979731275,56,Back,3979731281,212,10.4,3979731277,140,5.1,3980812721,178,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
