id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2530289979,261,7,1,40,6,4txjdaqveermfryvbfrr4taf7,0,10.4,73.8,2023-04-08T14:40:21.843Z,2023-04-08T21:11:01Z,4173508145,383,,4172509747,233,463,4174150467,178,,4172509653,56,Back,4172509657,285,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290049,464,1,1,40,7,hzqh7z0mdl3v7gwete66syxp,1,93,24.1,2023-04-08T14:40:23.391Z,2023-04-08T21:11:08Z,4174150601,178,,4172509987,140,80.7,4172509993,213,3.4,4172509985,56,Right,4172509991,212,13.4,4172509989,141,19.1,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290093,466,1,1,40,9,hzqh7z0mdl3v7gwete66syxp,0,80.7,19.1,2023-04-08T14:40:25.284Z,2023-04-08T21:11:14Z,4173508673,224,,4173508675,20,,4172510245,213,1.2,4172510235,155,,4172510233,2,,4172510243,212,13.4,4172510239,140,85.7,4174150803,178,,zo32khapaj950oma9gipptxx,Cédric Soares,4172510241,141,37.3,4172510237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290105,262,12,1,40,10,4txjdaqveermfryvbfrr4taf7,1,10.8,62.3,2023-04-08T14:40:26.283Z,2023-04-08T21:11:20Z,4172510299,56,Back,4172510301,140,15.6,4174151015,178,,4172510305,212,27.5,4172510409,167,,4172510303,141,100.0,4172510307,213,1.4,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290069,465,43,1,40,12,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-08T14:40:28.407Z,2023-04-08T14:40:33Z,4172510099,56,Right,4172510103,286,0,4172510649,144,7,,,,,,,,,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290117,263,5,1,40,13,4txjdaqveermfryvbfrr4taf7,0,19.2,101.4,2023-04-08T14:40:28.652Z,2023-04-08T21:11:28Z,4172510355,56,Back,4172510357,347,,4172511007,233,467,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290207,467,5,1,40,13,hzqh7z0mdl3v7gwete66syxp,1,80.8,-1.4,2023-04-08T14:40:28.652Z,2023-04-08T21:11:27Z,4172510879,347,,4172510935,233,263,4172510875,56,Right,,,,,,,,,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290519,468,1,1,40,26,hzqh7z0mdl3v7gwete66syxp,1,77.1,0,2023-04-08T14:40:41.963Z,2023-04-08T21:11:33Z,4172512567,141,22.1,4172512571,213,1.5,4172512563,56,Center,4172512565,140,78.3,4172512569,212,15.6,4172512561,107,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290527,469,61,1,40,29,hzqh7z0mdl3v7gwete66syxp,0,79.1,25.6,2023-04-08T14:40:44.645Z,2023-04-08T21:11:45Z,4172512625,56,Center,4174151753,178,,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290565,264,1,1,40,30,4txjdaqveermfryvbfrr4taf7,0,19.6,63.9,2023-04-08T14:40:45.607Z,2023-04-08T21:11:55Z,4172512871,1,,4172512867,212,45.1,4172512861,140,61.7,4172512869,213,0.2,4172512865,141,77.0,4172512851,157,,4174152123,178,,4172512857,56,Center,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290735,470,1,1,40,33,hzqh7z0mdl3v7gwete66syxp,1,27,23.7,2023-04-08T14:40:49.207Z,2023-04-08T21:12:10Z,4172513545,141,45.7,4172513541,56,Back,4172513551,213,2.3,4172513547,212,20.0,4174152521,178,,4172513543,140,14.4,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530290883,471,1,1,40,37,hzqh7z0mdl3v7gwete66syxp,1,15.2,46.7,2023-04-08T14:40:53.509Z,2023-04-08T21:12:16Z,4172514307,213,0.8,4172514303,141,63.6,4172514305,212,16.1,4174152683,178,,4172514299,56,Back,4172514301,140,26.0,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291029,472,1,1,40,43,hzqh7z0mdl3v7gwete66syxp,1,34,55.5,2023-04-08T14:40:59.316Z,2023-04-08T21:12:23Z,4172515025,141,22.1,4172515021,56,Back,4172515029,213,4.9,4172515027,212,23.3,4172515023,140,38.9,4174152863,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291151,473,1,1,40,50,hzqh7z0mdl3v7gwete66syxp,1,48.2,23.7,2023-04-08T14:41:05.730Z,2023-04-08T21:12:36Z,4172515651,140,38.3,4172515649,56,Back,4172515659,213,2.4,4172515655,212,14.6,4172515653,141,38.8,4174153157,178,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291193,474,1,1,40,54,hzqh7z0mdl3v7gwete66syxp,1,45.4,43.9,2023-04-08T14:41:09.805Z,2023-04-08T21:12:44Z,4172515865,140,55.1,4172515869,212,11.9,4172515867,141,53.0,4172515863,56,Center,4172515871,213,0.5,4174153393,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291285,475,1,1,40,56,hzqh7z0mdl3v7gwete66syxp,1,55.8,53.7,2023-04-08T14:41:11.804Z,2023-04-08T21:12:48Z,4172516333,140,61.1,4172516337,212,10.3,4172516331,56,Center,4172516339,213,1.0,4172516335,141,66.4,4174153515,178,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291361,476,1,1,40,58,hzqh7z0mdl3v7gwete66syxp,1,60.1,61.1,2023-04-08T14:41:14.358Z,2023-04-08T21:12:54Z,4172516663,141,2.9,4172516667,213,5.2,4174153635,178,,4172516669,1,,4172516661,140,78.8,4172516665,212,44.2,4172516653,155,,4172516657,56,Right,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291465,477,1,1,41,2,hzqh7z0mdl3v7gwete66syxp,1,78.8,2.9,2023-04-08T14:41:18.157Z,2023-04-08T21:13:03Z,4172517171,141,14.4,4172517175,213,2.5,4172517167,56,Right,4172517173,212,12.6,4172517169,140,69.4,4174153899,178,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291515,478,1,1,41,5,hzqh7z0mdl3v7gwete66syxp,1,69.9,28.3,2023-04-08T14:41:21.141Z,2023-04-08T21:13:11Z,4174154197,178,,4172517441,212,11.3,4172517435,56,Center,4172517439,141,44.9,4172517443,213,1.7,4172517437,140,69.0,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291611,479,1,1,41,7,hzqh7z0mdl3v7gwete66syxp,1,67.9,52.1,2023-04-08T14:41:23.406Z,2023-04-08T21:13:16Z,4172517947,141,87.7,4172517943,56,Left,4172517945,140,70.1,4172517949,212,24.3,4172517951,213,1.5,4174154361,178,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291683,480,1,1,41,11,hzqh7z0mdl3v7gwete66syxp,1,70.3,91.2,2023-04-08T14:41:27.366Z,2023-04-08T21:13:24Z,4172518323,212,14.3,4172518319,140,63.5,4172518317,56,Center,4174154589,178,,4172518321,141,72.9,4172518325,213,4.2,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291753,481,1,1,41,14,hzqh7z0mdl3v7gwete66syxp,1,62.5,71.2,2023-04-08T14:41:30.549Z,2023-04-08T21:13:32Z,4172518673,141,70.5,4172518669,56,Center,4172518677,213,6.2,4172518671,140,70.4,4172518675,212,8.3,4174154861,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291881,482,1,1,41,16,hzqh7z0mdl3v7gwete66syxp,1,68,84.5,2023-04-08T14:41:32.170Z,2023-04-08T21:13:40Z,4172519287,56,Left,4172519293,141,96.3,4174155125,178,,4172519297,213,1.2,4172519291,140,70.8,4172519295,212,8.5,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530291963,483,1,1,41,23,hzqh7z0mdl3v7gwete66syxp,1,72.5,65.2,2023-04-08T14:41:38.800Z,2023-04-08T21:13:55Z,4172519725,212,26.5,4172519729,213,4.8,4172519721,141,26.4,4172519719,140,74.8,4172528893,210,15,4172519715,56,Center,4174155403,178,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2530291971,484,15,1,41,26,hzqh7z0mdl3v7gwete66syxp,1,78.5,28.7,2023-04-08T14:41:41.887Z,2023-04-08T21:13:55Z,4172528961,230,97.8,4172519767,56,Center,4172528959,147,30.1,4172528951,102,50.3,4172528941,78,,4172528963,231,48.0,4172527519,20,,4172528945,29,,zo32khapaj950oma9gipptxx,Cédric Soares,4172528953,103,19,4172527523,82,,4172528957,146,79.9,4172528947,55,483,4172527577,233,265,4172519765,18,,4172519763,22,,4174155541,178,,,,,,,,,,
2530291987,265,10,1,41,26,4txjdaqveermfryvbfrr4taf7,1,20.7,71.2,2023-04-08T14:41:41.961Z,2023-04-08T21:14:00Z,4174155689,178,,4172527677,233,484,4172519863,56,Back,4172519861,94,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292045,266,5,1,41,31,4txjdaqveermfryvbfrr4taf7,0,42.6,101.5,2023-04-08T14:41:46.800Z,2023-04-08T21:00:34Z,4172520117,347,,4172520111,56,Back,4172522229,233,485,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292393,485,5,1,41,31,hzqh7z0mdl3v7gwete66syxp,1,57.4,-1.5,2023-04-08T14:41:46.800Z,2023-04-08T21:00:35Z,4172522191,233,266,4172522051,56,Right,4172522053,347,,,,,,,,,,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292495,486,1,1,41,44,hzqh7z0mdl3v7gwete66syxp,1,64.9,0,2023-04-08T14:41:59.735Z,2023-04-08T21:14:26Z,4172522467,56,Center,4172522475,213,1.3,4172522471,141,24.7,4172522465,107,,4172522473,212,17.8,4172522469,140,68.7,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292529,487,1,1,41,46,hzqh7z0mdl3v7gwete66syxp,0,69.5,27,2023-04-08T14:42:02.389Z,2023-04-08T20:59:28Z,4172522663,212,6.7,4172522665,213,2.9,4172522661,141,29.1,4172522655,56,Center,4172522659,140,63.3,4174131147,178,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292547,267,8,1,41,47,4txjdaqveermfryvbfrr4taf7,1,39.1,65.4,2023-04-08T14:42:02.649Z,2023-04-08T21:14:36Z,4173525535,385,,4172522763,56,Back,4174157043,178,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292633,268,1,1,41,49,4txjdaqveermfryvbfrr4taf7,0,29.8,78.5,2023-04-08T14:42:05.246Z,2023-04-08T21:14:46Z,4172523197,56,Back,4172523193,3,,4174157357,178,,4172523213,213,6.0,4172523205,141,71.2,4172523201,140,45.5,4172523209,212,17.2,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292831,488,1,1,41,52,hzqh7z0mdl3v7gwete66syxp,1,56,32.7,2023-04-08T14:42:08.127Z,2023-04-08T21:15:00Z,4172524257,56,Center,4174157745,178,,4172524259,140,52.3,4172524261,141,49.6,4172524267,213,1.9,4172524263,212,12.1,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292867,489,1,1,41,59,hzqh7z0mdl3v7gwete66syxp,1,64.2,70.3,2023-04-08T14:42:14.569Z,2023-04-08T21:15:09Z,4172524431,213,0.0,4172524425,140,75.1,4172524429,212,11.5,4172524427,141,70.9,4172524423,56,Center,4174157999,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292923,490,1,1,42,0,hzqh7z0mdl3v7gwete66syxp,0,76.9,70.8,2023-04-08T14:42:15.588Z,2023-04-08T21:15:17Z,4172524699,141,82.0,4172524695,56,Left,4172524701,212,21.9,4174158225,178,,4172524697,140,96.5,4172524703,213,0.4,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292879,269,49,1,42,2,4txjdaqveermfryvbfrr4taf7,1,8.2,18.5,2023-04-08T14:42:18.493Z,2023-04-08T21:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292983,270,12,1,42,2,4txjdaqveermfryvbfrr4taf7,1,3,18.3,2023-04-08T14:42:18.539Z,2023-04-08T21:15:28Z,4172525197,233,491,4172525015,140,4.7,4172525019,212,3.6,4172525017,141,13.7,4174158673,178,,4172525013,56,Back,4172525021,213,5.2,4172525191,397,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292969,491,74,1,42,3,hzqh7z0mdl3v7gwete66syxp,1,95.9,82,2023-04-08T14:42:18.609Z,2023-04-08T21:15:35Z,4174158941,178,,4172525135,397,,4172524935,56,Left,4172525235,233,270,4172524937,285,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530292993,271,5,1,42,3,4txjdaqveermfryvbfrr4taf7,1,-0.8,20.7,2023-04-08T14:42:18.862Z,2023-04-08T21:15:45Z,4172525381,233,492,4172525069,346,,4172525067,56,Back,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530293043,492,5,1,42,3,hzqh7z0mdl3v7gwete66syxp,0,100.8,79.3,2023-04-08T14:42:18.862Z,2023-04-08T21:15:45Z,4172525331,56,Left,4172525831,233,271,4172525333,346,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294219,272,1,1,42,44,4txjdaqveermfryvbfrr4taf7,1,4.3,46.9,2023-04-08T14:43:00.418Z,2023-04-08T21:16:01Z,4172531139,212,53.3,4172531145,1,,4172531131,124,,4172531151,74,,4172531141,213,5.9,4172531135,140,51.4,4172531133,56,Right,4172531137,141,17.6,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294235,273,44,1,42,45,4txjdaqveermfryvbfrr4taf7,1,52,18.8,2023-04-08T14:43:00.949Z,2023-04-08T21:26:09Z,4172531249,286,,4172531241,56,Right,4172531281,233,493,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294185,493,44,1,42,45,hzqh7z0mdl3v7gwete66syxp,0,48,81.2,2023-04-08T14:43:00.950Z,2023-04-08T21:16:16Z,4172530983,56,Back,4172531295,233,273,4172530985,285,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294265,274,1,1,42,45,4txjdaqveermfryvbfrr4taf7,0,51.8,17.6,2023-04-08T14:43:01.012Z,2023-04-08T21:26:10Z,4174160559,388,,4172531387,212,7.6,4172531379,3,,4172531383,140,52.3,4172531385,141,28.8,4172531389,213,1.5,4172531381,56,Center,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530298409,295,1,1,42,47,4txjdaqveermfryvbfrr4taf7,0,48.3,34.2,2023-04-08T14:43:03.209Z,2023-04-08T21:16:38Z,4172552663,3,,4174161171,178,,4172552671,140,59.0,4172552679,212,13.2,4172552667,56,Center,4172552683,213,5.7,4172552675,141,24.0,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530296909,513,44,1,42,49,hzqh7z0mdl3v7gwete66syxp,1,40.2,69.6,2023-04-08T14:43:05.112Z,2023-04-08T21:26:10Z,4172545229,285,,4172545227,56,Back,4172545271,233,288,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530296013,288,44,1,42,49,4txjdaqveermfryvbfrr4taf7,0,59.8,30.4,2023-04-08T14:43:05.113Z,2023-04-08T21:16:46Z,4172540655,286,,4172545337,233,513,4172540653,56,Center,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294281,494,1,1,42,49,hzqh7z0mdl3v7gwete66syxp,0,36.7,72.4,2023-04-08T14:43:05.173Z,2023-04-08T21:26:10Z,4172531447,3,,4172531457,213,0.0,4172531453,141,73.3,4174161591,388,,4172531455,212,14.5,4172531449,56,Center,4172531451,140,50.5,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294359,277,1,1,42,51,4txjdaqveermfryvbfrr4taf7,1,50.8,20.3,2023-04-08T14:43:06.716Z,2023-04-08T21:17:06Z,4172531855,140,58.6,4172531859,141,13.4,4172531851,56,Right,4172531849,3,,4174162149,388,,4172531861,212,9.4,4172531863,213,5.8,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294293,275,43,1,42,54,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-08T14:43:09.569Z,2023-04-08T14:45:42Z,4172531513,56,Center,4172531517,141,27.1,4172531521,213,0.0,4172531519,212,8.8,4172531511,3,0,4172531515,140,58.1,4172550439,144,1,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294419,278,1,1,42,54,4txjdaqveermfryvbfrr4taf7,1,57.9,14,2023-04-08T14:43:09.575Z,2023-04-08T21:17:16Z,4174162377,178,,4172532199,213,4.7,4172532191,56,Right,4172532195,141,2.3,4172532193,140,57.9,4172532197,212,8.0,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294311,276,43,1,42,54,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-08T14:43:10.321Z,2023-04-08T14:45:38Z,4172531617,213,3.7,4172531613,141,20.3,4172531615,212,9.0,4172531611,140,50.8,4172531607,3,0,4172549945,144,1,4172531609,56,Right,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294471,279,61,1,42,55,4txjdaqveermfryvbfrr4taf7,0,66.3,2.3,2023-04-08T14:43:10.569Z,2023-04-08T21:17:28Z,4174162667,178,,4172532449,56,Right,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294493,280,5,1,42,56,4txjdaqveermfryvbfrr4taf7,0,67,-1.4,2023-04-08T14:43:11.714Z,2023-04-08T21:17:36Z,4172565003,233,495,4172532571,56,Right,4172565945,347,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294605,495,5,1,42,56,hzqh7z0mdl3v7gwete66syxp,1,33,101.4,2023-04-08T14:43:11.714Z,2023-04-08T21:17:35Z,4172566005,347,,4172533131,56,Back,4172564937,233,280,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530300943,530,1,1,43,7,hzqh7z0mdl3v7gwete66syxp,1,41,100,2023-04-08T14:43:23.449Z,2023-04-08T21:18:01Z,4172565767,140,27.2,4172565771,212,19.6,4172565763,107,,4172565765,56,Back,4172565769,141,81.4,4172565773,213,3.9,4172565865,189,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294803,496,43,1,43,10,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-08T14:43:26.253Z,2023-04-08T19:11:37Z,4172534119,189,0,4172534083,141,57.5,4172534087,213,4.4,4172534079,56,Back,4172534081,140,29.1,4172534085,212,17.3,4173771617,144,1,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294963,497,1,1,43,17,hzqh7z0mdl3v7gwete66syxp,1,29,48.8,2023-04-08T14:43:32.717Z,2023-04-08T21:18:22Z,4172535051,213,4.6,4172535049,212,13.2,4172535041,140,28.1,4172535045,141,29.5,4172535037,56,Back,4174164227,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295015,498,1,1,43,19,hzqh7z0mdl3v7gwete66syxp,1,28,31,2023-04-08T14:43:35.268Z,2023-04-08T21:18:26Z,4172535319,140,22.9,4172535321,141,54.8,4172535329,213,1.9,4174164321,178,,4172535325,212,17.0,4172535317,56,Back,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295077,499,1,1,43,21,hzqh7z0mdl3v7gwete66syxp,1,22.9,56,2023-04-08T14:43:37.430Z,2023-04-08T21:18:31Z,4172535679,141,56.0,4172535683,213,3.1,4172535675,56,Back,4172535681,212,16.0,4172535677,140,7.7,4174164471,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295135,500,1,1,43,23,hzqh7z0mdl3v7gwete66syxp,0,7.6,55.4,2023-04-08T14:43:39.292Z,2023-04-08T21:18:36Z,4172535967,140,59.9,4172535975,1,,4172535963,157,,4174164607,178,,4172535971,212,57.0,4172535965,56,Center,4172535969,141,77.8,4172535973,213,0.3,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295175,281,1,1,43,27,4txjdaqveermfryvbfrr4taf7,0,46.1,19.4,2023-04-08T14:43:43.191Z,2023-04-08T21:18:46Z,4174164997,178,,4172536163,213,1.1,4172536153,140,57.6,4172536157,141,53.3,4172536149,56,Center,4172536159,212,26.0,4172536145,3,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295195,501,1,1,43,30,hzqh7z0mdl3v7gwete66syxp,0,42,47.6,2023-04-08T14:43:45.676Z,2023-04-08T21:18:53Z,4172536277,212,12.2,4172536273,140,53.2,4172536269,3,,4172536275,141,42.8,4172536279,213,6.0,4174165253,388,,4172536271,56,Center,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295205,282,49,1,43,32,4txjdaqveermfryvbfrr4taf7,1,45.8,55.5,2023-04-08T14:43:47.797Z,2023-04-08T21:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295263,283,1,1,43,32,4txjdaqveermfryvbfrr4taf7,1,45.8,55.5,2023-04-08T14:43:47.884Z,2023-04-08T21:19:08Z,4172536661,56,Back,4172536669,213,3.0,4172536665,141,57.3,4172536663,140,38.2,4172536667,212,8.1,4174165669,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530295337,284,1,1,43,34,4txjdaqveermfryvbfrr4taf7,1,38.8,65.7,2023-04-08T14:43:49.969Z,2023-04-08T21:19:18Z,4172536981,56,Back,4172536989,213,1.2,4172536985,141,91.5,4172536983,140,44.8,4172536987,212,18.6,4174165815,178,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
