id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2449292559,197,7,1,18,17,48gk2hpqtsl6p9sx9kjhaydq4,0,26.6,3.8,2022-08-21T13:18:47.842Z,2022-08-21T20:22:52Z,3724747371,178,,3724083655,384,,3723200287,56,Back,3723200289,285,,3723200429,233,193,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449292661,194,1,1,18,21,9q0arba2kbnywth8bkxlhgmdr,0,71.2,95.3,2022-08-21T13:18:51.101Z,2022-08-21T20:22:57Z,3723200731,56,Center,3724747795,178,,3723200737,212,18.0,3723200733,140,78.7,3723200735,141,71.5,3723200739,213,5.2,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449602545,848,67,1,18,21,48gk2hpqtsl6p9sx9kjhaydq4,1,20.6,29,2022-08-21T13:18:51.890Z,2022-08-22T00:15:04Z,3724901503,233,1035,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449602541,1035,67,1,18,21,9q0arba2kbnywth8bkxlhgmdr,0,79.4,71,2022-08-21T13:18:51.891Z,2022-08-21T21:09:44Z,3724901519,233,848,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449292675,198,8,1,18,21,48gk2hpqtsl6p9sx9kjhaydq4,1,22.7,30.4,2022-08-21T13:18:51.961Z,2022-08-22T00:15:04Z,3723200789,56,Back,3724748179,178,,3724083685,385,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449292867,196,1,1,18,26,9q0arba2kbnywth8bkxlhgmdr,1,59.8,25.9,2022-08-21T13:18:56.444Z,2022-08-21T20:23:07Z,3724748597,178,,3723201707,141,5.8,3723201703,56,Right,3723201711,213,5.2,3723201705,140,67.4,3723201709,212,15.8,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449292887,197,1,1,18,32,9q0arba2kbnywth8bkxlhgmdr,1,76.1,10.1,2022-08-21T13:19:02.183Z,2022-08-21T20:23:15Z,3723201855,213,3.1,3723201839,56,Right,3723201845,141,10.1,3723201841,140,74.7,3724749119,178,,3723201851,212,1.5,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449292957,198,1,1,18,34,9q0arba2kbnywth8bkxlhgmdr,1,74.1,10.7,2022-08-21T13:19:04.258Z,2022-08-21T20:23:23Z,3723202199,212,13.1,3723202195,140,61.7,3723202201,213,3.0,3723202197,141,12.9,3724749907,178,,3723202191,56,Right,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293009,199,1,1,18,36,9q0arba2kbnywth8bkxlhgmdr,1,61.7,12.9,2022-08-21T13:19:06.502Z,2022-08-21T20:23:28Z,3723202487,213,1.5,3724750287,178,,3723202483,141,59.0,3723202485,212,31.4,3723202481,140,63.6,3723202479,56,Center,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293047,200,1,1,18,39,9q0arba2kbnywth8bkxlhgmdr,0,66.2,75,2022-08-21T13:19:09.931Z,2022-08-21T20:23:42Z,3723202653,155,,3723202657,140,89.9,3723202659,141,59.7,3723202655,56,Center,3724751343,178,,3723202663,213,5.9,3723202661,212,27.0,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293071,199,52,1,18,42,48gk2hpqtsl6p9sx9kjhaydq4,1,7,43.9,2022-08-21T13:19:12.583Z,2022-08-21T20:23:44Z,3724083699,378,,3724751525,178,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293317,200,80,1,18,57,48gk2hpqtsl6p9sx9kjhaydq4,0,9.7,44.5,2022-08-21T13:19:27.597Z,2022-08-21T20:23:47Z,3724751803,178,,,,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293369,201,1,1,18,59,48gk2hpqtsl6p9sx9kjhaydq4,0,12.6,44.5,2022-08-21T13:19:29.773Z,2022-08-21T20:23:50Z,3723204443,140,56.7,3723204447,212,47.0,3724752017,178,,3723204449,213,6.1,3723204445,141,32.5,3723204439,155,,3723204441,56,Center,3723204451,1,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293385,201,44,1,19,2,9q0arba2kbnywth8bkxlhgmdr,1,43.5,71,2022-08-21T13:19:32.493Z,2022-08-22T00:15:05Z,3723204495,56,Back,3723204497,285,,3723204545,233,202,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293373,202,44,1,19,2,48gk2hpqtsl6p9sx9kjhaydq4,0,56.5,29,2022-08-21T13:19:32.494Z,2022-08-21T20:23:54Z,3723204581,233,201,3723204477,286,,3723204475,56,Center,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293595,202,1,1,19,2,9q0arba2kbnywth8bkxlhgmdr,0,43.7,74.5,2022-08-21T13:19:32.532Z,2022-08-22T00:15:05Z,3723205543,56,Center,3723205547,141,54.0,3723205545,140,60.0,3723205549,212,22.1,3723205541,3,,3724752855,388,,3723205551,213,5.6,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293459,203,4,1,19,4,48gk2hpqtsl6p9sx9kjhaydq4,1,41.1,46,2022-08-21T13:19:34.460Z,2022-08-21T20:24:15Z,3723204929,286,,3723204925,56,Back,3723204923,295,,3723204927,152,,3723205681,233,203,3723204921,13,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293605,203,4,1,19,4,9q0arba2kbnywth8bkxlhgmdr,0,58.9,54,2022-08-21T13:19:34.461Z,2022-08-21T20:24:14Z,3723205619,285,,3723205615,56,Center,3723205613,295,,3723205617,152,,3723205685,233,203,3724754105,178,,3723205611,13,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293545,204,1,1,19,12,48gk2hpqtsl6p9sx9kjhaydq4,1,40.9,51.6,2022-08-21T13:19:42.500Z,2022-08-21T20:24:27Z,3723205311,5,,3724755003,178,,3723205325,141,79.5,3723205329,213,1.6,3723205319,56,Back,3723205315,152,,3723205323,140,40.9,3723205327,212,19.0,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293563,205,1,1,19,14,48gk2hpqtsl6p9sx9kjhaydq4,1,40.9,79.5,2022-08-21T13:19:44.663Z,2022-08-21T20:24:31Z,3723205391,140,37.9,3724755283,178,,3723205389,56,Back,3723205397,213,4.2,3723205393,141,71.1,3723205395,212,6.5,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293581,206,1,1,19,16,48gk2hpqtsl6p9sx9kjhaydq4,1,37.8,70.8,2022-08-21T13:19:46.776Z,2022-08-21T20:24:35Z,3723205467,141,64.4,3723205463,56,Back,3723205475,213,5.6,3724755651,178,,3723205465,140,42.6,3723205471,212,6.7,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293689,207,1,1,19,17,48gk2hpqtsl6p9sx9kjhaydq4,1,42.6,64.4,2022-08-21T13:19:47.387Z,2022-08-21T20:24:40Z,3724756011,178,,3723205971,140,32.8,3723205975,212,13.0,3723205969,56,Back,3723205977,213,3.8,3723205973,141,52.7,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293711,208,1,1,19,21,48gk2hpqtsl6p9sx9kjhaydq4,1,34.2,40.9,2022-08-21T13:19:52.004Z,2022-08-21T20:24:43Z,3723206093,212,22.7,3723206095,213,0.2,3724756207,178,,3723206087,56,Center,3723206091,141,47.6,3723206089,140,55.4,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293725,209,1,1,19,22,48gk2hpqtsl6p9sx9kjhaydq4,0,55.4,47.6,2022-08-21T13:19:53.004Z,2022-08-21T20:24:48Z,3723206147,56,Center,3723206155,213,1.2,3724756589,178,,3723206153,212,14.2,3723206149,140,60.0,3723206151,141,67.2,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449607367,1136,67,1,19,24,9q0arba2kbnywth8bkxlhgmdr,1,39.7,33.8,2022-08-21T13:19:54.617Z,2022-08-22T00:15:06Z,3724927289,233,899,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449607363,899,67,1,19,24,48gk2hpqtsl6p9sx9kjhaydq4,0,60.3,66.2,2022-08-21T13:19:54.618Z,2022-08-21T21:20:32Z,3724927293,233,1136,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293755,204,8,1,19,24,9q0arba2kbnywth8bkxlhgmdr,1,39.7,36.6,2022-08-21T13:19:54.660Z,2022-08-22T00:15:06Z,3724757055,389,,3724083727,384,,3723206311,56,Back,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293749,210,61,1,19,24,48gk2hpqtsl6p9sx9kjhaydq4,1,59.6,68.1,2022-08-21T13:19:54.718Z,2022-08-21T20:25:05Z,3724757893,178,,3723206299,56,Center,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293801,211,13,1,19,28,48gk2hpqtsl6p9sx9kjhaydq4,1,85.6,73.4,2022-08-21T13:19:58.671Z,2022-08-21T20:25:10Z,3723207821,75,,3723207851,230,97.7,3723206533,56,Center,3723210473,121,,3724758277,178,,3723206529,22,,3723206531,64,,3723207829,55,210,4hmivvhmplqof776e9tbqg251,Rodrigo,,3723207825,29,,3723207819,72,,3723207839,103,3723207853,231,3723207835,102,11.1,55.4,38.2,,,,,,,,,,,,,,,,,,,,,,,,
2449293827,205,5,1,19,29,9q0arba2kbnywth8bkxlhgmdr,1,-1.4,59.8,2022-08-21T13:19:59.852Z,2022-08-21T20:25:14Z,3723206653,233,212,3723206635,56,Back,3723206637,346,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293821,212,5,1,19,29,48gk2hpqtsl6p9sx9kjhaydq4,0,101.4,40.2,2022-08-21T13:19:59.852Z,2022-08-21T20:25:14Z,3723206603,56,Center,3723206675,233,205,3723206605,346,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294455,206,1,1,20,5,9q0arba2kbnywth8bkxlhgmdr,1,2.5,51,2022-08-21T13:20:35.527Z,2022-08-21T20:25:17Z,3723209469,140,7.6,3723209465,124,,3723209467,56,Back,3723209473,141,51.5,3723209481,213,0.1,3723209477,212,5.4,3723209489,237,,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294479,207,1,1,20,6,9q0arba2kbnywth8bkxlhgmdr,1,7.6,51.5,2022-08-21T13:20:36.733Z,2022-08-21T20:25:20Z,3724758971,178,,3723209579,213,1.1,3723209575,141,70.5,3723209573,140,13.4,3723209577,212,14.3,3723209571,56,Back,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294519,208,1,1,20,8,9q0arba2kbnywth8bkxlhgmdr,1,13.4,70.5,2022-08-21T13:20:38.417Z,2022-08-21T20:25:24Z,3724759231,178,,3723209803,213,1.1,3723209795,56,Back,3723209799,141,96.3,3723209801,212,19.3,3723209797,140,21.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294547,209,4,1,20,11,9q0arba2kbnywth8bkxlhgmdr,1,25.1,95.5,2022-08-21T13:20:41.394Z,2022-08-21T20:25:30Z,3723210253,152,,3723210561,233,213,3723210257,285,,3723209903,56,Back,3723210247,13,,3723210903,294,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294665,213,4,1,20,11,48gk2hpqtsl6p9sx9kjhaydq4,0,74.9,4.5,2022-08-21T13:20:41.395Z,2022-08-21T20:25:30Z,3723210531,152,,3723210877,294,,3723210605,233,209,3723210529,56,Right,3724759669,178,,3723210535,286,,3723210527,13,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294929,210,1,1,20,33,9q0arba2kbnywth8bkxlhgmdr,1,28.1,78.5,2022-08-21T13:21:03.976Z,2022-08-21T20:25:35Z,3723211843,140,29.5,3723211837,5,,3723211847,212,9.2,3723211845,141,65.2,3723211849,213,4.9,3724760175,178,,3723211839,152,,3723211841,56,Back,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294987,211,1,1,20,35,9q0arba2kbnywth8bkxlhgmdr,1,29.3,67.5,2022-08-21T13:21:05.826Z,2022-08-21T20:25:42Z,3723212203,212,9.5,3723212205,213,2.4,3723212201,141,76.6,3723212197,56,Back,3723212199,140,22.4,3724760653,178,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449294999,212,1,1,20,39,9q0arba2kbnywth8bkxlhgmdr,0,14.6,90.6,2022-08-21T13:21:09.326Z,2022-08-21T20:25:46Z,3723212271,1,,3723212315,236,,3723212261,56,Back,3723212267,212,1.9,3724760841,178,,3723212317,233,214,3723212259,157,,3723212263,140,16.4,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,3723212265,141,90.9,3723212321,286,,3723212269,213,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295003,214,74,1,20,39,48gk2hpqtsl6p9sx9kjhaydq4,1,77.3,6.1,2022-08-21T13:21:09.387Z,2022-08-21T20:25:51Z,3723212279,285,,3723212277,56,Right,3724761151,21,,3724761153,178,,3723212355,233,212,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295119,213,5,1,20,39,9q0arba2kbnywth8bkxlhgmdr,1,20.4,101.6,2022-08-21T13:21:09.709Z,2022-08-21T20:25:54Z,3723212855,233,215,3723212837,347,,3723212835,56,Back,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295023,215,5,1,20,39,48gk2hpqtsl6p9sx9kjhaydq4,0,79.6,-1.6,2022-08-21T13:21:09.709Z,2022-08-21T20:25:54Z,3723212359,56,Right,3723212867,233,213,3723212361,347,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295191,214,1,1,20,47,9q0arba2kbnywth8bkxlhgmdr,1,19.3,100,2022-08-21T13:21:17.679Z,2022-08-21T20:26:01Z,3723213189,141,92.0,3723213185,56,Back,3723213191,212,7.4,3723213183,107,,3723213187,140,16.0,3723213193,213,4.2,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295251,215,1,1,20,50,9q0arba2kbnywth8bkxlhgmdr,1,13.6,87.8,2022-08-21T13:21:20.859Z,2022-08-21T20:26:10Z,3723213471,1,,3723213461,56,Back,3724083761,196,,3723213467,212,51.0,3724083757,155,,3723213463,140,41.0,3724762435,178,,3723213465,141,25.9,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,3723213469,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295257,216,44,1,20,53,9q0arba2kbnywth8bkxlhgmdr,1,42,26.7,2022-08-21T13:21:23.538Z,2022-08-22T00:15:06Z,3723213507,233,216,3723213485,56,Back,3723213489,285,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295253,216,44,1,20,53,48gk2hpqtsl6p9sx9kjhaydq4,0,58,73.3,2022-08-21T13:21:23.539Z,2022-08-21T20:26:15Z,3723213475,56,Center,3723213533,233,216,3723213477,286,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295295,217,1,1,20,53,9q0arba2kbnywth8bkxlhgmdr,1,41,25.9,2022-08-21T13:21:23.613Z,2022-08-22T00:15:07Z,3724763231,388,,3723213641,141,51.6,3723213637,56,Center,3723213645,213,0.8,3723213635,3,,3723213639,140,56.3,3723213643,212,23.7,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295301,218,44,1,20,55,9q0arba2kbnywth8bkxlhgmdr,1,55.9,52.7,2022-08-21T13:21:25.338Z,2022-08-22T00:15:07Z,3723213673,56,Center,3723213677,286,,3723213707,233,217,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295285,217,44,1,20,55,48gk2hpqtsl6p9sx9kjhaydq4,0,44.1,47.3,2022-08-21T13:21:25.339Z,2022-08-21T20:26:26Z,3723213587,285,,3723213585,56,Back,3723213753,233,218,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295395,219,1,1,20,55,9q0arba2kbnywth8bkxlhgmdr,1,56.3,51.6,2022-08-21T13:21:25.352Z,2022-08-22T00:15:07Z,3723214153,3,,3723214159,141,34.6,3723214155,56,Center,3723214163,213,5.5,3724763791,388,,3723214161,212,17.3,3723215187,210,15,3723214157,140,68.5,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295399,220,15,1,21,0,9q0arba2kbnywth8bkxlhgmdr,1,85,45,2022-08-21T13:21:30.977Z,2022-08-21T20:26:35Z,3723214485,72,,3723215217,80,,3723215227,103,0.6,3723214187,56,Center,3723215221,55,219,3723215313,233,218,3723215231,146,98.1,3724764153,178,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,3723215229,215,,3723215225,102,46.8,3723215219,29,3723215233,147,3723214183,22,,48.7,,3723214185,17,,,,,,,,,,,,,,,,,,,,,,
2449295407,218,10,1,21,1,48gk2hpqtsl6p9sx9kjhaydq4,1,1.6,53.8,2022-08-21T13:21:31.811Z,2022-08-21T20:26:38Z,3723214241,173,,3723214509,179,,3724083909,376,,3723214247,56,Back,3723214551,233,220,3723214245,182,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295443,219,6,1,21,3,48gk2hpqtsl6p9sx9kjhaydq4,0,8,50.8,2022-08-21T13:21:33.033Z,2022-08-21T20:26:41Z,3723214379,56,Back,3723214381,73,,3723214451,233,221,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449295415,221,6,1,21,3,9q0arba2kbnywth8bkxlhgmdr,1,92,49.2,2022-08-21T13:21:33.033Z,2022-08-21T20:26:42Z,3723214269,56,Center,3723214425,233,219,3723214271,75,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296001,222,1,1,21,37,9q0arba2kbnywth8bkxlhgmdr,0,99.5,0.5,2022-08-21T13:22:07.551Z,2022-08-21T20:26:51Z,3723217069,141,44.8,3723217065,56,Center,3723217063,224,,3724083953,20,,3723217059,6,,3723217073,213,1.7,3723217061,155,,3723217071,212,30.5,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,3723217057,2,,3724765389,178,,3723217067,140,,,,,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296019,220,12,1,21,39,48gk2hpqtsl6p9sx9kjhaydq4,1,8.1,53.9,2022-08-21T13:22:09.095Z,2022-08-21T20:26:57Z,3723217183,213,0.7,3724765835,388,,3723217181,212,26.8,3723217177,140,27.2,3723217197,15,,3723217175,56,Back,3723217179,141,80.0,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296043,223,1,1,21,42,9q0arba2kbnywth8bkxlhgmdr,1,71.2,26.7,2022-08-21T13:22:12.263Z,2022-08-21T20:27:03Z,3723217307,213,5.1,3723217303,141,4.9,3724766189,178,,3723217305,212,16.4,3723217301,140,77.8,3723217299,56,Right,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296087,224,1,1,21,44,9q0arba2kbnywth8bkxlhgmdr,1,77.4,4.7,2022-08-21T13:22:14.390Z,2022-08-21T20:27:10Z,3723217513,212,15.2,3723217509,140,65.2,3724766655,178,,3723217515,213,2.6,3723217507,56,Right,3723217511,141,16.8,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296125,225,1,1,21,46,9q0arba2kbnywth8bkxlhgmdr,1,65.2,16.8,2022-08-21T13:22:16.401Z,2022-08-21T20:27:14Z,3723217723,56,Center,3724766905,178,,3723217727,141,63.6,3723217729,212,33.6,3723217725,140,54.9,3723217733,1,,3723217731,213,1.9,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296165,226,1,1,21,50,9q0arba2kbnywth8bkxlhgmdr,1,54.9,63.6,2022-08-21T13:22:20.133Z,2022-08-21T20:27:17Z,3723217929,213,4.6,3723217925,141,44.2,3723217923,140,54.0,3723217927,212,13.2,3724767163,178,,3723217921,56,Center,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296183,227,1,1,21,52,9q0arba2kbnywth8bkxlhgmdr,0,54,44.2,2022-08-21T13:22:22.967Z,2022-08-21T20:27:22Z,3723217999,212,50.5,3723217995,141,26.5,3723218003,213,6.0,3723218005,1,,3723217993,140,100.0,3724767487,178,,3723217989,155,,3723217991,56,Center,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296195,221,5,1,21,56,48gk2hpqtsl6p9sx9kjhaydq4,1,-0.8,76,2022-08-21T13:22:26.062Z,2022-08-21T20:27:24Z,3723218021,346,,3723218019,56,Back,3723218047,233,228,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449296189,228,5,1,21,56,9q0arba2kbnywth8bkxlhgmdr,0,100.8,24,2022-08-21T13:22:26.062Z,2022-08-21T20:27:25Z,3723218099,233,221,3723218013,346,,3723218007,56,Center,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
