id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/16/value
2527555969,522,1,2,47,19,d5ydtvt96bv7fq04yqm2w2632,1,42.1,0,2023-04-02T14:08:41.928Z,2023-04-02T20:15:36Z,4157979317,56,Right,4157979321,140,56.5,4157979339,213,0.7,4157979331,212,20.6,4157979315,107,,4157979651,189,,4157979325,141,19.2,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527555993,523,1,2,47,21,d5ydtvt96bv7fq04yqm2w2632,1,56.5,19.2,2023-04-02T14:08:43.505Z,2023-04-02T20:15:48Z,4157979449,213,5.7,4157979443,140,63.8,4157979447,212,9.0,4157979441,56,Right,4157979445,141,12.3,4159495765,178,,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556005,524,1,2,47,22,d5ydtvt96bv7fq04yqm2w2632,0,63.1,11.7,2023-04-02T14:08:44.348Z,2023-04-02T20:15:52Z,4157979527,140,55.2,4157979529,141,0.0,4157979533,213,3.9,4159495979,178,,4157979525,56,Right,4157979531,212,11.6,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556315,475,5,2,47,23,4txjdaqveermfryvbfrr4taf7,1,42.7,100.6,2023-04-02T14:08:46.132Z,2023-04-02T20:15:55Z,4157981015,233,525,4157980985,56,Back,4157980987,347,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556015,525,5,2,47,23,d5ydtvt96bv7fq04yqm2w2632,0,57.3,-0.6,2023-04-02T14:08:46.132Z,2023-04-02T20:15:55Z,4157981089,233,475,4157979545,347,,4157979543,56,Right,,,,,,,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556363,476,1,2,47,34,4txjdaqveermfryvbfrr4taf7,1,40.6,100,2023-04-02T14:08:57.009Z,2023-04-02T20:16:08Z,4157981239,212,8.2,4157981233,56,Back,4157981235,140,40.5,4157981237,141,89.0,4157981231,107,,4157981257,189,,4157981241,213,4.7,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556403,477,1,2,47,35,4txjdaqveermfryvbfrr4taf7,1,40.5,89,2023-04-02T14:08:57.963Z,2023-04-02T20:16:26Z,4157981477,213,1.6,4159498529,178,,4157981471,140,40.4,4157981469,56,Back,4157981521,189,,4157981475,212,5.0,4157981473,141,96.3,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556483,478,1,2,47,36,4txjdaqveermfryvbfrr4taf7,1,40.4,96.3,2023-04-02T14:08:58.959Z,2023-04-02T20:16:34Z,4157981873,213,3.3,4157981865,56,Back,4159499141,178,,4157981869,141,92.0,4157981871,212,19.0,4157981867,140,22.5,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556579,479,1,2,47,41,4txjdaqveermfryvbfrr4taf7,1,26.3,90.9,2023-04-02T14:09:04.028Z,2023-04-02T20:16:39Z,4157982295,141,13.4,4157982297,212,54.8,4159499455,178,,4157982291,56,Back,4157982289,196,,4157982293,140,40.5,4157982299,213,5.0,4157982287,155,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,4157982301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556613,480,44,2,47,44,4txjdaqveermfryvbfrr4taf7,1,43.2,13.1,2023-04-02T14:09:07.096Z,2023-04-02T20:51:14Z,4157982453,56,Back,4157982455,285,,4157982515,233,526,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556601,526,44,2,47,44,d5ydtvt96bv7fq04yqm2w2632,0,56.8,86.9,2023-04-02T14:09:07.097Z,2023-04-02T20:16:43Z,4157982401,56,Left,4157982409,286,,4157982553,233,480,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556643,481,1,2,47,44,4txjdaqveermfryvbfrr4taf7,0,41.2,14.3,2023-04-02T14:09:07.192Z,2023-04-02T20:51:14Z,4157982637,213,0.5,4157982631,140,62.1,4157982633,141,31.6,4157982635,212,24.9,4159499997,388,,4157982627,3,,4157982629,56,Center,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556619,527,49,2,47,48,d5ydtvt96bv7fq04yqm2w2632,1,37.7,65.7,2023-04-02T14:09:11.196Z,2023-04-02T20:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556739,529,1,2,47,49,d5ydtvt96bv7fq04yqm2w2632,1,32.8,55.1,2023-04-02T14:09:11.364Z,2023-04-02T20:16:55Z,4157983149,140,31.0,4157983151,141,47.6,4157983147,56,Back,4157983153,212,5.4,4157983155,213,4.4,4159500737,178,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556765,530,1,2,47,51,d5ydtvt96bv7fq04yqm2w2632,1,31,52.2,2023-04-02T14:09:13.595Z,2023-04-02T20:17:03Z,4159501331,178,,4157983289,213,0.8,4157983281,56,Back,4157983287,212,4.9,4157983283,140,34.3,4157983285,141,57.3,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556791,531,1,2,47,52,d5ydtvt96bv7fq04yqm2w2632,1,34.4,57.2,2023-04-02T14:09:14.330Z,2023-04-02T20:17:08Z,4157983427,141,69.7,4157983429,212,14.2,4157983431,213,2.5,4159501617,178,,4157983425,140,23.6,4157983423,56,Back,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556871,532,1,2,47,53,d5ydtvt96bv7fq04yqm2w2632,1,23.7,69.7,2023-04-02T14:09:15.974Z,2023-04-02T20:17:13Z,4159501959,178,,4157983867,213,1.0,4157983853,140,34.2,4157983865,212,19.3,4157983847,56,Back,4157983857,141,93.0,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556923,533,1,2,47,57,d5ydtvt96bv7fq04yqm2w2632,1,41.7,92,2023-04-02T14:09:19.976Z,2023-04-02T20:17:21Z,4157984153,56,Back,4157984155,140,37.2,4157984159,212,7.1,4159502521,178,,4157984157,141,84.2,4157984165,213,4.0,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527556989,534,1,2,48,0,d5ydtvt96bv7fq04yqm2w2632,1,42.2,71.1,2023-04-02T14:09:22.447Z,2023-04-02T20:17:26Z,4157984511,140,45.5,4157984517,213,4.9,4157984509,56,Back,4157984515,212,19.4,4157984513,141,43.0,4159502881,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557185,535,1,2,48,2,d5ydtvt96bv7fq04yqm2w2632,1,45.7,43.3,2023-04-02T14:09:24.632Z,2023-04-02T20:17:31Z,4157985417,212,26.1,4157985411,56,Right,4157985419,213,5.2,4157985415,141,10.1,4157985413,140,58.2,4159503225,178,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557213,536,1,2,48,10,d5ydtvt96bv7fq04yqm2w2632,1,58.7,7.9,2023-04-02T14:09:32.683Z,2023-04-02T20:17:35Z,4157985589,141,12.6,4157985587,140,52.2,4157985591,212,7.5,4157985585,56,Right,4157985593,213,2.7,4159503503,178,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557275,537,1,2,48,12,d5ydtvt96bv7fq04yqm2w2632,1,52.3,14.9,2023-04-02T14:09:34.847Z,2023-04-02T20:17:40Z,4157985887,212,16.8,4157985881,56,Back,4157985889,213,2.2,4159503879,178,,4157985885,141,35.5,4157985883,140,43.4,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557401,538,1,2,48,14,d5ydtvt96bv7fq04yqm2w2632,1,44.2,36.6,2023-04-02T14:09:36.857Z,2023-04-02T20:17:44Z,4159504357,178,,4157986473,212,33.6,4157986475,213,1.6,4157986469,140,44.5,4157986477,1,,4157986471,141,86.0,4157986467,56,Back,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557439,539,1,2,48,19,d5ydtvt96bv7fq04yqm2w2632,1,53.4,86.9,2023-04-02T14:09:41.966Z,2023-04-02T20:17:49Z,4157986657,212,9.8,4157986651,56,Left,4157986659,213,6.0,4157986655,141,83.0,4157986653,140,62.4,4159504625,178,,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557457,540,1,2,48,20,d5ydtvt96bv7fq04yqm2w2632,1,61.9,83,2023-04-02T14:09:42.795Z,2023-04-02T20:17:55Z,4157986739,213,2.6,4157986733,140,52.2,4157986763,156,,4157986731,56,Left,4157986737,212,11.8,4157986735,141,91.8,4159505185,178,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557519,541,1,2,48,22,d5ydtvt96bv7fq04yqm2w2632,1,53.3,92.3,2023-04-02T14:09:44.526Z,2023-04-02T20:17:58Z,4157987001,212,9.7,4157986999,141,95.7,4159505469,178,,4157986997,140,62.3,4157987003,213,0.2,4157986995,56,Left,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557587,542,1,2,48,23,d5ydtvt96bv7fq04yqm2w2632,1,61,91.1,2023-04-02T14:09:46.118Z,2023-04-02T20:18:05Z,4157987313,141,71.1,4157987319,213,3.8,4157987317,212,22.7,4157987309,56,Back,4157987311,140,43.7,4159505793,178,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557657,543,1,2,48,27,d5ydtvt96bv7fq04yqm2w2632,1,44.7,67.4,2023-04-02T14:09:49.560Z,2023-04-02T20:18:10Z,4157987661,141,46.0,4157987667,213,5.2,4159506113,178,,4157987653,56,Center,4157987663,212,16.8,4157987659,140,52.6,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557741,544,1,2,48,29,d5ydtvt96bv7fq04yqm2w2632,1,50.7,45.1,2023-04-02T14:09:52.060Z,2023-04-02T20:18:14Z,4157988063,56,Back,4157988065,140,46.5,4159506307,178,,4157988069,212,12.9,4157988067,141,63.0,4157988071,213,1.9,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557847,545,1,2,48,35,d5ydtvt96bv7fq04yqm2w2632,1,44,47.4,2023-04-02T14:09:57.905Z,2023-04-02T20:18:17Z,4157988619,213,0.7,4157988617,212,13.0,4157988611,56,Center,4159506491,178,,4157988613,140,53.4,4157988615,141,59.8,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557891,546,1,2,48,39,d5ydtvt96bv7fq04yqm2w2632,1,54.3,46.1,2023-04-02T14:10:02.149Z,2023-04-02T20:18:21Z,4159506645,178,,4157988847,213,4.7,4157988841,140,54.2,4157988839,56,Center,4157988843,141,30.4,4157988845,212,10.7,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557947,547,1,2,48,41,d5ydtvt96bv7fq04yqm2w2632,0,55.9,28.3,2023-04-02T14:10:04.283Z,2023-04-02T20:18:24Z,4157989133,56,Center,4159506823,178,,4157989141,141,36.7,4157989147,212,34.8,4157989159,1,,4157989129,155,,4157989137,140,88.6,4157989363,4,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,4157989153,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527557963,483,52,2,48,44,4txjdaqveermfryvbfrr4taf7,1,11,60,2023-04-02T14:10:06.950Z,2023-04-02T20:18:32Z,4159507243,388,,4159046055,377,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558115,484,1,2,48,48,4txjdaqveermfryvbfrr4taf7,1,14.5,56.1,2023-04-02T14:10:11.110Z,2023-04-02T20:18:48Z,4159508339,178,,4157989969,141,90.8,4157989971,212,25.7,4157989967,140,24.3,4157989973,213,1.2,4157989963,123,,4157989999,287,,4157989965,56,Back,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4157990083,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558183,485,1,2,48,52,4txjdaqveermfryvbfrr4taf7,0,25.2,90.5,2023-04-02T14:10:14.644Z,2023-04-02T20:21:26Z,4157990319,56,Back,4157990323,141,83.4,4159519161,178,,4157990325,212,16.6,4157990327,213,6.0,4157990321,140,40.3,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527877043,1644,67,2,48,53,d5ydtvt96bv7fq04yqm2w2632,1,59.4,16.5,2023-04-02T14:10:15.984Z,2023-04-02T22:38:33Z,4159682839,233,1250,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527877039,1250,67,2,48,53,4txjdaqveermfryvbfrr4taf7,0,40.6,83.5,2023-04-02T14:10:15.985Z,2023-04-02T21:15:51Z,4159682861,233,1644,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558187,548,8,2,48,53,d5ydtvt96bv7fq04yqm2w2632,1,57.3,17.4,2023-04-02T14:10:16.002Z,2023-04-02T22:38:33Z,4159519491,178,,4157990343,56,Right,4159047677,385,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558213,549,49,2,48,55,d5ydtvt96bv7fq04yqm2w2632,1,66.8,7.7,2023-04-02T14:10:17.410Z,2023-04-02T20:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558251,550,1,2,48,55,d5ydtvt96bv7fq04yqm2w2632,1,66.6,8.2,2023-04-02T14:10:17.504Z,2023-04-02T20:21:39Z,4159520183,178,,4157990637,212,9.0,4157990635,141,19.8,4157990631,56,Right,4157990633,140,70.8,4157990639,213,1.1,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558341,551,2,2,48,57,d5ydtvt96bv7fq04yqm2w2632,1,70.4,30.3,2023-04-02T14:10:19.652Z,2023-04-02T20:21:44Z,4157991123,141,29.5,4157991121,140,86.2,4157991117,7,2oijcg6e36mwy3ie1num5wclx,4159520517,178,,4157991119,56,Center,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527558335,486,55,2,48,57,4txjdaqveermfryvbfrr4taf7,1,23.1,66,2023-04-02T14:10:19.653Z,2023-04-02T20:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559331,487,1,2,49,37,4txjdaqveermfryvbfrr4taf7,1,17.7,66.9,2023-04-02T14:10:59.588Z,2023-04-02T20:21:49Z,4157996287,140,57.0,4157996281,155,,4157996289,141,84.3,4159520927,178,,4157996291,212,42.9,4157996285,56,Left,4157996283,241,,4157996279,5,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4157996295,1,,4157996293,213,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559343,488,44,2,49,40,4txjdaqveermfryvbfrr4taf7,1,57.7,78.9,2023-04-02T14:11:02.745Z,2023-04-02T20:51:15Z,4157996371,286,,4157996369,56,Left,4157996385,233,552,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559311,552,44,2,49,40,d5ydtvt96bv7fq04yqm2w2632,0,42.3,21.1,2023-04-02T14:11:02.746Z,2023-04-02T20:21:54Z,4157996177,56,Back,4157996407,233,488,4157996181,285,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559365,489,1,2,49,40,4txjdaqveermfryvbfrr4taf7,0,57.2,83.9,2023-04-02T14:11:02.865Z,2023-04-02T20:51:15Z,4157996453,56,Left,4157996459,212,8.9,4157996449,3,,4159524877,388,,4157996461,213,0.0,4157996455,140,65.7,4157996451,168,,4157996457,141,84.5,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559355,553,49,2,49,41,d5ydtvt96bv7fq04yqm2w2632,1,30.8,23.3,2023-04-02T14:11:04.142Z,2023-04-02T20:22:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559457,554,1,2,49,41,d5ydtvt96bv7fq04yqm2w2632,1,30.5,23.3,2023-04-02T14:11:04.234Z,2023-04-02T20:22:51Z,4157997025,213,5.5,4157997015,56,Back,4157997021,212,12.8,4157997019,141,10.0,4159525403,178,,4157997017,140,39.1,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559473,490,45,2,49,45,4txjdaqveermfryvbfrr4taf7,0,56.7,84.8,2023-04-02T14:11:08.015Z,2023-04-02T20:23:01Z,4157997099,285,,4157997217,233,555,4157997097,56,Left,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559497,555,3,2,49,45,d5ydtvt96bv7fq04yqm2w2632,1,43.3,15.2,2023-04-02T14:11:08.015Z,2023-04-02T20:23:01Z,4159050673,465,,4159526035,178,,4157997189,233,490,4157997159,56,Back,4157997161,286,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559535,556,1,2,49,47,d5ydtvt96bv7fq04yqm2w2632,1,47.7,27.4,2023-04-02T14:11:09.852Z,2023-04-02T20:23:06Z,4157997279,140,42.2,4157997285,141,35.7,4157997273,56,Back,4157997291,213,2.4,4157997289,212,8.1,4159526325,178,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559583,557,1,2,49,48,d5ydtvt96bv7fq04yqm2w2632,1,42.5,35.7,2023-04-02T14:11:11.014Z,2023-04-02T20:23:09Z,4157997567,213,1.2,4159526561,178,,4157997563,141,58.1,4157997565,212,16.3,4157997559,140,47.9,4157997557,56,Back,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559749,558,1,2,49,50,d5ydtvt96bv7fq04yqm2w2632,1,47.9,58.1,2023-04-02T14:11:12.642Z,2023-04-02T20:23:12Z,4157998499,213,0.8,4157998497,212,25.9,4157998491,56,Left,4159526663,178,,4157998493,140,64.7,4157998495,141,85.9,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559793,559,1,2,49,56,d5ydtvt96bv7fq04yqm2w2632,1,84.8,81.1,2023-04-02T14:11:19.049Z,2023-04-02T20:23:16Z,4157998745,141,43.4,4159051969,72,,4157998737,2,,4159051963,224,,4157998741,56,Center,4157998747,212,26.6,4157998743,140,91.4,4157998739,155,,67qku7vyvbw76086eu05nowd1,R. Perraud,4159526919,178,,4157998749,213,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559835,560,61,2,49,58,d5ydtvt96bv7fq04yqm2w2632,1,91.3,43.4,2023-04-02T14:11:20.824Z,2023-04-02T20:23:23Z,4157998991,56,Center,4159527231,388,,4159527229,15,,,,,,,,,,,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559871,561,1,2,50,0,d5ydtvt96bv7fq04yqm2w2632,0,94.1,31.8,2023-04-02T14:11:22.899Z,2023-04-02T20:23:30Z,4157999181,141,56.9,4157999175,155,,4159527515,178,,4157999183,212,17.1,4157999185,213,1.5,4157999177,56,Center,4157999179,140,95.1,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559861,491,44,2,50,2,4txjdaqveermfryvbfrr4taf7,1,4.8,41.6,2023-04-02T14:11:24.787Z,2023-04-02T20:51:15Z,4157999131,56,Back,4157999135,285,,4157999257,233,562,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559877,562,44,2,50,2,d5ydtvt96bv7fq04yqm2w2632,0,95.2,58.4,2023-04-02T14:11:24.788Z,2023-04-02T20:23:33Z,4157999313,233,491,4157999199,286,,4157999197,56,Center,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559915,492,12,2,50,2,4txjdaqveermfryvbfrr4taf7,1,4.7,40.1,2023-04-02T14:11:24.901Z,2023-04-02T20:51:15Z,4159527931,388,,4157999385,56,Back,4157999393,213,5.2,4157999389,141,23.6,4157999387,140,10.9,4157999399,15,,4157999391,212,13.0,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527559919,493,49,2,50,4,4txjdaqveermfryvbfrr4taf7,1,10.8,23.6,2023-04-02T14:11:26.515Z,2023-04-02T20:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560053,494,1,2,50,10,4txjdaqveermfryvbfrr4taf7,1,10.4,2.5,2023-04-02T14:11:32.938Z,2023-04-02T20:23:45Z,4158000091,212,7.7,4159528305,178,,4158000089,141,6.7,4158000087,140,17.2,4158000093,213,0.4,4158000085,56,Back,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560065,495,1,2,50,11,4txjdaqveermfryvbfrr4taf7,1,17.2,6.7,2023-04-02T14:11:34.279Z,2023-04-02T20:23:53Z,4158000195,213,5.7,4158000193,212,6.2,4158000187,56,Back,4158000189,140,22.2,4158000191,141,1.9,4159528821,178,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560089,496,1,2,50,12,4txjdaqveermfryvbfrr4taf7,1,22.2,1.9,2023-04-02T14:11:34.975Z,2023-04-02T20:23:58Z,4159529153,178,,4158000353,141,7.6,4158000349,56,Back,4158000357,213,1.8,4158000355,212,4.0,4158000351,140,21.3,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560113,497,1,2,50,14,4txjdaqveermfryvbfrr4taf7,1,22.2,7.7,2023-04-02T14:11:36.615Z,2023-04-02T20:24:03Z,4158000463,212,8.1,4158000465,213,0.6,4158000459,140,28.5,4158000457,56,Back,4159529403,178,,4158000461,141,14.5,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527560137,498,1,2,50,14,4txjdaqveermfryvbfrr4taf7,0,28.5,14.5,2023-04-02T14:11:37.255Z,2023-04-02T20:24:08Z,4158000577,140,44.8,4159529663,178,,4158000579,141,28.3,4158000583,213,0.5,4158000575,56,Back,4158000581,212,19.5,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
