id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,assist,qualifier/20/value
2537177161,615,44,2,49,15,c8h9bw1l82s06h77xxrelzhur,1,35.4,86.4,2023-04-22T15:07:50.383Z,2023-04-23T00:51:26Z,4209082405,233,277,4209082281,56,Back,4209082285,285,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177151,277,44,2,49,15,1qtaiy11gswx327s0vkibf70n,0,64.6,13.6,2023-04-22T15:07:50.384Z,2023-04-22T21:53:14Z,4209082617,233,615,4209082259,56,Right,4209082261,286,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177205,616,1,2,49,15,c8h9bw1l82s06h77xxrelzhur,0,34.5,77.9,2023-04-22T15:07:50.471Z,2023-04-23T00:51:26Z,4211042901,388,,4209082535,56,Back,4209082529,3,,4209082545,212,10.3,4209082547,213,5.8,4209082543,141,71.3,4209082541,140,43.3,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177239,278,44,2,49,16,1qtaiy11gswx327s0vkibf70n,1,56.6,15.1,2023-04-22T15:07:51.898Z,2023-04-23T00:51:26Z,4209082921,233,617,4209082731,286,,4209082727,56,Right,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177245,617,44,2,49,16,c8h9bw1l82s06h77xxrelzhur,0,43.4,84.9,2023-04-22T15:07:51.899Z,2023-04-22T21:53:33Z,4209083007,233,278,4209082757,285,,4209082753,56,Back,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177265,279,1,2,49,16,1qtaiy11gswx327s0vkibf70n,0,56.5,8,2023-04-22T15:07:51.981Z,2023-04-23T00:51:27Z,4209082877,213,0,4209082873,141,8.0,4209082871,140,67.9,4209082867,3,,4209082869,56,Right,4211043223,388,,4209082875,212,12.0,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177297,618,49,2,49,17,c8h9bw1l82s06h77xxrelzhur,1,35.7,78.7,2023-04-22T15:07:53.001Z,2023-04-22T21:53:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177321,619,1,2,49,17,c8h9bw1l82s06h77xxrelzhur,1,35.7,78.7,2023-04-22T15:07:53.145Z,2023-04-22T21:53:51Z,4209083141,141,89.7,4209083147,213,0.9,4209083131,56,Back,4209083135,140,41.9,4209083145,212,9.9,4211044011,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177361,620,1,2,49,19,c8h9bw1l82s06h77xxrelzhur,1,41.8,90.9,2023-04-22T15:07:54.597Z,2023-04-22T21:54:02Z,4209083339,213,2.9,4209083335,141,93.8,4209083331,56,Back,4209083333,140,32.6,4209083337,212,9.9,4211044471,178,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177421,621,1,2,49,21,c8h9bw1l82s06h77xxrelzhur,0,33,94.1,2023-04-22T15:07:56.730Z,2023-04-22T21:54:12Z,4209083627,141,78.5,4209083637,1,,4209083621,140,63.0,4209083633,212,33.2,4209083613,56,Center,4209083635,213,6.0,4211044801,178,,4209083607,155,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177485,280,1,2,49,23,1qtaiy11gswx327s0vkibf70n,0,34.8,12.2,2023-04-22T15:07:58.836Z,2023-04-22T21:54:30Z,4209083973,212,8.3,4209083971,141,15.8,4209083969,140,42.4,4209083965,3,,4209083979,213,0.3,4209083967,56,Back,4211045575,388,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177619,622,1,2,49,24,c8h9bw1l82s06h77xxrelzhur,1,60.4,77.2,2023-04-22T15:08:00.206Z,2023-04-22T21:54:35Z,4209084565,141,66.9,4209084569,213,5.6,4209084561,56,Center,4209084559,3,,4209084567,212,10.9,4209084563,140,68.4,4211045851,388,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177693,623,1,2,49,27,c8h9bw1l82s06h77xxrelzhur,1,67.1,64.3,2023-04-22T15:08:03.132Z,2023-04-22T21:54:37Z,4209084873,56,Center,4209084877,141,41.3,4211045941,178,,4209084879,212,15.9,4209084875,140,69.6,4209084881,213,4.9,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177877,624,1,2,49,29,c8h9bw1l82s06h77xxrelzhur,1,69.4,41.3,2023-04-22T15:08:05.005Z,2023-04-22T21:54:40Z,4209085867,212,14.2,4209085861,141,26.1,4211046099,178,,4209085857,140,78.7,4209085869,213,5.5,4209085851,56,Center,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177927,625,1,2,49,33,c8h9bw1l82s06h77xxrelzhur,1,89.3,25.8,2023-04-22T15:08:08.875Z,2023-04-22T21:54:56Z,4211046305,178,,4209095279,210,13,4209086105,140,87.4,4209086111,213,2.1,4209086109,212,4.1,4209095281,154,,4209086103,56,Center,4209086107,141,31.0,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537177955,626,13,2,49,34,c8h9bw1l82s06h77xxrelzhur,1,85.8,35.5,2023-04-22T15:08:09.877Z,2023-04-22T21:54:56Z,4209093055,20,,4209093059,153,,4209086245,63,,4209095347,391,,4209095341,102,35.5,4209095331,154,,4209095329,29,,4209095351,147,37.5,9psfk94nduz6icnuwty5v9all,C. Gakpo,4209086243,22,,4209095355,231,4209095343,103,6.9,4211046737,178,,4209095327,75,,48.6,,4209095333,55,625,4209095353,230,98.2,4209086247,56,Center,4209095345,328,,4209095349,146,,,,,,,,,,,93.2,,
2537178093,281,12,2,49,35,1qtaiy11gswx327s0vkibf70n,1,8.7,62.3,2023-04-22T15:08:11.210Z,2023-04-22T21:55:03Z,4211046983,178,,4209086903,56,Back,4209086907,141,81.5,4209086909,212,14.3,4209086911,213,2.0,4209086905,140,3.2,4209580637,15,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178307,627,1,2,49,44,c8h9bw1l82s06h77xxrelzhur,1,87.2,6.7,2023-04-22T15:08:19.820Z,2023-04-22T21:55:06Z,4209087961,140,95.1,4209087959,56,Center,4209087967,213,0.9,4209087963,141,23.6,4209087965,212,14.2,4211047091,178,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178333,628,1,2,49,46,c8h9bw1l82s06h77xxrelzhur,0,98.7,25.8,2023-04-22T15:08:21.828Z,2023-04-22T21:55:11Z,4209952047,387,,4209088121,155,,4209088139,213,1.8,4209088135,141,54.8,4211047283,178,,4209088137,212,20.2,4209088117,2,,4209088129,140,94.7,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,4209088125,56,Center,4209952049,20,4209952045,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178349,282,12,2,49,47,1qtaiy11gswx327s0vkibf70n,1,3.1,44.8,2023-04-22T15:08:23.166Z,2023-04-22T21:55:18Z,4209088217,212,10.8,4209088213,140,11.0,4209088211,56,Back,4211047661,388,,4209088215,141,54.9,4209088219,213,0.7,4209581913,15,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178365,283,12,2,49,49,1qtaiy11gswx327s0vkibf70n,1,11.5,55.2,2023-04-22T15:08:24.315Z,2023-04-22T21:55:25Z,4209088295,213,5.4,4211047997,178,,4209088355,15,,4209088287,56,Back,4209088289,140,18.4,4209088291,141,43.3,4209088293,212,10.9,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178435,629,44,2,49,51,c8h9bw1l82s06h77xxrelzhur,1,81.9,55.4,2023-04-22T15:08:26.528Z,2023-04-23T00:51:27Z,4209088621,233,284,4209088599,286,,4209088597,56,Center,,,,,,,,,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178427,284,44,2,49,51,1qtaiy11gswx327s0vkibf70n,0,18.1,44.6,2023-04-22T15:08:26.529Z,2023-04-22T21:55:29Z,4209088557,56,Back,4209088665,233,629,4209088559,285,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178495,630,1,2,49,51,c8h9bw1l82s06h77xxrelzhur,1,81.9,54.5,2023-04-22T15:08:26.617Z,2023-04-23T00:51:27Z,4209088895,212,9.3,4209088887,3,,4211048689,178,,4209088889,56,Center,4209088897,213,1.9,4209088893,141,67.5,4209088891,140,79.2,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178529,631,1,2,49,54,c8h9bw1l82s06h77xxrelzhur,1,79.1,67.5,2023-04-22T15:08:29.340Z,2023-04-22T21:55:45Z,4209101871,210,15,4209089077,155,,4209089087,213,5.2,4209089081,140,86.2,4209101873,154,,4211048967,178,,4209089085,212,15.0,4209089083,141,48.4,eziqega9e25bg939pfh4vjp3p,A. Robertson,4209089079,56,Center,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178535,632,15,2,49,55,c8h9bw1l82s06h77xxrelzhur,1,87.9,44.2,2023-04-22T15:08:30.286Z,2023-04-22T21:55:45Z,4209100601,328,,4209101971,102,50.0,4209101977,147,46.0,4209101963,29,,4209089125,22,,4209089129,56,Center,4209101965,154,,4209101973,103,19,25yu90pekqr1lhs098f3uxy39,J. Henderson,4209101967,55,631,4209100597,15,4209089127,17,,4209101975,146,91.7,4209100605,82,,,,4209101979,230,99.0,4209101957,78,,4209101981,231,49.5,4209102139,233,285,4211049273,178,,,,,,,,,,,,,
2537178539,285,10,2,49,55,1qtaiy11gswx327s0vkibf70n,1,9.4,51,2023-04-22T15:08:30.580Z,2023-04-22T21:55:50Z,4209089161,56,Back,4209100801,233,632,4211049481,21,,4209089157,94,,4211049479,178,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178657,286,12,2,49,56,1qtaiy11gswx327s0vkibf70n,1,12.1,49.6,2023-04-22T15:08:31.494Z,2023-04-22T21:55:57Z,4209089833,213,0.9,4209089823,56,Back,4209089831,212,10.6,4209089827,140,18.0,4211049803,178,,4209089829,141,62.3,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178669,287,61,2,50,0,1qtaiy11gswx327s0vkibf70n,1,18,64.2,2023-04-22T15:08:35.434Z,2023-04-22T21:56:58Z,4211052269,178,,4209089885,56,Back,,,,,,,,,,,,,,,,,,,dsvi49wsvjqdbiddyme3xow7o,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178703,288,49,2,50,1,1qtaiy11gswx327s0vkibf70n,1,14.2,68.1,2023-04-22T15:08:36.616Z,2023-04-22T21:57:03Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178811,289,1,2,50,3,1qtaiy11gswx327s0vkibf70n,0,12.8,82.2,2023-04-22T15:08:38.946Z,2023-04-22T21:57:10Z,4209090681,141,95.9,4211052669,178,,4209090683,212,24.6,4209090679,140,34.5,4209090685,213,0.4,4209090677,56,Back,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178817,633,8,2,50,6,c8h9bw1l82s06h77xxrelzhur,1,58.8,4.4,2023-04-22T15:08:41.324Z,2023-04-22T21:57:59Z,4211054671,389,,4209955203,385,,4209090709,56,Right,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178921,290,5,2,50,7,1qtaiy11gswx327s0vkibf70n,1,34.4,100.8,2023-04-22T15:08:42.742Z,2023-04-22T21:58:24Z,4209091329,56,Back,4209091439,233,634,4209091331,347,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537178865,634,5,2,50,7,c8h9bw1l82s06h77xxrelzhur,0,65.6,-0.8,2023-04-22T15:08:42.742Z,2023-04-22T21:58:24Z,4209090979,56,Right,4209091491,233,290,4209090985,347,,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179681,291,1,2,50,26,1qtaiy11gswx327s0vkibf70n,0,32.4,100,2023-04-22T15:09:01.408Z,2023-04-22T21:58:35Z,4209095233,107,,4209095247,141,95.9,4209095263,213,5.8,4209095255,212,7.8,4209095723,189,,4209095235,56,Back,4209095239,140,38.9,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471057,1047,44,2,50,27,c8h9bw1l82s06h77xxrelzhur,1,41,8.7,2023-04-22T15:09:03.021Z,2023-04-23T00:51:28Z,4210676047,189,,4210675229,56,Back,4210699127,233,549,4210675231,285,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471089,549,44,2,50,27,1qtaiy11gswx327s0vkibf70n,0,59,91.3,2023-04-22T15:09:03.022Z,2023-04-22T21:58:39Z,4210675403,56,Left,4210675957,189,,4210699131,233,1047,4210675405,286,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179755,635,1,2,50,27,c8h9bw1l82s06h77xxrelzhur,0,43,4,2023-04-22T15:09:03.150Z,2023-04-23T00:51:28Z,4211057067,388,,4210673971,141,0.0,4210673969,140,67.8,4210673967,3,,4210673973,212,26.2,4210673975,213,6.2,4209095655,56,Right,4209095767,189,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179765,292,5,2,50,30,1qtaiy11gswx327s0vkibf70n,1,44.5,101.1,2023-04-22T15:09:05.975Z,2023-04-22T21:58:56Z,4209095683,347,,4209095681,56,Back,4209096109,233,636,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537179831,636,5,2,50,30,c8h9bw1l82s06h77xxrelzhur,0,55.5,-1.1,2023-04-22T15:09:05.975Z,2023-04-22T21:58:56Z,4209096137,233,292,4209096043,56,Right,4209096047,347,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537180017,293,1,2,50,39,1qtaiy11gswx327s0vkibf70n,1,38.1,100,2023-04-22T15:09:14.458Z,2023-04-22T21:59:50Z,4209097185,213,6.1,4209097177,56,Left,4209097181,141,93.9,4209097187,1,,4209097183,212,28.6,4209097179,140,65.0,4209097175,107,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537180123,294,1,2,50,41,1qtaiy11gswx327s0vkibf70n,1,65.1,94.1,2023-04-22T15:09:16.513Z,2023-04-22T21:59:55Z,4209097709,56,Left,4209097717,141,80.9,4209097713,140,68.3,4209097721,212,9.6,4209097723,213,5.1,4211059523,178,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537180307,295,1,2,50,44,1qtaiy11gswx327s0vkibf70n,1,72.8,71.4,2023-04-22T15:09:19.569Z,2023-04-22T22:00:10Z,4209098635,140,79.6,4209098637,141,35.3,4209098631,56,Center,4209106963,22,,4209106961,154,,4209106959,210,16,4209098641,212,25.6,4209098643,213,5.0,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,4211059679,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2537180321,296,16,2,50,47,1qtaiy11gswx327s0vkibf70n,1,79.6,35.6,2023-04-22T15:09:23.079Z,2023-04-22T22:00:11Z,4209959709,395,3.3,4209959711,396,52.5,4209107063,154,,4209107077,215,,4209107065,133,,4209107061,29,,4209107067,55,295,4209107073,102,47.8,3mgjcyaseuexxlssgatjgsand,N. Williams,4209107079,328,,4209107075,103,4209102413,375,50:46.638,4209098705,22,,4209098711,56,Center,31.6,,4209102397,20,,4209107081,136,,4209102407,374,2023-04-22 16:09:21.895,4209107059,81,,4211060075,178,4209107085,231,48.6,4209107083,230,96.3,4209098707,18,,,,,
2537182719,637,1,2,51,47,c8h9bw1l82s06h77xxrelzhur,1,49.9,49.5,2023-04-22T15:10:22.758Z,2023-04-22T22:00:13Z,4211060149,178,,4209117843,189,,4209111685,212,16.2,4209111689,279,G,4209111683,141,46.2,4209111687,213,3.3,4209111681,140,34.6,4209111679,56,Back,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182745,638,1,2,51,49,c8h9bw1l82s06h77xxrelzhur,1,34.9,45,2023-04-22T15:10:25.238Z,2023-04-22T22:00:17Z,4209111855,141,68.6,4209111861,213,1.4,4209111847,56,Back,4211060375,178,,4209119143,189,,4209111851,140,36.9,4209111857,212,16.2,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471611,1048,1,2,51,51,c8h9bw1l82s06h77xxrelzhur,1,35.3,71.8,2023-04-22T15:10:26.895Z,2023-04-22T22:00:21Z,4210678125,212,10.7,4210678581,189,,4210678119,56,Back,4211060487,178,,4210678127,213,1.2,4210678123,141,86.2,4210678121,140,39.4,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471661,1049,1,2,51,53,c8h9bw1l82s06h77xxrelzhur,1,39.4,86.2,2023-04-22T15:10:28.806Z,2023-04-22T22:00:25Z,4210678495,56,Left,4210678499,141,96.2,4210678503,213,0.4,4210678501,212,16.2,4211060697,178,,4210678493,189,,4210678497,140,53.4,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471829,1050,1,2,51,55,c8h9bw1l82s06h77xxrelzhur,1,53.4,96.2,2023-04-22T15:10:30.966Z,2023-04-22T22:00:27Z,4210679571,213,4.2,4210679559,56,Back,4210679811,189,,4210679567,141,67.4,4210679563,140,42.0,4211060841,178,,4210679569,212,23.0,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537471869,1051,1,2,51,58,c8h9bw1l82s06h77xxrelzhur,1,42,67.4,2023-04-22T15:10:33.724Z,2023-04-22T22:00:32Z,4210679751,1,,4210679745,141,21.9,4210679749,213,5.1,4210679739,189,,4211061049,178,,4210679743,140,52.6,4210679747,212,32.9,4210679741,56,Center,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182773,639,1,2,52,2,c8h9bw1l82s06h77xxrelzhur,1,53,25.8,2023-04-22T15:10:37.284Z,2023-04-22T22:00:35Z,4209111989,213,2.9,4209111985,141,29.4,4209111977,56,Back,4211061243,178,,4209111987,212,8.7,4209111981,140,45.0,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182823,640,1,2,52,5,c8h9bw1l82s06h77xxrelzhur,1,45,28.9,2023-04-22T15:10:40.317Z,2023-04-22T22:00:38Z,4209112269,213,5.7,4209112265,141,19.7,4209112261,56,Right,4209112267,212,10.6,4209112263,140,53.2,4211061317,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182877,641,1,2,52,7,c8h9bw1l82s06h77xxrelzhur,0,52.8,18.5,2023-04-22T15:10:42.412Z,2023-04-22T22:00:42Z,4209112525,140,88.5,4209112529,212,37.8,4211061537,178,,4209112521,155,,4209112537,1,,4209112533,213,0.1,4209112523,56,Center,4209112527,141,25.8,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182927,297,12,2,52,9,1qtaiy11gswx327s0vkibf70n,1,12.5,76.4,2023-04-22T15:10:44.920Z,2023-04-22T22:00:47Z,4209112843,15,,4209113087,167,,4209112777,141,100.0,4209112769,56,Back,4209112781,213,1.6,4209112775,140,12.6,4211061685,388,,4209112779,212,17.0,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537182965,298,5,2,52,12,1qtaiy11gswx327s0vkibf70n,0,12.2,101.2,2023-04-22T15:10:47.771Z,2023-04-22T22:00:49Z,4209113009,347,,4209113005,56,Back,4209115569,233,642,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183427,642,5,2,52,12,c8h9bw1l82s06h77xxrelzhur,1,87.8,-1.2,2023-04-22T15:10:47.771Z,2023-04-22T22:00:49Z,4209115487,347,,4209115507,233,298,4209115485,56,Right,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183473,643,1,2,52,25,c8h9bw1l82s06h77xxrelzhur,0,88.3,0,2023-04-22T15:11:00.307Z,2023-04-22T22:00:53Z,4209115715,56,Right,4209115719,141,18.5,4209115723,213,1.2,4209115721,212,14.1,4209115717,140,92.7,4209115713,107,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183499,299,61,2,52,26,1qtaiy11gswx327s0vkibf70n,1,6.8,75.6,2023-04-22T15:11:01.667Z,2023-04-22T22:00:59Z,4209115895,56,Back,4211062203,178,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183561,300,49,2,52,27,1qtaiy11gswx327s0vkibf70n,1,4.8,82.7,2023-04-22T15:11:02.489Z,2023-04-22T22:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537555015,1524,83,2,52,27,c8h9bw1l82s06h77xxrelzhur,1,92.1,23.7,2023-04-22T15:11:03.022Z,2023-04-22T22:30:46Z,4211124989,399,116404,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183623,301,1,2,52,30,1qtaiy11gswx327s0vkibf70n,0,2.3,88.4,2023-04-22T15:11:05.492Z,2023-04-22T22:01:06Z,4209116459,157,,4209116461,56,Back,4209116467,212,2.1,4209116463,140,4.1,4209116471,1,,4209116465,141,89.8,4209116469,213,0.5,4211062601,178,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184813,645,61,2,52,30,c8h9bw1l82s06h77xxrelzhur,1,95.2,4.4,2023-04-22T15:11:05.546Z,2023-04-22T22:01:10Z,4209122719,56,Right,4211062755,178,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
