id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2481849549,484,74,1,28,1,e5p0ehyguld7egzhiedpdnc3w,1,54.4,94.4,2022-11-05T15:28:13.630Z,2022-11-06T01:22:52Z,3896105671,285,,3896105845,233,170,3897874967,178,,3896105669,56,Left,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804563,291,1,1,28,3,e5p0ehyguld7egzhiedpdnc3w,1,46.5,72.6,2022-11-05T15:28:15.574Z,2022-11-06T01:22:56Z,3895873709,212,9.9,3895873711,213,6.1,3895873705,140,55.8,3895873703,56,Center,3897875033,178,,3895873707,141,70.6,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804603,292,1,1,28,6,e5p0ehyguld7egzhiedpdnc3w,1,65.2,58.4,2022-11-05T15:28:18.456Z,2022-11-06T01:23:00Z,3895873913,213,5.4,3895873909,141,44.5,3895873905,56,Center,3895873907,140,72.5,3895873911,212,12.2,3897875093,178,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804627,293,1,1,28,7,e5p0ehyguld7egzhiedpdnc3w,0,71.4,41.3,2022-11-05T15:28:20.323Z,2022-11-06T01:23:03Z,3897875175,178,,3895874071,212,22.6,3895874047,56,Center,3895874053,140,92.5,3895874077,213,0.2,3895874061,141,47.8,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804679,171,49,1,28,10,b9si1jn1lfxfund69e9ogcu2n,1,7.8,54.5,2022-11-05T15:28:22.869Z,2022-11-06T01:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804837,172,1,1,28,12,b9si1jn1lfxfund69e9ogcu2n,1,7.5,54,2022-11-05T15:28:24.966Z,2022-11-06T01:23:09Z,3897875297,178,,3895875169,213,0.1,3895875161,56,Back,3895875167,212,11.9,3895875165,141,55.7,3895875163,140,18.8,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481804871,173,1,1,28,16,b9si1jn1lfxfund69e9ogcu2n,1,20.4,59.1,2022-11-05T15:28:28.928Z,2022-11-06T01:23:13Z,3897875395,178,,3895875363,56,Back,3895875373,213,2.0,3895875365,140,15.6,3895875367,141,74.1,3895875369,212,11.4,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805019,174,1,1,28,18,b9si1jn1lfxfund69e9ogcu2n,1,15.6,74.1,2022-11-05T15:28:30.609Z,2022-11-06T01:23:18Z,3895876119,141,96.3,3895876115,56,Back,3895876123,213,1.3,3895876117,140,19.4,3895876121,212,15.6,3897875455,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482180541,1872,83,1,28,22,e5p0ehyguld7egzhiedpdnc3w,1,82.1,10,2022-11-05T15:28:34.649Z,2022-11-06T01:47:43Z,3897903711,399,490721,,,,,,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805071,175,1,1,28,22,b9si1jn1lfxfund69e9ogcu2n,1,19.6,90.9,2022-11-05T15:28:34.656Z,2022-11-06T01:23:23Z,3895876351,56,Back,3897875537,178,,3895876357,141,81.5,3895876365,213,3.7,3895876353,140,8.9,3895876361,212,12.9,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805161,176,1,1,28,24,b9si1jn1lfxfund69e9ogcu2n,1,10.1,80.9,2022-11-05T15:28:37.136Z,2022-11-06T01:23:27Z,3895876787,140,54.7,3895876781,56,Left,3895876775,155,,3897875603,178,,3895876795,212,46.8,3895876791,141,80.7,3895876803,1,,3895876799,213,6.3,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805179,177,44,1,28,27,b9si1jn1lfxfund69e9ogcu2n,1,54.7,83,2022-11-05T15:28:40.113Z,2022-11-06T01:41:30Z,3895876903,233,294,3895876845,56,Left,3895876847,286,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805155,294,44,1,28,27,e5p0ehyguld7egzhiedpdnc3w,0,45.3,17,2022-11-05T15:28:40.114Z,2022-11-06T01:23:31Z,3895876917,233,177,3895876767,285,,3895876765,56,Back,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805201,178,1,1,28,27,b9si1jn1lfxfund69e9ogcu2n,0,54.7,80.7,2022-11-05T15:28:40.136Z,2022-11-06T01:41:30Z,3897875749,388,,3895876989,56,Center,3895876985,3,,3895876993,140,62.8,3895876999,212,13.9,3895877001,213,5.4,3895876995,141,64.5,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805205,295,49,1,28,31,e5p0ehyguld7egzhiedpdnc3w,1,31.3,47.8,2022-11-05T15:28:44.116Z,2022-11-06T01:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805349,296,1,1,28,31,e5p0ehyguld7egzhiedpdnc3w,1,30.4,50.1,2022-11-05T15:28:44.132Z,2022-11-06T01:23:46Z,3895877879,140,15.0,3895877885,212,16.3,3895877889,213,3.3,3895877881,141,47.3,3895877875,56,Back,3897876087,178,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805439,297,1,1,28,37,e5p0ehyguld7egzhiedpdnc3w,1,14.8,46,2022-11-05T15:28:49.420Z,2022-11-06T01:23:49Z,3895878355,140,22.2,3895878357,141,38.3,3895878359,212,9.4,3895878353,56,Back,3895878361,213,5.7,3897876195,178,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805533,298,1,1,28,41,e5p0ehyguld7egzhiedpdnc3w,1,25.2,34.8,2022-11-05T15:28:53.983Z,2022-11-06T01:23:52Z,3897876257,178,,3895878843,56,Back,3895878851,213,1.5,3895878849,212,23.5,3895878847,141,69.3,3895878845,140,26.3,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805597,299,1,1,28,43,e5p0ehyguld7egzhiedpdnc3w,1,26.9,73.8,2022-11-05T15:28:56.034Z,2022-11-06T01:23:55Z,3895879219,56,Back,3895879223,141,95.9,3897876309,178,,3895879221,140,32.4,3895879227,212,16.1,3895879231,213,1.2,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805675,300,1,1,28,47,e5p0ehyguld7egzhiedpdnc3w,1,32.9,96.5,2022-11-05T15:28:59.939Z,2022-11-06T01:23:57Z,3895879595,140,29.4,3895879599,141,75.9,3895879605,213,4.5,3895879593,56,Back,3897876357,178,,3895879603,212,14.5,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805801,301,1,1,28,51,e5p0ehyguld7egzhiedpdnc3w,1,32.1,63.6,2022-11-05T15:29:03.548Z,2022-11-06T01:24:01Z,3895880247,212,11.9,3895880245,141,46.3,3895880249,213,4.8,3895880241,56,Back,3897876447,178,,3895880243,140,33.5,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805857,302,1,1,28,56,e5p0ehyguld7egzhiedpdnc3w,1,42.1,31.2,2022-11-05T15:29:09.068Z,2022-11-06T01:24:09Z,3895880513,140,47.5,3897876583,178,,3895880515,141,3.5,3895880517,212,19.7,3895880511,56,Back,3895880519,213,5.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805875,303,1,1,28,57,e5p0ehyguld7egzhiedpdnc3w,0,47.8,3.4,2022-11-05T15:29:10.251Z,2022-11-06T01:24:13Z,3895880633,56,Right,3895880641,213,0.4,3895880635,140,63.9,3895880637,141,14.3,3895880631,155,,3897876651,178,,3895880639,212,18.5,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805923,179,1,1,28,58,b9si1jn1lfxfund69e9ogcu2n,1,33.1,79.1,2022-11-05T15:29:11.156Z,2022-11-06T01:24:39Z,3897877301,388,,3895880841,140,40.3,3895880847,213,5.7,3895880845,212,9.4,3895880837,3,,3895880839,56,Back,3895880843,141,71.0,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805937,180,49,1,28,59,b9si1jn1lfxfund69e9ogcu2n,1,40.3,71,2022-11-05T15:29:12.386Z,2022-11-06T01:24:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805959,181,1,1,29,0,b9si1jn1lfxfund69e9ogcu2n,0,47.9,72.6,2022-11-05T15:29:13.120Z,2022-11-06T01:24:47Z,3895881071,56,Back,3895881079,141,74.2,3895881181,236,,3895881075,140,48.3,3895881081,212,1.2,3895881193,286,,3895881185,233,304,3897877447,178,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,3895881083,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481805973,304,74,1,29,0,e5p0ehyguld7egzhiedpdnc3w,1,53.4,20.3,2022-11-05T15:29:13.183Z,2022-11-06T01:25:01Z,3897877697,178,,3895881239,233,181,3895881137,285,,3895881133,56,Right,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806091,182,1,1,29,2,b9si1jn1lfxfund69e9ogcu2n,1,41.4,71,2022-11-05T15:29:14.768Z,2022-11-06T01:25:03Z,3895881733,56,Left,3895881741,213,0.5,3895881735,140,64.9,3895881737,141,93.0,3895881731,155,,3897877725,178,,3895881739,212,28.9,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806101,183,61,1,29,4,b9si1jn1lfxfund69e9ogcu2n,0,68.3,91.4,2022-11-05T15:29:16.862Z,2022-11-06T01:25:08Z,3897877781,178,,3895881795,56,Left,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806111,305,12,1,29,5,e5p0ehyguld7egzhiedpdnc3w,1,27.7,4.3,2022-11-05T15:29:18.154Z,2022-11-06T01:25:11Z,3895881849,212,3.7,3895881853,213,4.9,3895881841,56,Back,3897877843,178,,3895881955,167,,3895881845,141,0.0,3895881843,140,28.4,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806119,184,5,1,29,6,b9si1jn1lfxfund69e9ogcu2n,1,73.7,101.2,2022-11-05T15:29:18.777Z,2022-11-06T01:25:15Z,3895881917,56,Left,3895881919,347,,3895884391,233,306,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806125,306,5,1,29,6,e5p0ehyguld7egzhiedpdnc3w,0,26.3,-1.2,2022-11-05T15:29:18.777Z,2022-11-06T01:25:15Z,3895884463,233,184,3895881939,347,,3895881937,56,Back,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806463,185,1,1,29,21,b9si1jn1lfxfund69e9ogcu2n,1,77.9,100,2022-11-05T15:29:33.616Z,2022-11-06T01:25:19Z,3895883743,140,73.9,3895883747,212,13.1,3895883745,141,83.7,3895883749,213,4.4,3895883741,56,Left,3895967505,107,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806499,186,1,1,29,22,b9si1jn1lfxfund69e9ogcu2n,1,73.9,83.7,2022-11-05T15:29:34.496Z,2022-11-06T01:25:23Z,3895883951,212,8.2,3895883947,140,70.9,3895883945,56,Left,3897878103,388,,3895883949,141,94.8,3895883953,213,2.0,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806505,187,1,1,29,24,b9si1jn1lfxfund69e9ogcu2n,0,70.2,96,2022-11-05T15:29:36.456Z,2022-11-06T01:25:27Z,3895883981,141,96.5,3895883979,140,72.7,3895883985,213,0.1,3895884135,236,,3895884143,286,,3895883983,212,2.6,3895883977,56,Left,3897878221,178,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,3895884139,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806521,307,74,1,29,24,e5p0ehyguld7egzhiedpdnc3w,1,30.5,1.9,2022-11-05T15:29:36.545Z,2022-11-06T01:25:31Z,3897878319,178,,3895884059,56,Back,3895884061,285,,3895884207,233,187,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806575,188,5,1,29,25,b9si1jn1lfxfund69e9ogcu2n,1,69.5,101.4,2022-11-05T15:29:38.306Z,2022-11-06T01:25:34Z,3895884339,347,,3895884495,233,308,3895884337,56,Left,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806557,308,5,1,29,25,e5p0ehyguld7egzhiedpdnc3w,0,30.5,-1.4,2022-11-05T15:29:38.306Z,2022-11-06T01:25:34Z,3895884231,347,,3895884559,233,188,3895884229,56,Back,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806677,189,1,1,29,27,b9si1jn1lfxfund69e9ogcu2n,1,72.7,100,2022-11-05T15:29:40.135Z,2022-11-06T01:25:37Z,3895884897,212,12.9,3895884895,141,85.2,3895884899,213,4.2,3895884891,56,Left,3895884893,140,66.6,3895884889,107,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806739,190,1,1,29,29,b9si1jn1lfxfund69e9ogcu2n,1,65.4,84,2022-11-05T15:29:41.760Z,2022-11-06T01:25:40Z,3895885177,213,3.9,3895885169,56,Center,3895885175,212,15.9,3895885171,140,54.0,3895885173,141,68.7,3897878427,178,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806859,191,1,1,29,31,b9si1jn1lfxfund69e9ogcu2n,1,53.1,66.2,2022-11-05T15:29:44.030Z,2022-11-06T01:25:44Z,3895885877,56,Center,3895885881,141,45.2,3895885887,213,4.5,3895885879,140,50.5,3897878467,178,,3895885883,212,14.5,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481806951,192,1,1,29,35,b9si1jn1lfxfund69e9ogcu2n,1,58.7,19.1,2022-11-05T15:29:48.039Z,2022-11-06T01:25:48Z,3895886403,213,5.5,3895886395,56,Right,3895886401,212,8.9,3895886397,140,65.0,3897878521,178,,3895886399,141,10.3,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807011,193,1,1,29,39,b9si1jn1lfxfund69e9ogcu2n,1,65,11.2,2022-11-05T15:29:51.924Z,2022-11-06T01:25:52Z,3895886677,141,27.1,3895886669,56,Center,3895886679,212,10.9,3895886673,140,66.5,3897878563,178,,3895886683,213,1.4,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807093,194,1,1,29,40,b9si1jn1lfxfund69e9ogcu2n,1,71.5,28.7,2022-11-05T15:29:53.001Z,2022-11-06T01:25:56Z,3895887129,141,26.5,3895887127,140,97.1,3895887131,212,26.9,3897878599,178,,3895887125,56,Center,3895887133,213,6.2,3895887123,155,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807155,195,1,1,29,43,b9si1jn1lfxfund69e9ogcu2n,0,98.4,32.2,2022-11-05T15:29:55.685Z,2022-11-06T01:26:01Z,3895887443,140,98.4,3897878661,178,,3895887447,212,1.4,3895901075,343,2,3895887445,141,34.2,3895893019,155,,3895887449,213,1.6,3895887441,56,Center,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481812501,206,4,1,29,43,b9si1jn1lfxfund69e9ogcu2n,1,95.2,34.9,2022-11-05T15:29:55.759Z,2022-11-06T01:26:23Z,3895916615,9,,3895916623,56,Center,3895916619,10,,3895917629,233,317,3895916627,152,,3895920893,348,8kw1y8mzxtwl4fv8qkc8hoc7p,3895916629,286,,3895916935,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481812591,317,4,1,29,43,e5p0ehyguld7egzhiedpdnc3w,0,4.8,65.1,2022-11-05T15:29:55.760Z,2022-11-06T01:26:22Z,3895917035,152,,3895917031,10,,3895917027,9,,3897879025,178,,3895917033,56,Back,3895917041,285,,3895917685,233,206,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807999,316,43,1,29,45,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:29:58.068Z,2022-11-05T15:33:30Z,3895917587,144,61,3895891903,56,Back,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807161,196,43,1,29,45,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:29:58.401Z,2022-11-05T15:33:46Z,3895895269,108,0,3895895281,231,50.2,3895895279,230,98.9,3895894299,82,0,3895887463,17,0,3895895273,458,0,3895895263,80,0,3895920155,144,15,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,3895895277,147,48.6,3895895275,146,93.4,3895887465,56,3895895267,103,19,3895894285,20,3895895265,102,,Center,0,3895895271,328,0,3895887461,22,,,,,,47.4,,0,,,,,,,,,,
2481807141,309,43,1,29,46,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:29:58.501Z,2022-11-05T15:33:31Z,3895917639,144,10,3895887359,94,0,3895894701,233,196,3895887361,56,Back,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807201,310,43,1,29,46,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:29:58.501Z,2022-11-05T15:33:36Z,3895887699,56,Back,3895887697,94,0,3895896611,233,197,3895918421,144,10,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807213,197,43,1,29,48,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:00.769Z,2022-11-05T15:33:44Z,3895897671,78,0,3895887781,56,Center,3895896475,72,0,3895887779,18,0,3895897675,103,19,3895919881,144,15,3895897689,231,48.9,3895897677,215,0,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,3895897673,102,50.2,3895887777,22,0,3895897685,147,3895896479,82,0,3895897687,230,3895897679,328,,39.9,99.0,3895897681,458,0,3895897683,146,,,,,,0,,88.9,,,,,,,,,,
2481807285,311,43,1,29,50,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:30:02.534Z,2022-11-05T15:33:33Z,3895918007,144,12,3895888135,213,5.9,3895888133,212,11.6,3895888129,140,29.6,3895888127,56,Back,3895888131,141,66.1,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807293,312,43,1,29,51,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:30:03.748Z,2022-11-05T15:33:35Z,3895918183,144,49,,,,,,,,,,,,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807301,313,43,1,29,52,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:30:04.861Z,2022-11-05T15:33:37Z,3895888211,140,24.6,3895888293,156,0,3895888215,212,3.7,3895888217,213,3.5,3895918627,144,1,3895888213,141,58.2,3895888209,56,Back,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807313,198,43,1,29,53,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:05.635Z,2022-11-05T15:33:41Z,3895919367,144,49,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807359,199,43,1,29,53,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:05.922Z,2022-11-05T15:33:41Z,3895919285,144,1,3895888515,141,39.7,3895888517,212,3.7,3895888511,56,Center,3895888519,213,2.6,3895888513,140,72.0,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807507,200,43,1,29,55,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:07.874Z,2022-11-05T15:33:39Z,3895889307,140,81.6,3895889305,56,Center,3895889309,141,21.5,3895889313,213,5.5,3895918923,144,1,3895889311,212,9.7,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807523,201,43,1,30,3,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:15.490Z,2022-11-05T15:33:40Z,3895889379,140,98.9,3895889411,213,1.4,3895889409,212,1.1,3895918961,233,314,3895889589,236,0,3895889377,56,Center,3895919057,144,1,3895889595,286,0,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,3895889407,141,24.2,3895889373,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807535,314,43,1,30,3,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:30:15.590Z,2022-11-05T15:33:41Z,3895919223,144,12,3895889437,56,Back,3895889433,185,0,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807585,315,43,1,30,4,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-11-05T15:30:16.572Z,2022-11-05T15:33:44Z,3895919745,144,6,3895889647,56,Back,3895889649,73,0,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481807581,202,43,1,30,4,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:16.930Z,2022-11-05T15:33:36Z,3895889631,75,0,3895889669,233,315,3895889629,56,Center,3895918557,144,6,,,,,,,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481809321,203,27,1,30,36,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-05T15:30:48.716Z,2022-11-06T00:51:38Z,3895899461,207,,3895899459,201,,3895899463,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
