id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2530327945,477,50,2,56,9,b9si1jn1lfxfund69e9ogcu2n,1,41.1,10.8,2023-04-08T15:12:25.589Z,2023-04-08T22:07:38Z,4172698867,56,Back,4172699047,233,566,4172698869,286,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530327963,566,7,2,56,9,9q0arba2kbnywth8bkxlhgmdr,0,58.9,89.2,2023-04-08T15:12:25.812Z,2023-04-08T22:08:37Z,4172698901,56,Left,4174026057,384,,4172698905,285,,4172699009,233,477,4174231049,389,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331735,489,61,2,56,9,b9si1jn1lfxfund69e9ogcu2n,1,39.1,7.3,2023-04-08T15:12:25.992Z,2023-04-08T22:08:42Z,4174231207,178,,4172717783,56,Back,,,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530327969,567,61,2,56,10,9q0arba2kbnywth8bkxlhgmdr,1,61.3,93.5,2023-04-08T15:12:26.549Z,2023-04-08T22:08:49Z,4172698927,56,Left,4174231613,178,,,,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328001,569,49,2,56,11,9q0arba2kbnywth8bkxlhgmdr,1,63.3,87.5,2023-04-08T15:12:27.658Z,2023-04-08T22:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530327973,568,43,2,56,12,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:12:28.651Z,2023-04-08T15:12:38Z,4172700309,144,61,4172698945,56,Left,,,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328063,570,1,2,56,14,9q0arba2kbnywth8bkxlhgmdr,0,69,78.4,2023-04-08T15:12:30.981Z,2023-04-08T22:08:57Z,4172699387,212,15.4,4174231809,178,,4172699385,141,60.1,4172699383,140,77.6,4172699381,56,Center,4172699389,213,5.3,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328087,478,61,2,56,15,b9si1jn1lfxfund69e9ogcu2n,0,21.2,55.7,2023-04-08T15:12:31.876Z,2023-04-08T22:09:03Z,4174231941,178,,4172699497,56,Back,,,,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328121,571,1,2,56,16,9q0arba2kbnywth8bkxlhgmdr,1,73.5,60.9,2023-04-08T15:12:32.507Z,2023-04-08T22:09:06Z,4172699685,141,58.6,4172699683,140,80.2,4172699687,212,7.2,4172699681,56,Center,4174232029,178,,4172699689,213,6.1,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328135,572,1,2,56,16,9q0arba2kbnywth8bkxlhgmdr,1,80.2,58.6,2023-04-08T15:12:33.306Z,2023-04-08T22:09:09Z,4172699773,140,76.0,4174027875,156,,4172699781,212,4.8,4172699769,56,Center,4172699783,213,3.5,4174232111,178,,4172699777,141,55.9,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328179,573,1,2,56,17,9q0arba2kbnywth8bkxlhgmdr,1,76,55.9,2023-04-08T15:12:33.710Z,2023-04-08T22:09:14Z,4172699947,213,0.4,4172699945,212,7.7,4172699943,141,60.4,4172699939,56,Center,4172699941,140,82.7,4174232203,178,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328187,574,50,2,56,18,9q0arba2kbnywth8bkxlhgmdr,1,86.6,55.8,2023-04-08T15:12:35.216Z,2023-04-08T22:09:21Z,4172699989,286,,4172700609,233,479,4172699987,56,Center,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328277,479,7,2,56,18,b9si1jn1lfxfund69e9ogcu2n,1,13.4,44.2,2023-04-08T15:12:35.449Z,2023-04-08T22:09:25Z,4172700551,233,574,4174028311,385,,4174232427,178,,4172700413,56,Back,4172700415,285,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328299,480,49,2,56,20,b9si1jn1lfxfund69e9ogcu2n,1,20.3,42.4,2023-04-08T15:12:36.518Z,2023-04-08T22:09:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328537,481,1,2,56,21,b9si1jn1lfxfund69e9ogcu2n,1,20,42.1,2023-04-08T15:12:38.283Z,2023-04-08T22:09:32Z,4172701617,56,Right,4174232537,178,,4172701629,213,5.8,4172701621,141,12.8,4172701633,1,,4172701619,140,60.4,4172701623,212,46.9,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328595,482,1,2,56,31,b9si1jn1lfxfund69e9ogcu2n,0,72.7,27,2023-04-08T15:12:48.160Z,2023-04-08T22:09:38Z,4172701911,56,Center,4172701913,140,100.0,4172701915,141,25.2,4174232621,178,,4172701919,213,6.2,4172701917,212,29.7,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328603,483,5,2,56,35,b9si1jn1lfxfund69e9ogcu2n,0,101,27.2,2023-04-08T15:12:51.626Z,2023-04-08T22:09:41Z,4172701965,56,Center,4172701967,346,,4172702505,233,575,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328687,575,5,2,56,35,9q0arba2kbnywth8bkxlhgmdr,1,-1,72.8,2023-04-08T15:12:51.626Z,2023-04-08T22:09:40Z,4172702425,233,483,4172702375,56,Back,4172702377,346,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329077,576,1,2,56,41,9q0arba2kbnywth8bkxlhgmdr,1,3.7,50.1,2023-04-08T15:12:57.738Z,2023-04-08T22:09:54Z,4172704419,212,7.5,4172704421,213,5.6,4172704411,124,,4172704413,56,Back,4172704415,140,9.1,4172705303,189,,4172704427,237,,4172704417,141,42.9,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530603111,982,1,2,56,48,9q0arba2kbnywth8bkxlhgmdr,1,32.3,29.7,2023-04-08T15:13:05.008Z,2023-04-08T22:09:58Z,4174160609,213,1.2,4174160601,56,Back,4174160805,189,,4174160603,140,34.1,4174160605,141,36.3,4174160607,212,4.9,4174233143,178,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329097,577,1,2,56,56,9q0arba2kbnywth8bkxlhgmdr,1,42.2,29.1,2023-04-08T15:13:12.629Z,2023-04-08T22:10:09Z,4174233247,178,,4172704549,212,17.6,4172704543,56,Center,4172704545,140,58.8,4172704547,141,25.3,4172704551,213,6.1,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329113,578,1,2,56,58,9q0arba2kbnywth8bkxlhgmdr,1,58.7,22.4,2023-04-08T15:13:14.590Z,2023-04-08T22:10:14Z,4172704629,212,14.1,4174233561,178,,4172704625,141,3.9,4172704623,140,64.8,4172704619,56,Right,4172704633,213,5.2,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329159,579,1,2,57,0,9q0arba2kbnywth8bkxlhgmdr,1,64.8,3.9,2023-04-08T15:13:16.636Z,2023-04-08T22:10:17Z,4172704905,213,3.0,4172704897,141,7.7,4174233625,178,,4172704893,140,46.9,4172704891,56,Back,4172704899,212,19.0,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329223,580,1,2,57,3,9q0arba2kbnywth8bkxlhgmdr,1,46.3,10.8,2023-04-08T15:13:19.495Z,2023-04-08T22:10:21Z,4172705259,140,41.8,4174233675,178,,4172705261,141,24.6,4172705265,213,2.0,4172705263,212,10.5,4172705257,56,Back,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329357,581,1,2,57,8,9q0arba2kbnywth8bkxlhgmdr,1,42.6,28.3,2023-04-08T15:13:24.533Z,2023-04-08T22:10:23Z,4172705959,212,22.5,4172705961,213,1.6,4172706225,189,,4172705953,140,41.3,4172705955,141,61.3,4172705949,56,Back,4174233767,178,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329405,582,1,2,57,12,9q0arba2kbnywth8bkxlhgmdr,1,56.3,70.8,2023-04-08T15:13:29.227Z,2023-04-08T22:10:27Z,4172706175,213,0.3,4172706173,212,2.8,4172706167,56,Center,4172706171,141,72.2,4172706169,140,58.8,4174233863,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329543,583,1,2,57,15,9q0arba2kbnywth8bkxlhgmdr,1,54.9,68.5,2023-04-08T15:13:32.372Z,2023-04-08T22:10:32Z,4172706785,212,35.2,4172706783,141,68.0,4172706781,140,88.4,4172706777,155,,4172706789,1,,4174233997,178,,4172706787,213,6.3,4172706779,56,Center,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329611,584,1,2,57,20,9q0arba2kbnywth8bkxlhgmdr,0,98.6,71.5,2023-04-08T15:13:37.120Z,2023-04-08T22:10:36Z,4174234151,178,,4172707081,212,27.9,4172707079,141,30.9,4172707083,213,4.6,4172707073,155,,4172707075,56,Center,4172707077,140,94.7,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329669,485,12,2,57,23,b9si1jn1lfxfund69e9ogcu2n,1,5.2,67.3,2023-04-08T15:13:39.645Z,2023-04-08T22:10:39Z,4172707419,141,100.0,4172707425,212,24.7,4172707415,140,12.2,4172707429,213,1.3,4172707409,56,Back,4172707471,167,,4174234279,178,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329675,486,5,2,57,27,b9si1jn1lfxfund69e9ogcu2n,0,13.8,101.9,2023-04-08T15:13:44.458Z,2023-04-08T22:10:43Z,4172708405,233,585,4172707453,347,,4172707451,56,Back,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329879,585,5,2,57,27,9q0arba2kbnywth8bkxlhgmdr,1,86.2,-1.9,2023-04-08T15:13:44.458Z,2023-04-08T22:10:42Z,4172708341,56,Right,4172708365,233,486,4172708343,347,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329919,586,1,2,57,34,9q0arba2kbnywth8bkxlhgmdr,1,81.1,0,2023-04-08T15:13:51.234Z,2023-04-08T22:10:45Z,4172708569,212,11.3,4172708563,56,Right,4172708565,140,71.0,4172708561,107,,4172708567,141,4.5,4172708571,213,2.8,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329999,587,1,2,57,38,9q0arba2kbnywth8bkxlhgmdr,1,71.8,8.5,2023-04-08T15:13:55.017Z,2023-04-08T22:10:49Z,4172708969,56,Center,4172708977,213,1.8,4174234483,178,,4172708971,140,68.0,4172708973,141,29.4,4172708975,212,14.8,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330059,588,1,2,57,41,9q0arba2kbnywth8bkxlhgmdr,1,67.6,34.2,2023-04-08T15:13:57.476Z,2023-04-08T22:10:52Z,4172709261,213,1.7,4172709251,56,Center,4172709253,140,66.2,4174234533,178,,4172709259,212,14.2,4172709257,141,54.9,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330149,589,1,2,57,43,9q0arba2kbnywth8bkxlhgmdr,1,66.4,59.8,2023-04-08T15:13:59.592Z,2023-04-08T22:10:55Z,4174234619,178,,4172709745,140,76.5,4172709749,141,67.6,4172709739,56,Center,4172709755,213,0.5,4172709753,212,11.9,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530579189,972,3,2,57,43,9q0arba2kbnywth8bkxlhgmdr,0,71.5,70,2023-04-08T15:14:00.381Z,2023-04-08T22:10:58Z,4174234709,178,,4174033399,465,,4174033395,56,Center,4174033401,467,5hu4oy1jz8k1c3ajuiueoo2ga,4174033397,286,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330155,590,4,2,57,45,9q0arba2kbnywth8bkxlhgmdr,1,75,65.8,2023-04-08T15:14:01.614Z,2023-04-08T22:11:02Z,4172709781,56,Center,4172709783,152,,4172709785,265,,4172710005,233,487,4172709779,13,,4172709787,286,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330193,487,4,2,57,45,b9si1jn1lfxfund69e9ogcu2n,0,25,34.2,2023-04-08T15:14:01.615Z,2023-04-08T22:11:02Z,4172709957,56,Back,4172710025,233,590,4172709961,265,,4172709955,13,,4172709963,285,,4174234799,178,,4172709959,152,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330955,488,17,2,58,20,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-08T15:14:37.121Z,2023-04-08T22:11:05Z,4172713819,31,,4172713823,13,243,4172713821,392,,,,,,,,,,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332429,591,1,2,59,33,9q0arba2kbnywth8bkxlhgmdr,1,77.1,66.1,2023-04-08T15:15:49.682Z,2023-04-08T22:11:10Z,4172721213,5,,4174235031,178,,4172721215,152,,4172721221,141,62.0,4172721223,212,2.8,4172721225,213,4.6,4172721219,140,76.8,4172721217,56,Center,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332461,592,1,2,59,34,9q0arba2kbnywth8bkxlhgmdr,1,77.2,61.4,2023-04-08T15:15:50.665Z,2023-04-08T22:11:18Z,4172722581,154,,4172721367,212,5.0,4172721369,213,1.5,4172722579,210,13,4172721365,141,68.8,4172721363,140,77.4,4174235155,178,,4172721361,56,Center,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2530332469,593,13,2,59,34,9q0arba2kbnywth8bkxlhgmdr,1,76.2,67,2023-04-08T15:15:50.934Z,2023-04-08T22:11:19Z,4172721409,56,Center,4174035909,120,,4172721925,24,,4172721927,20,,4172722609,102,39.5,4172722625,231,51.1,4172722603,55,592,4172722617,215,,dczrgxyolp7lcz413wkz7ap61,R. James,4174235225,178,,4172722613,103,4172722599,154,,4172722593,29,72.2,,4172722621,328,4172722623,230,98.0,4172722589,81,,4172721407,18,,,,,,,,,,,,
2530332507,490,5,2,59,36,b9si1jn1lfxfund69e9ogcu2n,1,-1.4,59,2023-04-08T15:15:53.409Z,2023-04-08T22:11:20Z,4172721677,233,594,4172721593,346,,4172721591,56,Back,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332493,594,5,2,59,36,9q0arba2kbnywth8bkxlhgmdr,0,101.4,41,2023-04-08T15:15:53.409Z,2023-04-08T22:11:21Z,4172721529,56,Center,4172721699,233,490,4172721533,346,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333149,595,18,2,60,4,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:16:21.264Z,2023-04-08T21:40:03Z,4172724779,44,Midfielder,4172724781,59,29,4172724775,42,,4172724881,55,596,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333155,596,19,2,60,4,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:16:21.265Z,2023-04-08T21:40:04Z,4172724835,145,9,4172724831,42,,4172749983,292,8,4172749985,293,1,4172724839,44,Forward,4172724837,59,10,4172724841,55,595,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530338067,630,40,2,60,5,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:16:21.904Z,2023-04-08T21:40:04Z,4172749505,59,"1, 24, 32, 5, 33, 26, 23, 8, 11, 17, 10, 4, 9, 12, 14, 15, 16, 20, 21",4172749503,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",4172749501,30,"6j3wbk9xlq4om4m8ih6b3tyvp, dczrgxyolp7lcz413wkz7ap61, 7c2wnewpcf1idj6ghj6gu0wyd, 1zxwich342p8fholev7ddkwh6, 7yirx71oya71zjsgldj5ucqcq, b1srdmp4cmwl9k768h8a2ixn9, c83h08n0vnjvfgglyefy03h0p, ehopba709zukxj4vgcync942d, 4z60ztggqxzfbp8w9ijoqefop, e9l5r0txzrjbenli05rn3k4wl, 93soe2rjn0z874cc9ofcesgkp, 5g5wwp5luxo1rz1kp6chvz0x6, actvnm36s31zf8wh8hjikzlqt, e6jaaazxqeczj6ziaj0qnqpxx, 5e2zgfe3ltc6qbnoqdfshqsph, ay02byqc6zdrh5xy3d4fy5qay, 22s7hpp9k5ihtc2pwiaytdp05, 2jc6sdkse1kxjztsgystidot1, 7usl4495egoptlrd762f0arbp",4172749515,194,ehopba709zukxj4vgcync942d,4172749513,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4172749509,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333993,491,1,2,60,31,b9si1jn1lfxfund69e9ogcu2n,0,5,57.3,2023-04-08T15:16:48.099Z,2023-04-08T21:40:08Z,4172729149,140,63.4,4172729157,212,63.6,4172729145,124,,4172729159,213,0.3,4172729153,141,82.0,4172729147,56,Left,4172729165,74,,4172729161,1,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333999,492,4,2,60,35,b9si1jn1lfxfund69e9ogcu2n,1,63.7,81.4,2023-04-08T15:16:52.228Z,2023-04-08T21:40:13Z,4172729173,294,,4172729175,56,Left,4172729177,152,,4172729171,13,,4172927569,233,597,4172729179,286,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333849,597,4,2,60,35,9q0arba2kbnywth8bkxlhgmdr,0,36.3,18.6,2023-04-08T15:16:52.229Z,2023-04-08T21:40:13Z,4172728487,285,,4174193601,388,,4172729127,152,,4172927577,233,492,4172728485,56,Back,4172729125,294,,4172729123,13,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333877,598,43,2,60,36,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-08T15:16:52.898Z,2023-04-08T15:17:03Z,4172728611,212,11.7,4172728615,213,4.8,4172728609,141,2.3,4172729257,144,12,4172728605,56,Back,4172728643,15,0,4172728607,140,37.5,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334957,493,1,2,61,22,b9si1jn1lfxfund69e9ogcu2n,1,70.2,75.7,2023-04-08T15:17:38.725Z,2023-04-08T21:40:20Z,4172733953,5,,4172733955,155,,4174193675,178,,4172733959,56,Center,4172734865,210,15,4172733967,213,5.2,4172734867,154,,4172733965,212,37.0,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,4172733963,141,28.6,4172733961,140,4172733969,1,,4172733957,152,87.9,1,,,,,,,,,,,,,,,,,,,,,,
2530334967,494,15,2,61,25,b9si1jn1lfxfund69e9ogcu2n,1,92.6,31.4,2023-04-08T15:17:42.088Z,2023-04-08T21:40:20Z,4172734919,55,493,4172734911,78,,4172734017,56,Center,4172734923,102,51.4,4172734931,147,45.7,4172734289,20,,4174193761,178,,4172734929,146,99.3,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,4172734015,63,,4172734915,29,4172734927,108,,4172740809,233,,,4172734287,24,4172734925,103,13.3,4172734917,154,,,,,,601,,,,,,,,,
2530334979,601,10,2,61,26,9q0arba2kbnywth8bkxlhgmdr,1,2.2,54.1,2023-04-08T15:17:42.775Z,2023-04-08T21:40:23Z,4172734099,182,,4172740747,177,,4172740839,233,494,4172734097,178,,4174039917,377,,4172734101,56,Back,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334989,602,52,2,61,26,9q0arba2kbnywth8bkxlhgmdr,1,2.7,52.4,2023-04-08T15:17:42.945Z,2023-04-08T21:40:25Z,4174193897,178,,4174040067,377,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335083,603,1,2,61,29,9q0arba2kbnywth8bkxlhgmdr,1,10.7,47.8,2023-04-08T15:17:46.337Z,2023-04-08T21:40:27Z,4172734647,212,22.9,4172734639,123,,4172734649,213,5.6,4172734645,141,25.7,4172734643,140,27.2,4172734641,56,Back,4174193955,178,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335205,604,1,2,61,32,9q0arba2kbnywth8bkxlhgmdr,1,30,25.9,2023-04-08T15:17:48.618Z,2023-04-08T21:40:30Z,4172735327,141,37.4,4174194043,178,,4172735329,212,16.0,4172735325,140,43.3,4172735331,213,0.5,4172735323,56,Back,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335211,605,50,2,61,36,9q0arba2kbnywth8bkxlhgmdr,1,46,32,2023-04-08T15:17:53.201Z,2023-04-08T21:40:46Z,4172735353,286,,4172735351,56,Back,4172735519,233,495,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335219,495,7,2,61,36,b9si1jn1lfxfund69e9ogcu2n,0,54,68,2023-04-08T15:17:53.203Z,2023-04-08T21:40:44Z,4172735405,285,,4172735403,56,Center,4172735463,233,605,4174194455,178,,4174041049,383,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335279,606,1,2,61,38,9q0arba2kbnywth8bkxlhgmdr,1,41.3,22.5,2023-04-08T15:17:54.657Z,2023-04-08T21:40:49Z,4172735681,213,1.8,4172735669,56,Back,4172735671,140,35.7,4174194545,178,,4172735675,141,54.8,4172735679,212,22.7,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335355,607,1,2,61,39,9q0arba2kbnywth8bkxlhgmdr,1,35.9,56.9,2023-04-08T15:17:56.427Z,2023-04-08T21:40:52Z,4174194617,178,,4172736079,56,Back,4172736081,140,49.3,4172736087,213,0.5,4172736085,212,16.0,4172736083,141,68.0,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335463,608,1,2,61,42,9q0arba2kbnywth8bkxlhgmdr,1,49.3,68,2023-04-08T15:17:58.891Z,2023-04-08T21:40:55Z,4172736621,212,26.5,4172736623,213,0.7,4172736619,141,93.5,4172736615,56,Left,4174194677,178,,4172736617,140,68.4,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335505,609,1,2,61,47,9q0arba2kbnywth8bkxlhgmdr,1,72.4,83.1,2023-04-08T15:18:03.507Z,2023-04-08T21:40:59Z,4172736811,140,68.7,4174194763,178,,4172736809,56,Center,4172736815,212,7.0,4172736813,141,74.6,4172736817,213,4.1,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
