id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value
2472104149,135,1,1,22,16,1pse9ta7a45pi2w2grjim70ge,1,29.1,37.7,2022-10-15T14:22:53.323Z,2022-10-15T22:40:23Z,3844648285,213,1.8,3844648277,56,Back,3844648283,212,10.4,3844648279,140,26.6,3847004143,178,,3844648281,141,52.5,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104193,136,1,1,22,18,1pse9ta7a45pi2w2grjim70ge,1,26.6,52.5,2022-10-15T14:22:55.346Z,2022-10-15T22:40:18Z,3847003919,178,,3844648537,56,Center,3844648541,141,47.9,3844648545,213,6.2,3844648543,212,27.9,3844648539,140,53.0,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104207,137,1,1,22,20,1pse9ta7a45pi2w2grjim70ge,1,53,47.9,2022-10-15T14:22:56.586Z,2022-10-15T22:40:14Z,3847003823,178,,3844648613,213,3.8,3844648607,140,47.0,3844648609,141,40.7,3844648605,56,Back,3844648611,212,8.0,3844648667,156,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104255,138,1,1,22,22,1pse9ta7a45pi2w2grjim70ge,1,46.9,42.2,2022-10-15T14:22:58.540Z,2022-10-15T22:40:39Z,3844648859,56,Back,3844648865,141,52.2,3844648873,213,1.9,3847004525,178,,3844648869,212,7.1,3844648861,140,45.0,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104381,139,1,1,22,23,1pse9ta7a45pi2w2grjim70ge,1,45,52.2,2022-10-15T14:22:59.569Z,2022-10-15T22:40:42Z,3844649469,213,0.4,3844649461,56,Center,3847004607,178,,3844649467,212,7.6,3844649465,141,56.9,3844649463,140,51.6,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104393,140,3,1,22,24,1pse9ta7a45pi2w2grjim70ge,0,52.4,57.6,2022-10-15T14:23:00.775Z,2022-10-15T22:40:50Z,3844649661,233,254,3846482223,464,,3847004755,178,,3844649517,56,Center,3844649519,286,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104401,254,7,1,22,24,hzqh7z0mdl3v7gwete66syxp,1,47.6,42.4,2022-10-15T14:23:00.862Z,2022-10-15T22:40:53Z,3844649633,233,140,3846483181,384,,3844649571,285,,3844649567,56,Back,3847004865,178,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104407,255,49,1,22,26,hzqh7z0mdl3v7gwete66syxp,1,47.8,48.5,2022-10-15T14:23:02.639Z,2022-10-15T22:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104471,256,50,1,22,27,hzqh7z0mdl3v7gwete66syxp,1,55,53.6,2022-10-15T14:23:04.504Z,2022-10-15T22:41:04Z,3844650237,233,141,3844649897,56,Center,3844649903,286,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104499,141,7,1,22,28,1pse9ta7a45pi2w2grjim70ge,1,45,46.4,2022-10-15T14:23:04.625Z,2022-10-15T22:41:09Z,3844650075,285,,3846484203,384,,3844650073,56,Back,3847005337,389,,3844650185,233,256,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104515,142,49,1,22,29,1pse9ta7a45pi2w2grjim70ge,1,44.3,34.9,2022-10-15T14:23:06.034Z,2022-10-15T22:41:13Z,,,,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104679,143,1,1,22,30,1pse9ta7a45pi2w2grjim70ge,1,48.5,30.7,2022-10-15T14:23:06.911Z,2022-10-15T22:41:16Z,3844651089,140,79.5,3844651097,212,35.0,3844651105,1,,3844651093,141,11.8,3847005591,178,,3844651101,213,5.9,3844651083,56,Right,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104801,144,1,1,22,38,1pse9ta7a45pi2w2grjim70ge,0,92.7,24.1,2022-10-15T14:23:14.713Z,2022-10-15T22:41:19Z,3844651803,212,16.3,3844651805,213,1.7,3847005695,178,,3844651787,56,Center,3844651799,141,47.9,3844651791,140,90.6,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104853,257,12,1,22,38,hzqh7z0mdl3v7gwete66syxp,1,8.3,52.8,2022-10-15T14:23:15.358Z,2022-10-15T22:41:22Z,3844652079,213,1.4,3847005781,178,,3844652069,140,13.1,3844652077,212,33.6,3844652167,167,,3844652063,56,Back,3844652073,141,100.0,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104877,145,5,1,22,41,1pse9ta7a45pi2w2grjim70ge,1,85,-1.5,2022-10-15T14:23:17.777Z,2022-10-15T22:41:25Z,3844652193,56,Right,3844652215,233,258,3844652195,347,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104861,258,5,1,22,41,hzqh7z0mdl3v7gwete66syxp,0,15,101.5,2022-10-15T14:23:17.777Z,2022-10-15T22:41:25Z,3844652119,56,Back,3844652349,233,145,3844652121,347,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106263,146,1,1,23,20,1pse9ta7a45pi2w2grjim70ge,1,85.5,0,2022-10-15T14:23:56.842Z,2022-10-15T22:41:28Z,3844659803,213,2.2,3844659795,56,Right,3844659793,107,,3844659797,140,81.3,3844659801,212,8.0,3844659799,141,8.5,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106381,147,1,1,23,24,1pse9ta7a45pi2w2grjim70ge,1,70.5,2.5,2022-10-15T14:24:00.797Z,2022-10-15T22:41:34Z,3844660425,140,55.3,3844660423,56,Center,3847006043,178,,3844660427,141,26.2,3844660461,213,2.4,3844660453,212,22.7,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106403,148,1,1,23,26,1pse9ta7a45pi2w2grjim70ge,0,54.9,27.8,2022-10-15T14:24:03.433Z,2022-10-15T22:41:37Z,3844660555,141,36.1,3844660553,140,63.6,3844660557,212,10.7,3844660551,56,Center,3847006099,178,,3844660559,213,0.6,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472545119,1039,67,1,23,28,hzqh7z0mdl3v7gwete66syxp,1,35,57,2022-10-15T14:24:04.587Z,2022-10-15T23:08:52Z,3847034763,233,702,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472545117,702,67,1,23,28,1pse9ta7a45pi2w2grjim70ge,0,65,43,2022-10-15T14:24:04.588Z,2022-10-15T22:57:48Z,3847034771,233,1039,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106411,259,8,1,23,28,hzqh7z0mdl3v7gwete66syxp,1,34.7,61.2,2022-10-15T14:24:04.622Z,2022-10-15T23:08:52Z,3847006161,178,,3844660589,56,Back,3846501049,385,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106539,149,1,1,23,30,1pse9ta7a45pi2w2grjim70ge,1,59.5,29.8,2022-10-15T14:24:07.012Z,2022-10-15T22:41:48Z,3844661293,140,53.5,3844661301,212,9.8,3844661295,141,40.9,3847006505,178,,3844661291,56,Center,3844661305,213,2.3,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106563,150,1,1,23,32,1pse9ta7a45pi2w2grjim70ge,1,53.3,41.5,2022-10-15T14:24:09.121Z,2022-10-15T22:41:50Z,3844661429,56,Center,3844661441,213,0.2,3844661433,141,46.6,3844661435,212,15.3,3844661431,140,67.5,3847006541,178,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106619,151,1,1,23,33,1pse9ta7a45pi2w2grjim70ge,1,67.5,46.6,2022-10-15T14:24:09.867Z,2022-10-15T22:41:53Z,3847006643,178,,3844661727,141,58.8,3844661735,213,2.1,3844661725,140,62.6,3844661723,56,Center,3844661731,212,9.8,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106705,152,1,1,23,35,1pse9ta7a45pi2w2grjim70ge,1,61.8,66.2,2022-10-15T14:24:11.602Z,2022-10-15T22:41:55Z,3844662133,213,1.4,3844662127,140,65.6,3844662129,141,95.1,3844662125,56,Left,3847006777,178,,3844662131,212,20.1,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106767,153,1,1,23,39,1pse9ta7a45pi2w2grjim70ge,1,67.2,93.2,2022-10-15T14:24:15.755Z,2022-10-15T22:41:59Z,3844662459,140,73.6,3844662465,212,7.4,3844662457,56,Left,3844662469,213,0.4,3844662461,141,97.8,3847006851,178,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106909,154,1,1,23,40,1pse9ta7a45pi2w2grjim70ge,1,74.7,96.5,2022-10-15T14:24:17.130Z,2022-10-15T22:42:02Z,3844663293,141,92.0,3847006933,178,,3844663295,212,6.4,3844663289,56,Left,3844663297,213,3.6,3844663291,140,69.3,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107029,155,1,1,23,45,1pse9ta7a45pi2w2grjim70ge,1,68.1,79.1,2022-10-15T14:24:21.634Z,2022-10-15T22:42:04Z,3844663951,140,57.5,3847006999,178,,3844663957,213,3.9,3844663953,141,64.5,3844663947,56,Center,3844663955,212,14.9,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107041,156,1,1,23,48,1pse9ta7a45pi2w2grjim70ge,0,57.9,70.1,2022-10-15T14:24:25.273Z,2022-10-15T22:42:06Z,3844664031,213,6.3,3844664025,140,64.0,3844664023,56,Center,3844664029,212,6.4,3844664027,141,69.9,3847007067,178,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107111,260,61,1,23,48,hzqh7z0mdl3v7gwete66syxp,1,33.8,33.9,2022-10-15T14:24:25.404Z,2022-10-15T22:42:11Z,3847007163,178,,3844664373,56,Back,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472448613,984,54,1,23,51,hzqh7z0mdl3v7gwete66syxp,1,11.7,37.2,2022-10-15T14:24:27.809Z,2022-10-15T22:42:16Z,3846503825,232,,3847007259,389,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107177,261,52,1,23,51,hzqh7z0mdl3v7gwete66syxp,1,12.7,36.6,2022-10-15T14:24:28.232Z,2022-10-15T22:42:19Z,3847007365,179,,3846505371,376,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107287,262,1,1,23,53,hzqh7z0mdl3v7gwete66syxp,1,13.5,39.7,2022-10-15T14:24:30.249Z,2022-10-15T22:42:43Z,3844665447,1,,3847008135,178,,3844665435,56,Back,3844665471,287,,3844665433,123,,3844665441,212,34.7,3844665445,213,1.2,3844665439,141,86.5,2f79rc4i712sxstahjkq6pxp1,B. Leno,,3844665437,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,
2472107519,263,1,1,23,59,hzqh7z0mdl3v7gwete66syxp,1,34.3,89.7,2022-10-15T14:24:35.800Z,2022-10-15T22:42:46Z,3844666873,212,12.1,3844666875,213,3.9,3844666863,56,Back,3844666865,140,26.2,3844666869,141,77.0,3847008221,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107591,264,1,1,24,1,hzqh7z0mdl3v7gwete66syxp,1,26.3,76.3,2022-10-15T14:24:37.854Z,2022-10-15T22:42:51Z,3844667209,140,26.0,3847008331,178,,3844667213,212,28.6,3844667207,56,Back,3844667215,213,4.7,3844667211,141,34.3,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107647,265,1,1,24,4,hzqh7z0mdl3v7gwete66syxp,1,28.8,33.3,2022-10-15T14:24:41.086Z,2022-10-15T22:42:53Z,3844667535,56,Back,3844667541,141,7.6,3844667545,213,4.8,3847008397,178,,3844667543,212,17.5,3844667539,140,30.0,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107775,266,1,1,24,6,hzqh7z0mdl3v7gwete66syxp,1,29.7,7.3,2022-10-15T14:24:43.246Z,2022-10-15T22:42:55Z,3844668317,213,6.1,3844668311,140,41.7,3847008527,178,,3844668313,141,2.9,3844668315,212,13.0,3844668309,56,Back,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107861,267,1,1,24,9,hzqh7z0mdl3v7gwete66syxp,1,40.7,13.4,2022-10-15T14:24:46.329Z,2022-10-15T22:43:03Z,3844668817,56,Back,3844668821,141,22.8,3844668825,213,2.8,3844668823,212,18.5,3844668819,140,24.2,3847008749,178,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107977,268,1,1,24,12,hzqh7z0mdl3v7gwete66syxp,1,23.3,30.1,2022-10-15T14:24:49.189Z,2022-10-15T22:43:06Z,3844669521,140,13.0,3844669527,213,2.3,3844669519,56,Back,3844669525,212,16.6,3847008863,178,,3844669523,141,48.7,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108031,269,1,1,24,17,hzqh7z0mdl3v7gwete66syxp,1,14.2,47,2022-10-15T14:24:53.621Z,2022-10-15T22:43:09Z,3844669831,141,42.5,3844669839,213,6.0,3844669829,140,25.3,3847008933,178,,3844669827,56,Back,3844669833,212,12.1,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108085,270,1,1,24,18,hzqh7z0mdl3v7gwete66syxp,1,24.8,42.4,2022-10-15T14:24:54.942Z,2022-10-15T22:43:11Z,3844670135,212,18.6,3847009025,178,,3844670133,141,48.5,3844670129,56,Back,3844670137,213,2.9,3844670131,140,7.5,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108169,271,1,1,24,20,hzqh7z0mdl3v7gwete66syxp,1,7.5,48.5,2022-10-15T14:24:57.203Z,2022-10-15T22:43:14Z,3844670595,213,1.3,3844670593,212,23.5,3847009117,178,,3844670589,140,13.4,3844670587,56,Back,3844670591,141,81.8,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108319,272,1,1,24,23,hzqh7z0mdl3v7gwete66syxp,1,13.3,82,2022-10-15T14:24:59.920Z,2022-10-15T22:43:17Z,3844671411,140,6.4,3844671417,213,4.2,3844671409,56,Back,3844671413,141,61.7,3847009259,178,,3844671415,212,15.6,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108395,273,1,1,24,29,hzqh7z0mdl3v7gwete66syxp,1,8.4,59.3,2022-10-15T14:25:05.918Z,2022-10-15T22:43:19Z,3844671781,212,25.9,3844671775,56,Back,3847009347,178,,3844671779,141,88.6,3844671777,140,24.2,3844671783,213,0.9,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108525,274,1,1,24,31,hzqh7z0mdl3v7gwete66syxp,1,24.2,89.3,2022-10-15T14:25:08.316Z,2022-10-15T22:43:25Z,3847009497,178,,3844672429,140,39.2,3844672433,212,15.9,3844672427,56,Back,3844672435,213,0.1,3844672431,141,92.1,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108561,275,1,1,24,36,hzqh7z0mdl3v7gwete66syxp,1,62.6,93.8,2022-10-15T14:25:12.887Z,2022-10-15T22:43:29Z,3844672655,140,68.8,3844672661,213,5.2,3844672653,56,Center,3847009699,178,,3844672657,141,76.3,3844672659,212,13.6,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108567,276,61,1,24,37,hzqh7z0mdl3v7gwete66syxp,0,70,78.2,2022-10-15T14:25:14.064Z,2022-10-15T22:43:32Z,3844672689,56,Center,3847009839,178,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108617,157,1,1,24,38,1pse9ta7a45pi2w2grjim70ge,1,31.8,23.1,2022-10-15T14:25:14.582Z,2022-10-15T22:43:37Z,3846512239,212,12.9,3847009987,178,,3846512237,141,14.9,3846512241,213,3.6,3844673005,56,Back,3846512235,140,20.7,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108623,158,49,1,24,39,1pse9ta7a45pi2w2grjim70ge,1,26.3,14.5,2022-10-15T14:25:16.040Z,2022-10-15T22:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108667,159,3,1,24,39,1pse9ta7a45pi2w2grjim70ge,0,25.7,14.9,2022-10-15T14:25:16.073Z,2022-10-15T22:43:46Z,3844673217,285,,3847010291,178,,3844673275,233,277,3844673215,56,Back,3846514399,465,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108641,277,7,1,24,39,hzqh7z0mdl3v7gwete66syxp,0,74.3,85.1,2022-10-15T14:25:16.130Z,2022-10-15T22:43:52Z,3844673091,286,,3846875489,233,159,3844673089,56,Left,3847010545,178,,3846513757,385,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108717,160,1,1,24,40,1pse9ta7a45pi2w2grjim70ge,1,28.9,12.5,2022-10-15T14:25:17.114Z,2022-10-15T22:43:55Z,3844673461,141,10.1,3844673453,56,Back,3847010639,178,,3844673463,212,11.2,3844673459,140,39.5,3844673465,213,6.1,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108755,161,1,1,24,41,1pse9ta7a45pi2w2grjim70ge,1,39.3,12.2,2022-10-15T14:25:18.440Z,2022-10-15T22:44:00Z,3844673747,212,11.2,3844673743,141,27.2,3844673739,56,Back,3844673751,213,1.1,3844673741,140,43.8,3847010803,178,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108911,162,1,1,24,43,1pse9ta7a45pi2w2grjim70ge,1,43.8,27.2,2022-10-15T14:25:20.395Z,2022-10-15T22:44:03Z,3844674637,213,5.7,3844674631,140,63.4,3847010859,178,,3844674633,141,5.3,3844674635,212,25.4,3844674629,56,Right,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108997,163,1,1,24,49,1pse9ta7a45pi2w2grjim70ge,0,81.9,22,2022-10-15T14:25:26.010Z,2022-10-15T22:44:06Z,3844675243,141,32.3,3844675239,140,100.0,3844675249,213,0.3,3844675235,56,Center,3847010955,178,,3844675247,212,21.7,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109007,164,5,1,24,51,1pse9ta7a45pi2w2grjim70ge,0,101.6,40,2022-10-15T14:25:28.177Z,2022-10-15T22:44:09Z,3844675283,56,Center,3844683469,233,278,3844675285,346,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109901,278,5,1,24,51,hzqh7z0mdl3v7gwete66syxp,1,-1.6,60,2022-10-15T14:25:28.177Z,2022-10-15T22:44:09Z,3844680509,346,,3844683433,233,164,3844680507,56,Back,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472111461,279,1,1,26,7,hzqh7z0mdl3v7gwete66syxp,1,4.7,50.9,2022-10-15T14:26:44.035Z,2022-10-15T22:44:15Z,3844690963,155,,3844689307,74,,3844689285,124,,3844689293,140,70.5,3844689301,213,0.2,3844689299,212,71.1,3844689303,1,,3844689297,141,75.6,2f79rc4i712sxstahjkq6pxp1,B. Leno,,3844689289,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2472111481,280,1,1,26,14,hzqh7z0mdl3v7gwete66syxp,0,69,77.8,2022-10-15T14:26:51.238Z,2022-10-15T22:44:19Z,3844689387,213,6.0,3844689381,141,77.2,3847011287,178,,3844689377,140,70.3,3844697491,286,,3844697489,236,,3844689373,56,Center,3844689385,212,1.4,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,3844697909,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,
2472111495,165,74,1,26,14,1pse9ta7a45pi2w2grjim70ge,1,32.2,22.7,2022-10-15T14:26:51.335Z,2022-10-15T22:44:21Z,3844689441,285,,3844697965,233,280,3844689439,56,Back,3847011409,178,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472111501,166,49,1,26,16,1pse9ta7a45pi2w2grjim70ge,1,37.2,23.2,2022-10-15T14:26:52.746Z,2022-10-15T22:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472111553,167,1,1,26,16,1pse9ta7a45pi2w2grjim70ge,1,38.2,24.4,2022-10-15T14:26:52.777Z,2022-10-15T22:44:30Z,3844689765,213,1.0,3844689759,140,46.3,3847011693,178,,3844689763,212,15.0,3844689757,56,Back,3844689761,141,42.5,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472111601,168,1,1,26,17,1pse9ta7a45pi2w2grjim70ge,1,46.3,42.5,2022-10-15T14:26:54.097Z,2022-10-15T22:44:35Z,3844690027,140,35.3,3844690033,213,2.2,3847011857,178,,3844690029,141,67.1,3844690025,56,Back,3844690065,156,,3844690031,212,20.3,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472452045,671,3,1,26,20,1pse9ta7a45pi2w2grjim70ge,0,35.9,84.1,2022-10-15T14:26:57.064Z,2022-10-15T22:44:38Z,3846522095,56,Back,3846522101,467,a9k2946gt4hcqw8jpi6ow3jdh,3847012075,178,,3846522097,286,,3846522099,465,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
