id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/21/value
2451394775,126,1,1,13,38,d5ydtvt96bv7fq04yqm2w2632,1,26.9,73.2,2022-08-27T11:43:53.034Z,2022-08-27T20:19:49Z,3734412037,212,21.9,3737290991,178,,3734412029,56,Back,3734412035,141,46.8,3734412039,213,4.1,3734412031,140,15.0,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451394813,127,1,1,13,49,d5ydtvt96bv7fq04yqm2w2632,0,21.3,40.9,2022-08-27T11:44:04.540Z,2022-08-27T20:19:53Z,3734412205,140,65.5,3737291341,178,,3734412207,141,58.2,3734412201,155,,3734412203,56,Center,3734412209,212,47.9,3734412213,1,,3734412211,213,0.2,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451394857,136,1,1,13,51,6eqit8ye8aomdsrrq0hk3v7gh,0,34.5,42.3,2022-08-27T11:44:06.714Z,2022-08-27T20:19:58Z,3734412387,141,63.9,3734412391,213,0.6,3734412385,140,56.1,3737291713,388,,3734412381,3,,3734412383,56,Center,3734412389,212,27.0,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451394931,128,1,1,13,54,d5ydtvt96bv7fq04yqm2w2632,1,45.9,32.4,2022-08-27T11:44:09.265Z,2022-08-27T20:20:02Z,3737292111,178,,3734412739,141,10.6,3734412735,56,Back,3734412741,212,14.9,3734412743,213,4.6,3734412737,140,44.9,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452930715,1483,43,1,13,55,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:44:10.468Z,2022-08-29T08:33:38Z,3742589105,178,0,3742589107,144,82,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451394949,129,1,1,13,59,d5ydtvt96bv7fq04yqm2w2632,1,56,9.1,2022-08-27T11:44:14.268Z,2022-08-27T20:20:06Z,3734412807,56,Right,3737292457,178,,3734412817,212,5.0,3734412819,213,2.0,3734412813,141,15.7,3734412809,140,53.8,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451394975,130,1,1,14,1,d5ydtvt96bv7fq04yqm2w2632,1,53.8,15.7,2022-08-27T11:44:15.966Z,2022-08-27T20:20:10Z,3734412929,141,20.0,3734412935,213,2.9,3734412919,56,Back,3734412925,140,40.9,3737292967,178,,3734412931,212,13.9,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395025,131,1,1,14,3,d5ydtvt96bv7fq04yqm2w2632,1,40,20,2022-08-27T11:44:18.036Z,2022-08-27T20:20:14Z,3734413157,212,13.9,3734413155,141,36.8,3734413153,140,32.5,3734413159,213,2.2,3734413151,56,Back,3737293431,178,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395069,132,1,1,14,6,d5ydtvt96bv7fq04yqm2w2632,1,34,39.7,2022-08-27T11:44:20.781Z,2022-08-27T20:20:18Z,3734413373,213,1.6,3734413371,212,14.5,3734413369,141,61.0,3734413367,140,34.2,3734413365,56,Back,3737293719,178,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395101,133,1,1,14,8,d5ydtvt96bv7fq04yqm2w2632,1,38,67.1,2022-08-27T11:44:23.624Z,2022-08-27T20:20:22Z,3734413523,56,Left,3734413529,212,25.2,3734413527,141,95.0,3734413531,213,0.9,3737294103,178,,3734413525,140,53.8,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395207,134,1,1,14,11,d5ydtvt96bv7fq04yqm2w2632,1,54.6,95,2022-08-27T11:44:26.223Z,2022-08-27T20:20:26Z,3734414093,213,5.8,3734414085,56,Left,3734414091,212,20.3,3734414087,140,71.3,3734414083,155,,3734414089,141,80.0,3737294563,178,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395259,135,1,1,14,19,d5ydtvt96bv7fq04yqm2w2632,0,86.8,92.5,2022-08-27T11:44:34.684Z,2022-08-27T20:20:32Z,3734414235,140,90.2,3734414229,2,,3734414241,213,4.8,3734414237,141,47.0,3735356633,20,,3734414231,155,,3734414233,56,Center,3735356631,223,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3734414239,212,3737295145,178,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395281,137,12,1,14,21,6eqit8ye8aomdsrrq0hk3v7gh,1,11,52,2022-08-27T11:44:36.444Z,2022-08-27T20:20:35Z,3734414361,140,20.7,3734414363,141,57.1,3737295401,388,,3734414365,212,10.8,3734414377,15,,3734414367,213,0.3,3734414359,56,Back,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395317,136,1,1,14,23,d5ydtvt96bv7fq04yqm2w2632,1,79.2,41.5,2022-08-27T11:44:38.365Z,2022-08-27T20:20:40Z,3737295837,178,,3734414551,3,,3734414553,56,Center,3734414559,212,15.6,3734414557,141,28.1,3734414561,213,5.7,3734414555,140,91.3,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395335,137,1,1,14,25,d5ydtvt96bv7fq04yqm2w2632,1,92.5,27.2,2022-08-27T11:44:40.704Z,2022-08-27T20:20:45Z,3734414679,212,5.5,3734414673,56,Center,3737296227,178,,3734414677,141,28.8,3734414681,213,2.9,3734414675,140,87.4,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395349,138,1,1,14,26,d5ydtvt96bv7fq04yqm2w2632,0,87.4,28.8,2022-08-27T11:44:41.663Z,2022-08-27T20:20:49Z,3734414775,155,,3737296551,178,,3734414785,213,1.3,3734414777,56,Center,3734414783,212,16.8,3735358069,20,,3734414781,141,52.7,3735358067,224,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3734414773,2,3734414779,140,,,,,,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395407,138,12,1,14,27,6eqit8ye8aomdsrrq0hk3v7gh,1,9.8,43.6,2022-08-27T11:44:42.710Z,2022-08-27T20:21:08Z,3737298619,388,,3734415057,140,34.6,3734415061,212,29.7,3734415063,213,0.5,3734415067,15,,3734415053,56,Back,3734415059,141,64.6,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395429,139,1,1,14,31,d5ydtvt96bv7fq04yqm2w2632,1,70.3,28.3,2022-08-27T11:44:46.097Z,2022-08-27T20:21:19Z,3734415161,56,Right,3737299807,388,,3734415169,213,5.1,3734415163,140,72.9,3734415165,141,17.0,3734415167,212,8.2,3734415159,3,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395465,140,1,1,14,32,d5ydtvt96bv7fq04yqm2w2632,1,72.9,17,2022-08-27T11:44:47.323Z,2022-08-27T20:21:23Z,3734415373,56,Center,3734415379,212,22.8,3734415371,3,,3734415381,213,2.7,3734415375,140,53.7,3734415377,141,32.7,3737300149,388,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395519,141,1,1,14,36,d5ydtvt96bv7fq04yqm2w2632,1,53.7,32.7,2022-08-27T11:44:50.797Z,2022-08-27T20:21:27Z,3737300563,178,,3734415645,141,86.3,3734415647,212,37.9,3734415643,140,43.7,3734415649,213,1.9,3734415651,1,,3734415641,56,Back,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395531,139,45,1,14,41,6eqit8ye8aomdsrrq0hk3v7gh,0,49,4,2022-08-27T11:44:56.385Z,2022-08-27T20:21:38Z,3734415821,233,142,3734415719,285,,3734415717,56,Back,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395549,142,3,1,14,41,d5ydtvt96bv7fq04yqm2w2632,1,51,96,2022-08-27T11:44:56.385Z,2022-08-27T20:21:37Z,3734415799,286,,3734415805,233,139,3737301559,178,,3734415797,56,Left,3735364055,464,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395611,143,1,1,14,44,d5ydtvt96bv7fq04yqm2w2632,1,45.4,80.4,2022-08-27T11:44:59.017Z,2022-08-27T20:21:41Z,3734416055,141,51.9,3734416057,212,19.6,3734416051,56,Back,3734416053,140,42.6,3734416059,213,4.6,3737301921,178,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395653,144,1,1,14,49,d5ydtvt96bv7fq04yqm2w2632,1,44.3,48.2,2022-08-27T11:45:04.084Z,2022-08-27T20:21:44Z,3734416231,141,73.9,3734416233,212,17.6,3734416227,56,Back,3734416235,213,1.5,3734416229,140,46.1,3737302143,178,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395745,145,1,1,14,52,d5ydtvt96bv7fq04yqm2w2632,1,54.1,76.3,2022-08-27T11:45:07.401Z,2022-08-27T20:21:48Z,3734416739,141,95.9,3734416737,140,71.7,3734416741,212,22.8,3734416735,56,Left,3734416743,213,0.6,3737302481,178,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451939869,825,43,1,14,54,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:09.345Z,2022-08-27T20:49:36Z,3737428567,144,82,3737309543,178,0,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451939911,826,43,1,14,56,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:10.810Z,2022-08-27T20:49:37Z,3737309751,178,0,3737428619,144,82,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451939925,828,43,1,14,57,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:11.802Z,2022-08-27T20:49:37Z,3737309875,178,0,3737428651,144,82,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451939961,829,43,1,14,58,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:12.888Z,2022-08-27T20:49:38Z,3737310087,178,0,3737428713,144,82,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451939997,830,43,1,14,58,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:13.680Z,2022-08-27T20:49:39Z,3737310321,178,0,3737428757,144,82,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451940011,831,43,1,14,59,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-08-27T11:45:14.190Z,2022-08-27T20:49:40Z,3737428779,144,82,3737310411,178,0,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395785,146,1,1,14,59,d5ydtvt96bv7fq04yqm2w2632,1,75.6,90.7,2022-08-27T11:45:14.686Z,2022-08-27T19:54:24Z,3734416955,213,4.3,3737153927,178,,3734416947,56,Left,3734416951,141,85.0,3734416949,140,74.2,3734416953,212,4.1,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395803,147,1,1,15,2,d5ydtvt96bv7fq04yqm2w2632,1,75.5,74.7,2022-08-27T11:45:17.739Z,2022-08-27T19:54:28Z,3737154285,178,,3734417053,56,Center,3734417059,212,12.8,3734417055,140,84.2,3734417057,141,61.5,3734417061,213,5.5,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395807,148,61,1,15,3,d5ydtvt96bv7fq04yqm2w2632,0,83.6,61.2,2022-08-27T11:45:18.699Z,2022-08-27T19:54:37Z,3734417069,56,Center,3737154989,178,,,,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451940469,837,67,1,15,4,6eqit8ye8aomdsrrq0hk3v7gh,1,12.6,39.6,2022-08-27T11:45:19.011Z,2022-08-27T21:07:48Z,3737312703,233,840,,,,,,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451940459,840,67,1,15,4,d5ydtvt96bv7fq04yqm2w2632,0,87.4,60.4,2022-08-27T11:45:19.012Z,2022-08-27T20:23:48Z,3737312733,233,837,,,,,,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395857,140,12,1,15,4,6eqit8ye8aomdsrrq0hk3v7gh,1,13.9,38.5,2022-08-27T11:45:19.014Z,2022-08-27T21:07:48Z,3734417373,212,17.2,3734417371,141,27.7,3737155655,178,,3734417369,140,28.7,3734417375,213,5.8,3734417365,56,Back,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395869,142,1,1,15,6,6eqit8ye8aomdsrrq0hk3v7gh,0,28.7,27.7,2022-08-27T11:45:21.090Z,2022-08-27T19:54:50Z,3734417437,213,5.6,3734417427,155,,3734417435,212,15.6,3734417431,140,40.1,3734417429,56,Back,3737156155,178,,3734417433,141,12.9,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395877,149,1,1,15,7,d5ydtvt96bv7fq04yqm2w2632,0,60.2,76.5,2022-08-27T11:45:22.704Z,2022-08-27T19:54:53Z,3734417487,213,5.2,3734417479,56,Center,3734417485,212,9.5,3734417477,3,,3734417483,141,64.1,3734417481,140,64.4,3737156473,388,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395865,141,49,1,15,8,6eqit8ye8aomdsrrq0hk3v7gh,1,28.7,27.7,2022-08-27T11:45:23.731Z,2022-08-27T19:54:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395899,143,1,1,15,9,6eqit8ye8aomdsrrq0hk3v7gh,0,32.5,26.6,2022-08-27T11:45:24.086Z,2022-08-27T19:54:58Z,3734417579,140,38.0,3734417585,213,5.5,3734417583,212,8.3,3734417581,141,17.8,3737156773,178,,3734417577,56,Back,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395963,144,4,1,15,9,6eqit8ye8aomdsrrq0hk3v7gh,1,37,24.4,2022-08-27T11:45:24.730Z,2022-08-27T19:55:31Z,3734417897,152,,3734417895,56,Back,3734417899,286,,3734418005,233,150,3734417893,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451395975,150,4,1,15,9,d5ydtvt96bv7fq04yqm2w2632,0,63,75.6,2022-08-27T11:45:24.731Z,2022-08-27T19:55:31Z,3734417957,285,,3734417947,56,Center,3737159051,178,,3734417951,152,,3734418031,233,144,3734418979,10,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396251,145,1,1,15,33,6eqit8ye8aomdsrrq0hk3v7gh,1,41.5,23.7,2022-08-27T11:45:48.641Z,2022-08-27T19:55:50Z,3734419239,56,Back,3734419245,212,18.7,3734419247,213,2.1,3734419243,141,48.0,3734419241,140,33.2,3734419235,5,,3734419237,152,,3737160115,178,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396297,146,1,1,15,38,6eqit8ye8aomdsrrq0hk3v7gh,1,30.1,54.2,2022-08-27T11:45:53.698Z,2022-08-27T19:55:57Z,3734419483,56,Back,3734419489,212,14.8,3734419487,141,32.4,3737160621,178,,3734419485,140,30.8,3734419491,213,4.8,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396333,147,1,1,15,42,6eqit8ye8aomdsrrq0hk3v7gh,1,31.6,24.1,2022-08-27T11:45:57.180Z,2022-08-27T19:56:03Z,3734419665,213,5.0,3734419659,140,34.6,3737161031,178,,3734419663,212,11.6,3734419657,56,Back,3734419661,141,7.7,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396447,148,1,1,15,44,6eqit8ye8aomdsrrq0hk3v7gh,1,34.4,8.5,2022-08-27T11:45:59.525Z,2022-08-27T19:56:06Z,3734420225,56,Back,3734420239,213,2.0,3734420233,212,13.8,3737161335,178,,3734420227,140,29.5,3734420229,141,27.3,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396505,149,1,1,15,51,6eqit8ye8aomdsrrq0hk3v7gh,1,35.3,38.5,2022-08-27T11:46:06.009Z,2022-08-27T19:56:09Z,3734420527,140,29.9,3734420531,212,13.7,3737161529,178,,3734420525,56,Back,3734420533,213,2.0,3734420529,141,56.9,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396549,150,1,1,15,54,6eqit8ye8aomdsrrq0hk3v7gh,1,31.1,66.1,2022-08-27T11:46:09.486Z,2022-08-27T19:56:12Z,3737161689,178,,3734420759,141,91.5,3734420755,56,Back,3734420761,212,17.3,3734420757,140,32.1,3734420763,213,1.5,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396613,151,1,1,15,58,6eqit8ye8aomdsrrq0hk3v7gh,1,31.4,82.4,2022-08-27T11:46:12.923Z,2022-08-27T19:56:15Z,3737161811,178,,3734421083,141,77.6,3734421081,140,21.9,3734421079,56,Back,3734421085,212,10.5,3734421087,213,3.5,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396639,152,1,1,16,0,6eqit8ye8aomdsrrq0hk3v7gh,0,23.3,83.8,2022-08-27T11:46:15.148Z,2022-08-27T19:56:22Z,3734421203,155,,3734421209,140,64.1,3737162305,178,,3734421213,141,67.2,3734421219,1,,3734421217,213,6.0,3734421205,56,Center,3734421215,212,44.3,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396651,151,44,1,16,2,d5ydtvt96bv7fq04yqm2w2632,1,40.3,31.4,2022-08-27T11:46:17.181Z,2022-08-27T21:07:49Z,3734421267,285,,3734421265,56,Back,3734421269,233,153,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396643,153,44,1,16,2,6eqit8ye8aomdsrrq0hk3v7gh,0,59.7,68.6,2022-08-27T11:46:17.182Z,2022-08-27T19:56:29Z,3734421227,56,Center,3734421229,286,,3734421275,233,151,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396677,152,1,1,16,2,d5ydtvt96bv7fq04yqm2w2632,0,42.8,29.4,2022-08-27T11:46:17.238Z,2022-08-27T21:07:49Z,3734421367,140,68.9,3734421381,213,5.6,3737163447,388,,3734421365,56,Right,3734421373,212,34.5,3734421385,1,,3734421363,3,,3734421369,141,0.0,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396683,153,5,1,16,6,d5ydtvt96bv7fq04yqm2w2632,0,67,-1.2,2022-08-27T11:46:21.172Z,2022-08-27T19:56:42Z,3734421399,347,,3734421629,233,154,3734421397,56,Right,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396725,154,5,1,16,6,6eqit8ye8aomdsrrq0hk3v7gh,1,33,101.2,2022-08-27T11:46:21.172Z,2022-08-27T19:56:42Z,3734421595,233,153,3734421585,56,Back,3734421587,347,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396799,155,1,1,16,16,6eqit8ye8aomdsrrq0hk3v7gh,1,32.9,100,2022-08-27T11:46:31.405Z,2022-08-27T19:56:48Z,3734421909,141,89.1,3734421903,107,,3734421913,213,4.9,3734421911,212,8.4,3734421905,56,Back,3734421907,140,34.3,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396813,156,1,1,16,17,6eqit8ye8aomdsrrq0hk3v7gh,1,34.3,89.1,2022-08-27T11:46:32.278Z,2022-08-27T19:56:52Z,3737164755,178,,3734421985,212,4.9,3734421979,56,Back,3734421987,213,1.9,3734421981,140,33.0,3734421983,141,96.0,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396853,157,1,1,16,18,6eqit8ye8aomdsrrq0hk3v7gh,1,33,96,2022-08-27T11:46:33.488Z,2022-08-27T19:56:58Z,3734422179,141,86.8,3734422171,56,Back,3737165219,178,,3734422183,213,4.4,3734422181,212,6.6,3734422177,140,31.1,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396953,158,1,1,16,20,6eqit8ye8aomdsrrq0hk3v7gh,1,36.8,85.7,2022-08-27T11:46:35.527Z,2022-08-27T19:57:07Z,3734422645,196,,3734422655,213,5.4,3734422647,56,Right,3737165897,178,,3734422657,1,,3734422653,212,58.8,3734422643,155,,3734422651,141,19.7,awda32rw2clw0sjemf7rkcel1,C. Eriksen,3734422649,140,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451396979,159,1,1,16,26,6eqit8ye8aomdsrrq0hk3v7gh,1,73.9,33.4,2022-08-27T11:46:41.756Z,2022-08-27T19:57:14Z,3737166479,178,,3734422733,56,Center,3734422739,212,20.3,3734422737,141,63.1,3734422735,140,75.6,3734422741,213,1.5,,,,,,,5wengf05apke7rv3kms186j56,A. Elanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451952711,1043,67,1,16,28,6eqit8ye8aomdsrrq0hk3v7gh,1,75,65.8,2022-08-27T11:46:43.251Z,2022-08-27T21:07:50Z,3737381393,233,937,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
