id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/10/value,qualifier/12/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2449982779,138,1,1,14,51,6eqit8ye8aomdsrrq0hk3v7gh,1,80.9,55.2,2022-08-22T19:15:09.352Z,2022-08-23T05:07:47Z,3726922725,212,11.5,3727424045,178,,3726922727,213,1.9,3726922719,56,Center,3726922721,140,77.8,3726922723,141,71.4,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450076489,1634,83,1,14,54,c8h9bw1l82s06h77xxrelzhur,1,27,27.2,2022-08-22T19:15:12.345Z,2022-08-23T06:01:35Z,3727454627,399,222690,,,,,,,,,,,,,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982783,139,1,1,14,54,6eqit8ye8aomdsrrq0hk3v7gh,1,69.4,72.2,2022-08-22T19:15:13.139Z,2022-08-23T05:07:57Z,3726922751,141,77.0,3726922747,56,Center,3726922753,212,12.2,3727424097,178,,3726922749,140,58.2,3726922755,213,2.9,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982805,140,1,1,14,55,6eqit8ye8aomdsrrq0hk3v7gh,1,58.2,77,2022-08-22T19:15:14.140Z,2022-08-23T05:08:00Z,3726922915,213,0.3,3727424131,178,,3726922909,140,75.9,3726922907,56,Left,3726922911,141,84.9,3726922913,212,19.3,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982809,141,1,1,14,58,6eqit8ye8aomdsrrq0hk3v7gh,1,76,84.2,2022-08-22T19:15:16.345Z,2022-08-23T05:08:07Z,3727424199,178,,3726922939,141,71.3,3726922935,56,Center,3726922943,213,4.6,3726922941,212,8.9,3726922937,140,74.7,,,,,,,5wengf05apke7rv3kms186j56,A. Elanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982825,142,1,1,14,58,6eqit8ye8aomdsrrq0hk3v7gh,1,74.7,71.3,2022-08-22T19:15:17.038Z,2022-08-23T05:08:11Z,3726923027,212,18.6,3726923025,141,74.0,3726923023,140,92.3,3726923029,213,0.1,3726923021,56,Center,3727424223,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982841,143,1,1,15,0,6eqit8ye8aomdsrrq0hk3v7gh,1,90.1,70.7,2022-08-22T19:15:19.024Z,2022-08-23T05:09:45Z,3726924697,22,,3726923135,212,12.6,3727419995,178,,3726923137,213,4.4,3726924695,154,,3726924693,210,16,3726923133,141,53.3,3726923131,140,86.1,5wengf05apke7rv3kms186j56,A. Elanga,3726923129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2450076559,902,43,1,15,2,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-08-22T19:15:20.269Z,2022-08-23T06:02:01Z,3727454851,144,82,3727454823,178,0,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982855,144,3,1,15,3,6eqit8ye8aomdsrrq0hk3v7gh,1,87.3,48.4,2022-08-22T19:15:21.518Z,2022-08-23T04:59:29Z,3726923259,233,160,3727187555,465,,3726923243,286,,3726923241,56,Center,3727419999,178,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982853,160,45,1,15,3,c8h9bw1l82s06h77xxrelzhur,0,12.7,51.6,2022-08-22T19:15:21.518Z,2022-08-23T04:59:30Z,3726923235,285,,3726923233,56,Back,3726923285,233,144,,,,,,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449982857,145,16,1,15,5,6eqit8ye8aomdsrrq0hk3v7gh,1,89.2,52.4,2022-08-22T19:15:23.493Z,2022-08-23T05:09:46Z,3726924727,214,,3726924719,55,143,3726923251,56,Center,3726924717,154,,3726924729,215,,3726923729,374,2022-08-22 20:15:22.585,3726924731,230,96.7,3727186573,395,96.7,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,3726923249,17,,,3727420039,178,,3726923247,22,3726923723,20,3726923733,375,3726923253,254,,3727186575,396,3726924713,76,,3726924725,103,,50.5,,15:04.437,,3.2,3726924723,102,53.8,3726924733,231,49.3,3726924715,29,,,,,,,
2449983219,161,1,1,16,13,c8h9bw1l82s06h77xxrelzhur,1,50,49.9,2022-08-22T19:16:31.410Z,2022-08-23T07:10:23Z,3727420051,178,,3726925801,141,51.3,3726925797,56,Back,3726925803,212,7.7,3726925805,213,3.0,3727366263,278,,3726925799,140,42.7,3726925807,279,G,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983257,162,1,1,16,14,c8h9bw1l82s06h77xxrelzhur,1,43.4,47.4,2022-08-22T19:16:32.557Z,2022-08-23T04:59:34Z,3726926115,140,33.6,3726926121,213,4.2,3726926117,141,23.3,3727420055,178,,3726926113,56,Back,3726926119,212,19.4,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450059947,1042,1,1,16,15,c8h9bw1l82s06h77xxrelzhur,1,33.3,25.7,2022-08-22T19:16:33.664Z,2022-08-23T04:59:34Z,3727366653,213,2.1,3727366647,140,28.5,3727366651,212,10.5,3727366645,56,Back,3727366649,141,39.2,3727420063,178,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450059969,1043,1,1,16,16,c8h9bw1l82s06h77xxrelzhur,1,28.5,39.2,2022-08-22T19:16:34.310Z,2022-08-23T07:12:16Z,3727420067,178,,3727366745,56,Back,3727366753,213,1.6,3727366749,141,66.9,3727366747,140,27.7,3727366751,212,18.9,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450060031,1044,1,1,16,20,c8h9bw1l82s06h77xxrelzhur,1,27.7,66.9,2022-08-22T19:16:38.386Z,2022-08-23T04:59:34Z,3727366991,141,60.2,3727366993,212,10.7,3727366987,140,36.9,3727366983,56,Back,3727420071,178,,3727366995,213,5.8,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450060045,1045,1,1,16,21,c8h9bw1l82s06h77xxrelzhur,1,36.9,60.2,2022-08-22T19:16:39.636Z,2022-08-23T04:59:34Z,3727367081,141,41.5,3727367083,212,28.2,3727367077,56,Back,3727420079,178,,3727367079,140,12.9,3727367085,213,3.6,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450060079,1046,1,1,16,26,c8h9bw1l82s06h77xxrelzhur,1,14.7,37.5,2022-08-22T19:16:44.384Z,2022-08-23T04:59:38Z,3727367223,141,28.0,3727367221,140,26.3,3727420083,178,,3727367219,56,Back,3727367227,213,5.8,3727367225,212,13.8,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450060097,1047,1,1,16,28,c8h9bw1l82s06h77xxrelzhur,1,25.1,31.7,2022-08-22T19:16:47.012Z,2022-08-23T04:59:37Z,3727367315,141,66.0,3727420135,178,,3727367317,212,23.3,3727367313,140,25.7,3727367311,56,Back,3727367319,213,1.5,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450060145,1048,1,1,16,31,c8h9bw1l82s06h77xxrelzhur,1,25.7,66,2022-08-22T19:16:50.107Z,2022-08-23T07:10:48Z,3727367503,141,39.5,3727367499,56,Back,3727367501,140,24.7,3727367505,212,18.1,3727367507,213,4.7,3727420147,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983269,163,1,1,16,36,c8h9bw1l82s06h77xxrelzhur,1,25,40.4,2022-08-22T19:16:54.481Z,2022-08-23T04:59:36Z,3726926193,212,10.6,3726926191,141,32.6,3726926187,56,Back,3726926197,213,5.8,3727420107,178,,3726926189,140,33.7,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983299,164,1,1,16,37,c8h9bw1l82s06h77xxrelzhur,1,33.7,32.6,2022-08-22T19:16:55.592Z,2022-08-23T04:59:36Z,3726926369,212,10.6,3726926367,141,33.1,3726926363,56,Back,3727420103,178,,3726926371,213,3.1,3726926365,140,23.6,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983345,165,1,1,16,42,c8h9bw1l82s06h77xxrelzhur,1,28,13.4,2022-08-22T19:17:00.820Z,2022-08-23T04:59:36Z,3726926661,140,8.6,3727420099,178,,3726926663,141,37.0,3726926665,212,25.9,3726926659,56,Back,3726926667,213,2.5,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983389,166,1,1,16,48,c8h9bw1l82s06h77xxrelzhur,1,14.2,45.8,2022-08-22T19:17:06.630Z,2022-08-23T04:59:35Z,3726926959,56,Back,3726926967,213,5.2,3726926965,212,16.4,3726926961,140,21.5,3726926963,141,24.4,3727420087,178,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983397,167,1,1,16,54,c8h9bw1l82s06h77xxrelzhur,0,34.4,35,2022-08-22T19:17:12.278Z,2022-08-23T04:59:36Z,3726927023,213,1.2,3726927021,212,28.1,3726927017,140,43.8,3726927015,56,Back,3727420115,178,,3726927019,141,73.7,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983401,147,61,1,16,55,6eqit8ye8aomdsrrq0hk3v7gh,0,55.6,29.3,2022-08-22T19:17:13.398Z,2022-08-23T04:59:37Z,3727420119,178,,3726927037,56,Center,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983415,148,5,1,16,57,6eqit8ye8aomdsrrq0hk3v7gh,0,56.8,-1,2022-08-22T19:17:15.521Z,2022-08-23T04:59:37Z,3726927105,347,,3726927275,233,168,3726927103,56,Right,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983435,168,5,1,16,57,c8h9bw1l82s06h77xxrelzhur,1,43.2,101,2022-08-22T19:17:15.521Z,2022-08-23T04:59:37Z,3726927255,233,148,3726927239,56,Back,3726927241,347,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983465,169,1,1,16,59,c8h9bw1l82s06h77xxrelzhur,1,41.1,100,2022-08-22T19:17:17.489Z,2022-08-23T04:59:38Z,3726927449,107,,3726927457,212,32.1,3726927461,1,,3726927455,141,81.9,3726927453,140,13.2,3726927459,213,3.6,3726927451,56,Back,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983483,170,1,1,17,3,c8h9bw1l82s06h77xxrelzhur,1,13.2,81.9,2022-08-22T19:17:22.062Z,2022-08-23T04:59:39Z,3726927597,212,28.3,3727420161,178,,3726927595,141,40.4,3726927599,213,4.8,3726927591,56,Back,3726927593,140,15.4,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983499,171,1,1,17,7,c8h9bw1l82s06h77xxrelzhur,1,15.4,40.4,2022-08-22T19:17:25.828Z,2022-08-23T04:59:39Z,3726927715,213,2.7,3726927709,140,4.1,3726927713,212,13.4,3726927707,56,Back,3727420173,178,,3726927711,141,49.4,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983509,172,1,1,17,9,c8h9bw1l82s06h77xxrelzhur,1,4.1,49.6,2022-08-22T19:17:27.659Z,2022-08-23T04:59:40Z,3726927761,140,24.7,3726927763,141,57.5,3727420177,178,,3726927765,212,22.3,3726927759,56,Back,3726927767,213,0.2,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983535,173,1,1,17,10,c8h9bw1l82s06h77xxrelzhur,1,24.5,57.5,2022-08-22T19:17:28.880Z,2022-08-23T04:59:40Z,3726927905,212,16.4,3726927899,56,Back,3726927907,213,4.5,3727420189,178,,3726927901,140,21.1,3726927903,141,34.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983571,174,1,1,17,13,c8h9bw1l82s06h77xxrelzhur,1,24,37.4,2022-08-22T19:17:31.297Z,2022-08-23T04:59:40Z,3726928127,140,23.1,3726928125,56,Back,3727420193,178,,3726928133,213,1.6,3726928129,141,71.6,3726928131,212,23.3,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450071827,1294,43,1,17,14,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-08-22T19:17:33.042Z,2022-08-23T05:36:11Z,3727440009,144,82,3727439977,178,0,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983589,175,1,1,17,14,c8h9bw1l82s06h77xxrelzhur,1,22.7,71.9,2022-08-22T19:17:33.053Z,2022-08-23T04:59:41Z,3726928237,212,7.7,3726928235,141,75.9,3727420203,178,,3726928233,140,29.6,3726928239,213,0.4,3726928231,56,Back,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983613,176,1,1,17,19,c8h9bw1l82s06h77xxrelzhur,1,30.8,71.1,2022-08-22T19:17:37.858Z,2022-08-23T04:59:41Z,3726928405,56,Back,3727420207,178,,3726928407,140,34.0,3726928411,212,24.2,3726928413,213,4.9,3726928409,141,35.9,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983673,177,1,1,17,23,c8h9bw1l82s06h77xxrelzhur,1,38.3,31.3,2022-08-22T19:17:41.855Z,2022-08-23T04:59:41Z,3727420211,178,,3726928799,212,6.4,3726928793,56,Back,3726928801,213,5.9,3726928797,141,27.7,3726928795,140,43.9,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983695,178,1,1,17,31,c8h9bw1l82s06h77xxrelzhur,1,62.7,47.6,2022-08-22T19:17:49.490Z,2022-08-23T04:59:42Z,3726928925,56,Left,3727420215,178,,3726928935,1,,3726928927,140,76.3,3726928929,141,92.1,3726928931,212,33.5,3726928933,213,1.1,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983725,179,1,1,17,35,c8h9bw1l82s06h77xxrelzhur,1,76.3,92.1,2022-08-22T19:17:53.608Z,2022-08-23T04:59:42Z,3726929119,140,64.9,3726929123,212,17.3,3726929121,141,73.8,3726929117,56,Center,3726929125,213,3.9,3727420223,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983733,180,1,1,17,38,c8h9bw1l82s06h77xxrelzhur,1,68.8,73.4,2022-08-22T19:17:56.164Z,2022-08-23T04:59:42Z,3726929187,140,86.9,3726929185,56,Left,3726929191,212,20.1,3726929193,213,0.3,3727420227,178,,3726929189,141,83.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983765,181,1,1,17,39,c8h9bw1l82s06h77xxrelzhur,1,87.2,82.7,2022-08-22T19:17:57.984Z,2022-08-23T04:59:43Z,3726929417,212,11.4,3726929409,56,Center,3726929411,140,82.3,3726929419,213,4.2,3726929413,141,67.7,3727420231,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983767,182,1,1,17,41,c8h9bw1l82s06h77xxrelzhur,0,86.8,77.7,2022-08-22T19:17:59.735Z,2022-08-23T04:59:43Z,3726931051,213,1.4,3726931047,141,81.0,3726931079,286,,3726931049,212,2.3,3726931045,140,87.2,3726931073,236,,3726929425,56,Left,3726931075,233,149,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,3727420235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983769,149,74,1,17,41,6eqit8ye8aomdsrrq0hk3v7gh,1,11.3,17.5,2022-08-22T19:17:59.771Z,2022-08-23T04:59:43Z,3726929431,56,Back,3727420243,178,,3726929433,285,,3726929683,233,182,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983777,183,1,1,17,43,c8h9bw1l82s06h77xxrelzhur,0,78.5,70.1,2022-08-22T19:18:01.348Z,2022-08-23T04:59:44Z,3726929487,140,85.0,3726929493,213,5.2,3726929485,56,Center,3726929491,212,15.9,3726929489,141,49.0,3726929483,155,,3727420251,178,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983785,150,12,1,17,44,6eqit8ye8aomdsrrq0hk3v7gh,1,13.1,48.4,2022-08-22T19:18:02.742Z,2022-08-23T04:59:44Z,3726929531,141,39.4,3726929529,140,20.8,3726929527,56,Back,3726929533,212,10.1,3727420255,388,,3726929541,15,,3726929535,213,5.6,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983791,184,1,1,17,46,c8h9bw1l82s06h77xxrelzhur,0,76.7,58.1,2022-08-22T19:18:04.749Z,2022-08-23T04:59:44Z,3726929581,140,83.0,3726929583,141,62.9,3727420259,178,,3726929587,213,0.5,3726929579,56,Center,3726929585,212,7.4,3726929635,233,149,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450072051,821,67,1,17,46,6eqit8ye8aomdsrrq0hk3v7gh,1,17.6,39.8,2022-08-22T19:18:05.068Z,2022-08-23T07:10:04Z,3727440661,233,1319,,,,,,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450072047,1319,67,1,17,46,c8h9bw1l82s06h77xxrelzhur,0,82.4,60.2,2022-08-22T19:18:05.069Z,2022-08-23T05:38:04Z,3727440669,233,821,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983793,151,8,1,17,46,6eqit8ye8aomdsrrq0hk3v7gh,1,17.5,39.2,2022-08-22T19:18:05.080Z,2022-08-23T07:10:05Z,3727189013,384,,3726929589,56,Back,3727420267,178,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449984081,155,61,1,17,48,6eqit8ye8aomdsrrq0hk3v7gh,1,36.6,32.5,2022-08-22T19:18:06.642Z,2022-08-23T04:59:46Z,3727420299,178,,3726931395,56,Back,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983821,185,1,1,17,48,c8h9bw1l82s06h77xxrelzhur,0,68.8,62.7,2022-08-22T19:18:06.659Z,2022-08-23T04:59:45Z,3726929785,212,1.2,3726929779,56,Center,3727420291,178,,3726929787,213,1.7,3726929783,141,64.5,3726929781,140,68.7,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983827,186,1,1,17,50,c8h9bw1l82s06h77xxrelzhur,0,67.9,76.7,2022-08-22T19:18:08.690Z,2022-08-23T04:59:46Z,3726929809,212,3.8,3726929799,56,Left,3726929803,140,70.5,3726929811,213,0.8,3726929807,141,80.6,3727420303,178,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983837,152,61,1,17,50,6eqit8ye8aomdsrrq0hk3v7gh,1,31,19.7,2022-08-22T19:18:08.732Z,2022-08-23T04:59:46Z,3726929873,56,Back,3727420311,178,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983859,187,1,1,17,55,c8h9bw1l82s06h77xxrelzhur,1,72,66.3,2022-08-22T19:18:13.440Z,2022-08-23T04:59:47Z,3726929993,140,74.1,3726929991,56,Center,3726929999,213,4.9,3727420319,178,,3726929997,212,10.1,3726929995,141,51.8,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983877,188,1,1,17,55,c8h9bw1l82s06h77xxrelzhur,1,74.1,51.8,2022-08-22T19:18:13.981Z,2022-08-23T04:59:47Z,3726930101,213,0.5,3726930095,140,81.1,3726930097,141,57.6,3727420327,178,,3726930545,210,13,3726930093,56,Center,3726930099,212,8.3,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983897,190,13,1,17,58,c8h9bw1l82s06h77xxrelzhur,1,84.1,47,2022-08-22T19:18:16.327Z,2022-08-23T04:59:48Z,3726930579,102,41.5,3726930585,230,98.4,3726930183,56,Center,3726930181,17,,3727420331,178,,3726930179,22,,3726930581,103,26.4,3726930583,215,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,3726930571,84,,,3726930573,29,,3726930587,231,3726930327,20,3726930575,55,,,,,,,,,,,,,49.3,188,,,,,,,,,,,,,,,,,
2449983875,153,43,1,17,59,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-08-22T19:18:17.306Z,2022-08-22T19:22:50Z,3726930089,56,Back,3726941647,144,45,3726941503,233,189,3726930091,285,0,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983895,189,43,1,17,59,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-08-22T19:18:17.306Z,2022-08-22T19:23:28Z,3726930169,56,Center,3726930171,286,0,3726943159,144,3,,,,,,,,,,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983885,154,5,1,17,59,6eqit8ye8aomdsrrq0hk3v7gh,1,-0.8,58.3,2022-08-22T19:18:17.429Z,2022-08-23T04:59:48Z,3726930135,346,,3726930283,233,191,3726930131,56,Back,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449983907,191,5,1,17,59,c8h9bw1l82s06h77xxrelzhur,0,100.8,41.7,2022-08-22T19:18:17.429Z,2022-08-23T04:59:48Z,3726930313,233,154,3726930241,56,Center,3726930243,346,,,,,,,,,,,,,,,,,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
