id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2509029769,391,1,1,39,53,4dsgumo7d4zupm2ugsvm4zm4d,1,88,84.9,2023-02-18T13:10:34.279Z,2023-02-18T18:16:38Z,4039139879,213,2.3,4039139871,56,Left,4041130353,178,,4039139873,140,81.1,4039139877,212,10.5,4039139875,141,96.0,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029807,392,1,1,39,58,4dsgumo7d4zupm2ugsvm4zm4d,1,78.9,86.9,2023-02-18T13:10:38.928Z,2023-02-18T18:16:43Z,4041130777,178,,4039140099,213,3.7,4039140091,141,79.8,4039140083,56,Left,4039140095,212,9.3,4039140087,140,71.3,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029829,393,1,1,40,1,4dsgumo7d4zupm2ugsvm4zm4d,1,71.3,79.8,2023-02-18T13:10:41.546Z,2023-02-18T18:16:49Z,4039140181,56,Left,4039140189,213,0.6,4039140183,140,76.8,4039140185,141,85.5,4041131353,178,,4039140187,212,7.0,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029853,394,1,1,40,1,4dsgumo7d4zupm2ugsvm4zm4d,1,76.8,85.5,2023-02-18T13:10:42.203Z,2023-02-18T18:16:53Z,4039140345,56,Center,4039140347,140,67.2,4039140351,212,11.9,4041131685,178,,4039140353,213,3.7,4039140349,141,76.1,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029879,395,1,1,40,3,4dsgumo7d4zupm2ugsvm4zm4d,1,67.2,76.1,2023-02-18T13:10:43.947Z,2023-02-18T18:16:58Z,4039140497,56,Center,4039140511,212,12.6,4039140505,141,58.2,4041132133,178,,4039140501,140,70.3,4039140515,213,5.0,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029905,396,1,1,40,4,4dsgumo7d4zupm2ugsvm4zm4d,1,70.3,58.2,2023-02-18T13:10:45.316Z,2023-02-18T18:17:03Z,4039140655,140,63.6,4039140661,212,11.5,4039140653,56,Center,4039140663,213,4.1,4041132515,178,,4039140659,141,44.9,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029915,397,1,1,40,6,4dsgumo7d4zupm2ugsvm4zm4d,1,62.4,44.3,2023-02-18T13:10:46.399Z,2023-02-18T18:17:06Z,4039140733,213,6.0,4039140725,56,Center,4039140727,140,73.8,4041132797,178,,4039140729,141,38.8,4039140731,212,12.5,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509029953,398,1,1,40,6,4dsgumo7d4zupm2ugsvm4zm4d,1,73.8,38.8,2023-02-18T13:10:47.208Z,2023-02-18T18:17:14Z,4039140947,213,4.0,4039140945,212,10.3,4041133267,178,,4039140943,141,27.4,4039140939,56,Center,4039140941,140,67.3,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030037,399,1,1,40,9,4dsgumo7d4zupm2ugsvm4zm4d,1,65.5,23.8,2023-02-18T13:10:50.006Z,2023-02-18T18:17:18Z,4039141423,213,5.5,4039141419,141,1.3,4041133605,178,,4039141421,212,22.0,4039141415,140,80.5,4039141413,56,Right,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030041,318,45,1,40,15,b496gs285it6bheuikox6z9mj,0,13.5,92.5,2023-02-18T13:10:55.573Z,2023-02-18T18:17:40Z,4039141445,285,,4039141617,233,400,4039141443,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030059,400,3,1,40,15,4dsgumo7d4zupm2ugsvm4zm4d,1,86.5,7.5,2023-02-18T13:10:55.573Z,2023-02-18T18:17:39Z,4039141549,233,318,4039141523,56,Right,4040403961,464,,4041135481,178,,4039141525,286,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030083,401,1,1,40,16,4dsgumo7d4zupm2ugsvm4zm4d,0,84.2,21.2,2023-02-18T13:10:56.562Z,2023-02-18T18:17:45Z,4039141643,140,84.1,4041135977,178,,4039141647,212,4.8,4039141645,141,28.3,4039141649,213,1.6,4039141641,56,Center,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030097,319,8,1,40,16,b496gs285it6bheuikox6z9mj,1,15.4,72.2,2023-02-18T13:10:57.128Z,2023-02-18T18:17:49Z,4041136257,178,,4039141707,56,Back,4040408325,385,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030115,402,3,1,40,17,4dsgumo7d4zupm2ugsvm4zm4d,0,87.2,23.7,2023-02-18T13:10:57.808Z,2023-02-18T18:18:33Z,4039142015,233,320,4039141821,286,,4041140151,178,,4039141819,56,Center,4040410661,464,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030133,320,7,1,40,17,b496gs285it6bheuikox6z9mj,0,12.8,76.3,2023-02-18T13:10:58.019Z,2023-02-18T18:18:37Z,4039141907,285,,4039141905,56,Back,4040412173,385,,4039141931,233,402,4041140431,178,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509477767,1170,83,1,40,19,b496gs285it6bheuikox6z9mj,1,9.9,81.2,2023-02-18T13:11:00.118Z,2023-02-18T19:37:44Z,4041506119,399,223340,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030157,403,61,1,40,20,4dsgumo7d4zupm2ugsvm4zm4d,0,91.3,19.9,2023-02-18T13:11:00.426Z,2023-02-18T18:18:46Z,4039142023,56,Right,4041141173,178,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030191,321,5,1,40,21,b496gs285it6bheuikox6z9mj,1,-1,84.5,2023-02-18T13:11:02.183Z,2023-02-18T18:18:50Z,4039142207,233,404,4039142175,56,Back,4039142177,346,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509030175,404,5,1,40,21,4dsgumo7d4zupm2ugsvm4zm4d,0,101,15.5,2023-02-18T13:11:02.183Z,2023-02-18T18:18:50Z,4039142103,346,,4039142101,56,Right,4039142305,233,321,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031025,322,1,1,41,9,b496gs285it6bheuikox6z9mj,1,5.1,57.2,2023-02-18T13:11:49.381Z,2023-02-18T18:18:57Z,4039146391,140,67.0,4039146399,1,,4039146389,56,Center,4039146403,74,,4039146387,124,,4039146393,141,67.1,4039146395,212,65.3,4039146397,213,0.1,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031031,323,61,1,41,12,b496gs285it6bheuikox6z9mj,1,67,67.1,2023-02-18T13:11:53.325Z,2023-02-18T18:19:11Z,4041143295,178,,4039146433,56,Center,4041143293,15,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031035,405,49,1,41,14,4dsgumo7d4zupm2ugsvm4zm4d,1,27.2,27.8,2023-02-18T13:11:54.765Z,2023-02-18T18:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031057,406,1,1,41,15,4dsgumo7d4zupm2ugsvm4zm4d,1,27.2,27.8,2023-02-18T13:11:55.684Z,2023-02-18T18:19:21Z,4039146549,212,10.5,4041144031,178,,4039146547,141,12.4,4039146545,140,28.4,4039146543,56,Back,4039146551,213,4.8,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031089,407,1,1,41,16,4dsgumo7d4zupm2ugsvm4zm4d,1,28.1,12.7,2023-02-18T13:11:56.536Z,2023-02-18T18:19:26Z,4039146703,56,Back,4039146707,141,22.6,4039146711,213,0.9,4039146705,140,33.3,4039146709,212,8.7,4041144369,178,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031173,408,1,1,41,18,4dsgumo7d4zupm2ugsvm4zm4d,1,35.8,32.2,2023-02-18T13:11:58.604Z,2023-02-18T18:19:34Z,4039147179,141,58.8,4039147183,213,2.1,4039147181,212,21.3,4041144857,178,,4039147177,140,25.1,4039147175,56,Back,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031227,409,1,1,41,23,4dsgumo7d4zupm2ugsvm4zm4d,1,35.5,65,2023-02-18T13:12:03.870Z,2023-02-18T18:19:39Z,4039147549,56,Back,4039147553,141,54.6,4039147557,212,8.2,4039147551,140,39.4,4039147559,213,5.2,4041145263,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031247,410,1,1,41,26,4dsgumo7d4zupm2ugsvm4zm4d,1,44.5,57.9,2023-02-18T13:12:06.774Z,2023-02-18T18:19:44Z,4041145611,178,,4039147629,212,6.2,4039147631,213,1.7,4039147627,141,66.9,4039147625,140,43.6,4039147623,56,Back,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031277,411,1,1,41,27,4dsgumo7d4zupm2ugsvm4zm4d,1,43.6,66.9,2023-02-18T13:12:07.982Z,2023-02-18T18:19:51Z,4041146125,178,,4039147797,140,32.9,4039147803,213,3.2,4039147795,56,Back,4039147799,141,66.5,4039147801,212,11.2,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031317,412,1,1,41,30,4dsgumo7d4zupm2ugsvm4zm4d,1,33.9,63.5,2023-02-18T13:12:10.511Z,2023-02-18T18:19:54Z,4039147993,140,46.6,4039147997,212,14.2,4041146427,178,,4039147995,141,56.3,4039147999,213,5.9,4039147991,56,Back,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031431,413,1,1,41,32,4dsgumo7d4zupm2ugsvm4zm4d,1,48.1,58.1,2023-02-18T13:12:12.362Z,2023-02-18T18:20:03Z,4041147257,178,,4039148583,1,,4039148571,56,Left,4039148573,140,67.2,4039148581,213,0.9,4039148575,141,97.2,4039148577,212,33.3,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509446333,1084,83,1,41,40,b496gs285it6bheuikox6z9mj,1,27.7,27.7,2023-02-18T13:12:20.961Z,2023-02-18T19:05:00Z,4041337285,399,116216,,,,,,,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031455,414,1,1,41,40,4dsgumo7d4zupm2ugsvm4zm4d,1,75.9,80.3,2023-02-18T13:12:20.980Z,2023-02-18T18:20:09Z,4039148671,140,80.6,4039148669,56,Left,4041147787,178,,4039148673,141,88.1,4039148675,212,7.2,4039148677,213,0.8,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031499,415,1,1,41,42,4dsgumo7d4zupm2ugsvm4zm4d,1,80.6,88.1,2023-02-18T13:12:23.059Z,2023-02-18T18:21:02Z,4039148899,213,4.6,4039148891,56,Center,4039148893,140,79.1,4041151909,178,,4039148897,212,13.6,4039148895,141,68.3,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031505,416,1,1,41,43,4dsgumo7d4zupm2ugsvm4zm4d,0,79.1,68.3,2023-02-18T13:12:24.308Z,2023-02-18T18:21:11Z,4039148949,141,67.7,4039149027,233,324,4039148951,212,1.2,4039149025,236,,4039148947,140,80.2,4039148945,56,Center,4041152355,178,,4039148953,213,5.9,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,4039149035,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031511,324,74,1,41,44,b496gs285it6bheuikox6z9mj,1,22.7,39.1,2023-02-18T13:12:24.426Z,2023-02-18T18:21:17Z,4041152747,21,,4039148979,56,Back,4039148983,285,,4039149081,233,416,4041152749,178,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031559,325,1,1,41,45,b496gs285it6bheuikox6z9mj,1,24.7,40,2023-02-18T13:12:25.836Z,2023-02-18T18:21:53Z,4039149261,56,Back,4039149269,213,5.3,4039149265,141,33.4,4039149267,212,5.5,4041155335,178,,4039149263,140,27.8,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031513,417,43,1,41,45,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-02-18T13:12:25.935Z,2023-02-18T13:13:23Z,4039149005,56,Center,4039153745,144,61,,,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031567,326,49,1,41,46,b496gs285it6bheuikox6z9mj,1,32.2,42.4,2023-02-18T13:12:26.555Z,2023-02-18T18:22:00Z,,,,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031607,327,1,1,41,49,b496gs285it6bheuikox6z9mj,0,36.3,44.9,2023-02-18T13:12:29.527Z,2023-02-18T18:22:04Z,4039149515,1,,4039149513,213,0.7,4039149503,141,100.0,4039149493,56,Left,4039149487,155,,4039149507,212,56.3,4039149497,140,75.8,4041156123,178,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031615,328,5,1,41,53,b496gs285it6bheuikox6z9mj,0,72.2,101.1,2023-02-18T13:12:33.812Z,2023-02-18T18:22:10Z,4039150205,233,418,4039149529,56,Left,4039149533,347,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031729,418,5,1,41,53,4dsgumo7d4zupm2ugsvm4zm4d,1,27.8,-1.1,2023-02-18T13:12:33.812Z,2023-02-18T18:22:09Z,4039150147,56,Back,4039150177,233,328,4039150149,347,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031749,419,1,1,41,59,4dsgumo7d4zupm2ugsvm4zm4d,1,31.3,0,2023-02-18T13:12:39.852Z,2023-02-18T18:22:12Z,4039150245,141,18.7,4039150235,107,,4039150237,56,Back,4039150279,189,,4039150249,212,14.6,4039150241,140,26.5,4039150253,213,1.9,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509031915,420,1,1,42,4,4dsgumo7d4zupm2ugsvm4zm4d,1,30,21.1,2023-02-18T13:12:44.675Z,2023-02-18T18:22:17Z,4041157271,178,,4039151189,140,38.0,4039151191,141,10.6,4039151195,213,5.6,4039151193,212,11.0,4039151187,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032021,421,1,1,42,13,4dsgumo7d4zupm2ugsvm4zm4d,1,39.4,20.6,2023-02-18T13:12:53.949Z,2023-02-18T18:22:26Z,4039151779,212,13.2,4039151781,213,2.2,4041158055,178,,4039151773,56,Back,4039151775,140,31.7,4039151777,141,35.9,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032091,422,1,1,42,18,4dsgumo7d4zupm2ugsvm4zm4d,1,34.1,42.4,2023-02-18T13:12:59.100Z,2023-02-18T18:22:33Z,4039152023,140,43.6,4039152025,141,42.8,4039152027,212,10.0,4039152017,56,Back,4039152029,213,0.0,4041158655,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032141,423,1,1,42,20,4dsgumo7d4zupm2ugsvm4zm4d,1,45.6,44.9,2023-02-18T13:13:01.244Z,2023-02-18T18:22:37Z,4039152311,213,3.3,4039152305,140,38.5,4039152307,141,43.7,4039152303,56,Back,4041158989,178,,4039152309,212,7.5,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032159,424,1,1,42,24,4dsgumo7d4zupm2ugsvm4zm4d,1,42.5,39.4,2023-02-18T13:13:04.706Z,2023-02-18T18:22:43Z,4039152397,141,3.7,4039152401,213,5.6,4041159327,178,,4039152395,140,73.0,4039152393,56,Right,4039153583,1,,4039152399,212,40.2,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509279061,707,45,1,42,28,b496gs285it6bheuikox6z9mj,0,23.3,93.6,2023-02-18T13:13:09.117Z,2023-02-18T18:23:12Z,4040443077,233,977,4040442955,56,Back,4040442957,285,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509279045,977,3,1,42,28,4dsgumo7d4zupm2ugsvm4zm4d,1,76.7,6.4,2023-02-18T13:13:09.117Z,2023-02-18T18:23:12Z,4040442907,56,Right,4040444915,465,,4040442909,286,,4041161601,178,,4040444983,233,707,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032319,425,1,1,42,30,4dsgumo7d4zupm2ugsvm4zm4d,1,77.6,24.2,2023-02-18T13:13:11.099Z,2023-02-18T18:23:23Z,4039153169,212,3.5,4039153171,213,1.6,4041162625,178,,4039153165,140,77.6,4039153167,141,29.3,4039153163,56,Center,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509281067,708,45,1,42,33,b496gs285it6bheuikox6z9mj,0,23.1,75.8,2023-02-18T13:13:13.699Z,2023-02-18T18:23:30Z,4040453709,233,978,4040453591,285,,4040453587,56,Back,,,,,,,,,,,,,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509281049,978,3,1,42,33,4dsgumo7d4zupm2ugsvm4zm4d,1,76.9,24.2,2023-02-18T13:13:13.699Z,2023-02-18T18:23:29Z,4041163357,178,,4040454511,233,708,4040454301,464,,4040453529,56,Center,4040453531,286,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032335,426,1,1,42,35,4dsgumo7d4zupm2ugsvm4zm4d,1,74.7,22.3,2023-02-18T13:13:15.402Z,2023-02-18T18:23:35Z,4039153253,56,Center,4039153257,141,27.1,4039153261,213,2.5,4039153255,140,70.4,4039153259,212,5.6,4041163921,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032371,427,1,1,42,36,4dsgumo7d4zupm2ugsvm4zm4d,0,72.4,27.5,2023-02-18T13:13:16.916Z,2023-02-18T18:23:39Z,4039153473,140,100.0,4041164293,178,,4039153477,212,30.8,4039153475,141,27.7,4039153479,213,0.0,4039153469,56,Center,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032375,329,5,1,42,39,b496gs285it6bheuikox6z9mj,1,-1.2,70.9,2023-02-18T13:13:19.616Z,2023-02-18T18:23:43Z,4039153489,56,Back,4039153491,346,,4039153529,233,428,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509032373,428,5,1,42,39,4dsgumo7d4zupm2ugsvm4zm4d,0,101.2,29.1,2023-02-18T13:13:19.616Z,2023-02-18T18:23:43Z,4039153545,233,329,4039153485,56,Center,4039153487,346,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033081,330,1,1,43,20,b496gs285it6bheuikox6z9mj,0,4.8,50.7,2023-02-18T13:14:00.412Z,2023-02-18T18:23:53Z,4039157123,212,69.6,4039157127,1,,4039157119,140,67.4,4039157245,189,,4039157125,213,0.3,4039157115,124,,4039157129,74,,4039157117,56,Left,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,4039157121,141,,,,,,,,,,,,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033087,429,49,1,43,25,4dsgumo7d4zupm2ugsvm4zm4d,1,26.8,19.3,2023-02-18T13:14:05.604Z,2023-02-18T18:24:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033165,430,1,1,43,25,4dsgumo7d4zupm2ugsvm4zm4d,0,26.8,19.3,2023-02-18T13:14:05.644Z,2023-02-18T18:24:05Z,4039157443,213,0.1,4041166347,178,,4039157435,56,Center,4039157437,140,62.6,4039157433,157,,4039157445,1,,4039157441,212,37.7,4039157439,141,23.9,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033187,331,44,1,43,29,b496gs285it6bheuikox6z9mj,1,35.2,79.1,2023-02-18T13:14:10.184Z,2023-02-18T18:49:03Z,4039157555,285,,4039157569,233,431,4039157553,56,Back,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033177,431,44,1,43,29,4dsgumo7d4zupm2ugsvm4zm4d,0,64.8,20.9,2023-02-18T13:14:10.185Z,2023-02-18T18:24:09Z,4039157501,286,,4039157499,56,Right,4039157637,233,331,,,,,,,,,,,,,,,,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033205,332,1,1,43,29,b496gs285it6bheuikox6z9mj,0,34.1,81.8,2023-02-18T13:14:10.273Z,2023-02-18T18:49:03Z,4039157649,141,89.3,4039157653,213,0.7,4041168133,178,,4039157651,212,7.6,4039157643,3,,4039157647,140,39.5,4039157645,56,Back,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509033211,432,61,1,43,30,4dsgumo7d4zupm2ugsvm4zm4d,0,63.3,5.6,2023-02-18T13:14:10.674Z,2023-02-18T18:24:40Z,4041169073,21,,4039157679,56,Right,4041169075,178,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
