id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,assist,qualifier/14/value,qualifier/13/value,qualifier/18/value
2478848003,421,61,2,46,58,9q0arba2kbnywth8bkxlhgmdr,1,69.6,39.7,2022-10-29T15:04:41.012Z,2022-10-30T00:05:12Z,3882217189,178,,3880340029,56,Center,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848135,422,1,2,47,1,9q0arba2kbnywth8bkxlhgmdr,1,53.3,41.3,2022-10-29T15:04:44.164Z,2022-10-30T00:05:18Z,3880340615,140,53.6,3880340619,212,10.4,3882217329,178,,3880340617,141,56.6,3880340611,56,Center,3880340621,213,1.5,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848207,423,1,2,47,4,9q0arba2kbnywth8bkxlhgmdr,1,53.2,51.5,2022-10-29T15:04:47.500Z,2022-10-30T00:05:21Z,3880340993,213,4.6,3880340983,140,52.0,3880340987,141,31.1,3880340981,56,Center,3882217395,178,,3880340989,212,13.9,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848243,424,1,2,47,7,9q0arba2kbnywth8bkxlhgmdr,1,53.3,24.8,2022-10-29T15:04:49.845Z,2022-10-30T00:05:24Z,3880341115,213,5.2,3880341107,56,Right,3880341109,140,60.1,3880341113,212,15.6,3880341111,141,4.4,3882217435,178,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848391,425,1,2,47,8,9q0arba2kbnywth8bkxlhgmdr,1,59.8,4.7,2022-10-29T15:04:50.937Z,2022-10-30T00:05:28Z,3880341839,213,2.3,3880341829,56,Right,3880341835,141,15.2,3882217507,178,,3880341837,212,9.6,3880341833,140,53.7,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848539,426,1,2,47,13,9q0arba2kbnywth8bkxlhgmdr,1,56.2,19.4,2022-10-29T15:04:56.378Z,2022-10-30T00:05:33Z,3882217635,178,,3880342655,56,Right,3880342659,141,8.2,3880342661,212,12.6,3880342663,213,5.6,3880342657,140,65.7,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479087027,903,3,2,47,17,9q0arba2kbnywth8bkxlhgmdr,0,88.7,15.6,2022-10-29T15:05:00.193Z,2022-10-30T00:05:42Z,3881636575,286,,3881636581,467,aititrd343hal6ount0dp5zze,3881636573,56,Right,3882217787,178,,3881636577,465,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848575,427,1,2,47,18,9q0arba2kbnywth8bkxlhgmdr,1,83.7,17.2,2022-10-29T15:05:01.486Z,2022-10-30T00:05:47Z,3882217911,178,,3880342809,141,19.3,3880342805,140,75.3,3880342815,212,8.9,3880342801,56,Right,3880342819,213,3.0,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478848663,428,1,2,47,20,9q0arba2kbnywth8bkxlhgmdr,1,76.9,19.2,2022-10-29T15:05:03.021Z,2022-10-30T00:06:11Z,3880349615,210,16,3880343175,2,,3881637283,224,,3880343185,212,28.0,3880343187,213,0.9,3880343181,140,93.0,3880343177,155,,3880349619,22,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,3881637285,20,,,3880343183,141,3882218005,178,3880349617,154,3880343179,56,,,,,,,,,,,,,,,,,,,,,,52.0,,,Center,1,,,
2478848669,429,16,2,47,22,9q0arba2kbnywth8bkxlhgmdr,1,94.2,53.2,2022-10-29T15:05:04.891Z,2022-10-30T00:06:12Z,3880343205,56,Center,3880347587,17,,3881637829,395,98.4,3880347591,328,,3880347597,374,2022-10-29 16:05:04.436,3880349731,29,,3880343199,22,,3880349739,102,52.2,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,3880349749,231,50.9,,3880349747,230,3880349741,103,3881637831,396,3880349729,76,3880347603,375,3880349745,136,3882218491,388,,3880349733,154,,3880349743,214,,3880347585,15,3880349735,55,428,,,,98.4,16.5,50.9,,,,47:21.667,
2478850251,415,1,2,47,56,e5p0ehyguld7egzhiedpdnc3w,1,50.3,50.1,2022-10-29T15:05:39.169Z,2022-10-30T00:09:00Z,3880351191,212,10.0,3880351181,141,47.4,3880351173,140,40.9,3880351161,56,Back,3880351199,213,3.3,3880351203,279,G,3882219343,178,,3880375701,189,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857019,432,1,2,47,58,e5p0ehyguld7egzhiedpdnc3w,1,38,50.3,2022-10-29T15:05:40.772Z,2022-10-30T00:14:23Z,3880386263,141,59.4,3880386261,140,27.3,3880386267,213,2.6,3882220563,178,,3880386265,212,12.8,3880386259,56,Back,3880386783,189,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479124933,752,1,2,48,0,e5p0ehyguld7egzhiedpdnc3w,1,26.9,60.8,2022-10-29T15:05:43.188Z,2022-10-30T00:14:26Z,3881851379,213,4.6,3881851375,141,36.9,3881851377,212,16.3,3881851371,56,Back,3881851373,140,25.3,3882222009,178,,3881851369,189,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125171,753,1,2,48,4,e5p0ehyguld7egzhiedpdnc3w,1,39.6,17.3,2022-10-29T15:05:46.778Z,2022-10-30T02:28:45Z,3881854425,189,,3881852631,141,28.5,3881852627,56,Back,3881852633,212,9.6,3882220799,178,,3881852629,140,34.1,3881852635,213,2.2,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856239,429,1,2,48,6,e5p0ehyguld7egzhiedpdnc3w,0,27.8,21.7,2022-10-29T15:05:48.801Z,2022-10-30T02:28:49Z,3880381941,213,6.2,3880381935,140,42.9,3880381939,212,15.9,3882222769,178,,3880381933,56,Back,3880382455,189,,3880381937,141,19.6,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125081,908,8,2,48,7,9q0arba2kbnywth8bkxlhgmdr,1,60.2,78.1,2022-10-29T15:05:50.567Z,2022-10-30T00:10:43Z,3881852253,385,,3881852299,189,,3881852165,56,Center,3882222905,178,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125193,754,1,2,48,9,e5p0ehyguld7egzhiedpdnc3w,0,34.1,28.5,2022-10-29T15:05:51.936Z,2022-10-30T00:11:10Z,3881852865,236,,3881852779,56,Back,3881852785,212,2.7,3881854183,189,,3881852783,141,31.7,3882223425,178,,3881852867,286,,3881852781,140,35.7,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,3881852787,213,0.9,,3881868333,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,
2479125173,909,74,2,48,10,9q0arba2kbnywth8bkxlhgmdr,1,65.9,71.5,2022-10-29T15:05:52.977Z,2022-10-30T00:11:14Z,3881868349,233,754,3882223537,178,,3881852645,285,,3881854217,189,,3881852643,56,Center,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125255,910,1,2,48,12,9q0arba2kbnywth8bkxlhgmdr,0,62.4,72.3,2022-10-29T15:05:55.227Z,2022-10-30T00:11:18Z,3881853141,140,67.3,3881853147,213,5.5,3881853143,141,64.3,3881853139,56,Center,3881854171,189,,3882223647,178,,3881853145,212,7.5,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125439,755,1,2,48,14,e5p0ehyguld7egzhiedpdnc3w,1,31.9,18.7,2022-10-29T15:05:57.477Z,2022-10-30T00:11:31Z,3882223927,178,,3881854121,141,9.2,3881854117,56,Back,3881854123,212,9.9,3881854119,140,24.7,3881854115,189,,3881854125,213,3.8,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850273,416,1,2,48,15,e5p0ehyguld7egzhiedpdnc3w,1,22.2,10.4,2022-10-29T15:05:58.759Z,2022-10-30T00:14:02Z,3880351307,140,29.9,3880351311,212,11.0,3880351305,56,Back,3880351313,213,0.7,3880351309,141,21.3,3882219431,178,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850309,417,1,2,48,18,e5p0ehyguld7egzhiedpdnc3w,1,32.3,24.9,2022-10-29T15:06:00.939Z,2022-10-30T00:12:06Z,3880351485,56,Back,3880351489,141,30.3,3880351493,213,0.5,3880351491,212,8.1,3882224673,178,,3880351487,140,39.2,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850367,418,1,2,48,19,e5p0ehyguld7egzhiedpdnc3w,1,40.7,32.7,2022-10-29T15:06:01.903Z,2022-10-30T00:12:41Z,3880351807,3,,3880351815,141,46.9,3880351819,213,0.9,3882225377,178,,3880351809,168,,3880351813,140,48.3,3880351817,212,12.5,3880351811,56,Back,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195187,1121,83,2,48,22,9q0arba2kbnywth8bkxlhgmdr,1,48.1,50.8,2022-10-29T15:06:04.770Z,2022-10-30T00:47:28Z,3882265493,399,204214,,,,,,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850793,419,1,2,48,22,e5p0ehyguld7egzhiedpdnc3w,1,56.3,47.5,2022-10-29T15:06:04.802Z,2022-10-30T00:15:02Z,3880353875,213,1.0,3880353867,56,Center,3880353873,212,24.3,3880353871,141,78.2,3880353869,140,68.2,3882228229,178,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850895,420,1,2,48,33,e5p0ehyguld7egzhiedpdnc3w,0,98,73.6,2022-10-29T15:06:16.628Z,2022-10-30T00:15:05Z,3882228311,178,,3880354423,213,4.0,3880354417,140,92.3,3880354421,212,9.6,3880354415,56,Center,3880354419,141,62.5,3880362301,195,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478852623,435,61,2,48,34,9q0arba2kbnywth8bkxlhgmdr,1,4.9,34.4,2022-10-29T15:06:16.915Z,2022-10-30T00:15:13Z,3882228455,178,,3880363569,56,Back,,,,,,,,,,,,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850905,421,61,2,48,34,e5p0ehyguld7egzhiedpdnc3w,0,91.8,54.5,2022-10-29T15:06:17.477Z,2022-10-30T00:15:19Z,3880354477,56,Center,3882228585,178,,,,,,,,,,,,,,,,,,,,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850983,430,12,2,48,35,9q0arba2kbnywth8bkxlhgmdr,1,8,56.4,2022-10-29T15:06:17.972Z,2022-10-30T00:15:23Z,3880354857,141,43.4,3880354859,212,19.6,3880354855,140,24.7,3880354853,56,Back,3882228685,178,,3880354861,213,5.8,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478850991,422,1,2,48,36,e5p0ehyguld7egzhiedpdnc3w,1,79.9,48.4,2022-10-29T15:06:19.342Z,2022-10-30T00:15:29Z,3880354889,56,Center,3880355769,210,13,3880354895,212,12.4,3882228785,178,,3880354891,140,78.3,3880354897,213,4.6,3880354893,141,30.3,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478851029,423,13,2,48,39,e5p0ehyguld7egzhiedpdnc3w,1,79.5,31.5,2022-10-29T15:06:22.609Z,2022-10-30T00:15:30Z,3880355791,74,,3882228833,178,,3880355793,29,,3880355805,230,97.7,3880355799,102,44.9,3880355045,22,,3880355233,20,,3880355807,231,47.3,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,3880355801,103,87.5,,3880355803,215,3880355053,56,3880355795,55,3880355049,18,,,,,,,,,,,,,,,,,,,,,,,Center,422,,,,,
2478851049,424,5,2,48,40,e5p0ehyguld7egzhiedpdnc3w,0,101.4,43.2,2022-10-29T15:06:23.602Z,2022-10-30T00:15:34Z,3880355161,56,Center,3880355411,233,431,3880355163,346,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478851017,431,5,2,48,40,9q0arba2kbnywth8bkxlhgmdr,1,-1.4,56.8,2022-10-29T15:06:23.602Z,2022-10-30T00:15:34Z,3880355309,233,424,3880355011,56,Back,3880355013,346,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478852835,425,27,2,48,45,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-10-29T15:06:28.680Z,2022-10-30T00:15:41Z,3880368985,233,433,3880364669,53,87g6qlasqe627i5g7ir30j2sp,3880364665,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478852159,433,27,2,48,45,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T15:06:28.680Z,2022-10-30T00:15:41Z,3880369083,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478852575,434,43,2,49,28,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T15:07:11.751Z,2022-10-29T15:07:22Z,3880363339,55,433,3880365421,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478852905,436,17,2,49,35,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T15:07:18.735Z,2022-10-30T00:15:46Z,3880365039,31,,3880365041,392,,3880365043,13,243,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855443,426,28,2,50,5,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-10-29T15:07:48.706Z,2022-10-30T00:16:08Z,3880379021,233,437,3880378095,55,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478853739,437,28,2,50,5,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T15:07:48.706Z,2022-10-30T00:16:09Z,3880379085,233,426,3880369287,55,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478854651,438,1,2,50,18,9q0arba2kbnywth8bkxlhgmdr,1,4.5,49.6,2022-10-29T15:08:01.280Z,2022-10-30T00:16:18Z,3880374015,237,,3880373983,124,,3880374003,212,11.2,3880373989,140,10.8,3880374009,213,5.3,3880373985,56,Back,3880373995,141,36.4,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478854797,439,1,2,50,23,9q0arba2kbnywth8bkxlhgmdr,1,20.5,27.8,2022-10-29T15:08:05.799Z,2022-10-30T00:16:23Z,3880374633,140,23.8,3880374637,141,9.5,3880374631,56,Back,3880374643,213,5.0,3882230079,178,,3880374639,212,12.9,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478854877,440,1,2,50,25,9q0arba2kbnywth8bkxlhgmdr,1,25.7,6.8,2022-10-29T15:08:08.021Z,2022-10-30T00:16:26Z,3882230155,178,,3880375159,141,20.3,3880375155,56,Back,3880375163,212,24.2,3880375167,213,0.4,3880375157,140,47.0,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478854987,441,1,2,50,27,9q0arba2kbnywth8bkxlhgmdr,0,46,22.9,2022-10-29T15:08:10.511Z,2022-10-30T00:16:29Z,3880375753,1,,3880375751,213,0.9,3882230227,178,,3880375745,140,84.4,3880375749,212,66.7,3880375743,56,Left,3880375747,141,100.0,3880375741,196,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855521,427,5,2,50,32,e5p0ehyguld7egzhiedpdnc3w,1,11.9,-1.2,2022-10-29T15:08:15.589Z,2022-10-30T00:16:33Z,3880378485,347,,3880379323,233,442,3880378483,56,Back,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855001,442,5,2,50,32,9q0arba2kbnywth8bkxlhgmdr,0,88.1,101.2,2022-10-29T15:08:15.589Z,2022-10-30T00:16:33Z,3880375829,56,Left,3880375831,347,,3880379363,233,427,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855983,428,1,2,50,59,e5p0ehyguld7egzhiedpdnc3w,0,25.5,0,2022-10-29T15:08:42.456Z,2022-10-30T00:16:37Z,3880380685,107,,3880380689,56,Back,3880380695,212,18.2,3880380693,141,7.1,3880380691,140,42.0,3880380697,213,0.3,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856001,443,8,2,51,0,9q0arba2kbnywth8bkxlhgmdr,1,61,93.2,2022-10-29T15:08:43.589Z,2022-10-30T00:16:41Z,3882230533,388,,3880380829,15,,3880380741,56,Left,3881643563,384,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856091,444,49,2,51,2,9q0arba2kbnywth8bkxlhgmdr,1,45.5,80.9,2022-10-29T15:08:45.649Z,2022-10-30T00:16:47Z,,,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856219,445,1,2,51,5,9q0arba2kbnywth8bkxlhgmdr,1,43.9,72.3,2022-10-29T15:08:47.838Z,2022-10-30T00:16:50Z,3880381819,56,Back,3880381825,212,21.9,3882230727,178,,3880381827,213,4.6,3880381821,140,42.5,3880381823,141,40.1,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856323,446,1,2,51,7,9q0arba2kbnywth8bkxlhgmdr,1,42,40.1,2022-10-29T15:08:50.559Z,2022-10-30T00:16:54Z,3882230819,178,,3880382381,141,11.2,3880382383,212,19.7,3880382377,56,Back,3880382379,140,42.8,3880382385,213,4.8,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856401,447,1,2,51,10,9q0arba2kbnywth8bkxlhgmdr,1,42.6,11.2,2022-10-29T15:08:52.890Z,2022-10-30T00:16:56Z,3880382811,140,58.6,3880382817,213,6.2,3880382809,56,Right,3880382813,141,7.9,3882230867,178,,3880382815,212,16.9,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195849,1176,43,2,51,11,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-29T15:08:54.235Z,2022-10-30T00:50:40Z,3882268671,233,884,3882268935,144,67,,,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195917,1181,67,2,51,11,9q0arba2kbnywth8bkxlhgmdr,1,59.5,8.4,2022-10-29T15:08:54.235Z,2022-10-30T02:12:54Z,3882269057,233,885,,,,,,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195847,884,43,2,51,11,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-10-29T15:08:54.236Z,2022-10-30T00:50:39Z,3882268911,144,67,3882268675,233,1176,,,,,,,,,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479195913,885,67,2,51,11,e5p0ehyguld7egzhiedpdnc3w,0,40.5,91.6,2022-10-29T15:08:54.236Z,2022-10-30T00:50:46Z,3882269061,233,1181,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856441,448,1,2,51,12,9q0arba2kbnywth8bkxlhgmdr,1,53,8.6,2022-10-29T15:08:55.223Z,2022-10-30T00:17:00Z,3880383039,212,12.7,3880383035,140,41.3,3880383041,213,2.9,3882230921,178,,3880383037,141,13.3,3880383033,56,Back,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856557,449,1,2,51,13,9q0arba2kbnywth8bkxlhgmdr,1,41.3,13.3,2022-10-29T15:08:56.756Z,2022-10-30T00:17:08Z,3882231191,178,,3880383623,56,Back,3880383631,140,44.5,3880383641,213,5.2,3880383635,141,4.3,3880383639,212,7.0,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856697,430,45,2,51,16,e5p0ehyguld7egzhiedpdnc3w,0,55,94,2022-10-29T15:08:58.821Z,2022-10-30T00:18:07Z,3880384553,233,450,3880384383,56,Left,3880384387,285,,,,,,,,,,,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856665,450,3,2,51,16,9q0arba2kbnywth8bkxlhgmdr,1,45,6,2022-10-29T15:08:58.821Z,2022-10-30T00:18:06Z,3882231589,178,,3881644189,465,,3880384447,233,430,3880384261,286,,3880384257,56,Back,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856679,451,4,2,51,16,9q0arba2kbnywth8bkxlhgmdr,1,50.4,6.6,2022-10-29T15:08:59.515Z,2022-10-30T00:18:03Z,3880384333,286,,3880384327,56,Right,3880384325,13,,3880384895,295,,3880384329,152,,3880384957,233,431,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856737,431,4,2,51,16,e5p0ehyguld7egzhiedpdnc3w,0,49.6,93.4,2022-10-29T15:08:59.516Z,2022-10-30T00:18:02Z,3880384593,56,Back,3880384591,295,,3880384597,285,,3880384769,233,451,3882231837,178,,3880384589,13,,3880384595,152,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857105,452,1,2,51,28,9q0arba2kbnywth8bkxlhgmdr,1,44.9,5,2022-10-29T15:09:11.377Z,2022-10-30T00:18:18Z,3880386717,5,,3880386727,56,Back,3880386731,141,16.6,3880386733,212,10.0,3880386723,152,,3882233013,178,,3880386729,140,39.1,3880386735,213,2.2,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857317,453,1,2,51,32,9q0arba2kbnywth8bkxlhgmdr,1,37.1,21.7,2022-10-29T15:09:15.520Z,2022-10-30T00:18:22Z,3882233101,178,,3880387779,56,Back,3880387785,212,10.0,3880387783,141,23.6,3880387789,213,0.1,3880387781,140,46.5,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
