id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId
2514153047,971,67,1,0,14,c8h9bw1l82s06h77xxrelzhur,1,64.8,15.9,2023-03-01T20:00:25.091Z,2023-03-02T08:16:36Z,4066213671,233,836,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514153045,836,67,1,0,14,b9si1jn1lfxfund69e9ogcu2n,0,35.2,84.1,2023-03-01T20:00:25.092Z,2023-03-02T04:20:45Z,4066213675,233,971,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063493,4,8,1,0,14,c8h9bw1l82s06h77xxrelzhur,1,63.7,16.2,2023-03-01T20:00:25.104Z,2023-03-02T08:16:37Z,4066034629,384,,4066202489,178,,4065722207,56,Right,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063513,5,49,1,0,16,c8h9bw1l82s06h77xxrelzhur,1,65,20,2023-03-01T20:00:26.743Z,2023-03-02T03:52:15Z,,,,,,,,,,,,,,,,,,,,,,,,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063531,6,1,1,0,16,c8h9bw1l82s06h77xxrelzhur,1,65,20,2023-03-01T20:00:26.779Z,2023-03-02T03:52:18Z,4066202527,388,,4065722379,212,6.3,4065722381,213,5.3,4065722373,56,Right,4065722375,140,68.1,4065722377,141,12.0,,,,,,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063537,7,1,1,0,17,c8h9bw1l82s06h77xxrelzhur,0,68.1,12,2023-03-01T20:00:27.419Z,2023-03-02T03:52:24Z,4065722401,213,0.1,4065722395,140,82.6,4066202565,178,,4065722397,141,14.1,4065722393,56,Right,4065722399,212,15.3,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063557,9,49,1,0,19,b9si1jn1lfxfund69e9ogcu2n,1,14.6,82.7,2023-03-01T20:00:30.026Z,2023-03-02T03:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063595,10,1,1,0,19,b9si1jn1lfxfund69e9ogcu2n,0,14.6,82.7,2023-03-01T20:00:30.092Z,2023-03-02T03:52:41Z,4065722719,213,0.1,4065722707,56,Left,4065722711,140,59.6,4065722705,157,,4065722721,1,,4065722717,212,47.5,4066202657,178,,4065722715,141,89.1,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063615,8,1,1,0,23,c8h9bw1l82s06h77xxrelzhur,0,37.4,17.3,2023-03-01T20:00:33.605Z,2023-03-02T03:52:48Z,4065722817,213,6.1,4065722809,56,Back,4065722815,212,11.7,4066202719,178,,4065722807,3,,4065722811,140,48.3,4065722813,141,13.8,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063647,11,1,1,0,26,b9si1jn1lfxfund69e9ogcu2n,0,54.7,98.1,2023-03-01T20:00:36.676Z,2023-03-02T03:52:55Z,4065723113,236,,4065723115,233,9,4065722969,212,2.8,4065722971,213,6.2,4066202777,178,,4065722965,141,97.8,4065723119,286,,4065722961,56,Left,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,4065722963,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063673,9,74,1,0,26,c8h9bw1l82s06h77xxrelzhur,1,44.8,4.7,2023-03-01T20:00:36.720Z,2023-03-02T03:52:58Z,4065723089,285,,4066202793,178,,4065723121,233,11,4065723087,56,Back,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063687,10,5,1,0,27,c8h9bw1l82s06h77xxrelzhur,0,44.3,-1.2,2023-03-01T20:00:37.389Z,2023-03-02T03:53:05Z,4065723155,56,Back,4065723159,347,,4065723205,233,12,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063685,12,5,1,0,27,b9si1jn1lfxfund69e9ogcu2n,1,55.7,101.2,2023-03-01T20:00:37.389Z,2023-03-02T03:53:05Z,4065723151,56,Left,4065723153,347,,4065723183,233,10,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063775,13,1,1,0,35,b9si1jn1lfxfund69e9ogcu2n,1,57.5,100,2023-03-01T20:00:46.228Z,2023-03-02T03:53:07Z,4065723605,141,91.5,4065723607,212,7.2,4065723599,56,Left,4065723603,140,60.1,4065723597,107,,4065723609,213,5.1,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063799,14,1,1,0,36,b9si1jn1lfxfund69e9ogcu2n,1,59.2,90.6,2023-03-01T20:00:47.336Z,2023-03-02T03:53:11Z,4065723739,213,2.4,4066202889,178,,4065723733,140,54.2,4065723731,56,Left,4065723737,212,7.3,4065723735,141,98.0,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063841,15,1,1,0,39,b9si1jn1lfxfund69e9ogcu2n,1,35.7,92.1,2023-03-01T20:00:49.883Z,2023-03-02T03:53:16Z,4065723953,141,46.0,4065723951,140,18.7,4065723957,213,4.2,4065723955,212,36.1,4065723949,56,Back,4065723959,1,,4066202909,178,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063871,16,1,1,0,44,b9si1jn1lfxfund69e9ogcu2n,1,20.2,40.4,2023-03-01T20:00:54.866Z,2023-03-02T03:53:19Z,4065724129,56,Back,4065724131,140,30.1,4065724133,141,5.6,4065724137,213,5.1,4065724135,212,25.8,4066202931,178,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063903,17,1,1,0,47,b9si1jn1lfxfund69e9ogcu2n,1,37.1,5.3,2023-03-01T20:00:58.249Z,2023-03-02T03:53:21Z,4065724305,141,5.9,4065724307,212,18.4,4065724301,56,Right,4065724303,140,54.6,4066202945,178,,4065724309,213,0.0,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063907,18,4,1,0,49,b9si1jn1lfxfund69e9ogcu2n,1,54.1,5.5,2023-03-01T20:00:59.358Z,2023-03-02T03:53:24Z,4065724439,233,11,4065724331,265,,4065724333,286,,4065724329,152,,4065724325,13,,4065724327,56,Right,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514063917,11,4,1,0,49,c8h9bw1l82s06h77xxrelzhur,0,45.9,94.5,2023-03-01T20:00:59.359Z,2023-03-02T03:53:24Z,4065724395,285,,4065724391,152,,4065724393,265,,4065724389,56,Back,4065724471,233,18,4065724387,13,,4066202965,178,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064153,19,1,1,1,3,b9si1jn1lfxfund69e9ogcu2n,1,51.4,15.7,2023-03-01T20:01:14.294Z,2023-03-02T03:53:44Z,4065725653,152,,4065725651,5,,4065725661,141,32.2,4065725663,212,11.6,4065725655,56,Center,4065725665,213,1.3,4065725659,140,54.1,4066202975,178,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,4065726387,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514128549,826,1,1,1,5,b9si1jn1lfxfund69e9ogcu2n,1,54.2,28.5,2023-03-01T20:01:15.433Z,2023-03-02T03:53:47Z,4066073855,140,45.6,4066073857,141,19.3,4066073861,213,3.7,4066073851,189,,4066073853,56,Back,4066203111,178,,4066073859,212,11.0,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064173,20,1,1,1,7,b9si1jn1lfxfund69e9ogcu2n,1,44.8,29.7,2023-03-01T20:01:17.731Z,2023-03-02T03:53:51Z,4066203135,178,,4065726467,189,,4065725805,212,21.6,4065725799,56,Back,4065725807,213,1.8,4065725803,141,60.5,4065725801,140,39.7,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064227,21,1,1,1,12,b9si1jn1lfxfund69e9ogcu2n,1,39,67.8,2023-03-01T20:01:22.444Z,2023-03-02T03:54:00Z,4065726133,213,0.7,4065726131,212,27.7,4065726121,56,Left,4065726123,140,58.9,4066203207,178,,4065726127,141,94.5,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064257,22,1,1,1,17,b9si1jn1lfxfund69e9ogcu2n,1,62.2,95.3,2023-03-01T20:01:27.775Z,2023-03-02T03:54:03Z,4066203243,178,,4065726293,213,3.3,4065726289,141,93.3,4065726291,212,9.4,4065726287,140,53.3,4065726285,56,Left,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064269,23,1,1,1,20,b9si1jn1lfxfund69e9ogcu2n,1,53.4,89,2023-03-01T20:01:30.487Z,2023-03-02T03:54:07Z,4065726361,141,59.3,4065726363,212,25.8,4065726357,56,Back,4066203277,178,,4065726365,213,4.0,4065726359,140,38.1,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064311,24,1,1,1,23,b9si1jn1lfxfund69e9ogcu2n,1,37.7,61.4,2023-03-01T20:01:33.446Z,2023-03-02T03:54:10Z,4065726617,213,5.2,4066203311,178,,4065726615,212,45.8,4065726607,155,,4065726613,141,3.1,4065726611,140,59.5,4065726609,56,Right,4065726619,1,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064313,12,45,1,1,27,c8h9bw1l82s06h77xxrelzhur,0,38.4,91.6,2023-03-01T20:01:37.487Z,2023-03-02T03:54:14Z,4065726909,233,25,4065726633,285,,4065726631,56,Back,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064359,25,3,1,1,27,b9si1jn1lfxfund69e9ogcu2n,1,61.6,8.4,2023-03-01T20:01:37.487Z,2023-03-02T03:54:14Z,4065726899,233,12,4066203345,178,,4065726891,286,,4066035045,464,,4065726889,56,Right,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064379,26,1,1,1,30,b9si1jn1lfxfund69e9ogcu2n,1,62.9,4.6,2023-03-01T20:01:40.628Z,2023-03-02T03:54:17Z,4065727033,213,2.0,4065727029,212,7.9,4065727025,140,59.9,4066203377,178,,4065727027,141,15.2,4065727023,56,Right,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064409,27,1,1,1,33,b9si1jn1lfxfund69e9ogcu2n,1,48,15.2,2023-03-01T20:01:43.893Z,2023-03-02T03:54:20Z,4066203397,178,,4065727199,140,32.3,4065727201,141,31.9,4065727203,212,20.0,4065727197,56,Back,4065727205,213,2.5,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064431,28,1,1,1,35,b9si1jn1lfxfund69e9ogcu2n,1,32.3,31.9,2023-03-01T20:01:45.753Z,2023-03-02T03:54:24Z,4065727315,56,Back,4065727317,140,34.5,4065727321,212,10.8,4065727323,213,4.9,4066203421,178,,4065727319,141,16.4,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064459,29,1,1,1,38,b9si1jn1lfxfund69e9ogcu2n,1,35.4,13.1,2023-03-01T20:01:48.460Z,2023-03-02T03:54:27Z,4065727487,155,,4066203447,178,,4065727493,141,4.4,4065727489,56,Right,4065727491,140,61.5,4065727497,213,6.1,4065727495,212,28.0,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064507,30,1,1,1,40,b9si1jn1lfxfund69e9ogcu2n,1,61.6,4.1,2023-03-01T20:01:50.622Z,2023-03-02T03:54:31Z,4065727739,213,6.1,4066203465,178,,4065727731,56,Right,4065727733,140,70.3,4065727735,141,1.4,4065727737,212,9.3,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064519,31,1,1,1,44,b9si1jn1lfxfund69e9ogcu2n,0,87.2,6.8,2023-03-01T20:01:55.038Z,2023-03-02T03:54:33Z,4065727799,2,,4065727807,141,31.8,4065727811,213,1.4,4065727805,140,90.8,4066035163,225,,4066035141,20,,4065727803,56,Center,4066203483,178,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,4066035165,386,,4065727809,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064549,13,8,1,1,45,c8h9bw1l82s06h77xxrelzhur,1,10.6,75,2023-03-01T20:01:55.862Z,2023-03-02T03:54:37Z,4066203503,178,,4065727951,56,Back,4066035193,384,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064555,14,49,1,1,47,c8h9bw1l82s06h77xxrelzhur,1,10.9,81.7,2023-03-01T20:01:57.553Z,2023-03-02T03:54:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064581,15,1,1,1,47,c8h9bw1l82s06h77xxrelzhur,1,10.9,81.7,2023-03-01T20:01:57.572Z,2023-03-02T03:54:44Z,4065728123,141,48.5,4065728121,140,24.9,4065728125,212,26.9,4065728119,56,Back,4065728127,213,5.3,4066203545,178,,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064615,16,3,1,1,49,c8h9bw1l82s06h77xxrelzhur,1,26.8,48,2023-03-01T20:01:59.943Z,2023-03-02T03:54:49Z,4065728317,56,Back,4066035205,464,,4066203589,178,,4065728319,285,,4065728337,233,32,,,,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064585,32,45,1,1,49,b9si1jn1lfxfund69e9ogcu2n,0,73.2,52,2023-03-01T20:01:59.943Z,2023-03-02T03:54:49Z,4065728175,286,,4065728173,56,Center,4065728345,233,16,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064707,17,1,1,1,51,c8h9bw1l82s06h77xxrelzhur,1,34.3,33.1,2023-03-01T20:02:01.625Z,2023-03-02T03:54:54Z,4065728809,212,24.5,4065728805,140,48.2,4065728811,213,5.3,4066203639,178,,4065728807,141,4.1,4065728803,56,Back,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064717,18,1,1,2,1,c8h9bw1l82s06h77xxrelzhur,1,84.3,25.5,2023-03-01T20:02:11.752Z,2023-03-02T03:54:57Z,4065728855,213,1.4,4065728849,140,84.7,4065728847,56,Center,4065728853,212,3.2,4065728851,141,30.1,4066203655,178,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064721,19,1,1,2,1,c8h9bw1l82s06h77xxrelzhur,0,85.3,31,2023-03-01T20:02:12.333Z,2023-03-02T03:55:04Z,4066035321,213,5.8,4066035317,141,29.7,4066203705,178,,4066035315,140,86.8,4065728873,56,Center,4066035319,212,1.8,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064791,33,61,1,2,2,b9si1jn1lfxfund69e9ogcu2n,0,13.3,61.7,2023-03-01T20:02:12.710Z,2023-03-02T03:55:10Z,4065729279,56,Back,4066203737,178,,,,,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514064753,20,15,1,2,4,c8h9bw1l82s06h77xxrelzhur,1,86.6,46.3,2023-03-01T20:02:14.887Z,2023-03-02T03:55:15Z,4066203759,178,,4065729197,20,,4065729363,78,,4065729069,56,Center,4066035351,215,,4065729371,146,98.0,4065729369,458,,4065729365,102,49.2,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,4065729405,233,35,4065729367,103,1.9,4065729067,17,4065729065,22,4065729373,147,49.3,,,,,,,,,,,,,,,,,,,,,,,,
