id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/value
2465583453,272,1,1,19,34,9q0arba2kbnywth8bkxlhgmdr,1,44.6,0,2022-10-01T14:20:46Z,2022-10-02T00:57:18Z,3809824607,140,28.5,3809824653,189,,3809824601,107,,3809824603,56,Back,3809824613,212,17.5,3809824615,213,2.9,3809824611,141,5.2,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583637,273,1,1,19,37,9q0arba2kbnywth8bkxlhgmdr,1,34,16.7,2022-10-01T14:20:49.154Z,2022-10-02T00:57:22Z,3809825629,1,,3809825623,141,63.7,3809825625,212,32.0,3809825621,140,32.3,3809825627,213,1.6,3812932003,178,,3809825619,56,Back,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583729,274,1,1,19,43,9q0arba2kbnywth8bkxlhgmdr,1,36.8,64.5,2022-10-01T14:20:55.345Z,2022-10-02T00:57:26Z,3809826159,56,Left,3809826167,213,0.7,3809826161,140,60.4,3809826163,141,92.3,3809826165,212,31.2,3812932227,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583819,275,1,1,19,46,9q0arba2kbnywth8bkxlhgmdr,1,60.4,92.3,2022-10-01T14:20:57.723Z,2022-10-02T00:57:31Z,3809826663,140,58.1,3809826669,212,5.8,3809826671,213,4.3,3809826661,56,Left,3809826667,141,84.5,3812932513,178,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465583947,276,1,1,19,46,9q0arba2kbnywth8bkxlhgmdr,1,58.1,84.5,2022-10-01T14:20:58.437Z,2022-10-02T00:57:34Z,3809827399,56,Back,3809827403,141,72.1,3812932653,178,,3809827405,212,27.1,3809827407,213,3.5,3809827401,140,33.6,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584121,277,1,1,19,52,9q0arba2kbnywth8bkxlhgmdr,1,36.5,66.9,2022-10-01T14:21:04.275Z,2022-10-02T00:57:38Z,3809828317,212,17.8,3809828311,56,Back,3809828319,213,4.8,3809828315,141,40.9,3809828313,140,38.1,3812932787,178,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584241,278,1,1,19,57,9q0arba2kbnywth8bkxlhgmdr,1,38.4,40.6,2022-10-01T14:21:09.106Z,2022-10-02T00:57:43Z,3809828921,213,1.7,3809828903,56,Back,3809828907,140,37.0,3809828917,212,17.0,3812933003,178,,3809828913,141,65.5,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584365,279,1,1,20,0,9q0arba2kbnywth8bkxlhgmdr,1,40,54.2,2022-10-01T14:21:12.275Z,2022-10-02T00:57:48Z,3809829729,56,Right,3812933197,178,,3809829727,155,,3809829731,140,56.7,3809829737,213,5.2,3809829739,1,,3809829733,141,4.1,3809829735,212,38.3,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584435,280,1,1,20,6,9q0arba2kbnywth8bkxlhgmdr,1,55.5,20.9,2022-10-01T14:21:18.303Z,2022-10-02T00:57:59Z,3809830157,212,18.0,3809830151,56,Back,3812933659,178,,3809830155,141,33.9,3809830153,140,40.6,3809830159,213,2.6,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584545,281,1,1,20,8,9q0arba2kbnywth8bkxlhgmdr,1,43.3,34.6,2022-10-01T14:21:19.856Z,2022-10-02T00:58:04Z,3812933931,178,,3809830781,141,53.9,3809830777,56,Back,3809830783,212,13.2,3809830785,213,1.5,3809830779,140,44.5,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584717,282,1,1,20,12,9q0arba2kbnywth8bkxlhgmdr,1,46,55.2,2022-10-01T14:21:23.745Z,2022-10-02T00:58:09Z,3809831695,212,36.5,3809831693,141,95.9,3809831699,1,,3812934259,178,,3809831697,213,0.9,3809831691,140,68.6,3809831689,56,Left,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584845,283,1,1,20,15,9q0arba2kbnywth8bkxlhgmdr,1,64.1,84.8,2022-10-01T14:21:27.425Z,2022-10-02T00:58:13Z,3809832367,140,47.9,3809832375,213,3.6,3809832373,212,19.5,3809832365,56,Back,3809832371,141,70.9,3812934497,178,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584893,284,1,1,20,19,9q0arba2kbnywth8bkxlhgmdr,1,52.9,65.8,2022-10-01T14:21:30.867Z,2022-10-02T00:58:17Z,3809832711,213,4.7,3812934627,178,,3809832703,56,Center,3809832705,140,52.8,3809832709,212,19.2,3809832707,141,37.6,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584921,285,1,1,20,20,9q0arba2kbnywth8bkxlhgmdr,1,52.8,37.6,2022-10-01T14:21:32.496Z,2022-10-02T00:58:21Z,3812934813,178,,3809832845,56,Center,3809832851,141,36.1,3809832849,140,63.3,3809832853,212,11.1,3809832855,213,6.2,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585089,286,1,1,20,21,9q0arba2kbnywth8bkxlhgmdr,1,63.3,36.1,2022-10-01T14:21:33.329Z,2022-10-02T00:58:25Z,3809833733,212,22.5,3812934997,178,,3809833735,213,4.9,3809833731,141,3.7,3809833727,56,Right,3809833729,140,67.5,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585233,287,1,1,20,26,9q0arba2kbnywth8bkxlhgmdr,1,68.8,7.4,2022-10-01T14:21:37.902Z,2022-10-02T00:58:33Z,3809834583,212,7.2,3809834579,141,15.5,3809834575,140,73.2,3809834587,213,0.9,3812935467,178,,3809834571,56,Right,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585341,288,1,1,20,30,9q0arba2kbnywth8bkxlhgmdr,0,90.9,27.7,2022-10-01T14:21:41.834Z,2022-10-02T00:58:37Z,3809835133,213,1.8,3812935629,178,,3809835131,212,10.3,3809835127,140,88.2,3809835125,56,Center,3809835129,141,42.3,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585391,109,12,1,20,30,1c8m2ko0wxq1asfkuykurdr0y,1,12,56.7,2022-10-01T14:21:42.578Z,2022-10-02T00:58:42Z,3809835449,141,100.0,3809835445,140,13.4,3809835457,213,1.5,3809835617,167,,3809835441,56,Back,3809835453,212,30.4,3812935879,178,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585411,110,5,1,20,33,1c8m2ko0wxq1asfkuykurdr0y,0,14.3,101.8,2022-10-01T14:21:45.034Z,2022-10-02T00:58:46Z,3809835567,56,Back,3809836703,233,289,3809835569,347,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585589,289,5,1,20,33,9q0arba2kbnywth8bkxlhgmdr,1,85.7,-1.8,2022-10-01T14:21:45.034Z,2022-10-02T00:58:46Z,3809836609,56,Right,3809836611,347,,3809836665,233,110,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585651,290,1,1,20,38,9q0arba2kbnywth8bkxlhgmdr,1,83,0,2022-10-01T14:21:50.292Z,2022-10-02T00:58:50Z,3809837041,140,67.6,3809837053,213,2.6,3809837049,212,19.4,3809837045,141,13.7,3809837039,56,Right,3809837035,107,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585663,291,1,1,20,42,9q0arba2kbnywth8bkxlhgmdr,1,65.5,9.7,2022-10-01T14:21:53.744Z,2022-10-02T00:58:54Z,3809837121,213,0.9,3809837117,141,25.0,3812936547,178,,3809837119,212,13.2,3809837115,140,73.2,3809837113,56,Center,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466165739,1555,67,1,20,42,9q0arba2kbnywth8bkxlhgmdr,1,72,24.5,2022-10-01T14:21:54.494Z,2022-10-02T01:41:13Z,3813032521,233,957,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466165737,957,67,1,20,42,1c8m2ko0wxq1asfkuykurdr0y,0,28,75.5,2022-10-01T14:21:54.495Z,2022-10-02T01:35:33Z,3813032529,233,1555,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585689,292,1,1,20,42,9q0arba2kbnywth8bkxlhgmdr,0,73,25.3,2022-10-01T14:21:54.532Z,2022-10-02T01:41:13Z,3809837223,213,0.4,3809837221,212,9.0,3809837215,56,Center,3809837219,141,30.9,3809837217,140,80.8,3812936867,178,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585709,111,49,1,20,43,1c8m2ko0wxq1asfkuykurdr0y,1,17.6,66.3,2022-10-01T14:21:55.512Z,2022-10-02T00:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585773,112,1,1,20,43,1c8m2ko0wxq1asfkuykurdr0y,1,17.9,73,2022-10-01T14:21:55.514Z,2022-10-02T00:59:13Z,3809837685,212,9.1,3809837683,141,64.3,3809837677,56,Back,3809837687,213,5.6,3809837681,140,24.5,3812937605,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585783,113,3,1,20,44,1c8m2ko0wxq1asfkuykurdr0y,0,24.2,64.1,2022-10-01T14:21:56.619Z,2022-10-02T00:59:24Z,3812938077,178,,3809837759,56,Back,3809838825,211,,3811747115,464,,3809838613,285,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585877,293,1,1,20,46,9q0arba2kbnywth8bkxlhgmdr,1,74.6,27,2022-10-01T14:21:57.808Z,2022-10-02T00:59:40Z,3809838217,56,Right,3812938979,178,,3809838219,140,70.9,3809838221,141,15.5,3809838223,212,8.7,3809838225,213,4.3,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585899,294,49,1,20,47,9q0arba2kbnywth8bkxlhgmdr,1,72,14.6,2022-10-01T14:21:59.196Z,2022-10-02T00:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465585973,295,1,1,20,48,9q0arba2kbnywth8bkxlhgmdr,1,72,14.6,2022-10-01T14:22:00.283Z,2022-10-02T00:59:49Z,3812939277,178,,3809838755,212,3.5,3809838753,141,19.5,3809838757,213,1.9,3809838751,140,71.0,3809838749,56,Right,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586059,296,1,1,20,52,9q0arba2kbnywth8bkxlhgmdr,1,65.5,22.9,2022-10-01T14:22:03.698Z,2022-10-02T00:59:52Z,3809839169,213,2.3,3812939443,178,,3809839165,141,45.6,3809839163,140,53.3,3809839161,56,Center,3809839167,212,20.1,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586195,297,1,1,20,55,9q0arba2kbnywth8bkxlhgmdr,1,56.3,50.7,2022-10-01T14:22:07.258Z,2022-10-02T00:59:56Z,3809839863,213,1.4,3809839857,140,60.9,3809839861,212,25.3,3812939613,178,,3809839859,141,87.2,3809839855,56,Left,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586391,298,1,1,20,59,9q0arba2kbnywth8bkxlhgmdr,1,62,87.8,2022-10-01T14:22:11.031Z,2022-10-02T01:00:00Z,3809840931,141,70.9,3812939759,178,,3809840917,56,Center,3809840939,212,13.6,3809840947,213,4.1,3809840925,140,55.0,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586479,299,1,1,21,5,9q0arba2kbnywth8bkxlhgmdr,1,55.6,57.9,2022-10-01T14:22:17.416Z,2022-10-02T01:00:07Z,3809841345,140,54.8,3809841343,56,Center,3809841351,213,4.7,3809841349,212,17.1,3812940049,178,,3809841347,141,32.8,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466035641,992,3,1,21,8,9q0arba2kbnywth8bkxlhgmdr,0,55.3,27.9,2022-10-01T14:22:20.574Z,2022-10-02T01:00:11Z,3812285195,465,,3812285193,286,,3812940301,178,,3812285191,56,Center,3812285197,467,c9pmcoyzgtgcnlc63cl4283bp,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586569,300,4,1,21,9,9q0arba2kbnywth8bkxlhgmdr,1,57.3,29.7,2022-10-01T14:22:20.705Z,2022-10-02T01:00:16Z,3809841853,152,,3809841855,265,,3809841857,286,,3809841851,56,Center,3809842261,233,114,3809841849,13,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586637,114,4,1,21,9,1c8m2ko0wxq1asfkuykurdr0y,0,42.7,70.3,2022-10-01T14:22:20.706Z,2022-10-02T01:00:16Z,3812940467,178,,3809842177,265,,3809842309,233,300,3809842171,56,Back,3809842179,285,,3809842167,13,,3809842175,152,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586823,115,17,1,21,17,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-01T14:22:29.282Z,2022-10-02T01:00:26Z,3809843181,31,,3809843183,392,,3809843185,13,243,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587507,301,1,1,21,33,9q0arba2kbnywth8bkxlhgmdr,1,63.7,24.6,2022-10-01T14:22:44.803Z,2022-10-02T01:00:40Z,3809847013,56,Right,3809847025,212,6.6,3809847009,152,,3812941519,178,,3809847027,213,5.6,3809847017,140,68.5,3809847023,141,18.4,3809847651,189,,ehopba709zukxj4vgcync942d,M. Kovačić,3809847003,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466041319,999,1,1,21,34,9q0arba2kbnywth8bkxlhgmdr,1,66.5,18.6,2022-10-01T14:22:45.722Z,2022-10-02T01:00:44Z,3812941659,178,,3812319571,56,Center,3812319701,189,,3812319577,212,14.5,3812319579,213,2.8,3812319575,141,26.4,3812319573,140,53.6,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587533,302,1,1,21,36,9q0arba2kbnywth8bkxlhgmdr,1,55.4,30.4,2022-10-01T14:22:48.215Z,2022-10-02T01:00:47Z,3809847177,56,Center,3809847181,141,65.5,3809847179,140,57.9,3809847185,212,24.0,3812941881,178,,3809847191,213,1.5,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587613,303,1,1,21,39,9q0arba2kbnywth8bkxlhgmdr,1,58.4,67.8,2022-10-01T14:22:50.881Z,2022-10-02T01:00:50Z,3812942053,178,,3809847595,56,Left,3809847599,140,75.4,3809847609,213,0.8,3809847605,212,25.0,3809847603,141,93.6,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587689,304,1,1,21,42,9q0arba2kbnywth8bkxlhgmdr,1,75.4,93.6,2022-10-01T14:22:54.258Z,2022-10-02T01:00:54Z,3809848027,212,13.8,3809848021,56,Left,3812942249,178,,3809848025,141,83.8,3809848023,140,63.9,3809848029,213,3.6,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587811,305,1,1,21,44,9q0arba2kbnywth8bkxlhgmdr,1,63.9,83.2,2022-10-01T14:22:56.184Z,2022-10-02T01:00:58Z,3809848671,56,Center,3809848677,212,12.1,3809848679,213,4.0,3809848675,141,69.4,3809848673,140,56.7,3812942405,178,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587989,306,1,1,21,47,9q0arba2kbnywth8bkxlhgmdr,1,55.4,60.6,2022-10-01T14:22:59.619Z,2022-10-02T01:01:02Z,3809849647,141,35.2,3812942681,178,,3809849643,140,55.9,3809849649,212,17.3,3809849651,213,4.7,3809849639,56,Center,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588089,307,1,1,21,52,9q0arba2kbnywth8bkxlhgmdr,1,69.5,26.2,2022-10-01T14:23:04.623Z,2022-10-02T01:01:09Z,3809850129,212,8.4,3812942979,178,,3809850123,56,Right,3809850125,140,71.0,3809850127,141,14.0,3809850131,213,4.9,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588129,308,1,1,21,55,9q0arba2kbnywth8bkxlhgmdr,1,70.4,14.1,2022-10-01T14:23:06.643Z,2022-10-02T01:01:16Z,3809850287,141,7.6,3809850283,56,Right,3809850285,140,61.9,3809850289,212,10.0,3812943283,178,,3809850291,213,3.6,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588231,309,1,1,21,55,9q0arba2kbnywth8bkxlhgmdr,1,61.9,7.6,2022-10-01T14:23:07.515Z,2022-10-02T01:01:21Z,3809850791,213,1.9,3812943535,178,,3809850787,141,28.3,3809850789,212,14.7,3809850783,56,Center,3809850785,140,58.0,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588445,310,1,1,21,58,9q0arba2kbnywth8bkxlhgmdr,1,59.2,30.6,2022-10-01T14:23:09.664Z,2022-10-02T01:01:25Z,3809852035,213,1.8,3809852033,212,18.2,3812943629,178,,3809852031,141,56.6,3809852027,56,Center,3809852029,140,55.1,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588555,311,1,1,22,3,9q0arba2kbnywth8bkxlhgmdr,1,62.2,61.5,2022-10-01T14:23:15.608Z,2022-10-02T01:01:28Z,3809852535,212,21.8,3809852533,141,91.2,3812943821,178,,3809852537,213,1.2,3809852531,140,70.0,3809852529,56,Left,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588707,312,1,1,22,6,9q0arba2kbnywth8bkxlhgmdr,1,70.6,91.2,2022-10-01T14:23:18.079Z,2022-10-02T01:01:36Z,3812944223,178,,3809853407,213,0.6,3809853401,140,75.6,3809853399,56,Left,3809853405,212,6.3,3809853403,141,96.3,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588811,313,1,1,22,10,9q0arba2kbnywth8bkxlhgmdr,1,70.5,80.8,2022-10-01T14:23:22.024Z,2022-10-02T01:01:41Z,3812944489,178,,3809853927,140,78.1,3809853923,56,Center,3809853935,212,8.6,3809853939,213,5.9,3809853931,141,76.1,,,,,,,actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588819,314,50,1,22,11,9q0arba2kbnywth8bkxlhgmdr,1,78.2,73.4,2022-10-01T14:23:23.290Z,2022-10-02T01:02:00Z,3809854187,233,116,3809853979,56,Center,3809853981,286,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588827,116,7,1,22,12,1c8m2ko0wxq1asfkuykurdr0y,1,21.8,26.6,2022-10-01T14:23:23.927Z,2022-10-02T01:02:04Z,3811753099,383,,3809854145,233,314,3809854011,56,Back,3809854013,285,,3812945513,178,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588845,117,49,1,22,13,1c8m2ko0wxq1asfkuykurdr0y,1,22.7,32.2,2022-10-01T14:23:25.142Z,2022-10-02T01:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588973,118,1,1,22,15,1c8m2ko0wxq1asfkuykurdr0y,1,25.2,20.2,2022-10-01T14:23:27.033Z,2022-10-02T01:02:16Z,3809854701,213,3.6,3812946135,178,,3809854697,141,12.8,3809854699,212,11.7,3809854693,56,Back,3809854695,140,15.1,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589037,119,1,1,22,16,1c8m2ko0wxq1asfkuykurdr0y,1,15.6,12.3,2022-10-01T14:23:28.128Z,2022-10-02T01:02:21Z,3812946329,178,,3809855065,141,5.3,3809855069,212,9.7,3809855061,140,23.7,3809855059,56,Back,3809855073,213,5.8,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589113,120,1,1,22,18,1c8m2ko0wxq1asfkuykurdr0y,1,26.5,5.2,2022-10-01T14:23:29.664Z,2022-10-02T01:02:25Z,3809855475,140,27.8,3809855473,56,Back,3809855479,212,7.3,3809855481,213,1.4,3809855477,141,15.7,3812946583,178,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589141,121,1,1,22,20,1c8m2ko0wxq1asfkuykurdr0y,0,26.9,10.1,2022-10-01T14:23:31.666Z,2022-10-02T01:02:29Z,3809855609,56,Back,3812946789,178,,3809855617,213,6.0,3809855611,140,32.5,3809855613,141,7.9,3809855615,212,6.1,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589151,315,8,1,22,20,9q0arba2kbnywth8bkxlhgmdr,1,71.9,92.9,2022-10-01T14:23:31.907Z,2022-10-02T01:02:35Z,3809855681,56,Left,3811755855,385,,3812946993,178,,,,,,,,,,,,,,,,,actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589847,122,5,1,22,21,1c8m2ko0wxq1asfkuykurdr0y,1,27.4,-0.7,2022-10-01T14:23:33.273Z,2022-10-02T01:02:39Z,3809859553,347,,3809859587,233,316,3809859551,56,Back,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589183,316,5,1,22,21,9q0arba2kbnywth8bkxlhgmdr,0,72.6,100.7,2022-10-01T14:23:33.273Z,2022-10-02T01:02:39Z,3809855871,56,Left,3809855877,347,,3809859645,233,122,,,,,,,,,,,,,,,,actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589927,123,1,1,22,41,1c8m2ko0wxq1asfkuykurdr0y,1,38.7,0,2022-10-01T14:23:52.749Z,2022-10-02T01:02:43Z,3809860009,141,11.7,3809860003,107,,3809860005,56,Right,3809860007,140,53.3,3809860011,212,17.5,3809860013,213,0.5,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
