id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2478750533,76,1,1,12,18,b9si1jn1lfxfund69e9ogcu2n,1,25.2,98.1,2022-10-29T14:13:17.552Z,2022-10-29T21:56:46Z,3879815893,140,31.9,3879815895,141,92.6,3879815897,212,8.0,3881925405,178,,3879815891,56,Back,3879815901,213,5.8,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750775,77,1,1,12,21,b9si1jn1lfxfund69e9ogcu2n,1,32.7,90.6,2022-10-29T14:13:20.721Z,2022-10-29T21:56:54Z,3879817281,141,11.0,3881925621,178,,3879817279,140,37.9,3879817283,212,54.4,3879817277,56,Back,3879817275,196,,3879817285,213,4.8,3879817273,155,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,3879817287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478750949,78,1,1,12,28,b9si1jn1lfxfund69e9ogcu2n,1,53.9,18.9,2022-10-29T14:13:27.030Z,2022-10-29T21:57:01Z,3879818121,141,31.7,3881925749,178,,3879818119,140,54.2,3879818117,56,Center,3879818125,213,1.5,3879818123,212,8.7,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751157,79,1,1,12,32,b9si1jn1lfxfund69e9ogcu2n,1,64.1,44.8,2022-10-29T14:13:31.104Z,2022-10-29T21:57:06Z,3879819165,56,Center,3879819179,213,1.7,3879819167,140,61.5,3879819169,141,68.2,3879819171,212,16.1,3881925915,178,,,,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751315,80,1,1,12,36,b9si1jn1lfxfund69e9ogcu2n,1,64,75,2022-10-29T14:13:35.425Z,2022-10-29T21:57:11Z,3879820017,140,59.2,3879820021,141,89.1,3879820013,56,Left,3881926031,178,,3879820029,213,2.1,3879820027,212,10.8,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751373,81,1,1,12,40,b9si1jn1lfxfund69e9ogcu2n,1,63,89.9,2022-10-29T14:13:39.632Z,2022-10-29T21:57:17Z,3879820329,56,Left,3879820345,212,4.9,3879820335,140,59.8,3881926231,178,,3879820339,141,84.6,3879820349,213,4.0,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751467,82,1,1,12,42,b9si1jn1lfxfund69e9ogcu2n,1,59.8,84.6,2022-10-29T14:13:41.115Z,2022-10-29T21:57:19Z,3879820881,141,90.9,3881926251,178,,3879820885,213,1.1,3879820877,56,Left,3879820883,212,4.9,3879820879,140,62.0,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751583,83,1,1,12,43,b9si1jn1lfxfund69e9ogcu2n,1,63.5,92.9,2022-10-29T14:13:42.807Z,2022-10-29T21:57:26Z,3879821479,213,0.2,3879821477,212,17.1,3879821475,141,97.0,3879821473,140,79.6,3879821471,56,Left,3881926383,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751745,84,1,1,12,46,b9si1jn1lfxfund69e9ogcu2n,1,79.6,96.1,2022-10-29T14:13:45.874Z,2022-10-29T21:57:41Z,3879826525,210,13,3881354391,223,,3879822365,213,5.1,3879826527,154,,3879822351,2,,3879822353,155,,3881354393,20,,3879822355,56,Center,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,3879822361,212,31.4,3879822359,141,52.7,3879822357,140,89.8,3881926515,178,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2478751751,85,13,1,12,48,b9si1jn1lfxfund69e9ogcu2n,1,88.6,53.6,2022-10-29T14:13:47.146Z,2022-10-29T21:57:42Z,3879822397,56,Center,3879823293,328,,3879826559,55,84,3879826557,154,,3879822395,17,,3879823289,15,,3879826555,29,,3879826575,231,50.9,6s577yqayjceifu1e05f280yd,Diego Costa,3879826563,102,57.0,3879826571,230,99.3,3881926801,388,,3879822393,22,,3879826553,77,,,3879826565,103,68.1,,,,,,,,,,,,,,,,,,,
2478752715,86,5,1,12,49,b9si1jn1lfxfund69e9ogcu2n,0,100.8,61.6,2022-10-29T14:13:48.264Z,2022-10-29T21:57:47Z,3879827599,56,Center,3879827601,346,,3879828513,233,118,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478751731,118,5,1,12,49,7yx5dqhhphyvfisohikodajhv,1,-0.8,38.4,2022-10-29T14:13:48.264Z,2022-10-29T21:57:48Z,3879828453,233,86,3879822287,346,,3879822285,56,Back,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752545,119,1,1,12,56,7yx5dqhhphyvfisohikodajhv,1,4.3,48.2,2022-10-29T14:13:55.026Z,2022-10-29T21:57:57Z,3879826691,140,19.1,3879826701,237,,3879826693,141,18.8,3879826695,212,25.3,3879826689,56,Back,3879826687,124,,3879826697,213,5.4,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125837,840,1,1,13,11,7yx5dqhhphyvfisohikodajhv,1,20.3,17,2022-10-29T14:14:10.165Z,2022-10-29T21:58:22Z,3881856637,56,Back,3881927917,178,,3881856639,140,9.0,3881856641,141,30.3,3881856643,212,14.9,3881856645,213,2.5,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479125905,841,1,1,13,11,7yx5dqhhphyvfisohikodajhv,1,9,30.3,2022-10-29T14:14:10.296Z,2022-10-29T21:58:28Z,3881857007,213,1.3,3881857003,141,70.9,3881857005,212,29.0,3881928069,178,,3881857001,140,17.3,3881856999,56,Back,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752695,120,1,1,13,13,7yx5dqhhphyvfisohikodajhv,1,27,81.2,2022-10-29T14:14:12.654Z,2022-10-29T21:58:33Z,3879827491,213,4.4,3881928157,178,,3879827489,212,10.4,3879827487,141,66.6,3879827485,140,24.2,3879827483,56,Back,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752811,121,1,1,13,16,7yx5dqhhphyvfisohikodajhv,1,24.5,61.1,2022-10-29T14:14:15.032Z,2022-10-29T21:58:38Z,3879828167,213,4.9,3879828165,212,25.9,3879828163,141,23.6,3879828159,56,Back,3881928333,178,,3879828161,140,28.8,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752899,122,1,1,13,18,7yx5dqhhphyvfisohikodajhv,1,28.8,23.6,2022-10-29T14:14:17.809Z,2022-10-29T21:58:42Z,3879828619,140,35.9,3879828623,212,9.4,3879828617,56,Back,3879828625,213,0.7,3881928405,178,,3879828621,141,32.0,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752955,123,1,1,13,20,7yx5dqhhphyvfisohikodajhv,1,35.9,32,2022-10-29T14:14:19.076Z,2022-10-29T21:58:49Z,3879828909,56,Back,3879828911,140,39.7,3879828915,212,19.1,3879828913,141,4.6,3881928589,178,,3879828917,213,4.9,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753093,124,1,1,13,21,7yx5dqhhphyvfisohikodajhv,0,39.7,4,2022-10-29T14:14:20.585Z,2022-10-29T21:58:54Z,3879829691,56,Right,3879829703,1,,3879829699,212,43.9,3879829687,155,,3879829697,141,20.2,3879829701,213,0.3,3881928767,178,,3879829695,140,80.2,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753137,87,61,1,13,25,b9si1jn1lfxfund69e9ogcu2n,0,21.4,77.6,2022-10-29T14:14:24.513Z,2022-10-29T21:59:05Z,3881929007,178,,3879829947,56,Back,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753207,88,5,1,13,27,b9si1jn1lfxfund69e9ogcu2n,0,20.7,101.1,2022-10-29T14:14:26.915Z,2022-10-29T21:59:09Z,3879832983,233,125,3879830309,56,Back,3879830311,347,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753679,125,5,1,13,27,7yx5dqhhphyvfisohikodajhv,1,79.3,-1.1,2022-10-29T14:14:26.915Z,2022-10-29T21:59:08Z,3879832781,56,Right,3879832859,233,88,3879832783,347,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753769,126,1,1,13,38,7yx5dqhhphyvfisohikodajhv,0,81.4,0,2022-10-29T14:14:37.449Z,2022-10-29T21:59:14Z,3879833289,141,23.0,3879833287,140,94.2,3879833293,213,0.9,3879833285,56,Center,3879833295,1,,3879833281,107,,3879833291,212,21.5,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753803,89,12,1,13,40,b9si1jn1lfxfund69e9ogcu2n,1,7,74.4,2022-10-29T14:14:39.641Z,2022-10-29T21:59:21Z,3881929439,178,,3879833471,213,1.2,3879833469,212,20.4,3879833467,141,100.0,3879833601,167,,3879833465,140,14.8,3879833463,56,Back,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753819,90,5,1,13,42,b9si1jn1lfxfund69e9ogcu2n,0,14.6,101.4,2022-10-29T14:14:41.370Z,2022-10-29T21:59:35Z,3879840151,233,127,3879833573,347,,3879833569,56,Back,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755019,127,5,1,13,42,7yx5dqhhphyvfisohikodajhv,1,85.4,-1.4,2022-10-29T14:14:41.370Z,2022-10-29T21:59:34Z,3879840093,233,90,3879840025,56,Right,3879840027,347,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755227,128,1,1,14,15,7yx5dqhhphyvfisohikodajhv,0,83.4,0,2022-10-29T14:15:14.408Z,2022-10-29T21:59:55Z,3879841155,56,Center,3879841153,107,,3879841161,212,24.5,3879841159,141,32.5,3879841157,140,91.5,3879841163,213,1.2,3879841165,1,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755199,91,44,1,14,17,b9si1jn1lfxfund69e9ogcu2n,1,8.5,67,2022-10-29T14:15:16.108Z,2022-10-29T23:31:08Z,3879840995,56,Back,3879841421,233,129,3879840997,285,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755253,129,44,1,14,17,7yx5dqhhphyvfisohikodajhv,0,91.5,33,2022-10-29T14:15:16.109Z,2022-10-29T22:00:02Z,3879841263,286,,3879841473,233,91,3879841261,56,Center,,,,,,,,,,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755235,92,12,1,14,17,b9si1jn1lfxfund69e9ogcu2n,1,8.7,66.5,2022-10-29T14:15:16.232Z,2022-10-29T23:31:08Z,3879841207,213,5.3,3881930489,388,,3879841205,212,9.6,3879841203,141,54.4,3879841201,140,13.4,3879841197,56,Back,3879841303,15,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755329,130,13,1,14,18,7yx5dqhhphyvfisohikodajhv,1,85.8,46.4,2022-10-29T14:15:17.397Z,2022-10-29T22:00:15Z,3879853999,230,98.9,3879841731,56,Center,3879853995,146,90.2,3879853987,108,,3879853993,458,,3879850785,153,,3881930697,178,,3879853997,147,52.9,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,3879853983,102,80.7,3879850779,160,,3879850781,20,,3879858595,73,,3879853989,328,,,3879853985,103,9.7,3879858601,215,3879854001,231,47.1,3879859857,17,,,,,,,,,,,,
2478755503,93,12,1,14,19,b9si1jn1lfxfund69e9ogcu2n,1,13.2,42.1,2022-10-29T14:15:18.620Z,2022-10-29T22:00:20Z,3879842647,141,36.7,3879842651,213,6.2,3879842649,212,42.2,3879842643,56,Center,3879842645,140,53.2,3881930811,178,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755657,131,1,1,14,26,7yx5dqhhphyvfisohikodajhv,1,47.3,62.6,2022-10-29T14:15:25.585Z,2022-10-29T22:00:25Z,3879843515,212,24.5,3879843513,141,26.6,3879843517,213,4.7,3879843511,140,47.4,3879843509,56,Back,3881930925,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755747,132,1,1,14,29,7yx5dqhhphyvfisohikodajhv,0,47.3,26.6,2022-10-29T14:15:28.606Z,2022-10-29T22:00:30Z,3879843995,141,12.8,3879843993,140,69.7,3879843999,213,5.9,3879843997,212,25.3,3879843991,56,Right,3881931005,178,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755779,94,49,1,14,30,b9si1jn1lfxfund69e9ogcu2n,1,31.2,90.2,2022-10-29T14:15:29.889Z,2022-10-29T22:00:38Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755815,95,1,1,14,32,b9si1jn1lfxfund69e9ogcu2n,1,31.2,90.2,2022-10-29T14:15:31.116Z,2022-10-29T22:00:43Z,3881931325,178,,3879844325,140,36.0,3879844323,56,Back,3879844327,141,93.4,3879844329,212,5.5,3879844331,213,0.4,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478755895,96,1,1,14,33,b9si1jn1lfxfund69e9ogcu2n,1,36,93.4,2022-10-29T14:15:32.884Z,2022-10-29T22:00:49Z,3879844791,213,5.3,3879844789,212,14.0,3879844787,141,76.7,3881931605,178,,3879844785,140,43.8,3879844783,56,Back,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756039,97,1,1,14,35,b9si1jn1lfxfund69e9ogcu2n,1,43.8,76.7,2022-10-29T14:15:34.665Z,2022-10-29T22:00:57Z,3879845573,56,Left,3879845575,140,59.4,3879845579,212,16.9,3879845577,141,82.9,3879845581,213,0.3,3881931947,178,,3879845571,155,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756065,98,1,1,14,40,b9si1jn1lfxfund69e9ogcu2n,0,64.4,84,2022-10-29T14:15:39.245Z,2022-10-29T22:01:09Z,3881932459,178,,3879845681,56,Left,3879846255,286,,3879846251,233,133,3879845685,141,80.3,3879845693,213,5.1,3879845683,140,65.4,3879846247,236,,6s577yqayjceifu1e05f280yd,Diego Costa,3879845689,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756153,133,74,1,14,40,7yx5dqhhphyvfisohikodajhv,1,41.6,11.9,2022-10-29T14:15:39.276Z,2022-10-29T22:01:13Z,3879846117,56,Back,3881932559,178,,3879846119,285,,3879846321,233,98,,,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756169,134,49,1,14,41,7yx5dqhhphyvfisohikodajhv,1,38.5,8.9,2022-10-29T14:15:40.751Z,2022-10-29T22:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756263,135,1,1,14,41,7yx5dqhhphyvfisohikodajhv,0,30,9.5,2022-10-29T14:15:40.760Z,2022-10-29T22:01:31Z,3879846711,212,10.6,3879846709,141,11.2,3879846707,140,40.0,3881933083,178,,3879846705,56,Back,3879846713,213,0.1,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479148107,1107,67,1,14,42,b9si1jn1lfxfund69e9ogcu2n,1,63.8,92.6,2022-10-29T14:15:41.805Z,2022-10-29T23:31:08Z,3881993111,233,1290,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479148105,1290,67,1,14,42,7yx5dqhhphyvfisohikodajhv,0,36.2,7.4,2022-10-29T14:15:41.806Z,2022-10-29T22:36:50Z,3881993117,233,1107,,,,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756201,99,8,1,14,42,b9si1jn1lfxfund69e9ogcu2n,1,64.7,92.1,2022-10-29T14:15:41.843Z,2022-10-29T23:31:09Z,3879846327,56,Left,3881933293,178,,3881364029,383,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756269,100,3,1,14,44,b9si1jn1lfxfund69e9ogcu2n,0,64.8,90.6,2022-10-29T14:15:43.109Z,2022-10-29T22:01:47Z,3879847443,233,136,3879846753,286,,3881933515,178,,3881364665,464,,3879846751,56,Left,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756329,136,7,1,14,44,7yx5dqhhphyvfisohikodajhv,0,35.2,9.4,2022-10-29T14:15:43.270Z,2022-10-29T22:01:53Z,3879847383,233,100,3881933641,178,,3881365353,385,,3879847113,56,Back,3879847117,285,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756345,101,49,1,14,46,b9si1jn1lfxfund69e9ogcu2n,1,61.4,94.6,2022-10-29T14:15:45.579Z,2022-10-29T22:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756489,102,1,1,14,46,b9si1jn1lfxfund69e9ogcu2n,1,61.4,94.6,2022-10-29T14:15:45.605Z,2022-10-29T22:02:12Z,3879847913,213,4.7,3879847909,212,14.7,3879847897,140,60.6,3881934121,178,,3879847893,56,Center,3879847903,141,73.0,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756515,103,1,1,14,50,b9si1jn1lfxfund69e9ogcu2n,0,59.6,71.7,2022-10-29T14:15:49.092Z,2022-10-29T22:02:16Z,3879848041,212,32.0,3879848033,155,,3879848035,56,Center,3879848043,213,5.1,3881934271,178,,3879848037,140,71.6,3879848039,141,28.5,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756571,137,49,1,14,51,7yx5dqhhphyvfisohikodajhv,1,33.2,77.9,2022-10-29T14:15:50.688Z,2022-10-29T22:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756655,138,1,1,14,51,7yx5dqhhphyvfisohikodajhv,1,33.2,77.9,2022-10-29T14:15:50.714Z,2022-10-29T22:02:31Z,3879848789,213,4.6,3879848787,212,4.7,3879848783,140,32.6,3879848785,141,71.1,3879848781,56,Back,3881934691,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478757005,139,1,1,14,53,7yx5dqhhphyvfisohikodajhv,1,33.1,69.5,2022-10-29T14:15:52.705Z,2022-10-29T22:02:36Z,3879850725,56,Back,3879850729,140,7.6,3879850735,212,28.2,3879850733,141,56.3,3881934821,178,,3879850737,213,3.5,,,,,,,bxjc2heo4ve54cyvw98qcck45,Y. Wissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479040785,712,27,1,14,55,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-29T14:15:54.545Z,2022-10-29T22:02:49Z,3881374587,41,Injury,3881374589,53,8kw1y8mzxtwl4fv8qkc8hoc7p,3881400475,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479044423,834,27,1,14,55,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-29T14:15:54.545Z,2022-10-29T22:02:48Z,3881400483,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479043243,714,28,1,15,40,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-29T14:16:39.008Z,2022-10-29T21:38:31Z,3881388909,55,713,3881400499,233,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479044531,835,28,1,15,40,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-29T14:16:39.008Z,2022-10-29T21:38:31Z,3881400469,233,714,3881396455,55,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758947,140,68,1,15,51,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-29T14:16:50.589Z,2022-10-29T21:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758983,104,68,1,15,51,b9si1jn1lfxfund69e9ogcu2n,0,0,0,2022-10-29T14:16:50.622Z,2022-10-29T21:38:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759697,141,1,1,16,4,7yx5dqhhphyvfisohikodajhv,1,16.6,31.9,2022-10-29T14:17:03.912Z,2022-10-29T21:38:51Z,3879865699,1,,3879865687,141,7.6,3879865675,155,,3879865677,56,Right,3879865695,213,6.0,3879865681,140,82.1,3879865691,212,70.7,3881897143,178,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759745,105,45,1,16,11,b9si1jn1lfxfund69e9ogcu2n,0,14.6,86.8,2022-10-29T14:17:10.253Z,2022-10-29T21:39:00Z,3879865923,56,Back,3879865925,285,,3879866543,233,142,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759823,142,3,1,16,11,7yx5dqhhphyvfisohikodajhv,1,85.4,13.2,2022-10-29T14:17:10.253Z,2022-10-29T21:38:59Z,3881897381,178,,3879866401,286,,3879866399,56,Right,3879866515,233,105,3881405611,465,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759927,143,1,1,16,12,7yx5dqhhphyvfisohikodajhv,1,91.9,25,2022-10-29T14:17:11.909Z,2022-10-29T21:42:26Z,3879866987,141,38.5,3881897493,178,,3879866985,140,90.1,3879870451,210,13,3879866995,213,1.8,3879866983,56,Center,3879866991,212,9.4,3879870453,154,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2478759937,144,13,1,16,13,7yx5dqhhphyvfisohikodajhv,1,89.5,43.1,2022-10-29T14:17:12.559Z,2022-10-29T21:39:10Z,3879870485,102,71.8,3879870493,231,46.4,3879867039,22,,3879870487,103,8.3,3879867043,56,Center,3879870489,328,,3879867041,17,,3879871927,391,,b36foqukxn8obd969q6sea7yt,I. Toney,3881897641,178,,3879870491,230,98.2,3879870477,29,,3879870479,154,,3879870475,73,,,3879869099,20,,3879870481,55,,,,,,143,,,,,,,,,,,
2478760047,106,5,1,16,17,b9si1jn1lfxfund69e9ogcu2n,1,-1.2,31.4,2022-10-29T14:17:16.444Z,2022-10-29T21:39:18Z,3879867775,233,145,3879867689,56,Back,3879867693,346,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
