id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2531183093,360,61,1,42,31,4dsgumo7d4zupm2ugsvm4zm4d,1,71.5,74.9,2023-04-09T16:13:30.224Z,2023-04-09T21:57:35Z,4177191617,56,Center,4178274095,178,,,,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183153,361,3,1,42,36,4dsgumo7d4zupm2ugsvm4zm4d,0,79.8,96.6,2023-04-09T16:13:35.282Z,2023-04-09T21:58:12Z,4178274275,178,,4177191997,233,371,4177191859,56,Left,4177734649,465,,4177191861,286,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183165,371,7,1,42,37,c8h9bw1l82s06h77xxrelzhur,1,20.2,3.4,2023-04-09T16:13:35.447Z,2023-04-09T21:58:19Z,4177191993,233,361,4177734239,385,,4178274371,178,,4177191935,285,,4177191931,167,,4177191933,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183339,362,5,1,42,37,4dsgumo7d4zupm2ugsvm4zm4d,1,83.9,100.9,2023-04-09T16:13:36.137Z,2023-04-09T21:58:21Z,4177192865,233,372,4177192843,56,Left,4177192845,347,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183173,372,5,1,42,37,c8h9bw1l82s06h77xxrelzhur,0,16.1,-0.9,2023-04-09T16:13:36.137Z,2023-04-09T21:58:22Z,4177191961,56,Back,4177192879,233,362,4177191963,347,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183379,363,1,1,42,55,4dsgumo7d4zupm2ugsvm4zm4d,1,86.5,100,2023-04-09T16:13:53.372Z,2023-04-09T21:58:27Z,4177193035,141,82.2,4177193031,56,Left,4177193039,213,5.5,4177193029,107,,4177193037,212,18.8,4177193033,140,99.2,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183381,364,61,1,42,56,4dsgumo7d4zupm2ugsvm4zm4d,0,99.2,82.2,2023-04-09T16:13:54.521Z,2023-04-09T21:59:05Z,4178275991,21,,4178275927,178,,4177193043,56,Left,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183387,365,5,1,42,58,4dsgumo7d4zupm2ugsvm4zm4d,0,101.1,80.6,2023-04-09T16:13:56.694Z,2023-04-09T21:59:09Z,4177193069,56,Left,4177193241,233,373,4177212533,346,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183415,373,5,1,42,58,c8h9bw1l82s06h77xxrelzhur,1,-1.1,19.4,2023-04-09T16:13:56.694Z,2023-04-09T21:59:08Z,4177193215,233,365,4177212527,346,,4177193189,56,Back,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183503,374,1,1,43,4,c8h9bw1l82s06h77xxrelzhur,1,3.7,41.7,2023-04-09T16:14:02.800Z,2023-04-09T21:59:14Z,4177212647,237,,4177193573,56,Back,4177193577,141,42.3,4177193581,213,0.0,4177212645,124,,4177193579,212,8.8,4177193575,140,12.1,4177193743,189,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183509,375,1,1,43,6,c8h9bw1l82s06h77xxrelzhur,1,14.4,44.7,2023-04-09T16:14:04.847Z,2023-04-09T21:59:20Z,4177193779,189,,4177193607,141,85.7,4177193603,56,Back,4177193605,140,16.0,4177193609,212,27.9,4178276321,178,,4177193611,213,1.5,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183533,376,1,1,43,10,c8h9bw1l82s06h77xxrelzhur,1,14.2,83.2,2023-04-09T16:14:08.851Z,2023-04-09T21:59:30Z,4177193733,140,4.4,4177193737,212,18.0,4177193739,213,4.1,4177193731,56,Back,4177193735,141,61.4,4178276485,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183569,377,1,1,43,15,c8h9bw1l82s06h77xxrelzhur,0,9,54.3,2023-04-09T16:14:13.647Z,2023-04-09T21:59:36Z,4178276585,178,,4177193919,140,61.6,4177193915,155,,4177193927,1,,4177193923,212,55.3,4177193925,213,0.0,4177193921,141,58.3,4177193917,56,Center,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183621,366,1,1,43,18,4dsgumo7d4zupm2ugsvm4zm4d,1,39.4,41,2023-04-09T16:14:16.502Z,2023-04-09T21:59:49Z,4177194177,141,75.6,4177194181,213,0.7,4177194173,56,Center,4177194183,1,,4177194175,140,67.4,4177194179,212,37.7,4177194171,3,,4178276921,178,,57gg79gxvcfqtaoi0ruog7wmh,R. Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183641,367,3,1,43,22,4dsgumo7d4zupm2ugsvm4zm4d,0,69.2,74.6,2023-04-09T16:14:20.861Z,2023-04-09T21:59:57Z,4177195945,233,378,4178277065,178,,4177736177,465,,4177195253,286,,4177194291,56,Center,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183673,378,7,1,43,22,c8h9bw1l82s06h77xxrelzhur,1,30.8,25.4,2023-04-09T16:14:20.868Z,2023-04-09T22:00:04Z,4177195861,233,367,4178277361,178,,4178277363,15,,4177735851,385,,4177195339,285,,4177194469,56,Back,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183849,381,49,1,43,25,c8h9bw1l82s06h77xxrelzhur,1,30.1,18.4,2023-04-09T16:14:23.605Z,2023-04-09T22:00:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183725,379,1,1,43,25,c8h9bw1l82s06h77xxrelzhur,0,27.7,17,2023-04-09T16:14:23.664Z,2023-04-09T22:00:19Z,4177194727,56,Back,4177194733,212,8.2,4177194731,141,9.2,4177194735,213,5.6,4177194729,140,33.7,4178277713,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184035,371,49,1,43,27,4dsgumo7d4zupm2ugsvm4zm4d,1,65.7,83.1,2023-04-09T16:14:25.544Z,2023-04-09T22:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183709,368,1,1,43,27,4dsgumo7d4zupm2ugsvm4zm4d,0,62.4,95.4,2023-04-09T16:14:25.630Z,2023-04-09T22:00:29Z,4177194637,141,100.0,4177194633,56,Left,4177194641,213,2.8,4177194635,140,50.3,4177194639,212,13.3,4177194631,155,,4178277927,178,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183711,369,5,1,43,30,4dsgumo7d4zupm2ugsvm4zm4d,0,59,101.7,2023-04-09T16:14:28.644Z,2023-04-09T22:00:32Z,4177194645,347,,4177194865,233,380,4177194643,56,Left,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183741,380,5,1,43,30,c8h9bw1l82s06h77xxrelzhur,1,41,-1.7,2023-04-09T16:14:28.644Z,2023-04-09T22:00:32Z,4177194849,233,369,4177194815,347,,4177194809,56,Back,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531183873,370,27,1,43,48,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:14:46.704Z,2023-04-09T22:00:43Z,4177195561,53,7ocm7nugzwos59il1pm4eub8q,4177219071,233,436,4177195559,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531188413,436,27,1,43,48,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-09T16:14:46.704Z,2023-04-09T22:00:43Z,4177219067,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184299,372,28,1,44,38,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:15:36.421Z,2023-04-09T22:00:53Z,4177219423,233,437,4177197755,55,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531188491,437,28,1,44,38,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-09T16:15:36.421Z,2023-04-09T22:00:53Z,4177219401,233,372,4177219389,55,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184363,383,1,1,44,42,c8h9bw1l82s06h77xxrelzhur,1,40.6,0,2023-04-09T16:15:40.683Z,2023-04-09T22:01:05Z,4177198103,212,18.5,4177198101,141,14.4,4177198105,213,2.5,4177198095,107,,4177198099,140,26.1,4177198097,56,Back,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184367,384,43,1,44,44,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-09T16:15:42.922Z,2023-04-10T00:21:35Z,4178528229,144,1,4178281171,178,0,4177198123,140,14.2,4177198127,141,33.8,4177198121,56,Back,4177198135,213,2.3,4177198131,212,18.2,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184379,385,1,1,44,47,c8h9bw1l82s06h77xxrelzhur,1,14.2,33.8,2023-04-09T16:15:45.638Z,2023-04-10T00:17:04Z,4177198191,141,12.2,4177198199,213,5.4,4177198195,212,18.6,4178281685,178,,4177198187,140,25.0,4177198183,56,Back,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184405,386,1,1,44,50,c8h9bw1l82s06h77xxrelzhur,1,25,12.2,2023-04-09T16:15:48.546Z,2023-04-09T22:03:08Z,4177198293,141,3.7,4177198297,213,5.9,4177198291,140,40.3,4177198295,212,17.1,4177198289,56,Back,4178281793,178,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184469,387,1,1,44,52,c8h9bw1l82s06h77xxrelzhur,1,40.3,3.7,2023-04-09T16:15:50.883Z,2023-04-09T22:03:12Z,4177198621,213,6.3,4177198617,141,1.8,4177198613,56,Right,4177198615,140,86.6,4178281877,178,,4177198611,155,,4177198619,212,48.6,4177198623,1,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184475,388,1,1,44,59,c8h9bw1l82s06h77xxrelzhur,1,84.5,5.8,2023-04-09T16:15:58.153Z,2023-04-09T22:03:17Z,4177198681,213,1.5,4177198669,56,Center,4177198673,141,24.4,4177198679,212,12.7,4177198671,140,85.1,4178282017,178,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184533,389,1,1,45,2,c8h9bw1l82s06h77xxrelzhur,1,82,20.1,2023-04-09T16:16:00.324Z,2023-04-09T22:03:25Z,4177198965,140,87.5,4177198969,212,12.3,4177198973,213,5.2,4178282167,178,,4177198967,141,4.2,4177198963,56,Right,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184505,373,70,1,45,3,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:16:02.022Z,2023-04-09T16:16:02Z,4177198827,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531282247,959,3,1,45,4,c8h9bw1l82s06h77xxrelzhur,0,92,15.6,2023-04-09T16:16:02.862Z,2023-04-09T22:03:48Z,4177739405,465,,4177739401,56,Right,4178282605,178,,4177739407,467,7ocm7nugzwos59il1pm4eub8q,4177739403,286,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184543,390,3,1,45,7,c8h9bw1l82s06h77xxrelzhur,0,93.7,14.2,2023-04-09T16:16:05.414Z,2023-04-09T22:04:11Z,4177199023,286,,4177739247,465,,4177199021,56,Right,4178282749,178,,4177199141,233,374,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184561,374,7,1,45,7,4dsgumo7d4zupm2ugsvm4zm4d,0,6.3,85.8,2023-04-09T16:16:05.606Z,2023-04-09T22:04:16Z,4177199125,233,390,4177199107,56,Back,4177739025,385,,4178282849,178,,4177199109,285,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185289,398,61,1,45,8,c8h9bw1l82s06h77xxrelzhur,0,88.1,27.5,2023-04-09T16:16:06.737Z,2023-04-09T22:04:54Z,4178283653,178,,4177202687,56,Center,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184565,375,43,1,45,9,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:16:07.471Z,2023-04-09T16:17:26Z,4177202791,144,61,4177199123,56,Back,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184579,377,50,1,45,9,4dsgumo7d4zupm2ugsvm4zm4d,1,11.4,88.2,2023-04-09T16:16:08.231Z,2023-04-09T22:05:10Z,4177199155,285,,4177199211,233,391,4177199153,56,Back,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184571,391,7,1,45,10,c8h9bw1l82s06h77xxrelzhur,0,88.6,11.8,2023-04-09T16:16:08.489Z,2023-04-09T22:05:14Z,4178284813,178,,4177199135,56,Right,4177739875,383,,4177199203,233,377,4177199137,286,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184573,376,49,1,45,10,4dsgumo7d4zupm2ugsvm4zm4d,1,12.9,93.5,2023-04-09T16:16:08.694Z,2023-04-09T22:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184615,378,3,1,45,11,4dsgumo7d4zupm2ugsvm4zm4d,1,27.7,95.6,2023-04-09T16:16:10.299Z,2023-04-09T22:05:31Z,4177199347,285,,4177199345,56,Back,4177740265,465,,4177199377,233,392,4178285177,178,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184597,392,45,1,45,11,c8h9bw1l82s06h77xxrelzhur,0,72.3,4.4,2023-04-09T16:16:10.299Z,2023-04-09T22:05:31Z,4177199251,56,Right,4177199401,233,378,4177199253,286,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184631,379,1,1,45,15,4dsgumo7d4zupm2ugsvm4zm4d,0,39.3,95.3,2023-04-09T16:16:13.559Z,2023-04-09T22:05:35Z,4177199419,140,65.8,4177199423,212,28.6,4177199425,213,6.1,4177199421,141,85.8,4178285361,178,,4177199417,56,Left,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184649,393,49,1,45,18,c8h9bw1l82s06h77xxrelzhur,1,31.7,10.4,2023-04-09T16:16:16.864Z,2023-04-09T22:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184673,394,1,1,45,19,c8h9bw1l82s06h77xxrelzhur,1,31.7,10.4,2023-04-09T16:16:18.189Z,2023-04-09T22:05:46Z,4177199633,140,34.1,4177199637,212,14.0,4178285773,178,,4177199631,56,Back,4177199639,213,1.4,4177199635,141,30.7,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184695,395,1,1,45,22,c8h9bw1l82s06h77xxrelzhur,0,34.9,31.9,2023-04-09T16:16:21.251Z,2023-04-09T22:05:51Z,4178285907,178,,4177199755,213,0.8,4177199745,155,,4177199749,140,64.5,4177199751,141,75.4,4177199747,56,Center,4177199757,1,,4177199753,212,42.9,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184711,380,8,1,45,25,4dsgumo7d4zupm2ugsvm4zm4d,1,37.9,17.4,2023-04-09T16:16:23.621Z,2023-04-09T22:05:58Z,4177199859,56,Back,4177740911,384,,4178286123,388,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184715,381,49,1,45,27,4dsgumo7d4zupm2ugsvm4zm4d,1,37.2,19,2023-04-09T16:16:25.525Z,2023-04-09T22:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184723,382,1,1,45,27,4dsgumo7d4zupm2ugsvm4zm4d,1,37.2,19,2023-04-09T16:16:25.593Z,2023-04-09T22:06:05Z,4177199895,140,40.0,4177199899,212,11.0,4177199897,141,34.6,4177199893,56,Back,4178286315,178,,4177199901,213,1.3,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184733,383,1,1,45,28,4dsgumo7d4zupm2ugsvm4zm4d,1,40,34.6,2023-04-09T16:16:26.696Z,2023-04-09T22:06:11Z,4178286429,178,,4177199985,213,0.7,4177199977,56,Center,4177199981,141,51.2,4177199979,140,51.7,4177199983,212,16.7,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184747,384,1,1,45,30,4dsgumo7d4zupm2ugsvm4zm4d,1,52.9,51.8,2023-04-09T16:16:28.508Z,2023-04-09T22:06:17Z,4177200057,140,66.0,4177200055,56,Center,4177200059,141,37.1,4178286531,178,,4177200061,212,17.0,4177200063,213,5.7,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184783,385,1,1,45,32,4dsgumo7d4zupm2ugsvm4zm4d,1,67.1,42.8,2023-04-09T16:16:30.727Z,2023-04-09T22:06:23Z,4178286725,178,,4177200255,56,Center,4177200259,141,57.9,4177200257,140,69.1,4177200263,213,1.4,4177200261,212,10.5,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184787,386,1,1,45,35,4dsgumo7d4zupm2ugsvm4zm4d,0,70,51.2,2023-04-09T16:16:33.724Z,2023-04-09T22:06:27Z,4177200325,236,,4177200275,212,2.4,4177200273,141,47.6,4177200269,56,Center,4178286833,178,,4177200331,286,,4177200327,233,396,4177200271,140,70.0,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,4177200277,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184797,396,74,1,45,35,c8h9bw1l82s06h77xxrelzhur,1,32.9,58.1,2023-04-09T16:16:33.773Z,2023-04-09T22:06:31Z,4177200319,285,,4177200347,233,386,4178286951,178,,4177200317,56,Back,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184869,387,1,1,45,39,4dsgumo7d4zupm2ugsvm4zm4d,1,55.6,55.4,2023-04-09T16:16:37.729Z,2023-04-09T22:06:40Z,4177200665,141,78.8,4177200661,56,Center,4177200669,213,1.0,4177200667,212,19.1,4178287221,178,,4177200663,140,65.7,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184875,388,61,1,45,44,4dsgumo7d4zupm2ugsvm4zm4d,1,65.9,78.9,2023-04-09T16:16:42.509Z,2023-04-09T22:07:00Z,4178287491,178,,4177200687,56,Left,4177200709,238,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184889,389,5,1,45,46,4dsgumo7d4zupm2ugsvm4zm4d,0,66.2,101.7,2023-04-09T16:16:44.355Z,2023-04-09T22:07:05Z,4177200731,347,,4177203683,233,399,4177200729,56,Left,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185465,399,5,1,45,46,c8h9bw1l82s06h77xxrelzhur,1,33.8,-1.7,2023-04-09T16:16:44.355Z,2023-04-09T22:07:04Z,4177203677,233,389,4177203661,56,Back,4177203663,347,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531184951,390,27,1,45,56,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:16:54.422Z,2023-04-09T22:07:38Z,4177201019,41,Injury,4177219573,233,438,4177201021,53,d66tmyj9pt69gub8pcjgo3bh1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531188515,438,27,1,45,56,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-09T16:16:54.422Z,2023-04-09T22:07:37Z,4177219567,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185401,391,28,1,46,39,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-09T16:17:38.173Z,2023-04-09T22:07:48Z,4177219797,233,439,4177203321,55,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531188521,439,28,1,46,39,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-09T16:17:38.173Z,2023-04-09T22:07:48Z,4177219613,55,438,4177219789,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185499,400,1,1,46,49,c8h9bw1l82s06h77xxrelzhur,1,30.9,0,2023-04-09T16:17:47.365Z,2023-04-09T22:07:57Z,4177203863,212,8.8,4177203867,213,0.6,4177204013,238,,4177203853,140,37.9,4177203843,107,,4177203857,141,5.9,4177203849,56,Back,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185505,401,61,1,46,52,c8h9bw1l82s06h77xxrelzhur,1,38.5,6.1,2023-04-09T16:17:50.741Z,2023-04-09T22:08:23Z,4178289545,178,,4177203895,56,Back,4177203909,238,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531185535,392,49,1,46,55,4dsgumo7d4zupm2ugsvm4zm4d,1,33.1,57.9,2023-04-09T16:17:53.678Z,2023-04-09T22:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,57gg79gxvcfqtaoi0ruog7wmh,R. Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
